 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -6.3059 -6.2213 -5.9424 -5.5270 -5.1077 -4.7323 -4.4026 -4.1225 -3.8772 -3.6599
 -3.4667 -3.2865 -3.1179 -2.9605 -2.8138 -2.4941 -2.2264 -1.9869 -1.7642 -1.5577
 -1.3702 -1.2024
 -6.1591 -5.8195 -5.7266 -5.5313 -5.1761 -4.7991 -4.4515 -4.1475 -3.8871 -3.6582
 -3.4583 -3.2749 -3.1031 -2.9423 -2.7919 -2.4629 -2.1908 -1.9531 -1.7360 -1.5376
 -1.3594 -1.2008 -1.0609 -0.9390
 -6.2094 -5.7299 -5.4006 -5.2594 -5.1428 -4.8574 -4.5244 -4.2069 -3.9248 -3.6815
 -3.4686 -3.2807 -3.1056 -2.9412 -2.7868 -2.4470 -2.1678 -1.9296 -1.7166 -1.5243
 -1.3535 -1.2028 -1.0699 -0.9540 -0.8542 -0.7653 -0.6836 -0.6108 -0.5513 -0.5113
 -6.3364 -5.7917 -5.3562 -5.0403 -4.8520 -4.7454 -4.5591 -4.2780 -3.9913 -3.7292
 -3.5011 -3.3022 -3.1231 -2.9553 -2.7972 -2.4459 -2.1565 -1.9151 -1.7042 -1.5166
 -1.3516 -1.2073 -1.0810 -0.9709 -0.8757 -0.7945 -0.7232 -0.6577 -0.5972 -0.5504
 -0.5214
 -6.5108 -5.9245 -5.4289 -5.0303 -4.7296 -4.5195 -4.3750 -4.2431 -4.0456 -3.7982
 -3.5564 -3.3422 -3.1544 -2.9830 -2.8214 -2.4591 -2.1579 -1.9097 -1.6983 -1.5137
 -1.3527 -1.2136 -1.0930 -0.9886 -0.8987 -0.8219 -0.7545 -0.6954 -0.6443 -0.6012
 -0.5656
 -6.7241 -6.0975 -5.5619 -5.1086 -4.7413 -4.4570 -4.2425 -4.0743 -3.9317 -3.7859
 -3.6058 -3.3976 -3.1976 -3.0196 -2.8548 -2.4829 -2.1693 -1.9117 -1.6968 -1.5128
 -1.3546 -1.2193 -1.1036 -1.0045 -0.9199 -0.8485 -0.7883 -0.7368 -0.6923 -0.6534
 -0.6192
 -6.8938 -6.2851 -5.7387 -5.2487 -4.8324 -4.4918 -4.2224 -4.0105 -3.8359 -3.6818
 -3.5388 -3.3951 -3.2378 -3.0671 -2.9014 -2.5225 -2.1969 -1.9279 -1.7062 -1.5201
 -1.3623 -1.2288 -1.1164 -1.0215 -0.9415 -0.8749 -0.8199 -0.7740 -0.7349 -0.7015
 -0.6732
 -7.1006 -6.4828 -5.9252 -5.4223 -4.9732 -4.5892 -4.2719 -4.0159 -3.8093 -3.6354
 -3.4799 -3.3355 -3.1986 -3.0642 -2.9253 -2.5693 -2.2359 -1.9548 -1.7242 -1.5333
 -1.3737 -1.2402 -1.1291 -1.0370 -0.9608 -0.8984 -0.8482 -0.8075 -0.7740 -0.7461
 -0.7221
 -7.3448 -6.6905 -6.0989 -5.6027 -5.1418 -4.7300 -4.3749 -4.0776 -3.8333 -3.6323
 -3.4614 -3.3088 -3.1669 -3.0331 -2.9265 -2.6233 -2.2863 -1.9924 -1.7508
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -6.6740 -6.1504 -5.7132 -5.3540 -5.0099 -4.7214 -4.4671 -4.2325 -4.0167 -3.8197
 -3.6402 -3.4724 -3.3159 -3.1701 -3.0342 -2.7339 -2.4612 -2.2116 -1.9663
 -6.8284 -6.2447 -5.7500 -5.3357 -4.9796 -4.6664 -4.3983 -4.1558 -3.9294 -3.7349
 -3.5530 -3.3833 -3.2252 -3.0781 -2.9412 -2.6397 -2.3787 -2.1359 -1.9012 -1.6738
 -6.8017 -6.3455 -5.8437 -5.3861 -5.0011 -4.6578 -4.3678 -4.1162 -3.8824 -3.6839
 -3.5000 -3.3283 -3.1681 -3.0188 -2.8797 -2.5742 -2.3136 -2.0757 -1.8495 -1.6340
 -1.4331
 -6.3661 -6.3155 -5.9266 -5.4772 -5.0566 -4.6924 -4.3748 -4.1065 -3.8690 -3.6575
 -3.4709 -3.2969 -3.1343 -2.9824 -2.8405 -2.5285 -2.2659 -2.0310 -1.8112 -1.6044
 -1.4141 -1.2421
 -6.1700 -5.9680 -5.8617 -5.5407 -5.1431 -4.7591 -4.4202 -4.1266 -3.8758 -3.6532
 -3.4605 -3.2836 -3.1182 -2.9634 -2.8183 -2.4982 -2.2312 -1.9976 -1.7821 -1.5828
 -1.4006 -1.2372 -1.0921 -0.9644
 -6.1889 -5.7375 -5.5008 -5.4258 -5.1843 -4.8402 -4.4931 -4.1793 -3.9080 -3.6735
 -3.4669 -3.2860 -3.1174 -2.9594 -2.8110 -2.4816 -2.2076 -1.9732 -1.7618 -1.5675
 -1.3918 -1.2356 -1.0974 -0.9758 -0.8692 -0.7760 -0.6901 -0.6101 -0.5493 -0.5068
 -6.3213 -5.7733 -5.3584 -5.0993 -4.9951 -4.8476 -4.5653 -4.2570 -3.9696 -3.7151
 -3.4958 -3.3033 -3.1310 -2.9698 -2.8179 -2.4785 -2.1953 -1.9572 -1.7476 -1.5576
 -1.3871 -1.2366 -1.1048 -0.9890 -0.8879 -0.8002 -0.7235 -0.6544 -0.5902 -0.5429
 -0.5124
 -6.5281 -5.9102 -5.4116 -5.0277 -4.7623 -4.6080 -4.4991 -4.3069 -4.0458 -3.7838
 -3.5462 -3.3396 -3.1584 -2.9935 -2.8382 -2.4891 -2.1949 -1.9502 -1.7399 -1.5526
 -1.3860 -1.2402 -1.1135 -1.0032 -0.9074 -0.8248 -0.7541 -0.6934 -0.6387 -0.5893
 -0.5536
 -6.7853 -6.1090 -5.5484 -5.0922 -4.7358 -4.4742 -4.2918 -4.1593 -4.0262 -3.8393
 -3.6136 -3.3930 -3.1987 -3.0268 -2.8683 -2.5104 -2.2049 -1.9507 -1.7366 -1.5500
 -1.3860 -1.2436 -1.1213 -1.0162 -0.9256 -0.8480 -0.7827 -0.7273 -0.6800 -0.6394
 -0.6036
 -7.0616 -6.3548 -5.7502 -5.2380 -4.8175 -4.4845 -4.2304 -4.0384 -3.8856 -3.7512
 -3.6119 -3.4476 -3.2598 -3.0771 -2.9130 -2.5476 -2.2314 -1.9660 -1.7448 -1.5561
 -1.3927 -1.2520 -1.1325 -1.0312 -0.9450 -0.8720 -0.8114 -0.7611 -0.7193 -0.6855
 -0.6540
 -7.4406 -6.6476 -5.9835 -5.4358 -4.9659 -4.5767 -4.2641 -4.0187 -3.8257 -3.6660
 -3.5244 -3.3916 -3.2579 -3.1151 -2.9604 -2.5944 -2.2697 -1.9929 -1.7626 -1.5690
 -1.4039 -1.2633 -1.1449 -1.0459 -0.9632 -0.8942 -0.8379 -0.7923 -0.7557 -0.7261
 -0.7024
 -7.9222 -6.9874 -6.2088 -5.6544 -5.1586 -4.7270 -4.3653 -4.0704 -3.8334 -3.6422
 -3.4819 -3.3393 -3.2071 -3.0813 -3.0105 -2.6508 -2.3198 -2.0314 -1.7900
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -6.5306 -6.0486 -5.6422 -5.3041 -4.9691 -4.6974 -4.4529 -4.2236 -4.0115 -3.8184
 -3.6434 -3.4797 -3.3271 -3.1847 -3.0516 -2.7561 -2.4891 -2.2448 -2.0078
 -6.7075 -6.1457 -5.6751 -5.2869 -4.9428 -4.6448 -4.3867 -4.1485 -3.9299 -3.7376
 -3.5631 -3.3981 -3.2444 -3.1011 -2.9676 -2.6718 -2.4152 -2.1774 -1.9483 -1.7245
 -6.7980 -6.2799 -5.7733 -5.3298 -4.9628 -4.6332 -4.3561 -4.1118 -3.8832 -3.6908
 -3.5121 -3.3455 -3.1903 -3.0455 -2.9103 -2.6116 -2.3556 -2.1224 -1.9001 -1.6861
 -1.4839
 -6.6482 -6.3443 -5.8887 -5.4256 -5.0146 -4.6650 -4.3586 -4.0998 -3.8693 -3.6631
 -3.4821 -3.3135 -3.1562 -3.0093 -2.8719 -2.5680 -2.3103 -2.0798 -1.8632 -1.6569
 -1.4639 -1.2875
 -6.2361 -6.1512 -5.9183 -5.5236 -5.1051 -4.7262 -4.3965 -4.1150 -3.8724 -3.6554
 -3.4688 -3.2977 -3.1379 -2.9884 -2.8484 -2.5376 -2.2759 -2.0465 -1.8344 -1.6344
 -1.4488 -1.2802 -1.1295 -0.9956
 -6.1695 -5.7808 -5.6745 -5.5175 -5.1861 -4.8134 -4.4662 -4.1606 -3.8986 -3.6719
 -3.4711 -3.2961 -3.1335 -2.9812 -2.8382 -2.5195 -2.2513 -2.0210 -1.8122 -1.6174
 -1.4377 -1.2756 -1.1316 -1.0042 -0.8916 -0.7915 -0.6991 -0.6139 -0.5506 -0.5044
 -6.2880 -5.7552 -5.3838 -5.2262 -5.1338 -4.8746 -4.5505 -4.2345 -3.9524 -3.7075
 -3.4953 -3.3089 -3.1426 -2.9873 -2.8412 -2.5137 -2.2373 -2.0032 -1.7960 -1.6054
 -1.4305 -1.2737 -1.1355 -1.0140 -0.9071 -0.8132 -0.7308 -0.6551 -0.5863 -0.5374
 -0.5043
 -6.5106 -5.8786 -5.3928 -5.0395 -4.8362 -4.7454 -4.5803 -4.3126 -4.0304 -3.7696
 -3.5400 -3.3404 -3.1653 -3.0065 -2.8572 -2.5211 -2.2349 -1.9942 -1.7861 -1.5983
 -1.4272 -1.2746 -1.1412 -1.0249 -0.9233 -0.8347 -0.7586 -0.6921 -0.6320 -0.5788
 -0.5424
 -6.7914 -6.0880 -5.5194 -5.0724 -4.7379 -4.5137 -4.3818 -4.2695 -4.0834 -3.8432
 -3.6039 -3.3889 -3.2012 -3.0353 -2.8828 -2.5387 -2.2424 -1.9929 -1.7809 -1.5936
 -1.4253 -1.2760 -1.1465 -1.0348 -0.9382 -0.8547 -0.7833 -0.7225 -0.6709 -0.6266
 -0.5880
 -7.1480 -6.3724 -5.7312 -5.2113 -4.7973 -4.4803 -4.2503 -4.0885 -3.9652 -3.8362
 -3.6658 -3.4622 -3.2611 -3.0825 -2.9237 -2.5723 -2.2664 -2.0063 -1.7873 -1.5980
 -1.4307 -1.2833 -1.1562 -1.0478 -0.9553 -0.8761 -0.8092 -0.7533 -0.7071 -0.6694
 -0.6384
 -7.6330 -6.7318 -5.9999 -5.4207 -4.9421 -4.5572 -4.2563 -4.0275 -3.8541 -3.7145
 -3.5893 -3.4598 -3.3121 -3.1437 -2.9761 -2.6163 -2.3027 -2.0321 -1.8040 -1.6098
 -1.4412 -1.2942 -1.1681 -1.0616 -0.9720 -0.8965 -0.8337 -0.7821 -0.7407 -0.7078
 -0.6823
 -8.2464 -7.1662 -6.2871 -5.6728 -5.1482 -4.7069 -4.3475 -4.0608 -3.8360 -3.6587
 -3.5124 -3.3830 -3.2612 -3.1390 -3.0400 -2.6707 -2.3513 -2.0703 -1.8310
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -6.3940 -5.9759 -5.6023 -5.2691 -4.9508 -4.6654 -4.4137 -4.1901 -3.9898 -3.8086
 -3.6427 -3.4891 -3.3452 -3.2085 -3.0779 -2.7856 -2.5230 -2.2749 -2.0431
 -6.6114 -6.0623 -5.6143 -5.2575 -4.9235 -4.6365 -4.3867 -4.1549 -3.9417 -3.7560
 -3.5832 -3.4221 -3.2719 -3.1320 -3.0012 -2.7100 -2.4568 -2.2203 -1.9954 -1.7755
 -6.7952 -6.2070 -5.7081 -5.2899 -4.9394 -4.6211 -4.3548 -4.1163 -3.8943 -3.7069
 -3.5328 -3.3705 -3.2194 -3.0786 -2.9469 -2.6543 -2.4022 -2.1729 -1.9541 -1.7420
 -1.5388
 -6.7446 -6.3321 -5.8396 -5.3770 -4.9875 -4.6469 -4.3516 -4.1015 -3.8767 -3.6765
 -3.5005 -3.3367 -3.1840 -3.0415 -2.9083 -2.6121 -2.3592 -2.1327 -1.9192 -1.7140
 -1.5190 -1.3379
 -6.4019 -6.2740 -5.9307 -5.4930 -5.0688 -4.7064 -4.3831 -4.1109 -3.8759 -3.6631
 -3.4834 -3.3174 -3.1625 -3.0179 -2.8825 -2.5809 -2.3248 -2.0997 -1.8907 -1.6915
 -1.5033 -1.3295 -1.1725 -1.0321
 -6.1667 -5.9034 -5.8263 -5.5525 -5.1703 -4.7856 -4.4484 -4.1485 -3.8965 -3.6765
 -3.4808 -3.3116 -3.1541 -3.0069 -2.8688 -2.5604 -2.2988 -2.0728 -1.8673 -1.6733
 -1.4909 -1.3233 -1.1726 -1.0388 -0.9206 -0.8130 -0.7125 -0.6235 -0.5563 -0.5051
 -6.2499 -5.7480 -5.4605 -5.3925 -5.1970 -4.8740 -4.5304 -4.2182 -3.9421 -3.7058
 -3.5004 -3.3192 -3.1584 -3.0085 -2.8675 -2.5515 -2.2825 -2.0528 -1.8489 -1.6593
 -1.4817 -1.3192 -1.1741 -1.0459 -0.9329 -0.8330 -0.7438 -0.6603 -0.5873 -0.5352
 -0.4983
 -6.4589 -5.8421 -5.3813 -5.0816 -4.9713 -4.8574 -4.6016 -4.3021 -4.0160 -3.7605
 -3.5387 -3.3457 -3.1758 -3.0226 -2.8788 -2.5550 -2.2773 -2.0414 -1.8364 -1.6495
 -1.4761 -1.3178 -1.1772 -1.0540 -0.9463 -0.8517 -0.7689 -0.6959 -0.6293 -0.5718
 -0.5334
 -6.7531 -6.0449 -5.4845 -5.0573 -4.7584 -4.5957 -4.5069 -4.3391 -4.0911 -3.8329
 -3.5950 -3.3886 -3.2068 -3.0464 -2.8996 -2.5685 -2.2820 -2.0378 -1.8287 -1.6425
 -1.4721 -1.3172 -1.1802 -1.0612 -0.9582 -0.8687 -0.7911 -0.7243 -0.6669 -0.6167
 -0.5742
 -7.1610 -6.3486 -5.6928 -5.1782 -4.7797 -4.4872 -4.2935 -4.1746 -4.0636 -3.8929
 -3.6760 -3.4584 -3.2620 -3.0891 -2.9359 -2.5977 -2.3026 -2.0488 -1.8329 -1.6447
 -1.4755 -1.3229 -1.1883 -1.0722 -0.9729 -0.8874 -0.8144 -0.7522 -0.7004 -0.6577
 -0.6225
 -7.7219 -6.7532 -5.9815 -5.3874 -4.9119 -4.5385 -4.2550 -4.0493 -3.9033 -3.7880
 -3.6674 -3.5160 -3.3343 -3.1504 -2.9857 -2.6379 -2.3357 -2.0724 -1.8478 -1.6547
 -1.4845 -1.3327 -1.1994 -1.0849 -0.9880 -0.9058 -0.8366 -0.7787 -0.7311 -0.6935
 -0.6644
 -8.4359 -7.2587 -6.3506 -5.6630 -5.1214 -4.6801 -4.3288 -4.0546 -3.8459 -3.6868
 -3.5587 -3.4438 -3.3261 -3.1952 -3.0490 -2.6891 -2.3813 -2.1086 -1.8734
