 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.0857
 -1.3516 -1.3797 -1.2866 -1.1272 -0.9772 -0.8507 -0.7420 -0.6549 -0.5849 -0.5244
 -0.4734 -0.4275 -0.3855 -0.3466 -0.3100 -0.2281 -0.1610 -0.1134 -0.0883 -0.0836
 -0.0952 -0.1186
 -1.2637 -1.1695 -1.1836 -1.1302 -0.9954 -0.8629 -0.7495 -0.6552 -0.5796 -0.5179
 -0.4652 -0.4205 -0.3801 -0.3429 -0.3082 -0.2305 -0.1660 -0.1196 -0.0952 -0.0911
 -0.1026 -0.1253 -0.1560 -0.1918
 -1.2467 -1.1090 -1.0092 -0.9885 -0.9770 -0.8755 -0.7612 -0.6616 -0.5789 -0.5126
 -0.4578 -0.4127 -0.3733 -0.3377 -0.3047 -0.2314 -0.1699 -0.1248 -0.1008 -0.0968
 -0.1081 -0.1304 -0.1607 -0.1961 -0.2346 -0.2772 -0.3250 -0.3771 -0.4315 -0.4850
 -1.2394 -1.0975 -0.9712 -0.8719 -0.8200 -0.8107 -0.7625 -0.6707 -0.5840 -0.5113
 -0.4526 -0.4047 -0.3653 -0.3307 -0.2991 -0.2300 -0.1720 -0.1288 -0.1050 -0.1008
 -0.1120 -0.1341 -0.1641 -0.1996 -0.2382 -0.2793 -0.3238 -0.3730 -0.4269 -0.4825
 -0.5371
 -1.2319 -1.0923 -0.9640 -0.8500 -0.7555 -0.6896 -0.6556 -0.6340 -0.5850 -0.5146
 -0.4508 -0.3990 -0.3570 -0.3223 -0.2917 -0.2261 -0.1719 -0.1308 -0.1077 -0.1032
 -0.1140 -0.1361 -0.1662 -0.2020 -0.2410 -0.2824 -0.3266 -0.3739 -0.4243 -0.4779
 -0.5347
 -1.2262 -1.0856 -0.9587 -0.8442 -0.7422 -0.6552 -0.5870 -0.5385 -0.5070 -0.4809
 -0.4435 -0.3942 -0.3493 -0.3126 -0.2821 -0.2190 -0.1683 -0.1299 -0.1080 -0.1036
 -0.1144 -0.1366 -0.1670 -0.2033 -0.2433 -0.2856 -0.3298 -0.3760 -0.4245 -0.4761
 -0.5316
 -1.2239 -1.0808 -0.9532 -0.8396 -0.7384 -0.6483 -0.5698 -0.5044 -0.4528 -0.4132
 -0.3836 -0.3589 -0.3325 -0.3012 -0.2716 -0.2108 -0.1628 -0.1270 -0.1063 -0.1019
 -0.1123 -0.1343 -0.1650 -0.2019 -0.2429 -0.2865 -0.3317 -0.3783 -0.4265 -0.4768
 -0.5290
 -1.2278 -1.0795 -0.9486 -0.8334 -0.7324 -0.6435 -0.5645 -0.4947 -0.4348 -0.3847
 -0.3438 -0.3112 -0.2854 -0.2642 -0.2442 -0.1984 -0.1548 -0.1213 -0.1019 -0.0977
 -0.1077 -0.1295 -0.1603 -0.1977 -0.2398 -0.2849 -0.3319 -0.3798 -0.4286 -0.4786
 -0.5297
 -1.2380 -1.0817 -0.9419 -0.8281 -0.7247 -0.6353 -0.5576 -0.4888 -0.4278 -0.3740
 -0.3276 -0.2886 -0.2563 -0.2298 -0.1999 -0.1818 -0.1443 -0.1128 -0.0948
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.4953 -1.3271 -1.1819 -1.0575 -0.9255 -0.8197 -0.7351 -0.6625 -0.5983 -0.5399
 -0.4856 -0.4350 -0.3879 -0.3442 -0.3037 -0.2150 -0.1414 -0.0865 -0.0511
 -1.5682 -1.3697 -1.2006 -1.0581 -0.9309 -0.8169 -0.7264 -0.6533 -0.5861 -0.5286
 -0.4759 -0.4271 -0.3821 -0.3402 -0.3011 -0.2149 -0.1450 -0.0929 -0.0608 -0.0492
 -1.5881 -1.4181 -1.2344 -1.0740 -0.9424 -0.8209 -0.7220 -0.6445 -0.5767 -0.5186
 -0.4675 -0.4207 -0.3776 -0.3376 -0.3002 -0.2171 -0.1492 -0.0991 -0.0693 -0.0598
 -0.0680
 -1.3844 -1.4196 -1.2686 -1.1005 -0.9536 -0.8309 -0.7239 -0.6392 -0.5705 -0.5099
 -0.4595 -0.4144 -0.3731 -0.3350 -0.2994 -0.2200 -0.1540 -0.1051 -0.0766 -0.0681
 -0.0765 -0.0979
 -1.2774 -1.2473 -1.2483 -1.1233 -0.9744 -0.8428 -0.7324 -0.6392 -0.5651 -0.5039
 -0.4516 -0.4074 -0.3677 -0.3313 -0.2975 -0.2222 -0.1588 -0.1109 -0.0831 -0.0748
 -0.0833 -0.1040 -0.1338 -0.1697
 -1.2529 -1.1192 -1.0603 -1.0737 -0.9869 -0.8594 -0.7432 -0.6450 -0.5642 -0.4990
 -0.4444 -0.3998 -0.3610 -0.3261 -0.2940 -0.2231 -0.1628 -0.1161 -0.0882 -0.0801
 -0.0885 -0.1089 -0.1380 -0.1733 -0.2127 -0.2556 -0.3041 -0.3586 -0.4136 -0.4683
 -1.2540 -1.1030 -0.9779 -0.9001 -0.8920 -0.8568 -0.7559 -0.6548 -0.5689 -0.4971
 -0.4397 -0.3920 -0.3532 -0.3193 -0.2885 -0.2217 -0.1651 -0.1203 -0.0927 -0.0842
 -0.0923 -0.1124 -0.1412 -0.1761 -0.2150 -0.2570 -0.3025 -0.3526 -0.4082 -0.4646
 -0.5203
 -1.2637 -1.1063 -0.9693 -0.8540 -0.7697 -0.7298 -0.7145 -0.6592 -0.5765 -0.5008
 -0.4375 -0.3866 -0.3450 -0.3110 -0.2811 -0.2178 -0.1650 -0.1229 -0.0959 -0.0870
 -0.0946 -0.1145 -0.1431 -0.1779 -0.2168 -0.2584 -0.3029 -0.3504 -0.4023 -0.4590
 -0.5167
 -1.2767 -1.1139 -0.9722 -0.8496 -0.7449 -0.6620 -0.6058 -0.5742 -0.5476 -0.4999
 -0.4381 -0.3826 -0.3379 -0.3015 -0.2716 -0.2107 -0.1615 -0.1223 -0.0969 -0.0880
 -0.0953 -0.1151 -0.1439 -0.1789 -0.2181 -0.2602 -0.3047 -0.3517 -0.4015 -0.4549
 -0.5125
 -1.2995 -1.1282 -0.9803 -0.8536 -0.7445 -0.6507 -0.5729 -0.5128 -0.4693 -0.4381
 -0.4100 -0.3754 -0.3331 -0.2943 -0.2624 -0.2024 -0.1559 -0.1197 -0.0959 -0.0873
 -0.0940 -0.1133 -0.1420 -0.1772 -0.2170 -0.2598 -0.3050 -0.3521 -0.4013 -0.4529
 -0.5088
 -1.3329 -1.1492 -0.9924 -0.8599 -0.7472 -0.6507 -0.5675 -0.4966 -0.4384 -0.3920
 -0.3556 -0.3268 -0.3017 -0.2765 -0.2492 -0.1922 -0.1481 -0.1142 -0.0922 -0.0842
 -0.0905 -0.1093 -0.1378 -0.1733 -0.2136 -0.2574 -0.3038 -0.3519 -0.4015 -0.4529
 -0.5060
 -1.3767 -1.1769 -1.0043 -0.8699 -0.7513 -0.6513 -0.5664 -0.4931 -0.4298 -0.3759
 -0.3309 -0.2940 -0.2638 -0.2391 -0.2320 -0.1801 -0.1381 -0.1058 -0.0858
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.4405 -1.2849 -1.1492 -1.0315 -0.9006 -0.8024 -0.7212 -0.6485 -0.5832 -0.5243
 -0.4706 -0.4207 -0.3744 -0.3315 -0.2919 -0.2055 -0.1342 -0.0805 -0.0443
 -1.5066 -1.3227 -1.1656 -1.0327 -0.9074 -0.7983 -0.7110 -0.6374 -0.5711 -0.5131
 -0.4613 -0.4131 -0.3685 -0.3273 -0.2890 -0.2050 -0.1367 -0.0851 -0.0515 -0.0366
 -1.5683 -1.3773 -1.1986 -1.0461 -0.9202 -0.8014 -0.7060 -0.6299 -0.5615 -0.5042
 -0.4533 -0.4069 -0.3642 -0.3248 -0.2881 -0.2069 -0.1403 -0.0901 -0.0582 -0.0452
 -0.0500
 -1.5231 -1.4162 -1.2399 -1.0729 -0.9317 -0.8130 -0.7073 -0.6242 -0.5569 -0.4957
 -0.4457 -0.4008 -0.3598 -0.3222 -0.2872 -0.2097 -0.1450 -0.0955 -0.0644 -0.0523
 -0.0574 -0.0763
 -1.3136 -1.3396 -1.2601 -1.1033 -0.9520 -0.8244 -0.7154 -0.6243 -0.5512 -0.4905
 -0.4380 -0.3941 -0.3547 -0.3187 -0.2855 -0.2120 -0.1498 -0.1012 -0.0702 -0.0582
 -0.0634 -0.0819 -0.1104 -0.1463
 -1.2561 -1.1433 -1.1491 -1.1068 -0.9743 -0.8406 -0.7268 -0.6302 -0.5502 -0.4859
 -0.4312 -0.3867 -0.3483 -0.3138 -0.2822 -0.2129 -0.1540 -0.1066 -0.0756 -0.0633
 -0.0682 -0.0863 -0.1141 -0.1490 -0.1889 -0.2330 -0.2827 -0.3382 -0.3937 -0.4497
 -1.2582 -1.1058 -0.9924 -0.9627 -0.9558 -0.8554 -0.7402 -0.6393 -0.5545 -0.4838
 -0.4270 -0.3793 -0.3407 -0.3072 -0.2769 -0.2117 -0.1565 -0.1112 -0.0805 -0.0676
 -0.0719 -0.0897 -0.1170 -0.1512 -0.1902 -0.2328 -0.2790 -0.3306 -0.3876 -0.4445
 -0.5016
 -1.2797 -1.1107 -0.9713 -0.8617 -0.8028 -0.7948 -0.7441 -0.6503 -0.5620 -0.4872
 -0.4246 -0.3743 -0.3328 -0.2991 -0.2697 -0.2079 -0.1566 -0.1141 -0.0843 -0.0710
 -0.0745 -0.0918 -0.1188 -0.1526 -0.1912 -0.2330 -0.2776 -0.3261 -0.3797 -0.4380
 -0.4964
 -1.3049 -1.1278 -0.9774 -0.8511 -0.7484 -0.6772 -0.6438 -0.6209 -0.5648 -0.4911
 -0.4249 -0.3701 -0.3258 -0.2897 -0.2602 -0.2009 -0.1532 -0.1140 -0.0859 -0.0726
 -0.0756 -0.0925 -0.1195 -0.1533 -0.1918 -0.2337 -0.2783 -0.3258 -0.3766 -0.4315
 -0.4910
 -1.3517 -1.1576 -0.9946 -0.8597 -0.7462 -0.6521 -0.5793 -0.5298 -0.4987 -0.4688
 -0.4247 -0.3709 -0.3227 -0.2832 -0.2513 -0.1925 -0.1476 -0.1116 -0.0856 -0.0728
 -0.0751 -0.0912 -0.1178 -0.1515 -0.1902 -0.2323 -0.2772 -0.3245 -0.3744 -0.4272
 -0.4834
 -1.4170 -1.2001 -1.0206 -0.8749 -0.7543 -0.6533 -0.5684 -0.4989 -0.4455 -0.4055
 -0.3746 -0.3457 -0.3135 -0.2769 -0.2432 -0.1828 -0.1397 -0.1063 -0.0825 -0.0707
 -0.0726 -0.0878 -0.1139 -0.1476 -0.1865 -0.2292 -0.2749 -0.3227 -0.3726 -0.4248
 -0.4794
 -1.5009 -1.2553 -1.0560 -0.8982 -0.7672 -0.6598 -0.5702 -0.4944 -0.4308 -0.3785
 -0.3365 -0.3027 -0.2748 -0.2497 -0.2359 -0.1718 -0.1295 -0.0981 -0.0766
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3813 -1.2510 -1.1258 -1.0053 -0.8809 -0.7728 -0.6832 -0.6083 -0.5449 -0.4903
 -0.4421 -0.3983 -0.3572 -0.3174 -0.2783 -0.1936 -0.1242 -0.0708 -0.0361
 -1.4595 -1.2810 -1.1326 -1.0114 -0.8870 -0.7813 -0.6962 -0.6235 -0.5564 -0.4987
 -0.4464 -0.3982 -0.3540 -0.3132 -0.2754 -0.1928 -0.1261 -0.0747 -0.0410 -0.0241
 -1.5339 -1.3334 -1.1638 -1.0221 -0.9003 -0.7834 -0.6910 -0.6155 -0.5472 -0.4900
 -0.4390 -0.3925 -0.3500 -0.3108 -0.2744 -0.1946 -0.1293 -0.0792 -0.0461 -0.0304
 -0.0319
 -1.5509 -1.3899 -1.2071 -1.0456 -0.9138 -0.7953 -0.6912 -0.6098 -0.5433 -0.4819
 -0.4318 -0.3869 -0.3460 -0.3085 -0.2738 -0.1974 -0.1338 -0.0843 -0.0514 -0.0362
 -0.0380 -0.0544
 -1.3960 -1.3863 -1.2461 -1.0790 -0.9304 -0.8101 -0.6999 -0.6094 -0.5376 -0.4762
 -0.4245 -0.3806 -0.3411 -0.3053 -0.2724 -0.1999 -0.1388 -0.0900 -0.0569 -0.0415
 -0.0431 -0.0591 -0.0862 -0.1216
 -1.2631 -1.2046 -1.2170 -1.1038 -0.9557 -0.8223 -0.7131 -0.6152 -0.5365 -0.4731
 -0.4180 -0.3736 -0.3352 -0.3007 -0.2693 -0.2011 -0.1432 -0.0958 -0.0626 -0.0465
 -0.0475 -0.0630 -0.0892 -0.1235 -0.1634 -0.2089 -0.2603 -0.3161 -0.3720 -0.4294
 -1.2577 -1.1102 -1.0296 -1.0434 -0.9680 -0.8417 -0.7240 -0.6259 -0.5407 -0.4708
 -0.4148 -0.3666 -0.3280 -0.2945 -0.2643 -0.2001 -0.1460 -0.1008 -0.0679 -0.0511
 -0.0513 -0.0660 -0.0917 -0.1251 -0.1641 -0.2073 -0.2548 -0.3078 -0.3652 -0.4226
 -0.4809
 -1.2801 -1.1102 -0.9734 -0.8811 -0.8669 -0.8378 -0.7381 -0.6360 -0.5486 -0.4741
 -0.4121 -0.3623 -0.3203 -0.2867 -0.2575 -0.1965 -0.1464 -0.1042 -0.0724 -0.0550
 -0.0542 -0.0681 -0.0932 -0.1260 -0.1643 -0.2065 -0.2521 -0.3015 -0.3560 -0.4152
 -0.4741
 -1.3169 -1.1313 -0.9772 -0.8515 -0.7574 -0.7118 -0.6971 -0.6398 -0.5554 -0.4777
 -0.4116 -0.3581 -0.3139 -0.2776 -0.2482 -0.1897 -0.1432 -0.1044 -0.0746 -0.0575
 -0.0560 -0.0692 -0.0938 -0.1263 -0.1642 -0.2060 -0.2510 -0.2990 -0.3505 -0.4068
 -0.4676
 -1.3815 -1.1717 -0.9991 -0.8601 -0.7459 -0.6554 -0.5942 -0.5625 -0.5342 -0.4816
 -0.4170 -0.3590 -0.3109 -0.2715 -0.2395 -0.1815 -0.1378 -0.1023 -0.0750 -0.0587
 -0.0564 -0.0684 -0.0923 -0.1245 -0.1622 -0.2038 -0.2486 -0.2960 -0.3462 -0.4000
 -0.4577
 -1.4738 -1.2314 -1.0352 -0.8807 -0.7559 -0.6531 -0.5691 -0.5046 -0.4599 -0.4283
 -0.3967 -0.3564 -0.3098 -0.2675 -0.2327 -0.1719 -0.1298 -0.0971 -0.0724 -0.0574
 -0.0550 -0.0660 -0.0890 -0.1207 -0.1584 -0.2002 -0.2452 -0.2928 -0.3428 -0.3955
 -0.4511
 -1.5938 -1.3104 -1.0855 -0.9130 -0.7745 -0.6627 -0.5708 -0.4944 -0.4324 -0.3840
 -0.3467 -0.3163 -0.2873 -0.2570 -0.2278 -0.1609 -0.1192 -0.0888 -0.0668
