 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -0.3658 -0.3178 -0.2741 -0.2336 -0.1957 -0.1108 -0.0393  0.0141  0.0444  0.0519
  0.0411  0.0171 -0.0163 -0.0559
 -1.1538 -1.0009 -0.8958 -0.8728 -0.8587 -0.7534 -0.6395 -0.5456 -0.4704 -0.4086
 -0.3539 -0.3066 -0.2647 -0.2264 -0.1908 -0.1110 -0.0430  0.0089  0.0388  0.0463
  0.0361  0.0132 -0.0188 -0.0568 -0.0990 -0.1461 -0.1989 -0.2561 -0.3154 -0.3734
 -1.1588 -0.9894 -0.8524 -0.7499 -0.6964 -0.6855 -0.6355 -0.5443 -0.4623 -0.3962
 -0.3419 -0.2943 -0.2535 -0.2170 -0.1835 -0.1089 -0.0448  0.0050  0.0345  0.0423
  0.0326  0.0104 -0.0206 -0.0578 -0.0989 -0.1433 -0.1918 -0.2453 -0.3035 -0.3632
 -0.4216
 -1.1801 -0.9948 -0.8443 -0.7224 -0.6260 -0.5594 -0.5247 -0.5029 -0.4546 -0.3875
 -0.3292 -0.2820 -0.2407 -0.2054 -0.1737 -0.1040 -0.0443  0.0030  0.0316  0.0397
  0.0306  0.0089 -0.0216 -0.0584 -0.0990 -0.1425 -0.1895 -0.2401 -0.2941 -0.3513
 -0.4115
 -1.2182 -1.0146 -0.8481 -0.7151 -0.6069 -0.5188 -0.4508 -0.4028 -0.3720 -0.3470
 -0.3119 -0.2666 -0.2264 -0.1912 -0.1607 -0.0954 -0.0401  0.0040  0.0312  0.0391
  0.0302  0.0086 -0.0218 -0.0586 -0.0995 -0.1431 -0.1890 -0.2374 -0.2885 -0.3429
 -0.4012
 -1.2824 -1.0543 -0.8681 -0.7196 -0.6021 -0.5063 -0.4270 -0.3625 -0.3121 -0.2741
 -0.2463 -0.2239 -0.2002 -0.1730 -0.1455 -0.0850 -0.0339  0.0071  0.0327  0.0405
  0.0321  0.0108 -0.0196 -0.0566 -0.0980 -0.1422 -0.1884 -0.2363 -0.2861 -0.3382
 -0.3926
 -1.3698 -1.1159 -0.9068 -0.7382 -0.6055 -0.5015 -0.4169 -0.3461 -0.2873 -0.2391
 -0.2005 -0.1703 -0.1470 -0.1285 -0.1116 -0.0693 -0.0246  0.0130  0.0369  0.0443
  0.0362  0.0154 -0.0149 -0.0522 -0.0944 -0.1397 -0.1870 -0.2356 -0.2853 -0.3363
 -0.3886
 -1.4803 -1.1993 -0.9592 -0.7756 -0.6229 -0.5039 -0.4113 -0.3365 -0.2740 -0.2212
 -0.1771 -0.1408 -0.1113 -0.0878 -0.0590 -0.0483 -0.0122  0.0217  0.0438
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  i   
 -1.4517 -1.2657 -1.1123 -0.9883 -0.8618 -0.7592 -0.6738 -0.5979 -0.5288 -0.4647
 -0.4044 -0.3477 -0.2949 -0.2460 -0.2006 -0.1017 -0.0201  0.0408  0.0827
 -1.5198 -1.2984 -1.1177 -0.9737 -0.8520 -0.7450 -0.6574 -0.5828 -0.5114 -0.4489
 -0.3907 -0.3364 -0.2860 -0.2393 -0.1956 -0.1000 -0.0227  0.0358  0.0741  0.0899
 -1.5262 -1.3407 -1.1431 -0.9772 -0.8485 -0.7351 -0.6429 -0.5674 -0.4970 -0.4348
 -0.3789 -0.3272 -0.2792 -0.2348 -0.1932 -0.1012 -0.0262  0.0305  0.0664  0.0800
  0.0724
 -1.3040 -1.3352 -1.1730 -0.9958 -0.8473 -0.7303 -0.6320 -0.5531 -0.4853 -0.4217
 -0.3675 -0.3181 -0.2726 -0.2304 -0.1911 -0.1034 -0.0306  0.0249  0.0596  0.0723
  0.0649  0.0419
 -1.1875 -1.1508 -1.1481 -1.0152 -0.8601 -0.7293 -0.6258 -0.5410 -0.4719 -0.4109
 -0.3557 -0.3082 -0.2649 -0.2250 -0.1879 -0.1051 -0.0351  0.0193  0.0532  0.0660
  0.0591  0.0375  0.0053 -0.0345
 -1.1625 -1.0148 -0.9510 -0.9620 -0.8697 -0.7380 -0.6236 -0.5326 -0.4596 -0.3987
 -0.3439 -0.2970 -0.2556 -0.2178 -0.1829 -0.1053 -0.0388  0.0142  0.0482  0.0608
  0.0545  0.0340  0.0033 -0.0347 -0.0778 -0.1252 -0.1787 -0.2382 -0.2981 -0.3572
 -1.1737 -0.9975 -0.8626 -0.7813 -0.7711 -0.7327 -0.6289 -0.5297 -0.4503 -0.3858
 -0.3325 -0.2847 -0.2443 -0.2084 -0.1755 -0.1031 -0.0409  0.0100  0.0436  0.0567
  0.0510  0.0313  0.0018 -0.0348 -0.0762 -0.1215 -0.1710 -0.2254 -0.2853 -0.3458
 -0.4053
 -1.2118 -1.0096 -0.8521 -0.7297 -0.6432 -0.6017 -0.5845 -0.5277 -0.4464 -0.3760
 -0.3195 -0.2728 -0.2317 -0.1968 -0.1656 -0.0981 -0.0404  0.0075  0.0402  0.0538
  0.0488  0.0297  0.0009 -0.0348 -0.0752 -0.1190 -0.1663 -0.2171 -0.2726 -0.3328
 -0.3939
 -1.2681 -1.0429 -0.8627 -0.7231 -0.6129 -0.5285 -0.4716 -0.4393 -0.4124 -0.3657
 -0.3076 -0.2581 -0.2179 -0.1827 -0.1526 -0.0895 -0.0362  0.0081  0.0391  0.0524
  0.0480  0.0293  0.0008 -0.0346 -0.0747 -0.1181 -0.1643 -0.2135 -0.2659 -0.3221
 -0.3825
 -1.3676 -1.1048 -0.8956 -0.7347 -0.6106 -0.5119 -0.4332 -0.3731 -0.3300 -0.2994
 -0.2726 -0.2404 -0.2023 -0.1686 -0.1386 -0.0790 -0.0299  0.0108  0.0398  0.0527
  0.0489  0.0309  0.0028 -0.0324 -0.0725 -0.1159 -0.1621 -0.2104 -0.2613 -0.3148
 -0.3728
 -1.4967 -1.1953 -0.9535 -0.7654 -0.6215 -0.5109 -0.4227 -0.3510 -0.2934 -0.2482
 -0.2132 -0.1862 -0.1634 -0.1411 -0.1181 -0.0655 -0.0207  0.0166  0.0432  0.0554
  0.0519  0.0346  0.0069 -0.0283 -0.0686 -0.1125 -0.1593 -0.2079 -0.2584 -0.3108
 -0.3652
 -1.6554 -1.3144 -1.0284 -0.8200 -0.6504 -0.5210 -0.4220 -0.3433 -0.2789 -0.2257
 -0.1824 -0.1476 -0.1198 -0.0976 -0.0911 -0.0490 -0.0086  0.0255  0.0493
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  i   
 -1.4051 -1.2324 -1.0883 -0.9700 -0.8430 -0.7459 -0.6630 -0.5867 -0.5166 -0.4523
 -0.3929 -0.3369 -0.2846 -0.2362 -0.1915 -0.0944 -0.0153  0.0443  0.0859
 -1.4662 -1.2589 -1.0898 -0.9552 -0.8349 -0.7313 -0.6452 -0.5696 -0.4994 -0.4367
 -0.3796 -0.3258 -0.2757 -0.2293 -0.1862 -0.0922 -0.0166  0.0410  0.0800  0.0994
 -1.5168 -1.3066 -1.1130 -0.9549 -0.8321 -0.7209 -0.6310 -0.5558 -0.4848 -0.4236
 -0.3681 -0.3167 -0.2691 -0.2249 -0.1838 -0.0932 -0.0194  0.0368  0.0742  0.0917
  0.0886
 -1.4559 -1.3395 -1.1489 -0.9722 -0.8301 -0.7172 -0.6198 -0.5417 -0.4749 -0.4107
 -0.3570 -0.3078 -0.2625 -0.2207 -0.1817 -0.0954 -0.0237  0.0317  0.0685  0.0854
  0.0823  0.0625
 -1.2300 -1.2514 -1.1653 -0.9981 -0.8407 -0.7149 -0.6132 -0.5301 -0.4615 -0.4006
 -0.3453 -0.2982 -0.2551 -0.2154 -0.1787 -0.0972 -0.0284  0.0262  0.0630  0.0799
  0.0773  0.0587  0.0279 -0.0117
 -1.1686 -1.0435 -1.0457 -0.9989 -0.8586 -0.7211 -0.6105 -0.5216 -0.4493 -0.3889
 -0.3339 -0.2871 -0.2459 -0.2084 -0.1738 -0.0975 -0.0323  0.0208  0.0576  0.0750
  0.0731  0.0556  0.0265 -0.0110 -0.0545 -0.1031 -0.1577 -0.2183 -0.2786 -0.3390
 -1.1779 -1.0032 -0.8808 -0.8479 -0.8381 -0.7320 -0.6142 -0.5168 -0.4394 -0.3761
 -0.3231 -0.2751 -0.2349 -0.1992 -0.1666 -0.0955 -0.0347  0.0162  0.0526  0.0707
  0.0697  0.0531  0.0253 -0.0105 -0.0520 -0.0978 -0.1480 -0.2039 -0.2651 -0.3261
 -0.3869
 -1.2255 -1.0144 -0.8569 -0.7408 -0.6792 -0.6689 -0.6146 -0.5188 -0.4335 -0.3656
 -0.3101 -0.2637 -0.2223 -0.1877 -0.1568 -0.0906 -0.0345  0.0132  0.0486  0.0671
  0.0671  0.0515  0.0246 -0.0100 -0.0501 -0.0941 -0.1415 -0.1933 -0.2504 -0.3122
 -0.3740
 -1.2899 -1.0546 -0.8687 -0.7273 -0.6196 -0.5464 -0.5113 -0.4863 -0.4291 -0.3575
 -0.2970 -0.2491 -0.2089 -0.1736 -0.1438 -0.0819 -0.0304  0.0134  0.0468  0.0651
  0.0659  0.0509  0.0245 -0.0095 -0.0488 -0.0919 -0.1383 -0.1879 -0.2413 -0.2991
 -0.3614
 -1.4174 -1.1315 -0.9083 -0.7416 -0.6149 -0.5164 -0.4422 -0.3918 -0.3600 -0.3298
 -0.2868 -0.2369 -0.1950 -0.1603 -0.1300 -0.0713 -0.0241  0.0158  0.0467  0.0644
  0.0659  0.0520  0.0264 -0.0071 -0.0460 -0.0887 -0.1346 -0.1831 -0.2345 -0.2893
 -0.3477
 -1.5819 -1.2451 -0.9799 -0.7792 -0.6293 -0.5157 -0.4265 -0.3560 -0.3025 -0.2628
 -0.2325 -0.2049 -0.1750 -0.1428 -0.1145 -0.0581 -0.0148  0.0214  0.0495  0.0660
  0.0678  0.0549  0.0301 -0.0031 -0.0419 -0.0847 -0.1306 -0.1790 -0.2297 -0.2830
 -0.3389
 -1.7833 -1.3954 -1.0833 -0.8473 -0.6653 -0.5301 -0.4278 -0.3472 -0.2826 -0.2307
 -0.1897 -0.1573 -0.1311 -0.1083 -0.0973 -0.0423 -0.0025  0.0302  0.0552
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.3544 -1.2079 -1.0741 -0.9519 -0.8288 -0.7204 -0.6285 -0.5498 -0.4815 -0.4213
 -0.3672 -0.3173 -0.2702 -0.2246 -0.1802 -0.0843 -0.0064  0.0522  0.0919
 -1.4280 -1.2260 -1.0652 -0.9415 -0.8208 -0.7185 -0.6332 -0.5578 -0.4868 -0.4247
 -0.3674 -0.3137 -0.2640 -0.2178 -0.1750 -0.0819 -0.0073  0.0495  0.0881  0.1093
 -1.4993 -1.2712 -1.0854 -0.9378 -0.8185 -0.7080 -0.6194 -0.5439 -0.4728 -0.4119
 -0.3566 -0.3052 -0.2576 -0.2135 -0.1726 -0.0827 -0.0099  0.0458  0.0838  0.1038
  0.1047
 -1.4970 -1.3218 -1.1221 -0.9504 -0.8177 -0.7048 -0.6081 -0.5305 -0.4638 -0.3994
 -0.3459 -0.2968 -0.2515 -0.2096 -0.1707 -0.0850 -0.0142  0.0411  0.0790  0.0987
  0.0998  0.0832
 -1.3223 -1.3080 -1.1571 -0.9777 -0.8233 -0.7049 -0.6021 -0.5190 -0.4509 -0.3889
 -0.3346 -0.2875 -0.2444 -0.2047 -0.1680 -0.0871 -0.0190  0.0354  0.0737  0.0940
  0.0956  0.0803  0.0515  0.0125
 -1.1797 -1.1116 -1.1209 -0.9999 -0.8426 -0.7060 -0.6006 -0.5107 -0.4392 -0.3791
 -0.3234 -0.2769 -0.2356 -0.1981 -0.1635 -0.0877 -0.0234  0.0296  0.0681  0.0892
  0.0919  0.0778  0.0508  0.0141 -0.0293 -0.0792 -0.1355 -0.1963 -0.2570 -0.3188
 -1.1784 -1.0109 -0.9226 -0.9339 -0.8530 -0.7197 -0.6003 -0.5066 -0.4294 -0.3665
 -0.3138 -0.2652 -0.2249 -0.1892 -0.1566 -0.0860 -0.0262  0.0244  0.0625  0.0846
  0.0885  0.0757  0.0501  0.0153 -0.0261 -0.0726 -0.1239 -0.1811 -0.2428 -0.3043
 -0.3663
 -1.2215 -1.0149 -0.8621 -0.7637 -0.7470 -0.7142 -0.6091 -0.5059 -0.4229 -0.3560
 -0.3010 -0.2546 -0.2126 -0.1780 -0.1472 -0.0814 -0.0263  0.0208  0.0577  0.0803
  0.0855  0.0741  0.0497  0.0163 -0.0234 -0.0677 -0.1160 -0.1687 -0.2267 -0.2894
 -0.3517
 -1.2936 -1.0553 -0.8694 -0.7307 -0.6317 -0.5836 -0.5663 -0.5054 -0.4199 -0.3459
 -0.2869 -0.2402 -0.1998 -0.1641 -0.1343 -0.0730 -0.0225  0.0205  0.0552  0.0774
  0.0835  0.0731  0.0497  0.0172 -0.0214 -0.0644 -0.1110 -0.1611 -0.2152 -0.2743
 -0.3379
 -1.4386 -1.1401 -0.9105 -0.7430 -0.6173 -0.5226 -0.4594 -0.4258 -0.3955 -0.3419
 -0.2796 -0.2276 -0.1862 -0.1513 -0.1207 -0.0624 -0.0163  0.0226  0.0543  0.0756
  0.0824  0.0735  0.0512  0.0196 -0.0182 -0.0604 -0.1060 -0.1546 -0.2064 -0.2620
 -0.3218
 -1.6287 -1.2693 -0.9900 -0.7829 -0.6317 -0.5179 -0.4300 -0.3641 -0.3185 -0.2860
 -0.2541 -0.2149 -0.1722 -0.1363 -0.1066 -0.0493 -0.0070  0.0280  0.0565  0.0761
  0.0830  0.0753  0.0542  0.0233 -0.0140 -0.0558 -0.1010 -0.1490 -0.1998 -0.2535
 -0.3105
 -1.8639 -1.4429 -1.1079 -0.8581 -0.6708 -0.5336 -0.4305 -0.3499 -0.2868 -0.2381
 -0.2010 -0.1710 -0.1433 -0.1152 -0.0920 -0.0337  0.0054  0.0367  0.0618
