 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = BX   
 -7.0435 -6.8586 -6.6829 -6.5122 -6.3367 -6.1355 -5.8647 -5.4736 -5.0161 -4.5855
 -4.2316 -3.9497 -3.7169 -3.5142 -3.3311 -2.9396 -2.6273 -2.3706 -2.1498 -1.9553
 -1.7829 -1.6296
 -6.7990 -6.5871 -6.3812 -6.1870 -5.9980 -5.8014 -5.5746 -5.2695 -4.8947 -4.5160
 -4.1839 -3.9094 -3.6800 -3.4799 -3.2984 -2.9055 -2.5910 -2.3373 -2.1232 -1.9370
 -1.7739 -1.6299 -1.5029 -1.3917
 -6.6529 -6.3887 -6.1582 -5.9411 -5.7318 -5.5251 -5.3127 -5.0667 -4.7648 -4.4412
 -4.1391 -3.8777 -3.6543 -3.4581 -3.2793 -2.8862 -2.5678 -2.3144 -2.1053 -1.9256
 -1.7699 -1.6336 -1.5138 -1.4090 -1.3174 -1.2373 -1.1636 -1.0940 -1.0374 -1.0004
 -6.6112 -6.2364 -5.9280 -5.6776 -5.4674 -5.2739 -5.0778 -4.8679 -4.6259 -4.3568
 -4.0905 -3.8481 -3.6346 -3.4444 -3.2698 -2.8794 -2.5561 -2.3004 -2.0939 -1.9194
 -1.7695 -1.6396 -1.5265 -1.4277 -1.3419 -1.2678 -1.2022 -1.1415 -1.0851 -1.0400
 -1.0130
 -6.6969 -6.2424 -5.8489 -5.5168 -5.2400 -5.0057 -4.8019 -4.6178 -4.4347 -4.2366
 -4.0255 -3.8148 -3.6168 -3.4355 -3.2671 -2.8830 -2.5553 -2.2946 -2.0881 -1.9171
 -1.7715 -1.6468 -1.5394 -1.4466 -1.3665 -1.2974 -1.2371 -1.1840 -1.1361 -1.0920
 -1.0573
 -6.8786 -6.3547 -5.8941 -5.4960 -5.1578 -4.8727 -4.6301 -4.4186 -4.2288 -4.0542
 -3.8917 -3.7366 -3.5810 -3.4224 -3.2649 -2.8926 -2.5622 -2.2950 -2.0856 -1.9159
 -1.7735 -1.6528 -1.5503 -1.4630 -1.3887 -1.3255 -1.2711 -1.2236 -1.1817 -1.1444
 -1.1116
 -7.1758 -6.5751 -6.0480 -5.5887 -5.1947 -4.8612 -4.5800 -4.3411 -4.1343 -3.9510
 -3.7867 -3.6397 -3.5064 -3.3802 -3.2520 -2.9114 -2.5828 -2.3080 -2.0924 -1.9209
 -1.7796 -1.6613 -1.5623 -1.4794 -1.4101 -1.3523 -1.3037 -1.2620 -1.2256 -1.1937
 -1.1660
 -7.5381 -6.8822 -6.2889 -5.7704 -5.3216 -4.9396 -4.6180 -4.3473 -4.1178 -3.9202
 -3.7472 -3.5935 -3.4554 -3.3296 -3.2118 -2.9205 -2.6113 -2.3302 -2.1063 -1.9301
 -1.7877 -1.6702 -1.5732 -1.4934 -1.4282 -1.3751 -1.3320 -1.2963 -1.2656 -1.2393
 -1.2164
 -7.8708 -7.2044 -6.5817 -6.0172 -5.5195 -5.0911 -4.7281 -4.4225 -4.1647 -3.9455
 -3.7565 -3.5910 -3.4436 -3.3102 -3.1443 -2.9199 -2.6477 -2.3616 -2.1273
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = BX   
 -8.5990 -8.4885 -8.3726 -8.1888 -7.9082 -7.5168 -7.0035 -6.3603 -5.6333 -5.0232
 -4.5839 -4.2632 -4.0110 -3.7992 -3.6108 -3.2184 -2.8973 -2.6176 -2.3600
 -8.0593 -7.9370 -7.8158 -7.6829 -7.5124 -7.2540 -6.8070 -6.1416 -5.4595 -4.8832
 -4.4578 -4.1441 -3.8969 -3.6882 -3.5036 -3.1144 -2.7978 -2.5255 -2.2824 -2.0609
 -7.5928 -7.4561 -7.3249 -7.1911 -7.0366 -6.8243 -6.4826 -5.9490 -5.3420 -4.7998
 -4.3819 -4.0684 -3.8220 -3.6146 -3.4310 -3.0417 -2.7267 -2.4613 -2.2289 -2.0208
 -1.8364
 -7.2080 -7.0524 -6.9049 -6.7619 -6.6122 -6.4310 -6.1689 -5.7561 -5.2421 -4.7420
 -4.3342 -4.0198 -3.7721 -3.5649 -3.3819 -2.9919 -2.6765 -2.4152 -2.1905 -1.9920
 -1.8159 -1.6590
 -6.9190 -6.7345 -6.5635 -6.4018 -6.2442 -6.0740 -5.8627 -5.5512 -5.1330 -4.6896
 -4.2997 -3.9877 -3.7388 -3.5313 -3.3489 -2.9583 -2.6408 -2.3817 -2.1629 -1.9718
 -1.8039 -1.6556 -1.5242 -1.4079
 -6.7471 -6.5166 -6.3093 -6.1198 -5.9408 -5.7639 -5.5738 -5.3322 -5.0045 -4.6268
 -4.2673 -3.9646 -3.7166 -3.5094 -3.3279 -2.9376 -2.6169 -2.3577 -2.1432 -1.9581
 -1.7967 -1.6555 -1.5311 -1.4214 -1.3249 -1.2396 -1.1625 -1.0895 -1.0326 -0.9943
 -6.6234 -6.3270 -6.0856 -5.8867 -5.6987 -5.5110 -5.3195 -5.1126 -4.8560 -4.5465
 -4.2288 -3.9433 -3.7012 -3.4961 -3.3162 -2.9281 -2.6038 -2.3421 -2.1298 -1.9495
 -1.7935 -1.6580 -1.5399 -1.4363 -1.3457 -1.2665 -1.1970 -1.1345 -1.0758 -1.0309
 -1.0034
 -6.6575 -6.2563 -5.9191 -5.6446 -5.4210 -5.2319 -5.0587 -4.8818 -4.6817 -4.4413
 -4.1762 -3.9183 -3.6883 -3.4882 -3.3114 -2.9283 -2.6013 -2.3351 -2.1221 -1.9451
 -1.7933 -1.6625 -1.5497 -1.4518 -1.3668 -1.2931 -1.2296 -1.1742 -1.1247 -1.0792
 -1.0449
 -6.7953 -6.3222 -5.9084 -5.5550 -5.2590 -5.0111 -4.7981 -4.6101 -4.4329 -4.2527
 -4.0608 -3.8619 -3.6648 -3.4793 -3.3091 -2.9342 -2.6067 -2.3346 -2.1181 -1.9421
 -1.7934 -1.6664 -1.5581 -1.4654 -1.3858 -1.3178 -1.2599 -1.2103 -1.1672 -1.1296
 -1.0962
 -7.0510 -6.5036 -6.0213 -5.6016 -5.2415 -4.9364 -4.6780 -4.4550 -4.2568 -4.0744
 -3.9042 -3.7447 -3.5946 -3.4488 -3.3035 -2.9499 -2.6253 -2.3473 -2.1246 -1.9462
 -1.7986 -1.6739 -1.5687 -1.4800 -1.4052 -1.3421 -1.2896 -1.2454 -1.2079 -1.1758
 -1.1486
 -7.4145 -6.7920 -6.2376 -5.7526 -5.3323 -4.9728 -4.6678 -4.4088 -4.1862 -3.9907
 -3.8151 -3.6566 -3.5140 -3.3847 -3.2635 -2.9618 -2.6518 -2.3697 -2.1392 -1.9556
 -1.8066 -1.6826 -1.5792 -1.4933 -1.4222 -1.3636 -1.3160 -1.2771 -1.2450 -1.2183
 -1.1962
 -7.8117 -7.1471 -6.5391 -5.9906 -5.5134 -5.0999 -4.7473 -4.4486 -4.1954 -3.9789
 -3.7906 -3.6247 -3.4769 -3.3441 -3.1891 -2.9699 -2.6862 -2.4018 -2.1619
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = BX   
 -8.8192 -8.9440 -8.8884 -8.6711 -8.3085 -7.8151 -7.2037 -6.5049 -5.8035 -5.1572
 -4.6710 -4.3226 -4.0584 -3.8415 -3.6539 -3.2591 -2.9383 -2.6587 -2.4031
 -8.2805 -8.1825 -8.0770 -7.9604 -7.7991 -7.5126 -7.0237 -6.3346 -5.6463 -5.0281
 -4.5561 -4.2142 -3.9537 -3.7407 -3.5556 -3.1670 -2.8487 -2.5734 -2.3262 -2.1025
 -7.7994 -7.6850 -7.5725 -7.4574 -7.3161 -7.1080 -6.7540 -6.1869 -5.5466 -4.9572
 -4.4919 -4.1470 -3.8849 -3.6720 -3.4877 -3.1000 -2.7828 -2.5132 -2.2773 -2.0659
 -1.8774
 -7.3844 -7.2519 -7.1272 -7.0060 -6.8752 -6.7068 -6.4468 -6.0166 -5.4619 -4.9127
 -4.4541 -4.1055 -3.8389 -3.6240 -3.4396 -3.0520 -2.7347 -2.4688 -2.2395 -2.0365
 -1.8555 -1.6940
 -7.0478 -6.8934 -6.7495 -6.6138 -6.4811 -6.3310 -6.1317 -5.8178 -5.3670 -4.8721
 -4.4304 -4.0802 -3.8085 -3.5905 -3.4053 -3.0175 -2.6990 -2.4352 -2.2111 -2.0147
 -1.8411 -1.6876 -1.5513 -1.4301
 -6.8159 -6.6222 -6.4495 -6.2910 -6.1412 -5.9915 -5.8220 -5.5879 -5.2435 -4.8211
 -4.4096 -4.0638 -3.7893 -3.5680 -3.3815 -2.9940 -2.6736 -2.4098 -2.1896 -1.9989
 -1.8312 -1.6841 -1.5547 -1.4400 -1.3385 -1.2481 -1.1653 -1.0901 -1.0299 -0.9893
 -6.6640 -6.4045 -6.2334 -6.0463 -5.8721 -5.7058 -5.5383 -5.3466 -5.0872 -4.7470
 -4.3813 -4.0509 -3.7773 -3.5543 -3.3669 -2.9804 -2.6582 -2.3923 -2.1739 -1.9878
 -1.8253 -1.6835 -1.5597 -1.4512 -1.3555 -1.2713 -1.1973 -1.1301 -1.0680 -1.0229
 -0.9940
 -6.6189 -6.2773 -6.0052 -5.7939 -5.6197 -5.4588 -5.2924 -5.1143 -4.9076 -4.6436
 -4.3359 -4.0335 -3.7688 -3.5475 -3.3599 -2.9758 -2.6528 -2.3833 -2.1641 -1.9809
 -1.8227 -1.6852 -1.5664 -1.4631 -1.3731 -1.2944 -1.2263 -1.1671 -1.1144 -1.0665
 -1.0325
 -6.7085 -6.2844 -5.9203 -5.6184 -5.3733 -5.1721 -5.0005 -4.8430 -4.6793 -4.4855
 -4.2510 -3.9967 -3.7545 -3.5410 -3.3562 -2.9766 -2.6550 -2.3810 -2.1583 -1.9759
 -1.8208 -1.6869 -1.5722 -1.4738 -1.3890 -1.3156 -1.2530 -1.1997 -1.1541 -1.1147
 -1.0800
 -6.9122 -6.4167 -5.9818 -5.6061 -5.2881 -5.0223 -4.7982 -4.6031 -4.4265 -4.2572
 -4.0818 -3.8970 -3.7099 -3.5283 -3.3576 -2.9879 -2.6698 -2.3921 -2.1637 -1.9786
 -1.8246 -1.6932 -1.5813 -1.4865 -1.4059 -1.3373 -1.2797 -1.2315 -1.1913 -1.1580
 -1.1303
 -7.2410 -6.6626 -6.1557 -5.7132 -5.3311 -5.0047 -4.7281 -4.4921 -4.2859 -4.0997
 -3.9260 -3.7623 -3.6084 -3.4645 -3.3275 -3.0012 -2.6924 -2.4132 -2.1781 -1.9877
 -1.8320 -1.7015 -1.5913 -1.4989 -1.4217 -1.3571 -1.3040 -1.2606 -1.2256 -1.1973
 -1.1749
 -7.6597 -7.0156 -6.4337 -5.9232 -5.4777 -5.0936 -4.7651 -4.4853 -4.2460 -4.0381
 -3.8534 -3.6864 -3.5348 -3.3981 -3.2659 -3.0165 -2.7228 -2.4443 -2.2015
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = BX   
 -8.9995 -8.9495 -8.7841 -8.5156 -8.1544 -7.7101 -7.1908 -6.6038 -5.9598 -5.3111
 -4.7850 -4.4046 -4.1235 -3.9005 -3.7097 -3.3110 -2.9885 -2.7067 -2.4503
 -8.4733 -8.3952 -8.3167 -8.2179 -8.0169 -7.6675 -7.1422 -6.4709 -5.8186 -5.1903
 -4.6793 -4.3045 -4.0264 -3.8057 -3.6188 -3.2301 -2.9087 -2.6298 -2.3817 -2.1567
 -7.9892 -7.8930 -7.8063 -7.7096 -7.5788 -7.3672 -6.9828 -6.3705 -5.7317 -5.1262
 -4.6219 -4.2438 -3.9617 -3.7398 -3.5531 -3.1672 -2.8486 -2.5743 -2.3335 -2.1182
 -1.9231
 -7.5570 -7.4456 -7.3424 -7.2413 -7.1254 -6.9633 -6.6989 -6.2447 -5.6617 -5.0888
 -4.5917 -4.2083 -3.9187 -3.6926 -3.5045 -3.1191 -2.8019 -2.5319 -2.2971 -2.0892
 -1.9024 -1.7351
 -7.1865 -7.0560 -6.9352 -6.8216 -6.7087 -6.5726 -6.3788 -6.0585 -5.5810 -5.0548
 -4.5754 -4.1884 -3.8911 -3.6588 -3.4680 -3.0823 -2.7652 -2.4981 -2.2684 -2.0666
 -1.8868 -1.7267 -1.5845 -1.4583
 -6.8970 -6.7387 -6.5948 -6.4619 -6.3361 -6.2075 -6.0527 -5.8235 -5.4673 -5.0127
 -4.5609 -4.1776 -3.8745 -3.6359 -3.4415 -3.0548 -2.7373 -2.4709 -2.2454 -2.0490
 -1.8749 -1.7208 -1.5851 -1.4650 -1.3582 -1.2620 -1.1725 -1.0910 -1.0306 -0.9867
 -6.7254 -6.5189 -6.3365 -6.1749 -6.0273 -5.8871 -5.7425 -5.5648 -5.3066 -4.9446
 -4.5400 -4.1695 -3.8648 -3.6219 -3.4239 -3.0361 -2.7183 -2.4507 -2.2273 -2.0355
 -1.8665 -1.7175 -1.5872 -1.4729 -1.3720 -1.2826 -1.2030 -1.1296 -1.0635 -1.0171
 -0.9858
 -6.5950 -6.3323 -6.1184 -5.9445 -5.7871 -5.6288 -5.4727 -5.3108 -5.1121 -4.8396
 -4.5002 -4.1581 -3.8608 -3.6156 -3.4145 -3.0257 -2.7089 -2.4389 -2.2148 -2.0258
 -1.8613 -1.7167 -1.5909 -1.4817 -1.3862 -1.3023 -1.2290 -1.1646 -1.1068 -1.0556
 -1.0212
 -6.6294 -6.2540 -5.9448 -5.6975 -5.5059 -5.3521 -5.2130 -5.0670 -4.8995 -4.6911
 -4.4253 -4.1293 -3.8499 -3.6099 -3.4092 -3.0208 -2.7064 -2.4339 -2.2067 -2.0182
 -1.8569 -1.7160 -1.5942 -1.4894 -1.3989 -1.3202 -1.2523 -1.1939 -1.1442 -1.1012
 -1.0639
 -6.7822 -6.3352 -5.9455 -5.6147 -5.3423 -5.1208 -4.9373 -4.7793 -4.6334 -4.4793
 -4.2930 -4.0686 -3.8308 -3.6083 -3.4128 -3.0266 -2.7158 -2.4422 -2.2101 -2.0190
 -1.8586 -1.7205 -1.6016 -1.5000 -1.4135 -1.3393 -1.2760 -1.2227 -1.1783 -1.1417
 -1.1122
 -7.0515 -6.5304 -6.0719 -5.6726 -5.3299 -5.0410 -4.7994 -4.5939 -4.4130 -4.2470
 -4.0855 -3.9177 -3.7426 -3.5679 -3.4013 -3.0383 -2.7329 -2.4601 -2.2232 -2.0269
 -1.8648 -1.7277 -1.6105 -1.5112 -1.4276 -1.3571 -1.2981 -1.2492 -1.2095 -1.1783
 -1.1546
 -7.4458 -6.8428 -6.3089 -5.8421 -5.4355 -5.0855 -4.7868 -4.5329 -4.3146 -4.1224
 -3.9472 -3.7830 -3.6282 -3.4821 -3.3747 -3.0559 -2.7577 -2.4876 -2.2460
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = BX   
 -9.1323 -9.0327 -8.8354 -8.5508 -8.1879 -7.7548 -7.2583 -6.7049 -6.1010 -5.4746
 -4.9193 -4.5056 -4.2042 -3.9709 -3.7768 -3.3755 -3.0464 -2.7607 -2.5013
 -8.6223 -8.9917 -9.0803 -8.9170 -8.5272 -7.9332 -7.2142 -6.5818 -5.9735 -5.3598
 -4.8209 -4.4133 -4.1136 -3.8824 -3.6913 -3.3022 -2.9760 -2.6921 -2.4405 -2.2127
 -8.1436 -8.3490 -8.0126 -7.9371 -7.8164 -7.5975 -7.1333 -6.4970 -5.8931 -5.2964
 -4.7690 -4.3583 -4.0526 -3.8182 -3.6268 -3.2415 -2.9217 -2.6425 -2.3962 -2.1763
 -1.9767
 -7.7049 -7.6163 -7.5374 -7.4581 -7.3567 -7.1973 -6.9198 -6.4256 -5.8351 -5.2605
 -4.7437 -4.3280 -4.0123 -3.7712 -3.5768 -3.1923 -2.8763 -2.6027 -2.3619 -2.1482
 -1.9565 -1.7828
 -7.3151 -7.2066 -7.1085 -7.0173 -6.9227 -6.7966 -6.6020 -6.2699 -5.7694 -5.2297
 -4.7292 -4.3118 -3.9876 -3.7375 -3.5381 -3.1519 -2.8381 -2.5688 -2.3338 -2.1262
 -1.9402 -1.7731 -1.6241 -1.4911
 -6.9881 -6.8567 -6.7369 -6.6271 -6.5227 -6.4111 -6.2652 -6.0357 -5.6670 -5.1921
 -4.7178 -4.3047 -3.9735 -3.7148 -3.5092 -3.1194 -2.8068 -2.5398 -2.3096 -2.1075
 -1.9272 -1.7658 -1.6227 -1.4964 -1.3843 -1.2812 -1.1842 -1.1003 -1.0361 -0.9872
 -6.7572 -6.5864 -6.4353 -6.3011 -6.1779 -6.0596 -5.9325 -5.7646 -5.5059 -5.1282
 -4.6989 -4.2997 -3.9659 -3.7012 -3.4893 -3.0949 -2.7834 -2.5167 -2.2893 -2.0919
 -1.9168 -1.7605 -1.6228 -1.5018 -1.3959 -1.3014 -1.2145 -1.1336 -1.0645 -1.0150
 -0.9800
 -6.6017 -6.4020 -6.2204 -6.0552 -5.9046 -5.7658 -5.6319 -5.4885 -5.2989 -5.0229
 -4.6624 -4.2900 -3.9629 -3.6949 -3.4778 -3.0786 -2.7685 -2.5014 -2.2740 -2.0798
 -1.9092 -1.7576 -1.6242 -1.5080 -1.4066 -1.3172 -1.2387 -1.1680 -1.1032 -1.0486
 -1.0124
 -6.5582 -6.2364 -5.9874 -5.7986 -5.6531 -5.5203 -5.3817 -5.2347 -5.0731 -4.8664
 -4.5880 -4.2641 -3.9543 -3.6891 -3.4708 -3.0677 -2.7600 -2.4925 -2.2631 -2.0693
 -1.9022 -1.7547 -1.6253 -1.5133 -1.4164 -1.3321 -1.2587 -1.1951 -1.1394 -1.0906
 -1.0502
 -6.6629 -6.2602 -5.9154 -5.6323 -5.4084 -5.2329 -5.0924 -4.9693 -4.8409 -4.6838
 -4.4778 -4.2192 -3.9438 -3.6908 -3.4742 -3.0682 -2.7627 -2.4964 -2.2638 -2.0677
 -1.9016 -1.7570 -1.6308 -1.5219 -1.4287 -1.3485 -1.2797 -1.2207 -1.1710 -1.1297
 -1.0960
 -6.8761 -6.4047 -5.9906 -5.6328 -5.3311 -5.0828 -4.8796 -4.7098 -4.5624 -4.4252
 -4.2802 -4.1045 -3.8946 -3.6763 -3.4743 -3.0759 -2.7731 -2.5092 -2.2742 -2.0737
 -1.9057 -1.7624 -1.6384 -1.5317 -1.4412 -1.3644 -1.2995 -1.2448 -1.1996 -1.1636
 -1.1358
 -7.2182 -6.6655 -6.1805 -5.7564 -5.3891 -5.0752 -4.8105 -4.5877 -4.3971 -4.2280
 -4.0716 -3.9197 -3.7629 -3.5998 -3.4711 -3.0908 -2.7912 -2.5309 -2.2943
