 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  o   
 -2.7943 -2.8214 -2.7254 -2.5624 -2.4086 -2.2783 -2.1654 -2.0731 -1.9964 -1.9280
 -1.8690 -1.8150 -1.7650 -1.7184 -1.6747 -1.5779 -1.4991 -1.4404 -1.4021 -1.3811
 -1.3737 -1.3764
 -2.7075 -2.6116 -2.6242 -2.5675 -2.4284 -2.2913 -2.1734 -2.0739 -1.9922 -1.9229
 -1.8623 -1.8092 -1.7605 -1.7153 -1.6730 -1.5791 -1.5021 -1.4444 -1.4069 -1.3869
 -1.3803 -1.3834 -1.3934 -1.4078
 -2.6924 -2.5524 -2.4497 -2.4268 -2.4123 -2.3058 -2.1863 -2.0813 -1.9927 -1.9194
 -1.8568 -1.8034 -1.7556 -1.7117 -1.6707 -1.5799 -1.5049 -1.4481 -1.4110 -1.3916
 -1.3855 -1.3891 -1.3998 -1.4149 -1.4326 -1.4537 -1.4791 -1.5085 -1.5411 -1.5755
 -2.6868 -2.5436 -2.4134 -2.3102 -2.2553 -2.2430 -2.1900 -2.0922 -1.9993 -1.9199
 -1.8539 -1.7980 -1.7502 -1.7071 -1.6673 -1.5795 -1.5069 -1.4511 -1.4143 -1.3950
 -1.3893 -1.3935 -1.4050 -1.4212 -1.4402 -1.4612 -1.4851 -1.5130 -1.5452 -1.5803
 -1.6172
 -2.6786 -2.5415 -2.4097 -2.2904 -2.1912 -2.1216 -2.0840 -2.0580 -2.0028 -1.9254
 -1.8543 -1.7949 -1.7449 -1.7018 -1.6628 -1.5778 -1.5076 -1.4531 -1.4166 -1.3971
 -1.3916 -1.3964 -1.4087 -1.4263 -1.4468 -1.4692 -1.4937 -1.5209 -1.5513 -1.5853
 -1.6230
 -2.6714 -2.5360 -2.4088 -2.2891 -2.1808 -2.0882 -2.0156 -1.9628 -1.9266 -1.8946
 -1.8500 -1.7929 -1.7402 -1.6955 -1.6566 -1.5737 -1.5058 -1.4529 -1.4169 -1.3975
 -1.3921 -1.3975 -1.4108 -1.4298 -1.4522 -1.4767 -1.5029 -1.5308 -1.5606 -1.5932
 -1.6296
 -2.6563 -2.5277 -2.4059 -2.2904 -2.1828 -2.0853 -2.0003 -1.9297 -1.8732 -1.8283
 -1.7928 -1.7614 -1.7271 -1.6879 -1.6503 -1.5694 -1.5034 -1.4519 -1.4163 -1.3966
 -1.3908 -1.3964 -1.4104 -1.4306 -1.4550 -1.4818 -1.5101 -1.5397 -1.5706 -1.6033
 -1.6378
 -2.6438 -2.5175 -2.3991 -2.2879 -2.1837 -2.0876 -2.0005 -1.9233 -1.8572 -1.8016
 -1.7550 -1.7162 -1.6838 -1.6554 -1.6279 -1.5618 -1.4995 -1.4493 -1.4140 -1.3939
 -1.3876 -1.3930 -1.4073 -1.4286 -1.4547 -1.4839 -1.5150 -1.5471 -1.5799 -1.6136
 -1.6481
 -2.6339 -2.5055 -2.3853 -2.2815 -2.1806 -2.0875 -2.0021 -1.9244 -1.8551 -1.7942
 -1.7415 -1.6963 -1.6576 -1.6246 -1.5894 -1.5509 -1.4941 -1.4451 -1.4100
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  o   
 -2.9312 -2.7628 -2.6167 -2.4908 -2.3571 -2.2489 -2.1601 -2.0817 -2.0109 -1.9458
 -1.8849 -1.8277 -1.7743 -1.7246 -1.6784 -1.5765 -1.4911 -1.4255 -1.3768
 -3.0054 -2.8059 -2.6353 -2.4908 -2.3614 -2.2449 -2.1505 -2.0714 -1.9969 -1.9325
 -1.8727 -1.8168 -1.7648 -1.7164 -1.6711 -1.5714 -1.4900 -1.4270 -1.3822 -1.3545
 -3.0273 -2.8557 -2.6698 -2.5068 -2.3725 -2.2482 -2.1455 -2.0626 -1.9874 -1.9223
 -1.8637 -1.8093 -1.7587 -1.7116 -1.6676 -1.5701 -1.4905 -1.4294 -1.3872 -1.3619
 -1.3510
 -2.8258 -2.8598 -2.7058 -2.5344 -2.3841 -2.2580 -2.1473 -2.0577 -1.9826 -1.9143
 -1.8563 -1.8032 -1.7541 -1.7083 -1.6656 -1.5707 -1.4926 -1.4327 -1.3918 -1.3680
 -1.3582 -1.3590
 -2.7204 -2.6892 -2.6882 -2.5594 -2.4063 -2.2706 -2.1561 -2.0583 -1.9784 -1.9099
 -1.8498 -1.7976 -1.7496 -1.7053 -1.6638 -1.5718 -1.4954 -1.4363 -1.3962 -1.3731
 -1.3641 -1.3653 -1.3742 -1.3885
 -2.6974 -2.5619 -2.5008 -2.5123 -2.4212 -2.2889 -2.1679 -2.0648 -1.9786 -1.9068
 -1.8446 -1.7919 -1.7449 -1.7017 -1.6615 -1.5726 -1.4983 -1.4400 -1.4000 -1.3774
 -1.3688 -1.3706 -1.3799 -1.3947 -1.4129 -1.4340 -1.4598 -1.4908 -1.5241 -1.5594
 -2.7001 -2.5478 -2.4193 -2.3385 -2.3280 -2.2890 -2.1827 -2.0761 -1.9846 -1.9066
 -1.8422 -1.7867 -1.7396 -1.6972 -1.6582 -1.5723 -1.5004 -1.4432 -1.4034 -1.3808
 -1.3725 -1.3747 -1.3846 -1.4000 -1.4188 -1.4403 -1.4648 -1.4932 -1.5267 -1.5626
 -1.6005
 -2.7092 -2.5539 -2.4136 -2.2936 -2.2055 -2.1626 -2.1438 -2.0832 -1.9943 -1.9122
 -1.8422 -1.7839 -1.7344 -1.6920 -1.6536 -1.5705 -1.5011 -1.4456 -1.4061 -1.3832
 -1.3749 -1.3775 -1.3880 -1.4042 -1.4241 -1.4465 -1.4713 -1.4988 -1.5302 -1.5660
 -1.6046
 -2.7210 -2.5627 -2.4205 -2.2929 -2.1826 -2.0950 -2.0350 -1.9996 -1.9683 -1.9142
 -1.8452 -1.7824 -1.7301 -1.6858 -1.6475 -1.5663 -1.4994 -1.4457 -1.4070 -1.3841
 -1.3757 -1.3786 -1.3899 -1.4071 -1.4284 -1.4522 -1.4783 -1.5065 -1.5374 -1.5714
 -1.6097
 -2.7310 -2.5737 -2.4313 -2.3024 -2.1870 -2.0866 -2.0033 -1.9386 -1.8907 -1.8546
 -1.8205 -1.7788 -1.7287 -1.6822 -1.6424 -1.5620 -1.4971 -1.4451 -1.4071 -1.3840
 -1.3751 -1.3779 -1.3896 -1.4077 -1.4303 -1.4559 -1.4838 -1.5134 -1.5450 -1.5784
 -1.6159
 -2.7502 -2.5869 -2.4416 -2.3126 -2.1964 -2.0928 -2.0021 -1.9247 -1.8611 -1.8096
 -1.7678 -1.7331 -1.7012 -1.6685 -1.6335 -1.5566 -1.4934 -1.4428 -1.4056 -1.3824
 -1.3729 -1.3753 -1.3871 -1.4059 -1.4297 -1.4571 -1.4871 -1.5189 -1.5521 -1.5869
 -1.6234
 -2.7786 -2.6023 -2.4455 -2.3213 -2.2053 -2.1012 -2.0086 -1.9270 -1.8562 -1.7959
 -1.7452 -1.7024 -1.6662 -1.6349 -1.6208 -1.5501 -1.4883 -1.4388 -1.4025
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  o   
 -2.8739 -2.7186 -2.5824 -2.4635 -2.3312 -2.2308 -2.1456 -2.0675 -1.9961 -1.9308
 -1.8709 -1.8147 -1.7622 -1.7134 -1.6680 -1.5683 -1.4849 -1.4196 -1.3702
 -2.9414 -2.7570 -2.5988 -2.4643 -2.3371 -2.2258 -2.1348 -2.0555 -1.9824 -1.9179
 -1.8595 -1.8044 -1.7532 -1.7054 -1.6610 -1.5633 -1.4831 -1.4201 -1.3740 -1.3440
 -3.0049 -2.8129 -2.6326 -2.4777 -2.3495 -2.2283 -2.1296 -2.0483 -1.9729 -1.9089
 -1.8510 -1.7973 -1.7474 -1.7010 -1.6577 -1.5620 -1.4832 -1.4218 -1.3778 -1.3500
 -1.3366
 -2.9634 -2.8544 -2.6755 -2.5055 -2.3613 -2.2396 -2.1307 -2.0431 -1.9697 -1.9013
 -1.8440 -1.7915 -1.7429 -1.6978 -1.6558 -1.5626 -1.4852 -1.4246 -1.3816 -1.3551
 -1.3427 -1.3415
 -2.7558 -2.7808 -2.6984 -2.5381 -2.3829 -2.2516 -2.1390 -2.0437 -1.9652 -1.8975
 -1.8377 -1.7861 -1.7387 -1.6949 -1.6541 -1.5637 -1.4881 -1.4281 -1.3855 -1.3596
 -1.3479 -1.3471 -1.3547 -1.3686
 -2.6996 -2.5853 -2.5897 -2.5443 -2.4075 -2.2693 -2.1512 -2.0501 -1.9653 -1.8948
 -1.8329 -1.7806 -1.7341 -1.6914 -1.6518 -1.5645 -1.4909 -1.4318 -1.3894 -1.3636
 -1.3522 -1.3518 -1.3597 -1.3737 -1.3920 -1.4138 -1.4403 -1.4720 -1.5056 -1.5420
 -2.7032 -2.5495 -2.4333 -2.4015 -2.3918 -2.2867 -2.1664 -2.0605 -1.9705 -1.8943
 -1.8308 -1.7756 -1.7289 -1.6871 -1.6486 -1.5642 -1.4931 -1.4353 -1.3930 -1.3670
 -1.3556 -1.3557 -1.3639 -1.3783 -1.3968 -1.4184 -1.4432 -1.4725 -1.5068 -1.5433
 -1.5822
 -2.7243 -2.5568 -2.4143 -2.3009 -2.2389 -2.2283 -2.1732 -2.0738 -1.9798 -1.8992
 -1.8305 -1.7731 -1.7239 -1.6820 -1.6442 -1.5624 -1.4940 -1.4379 -1.3960 -1.3698
 -1.3582 -1.3583 -1.3670 -1.3819 -1.4010 -1.4231 -1.4476 -1.4755 -1.5080 -1.5451
 -1.5844
 -2.7497 -2.5754 -2.4239 -2.2930 -2.1855 -2.1105 -2.0740 -2.0472 -1.9857 -1.9057
 -1.8328 -1.7713 -1.7198 -1.6758 -1.6380 -1.5582 -1.4923 -1.4383 -1.3974 -1.3711
 -1.3592 -1.3595 -1.3687 -1.3843 -1.4043 -1.4275 -1.4532 -1.4814 -1.5127 -1.5480
 -1.5877
 -2.7832 -2.6022 -2.4440 -2.3064 -2.1871 -2.0872 -2.0097 -1.9564 -1.9214 -1.8865
 -1.8360 -1.7752 -1.7197 -1.6728 -1.6331 -1.5538 -1.4900 -1.4378 -1.3980 -1.3717
 -1.3593 -1.3592 -1.3685 -1.3847 -1.4056 -1.4300 -1.4570 -1.4863 -1.5181 -1.5527
 -1.5906
 -2.8339 -2.6372 -2.4687 -2.3257 -2.2012 -2.0935 -2.0019 -1.9268 -1.8687 -1.8243
 -1.7883 -1.7536 -1.7144 -1.6702 -1.6290 -1.5487 -1.4863 -1.4358 -1.3971 -1.3710
 -1.3580 -1.3572 -1.3664 -1.3830 -1.4048 -1.4305 -1.4591 -1.4901 -1.5231 -1.5584
 -1.5960
 -2.9019 -2.6804 -2.4954 -2.3480 -2.2192 -2.1072 -2.0102 -1.9268 -1.8566 -1.7987
 -1.7516 -1.7125 -1.6787 -1.6472 -1.6257 -1.5429 -1.4812 -1.4323 -1.3947
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  o   
 -2.8129 -2.6835 -2.5583 -2.4370 -2.3113 -2.2006 -2.1072 -2.0276 -1.9589 -1.8985
 -1.8443 -1.7945 -1.7474 -1.7017 -1.6570 -1.5590 -1.4770 -1.4107 -1.3631
 -2.8923 -2.7138 -2.5648 -2.4424 -2.3165 -2.2087 -2.1201 -2.0421 -1.9686 -1.9049
 -1.8464 -1.7919 -1.7413 -1.6943 -1.6505 -1.5542 -1.4751 -1.4117 -1.3655 -1.3339
 -2.9683 -2.7671 -2.5963 -2.4530 -2.3292 -2.2102 -2.1147 -2.0344 -1.9595 -1.8961
 -1.8385 -1.7853 -1.7359 -1.6900 -1.6473 -1.5530 -1.4751 -1.4135 -1.3683 -1.3384
 -1.3226
 -2.9885 -2.8257 -2.6410 -2.4771 -2.3428 -2.2217 -2.1148 -2.0293 -1.9569 -1.8888
 -1.8319 -1.7798 -1.7317 -1.6871 -1.6455 -1.5536 -1.4770 -1.4161 -1.3715 -1.3426
 -1.3277 -1.3244
 -2.8370 -2.8256 -2.6825 -2.5123 -2.3603 -2.2367 -2.1234 -2.0293 -1.9525 -1.8844
 -1.8259 -1.7747 -1.7276 -1.6843 -1.6439 -1.5548 -1.4799 -1.4195 -1.3751 -1.3465
 -1.3320 -1.3292 -1.3353 -1.3485
 -2.7056 -2.6461 -2.6567 -2.5399 -2.3877 -2.2502 -2.1372 -2.0354 -1.9524 -1.8831
 -1.8212 -1.7695 -1.7233 -1.6810 -1.6418 -1.5556 -1.4829 -1.4234 -1.3790 -1.3503
 -1.3359 -1.3333 -1.3395 -1.3526 -1.3705 -1.3931 -1.4207 -1.4524 -1.4862 -1.5235
 -2.7015 -2.5529 -2.4702 -2.4821 -2.4030 -2.2720 -2.1496 -2.0470 -1.9573 -1.8823
 -1.8200 -1.7647 -1.7184 -1.6769 -1.6387 -1.5554 -1.4852 -1.4270 -1.3829 -1.3538
 -1.3392 -1.3367 -1.3432 -1.3564 -1.3744 -1.3962 -1.4216 -1.4517 -1.4861 -1.5228
 -1.5627
 -2.7240 -2.5549 -2.4154 -2.3200 -2.3036 -2.2711 -2.1664 -2.0592 -1.9666 -1.8870
 -1.8193 -1.7628 -1.7134 -1.6719 -1.6345 -1.5537 -1.4861 -1.4299 -1.3863 -1.3569
 -1.3419 -1.3392 -1.3458 -1.3593 -1.3777 -1.3996 -1.4246 -1.4528 -1.4856 -1.5230
 -1.5628
 -2.7617 -2.5776 -2.4221 -2.2924 -2.1942 -2.1456 -2.1280 -2.0661 -1.9761 -1.8925
 -1.8206 -1.7608 -1.7097 -1.6658 -1.6284 -1.5495 -1.4845 -1.4305 -1.3880 -1.3587
 -1.3433 -1.3405 -1.3474 -1.3613 -1.3802 -1.4027 -1.4281 -1.4563 -1.4878 -1.5237
 -1.5643
 -2.8139 -2.6157 -2.4470 -2.3050 -2.1856 -2.0901 -2.0251 -1.9902 -1.9579 -1.8999
 -1.8289 -1.7644 -1.7095 -1.6631 -1.6235 -1.5451 -1.4821 -1.4302 -1.3891 -1.3601
 -1.3441 -1.3406 -1.3473 -1.3615 -1.3810 -1.4042 -1.4305 -1.4593 -1.4908 -1.5258
 -1.5646
 -2.8938 -2.6692 -2.4824 -2.3297 -2.2008 -2.0918 -2.0019 -1.9327 -1.8840 -1.8485
 -1.8120 -1.7656 -1.7121 -1.6626 -1.6205 -1.5401 -1.4784 -1.4282 -1.3885 -1.3600
 -1.3437 -1.3394 -1.3457 -1.3599 -1.3799 -1.4040 -1.4315 -1.4614 -1.4939 -1.5291
 -1.5674
 -3.0011 -2.7381 -2.5283 -2.3624 -2.2245 -2.1079 -2.0090 -1.9258 -1.8581 -1.8049
 -1.7631 -1.7278 -1.6932 -1.6563 -1.6194 -1.5345 -1.4734 -1.4245 -1.3862
