 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  i   
  0.0178  0.0597  0.0994  0.1342  0.1619  0.2081  0.2406  0.2621  0.2699  0.2663
  0.2530  0.2313  0.2024  0.1682  0.1296  0.0872  0.0415 -0.0062 -0.0554 -0.1058
 -0.1546
 -1.0385 -0.8435 -0.6677 -0.5133 -0.3790 -0.2643 -0.1684 -0.0893 -0.0246  0.0286
  0.0736  0.1128  0.1480  0.1785  0.2326  0.2367  0.2526  0.2711  0.2771
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value =  i   
 -2.3769 -2.4190 -2.3836 -2.2746 -2.0952 -1.8483 -1.5369 -1.1638 -0.7619 -0.4436
 -0.2198 -0.0814  0.0056  0.0665  0.1142  0.2040  0.2684  0.3123  0.3359
 -2.1480 -2.1779 -2.2683 -2.3411 -2.3200 -2.1435 -1.7623 -1.2213 -0.7906 -0.4577
 -0.2281 -0.0852  0.0041  0.0651  0.1120  0.1991  0.2606  0.3016  0.3231  0.3263
 -1.9293 -1.9377 -1.9576 -1.9743 -1.9652 -1.8908 -1.6816 -1.2705 -0.8345 -0.4914
 -0.2507 -0.0974 -0.0013  0.0623  0.1094  0.1948  0.2541  0.2929  0.3124  0.3143
  0.3016
 -1.7361 -1.7157 -1.7130 -1.7164 -1.7079 -1.6595 -1.5277 -1.2522 -0.8731 -0.5334
 -0.2824 -0.1155 -0.0103  0.0582  0.1068  0.1910  0.2484  0.2855  0.3038  0.3052
  0.2928  0.2695
 -1.5765 -1.5247 -1.4923 -1.4750 -1.4588 -1.4242 -1.3423 -1.1683 -0.8845 -0.5709
 -0.3174 -0.1386 -0.0225  0.0528  0.1042  0.1879  0.2436  0.2791  0.2967  0.2980
  0.2859  0.2637  0.2333  0.1955
 -1.4593 -1.3657 -1.3047 -1.2616 -1.2291 -1.1948 -1.1398 -1.0348 -0.8454 -0.5907
 -0.3484 -0.1635 -0.0373  0.0459  0.1016  0.1861  0.2397  0.2737  0.2906  0.2920
  0.2804  0.2589  0.2299  0.1944  0.1530  0.1060  0.0531 -0.0061 -0.0659 -0.1244
 -1.3113 -1.2239 -1.1479 -1.0830 -1.0305 -0.9852 -0.9375 -0.8704 -0.7549 -0.5752
 -0.3664 -0.1856 -0.0525  0.0382  0.0989  0.1859  0.2374  0.2698  0.2857  0.2872
  0.2761  0.2551  0.2270  0.1929  0.1537  0.1098  0.0608  0.0061 -0.0534 -0.1135
 -0.1721
 -1.1052 -1.0194 -0.9601 -0.9096 -0.8580 -0.8054 -0.7529 -0.6979 -0.6261 -0.5134
 -0.3583 -0.1976 -0.0655  0.0307  0.0965  0.1876  0.2371  0.2675  0.2823  0.2837
  0.2729  0.2523  0.2246  0.1915  0.1536  0.1113  0.0646  0.0140 -0.0412 -0.1009
 -0.1614
 -1.0116 -0.8787 -0.7738 -0.6984 -0.6461 -0.6065 -0.5694 -0.5267 -0.4768 -0.4077
 -0.3084 -0.1851 -0.0667  0.0278  0.0965  0.1920  0.2399  0.2680  0.2811  0.2817
  0.2710  0.2505  0.2229  0.1900  0.1528  0.1115  0.0661  0.0172 -0.0351 -0.0908
 -0.1504
 -0.9862 -0.8321 -0.6979 -0.5867 -0.4998 -0.4343 -0.3837 -0.3410 -0.3022 -0.2603
 -0.2066 -0.1324 -0.0468  0.0337  0.0993  0.1974  0.2447  0.2707  0.2821  0.2816
  0.2708  0.2506  0.2230  0.1901  0.1531  0.1123  0.0676  0.0198 -0.0308 -0.0841
 -0.1412
 -0.9941 -0.8270 -0.6768 -0.5456 -0.4346 -0.3440 -0.2721 -0.2141 -0.1647 -0.1201
 -0.0769 -0.0301  0.0232  0.0768  0.1247  0.2074  0.2521  0.2761  0.2857  0.2839
  0.2724  0.2524  0.2248  0.1917  0.1545  0.1136  0.0690  0.0215 -0.0285 -0.0806
 -0.1345
 -1.0291 -0.8486 -0.6855 -0.5408 -0.4144 -0.3068 -0.2173 -0.1441 -0.0841 -0.0334
  0.0118  0.0541  0.0955  0.1356  0.1727  0.2220  0.2621  0.2842  0.2919
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value =  i   
 -2.3966 -2.4681 -2.3172 -2.0526 -1.7223 -1.4274 -1.2176 -1.2168 -0.8300 -0.4998
 -0.2484 -0.0863  0.0139  0.0812  0.1305  0.2206  0.2835  0.3272  0.3521
 -2.1879 -2.2544 -2.3283 -2.5465 -2.5245 -2.2856 -1.8504 -1.3031 -0.8772 -0.5252
 -0.2643 -0.0954  0.0091  0.0776  0.1273  0.2154  0.2767  0.3181  0.3406  0.3450
 -1.9647 -2.0110 -2.0745 -2.1215 -2.1434 -2.0992 -1.8946 -1.3997 -0.9388 -0.5723
 -0.2971 -0.1148 -0.0007  0.0724  0.1236  0.2108  0.2707  0.3105  0.3316  0.3349
  0.3231
 -1.7750 -1.7923 -1.8249 -1.8613 -1.8844 -1.8651 -1.7493 -1.4439 -1.0080 -0.6282
 -0.3398 -0.1427 -0.0157  0.0648  0.1194  0.2066  0.2650  0.3037  0.3240  0.3271
  0.3155  0.2922
 -1.6034 -1.5883 -1.5938 -1.6114 -1.6278 -1.6214 -1.5583 -1.3791 -1.0468 -0.6868
 -0.3893 -0.1765 -0.0359  0.0549  0.1144  0.2033  0.2600  0.2975  0.3173  0.3206
  0.3096  0.2873  0.2565  0.2182
 -1.4683 -1.4193 -1.3929 -1.3841 -1.3841 -1.3779 -1.3427 -1.2425 -1.0292 -0.7249
 -0.4384 -0.2144 -0.0602  0.0417  0.1083  0.2010  0.2558  0.2919  0.3112  0.3149
  0.3046  0.2833  0.2540  0.2179  0.1760  0.1284  0.0743  0.0140 -0.0465 -0.1068
 -1.3536 -1.2817 -1.2278 -1.1902 -1.1662 -1.1480 -1.1214 -1.0642 -0.9408 -0.7270
 -0.4729 -0.2517 -0.0868  0.0261  0.1007  0.1999  0.2532  0.2875  0.3059  0.3099
  0.3004  0.2800  0.2517  0.2173  0.1777  0.1332  0.0834  0.0279 -0.0332 -0.0943
 -0.1546
 -1.1719 -1.1215 -1.0724 -1.0251 -0.9826 -0.9464 -0.9123 -0.8707 -0.8002 -0.6714
 -0.4799 -0.2792 -0.1120  0.0092  0.0920  0.2003  0.2525  0.2848  0.3019  0.3057
  0.2970  0.2774  0.2498  0.2165  0.1786  0.1363  0.0893  0.0377 -0.0189 -0.0805
 -0.1422
 -1.0226 -0.9222 -0.8539 -0.8133 -0.7867 -0.7602 -0.7264 -0.6847 -0.6354 -0.5591
 -0.4383 -0.2803 -0.1261 -0.0033  0.0848  0.2025  0.2548  0.2847  0.3000  0.3030
  0.2945  0.2755  0.2484  0.2156  0.1785  0.1376  0.0924  0.0432 -0.0102 -0.0678
 -0.1297
 -0.9752 -0.8432 -0.7315 -0.6454 -0.5841 -0.5439 -0.5155 -0.4901 -0.4599 -0.4157
 -0.3477 -0.2465 -0.1249 -0.0120  0.0774  0.2047  0.2588  0.2868  0.3003  0.3020
  0.2934  0.2750  0.2485  0.2160  0.1794  0.1393  0.0953  0.0476 -0.0037 -0.0585
 -0.1165
 -0.9692 -0.8218 -0.6893 -0.5747 -0.4804 -0.4075 -0.3532 -0.3110 -0.2751 -0.2406
 -0.2021 -0.1503 -0.0774  0.0057  0.0829  0.2086  0.2649  0.2916  0.3032  0.3034
  0.2940  0.2759  0.2498  0.2176  0.1811  0.1412  0.0977  0.0508  0.0006 -0.0525
 -0.1081
 -0.9923 -0.8315 -0.6855 -0.5548 -0.4410 -0.3449 -0.2670 -0.2050 -0.1548 -0.1113
 -0.0704 -0.0292  0.0160  0.0678  0.1013  0.2142  0.2731  0.2991  0.3087
