 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = BX   
 -8.4016 -8.3011 -8.2079 -8.1167 -8.0151 -7.8807 -7.6748 -7.3216 -6.8108 -6.2640
 -5.7889 -5.4207 -5.1384 -4.9137 -4.7235 -4.3306 -4.0158 -3.7595 -3.5448 -3.3600
 -3.1993 -3.0573
 -8.0498 -7.9293 -7.8176 -7.7127 -7.6081 -7.4891 -7.3297 -7.0787 -6.6878 -6.2156
 -5.7687 -5.4017 -5.1151 -4.8869 -4.6953 -4.3017 -3.9849 -3.7301 -3.5207 -3.3429
 -3.1898 -3.0559 -2.9375 -2.8321
 -7.7937 -7.6400 -7.5025 -7.3762 -7.2568 -7.1365 -6.9996 -6.8146 -6.5307 -6.1475
 -5.7448 -5.3905 -5.1033 -4.8723 -4.6793 -4.2857 -3.9663 -3.7105 -3.5045 -3.3322
 -3.1851 -3.0577 -2.9462 -2.8474 -2.7599 -2.6820 -2.6116 -2.5447 -2.4915 -2.4566
 -7.6793 -7.4638 -7.2806 -7.1203 -6.9755 -6.8388 -6.7013 -6.5473 -6.3412 -6.0504
 -5.7080 -5.3790 -5.0979 -4.8661 -4.6724 -4.2800 -3.9582 -3.6996 -3.4945 -3.3261
 -3.1837 -3.0618 -2.9562 -2.8635 -2.7821 -2.7113 -2.6482 -2.5897 -2.5356 -2.4933
 -2.4680
 -7.6829 -7.3732 -7.1218 -6.9218 -6.7543 -6.6013 -6.4513 -6.2996 -6.1337 -5.9190
 -5.6471 -5.3577 -5.0920 -4.8647 -4.6718 -4.2825 -3.9601 -3.6968 -3.4900 -3.3236
 -3.1849 -3.0673 -2.9666 -2.8797 -2.8041 -2.7382 -2.6805 -2.6298 -2.5842 -2.5420
 -2.5093
 -7.7766 -7.4028 -7.0732 -6.7951 -6.5667 -6.3767 -6.2111 -6.0618 -5.9112 -5.7419
 -5.5406 -5.3088 -5.0746 -4.8603 -4.6723 -4.2889 -3.9682 -3.6999 -3.4888 -3.3221
 -3.1858 -3.0716 -2.9753 -2.8935 -2.8236 -2.7636 -2.7118 -2.6667 -2.6270 -2.5918
 -2.5606
 -7.9666 -7.5307 -7.1439 -6.8030 -6.5093 -6.2611 -6.0504 -5.8681 -5.7023 -5.5416
 -5.3768 -5.2019 -5.0208 -4.8426 -4.6732 -4.3036 -3.9875 -3.7148 -3.4970 -3.3269
 -3.1908 -3.0786 -2.9853 -2.9075 -2.8424 -2.7877 -2.7417 -2.7023 -2.6680 -2.6382
 -2.6124
 -8.2636 -7.7590 -7.3115 -6.9143 -6.5653 -6.2624 -6.0024 -5.7789 -5.5832 -5.4071
 -5.2426 -5.0846 -4.9304 -4.7828 -4.6438 -4.3179 -4.0125 -3.7379 -3.5123 -3.3362
 -3.1977 -3.0861 -2.9946 -2.9197 -2.8584 -2.8084 -2.7676 -2.7339 -2.7054 -2.6811
 -2.6647
 -8.6666 -8.0955 -7.5798 -7.1223 -6.7180 -6.3635 -6.0555 -5.7895 -5.5600 -5.3600
 -5.1825 -5.0209 -4.8709 -4.7317 -4.5841 -4.3318 -4.0432 -3.7692 -3.5347
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = BX   
-10.0386-10.0110 -9.9145 -9.7374 -9.4676 -9.0957 -8.6148 -8.0200 -7.3346 -6.6711
 -6.1134 -5.7065 -5.4087 -5.1760 -4.9816 -4.5875 -4.2678 -3.9919 -3.7356
 -9.5126 -9.4702 -9.4910 -9.4899 -9.3830 -9.1030 -8.5962 -7.8891 -7.2011 -6.5489
 -6.0068 -5.6056 -5.3094 -5.0784 -4.8854 -4.4935 -4.1772 -3.9081 -3.6715 -3.4605
 -9.0224 -8.9629 -8.9074 -8.8423 -8.7460 -8.5856 -8.2978 -7.7701 -7.1167 -6.4889
 -5.9560 -5.5513 -5.2494 -5.0153 -4.8214 -4.4291 -4.1134 -3.8494 -3.6217 -3.4223
 -3.2468
 -8.5796 -8.5021 -8.4323 -8.3625 -8.2778 -8.1538 -7.9496 -7.5850 -7.0381 -6.4545
 -5.9355 -5.5245 -5.2148 -4.9748 -4.7783 -4.3846 -4.0682 -3.8071 -3.5862 -3.3951
 -3.2288 -3.0825
 -8.1959 -8.0994 -8.0115 -7.9300 -7.8463 -7.7436 -7.5940 -7.3437 -6.9344 -6.4196
 -5.9267 -5.5155 -5.1976 -4.9502 -4.7498 -4.3542 -4.0365 -3.7764 -3.5604 -3.3761
 -3.2168 -3.0780 -2.9553 -2.8459
 -7.8934 -7.7658 -7.6561 -7.5559 -7.4615 -7.3634 -7.2434 -7.0674 -6.7794 -6.3657
 -5.9158 -5.5148 -5.1922 -4.9380 -4.7329 -4.3350 -4.0159 -3.7549 -3.5419 -3.3629
 -3.2093 -3.0765 -2.9603 -2.8575 -2.7659 -2.6840 -2.6093 -2.5392 -2.4859 -2.4499
 -7.7004 -7.5284 -7.3808 -7.2536 -7.1384 -7.0291 -6.9157 -6.7784 -6.5781 -6.2735
 -5.8909 -5.5148 -5.1938 -4.9351 -4.7257 -4.3252 -4.0053 -3.7417 -3.5294 -3.3542
 -3.2053 -3.0775 -2.9668 -2.8699 -2.7844 -2.7098 -2.6432 -2.5815 -2.5252 -2.4835
 -2.4579
 -7.6385 -7.3899 -7.1972 -7.0369 -6.8926 -6.7595 -6.6325 -6.5031 -6.3497 -6.1336
 -5.8368 -5.5052 -5.1981 -4.9388 -4.7265 -4.3234 -4.0040 -3.7371 -3.5229 -3.3493
 -3.2041 -3.0804 -2.9743 -2.8828 -2.8028 -2.7327 -2.6719 -2.6191 -2.5713 -2.5280
 -2.4962
 -7.6941 -7.3594 -7.0768 -6.8502 -6.6714 -6.5243 -6.3909 -6.2571 -6.1190 -5.9529
 -5.7354 -5.4664 -5.1896 -4.9407 -4.7294 -4.3260 -4.0087 -3.7387 -3.5203 -3.3461
 -3.2031 -3.0828 -2.9807 -2.8938 -2.8191 -2.7546 -2.6994 -2.6520 -2.6111 -2.5756
 -2.5441
 -7.8376 -7.4451 -7.0969 -6.7960 -6.5448 -6.3391 -6.1678 -6.0176 -5.8788 -5.7382
 -5.5797 -5.3841 -5.1619 -4.9406 -4.7387 -4.3382 -4.0241 -3.7524 -3.5281 -3.3500
 -3.2069 -3.0885 -2.9894 -2.9060 -2.8356 -2.7762 -2.7262 -2.6842 -2.6488 -2.6195
 -2.5923
 -8.0769 -7.6241 -7.2194 -6.8613 -6.5489 -6.2817 -6.0564 -5.8646 -5.6953 -5.5399
 -5.3902 -5.2348 -5.0664 -4.8933 -4.7250 -4.3540 -4.0454 -3.7742 -3.5438 -3.3597
 -3.2137 -3.0955 -2.9980 -2.9173 -2.8504 -2.7951 -2.7500 -2.7131 -2.6830 -2.6583
 -2.6382
 -8.4381 -7.9113 -7.4418 -7.0259 -6.6587 -6.3377 -6.0600 -5.8215 -5.6160 -5.4351
 -5.2705 -5.1153 -4.9644 -4.8162 -4.6883 -4.3734 -4.0726 -3.8041 -3.5674
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = BX   
-10.2079-10.2133 -9.9198 -9.4896 -9.0242 -8.6046 -8.3084 -8.0851 -7.4659 -6.8283
 -6.2445 -5.7999 -5.4785 -5.2333 -5.0350 -4.6399 -4.3202 -4.0412 -3.7895
 -9.6883 -9.6797 -9.6479 -9.7585 -9.6197 -9.2559 -8.6885 -7.9909 -7.3517 -6.7165
 -6.1475 -5.7091 -5.3881 -5.1437 -4.9455 -4.5534 -4.2366 -3.9642 -3.7224 -3.5061
 -9.2042 -9.1710 -9.1288 -9.0860 -8.9998 -8.8441 -8.5357 -7.9258 -7.2803 -6.6643
 -6.1056 -5.6638 -5.3347 -5.0851 -4.8842 -4.4913 -4.1757 -3.9081 -3.6743 -3.4680
 -3.2865
 -8.7347 -8.6836 -8.6404 -8.5938 -8.5254 -8.4085 -8.2004 -7.8082 -7.2290 -6.6345
 -6.0906 -5.6462 -5.3063 -5.0479 -4.8418 -4.4460 -4.1304 -3.8658 -3.6386 -3.4402
 -3.2667 -3.1143
 -8.3308 -8.2582 -8.1956 -8.1382 -8.0740 -7.9839 -7.8389 -7.5832 -7.1455 -6.6120
 -6.0894 -5.6441 -5.2950 -5.0257 -4.8132 -4.4126 -4.0967 -3.8333 -3.6112 -3.4195
 -3.2527 -3.1072 -2.9793 -2.8653
 -7.9870 -7.8916 -7.8069 -7.7314 -7.6597 -7.5798 -7.4715 -7.3002 -7.0043 -6.5645
 -6.0882 -5.6507 -5.2952 -5.0162 -4.7960 -4.3892 -4.0728 -3.8090 -3.5899 -3.4038
 -3.2428 -3.1031 -2.9812 -2.8737 -2.7777 -2.6912 -2.6110 -2.5372 -2.4828 -2.4447
 -7.7298 -7.6005 -7.4874 -7.3882 -7.2985 -7.2125 -7.1181 -6.9934 -6.7971 -6.4794
 -6.0687 -5.6586 -5.3030 -5.0164 -4.7888 -4.3745 -4.0580 -3.7929 -3.5744 -3.3923
 -3.2362 -3.1014 -2.9847 -2.8828 -2.7927 -2.7126 -2.6414 -2.5763 -2.5169 -2.4751
 -2.4484
 -7.6122 -7.4244 -7.2639 -7.1274 -7.0090 -6.9027 -6.8010 -6.6921 -6.5510 -6.3364
 -6.0199 -5.6565 -5.3130 -5.0243 -4.7906 -4.3680 -4.0520 -3.7851 -3.5650 -3.3844
 -3.2323 -3.1017 -2.9895 -2.8924 -2.8078 -2.7333 -2.6681 -2.6110 -2.5601 -2.5146
 -2.4835
 -7.6103 -7.3227 -7.0944 -6.9216 -6.7846 -6.6619 -6.5420 -6.4224 -6.2994 -6.1419
 -5.9185 -5.6238 -5.3113 -5.0303 -4.7956 -4.3668 -4.0516 -3.7839 -3.5603 -3.3787
 -3.2287 -3.1017 -2.9934 -2.9008 -2.8210 -2.7517 -2.6920 -2.6410 -2.5974 -2.5597
 -2.5270
 -7.7154 -7.3625 -7.0542 -6.7974 -6.5911 -6.4296 -6.2978 -6.1806 -6.0636 -5.9329
 -5.7719 -5.5570 -5.2986 -5.0403 -4.8100 -4.3764 -4.0617 -3.7944 -3.5664 -3.3810
 -3.2307 -3.1056 -3.0002 -2.9110 -2.8352 -2.7705 -2.7157 -2.6696 -2.6314 -2.6000
 -2.5742
 -7.9040 -7.4962 -7.1320 -6.8113 -6.5361 -6.3073 -6.1199 -5.9632 -5.8261 -5.6979
 -5.5675 -5.4170 -5.2305 -5.0212 -4.8149 -4.3920 -4.0783 -3.8128 -3.5812 -3.3901
 -3.2366 -3.1115 -3.0077 -2.9210 -2.8483 -2.7875 -2.7371 -2.6958 -2.6624 -2.6360
 -2.6155
 -8.2052 -7.7294 -7.3067 -6.9314 -6.6009 -6.3136 -6.0686 -5.8617 -5.6850 -5.5287
 -5.3840 -5.2430 -5.0966 -4.9381 -4.8103 -4.4136 -4.1014 -3.8391 -3.6047
