 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -8.0617 -7.9784 -7.6972 -7.2821 -6.8681 -6.5011 -6.1810 -5.9098 -5.6725 -5.4616
 -5.2735 -5.0981 -4.9342 -4.7813 -4.6391 -4.3303 -4.0737 -3.8457 -3.6345 -3.4391
 -3.2620 -3.1040
 -7.9212 -7.5878 -7.4958 -7.2980 -6.9417 -6.5687 -6.2292 -5.9346 -5.6830 -5.4618
 -5.2678 -5.0896 -4.9228 -4.7667 -4.6208 -4.3027 -4.0415 -3.8151 -3.6093 -3.4215
 -3.2532 -3.1038 -2.9724 -2.8577
 -7.9717 -7.5032 -7.1794 -7.0390 -6.9206 -6.6333 -6.3030 -5.9928 -5.7198 -5.4851
 -5.2795 -5.0974 -4.9275 -4.7681 -4.6185 -4.2897 -4.0210 -3.7939 -3.5918 -3.4100
 -3.2487 -3.1067 -2.9820 -2.8730 -2.7788 -2.6949 -2.6177 -2.5492 -2.4937 -2.4570
 -8.0951 -7.5644 -7.1389 -6.8283 -6.6412 -6.5336 -6.3454 -6.0656 -5.7849 -5.5312
 -5.3115 -5.1196 -4.9462 -4.7836 -4.6305 -4.2905 -4.0116 -3.7809 -3.5807 -3.4033
 -3.2475 -3.1117 -2.9931 -2.8898 -2.8003 -2.7236 -2.6561 -2.5941 -2.5372 -2.4937
 -2.4676
 -8.2643 -7.6927 -7.2103 -6.8210 -6.5257 -6.3175 -6.1729 -6.0401 -5.8429 -5.5994
 -5.3648 -5.1587 -4.9776 -4.8117 -4.6554 -4.3048 -4.0141 -3.7764 -3.5754 -3.4007
 -3.2488 -3.1180 -3.0049 -2.9072 -2.8228 -2.7504 -2.6866 -2.6306 -2.5824 -2.5419
 -2.5090
 -8.4708 -7.8599 -7.3383 -6.8974 -6.5390 -6.2602 -6.0485 -5.8813 -5.7390 -5.5938
 -5.4155 -5.2122 -5.0195 -4.8479 -4.6886 -4.3289 -4.0259 -3.7786 -3.5739 -3.3997
 -3.2504 -3.1232 -3.0149 -2.9223 -2.8433 -2.7763 -2.7196 -2.6709 -2.6287 -2.5920
 -2.5600
 -8.6400 -8.0428 -7.5087 -7.0319 -6.6272 -6.2955 -6.0318 -5.8234 -5.6509 -5.4982
 -5.3566 -5.2145 -5.0599 -4.8942 -4.7342 -4.3679 -4.0532 -3.7943 -3.5826 -3.4060
 -3.2571 -3.1317 -3.0265 -2.9382 -2.8638 -2.8017 -2.7502 -2.7070 -2.6701 -2.6386
 -2.6120
 -8.8458 -8.2372 -7.6901 -7.1989 -6.7621 -6.3892 -6.0805 -5.8307 -5.6282 -5.4572
 -5.3039 -5.1616 -5.0268 -4.8947 -4.7593 -4.4138 -4.0912 -3.8201 -3.5993 -3.4178
 -3.2670 -3.1416 -3.0378 -2.9523 -2.8817 -2.8240 -2.7775 -2.7396 -2.7082 -2.6820
 -2.6594
 -9.0882 -8.4432 -7.8597 -7.3737 -6.9241 -6.5239 -6.1791 -5.8904 -5.6526 -5.4563
 -5.2889 -5.1391 -4.9998 -4.8686 -4.7639 -4.4666 -4.1399 -3.8560 -3.6240
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -8.3889 -7.8787 -7.4527 -7.1027 -6.7676 -6.4863 -6.2382 -6.0092 -5.7983 -5.6057
 -5.4301 -5.2661 -5.1136 -4.9718 -4.8399 -4.5494 -4.2877 -4.0495 -3.8160
 -8.5467 -7.9740 -7.4898 -7.0856 -6.7390 -6.4343 -6.1733 -5.9372 -5.7164 -5.5262
 -5.3485 -5.1828 -5.0288 -4.8857 -4.7528 -4.4616 -4.2113 -3.9800 -3.7570 -3.5415
 -8.5375 -8.0813 -7.5852 -7.1365 -6.7609 -6.4270 -6.1452 -5.9008 -5.6736 -5.4797
 -5.3002 -5.1327 -4.9766 -4.8315 -4.6964 -4.4012 -4.1514 -3.9249 -3.7102 -3.5059
 -3.3160
 -8.1181 -8.0661 -7.6756 -7.2297 -6.8167 -6.4616 -6.1532 -5.8929 -5.6626 -5.4570
 -5.2750 -5.1054 -4.9471 -4.7994 -4.6616 -4.3599 -4.1080 -3.8842 -3.6756 -3.4798
 -3.2997 -3.1375
 -7.9307 -7.7323 -7.6253 -7.3015 -6.9056 -6.5282 -6.1981 -5.9134 -5.6706 -5.4552
 -5.2677 -5.0955 -4.9345 -4.7841 -4.6432 -4.3334 -4.0767 -3.8540 -3.6495 -3.4608
 -3.2885 -3.1343 -2.9978 -2.8778
 -7.9514 -7.5096 -7.2764 -7.2008 -6.9562 -6.6123 -6.2706 -5.9651 -5.7025 -5.4759
 -5.2761 -5.1003 -4.9365 -4.7830 -4.6389 -4.3199 -4.0560 -3.8321 -3.6315 -3.4476
 -3.2814 -3.1340 -3.0040 -2.8898 -2.7897 -2.7020 -2.6212 -2.5463 -2.4898 -2.4511
 -8.0809 -7.5464 -7.1404 -6.8848 -6.7804 -6.6303 -6.3469 -6.0424 -5.7625 -5.5165
 -5.3050 -5.1189 -4.9517 -4.7953 -4.6479 -4.3192 -4.0459 -3.8179 -3.6189 -3.4390
 -3.2779 -3.1359 -3.0119 -2.9032 -2.8084 -2.7259 -2.6536 -2.5886 -2.5285 -2.4847
 -2.4574
 -8.2821 -7.6795 -7.1936 -6.8180 -6.5564 -6.4026 -6.2922 -6.0984 -5.8393 -5.5834
 -5.3538 -5.1547 -4.9797 -4.8200 -4.6695 -4.3314 -4.0471 -3.8122 -3.6120 -3.4346
 -3.2773 -3.1398 -3.0207 -2.9173 -2.8276 -2.7501 -2.6835 -2.6262 -2.5748 -2.5286
 -2.4958
 -8.5311 -7.8721 -7.3260 -6.8818 -6.5334 -6.2761 -6.0951 -5.9623 -5.8283 -5.6417
 -5.4198 -5.2062 -5.0192 -4.8532 -4.6999 -4.3534 -4.0579 -3.8134 -3.6090 -3.4321
 -3.2772 -3.1431 -3.0282 -2.9298 -2.8452 -2.7727 -2.7113 -2.6592 -2.6148 -2.5766
 -2.5434
 -8.8050 -8.1119 -7.5210 -7.0225 -6.6133 -6.2883 -6.0391 -5.8495 -5.6975 -5.5633
 -5.4243 -5.2617 -5.0782 -4.9022 -4.7439 -4.3904 -4.0844 -3.8285 -3.6169 -3.4376
 -3.2832 -3.1507 -3.0386 -2.9439 -2.8637 -2.7957 -2.7392 -2.6921 -2.6529 -2.6211
 -2.5918
 -9.1784 -8.3989 -7.7480 -7.2132 -6.7563 -6.3779 -6.0732 -5.8331 -5.6434 -5.4856
 -5.3453 -5.2136 -5.0812 -4.9405 -4.7904 -4.4364 -4.1222 -3.8548 -3.6338 -3.4493
 -3.2931 -3.1607 -3.0497 -2.9574 -2.8805 -2.8167 -2.7645 -2.7222 -2.6881 -2.6605
 -2.6386
 -9.6511 -8.7331 -7.9689 -7.4258 -6.9418 -6.5223 -6.1709 -5.8840 -5.6528 -5.4656
 -5.3080 -5.1674 -5.0370 -4.9129 -4.8394 -4.4914 -4.1713 -3.8923 -3.6597
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -8.2472 -7.7784 -7.3828 -7.0533 -6.7268 -6.4615 -6.2226 -5.9984 -5.7910 -5.6020
 -5.4307 -5.2707 -5.1217 -4.9829 -4.8536 -4.5675 -4.3110 -4.0778 -3.8523
 -8.4236 -7.8746 -7.4154 -7.0373 -6.7024 -6.4121 -6.1605 -5.9282 -5.7148 -5.5266
 -5.3558 -5.1946 -5.0446 -4.9051 -4.7753 -4.4891 -4.2428 -4.0160 -3.7983 -3.5860
 -8.5264 -8.0117 -7.5138 -7.0804 -6.7230 -6.4023 -6.1327 -5.8950 -5.6724 -5.4842
 -5.3094 -5.1467 -4.9953 -4.8543 -4.7229 -4.4338 -4.1881 -3.9658 -3.7547 -3.5518
 -3.3603
 -8.3937 -8.0876 -7.6333 -7.1769 -6.7749 -6.4344 -6.1366 -5.8852 -5.6613 -5.4603
 -5.2835 -5.1189 -4.9654 -4.8224 -4.6888 -4.3946 -4.1469 -3.9272 -3.7215 -3.5260
 -3.3433 -3.1765
 -7.9939 -7.9107 -7.6751 -7.2797 -6.8661 -6.4953 -6.1745 -5.9013 -5.6659 -5.4555
 -5.2736 -5.1066 -4.9509 -4.8054 -4.6692 -4.3680 -4.1161 -3.8972 -3.6959 -3.5064
 -3.3306 -3.1712 -3.0291 -2.9034
 -7.9319 -7.5508 -7.4460 -7.2864 -6.9529 -6.5835 -6.2434 -5.9464 -5.6925 -5.4729
 -5.2783 -5.1079 -4.9496 -4.8013 -4.6623 -4.3532 -4.0947 -3.8744 -3.6761 -3.4916
 -3.3215 -3.1682 -3.0325 -2.9127 -2.8071 -2.7132 -2.6268 -2.5472 -2.4887 -2.4469
 -8.0486 -7.5285 -7.1642 -7.0082 -6.9139 -6.6518 -6.3293 -6.0193 -5.7451 -5.5081
 -5.3030 -5.1224 -4.9608 -4.8098 -4.6678 -4.3503 -4.0832 -3.8587 -3.6617 -3.4812
 -3.3157 -3.1675 -3.0372 -2.9230 -2.8228 -2.7348 -2.6575 -2.5865 -2.5223 -2.4774
 -2.4480
 -8.2656 -7.6492 -7.1752 -6.8287 -6.6275 -6.5358 -6.3679 -6.1000 -5.8222 -5.5686
 -5.3467 -5.1541 -4.9846 -4.8304 -4.6855 -4.3596 -4.0828 -3.8514 -3.6529 -3.4749
 -3.3132 -3.1691 -3.0433 -2.9340 -2.8389 -2.7559 -2.6846 -2.6223 -2.5660 -2.5164
 -2.4834
 -8.5372 -7.8524 -7.2985 -6.8627 -6.5349 -6.3135 -6.1816 -6.0675 -5.8801 -5.6422
 -5.4088 -5.2012 -5.0202 -4.8598 -4.7119 -4.3784 -4.0917 -3.8511 -3.6485 -3.4707
 -3.3116 -3.1707 -3.0487 -2.9439 -2.8535 -2.7754 -2.7087 -2.6518 -2.6035 -2.5621
 -2.5264
 -8.8890 -8.1296 -7.5034 -6.9974 -6.5941 -6.2840 -6.0576 -5.8969 -5.7731 -5.6431
 -5.4729 -5.2727 -5.0781 -4.9061 -4.7528 -4.4123 -4.1161 -3.8649 -3.6549 -3.4748
 -3.3165 -3.1775 -3.0578 -2.9562 -2.8698 -2.7960 -2.7338 -2.6816 -2.6385 -2.6034
 -2.5746
 -9.3640 -8.4808 -7.7648 -7.1996 -6.7341 -6.3595 -6.0657 -5.8412 -5.6700 -5.5311
 -5.4060 -5.2766 -5.1301 -4.9653 -4.8039 -4.4560 -4.1522 -3.8906 -3.6712 -3.4858
 -3.3260 -3.1873 -3.0687 -2.9689 -2.8854 -2.8153 -2.7571 -2.7094 -2.6710 -2.6405
 -2.6171
 -9.9622 -8.9060 -8.0469 -7.4449 -6.9329 -6.5039 -6.1544 -5.8750 -5.6551 -5.4809
 -5.3364 -5.2081 -5.0871 -4.9658 -4.8652 -4.5095 -4.2000 -3.9282 -3.6974
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -8.1139 -7.7075 -7.3438 -7.0188 -6.7081 -6.4292 -6.1831 -5.9643 -5.7681 -5.5905
 -5.4281 -5.2779 -5.1372 -5.0038 -4.8766 -4.5932 -4.3406 -4.1036 -3.8831
 -8.3259 -7.7917 -7.3557 -7.0083 -6.6831 -6.4032 -6.1593 -5.9329 -5.7244 -5.5424
 -5.3732 -5.2156 -5.0690 -4.9325 -4.8053 -4.5231 -4.2796 -4.0538 -3.8400 -3.6311
 -8.5133 -7.9365 -7.4486 -7.0410 -6.6998 -6.3899 -6.1304 -5.8980 -5.6814 -5.4979
 -5.3274 -5.1687 -5.0211 -4.8837 -4.7556 -4.4720 -4.2296 -4.0107 -3.8028 -3.6015
 -3.4089
 -8.4827 -8.0689 -7.5814 -7.1280 -6.7480 -6.4165 -6.1292 -5.8858 -5.6670 -5.4714
 -5.2992 -5.1390 -4.9899 -4.8509 -4.7212 -4.4340 -4.1906 -3.9743 -3.7715 -3.5769
 -3.3921 -3.2206
 -8.1550 -8.0270 -7.6809 -7.2461 -6.8295 -6.4758 -6.1612 -5.8966 -5.6682 -5.4615
 -5.2857 -5.1235 -4.9723 -4.8312 -4.6993 -4.4066 -4.1598 -3.9446 -3.7461 -3.5573
 -3.3789 -3.2143 -3.0660 -2.9339
 -7.9279 -7.6697 -7.5924 -7.3150 -6.9338 -6.5551 -6.2259 -5.9343 -5.6897 -5.4762
 -5.2860 -5.1208 -4.9672 -4.8236 -4.6891 -4.3897 -4.1371 -3.9206 -3.7252 -3.5414
 -3.3686 -3.2099 -3.0675 -2.9415 -2.8305 -2.7299 -2.6361 -2.5534 -2.4916 -2.4454
 -8.0112 -7.5206 -7.2381 -7.1701 -6.9711 -6.6473 -6.3080 -6.0031 -5.7347 -5.5058
 -5.3068 -5.1308 -4.9741 -4.8280 -4.6908 -4.3838 -4.1236 -3.9030 -3.7089 -3.5291
 -3.3611 -3.2073 -3.0701 -2.9494 -2.8433 -2.7497 -2.6663 -2.5885 -2.5206 -2.4731
 -2.4402
 -8.2156 -7.6137 -7.1635 -6.8689 -6.7590 -6.6425 -6.3845 -6.0874 -5.8074 -5.5592
 -5.3446 -5.1579 -4.9932 -4.8441 -4.7042 -4.3897 -4.1208 -3.8936 -3.6979 -3.5206
 -3.3565 -3.2069 -3.0740 -2.9580 -2.8568 -2.7683 -2.6909 -2.6227 -2.5606 -2.5073
 -2.4726
 -8.5004 -7.8110 -7.2648 -6.8477 -6.5541 -6.3927 -6.3023 -6.1319 -5.8844 -5.6306
 -5.3995 -5.1999 -5.0243 -4.8689 -4.7263 -4.4049 -4.1272 -3.8916 -3.6913 -3.5144
 -3.3531 -3.2067 -3.0774 -2.9654 -2.8687 -2.7849 -2.7126 -2.6502 -2.5967 -2.5501
 -2.5110
 -8.9021 -8.1072 -7.4668 -6.9657 -6.5769 -6.2900 -6.0987 -5.9795 -5.8667 -5.6948
 -5.4800 -5.2678 -5.0779 -4.9113 -4.7630 -4.4349 -4.1489 -3.9035 -3.6960 -3.5166
 -3.3563 -3.2121 -3.0852 -2.9760 -2.8829 -2.8031 -2.7351 -2.6772 -2.6291 -2.5895
 -2.5571
 -9.4510 -8.5023 -7.7477 -7.1681 -6.7054 -6.3415 -6.0640 -5.8616 -5.7166 -5.6008
 -5.4792 -5.3277 -5.1488 -4.9706 -4.8119 -4.4753 -4.1822 -3.9273 -3.7109 -3.5262
 -3.3646 -3.2211 -3.0955 -2.9879 -2.8971 -2.8206 -2.7564 -2.7027 -2.6587 -2.6240
 -2.5974
-10.1473 -8.9963 -8.1075 -7.4358 -6.9077 -6.4786 -6.1366 -5.8689 -5.6643 -5.5073
 -5.3800 -5.2650 -5.1472 -5.0169 -4.8730 -4.5261 -4.2271 -3.9630 -3.7360
