 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.3939 -4.3343 -4.0795 -3.7439 -3.4438 -3.1892 -2.9650 -2.7729 -2.6054 -2.4561
 -2.3223 -2.1980 -2.0832 -1.9776 -1.8815 -1.6827 -1.5335 -1.4184 -1.3257 -1.2486
 -1.1847 -1.1327
 -4.2876 -4.0254 -3.9583 -3.7789 -3.4870 -3.2156 -2.9816 -2.7796 -2.6064 -2.4545
 -2.3202 -2.1971 -2.0830 -1.9779 -1.8816 -1.6811 -1.5307 -1.4161 -1.3252 -1.2507
 -1.1896 -1.1404 -1.1011 -1.0693
 -4.3500 -3.9663 -3.7119 -3.6011 -3.4971 -3.2570 -3.0136 -2.8014 -2.6184 -2.4610
 -2.3236 -2.2011 -2.0879 -1.9833 -1.8870 -1.6847 -1.5320 -1.4164 -1.3261 -1.2534
 -1.1945 -1.1476 -1.1107 -1.0812 -1.0568 -1.0383 -1.0270 -1.0231 -1.0262 -1.0353
 -4.5053 -4.0336 -3.6893 -3.4448 -3.2942 -3.2045 -3.0476 -2.8362 -2.6435 -2.4768
 -2.3332 -2.2086 -2.0960 -1.9920 -1.8960 -1.6923 -1.5367 -1.4190 -1.3281 -1.2562
 -1.1989 -1.1539 -1.1193 -1.0923 -1.0705 -1.0527 -1.0401 -1.0341 -1.0355 -1.0436
 -1.0577
 -4.7400 -4.1862 -3.7648 -3.4506 -3.2181 -3.0515 -2.9334 -2.8265 -2.6759 -2.5047
 -2.3519 -2.2208 -2.1069 -2.0034 -1.9078 -1.7030 -1.5445 -1.4238 -1.3311 -1.2589
 -1.2025 -1.1591 -1.1265 -1.1022 -1.0833 -1.0683 -1.0568 -1.0499 -1.0488 -1.0545
 -1.0674
 -5.0324 -4.4111 -3.9154 -3.5329 -3.2430 -3.0235 -2.8557 -2.7217 -2.6093 -2.4999
 -2.3735 -2.2386 -2.1194 -2.0152 -1.9199 -1.7145 -1.5536 -1.4296 -1.3342 -1.2606
 -1.2043 -1.1620 -1.1313 -1.1095 -1.0938 -1.0821 -1.0737 -1.0685 -1.0666 -1.0698
 -1.0795
 -5.3130 -4.6764 -4.1391 -3.6915 -3.3400 -3.0696 -2.8615 -2.6973 -2.5612 -2.4426
 -2.3366 -2.2357 -2.1323 -2.0298 -1.9359 -1.7304 -1.5670 -1.4396 -1.3404 -1.2641
 -1.2066 -1.1644 -1.1347 -1.1149 -1.1022 -1.0941 -1.0892 -1.0868 -1.0869 -1.0903
 -1.0970
 -5.6457 -4.9750 -4.4000 -3.9115 -3.5039 -3.1781 -2.9236 -2.7246 -2.5652 -2.4315
 -2.3142 -2.2091 -2.1138 -2.0251 -1.9414 -1.7468 -1.5821 -1.4517 -1.3488 -1.2688
 -1.2088 -1.1655 -1.1360 -1.1175 -1.1072 -1.1026 -1.1016 -1.1030 -1.1062 -1.1114
 -1.1182
 -6.0306 -5.3069 -4.6720 -4.1641 -3.7208 -3.3477 -3.0437 -2.8017 -2.6098 -2.4544
 -2.3240 -2.2105 -2.1090 -2.0175 -1.9364 -1.7637 -1.5989 -1.4659 -1.3594
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -4.6185 -4.2551 -3.9480 -3.6918 -3.4324 -3.2085 -3.0107 -2.8320 -2.6703 -2.5235
 -2.3891 -2.2637 -2.1477 -2.0414 -1.9444 -1.7383 -1.5721 -1.4421 -1.3343
 -4.7110 -4.2900 -3.9411 -3.6573 -3.4056 -3.1740 -2.9725 -2.7922 -2.6261 -2.4830
 -2.3491 -2.2245 -2.1094 -2.0038 -1.9076 -1.7061 -1.5503 -1.4266 -1.3251 -1.2392
 -4.7653 -4.3639 -3.9824 -3.6655 -3.4047 -3.1639 -2.9541 -2.7721 -2.6045 -2.4610
 -2.3282 -2.2045 -2.0900 -1.9848 -1.8887 -1.6883 -1.5354 -1.4159 -1.3190 -1.2376
 -1.1689
 -4.4401 -4.3922 -4.0497 -3.7091 -3.4192 -3.1737 -2.9539 -2.7656 -2.5996 -2.4510
 -2.3190 -2.1962 -2.0823 -1.9773 -1.8811 -1.6798 -1.5274 -1.4100 -1.3160 -1.2379
 -1.1725 -1.1185
 -4.2997 -4.1484 -4.0544 -3.7663 -3.4619 -3.1972 -2.9706 -2.7718 -2.6010 -2.4499
 -2.3171 -2.1952 -2.0819 -1.9773 -1.8810 -1.6781 -1.5244 -1.4074 -1.3148 -1.2394
 -1.1766 -1.1251 -1.0839 -1.0510
 -4.3308 -3.9742 -3.7928 -3.7303 -3.5084 -3.2393 -2.9987 -2.7912 -2.6122 -2.4570
 -2.3203 -2.1988 -2.0864 -1.9822 -1.8860 -1.6815 -1.5254 -1.4075 -1.3159 -1.2418
 -1.1810 -1.1316 -1.0924 -1.0615 -1.0370 -1.0180 -1.0068 -1.0045 -1.0083 -1.0188
 -4.4808 -4.0155 -3.6922 -3.4910 -3.4054 -3.2696 -3.0408 -2.8234 -2.6351 -2.4711
 -2.3300 -2.2059 -2.0940 -1.9905 -1.8946 -1.6889 -1.5301 -1.4100 -1.3178 -1.2444
 -1.1852 -1.1376 -1.1003 -1.0714 -1.0487 -1.0311 -1.0188 -1.0130 -1.0158 -1.0248
 -1.0402
 -4.7375 -4.1612 -3.7472 -3.4487 -3.2425 -3.1166 -3.0214 -2.8613 -2.6699 -2.4971
 -2.3472 -2.2178 -2.1045 -2.0014 -1.9058 -1.6995 -1.5380 -1.4150 -1.3210 -1.2473
 -1.1888 -1.1427 -1.1071 -1.0802 -1.0598 -1.0441 -1.0329 -1.0263 -1.0261 -1.0336
 -1.0476
 -5.0577 -4.4003 -3.8910 -3.5151 -3.2375 -3.0350 -2.8890 -2.7788 -2.6693 -2.5272
 -2.3729 -2.2349 -2.1168 -2.0128 -1.9176 -1.7111 -1.5473 -1.4213 -1.3246 -1.2496
 -1.1911 -1.1458 -1.1117 -1.0869 -1.0689 -1.0558 -1.0469 -1.0419 -1.0412 -1.0458
 -1.0577
 -5.4624 -4.7206 -4.1276 -3.6688 -3.3216 -3.0610 -2.8648 -2.7137 -2.5909 -2.4833
 -2.3766 -2.2597 -2.1382 -2.0300 -1.9343 -1.7274 -1.5614 -1.4320 -1.3318 -1.2540
 -1.1943 -1.1489 -1.1156 -1.0922 -1.0765 -1.0662 -1.0602 -1.0576 -1.0583 -1.0616
 -1.0718
 -6.0012 -5.1221 -4.4283 -3.9015 -3.4829 -3.1595 -2.9124 -2.7224 -2.5722 -2.4467
 -2.3363 -2.2358 -2.1393 -2.0428 -1.9496 -1.7456 -1.5778 -1.4453 -1.3415 -1.2602
 -1.1979 -1.1514 -1.1180 -1.0955 -1.0816 -1.0739 -1.0711 -1.0716 -1.0750 -1.0811
 -1.0904
 -6.6739 -5.6048 -4.7441 -4.1851 -3.7133 -3.3290 -3.0252 -2.7887 -2.6038 -2.4554
 -2.3311 -2.2222 -2.1241 -2.0341 -1.9635 -1.7657 -1.5965 -1.4612 -1.3537
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -4.5404 -4.2038 -3.9145 -3.6680 -3.4089 -3.1948 -3.0037 -2.8265 -2.6642 -2.5175
 -2.3854 -2.2621 -2.1476 -2.0422 -1.9455 -1.7377 -1.5691 -1.4365 -1.3273
 -4.6274 -4.2324 -3.9041 -3.6360 -3.3875 -3.1626 -2.9652 -2.7844 -2.6216 -2.4785
 -2.3484 -2.2257 -2.1120 -2.0072 -1.9111 -1.7077 -1.5485 -1.4218 -1.3183 -1.2314
 -4.7457 -4.3105 -3.9403 -3.6385 -3.3883 -3.1526 -2.9483 -2.7680 -2.6007 -2.4596
 -2.3285 -2.2065 -2.0933 -1.9889 -1.8930 -1.6906 -1.5341 -1.4114 -1.3122 -1.2295
 -1.1593
 -4.6829 -4.3893 -4.0117 -3.6780 -3.4006 -3.1637 -2.9475 -2.7619 -2.5977 -2.4498
 -2.3194 -2.1980 -2.0853 -1.9810 -1.8851 -1.6820 -1.5259 -1.4053 -1.3090 -1.2292
 -1.1621 -1.1061
 -4.3578 -4.2972 -4.0714 -3.7411 -3.4389 -3.1842 -2.9623 -2.7678 -2.5990 -2.4488
 -2.3171 -2.1965 -2.0843 -1.9803 -1.8842 -1.6797 -1.5224 -1.4022 -1.3078 -1.2303
 -1.1655 -1.1118 -1.0682 -1.0339
 -4.3149 -4.0107 -3.9333 -3.7789 -3.4941 -3.2219 -2.9887 -2.7857 -2.6092 -2.4559
 -2.3199 -2.1995 -2.0880 -1.9844 -1.8884 -1.6825 -1.5229 -1.4018 -1.3080 -1.2321
 -1.1693 -1.1175 -1.0758 -1.0429 -1.0174 -0.9985 -0.9875 -0.9854 -0.9896 -1.0012
 -4.4420 -4.0002 -3.7134 -3.5913 -3.5019 -3.2704 -3.0275 -2.8142 -2.6297 -2.4689
 -2.3292 -2.2059 -2.0948 -1.9919 -1.8962 -1.6893 -1.5271 -1.4039 -1.3095 -1.2345
 -1.1731 -1.1230 -1.0830 -1.0517 -1.0276 -1.0093 -0.9966 -0.9916 -0.9951 -1.0048
 -1.0215
 -4.7030 -4.1241 -3.7309 -3.4585 -3.2983 -3.2178 -3.0657 -2.8555 -2.6612 -2.4923
 -2.3450 -2.2171 -2.1045 -2.0019 -1.9066 -1.6994 -1.5348 -1.4087 -1.3125 -1.2373
 -1.1768 -1.1280 -1.0894 -1.0598 -1.0373 -1.0205 -1.0083 -1.0019 -1.0027 -1.0113
 -1.0263
 -5.0259 -4.3608 -3.8565 -3.4970 -3.2388 -3.0630 -2.9523 -2.8512 -2.6973 -2.5241
 -2.3679 -2.2329 -2.1159 -2.0124 -1.9175 -1.7104 -1.5439 -1.4149 -1.3163 -1.2396
 -1.1791 -1.1312 -1.0939 -1.0659 -1.0454 -1.0305 -1.0206 -1.0151 -1.0145 -1.0204
 -1.0340
 -5.5196 -4.7120 -4.0902 -3.6358 -3.3018 -3.0561 -2.8771 -2.7459 -2.6413 -2.5330
 -2.4022 -2.2630 -2.1377 -2.0294 -1.9337 -1.7264 -1.5580 -1.4258 -1.3239 -1.2447
 -1.1829 -1.1348 -1.0982 -1.0713 -1.0524 -1.0397 -1.0320 -1.0284 -1.0289 -1.0342
 -1.0448
 -6.1716 -5.1777 -4.4175 -3.8678 -3.4510 -3.1380 -2.9030 -2.7253 -2.5877 -2.4739
 -2.3716 -2.2696 -2.1618 -2.0517 -1.9526 -1.7450 -1.5750 -1.4398 -1.3344 -1.2518
 -1.1876 -1.1383 -1.1015 -1.0752 -1.0576 -1.0468 -1.0415 -1.0404 -1.0431 -1.0495
 -1.0600
 -6.9818 -5.7579 -4.7884 -4.1760 -3.6835 -3.2983 -3.0023 -2.7755 -2.6004 -2.4613
 -2.3450 -2.2424 -2.1477 -2.0565 -1.9742 -1.7662 -1.5949 -1.4569 -1.3478
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.4759 -4.1812 -3.9088 -3.6567 -3.4027 -3.1738 -2.9738 -2.7977 -2.6415 -2.5016
 -2.3748 -2.2584 -2.1502 -2.0482 -1.9515 -1.7429 -1.5718 -1.4324 -1.3216
 -4.5773 -4.1945 -3.8810 -3.6300 -3.3818 -3.1596 -2.9639 -2.7843 -2.6227 -2.4829
 -2.3530 -2.2320 -2.1196 -2.0157 -1.9200 -1.7151 -1.5524 -1.4209 -1.3149 -1.2266
 -4.6968 -4.2624 -3.9075 -3.6243 -3.3815 -3.1484 -2.9478 -2.7678 -2.6021 -2.4628
 -2.3334 -2.2130 -2.1011 -1.9977 -1.9023 -1.6986 -1.5385 -1.4120 -1.3098 -1.2247
 -1.1527
 -4.7462 -4.3600 -3.9742 -3.6530 -3.3924 -3.1581 -2.9452 -2.7621 -2.5987 -2.4523
 -2.3236 -2.2037 -2.0923 -1.9890 -1.8936 -1.6895 -1.5301 -1.4057 -1.3063 -1.2240
 -1.1547 -1.0965
 -4.5002 -4.3772 -4.0555 -3.7141 -3.4206 -3.1797 -2.9590 -2.7668 -2.5999 -2.4498
 -2.3203 -2.2011 -2.0901 -1.9870 -1.8915 -1.6862 -1.5258 -1.4020 -1.3044 -1.2245
 -1.1574 -1.1012 -1.0552 -1.0187
 -4.3143 -4.1107 -4.0415 -3.7785 -3.4755 -3.2083 -2.9850 -2.7829 -2.6095 -2.4577
 -2.3223 -2.2032 -2.0926 -1.9898 -1.8943 -1.6878 -1.5253 -1.4006 -1.3039 -1.2257
 -1.1606 -1.1062 -1.0617 -1.0265 -0.9992 -0.9800 -0.9693 -0.9667 -0.9710 -0.9833
 -4.4033 -3.9950 -3.7741 -3.7183 -3.5238 -3.2593 -3.0171 -2.8108 -2.6280 -2.4696
 -2.3315 -2.2088 -2.0985 -1.9963 -1.9010 -1.6936 -1.5286 -1.4019 -1.3047 -1.2274
 -1.1638 -1.1111 -1.0682 -1.0343 -1.0082 -0.9889 -0.9762 -0.9712 -0.9743 -0.9845
 -1.0021
 -4.6372 -4.0871 -3.7217 -3.4909 -3.4017 -3.2859 -3.0651 -2.8474 -2.6573 -2.4911
 -2.3459 -2.2195 -2.1072 -2.0052 -1.9104 -1.7028 -1.5356 -1.4061 -1.3072 -1.2297
 -1.1671 -1.1157 -1.0742 -1.0416 -1.0168 -0.9985 -0.9859 -0.9792 -0.9798 -0.9886
 -1.0042
 -4.9518 -4.3046 -3.8208 -3.4841 -3.2539 -3.1230 -3.0387 -2.8852 -2.6946 -2.5191
 -2.3656 -2.2338 -2.1177 -2.0147 -1.9202 -1.7130 -1.5442 -1.4119 -1.3105 -1.2320
 -1.1694 -1.1189 -1.0786 -1.0474 -1.0240 -1.0070 -0.9957 -0.9895 -0.9887 -0.9949
 -1.0093
 -5.5038 -4.6657 -4.0382 -3.6003 -3.2854 -3.0597 -2.9064 -2.8039 -2.7017 -2.5597
 -2.4034 -2.2615 -2.1382 -2.0308 -1.9354 -1.7281 -1.5579 -1.4226 -1.3181 -1.2371
 -1.1734 -1.1229 -1.0831 -1.0528 -1.0307 -1.0152 -1.0055 -1.0005 -1.0003 -1.0056
 -1.0170
 -6.2327 -5.1704 -4.3749 -3.8196 -3.4159 -3.1185 -2.8988 -2.7378 -2.6179 -2.5179
 -2.4140 -2.2949 -2.1691 -2.0541 -1.9545 -1.7462 -1.5747 -1.4367 -1.3289 -1.2447
 -1.1787 -1.1271 -1.0871 -1.0572 -1.0360 -1.0219 -1.0139 -1.0108 -1.0120 -1.0180
 -1.0289
 -7.1385 -5.8187 -4.8309 -4.1395 -3.6395 -3.2632 -2.9801 -2.7658 -2.6029 -2.4756
 -2.3697 -2.2734 -2.1775 -2.0784 -1.9775 -1.7673 -1.5946 -1.4542 -1.3429
