 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.1776 -7.0937 -6.8135 -6.3982 -5.9816 -5.6106 -5.2860 -5.0106 -4.7696 -4.5556
 -4.3651 -4.1874 -4.0213 -3.8662 -3.7218 -3.4079 -3.1461 -2.9127 -2.6961 -2.4956
 -2.3138 -2.1513
 -7.0342 -6.6978 -6.6054 -6.4088 -6.0529 -5.6779 -5.3346 -5.0356 -4.7798 -4.5550
 -4.3582 -4.1775 -4.0083 -3.8499 -3.7019 -3.3786 -3.1122 -2.8805 -2.6695 -2.4768
 -2.3040 -2.1504 -2.0152 -1.8971
 -7.0845 -6.6108 -6.2845 -6.1437 -6.0261 -5.7396 -5.4079 -5.0943 -4.8170 -4.5783
 -4.3692 -4.1843 -4.0119 -3.8502 -3.6983 -3.3642 -3.0905 -2.8583 -2.6511 -2.4645
 -2.2988 -2.1529 -2.0245 -1.9123 -1.8155 -1.7293 -1.6499 -1.5793 -1.5219 -1.4837
 -7.2096 -6.6723 -6.2421 -5.9290 -5.7414 -5.6342 -5.4469 -5.1664 -4.8828 -4.6251
 -4.4014 -4.2062 -4.0301 -3.8650 -3.7095 -3.3641 -3.0803 -2.8445 -2.6394 -2.4573
 -2.2972 -2.1576 -2.0356 -1.9292 -1.8370 -1.7582 -1.6889 -1.6252 -1.5665 -1.5214
 -1.4939
 -7.3811 -6.8027 -6.3141 -5.9204 -5.6226 -5.4135 -5.2690 -5.1366 -4.9391 -4.6937
 -4.4557 -4.2457 -4.0614 -3.8929 -3.7341 -3.3779 -3.0822 -2.8396 -2.6338 -2.4545
 -2.2985 -2.1639 -2.0474 -1.9467 -1.8597 -1.7853 -1.7198 -1.6622 -1.6126 -1.5708
 -1.5366
 -7.5910 -6.9725 -6.4443 -5.9977 -5.6351 -5.3538 -5.1407 -4.9730 -4.8306 -4.6850
 -4.5058 -4.3001 -4.1040 -3.9293 -3.7674 -3.4018 -3.0938 -2.8416 -2.6322 -2.4535
 -2.3001 -2.1693 -2.0577 -1.9621 -1.8806 -1.8115 -1.7531 -1.7031 -1.6597 -1.6219
 -1.5888
 -7.7599 -7.1575 -6.6177 -6.1348 -5.7246 -5.3887 -5.1224 -4.9124 -4.7389 -4.5855
 -4.4431 -4.3002 -4.1443 -3.9761 -3.8134 -3.4411 -3.1212 -2.8575 -2.6412 -2.4602
 -2.3073 -2.1782 -2.0698 -1.9785 -1.9016 -1.8374 -1.7843 -1.7397 -1.7018 -1.6694
 -1.6419
 -7.9662 -7.3533 -6.8013 -6.3047 -5.8622 -5.4841 -5.1714 -4.9187 -4.7143 -4.5420
 -4.3875 -4.2442 -4.1084 -3.9751 -3.8380 -3.4874 -3.1596 -2.8839 -2.6585 -2.4726
 -2.3178 -2.1887 -2.0817 -1.9932 -1.9201 -1.8603 -1.8120 -1.7728 -1.7403 -1.7133
 -1.6899
 -8.2098 -7.5600 -6.9728 -6.4820 -6.0272 -5.6215 -5.2719 -4.9792 -4.7385 -4.5399
 -4.3709 -4.2197 -4.0792 -3.9467 -3.8412 -3.5407 -3.2090 -2.9208 -2.6841
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -7.5241 -7.0073 -6.5759 -6.2216 -5.8823 -5.5976 -5.3466 -5.1150 -4.9017 -4.7070
 -4.5295 -4.3637 -4.2094 -4.0658 -3.9320 -3.6367 -3.3700 -3.1263 -2.8872
 -7.6802 -7.1022 -6.6130 -6.2040 -5.8529 -5.5443 -5.2799 -5.0408 -4.8174 -4.6251
 -4.4454 -4.2777 -4.1218 -3.9768 -3.8420 -3.5459 -3.2906 -3.0538 -2.8253 -2.6043
 -7.6628 -7.2066 -6.7076 -6.2547 -5.8747 -5.5363 -5.2507 -5.0030 -4.7726 -4.5765
 -4.3949 -4.2254 -4.0674 -3.9202 -3.7832 -3.4831 -3.2282 -2.9963 -2.7762 -2.5667
 -2.3718
 -7.2357 -7.1845 -6.7946 -6.3470 -5.9303 -5.5710 -5.2583 -4.9942 -4.7605 -4.5521
 -4.3679 -4.1962 -4.0358 -3.8861 -3.7464 -3.4398 -3.1828 -2.9538 -2.7399 -2.5390
 -2.3542 -2.1876
 -7.0443 -6.8442 -6.7375 -6.4150 -6.0182 -5.6376 -5.3034 -5.0146 -4.7680 -4.5491
 -4.3592 -4.1847 -4.0216 -3.8691 -3.7262 -3.4115 -3.1499 -2.9220 -2.7124 -2.5188
 -2.3420 -2.1836 -2.0431 -1.9196
 -7.0642 -6.6178 -6.3830 -6.3077 -6.0645 -5.7204 -5.3762 -5.0667 -4.8001 -4.5697
 -4.3667 -4.1884 -4.0223 -3.8667 -3.7205 -3.3966 -3.1278 -2.8990 -2.6933 -2.5046
 -2.3340 -2.1826 -2.0489 -1.9313 -1.8283 -1.7381 -1.6548 -1.5774 -1.5189 -1.4784
 -7.1950 -6.6542 -6.2440 -5.9867 -5.8824 -5.7335 -5.4506 -5.1442 -4.8607 -4.6108
 -4.3956 -4.2064 -4.0368 -3.8780 -3.7285 -3.3946 -3.1167 -2.8839 -2.6800 -2.4954
 -2.3299 -2.1841 -2.0565 -1.9446 -1.8469 -1.7620 -1.6876 -1.6206 -1.5585 -1.5130
 -1.4843
 -7.3988 -6.7890 -6.2972 -5.9177 -5.6543 -5.5002 -5.3906 -5.1975 -4.9373 -4.6785
 -4.4451 -4.2425 -4.0645 -3.9023 -3.7495 -3.4061 -3.1171 -2.8776 -2.6726 -2.4907
 -2.3291 -2.1878 -2.0653 -1.9588 -1.8663 -1.7864 -1.7179 -1.6590 -1.6059 -1.5581
 -1.5239
 -7.6516 -6.9844 -6.4315 -5.9818 -5.6296 -5.3703 -5.1887 -5.0560 -4.9224 -4.7355
 -4.5118 -4.2948 -4.1044 -3.9356 -3.7798 -3.4278 -3.1275 -2.8784 -2.6695 -2.4881
 -2.3290 -2.1911 -2.0729 -1.9715 -1.8841 -1.8093 -1.7460 -1.6924 -1.6465 -1.6071
 -1.5727
 -7.9264 -7.2269 -6.6296 -6.1247 -5.7103 -5.3815 -5.1301 -4.9393 -4.7870 -4.6526
 -4.5134 -4.3499 -4.1643 -3.9852 -3.8241 -3.4648 -3.1540 -2.8936 -2.6775 -2.4938
 -2.3353 -2.1991 -2.0836 -1.9859 -1.9030 -1.8328 -1.7743 -1.7257 -1.6852 -1.6524
 -1.6221
 -8.3021 -7.5165 -6.8595 -6.3186 -5.8557 -5.4723 -5.1639 -4.9213 -4.7301 -4.5715
 -4.4305 -4.2982 -4.1651 -4.0233 -3.8710 -3.5112 -3.1920 -2.9202 -2.6948 -2.5061
 -2.3458 -2.2096 -2.0953 -2.0000 -1.9205 -1.8543 -1.8002 -1.7564 -1.7211 -1.6925
 -1.6696
 -8.7786 -7.8532 -7.0824 -6.5339 -6.0445 -5.6193 -5.2631 -4.9725 -4.7387 -4.5495
 -4.3907 -4.2492 -4.1179 -3.9929 -3.9205 -3.5670 -3.2415 -2.9582 -2.7214
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -7.3816 -6.9063 -6.5055 -6.1720 -5.8415 -5.5732 -5.3316 -5.1049 -4.8953 -4.7044
 -4.5314 -4.3696 -4.2189 -4.0784 -3.9473 -3.6568 -3.3953 -3.1569 -2.9260
 -7.5581 -7.0029 -6.5383 -6.1555 -5.8162 -5.5223 -5.2677 -5.0326 -4.8167 -4.6266
 -4.4540 -4.2910 -4.1392 -3.9979 -3.8663 -3.5756 -3.3244 -3.0924 -2.8693 -2.6516
 -7.6552 -7.1388 -6.6367 -6.1985 -5.8366 -5.5118 -5.2387 -4.9978 -4.7723 -4.5821
 -4.4055 -4.2409 -4.0877 -3.9449 -3.8117 -3.5180 -3.2674 -3.0399 -2.8235 -2.6155
 -2.4189
 -7.5145 -7.2094 -6.7544 -6.2947 -5.8885 -5.5437 -5.2419 -4.9870 -4.7600 -4.5565
 -4.3777 -4.2112 -4.0558 -3.9110 -3.7755 -3.4767 -3.2243 -2.9995 -2.7886 -2.5881
 -2.4006 -2.2294
 -7.1089 -7.0249 -6.7906 -6.3954 -5.9794 -5.6048 -5.2798 -5.0028 -4.7639 -4.5504
 -4.3662 -4.1973 -4.0396 -3.8922 -3.7541 -3.4484 -3.1918 -2.9679 -2.7616 -2.5671
 -2.3868 -2.2232 -2.0771 -1.9477
 -7.0447 -6.6600 -6.5546 -6.3962 -6.0636 -5.6926 -5.3491 -5.0481 -4.7904 -4.5674
 -4.3698 -4.1973 -4.0369 -3.8867 -3.7457 -3.4320 -3.1689 -2.9439 -2.7406 -2.5513
 -2.3767 -2.2194 -2.0799 -1.9567 -1.8479 -1.7511 -1.6619 -1.5796 -1.5189 -1.4750
 -7.1622 -6.6362 -6.2685 -6.1118 -6.0184 -5.7576 -5.4343 -5.1215 -4.8436 -4.6028
 -4.3944 -4.2110 -4.0471 -3.8940 -3.7501 -3.4277 -3.1562 -2.9272 -2.7254 -2.5401
 -2.3703 -2.2182 -2.0842 -1.9667 -1.8634 -1.7727 -1.6930 -1.6198 -1.5534 -1.5066
 -1.4755
 -7.3818 -6.7581 -6.2786 -5.9289 -5.7267 -5.6355 -5.4688 -5.2010 -4.9211 -4.6641
 -4.4385 -4.2426 -4.0704 -3.9140 -3.7670 -3.4362 -3.1548 -2.9190 -2.7161 -2.5335
 -2.3674 -2.2194 -2.0901 -1.9776 -1.8796 -1.7940 -1.7205 -1.6562 -1.5981 -1.5467
 -1.5120
 -7.6577 -6.9641 -6.4033 -5.9623 -5.6314 -5.4088 -5.2769 -5.1635 -4.9767 -4.7376
 -4.5015 -4.2904 -4.1061 -3.9431 -3.7930 -3.4544 -3.1631 -2.9183 -2.7112 -2.5290
 -2.3656 -2.2209 -2.0954 -1.9875 -1.8943 -1.8137 -1.7448 -1.6861 -1.6363 -1.5935
 -1.5563
 -8.0115 -7.2446 -6.6114 -6.0989 -5.6906 -5.3773 -5.1493 -4.9881 -4.8645 -4.7349
 -4.5646 -4.3627 -4.1650 -3.9899 -3.8339 -3.4881 -3.1873 -2.9319 -2.7176 -2.5332
 -2.3707 -2.2279 -2.1048 -2.0001 -1.9109 -1.8347 -1.7703 -1.7164 -1.6718 -1.6354
 -1.6056
 -8.4911 -7.5996 -6.8762 -6.3044 -5.8328 -5.4534 -5.1563 -4.9298 -4.7576 -4.6183
 -4.4932 -4.3637 -4.2165 -4.0500 -3.8856 -3.5321 -3.2235 -2.9576 -2.7341 -2.5446
 -2.3807 -2.2381 -2.1161 -2.0133 -1.9270 -1.8545 -1.7942 -1.7447 -1.7049 -1.6733
 -1.6488
 -9.0963 -8.0291 -7.1605 -6.5528 -6.0349 -5.6002 -5.2460 -4.9633 -4.7411 -4.5654
 -4.4201 -4.2913 -4.1699 -4.0481 -3.9481 -3.5864 -3.2717 -2.9954 -2.7607
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.2465 -6.8345 -6.4661 -6.1373 -5.8230 -5.5410 -5.2922 -5.0712 -4.8730 -4.6937
 -4.5297 -4.3779 -4.2356 -4.1007 -3.9719 -3.6843 -3.4270 -3.1849 -2.9582
 -7.4611 -6.9198 -6.4781 -6.1263 -5.7970 -5.5138 -5.2671 -5.0381 -4.8273 -4.6436
 -4.4727 -4.3134 -4.1651 -4.0269 -3.8980 -3.6115 -3.3635 -3.1327 -2.9133 -2.6992
 -7.6471 -7.0647 -6.5715 -6.1589 -5.8134 -5.4995 -5.2368 -5.0016 -4.7824 -4.5970
 -4.4247 -4.2644 -4.1151 -3.9760 -3.8462 -3.5583 -3.3113 -3.0875 -2.8744 -2.6680
 -2.4705
 -7.6070 -7.1938 -6.7038 -6.2460 -5.8616 -5.5258 -5.2347 -4.9882 -4.7665 -4.5687
 -4.3947 -4.2327 -4.0819 -3.9412 -3.8099 -3.5184 -3.2704 -3.0493 -2.8415 -2.6419
 -2.4523 -2.2763
 -7.2722 -7.1443 -6.7995 -6.3632 -5.9430 -5.5852 -5.2666 -4.9984 -4.7669 -4.5572
 -4.3795 -4.2155 -4.0625 -3.9198 -3.7862 -3.4892 -3.2380 -3.0181 -2.8146 -2.6209
 -2.4379 -2.2691 -2.1168 -1.9809
 -7.0413 -6.7807 -6.7035 -6.4278 -6.0460 -5.6645 -5.3315 -5.0360 -4.7880 -4.5714
 -4.3786 -4.2114 -4.0559 -3.9106 -3.7744 -3.4706 -3.2137 -2.9927 -2.7926 -2.6040
 -2.4266 -2.2638 -2.1176 -1.9880 -1.8738 -1.7700 -1.6730 -1.5874 -1.5230 -1.4745
 -7.1245 -6.6286 -6.3438 -6.2758 -6.0785 -5.7550 -5.4136 -5.1053 -4.8333 -4.6009
 -4.3988 -4.2203 -4.0617 -3.9137 -3.7746 -3.4634 -3.1989 -2.9740 -2.7753 -2.5908
 -2.4183 -2.2605 -2.1197 -1.9956 -1.8863 -1.7898 -1.7037 -1.6232 -1.5529 -1.5032
 -1.4685
 -7.3310 -6.7221 -6.2670 -5.9700 -5.8600 -5.7447 -5.4877 -5.1894 -4.9065 -4.6549
 -4.4369 -4.2472 -4.0800 -3.9289 -3.7871 -3.4681 -3.1950 -2.9637 -2.7635 -2.5817
 -2.4133 -2.2597 -2.1232 -2.0039 -1.8997 -1.8085 -1.7286 -1.6581 -1.5939 -1.5385
 -1.5021
 -7.6200 -6.9219 -6.3691 -5.9473 -5.6513 -5.4893 -5.3997 -5.2304 -4.9826 -4.7268
 -4.4924 -4.2896 -4.1111 -3.9533 -3.8086 -3.4826 -3.2006 -2.9608 -2.7564 -2.5751
 -2.4096 -2.2592 -2.1264 -2.0112 -1.9116 -1.8252 -1.7505 -1.6861 -1.6307 -1.5823
 -1.5416
 -8.0247 -7.2216 -6.5740 -6.0666 -5.6733 -5.3838 -5.1914 -5.0723 -4.9604 -4.7890
 -4.5732 -4.3584 -4.1654 -3.9958 -3.8451 -3.5121 -3.2218 -2.9723 -2.7609 -2.5773
 -2.4129 -2.2648 -2.1343 -2.0220 -1.9260 -1.8437 -1.7734 -1.7135 -1.6637 -1.6226
 -1.5888
 -8.5795 -7.6212 -6.8585 -6.2721 -5.8034 -5.4351 -5.1548 -4.9510 -4.8055 -4.6899
 -4.5687 -4.4172 -4.2369 -4.0560 -3.8945 -3.5525 -3.2550 -2.9960 -2.7757 -2.5871
 -2.4215 -2.2741 -2.1450 -2.0342 -1.9406 -1.8616 -1.7951 -1.7395 -1.6938 -1.6577
 -1.6299
 -9.2844 -8.1207 -7.2226 -6.5434 -6.0090 -5.5742 -5.2279 -4.9572 -4.7507 -4.5927
 -4.4651 -4.3501 -4.2323 -4.1017 -3.9568 -3.6038 -3.3002 -3.0319 -2.8008
