 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -5.4954 -5.4360 -5.1821 -4.8475 -4.5484 -4.2949 -4.0716 -3.8804 -3.7136 -3.5651
 -3.4322 -3.3090 -3.1952 -3.0907 -2.9955 -2.7988 -2.6512 -2.5376 -2.4464 -2.3711
 -2.3088 -2.2582
 -5.3894 -5.1274 -5.0606 -4.8820 -4.5911 -4.3207 -4.0879 -3.8868 -3.7143 -3.5632
 -3.4298 -3.3076 -3.1945 -3.0904 -2.9951 -2.7970 -2.6485 -2.5355 -2.4461 -2.3733
 -2.3138 -2.2659 -2.2279 -2.1973
 -5.4530 -5.0685 -4.8146 -4.7044 -4.6008 -4.3617 -4.1193 -3.9080 -3.7259 -3.5693
 -3.4326 -3.3109 -3.1987 -3.0951 -2.9999 -2.8001 -2.6496 -2.5359 -2.4471 -2.3760
 -2.3186 -2.2731 -2.2374 -2.2090 -2.1857 -2.1682 -2.1578 -2.1548 -2.1588 -2.1687
 -5.6109 -5.1368 -4.7923 -4.5483 -4.3983 -4.3091 -4.1528 -3.9422 -3.7504 -3.5845
 -3.4417 -3.3178 -3.2060 -3.1030 -3.0080 -2.8069 -2.6539 -2.5383 -2.4491 -2.3788
 -2.3230 -2.2794 -2.2459 -2.2201 -2.1992 -2.1823 -2.1706 -2.1655 -2.1678 -2.1767
 -2.1915
 -5.8501 -5.2918 -4.8687 -4.5544 -4.3224 -4.1565 -4.0388 -3.9323 -3.7822 -3.6117
 -3.4596 -3.3293 -3.2161 -3.1134 -3.0188 -2.8167 -2.6610 -2.5427 -2.4519 -2.3814
 -2.3265 -2.2845 -2.2530 -2.2298 -2.2118 -2.1977 -2.1871 -2.1810 -2.1807 -2.1872
 -2.2009
 -6.1478 -5.5206 -5.0214 -4.6376 -4.3476 -4.1286 -3.9614 -3.8278 -3.7158 -3.6066
 -3.4806 -3.3463 -3.2277 -3.1243 -3.0299 -2.8271 -2.6691 -2.5479 -2.4547 -2.3829
 -2.3282 -2.2873 -2.2577 -2.2369 -2.2222 -2.2113 -2.2037 -2.1993 -2.1982 -2.2021
 -2.2126
 -6.4340 -5.7907 -5.2487 -4.7982 -4.4455 -4.1750 -3.9672 -3.8035 -3.6678 -3.5496
 -3.4438 -3.3431 -3.2400 -3.1381 -3.0449 -2.8418 -2.6812 -2.5569 -2.4603 -2.3860
 -2.3302 -2.2894 -2.2609 -2.2422 -2.2304 -2.2231 -2.2190 -2.2173 -2.2182 -2.2223
 -2.2296
 -6.7735 -6.0949 -5.5140 -5.0215 -4.6115 -4.2846 -4.0298 -3.8310 -3.6720 -3.5387
 -3.4216 -3.3167 -3.2217 -3.1331 -3.0499 -2.8570 -2.6951 -2.5678 -2.4677 -2.3901
 -2.3319 -2.2902 -2.2619 -2.2445 -2.2352 -2.2314 -2.2312 -2.2333 -2.2371 -2.2430
 -2.2504
 -7.1663 -6.4332 -5.7912 -5.2782 -4.8316 -4.4564 -4.1513 -3.9089 -3.7169 -3.5617
 -3.4316 -3.3183 -3.2170 -3.1258 -3.0449 -2.8727 -2.7108 -2.5806 -2.4769
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -5.7249 -5.3607 -5.0533 -4.7972 -4.5380 -4.3146 -4.1173 -3.9393 -3.7783 -3.6323
 -3.4988 -3.3744 -3.2593 -3.1539 -3.0576 -2.8531 -2.6878 -2.5591 -2.4531
 -5.8159 -5.3949 -5.0461 -4.7625 -4.5114 -4.2804 -4.0795 -3.8999 -3.7344 -3.5922
 -3.4593 -3.3356 -3.2215 -3.1169 -3.0214 -2.8215 -2.6668 -2.5443 -2.4444 -2.3603
 -5.8683 -5.4676 -5.0867 -4.7704 -4.5103 -4.2703 -4.0613 -3.8800 -3.7130 -3.5704
 -3.4384 -3.3157 -3.2022 -3.0979 -3.0028 -2.8041 -2.6524 -2.5341 -2.4387 -2.3591
 -2.2922
 -5.5422 -5.4946 -5.1532 -4.8134 -4.5243 -4.2798 -4.0610 -3.8734 -3.7080 -3.5602
 -3.4290 -3.3072 -3.1942 -3.0902 -2.9950 -2.7957 -2.6446 -2.5285 -2.4360 -2.3596
 -2.2959 -2.2435
 -5.4016 -5.2505 -5.1569 -4.8699 -4.5665 -4.3028 -4.0772 -3.8793 -3.7093 -3.5589
 -3.4268 -3.3057 -3.1934 -3.0898 -2.9944 -2.7937 -2.6417 -2.5262 -2.4352 -2.3613
 -2.3001 -2.2501 -2.2103 -2.1787
 -5.4334 -5.0764 -4.8956 -4.8334 -4.6124 -4.3443 -4.1048 -3.8983 -3.7201 -3.5656
 -3.4296 -3.3089 -3.1973 -3.0940 -2.9988 -2.7967 -2.6426 -2.5263 -2.4362 -2.3637
 -2.3045 -2.2566 -2.2187 -2.1890 -2.1656 -2.1476 -2.1374 -2.1361 -2.1408 -2.1519
 -5.5857 -5.1184 -4.7952 -4.5946 -4.5095 -4.3742 -4.1462 -3.9298 -3.7424 -3.5792
 -3.4387 -3.3153 -3.2042 -3.1016 -3.0065 -2.8033 -2.6468 -2.5286 -2.4381 -2.3663
 -2.3086 -2.2625 -2.2265 -2.1988 -2.1771 -2.1604 -2.1491 -2.1442 -2.1479 -2.1577
 -2.1738
 -5.8467 -5.2660 -4.8508 -4.5525 -4.3470 -4.2216 -4.1268 -3.9671 -3.7765 -3.6046
 -3.4553 -3.3265 -3.2139 -3.1116 -3.0168 -2.8130 -2.6540 -2.5332 -2.4411 -2.3691
 -2.3122 -2.2675 -2.2332 -2.2075 -2.1881 -2.1733 -2.1630 -2.1572 -2.1578 -2.1662
 -2.1809
 -6.1718 -5.5088 -4.9963 -4.6194 -4.3421 -4.1402 -3.9947 -3.8849 -3.7757 -3.6339
 -3.4803 -3.3430 -3.2254 -3.1221 -3.0277 -2.8235 -2.6623 -2.5388 -2.4443 -2.3711
 -2.3143 -2.2705 -2.2377 -2.2139 -2.1970 -2.1848 -2.1768 -2.1725 -2.1726 -2.1779
 -2.1907
 -6.5840 -5.8343 -5.2362 -4.7748 -4.4269 -4.1664 -3.9707 -3.8201 -3.6976 -3.5903
 -3.4837 -3.3671 -3.2461 -3.1384 -3.0434 -2.8386 -2.6751 -2.5485 -2.4508 -2.3752
 -2.3171 -2.2733 -2.2413 -2.2191 -2.2044 -2.1950 -2.1899 -2.1879 -2.1894 -2.1933
 -2.2044
 -7.1323 -6.2425 -5.5415 -5.0107 -4.5900 -4.2657 -4.0186 -3.8289 -3.6791 -3.5539
 -3.4437 -3.3433 -3.2469 -3.1507 -3.0579 -2.8557 -2.6903 -2.5606 -2.4595 -2.3806
 -2.3202 -2.2754 -2.2434 -2.2221 -2.2092 -2.2025 -2.2005 -2.2017 -2.2058 -2.2126
 -2.2225
 -7.8168 -6.7334 -5.8625 -5.2984 -4.8234 -4.4371 -4.1324 -3.8957 -3.7109 -3.5628
 -3.4388 -3.3300 -3.2320 -3.1422 -3.0712 -2.8748 -2.7079 -2.5751 -2.4704
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -5.6476 -5.3101 -5.0204 -4.7739 -4.5150 -4.3012 -4.1105 -3.9338 -3.7721 -3.6263
 -3.4951 -3.3726 -3.2590 -3.1545 -3.0585 -2.8523 -2.6845 -2.5529 -2.4452
 -5.7342 -5.3384 -5.0098 -4.7419 -4.4937 -4.2693 -4.0725 -3.8922 -3.7301 -3.5878
 -3.4585 -3.3367 -3.2239 -3.1199 -3.0246 -2.8228 -2.6646 -2.5390 -2.4369 -2.3518
 -5.8504 -5.4154 -5.0454 -4.7439 -4.4944 -4.2594 -4.0557 -3.8761 -3.7094 -3.5690
 -3.4387 -3.3176 -3.2053 -3.1018 -3.0068 -2.8060 -2.6507 -2.5291 -2.4313 -2.3502
 -2.2819
 -5.7856 -5.4927 -5.1160 -4.7829 -4.5063 -4.2702 -4.0549 -3.8700 -3.7064 -3.5591
 -3.4295 -3.3090 -3.1971 -3.0938 -2.9987 -2.7975 -2.6428 -2.5233 -2.4284 -2.3502
 -2.2847 -2.2304
 -5.4599 -5.3995 -5.1746 -4.8453 -4.5439 -4.2902 -4.0693 -3.8757 -3.7076 -3.5579
 -3.4270 -3.3071 -3.1958 -3.0927 -2.9975 -2.7950 -2.6393 -2.5204 -2.4273 -2.3513
 -2.2883 -2.2361 -2.1941 -2.1611
 -5.4173 -5.1131 -5.0360 -4.8823 -4.5986 -4.3273 -4.0951 -3.8932 -3.7174 -3.5648
 -3.4294 -3.3097 -3.1990 -3.0962 -3.0011 -2.7974 -2.6396 -2.5201 -2.4276 -2.3533
 -2.2921 -2.2418 -2.2015 -2.1700 -2.1457 -2.1278 -2.1178 -2.1168 -2.1218 -2.1342
 -5.5462 -5.1030 -4.8165 -4.6948 -4.6059 -4.3752 -4.1333 -3.9210 -3.7374 -3.5773
 -3.4382 -3.3156 -3.2052 -3.1030 -3.0082 -2.8035 -2.6435 -2.5220 -2.4291 -2.3556
 -2.2958 -2.2473 -2.2086 -2.1786 -2.1557 -2.1384 -2.1267 -2.1226 -2.1270 -2.1375
 -2.1549
 -5.8110 -5.2283 -4.8342 -4.5623 -4.4028 -4.3227 -4.1710 -3.9616 -3.7682 -3.6001
 -3.4535 -3.3262 -3.2142 -3.1123 -3.0178 -2.8127 -2.6504 -2.5263 -2.4320 -2.3583
 -2.2994 -2.2521 -2.2149 -2.1865 -2.1652 -2.1494 -2.1381 -2.1325 -2.1342 -2.1437
 -2.1594
 -6.1384 -5.4682 -4.9612 -4.6012 -4.3434 -4.1683 -4.0581 -3.9571 -3.8036 -3.6311
 -3.4757 -3.3413 -3.2248 -3.1220 -3.0277 -2.8227 -2.6585 -2.5319 -2.4353 -2.3605
 -2.3016 -2.2552 -2.2193 -2.1925 -2.1731 -2.1592 -2.1501 -2.1455 -2.1458 -2.1525
 -2.1668
 -6.6410 -5.8248 -5.1978 -4.7412 -4.4068 -4.1615 -3.9831 -3.8524 -3.7480 -3.6398
 -3.5093 -3.3706 -3.2459 -3.1381 -3.0430 -2.8375 -2.6714 -2.5418 -2.4422 -2.3650
 -2.3050 -2.2585 -2.2233 -2.1977 -2.1799 -2.1682 -2.1613 -2.1585 -2.1599 -2.1659
 -2.1772
 -7.3050 -6.2981 -5.5297 -4.9761 -4.5574 -4.2439 -4.0091 -3.8319 -3.6947 -3.5812
 -3.4790 -3.3770 -3.2694 -3.1596 -3.0610 -2.8549 -2.6871 -2.5545 -2.4517 -2.3714
 -2.3092 -2.2616 -2.2263 -2.2013 -2.1848 -2.1750 -2.1706 -2.1703 -2.1738 -2.1809
 -2.1920
 -8.1305 -6.8881 -5.9059 -5.2884 -4.7927 -4.4058 -4.1092 -3.8825 -3.7076 -3.5688
 -3.4528 -3.3502 -3.2555 -3.1644 -3.0817 -2.8749 -2.7056 -2.5700 -2.4638
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -5.5843 -5.2884 -5.0154 -4.7633 -4.5093 -4.2805 -4.0808 -3.9053 -3.7496 -3.6104
 -3.4843 -3.3687 -3.2613 -3.1601 -3.0642 -2.8570 -2.6870 -2.5492 -2.4391
 -5.6855 -5.3014 -4.9873 -4.7364 -4.4885 -4.2667 -4.0713 -3.8922 -3.7312 -3.5921
 -3.4629 -3.3427 -3.2312 -3.1281 -3.0332 -2.8298 -2.6682 -2.5379 -2.4329 -2.3460
 -5.8034 -5.3685 -5.0134 -4.7303 -4.4880 -4.2556 -4.0555 -3.8761 -3.7109 -3.5722
 -3.4436 -3.3239 -3.2129 -3.1103 -3.0157 -2.8136 -2.6547 -2.5292 -2.4282 -2.3446
 -2.2744
 -5.8501 -5.4646 -5.0793 -4.7585 -4.4985 -4.2650 -4.0529 -3.8704 -3.7076 -3.5618
 -3.4337 -3.3146 -3.2040 -3.1015 -3.0070 -2.8046 -2.6465 -2.5231 -2.4250 -2.3442
 -2.2765 -2.2201
 -5.6028 -5.4801 -5.1595 -4.8189 -4.5261 -4.2861 -4.0663 -3.8750 -3.7087 -3.5591
 -3.4303 -3.3118 -3.2015 -3.0993 -3.0046 -2.8012 -2.6423 -2.5196 -2.4233 -2.3448
 -2.2793 -2.2248 -2.1803 -2.1453
 -5.4168 -5.2132 -5.1444 -4.8824 -4.5804 -4.3140 -4.0918 -3.8906 -3.7180 -3.5668
 -3.4320 -3.3135 -3.2037 -3.1017 -3.0070 -2.8025 -2.6417 -2.5184 -2.4229 -2.3461
 -2.2825 -2.2298 -2.1868 -2.1530 -2.1270 -2.1089 -2.0993 -2.0977 -2.1029 -2.1160
 -5.5069 -5.0977 -4.8772 -4.8217 -4.6279 -4.3644 -4.1232 -3.9179 -3.7361 -3.5783
 -3.4409 -3.3187 -3.2091 -3.1075 -3.0130 -2.8077 -2.6446 -2.5194 -2.4237 -2.3478
 -2.2858 -2.2346 -2.1932 -2.1606 -2.1358 -2.1176 -2.1059 -2.1020 -2.1060 -2.1170
 -2.1353
 -5.7440 -5.1907 -4.8250 -4.5948 -4.5060 -4.3906 -4.1706 -3.9538 -3.7646 -3.5993
 -3.4548 -3.3288 -3.2171 -3.1158 -3.0217 -2.8160 -2.6509 -2.5232 -2.4260 -2.3501
 -2.2890 -2.2391 -2.1991 -2.1678 -2.1442 -2.1270 -2.1154 -2.1096 -2.1111 -2.1208
 -2.1371
 -6.0624 -5.4109 -4.9250 -4.5882 -4.3586 -4.2282 -4.1443 -3.9911 -3.8013 -3.6265
 -3.4738 -3.3426 -3.2270 -3.1245 -3.0306 -2.8252 -2.6586 -2.5284 -2.4289 -2.3520
 -2.2911 -2.2422 -2.2033 -2.1734 -2.1512 -2.1354 -2.1250 -2.1196 -2.1197 -2.1268
 -2.1419
 -6.6239 -5.7772 -5.1448 -4.7053 -4.3903 -4.1652 -4.0124 -3.9103 -3.8082 -3.6665
 -3.5108 -3.3695 -3.2468 -3.1398 -3.0449 -2.8392 -2.6711 -2.5381 -2.4357 -2.3566
 -2.2947 -2.2458 -2.2076 -2.1786 -2.1577 -2.1433 -2.1346 -2.1304 -2.1309 -2.1370
 -2.1492
 -7.3651 -6.2896 -5.4859 -4.9269 -4.5218 -4.2243 -4.0051 -3.8445 -3.7250 -3.6251
 -3.5212 -3.4023 -3.2768 -3.1624 -3.0632 -2.8563 -2.6866 -2.5510 -2.4455 -2.3635
 -2.2994 -2.2495 -2.2112 -2.1827 -2.1627 -2.1497 -2.1427 -2.1404 -2.1425 -2.1492
 -2.1608
 -8.2861 -6.9481 -5.9483 -5.2507 -4.7478 -4.3702 -4.0868 -3.8727 -3.7102 -3.5832
 -3.4775 -3.3812 -3.2852 -3.1861 -3.0855 -2.8765 -2.7051 -2.5671 -2.4583
