 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.2730 -1.3154 -1.2461 -1.1209 -1.0089 -0.9212 -0.8507 -0.7972 -0.7547 -0.7166
 -0.6862 -0.6601 -0.6373 -0.6173 -0.5994 -0.5628 -0.5367 -0.5241 -0.5274 -0.5456
 -0.5764 -0.6167
 -1.1956 -1.1340 -1.1624 -1.1289 -1.0262 -0.9302 -0.8544 -0.7960 -0.7515 -0.7148
 -0.6830 -0.6579 -0.6363 -0.6176 -0.6009 -0.5673 -0.5429 -0.5311 -0.5350 -0.5541
 -0.5854 -0.6260 -0.6728 -0.7227
 -1.1691 -1.0799 -1.0113 -1.0084 -1.0135 -0.9412 -0.8615 -0.7975 -0.7486 -0.7111
 -0.6795 -0.6542 -0.6336 -0.6160 -0.6006 -0.5700 -0.5478 -0.5368 -0.5409 -0.5602
 -0.5917 -0.6325 -0.6798 -0.7306 -0.7828 -0.8373 -0.8950 -0.9554 -1.0171 -1.0774
 -1.1369 -1.0587 -0.9765 -0.9079 -0.8778 -0.8858 -0.8616 -0.8017 -0.7482 -0.7071
 -0.6755 -0.6495 -0.6292 -0.6125 -0.5983 -0.5706 -0.5510 -0.5412 -0.5454 -0.5645
 -0.5960 -0.6368 -0.6844 -0.7361 -0.7898 -0.8446 -0.9013 -0.9609 -1.0236 -1.0870
 -1.1490
 -1.0876 -1.0292 -0.9589 -0.8860 -0.8220 -0.7807 -0.7677 -0.7673 -0.7448 -0.7046
 -0.6703 -0.6444 -0.6233 -0.6071 -0.5939 -0.5691 -0.5523 -0.5440 -0.5485 -0.5672
 -0.5984 -0.6392 -0.6868 -0.7393 -0.7941 -0.8502 -0.9080 -0.9676 -1.0290 -1.0923
 -1.1573
 -1.0257 -0.9822 -0.9296 -0.8689 -0.8063 -0.7498 -0.7074 -0.6826 -0.6737 -0.6706
 -0.6586 -0.6362 -0.6160 -0.5995 -0.5870 -0.5648 -0.5508 -0.5446 -0.5499 -0.5685
 -0.5994 -0.6403 -0.6882 -0.7412 -0.7971 -0.8545 -0.9132 -0.9732 -1.0345 -1.0976
 -1.1630
 -0.9564 -0.9228 -0.8835 -0.8392 -0.7890 -0.7372 -0.6892 -0.6503 -0.6233 -0.6074
 -0.6007 -0.5989 -0.5956 -0.5873 -0.5774 -0.5586 -0.5472 -0.5431 -0.5492 -0.5676
 -0.5980 -0.6384 -0.6863 -0.7396 -0.7964 -0.8550 -0.9148 -0.9756 -1.0374 -1.1005
 -1.1647
 -0.8777 -0.8530 -0.8244 -0.7923 -0.7567 -0.7169 -0.6757 -0.6365 -0.6033 -0.5781
 -0.5610 -0.5514 -0.5477 -0.5480 -0.5486 -0.5473 -0.5412 -0.5393 -0.5464 -0.5647
 -0.5944 -0.6343 -0.6820 -0.7355 -0.7928 -0.8526 -0.9138 -0.9758 -1.0384 -1.1017
 -1.1654
 -0.7897 -0.7729 -0.7508 -0.7315 -0.7077 -0.6810 -0.6511 -0.6198 -0.5896 -0.5627
 -0.5412 -0.5258 -0.5161 -0.5113 -0.5006 -0.5309 -0.5328 -0.5332 -0.5415
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.3483 -1.2276 -1.1252 -1.0393 -0.9477 -0.8793 -0.8267 -0.7812 -0.7409 -0.7048
 -0.6722 -0.6427 -0.6163 -0.5929 -0.5723 -0.5318 -0.5042 -0.4882 -0.4841
 -1.4245 -1.2732 -1.1478 -1.0458 -0.9581 -0.8832 -0.8270 -0.7821 -0.7388 -0.7035
 -0.6722 -0.6443 -0.6195 -0.5976 -0.5783 -0.5399 -0.5135 -0.4994 -0.4983 -0.5103
 -1.4605 -1.3257 -1.1823 -1.0625 -0.9701 -0.8887 -0.8267 -0.7797 -0.7371 -0.7011
 -0.6711 -0.6446 -0.6213 -0.6009 -0.5828 -0.5466 -0.5216 -0.5088 -0.5097 -0.5240
 -0.5506
 -1.2953 -1.3405 -1.2194 -1.0881 -0.9800 -0.8965 -0.8282 -0.7773 -0.7363 -0.6983
 -0.6689 -0.6438 -0.6218 -0.6027 -0.5858 -0.5521 -0.5285 -0.5164 -0.5183 -0.5340
 -0.5619 -0.5996
 -1.2045 -1.1972 -1.2118 -1.1132 -0.9989 -0.9049 -0.8327 -0.7761 -0.7330 -0.6971
 -0.6658 -0.6416 -0.6208 -0.6029 -0.5873 -0.5564 -0.5344 -0.5229 -0.5254 -0.5416
 -0.5702 -0.6085 -0.6538 -0.7035
 -1.1750 -1.0863 -1.0514 -1.0774 -1.0137 -0.9187 -0.8385 -0.7769 -0.7303 -0.6939
 -0.6626 -0.6380 -0.6182 -0.6015 -0.5871 -0.5592 -0.5393 -0.5285 -0.5308 -0.5473
 -0.5762 -0.6149 -0.6607 -0.7112 -0.7641 -0.8188 -0.8771 -0.9395 -1.0017 -1.0632
 -1.1528 -1.0641 -0.9802 -0.9282 -0.9354 -0.9193 -0.8482 -0.7809 -0.7293 -0.6897
 -0.6594 -0.6336 -0.6140 -0.5982 -0.5850 -0.5599 -0.5427 -0.5331 -0.5354 -0.5515
 -0.5805 -0.6192 -0.6653 -0.7163 -0.7701 -0.8256 -0.8830 -0.9434 -1.0076 -1.0718
 -1.1349
 -1.1189 -1.0445 -0.9642 -0.8878 -0.8309 -0.8108 -0.8132 -0.7829 -0.7310 -0.6872
 -0.6543 -0.6291 -0.6085 -0.5931 -0.5807 -0.5585 -0.5441 -0.5364 -0.5390 -0.5546
 -0.5830 -0.6217 -0.6678 -0.7192 -0.7737 -0.8300 -0.8880 -0.9477 -1.0104 -1.0763
 -1.1422
 -1.0723 -1.0105 -0.9444 -0.8745 -0.8075 -0.7529 -0.7197 -0.7087 -0.7037 -0.6820
 -0.6490 -0.6220 -0.6020 -0.5859 -0.5741 -0.5544 -0.5428 -0.5374 -0.5410 -0.5565
 -0.5845 -0.6230 -0.6692 -0.7209 -0.7760 -0.8333 -0.8922 -0.9527 -1.0151 -1.0797
 -1.1469
 -1.0125 -0.9635 -0.9106 -0.8543 -0.7954 -0.7387 -0.6900 -0.6544 -0.6337 -0.6247
 -0.6195 -0.6095 -0.5929 -0.5781 -0.5661 -0.5484 -0.5393 -0.5363 -0.5411 -0.5566
 -0.5838 -0.6217 -0.6676 -0.7193 -0.7748 -0.8328 -0.8926 -0.9537 -1.0164 -1.0811
 -1.1482
 -0.9405 -0.9035 -0.8627 -0.8185 -0.7723 -0.7246 -0.6783 -0.6369 -0.6042 -0.5815
 -0.5679 -0.5616 -0.5589 -0.5563 -0.5514 -0.5397 -0.5335 -0.5328 -0.5390 -0.5547
 -0.5813 -0.6184 -0.6639 -0.7155 -0.7712 -0.8298 -0.8906 -0.9526 -1.0158 -1.0802
 -1.1458
 -0.8560 -0.8305 -0.8028 -0.7697 -0.7335 -0.6973 -0.6602 -0.6239 -0.5907 -0.5629
 -0.5419 -0.5280 -0.5201 -0.5170 -0.5300 -0.5283 -0.5254 -0.5269 -0.5347
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.2867 -1.1790 -1.0863 -1.0072 -0.9179 -0.8567 -0.8071 -0.7621 -0.7217 -0.6858
 -0.6542 -0.6258 -0.6003 -0.5778 -0.5582 -0.5205 -0.4961 -0.4827 -0.4793
 -1.3533 -1.2186 -1.1062 -1.0139 -0.9288 -0.8590 -0.8061 -0.7614 -0.7193 -0.6840
 -0.6540 -0.6268 -0.6028 -0.5816 -0.5632 -0.5274 -0.5039 -0.4917 -0.4908 -0.5013
 -1.4250 -1.2750 -1.1393 -1.0282 -0.9417 -0.8634 -0.8050 -0.7599 -0.7170 -0.6822
 -0.6528 -0.6270 -0.6044 -0.5846 -0.5672 -0.5335 -0.5110 -0.4996 -0.5003 -0.5129
 -0.5369
 -1.4059 -1.3226 -1.1815 -1.0535 -0.9518 -0.8724 -0.8060 -0.7569 -0.7177 -0.6794
 -0.6507 -0.6261 -0.6047 -0.5862 -0.5701 -0.5387 -0.5174 -0.5064 -0.5078 -0.5215
 -0.5469 -0.5821
 -1.2303 -1.2705 -1.2098 -1.0844 -0.9697 -0.8804 -0.8102 -0.7559 -0.7142 -0.6789
 -0.6478 -0.6241 -0.6039 -0.5866 -0.5717 -0.5429 -0.5232 -0.5127 -0.5141 -0.5283
 -0.5544 -0.5904 -0.6341 -0.6834
 -1.1770 -1.1027 -1.1233 -1.0963 -0.9921 -0.8931 -0.8163 -0.7569 -0.7116 -0.6762
 -0.6450 -0.6208 -0.6016 -0.5854 -0.5716 -0.5457 -0.5281 -0.5184 -0.5196 -0.5337
 -0.5601 -0.5965 -0.6407 -0.6904 -0.7436 -0.7993 -0.8586 -0.9220 -0.9847 -1.0475
 -1.1598 -1.0659 -0.9890 -0.9774 -0.9836 -0.9084 -0.8256 -0.7598 -0.7103 -0.6722
 -0.6425 -0.6168 -0.5977 -0.5825 -0.5698 -0.5467 -0.5317 -0.5233 -0.5245 -0.5381
 -0.5643 -0.6008 -0.6453 -0.6954 -0.7490 -0.8049 -0.8630 -0.9247 -0.9901 -1.0548
 -1.1191
 -1.1383 -1.0515 -0.9656 -0.8914 -0.8545 -0.8610 -0.8309 -0.7666 -0.7111 -0.6694
 -0.6376 -0.6130 -0.5925 -0.5777 -0.5660 -0.5456 -0.5334 -0.5269 -0.5285 -0.5416
 -0.5671 -0.6034 -0.6479 -0.6981 -0.7522 -0.8086 -0.8667 -0.9272 -0.9913 -1.0585
 -1.1251
 -1.1053 -1.0284 -0.9519 -0.8759 -0.8082 -0.7618 -0.7470 -0.7424 -0.7113 -0.6673
 -0.6319 -0.6063 -0.5867 -0.5709 -0.5596 -0.5418 -0.5323 -0.5283 -0.5312 -0.5441
 -0.5689 -0.6049 -0.6493 -0.6997 -0.7541 -0.8111 -0.8702 -0.9310 -0.9942 -1.0601
 -1.1288
 -1.0587 -0.9939 -0.9285 -0.8626 -0.7975 -0.7385 -0.6922 -0.6646 -0.6536 -0.6453
 -0.6262 -0.6001 -0.5794 -0.5641 -0.5522 -0.5361 -0.5291 -0.5276 -0.5320 -0.5451
 -0.5690 -0.6040 -0.6479 -0.6982 -0.7526 -0.8100 -0.8695 -0.9307 -0.9939 -1.0592
 -1.1266
 -1.0048 -0.9480 -0.8919 -0.8365 -0.7816 -0.7279 -0.6783 -0.6367 -0.6068 -0.5889
 -0.5795 -0.5731 -0.5646 -0.5529 -0.5428 -0.5281 -0.5235 -0.5244 -0.5306 -0.5442
 -0.5676 -0.6015 -0.6446 -0.6945 -0.7490 -0.8066 -0.8666 -0.9284 -0.9918 -1.0569
 -1.1238
 -0.9438 -0.8907 -0.8486 -0.7985 -0.7518 -0.7078 -0.6650 -0.6250 -0.5902 -0.5627
 -0.5435 -0.5319 -0.5257 -0.5226 -0.5314 -0.5178 -0.5155 -0.5187 -0.5270
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.2226 -1.1378 -1.0552 -0.9747 -0.8921 -0.8216 -0.7647 -0.7187 -0.6811 -0.6501
 -0.6239 -0.6011 -0.5805 -0.5609 -0.5421 -0.5065 -0.4846 -0.4746 -0.4737
 -1.2940 -1.1681 -1.0658 -0.9848 -0.9016 -0.8354 -0.7849 -0.7417 -0.6992 -0.6646
 -0.6346 -0.6079 -0.5844 -0.5639 -0.5461 -0.5123 -0.4911 -0.4812 -0.4816 -0.4917
 -1.3718 -1.2202 -1.0960 -0.9965 -0.9145 -0.8386 -0.7834 -0.7393 -0.6968 -0.6626
 -0.6335 -0.6081 -0.5858 -0.5664 -0.5496 -0.5176 -0.4973 -0.4876 -0.4888 -0.5006
 -0.5227
 -1.4121 -1.2816 -1.1388 -1.0184 -0.9262 -0.8477 -0.7833 -0.7362 -0.6981 -0.6600
 -0.6316 -0.6074 -0.5863 -0.5681 -0.5524 -0.5225 -0.5032 -0.4938 -0.4953 -0.5080
 -0.5313 -0.5644
 -1.2935 -1.2976 -1.1825 -1.0508 -0.9405 -0.8584 -0.7880 -0.7348 -0.6946 -0.6589
 -0.6289 -0.6056 -0.5857 -0.5687 -0.5541 -0.5267 -0.5089 -0.4998 -0.5011 -0.5139
 -0.5380 -0.5718 -0.6139 -0.6623
 -1.1798 -1.1496 -1.1727 -1.0806 -0.9645 -0.8674 -0.7955 -0.7359 -0.6921 -0.6578
 -0.6264 -0.6027 -0.5837 -0.5678 -0.5544 -0.5297 -0.5140 -0.5056 -0.5067 -0.5191
 -0.5432 -0.5775 -0.6200 -0.6688 -0.7217 -0.7786 -0.8395 -0.9032 -0.9663 -1.0304
 -1.1611 -1.0675 -1.0157 -1.0404 -0.9825 -0.8854 -0.8020 -0.7399 -0.6909 -0.6539
 -0.6251 -0.5991 -0.5802 -0.5653 -0.5530 -0.5311 -0.5178 -0.5108 -0.5119 -0.5237
 -0.5473 -0.5815 -0.6243 -0.6733 -0.7268 -0.7832 -0.8424 -0.9053 -0.9712 -1.0364
 -1.1019
 -1.1457 -1.0532 -0.9658 -0.9035 -0.9037 -0.8889 -0.8150 -0.7449 -0.6916 -0.6512
 -0.6203 -0.5963 -0.5755 -0.5609 -0.5496 -0.5304 -0.5198 -0.5149 -0.5166 -0.5277
 -0.5504 -0.5841 -0.6267 -0.6759 -0.7295 -0.7862 -0.8451 -0.9065 -0.9713 -1.0393
 -1.1064
 -1.1259 -1.0376 -0.9542 -0.8753 -0.8122 -0.7857 -0.7854 -0.7494 -0.6939 -0.6480
 -0.6141 -0.5899 -0.5705 -0.5546 -0.5437 -0.5271 -0.5193 -0.5168 -0.5198 -0.5309
 -0.5528 -0.5859 -0.6282 -0.6773 -0.7311 -0.7880 -0.8473 -0.9086 -0.9723 -1.0393
 -1.1092
 -1.0915 -1.0136 -0.9384 -0.8657 -0.7970 -0.7386 -0.7002 -0.6863 -0.6765 -0.6480
 -0.6119 -0.5837 -0.5638 -0.5486 -0.5367 -0.5217 -0.5164 -0.5165 -0.5213 -0.5328
 -0.5539 -0.5857 -0.6271 -0.6758 -0.7294 -0.7863 -0.8457 -0.9070 -0.9704 -1.0363
 -1.1050
 -1.0569 -0.9812 -0.9115 -0.8473 -0.7860 -0.7281 -0.6772 -0.6379 -0.6141 -0.6023
 -0.5918 -0.5755 -0.5553 -0.5399 -0.5289 -0.5142 -0.5111 -0.5136 -0.5205 -0.5329
 -0.5536 -0.5842 -0.6245 -0.6725 -0.7258 -0.7826 -0.8421 -0.9035 -0.9669 -1.0324
 -1.1000
 -1.0223 -0.9404 -0.8735 -0.8170 -0.7636 -0.7136 -0.6666 -0.6242 -0.5892 -0.5636
 -0.5475 -0.5381 -0.5309 -0.5235 -0.5203 -0.5046 -0.5034 -0.5081 -0.5174
