 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.7524 -4.6930 -4.4390 -4.1041 -3.8047 -3.5507 -3.3269 -3.1353 -2.9681 -2.8193
 -2.6861 -2.5624 -2.4481 -2.3431 -2.2474 -2.0496 -1.9011 -1.7866 -1.6946 -1.6183
 -1.5552 -1.5039
 -4.6463 -4.3844 -4.3175 -4.1387 -3.8476 -3.5768 -3.3434 -3.1418 -2.9690 -2.8176
 -2.6838 -2.5612 -2.4477 -2.3431 -2.2473 -2.0479 -1.8983 -1.7844 -1.6942 -1.6205
 -1.5601 -1.5116 -1.4729 -1.4416
 -4.7090 -4.3254 -4.0714 -3.9610 -3.8573 -3.6179 -3.3751 -3.1634 -2.9808 -2.8239
 -2.6869 -2.5649 -2.4522 -2.3481 -2.2524 -2.0513 -1.8996 -1.7848 -1.6952 -1.6232
 -1.5650 -1.5187 -1.4824 -1.4534 -1.4295 -1.4116 -1.4007 -1.3972 -1.4007 -1.4102
 -4.8650 -4.3931 -4.0490 -3.8048 -3.6546 -3.5652 -3.4088 -3.1979 -3.0058 -2.8394
 -2.6963 -2.5721 -2.4600 -2.3565 -2.2611 -2.0586 -1.9041 -1.7873 -1.6972 -1.6260
 -1.5694 -1.5251 -1.4910 -1.4645 -1.4432 -1.4259 -1.4137 -1.4081 -1.4099 -1.4184
 -1.4328
 -5.1008 -4.5464 -4.1249 -3.8108 -3.5786 -3.4124 -3.2946 -3.1881 -3.0379 -2.8671
 -2.7146 -2.5840 -2.4705 -2.3674 -2.2723 -2.0689 -1.9117 -1.7920 -1.7001 -1.6287
 -1.5730 -1.5302 -1.4981 -1.4743 -1.4558 -1.4413 -1.4302 -1.4237 -1.4230 -1.4290
 -1.4423
 -5.3942 -4.7722 -4.2761 -3.8935 -3.6037 -3.3845 -3.2170 -3.0833 -2.9712 -2.8620
 -2.7359 -2.6014 -2.4825 -2.3788 -2.2839 -2.0799 -1.9204 -1.7975 -1.7031 -1.6303
 -1.5748 -1.5331 -1.5029 -1.4816 -1.4663 -1.4550 -1.4470 -1.4422 -1.4406 -1.4441
 -1.4542
 -5.6751 -5.0383 -4.5007 -4.0528 -3.7011 -3.4309 -3.2229 -3.0590 -2.9231 -2.8048
 -2.6990 -2.5983 -2.4952 -2.3930 -2.2995 -2.0953 -1.9332 -1.8071 -1.7091 -1.6336
 -1.5769 -1.5353 -1.5062 -1.4869 -1.4746 -1.4669 -1.4624 -1.4603 -1.4608 -1.4646
 -1.4715
 -6.0080 -5.3374 -4.7623 -4.2736 -3.8657 -3.5398 -3.2853 -3.0864 -2.9273 -2.7938
 -2.6767 -2.5718 -2.4767 -2.3881 -2.3047 -2.1111 -1.9478 -1.8187 -1.7171 -1.6381
 -1.5789 -1.5363 -1.5074 -1.4894 -1.4796 -1.4753 -1.4747 -1.4764 -1.4799 -1.4854
 -1.4926
 -6.3931 -5.6696 -5.0349 -4.5268 -4.0834 -3.7101 -3.4060 -3.1640 -2.9721 -2.8168
 -2.6866 -2.5732 -2.4719 -2.3806 -2.2995 -2.1273 -1.9642 -1.8323 -1.7271
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -4.9792 -4.6159 -4.3089 -4.0528 -3.7935 -3.5699 -3.3724 -3.1941 -3.0329 -2.8866
 -2.7527 -2.6278 -2.5123 -2.4065 -2.3099 -2.1045 -1.9389 -1.8091 -1.7023
 -5.0711 -4.6505 -4.3019 -4.0183 -3.7669 -3.5356 -3.3345 -3.1546 -2.9889 -2.8463
 -2.7129 -2.5889 -2.4743 -2.3692 -2.2733 -2.0726 -1.9173 -1.7941 -1.6934 -1.6083
 -5.1243 -4.7238 -4.3429 -4.0264 -3.7660 -3.5256 -3.3162 -3.1346 -2.9674 -2.8244
 -2.6921 -2.5689 -2.4549 -2.3502 -2.2546 -2.0550 -1.9026 -1.7837 -1.6875 -1.6069
 -1.5390
 -4.7989 -4.7513 -4.4097 -4.0698 -3.7803 -3.5353 -3.3160 -3.1281 -2.9625 -2.8143
 -2.6828 -2.5605 -2.4471 -2.3427 -2.2469 -2.0466 -1.8948 -1.7779 -1.6846 -1.6073
 -1.5427 -1.4894
 -4.6584 -4.5074 -4.4138 -4.1265 -3.8228 -3.5587 -3.3326 -3.1342 -2.9638 -2.8131
 -2.6807 -2.5593 -2.4466 -2.3425 -2.2466 -2.0448 -1.8918 -1.7755 -1.6836 -1.6089
 -1.5469 -1.4961 -1.4555 -1.4232
 -4.6897 -4.3333 -4.1524 -4.0901 -3.8689 -3.6004 -3.3604 -3.1534 -2.9748 -2.8200
 -2.6837 -2.5627 -2.4507 -2.3471 -2.2514 -2.0480 -1.8928 -1.7756 -1.6846 -1.6113
 -1.5512 -1.5026 -1.4640 -1.4337 -1.4097 -1.3912 -1.3804 -1.3786 -1.3828 -1.3936
 -4.8403 -4.3749 -4.0519 -3.8511 -3.7658 -3.6304 -3.4022 -3.1853 -2.9975 -2.8339
 -2.6931 -2.5695 -2.4581 -2.3550 -2.2596 -2.0551 -1.8973 -1.7780 -1.6866 -1.6139
 -1.5554 -1.5085 -1.4718 -1.4435 -1.4213 -1.4041 -1.3922 -1.3869 -1.3901 -1.3995
 -1.4152
 -5.0980 -4.5212 -4.1071 -3.8089 -3.6031 -3.4775 -3.3826 -3.2229 -3.0320 -2.8597
 -2.7101 -2.5810 -2.4681 -2.3655 -2.2703 -2.0653 -1.9049 -1.7829 -1.6897 -1.6168
 -1.5590 -1.5135 -1.4785 -1.4522 -1.4323 -1.4170 -1.4062 -1.4000 -1.4002 -1.4081
 -1.4224
 -5.4196 -4.7612 -4.2514 -3.8755 -3.5982 -3.3961 -3.2504 -3.1404 -3.0312 -2.8894
 -2.7355 -2.5979 -2.4801 -2.3765 -2.2817 -2.0764 -1.9139 -1.7889 -1.6932 -1.6189
 -1.5612 -1.5166 -1.4831 -1.4588 -1.4413 -1.4287 -1.4201 -1.4154 -1.4151 -1.4201
 -1.4324
 -5.8247 -5.0823 -4.4889 -4.0298 -3.6826 -3.4222 -3.2263 -3.0755 -2.9529 -2.8455
 -2.7390 -2.6224 -2.5012 -2.3933 -2.2979 -2.0922 -1.9274 -1.7992 -1.7001 -1.6232
 -1.5642 -1.5196 -1.4869 -1.4641 -1.4488 -1.4390 -1.4333 -1.4310 -1.4321 -1.4358
 -1.4464
 -6.3639 -5.4845 -4.7904 -4.2633 -3.8446 -3.5210 -3.2741 -3.0843 -2.9343 -2.8090
 -2.6988 -2.5984 -2.5021 -2.4058 -2.3129 -2.1098 -1.9432 -1.8120 -1.7094 -1.6291
 -1.5677 -1.5219 -1.4892 -1.4673 -1.4537 -1.4465 -1.4441 -1.4450 -1.4487 -1.4551
 -1.4647
 -7.0373 -5.9678 -5.1068 -4.5476 -4.0757 -3.6912 -3.3873 -3.1509 -2.9661 -2.8178
 -2.6937 -2.5849 -2.4869 -2.3971 -2.3267 -2.1292 -1.9613 -1.8273 -1.7211
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -4.9016 -4.5650 -4.2757 -4.0292 -3.7702 -3.5564 -3.3656 -3.1887 -3.0268 -2.8806
 -2.7490 -2.6261 -2.5121 -2.4072 -2.3108 -2.1038 -1.9354 -1.8036 -1.6950
 -4.9885 -4.5935 -4.2653 -3.9974 -3.7490 -3.5244 -3.3273 -3.1469 -2.9845 -2.8418
 -2.7122 -2.5900 -2.4767 -2.3724 -2.2767 -2.0741 -1.9153 -1.7891 -1.6863 -1.6002
 -5.1056 -4.6710 -4.3013 -3.9997 -3.7498 -3.5145 -3.3105 -3.1306 -2.9637 -2.8230
 -2.6924 -2.5708 -2.4582 -2.3542 -2.2588 -2.0572 -1.9012 -1.7789 -1.6804 -1.5984
 -1.5292
 -5.0418 -4.7489 -4.3721 -4.0390 -3.7620 -3.5255 -3.3097 -3.1245 -2.9607 -2.8132
 -2.6832 -2.5623 -2.4500 -2.3463 -2.2508 -2.0486 -1.8931 -1.7730 -1.6773 -1.5983
 -1.5320 -1.4768
 -4.7166 -4.6563 -4.4312 -4.1016 -3.8000 -3.5458 -3.3244 -3.1304 -2.9619 -2.8120
 -2.6808 -2.5606 -2.4489 -2.3454 -2.2498 -2.0462 -1.8897 -1.7701 -1.6762 -1.5994
 -1.5354 -1.4824 -1.4396 -1.4059
 -4.6738 -4.3699 -4.2927 -4.1389 -3.8549 -3.5832 -3.3506 -3.1481 -2.9720 -2.8191
 -2.6834 -2.5634 -2.4524 -2.3492 -2.2537 -2.0488 -1.8901 -1.7697 -1.6764 -1.6013
 -1.5392 -1.4882 -1.4471 -1.4148 -1.3899 -1.3715 -1.3609 -1.3594 -1.3640 -1.3759
 -4.8014 -4.3596 -4.0731 -3.9513 -3.8623 -3.6314 -3.3891 -3.1763 -2.9923 -2.8318
 -2.6925 -2.5696 -2.4589 -2.3564 -2.2612 -2.0554 -1.8942 -1.7717 -1.6780 -1.6036
 -1.5430 -1.4936 -1.4542 -1.4236 -1.4000 -1.3822 -1.3700 -1.3654 -1.3693 -1.3794
 -1.3964
 -5.0632 -4.4839 -4.0907 -3.8187 -3.6589 -3.5787 -3.4270 -3.2173 -3.0235 -2.8550
 -2.7081 -2.5805 -2.4682 -2.3661 -2.2712 -2.0651 -1.9015 -1.7763 -1.6810 -1.6064
 -1.5466 -1.4985 -1.4606 -1.4316 -1.4096 -1.3933 -1.3815 -1.3755 -1.3767 -1.3858
 -1.4011
 -5.3872 -4.7214 -4.2168 -3.8574 -3.5995 -3.4241 -3.3137 -3.2128 -3.0592 -2.8865
 -2.7307 -2.5960 -2.4793 -2.3762 -2.2816 -2.0756 -1.9103 -1.7823 -1.6846 -1.6087
 -1.5489 -1.5017 -1.4651 -1.4376 -1.4176 -1.4032 -1.3937 -1.3886 -1.3884 -1.3947
 -1.4086
 -5.8820 -5.0736 -4.4513 -3.9966 -3.6627 -3.4173 -3.2386 -3.1077 -3.0033 -2.8952
 -2.7646 -2.6258 -2.5008 -2.3928 -2.2974 -2.0911 -1.9238 -1.7928 -1.6919 -1.6136
 -1.5526 -1.5052 -1.4692 -1.4429 -1.4246 -1.4123 -1.4050 -1.4017 -1.4027 -1.4083
 -1.4192
 -6.5360 -5.5405 -4.7794 -4.2294 -3.8124 -3.4994 -3.2646 -3.0872 -2.9498 -2.8362
 -2.7341 -2.6322 -2.5246 -2.4147 -2.3159 -2.1091 -1.9402 -1.8063 -1.7020 -1.6204
 -1.5570 -1.5085 -1.4724 -1.4467 -1.4296 -1.4193 -1.4144 -1.4137 -1.4167 -1.4234
 -1.4342
 -7.3493 -6.1221 -5.1509 -4.5383 -4.0457 -3.6603 -3.3642 -3.1376 -2.9627 -2.8237
 -2.7076 -2.6051 -2.5105 -2.4195 -2.3371 -2.1296 -1.9595 -1.8228 -1.7149
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.8377 -4.5428 -4.2703 -4.0182 -3.7642 -3.5354 -3.3356 -3.1599 -3.0041 -2.8646
 -2.7382 -2.6223 -2.5146 -2.4130 -2.3167 -2.1088 -1.9382 -1.8004 -1.6896
 -4.9392 -4.5561 -4.2425 -3.9916 -3.7435 -3.5215 -3.3260 -3.1468 -2.9856 -2.8462
 -2.7167 -2.5962 -2.4842 -2.3808 -2.2855 -2.0812 -1.9191 -1.7885 -1.6828 -1.5948
 -5.0577 -4.6236 -4.2689 -3.9858 -3.7432 -3.5104 -3.3101 -3.1305 -2.9651 -2.8262
 -2.6973 -2.5773 -2.4659 -2.3628 -2.2679 -2.0649 -1.9054 -1.7794 -1.6777 -1.5933
 -1.5221
 -5.1056 -4.7203 -4.3351 -4.0143 -3.7540 -3.5201 -3.3076 -3.1248 -2.9617 -2.8158
 -2.6874 -2.5680 -2.4570 -2.3541 -2.2592 -2.0559 -1.8971 -1.7731 -1.6743 -1.5928
 -1.5242 -1.4668
 -4.8591 -4.7365 -4.4158 -4.0750 -3.7820 -3.5416 -3.3212 -3.1295 -2.9629 -2.8131
 -2.6841 -2.5653 -2.4546 -2.3520 -2.2569 -2.0526 -1.8928 -1.7696 -1.6726 -1.5933
 -1.5270 -1.4716 -1.4262 -1.3905
 -4.6733 -4.4699 -4.4011 -4.1389 -3.8365 -3.5698 -3.3471 -3.1454 -2.9724 -2.8209
 -2.6859 -2.5672 -2.4570 -2.3546 -2.2596 -2.0540 -1.8923 -1.7683 -1.6721 -1.5945
 -1.5301 -1.4765 -1.4328 -1.3982 -1.3714 -1.3528 -1.3427 -1.3405 -1.3452 -1.3579
 -4.7625 -4.3543 -4.1338 -4.0782 -3.8843 -3.6204 -3.3789 -3.1731 -2.9908 -2.8327
 -2.6950 -2.5726 -2.4627 -2.3608 -2.2660 -2.0596 -1.8955 -1.7695 -1.6729 -1.5963
 -1.5334 -1.4814 -1.4392 -1.4059 -1.3804 -1.3616 -1.3494 -1.3449 -1.3485 -1.3590
 -1.3769
 -4.9972 -4.4467 -4.0815 -3.8511 -3.7622 -3.6468 -3.4265 -3.2093 -3.0197 -2.8539
 -2.7091 -2.5830 -2.4710 -2.3695 -2.2750 -2.0685 -1.9022 -1.7735 -1.6754 -1.5986
 -1.5366 -1.4860 -1.4451 -1.4132 -1.3889 -1.3711 -1.3590 -1.3527 -1.3537 -1.3629
 -1.3789
 -5.3127 -4.6649 -4.1809 -3.8444 -3.6146 -3.4840 -3.4000 -3.2468 -3.0568 -2.8817
 -2.7286 -2.5970 -2.4813 -2.3785 -2.2844 -2.0782 -1.9104 -1.7791 -1.6786 -1.6007
 -1.5389 -1.4891 -1.4495 -1.4188 -1.3960 -1.3796 -1.3687 -1.3628 -1.3625 -1.3691
 -1.3838
 -5.8660 -5.0270 -4.3990 -3.9610 -3.6462 -3.4209 -3.2679 -3.1657 -3.0636 -2.9219
 -2.7660 -2.6244 -2.5014 -2.3943 -2.2992 -2.0928 -1.9236 -1.7894 -1.6858 -1.6056
 -1.5427 -1.4929 -1.4539 -1.4242 -1.4026 -1.3877 -1.3784 -1.3738 -1.3739 -1.3795
 -1.3913
 -6.5971 -5.5330 -4.7365 -4.1809 -3.7771 -3.4799 -3.2605 -3.0997 -2.9800 -2.8802
 -2.7764 -2.6576 -2.5320 -2.4173 -2.3179 -2.1104 -1.9399 -1.8030 -1.6962 -1.6129
 -1.5478 -1.4969 -1.4577 -1.4285 -1.4078 -1.3942 -1.3867 -1.3839 -1.3855 -1.3919
 -1.4030
 -7.5058 -6.1829 -5.1934 -4.5016 -4.0014 -3.6250 -3.3419 -3.1278 -2.9652 -2.8381
 -2.7323 -2.6361 -2.5403 -2.4413 -2.3405 -2.1310 -1.9593 -1.8199 -1.7098
