 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.6202 -7.5366 -7.2559 -6.8407 -6.4254 -6.0564 -5.7340 -5.4608 -5.2216 -5.0092
 -4.8199 -4.6434 -4.4784 -4.3244 -4.1811 -3.8697 -3.6105 -3.3799 -3.1660 -2.9680
 -2.7886 -2.6283
 -7.4782 -7.1434 -7.0512 -6.8540 -6.4979 -6.1238 -5.7824 -5.4857 -5.2320 -5.0090
 -4.8136 -4.6342 -4.4661 -4.3090 -4.1620 -3.8413 -3.5775 -3.3485 -3.1401 -2.9498
 -2.7793 -2.6278 -2.4945 -2.3781
 -7.5287 -7.0576 -6.7325 -6.5920 -6.4739 -6.1870 -5.8560 -5.5441 -5.2690 -5.0323
 -4.8250 -4.6415 -4.4703 -4.3098 -4.1590 -3.8276 -3.5564 -3.3267 -3.1222 -2.9379
 -2.7744 -2.6305 -2.5039 -2.3934 -2.2980 -2.2128 -2.1344 -2.0649 -2.0085 -1.9710
 -7.6529 -7.1189 -6.6911 -6.3793 -6.1919 -6.0845 -5.8968 -5.6166 -5.3345 -5.0788
 -4.8571 -4.6635 -4.4888 -4.3250 -4.1706 -3.8279 -3.5466 -3.3134 -3.1107 -2.9310
 -2.7731 -2.6353 -2.5150 -2.4102 -2.3193 -2.2415 -2.1731 -2.1103 -2.0525 -2.0082
 -1.9814
 -7.8232 -7.2483 -6.7628 -6.3714 -6.0748 -5.8661 -5.7216 -5.5890 -5.3916 -5.1471
 -4.9109 -4.7028 -4.5201 -4.3530 -4.1954 -3.8420 -3.5488 -3.3087 -3.1053 -2.9283
 -2.7743 -2.6416 -2.5268 -2.4276 -2.3419 -2.2685 -2.2038 -2.1470 -2.0981 -2.0570
 -2.0235
 -8.0311 -7.4167 -6.8919 -6.4481 -6.0877 -5.8077 -5.5953 -5.4278 -5.2855 -5.1400
 -4.9613 -4.7568 -4.5624 -4.3892 -4.2286 -3.8660 -3.5605 -3.3108 -3.1037 -2.9273
 -2.7759 -2.6469 -2.5370 -2.4429 -2.3626 -2.2946 -2.2370 -2.1877 -2.1449 -2.1076
 -2.0750
 -8.2003 -7.6006 -7.0637 -6.5839 -6.1765 -5.8427 -5.5778 -5.3686 -5.1955 -5.0425
 -4.9005 -4.7580 -4.6027 -4.4358 -4.2745 -3.9051 -3.5878 -3.3265 -3.1125 -2.9338
 -2.7829 -2.6557 -2.5488 -2.4590 -2.3834 -2.3202 -2.2679 -2.2240 -2.1866 -2.1546
 -2.1276
 -8.4065 -7.7957 -7.2462 -6.7523 -6.3127 -5.9372 -5.6266 -5.3753 -5.1719 -5.0003
 -4.8464 -4.7036 -4.5683 -4.4356 -4.2993 -3.9512 -3.6260 -3.3527 -3.1295 -2.9458
 -2.7931 -2.6658 -2.5604 -2.4734 -2.4016 -2.3428 -2.2954 -2.2568 -2.2249 -2.1983
 -2.1754
 -8.6497 -8.0021 -7.4165 -6.9283 -6.4761 -6.0733 -5.7261 -5.4354 -5.1962 -4.9988
 -4.8306 -4.6801 -4.5402 -4.4083 -4.3030 -4.0043 -3.6751 -3.3894 -3.1547
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -7.9569 -7.4434 -7.0147 -6.6626 -6.3254 -6.0424 -5.7930 -5.5627 -5.3506 -5.1569
 -4.9804 -4.8155 -4.6620 -4.5192 -4.3864 -4.0936 -3.8293 -3.5885 -3.3521
 -8.1139 -7.5385 -7.0518 -6.6452 -6.2965 -5.9898 -5.7271 -5.4895 -5.2675 -5.0762
 -4.8975 -4.7308 -4.5759 -4.4318 -4.2980 -4.0044 -3.7516 -3.5175 -3.2918 -3.0735
 -8.1006 -7.6444 -7.1469 -6.6961 -6.3183 -5.9822 -5.6985 -5.4525 -5.2237 -5.0287
 -4.8481 -4.6796 -4.5226 -4.3765 -4.2404 -3.9428 -3.6905 -3.4612 -3.2439 -3.0370
 -2.8445
 -7.6773 -7.6258 -7.2356 -6.7888 -6.3740 -6.0168 -5.7063 -5.4442 -5.2121 -5.0052
 -4.8221 -4.6514 -4.4921 -4.3434 -4.2046 -3.9005 -3.6460 -3.4196 -3.2084 -3.0100
 -2.8276 -2.6632
 -7.4880 -7.2888 -7.1820 -6.8588 -6.4624 -6.0834 -5.7513 -5.4646 -5.2199 -5.0028
 -4.8140 -4.6407 -4.4787 -4.3272 -4.1853 -3.8731 -3.6139 -3.3887 -3.1817 -2.9905
 -2.8159 -2.6596 -2.5212 -2.3994
 -7.5084 -7.0643 -6.8303 -6.7549 -6.5109 -6.1669 -5.8239 -5.5165 -5.2519 -5.0234
 -4.8220 -4.6450 -4.4800 -4.3255 -4.1804 -3.8589 -3.5926 -3.3662 -3.1631 -2.9768
 -2.8084 -2.6590 -2.5272 -2.4113 -2.3097 -2.2207 -2.1387 -2.0625 -2.0050 -1.9654
 -7.6385 -7.1009 -6.6928 -6.4364 -6.3320 -6.1825 -5.8994 -5.5939 -5.3122 -5.0643
 -4.8509 -4.6633 -4.4949 -4.3373 -4.1889 -3.8576 -3.5819 -3.3516 -3.1501 -2.9679
 -2.8046 -2.6607 -2.5349 -2.4246 -2.3283 -2.2446 -2.1713 -2.1053 -2.0441 -1.9995
 -1.9715
 -7.8410 -7.2348 -6.7460 -6.3685 -6.1060 -5.9520 -5.8420 -5.6486 -5.3889 -5.1316
 -4.9001 -4.6992 -4.5228 -4.3618 -4.2101 -3.8694 -3.5828 -3.3455 -3.1430 -2.9633
 -2.8039 -2.6645 -2.5437 -2.4387 -2.3476 -2.2689 -2.2013 -2.1432 -2.0910 -2.0440
 -2.0105
 -8.0920 -7.4288 -6.8793 -6.4324 -6.0821 -5.8239 -5.6425 -5.5098 -5.3760 -5.1892
 -4.9664 -4.7512 -4.5624 -4.3951 -4.2405 -3.8912 -3.5934 -3.3466 -3.1399 -2.9608
 -2.8038 -2.6678 -2.5513 -2.4513 -2.3653 -2.2917 -2.2294 -2.1765 -2.1313 -2.0925
 -2.0587
 -8.3663 -7.6699 -7.0758 -6.5742 -6.1624 -5.8356 -5.5852 -5.3951 -5.2429 -5.1086
 -4.9695 -4.8064 -4.6219 -4.4444 -4.2847 -3.9283 -3.6199 -3.3617 -3.1478 -2.9664
 -2.8099 -2.6756 -2.5618 -2.4656 -2.3840 -2.3149 -2.2574 -2.2096 -2.1697 -2.1374
 -2.1076
 -8.7406 -7.9581 -7.3042 -6.7664 -6.3065 -5.9257 -5.6192 -5.3779 -5.1874 -5.0292
 -4.8886 -4.7565 -4.6238 -4.4826 -4.3314 -3.9744 -3.6577 -3.3881 -3.1650 -2.9784
 -2.8201 -2.6858 -2.5731 -2.4793 -2.4012 -2.3362 -2.2830 -2.2400 -2.2053 -2.1772
 -2.1548
 -9.2147 -8.2934 -7.5260 -6.9803 -6.4936 -6.0714 -5.7176 -5.4289 -5.1964 -5.0082
 -4.8500 -4.7090 -4.5781 -4.4536 -4.3806 -4.0295 -3.7068 -3.4258 -3.1915
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -7.8145 -7.3427 -6.9446 -6.6131 -6.2846 -6.0178 -5.7776 -5.5522 -5.3438 -5.1538
 -4.9816 -4.8207 -4.6709 -4.5313 -4.4011 -4.1127 -3.8537 -3.6181 -3.3902
 -7.9914 -7.4392 -6.9773 -6.5969 -6.2598 -5.9677 -5.7146 -5.4809 -5.2663 -5.0771
 -4.9054 -4.7433 -4.5925 -4.4521 -4.3214 -4.0330 -3.7842 -3.5549 -3.3345 -3.1194
 -8.0913 -7.5757 -7.0757 -6.6399 -6.2803 -5.9576 -5.6863 -5.4470 -5.2229 -5.0337
 -4.8580 -4.6944 -4.5421 -4.4002 -4.2679 -3.9765 -3.7284 -3.5035 -3.2897 -3.0843
 -2.8903
 -7.9546 -7.6490 -7.1943 -6.7363 -6.3322 -5.9896 -5.6898 -5.4367 -5.2112 -5.0090
 -4.8312 -4.6656 -4.5113 -4.3673 -4.2328 -3.9363 -3.6863 -3.4640 -3.2558 -3.0577
 -2.8726 -2.7036
 -7.5520 -7.4684 -7.2334 -6.8381 -6.4233 -6.0506 -5.7277 -5.4526 -5.2155 -5.0035
 -4.8205 -4.6526 -4.4959 -4.3494 -4.2123 -3.9089 -3.6546 -3.4332 -3.2294 -3.0374
 -2.8593 -2.6979 -2.5538 -2.4262
 -7.4889 -7.1060 -7.0009 -6.8419 -6.5088 -6.1386 -5.7969 -5.4978 -5.2420 -5.0208
 -4.8247 -4.6532 -4.4938 -4.3446 -4.2046 -3.8933 -3.6324 -3.4098 -3.2090 -3.0221
 -2.8498 -2.6945 -2.5569 -2.4353 -2.3281 -2.2328 -2.1450 -2.0641 -2.0044 -1.9616
 -7.6059 -7.0829 -6.7170 -6.5606 -6.4668 -6.2053 -5.8824 -5.5710 -5.2949 -5.0561
 -4.8493 -4.6673 -4.5046 -4.3525 -4.2096 -3.8897 -3.6204 -3.3936 -3.1942 -3.0113
 -2.8437 -2.6935 -2.5614 -2.4455 -2.3438 -2.2544 -2.1759 -2.1039 -2.0385 -1.9926
 -1.9624
 -7.8243 -7.2042 -6.7275 -6.3795 -6.1778 -6.0863 -5.9190 -5.6511 -5.3723 -5.1170
 -4.8932 -4.6990 -4.5281 -4.3729 -4.2269 -3.8986 -3.6195 -3.3859 -3.1852 -3.0049
 -2.8410 -2.6949 -2.5674 -2.4565 -2.3599 -2.2756 -2.2032 -2.1399 -2.0827 -2.0322
 -1.9983
 -8.0979 -7.4088 -6.8515 -6.4131 -6.0838 -5.8618 -5.7299 -5.6162 -5.4291 -5.1905
 -4.9558 -4.7464 -4.5638 -4.4021 -4.2531 -3.9171 -3.6280 -3.3854 -3.1805 -3.0005
 -2.8393 -2.6965 -2.5727 -2.4664 -2.3746 -2.2953 -2.2274 -2.1696 -2.1205 -2.0785
 -2.0420
 -8.4509 -7.6876 -7.0579 -6.5488 -6.1430 -5.8313 -5.6041 -5.4432 -5.3195 -5.1897
 -5.0194 -4.8184 -4.6222 -4.4487 -4.2940 -3.9509 -3.6523 -3.3991 -3.1870 -3.0047
 -2.8443 -2.7033 -2.5820 -2.4788 -2.3910 -2.3161 -2.2527 -2.1997 -2.1558 -2.1201
 -2.0908
 -8.9277 -8.0406 -7.3210 -6.7525 -6.2841 -5.9071 -5.6117 -5.3862 -5.2144 -5.0754
 -4.9503 -4.8208 -4.6740 -4.5083 -4.3454 -3.9947 -3.6885 -3.4247 -3.2033 -3.0159
 -2.8540 -2.7134 -2.5931 -2.4918 -2.4069 -2.3356 -2.2764 -2.2277 -2.1886 -2.1576
 -2.1336
 -9.5283 -8.4678 -7.6041 -6.9993 -6.4844 -6.0526 -5.7008 -5.4198 -5.1987 -5.0238
 -4.8789 -4.7504 -4.6291 -4.5076 -4.4073 -4.0485 -3.7366 -3.4622 -3.2294
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.6805 -7.2714 -6.9054 -6.5785 -6.2660 -5.9856 -5.7381 -5.5182 -5.3211 -5.1426
 -4.9794 -4.8284 -4.6870 -4.5528 -4.4248 -4.1394 -3.8844 -3.6448 -3.4212
 -7.8939 -7.3562 -6.9174 -6.5678 -6.2405 -5.9590 -5.7137 -5.4861 -5.2764 -5.0935
 -4.9235 -4.7651 -4.6176 -4.4803 -4.3522 -4.0679 -3.8222 -3.5939 -3.3773 -3.1656
 -8.0808 -7.5011 -7.0105 -6.6004 -6.2571 -5.9453 -5.6842 -5.4504 -5.2325 -5.0480
 -4.8766 -4.7171 -4.5687 -4.4305 -4.3015 -4.0158 -3.7711 -3.5498 -3.3393 -3.1354
 -2.9403
 -8.0453 -7.6318 -7.1430 -6.6875 -6.3053 -5.9717 -5.6825 -5.4376 -5.2174 -5.0207
 -4.8476 -4.6865 -4.5365 -4.3967 -4.2661 -3.9768 -3.7311 -3.5125 -3.3072 -3.1101
 -2.9229 -2.7491
 -7.7141 -7.5862 -7.2407 -6.8051 -6.3867 -6.0310 -5.7145 -5.4481 -5.2181 -5.0100
 -4.8332 -4.6701 -4.5180 -4.3761 -4.2434 -3.9486 -3.6995 -3.4820 -3.2810 -3.0897
 -2.9091 -2.7424 -2.5921 -2.4581
 -7.4852 -7.2258 -7.1486 -6.8720 -6.4905 -6.1104 -5.7793 -5.4858 -5.2395 -5.0244
 -4.8329 -4.6668 -4.5122 -4.3677 -4.2324 -3.9308 -3.6761 -3.4573 -3.2596 -3.0733
 -2.8983 -2.7375 -2.5932 -2.4654 -2.3528 -2.2506 -2.1552 -2.0711 -2.0079 -1.9606
 -7.5684 -7.0752 -6.7916 -6.7236 -6.5254 -6.2017 -5.8614 -5.5548 -5.2846 -5.0539
 -4.8534 -4.6762 -4.5185 -4.3715 -4.2334 -3.9242 -3.6619 -3.4392 -3.2427 -3.0606
 -2.8904 -2.7346 -2.5956 -2.4732 -2.3655 -2.2704 -2.1857 -2.1065 -2.0374 -1.9888
 -1.9550
 -7.7738 -7.1685 -6.7158 -6.4201 -6.3102 -6.1942 -5.9367 -5.6390 -5.3576 -5.1077
 -4.8914 -4.7032 -4.5372 -4.3872 -4.2463 -3.9296 -3.6585 -3.4293 -3.2314 -3.0518
 -2.8856 -2.7339 -2.5993 -2.4816 -2.3789 -2.2890 -2.2104 -2.1411 -2.0779 -2.0236
 -1.9880
 -8.0605 -7.3670 -6.8176 -6.3981 -6.1033 -5.9416 -5.8517 -5.6818 -5.4341 -5.1793
 -4.9466 -4.7454 -4.5683 -4.4118 -4.2681 -3.9444 -3.6646 -3.4268 -3.2245 -3.0454
 -2.8820 -2.7336 -2.6026 -2.4890 -2.3909 -2.3058 -2.2322 -2.1688 -2.1144 -2.0669
 -2.0269
 -8.4639 -7.6649 -7.0209 -6.5167 -6.1258 -5.8376 -5.6457 -5.5266 -5.4142 -5.2426
 -5.0272 -4.8138 -4.6223 -4.4542 -4.3047 -3.9742 -3.6860 -3.4385 -3.2291 -3.0476
 -2.8853 -2.7391 -2.6105 -2.4997 -2.4051 -2.3240 -2.2549 -2.1960 -2.1470 -2.1067
 -2.0736
 -9.0157 -8.0622 -7.3036 -6.7207 -6.2550 -5.8890 -5.6101 -5.4070 -5.2617 -5.1460
 -5.0246 -4.8731 -4.6935 -4.5140 -4.3539 -4.0145 -3.7193 -3.4623 -3.2439 -3.0573
 -2.8937 -2.7483 -2.6209 -2.5117 -2.4195 -2.3417 -2.2764 -2.2218 -2.1769 -2.1415
 -2.1143
 -9.7158 -8.5589 -7.6657 -6.9901 -6.4589 -6.0270 -5.6829 -5.4137 -5.2082 -5.0507
 -4.9232 -4.8082 -4.6904 -4.5599 -4.4157 -4.0653 -3.7645 -3.4982 -3.2689
