 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = BX   
 -7.1240 -7.0404 -6.7597 -6.3441 -5.9285 -5.5595 -5.2374 -4.9644 -4.7254 -4.5131
 -4.3239 -4.1474 -3.9825 -3.8286 -3.6854 -3.3744 -3.1156 -2.8855 -2.6721 -2.4745
 -2.2955 -2.1357
 -6.9819 -6.6472 -6.5550 -6.3578 -6.0014 -5.6271 -5.2858 -4.9893 -4.7358 -4.5130
 -4.3177 -4.1383 -3.9704 -3.8133 -3.6664 -3.3461 -3.0828 -2.8543 -2.6464 -2.4566
 -2.2864 -2.1354 -2.0024 -1.8865
 -7.0321 -6.5613 -6.2365 -6.0960 -5.9779 -5.6907 -5.3595 -5.0477 -4.7728 -4.5363
 -4.3292 -4.1458 -3.9748 -3.8143 -3.6636 -3.3325 -3.0619 -2.8327 -2.6287 -2.4449
 -2.2818 -2.1382 -2.0120 -1.9019 -1.8068 -1.7220 -1.6441 -1.5750 -1.5190 -1.4818
 -7.1560 -6.6223 -6.1949 -5.8834 -5.6961 -5.5887 -5.4007 -5.1203 -4.8382 -4.5828
 -4.3613 -4.1679 -3.9933 -3.8296 -3.6753 -3.3329 -3.0521 -2.8194 -2.6173 -2.4381
 -2.2806 -2.1432 -2.0233 -1.9188 -1.8283 -1.7509 -1.6828 -1.6203 -1.5628 -1.5188
 -1.4923
 -7.3259 -6.7512 -6.2662 -5.8753 -5.5790 -5.3706 -5.2260 -5.0932 -4.8955 -4.6510
 -4.4150 -4.2072 -4.0246 -3.8576 -3.7001 -3.3470 -3.0542 -2.8147 -2.6119 -2.4354
 -2.2819 -2.1496 -2.0351 -1.9363 -1.8509 -1.7778 -1.7134 -1.6569 -1.6082 -1.5674
 -1.5342
 -7.5333 -6.9191 -6.3947 -5.9515 -5.5917 -5.3120 -5.0998 -4.9324 -4.7900 -4.6444
 -4.4655 -4.2609 -4.0668 -3.8938 -3.7333 -3.3709 -3.0659 -2.8167 -2.6103 -2.4344
 -2.2835 -2.1549 -2.0453 -1.9516 -1.8716 -1.8038 -1.7466 -1.6975 -1.6550 -1.6179
 -1.5855
 -7.7022 -7.1025 -6.5659 -6.0866 -5.6799 -5.3467 -5.0821 -4.8732 -4.7003 -4.5472
 -4.4052 -4.2626 -4.1071 -3.9403 -3.7790 -3.4099 -3.0930 -2.8323 -2.6190 -2.4408
 -2.2904 -2.1636 -2.0571 -1.9676 -1.8923 -1.8294 -1.7774 -1.7337 -1.6965 -1.6648
 -1.6379
 -7.9082 -7.2972 -6.7478 -6.2543 -5.8153 -5.4405 -5.1304 -4.8796 -4.6766 -4.5051
 -4.3513 -4.2085 -4.0731 -3.9403 -3.8040 -3.4559 -3.1310 -2.8582 -2.6357 -2.4527
 -2.3005 -2.1737 -2.0686 -1.9819 -1.9104 -1.8519 -1.8048 -1.7664 -1.7347 -1.7083
 -1.6855
 -8.1511 -7.5032 -6.9178 -6.4298 -5.9780 -5.5757 -5.2292 -4.9391 -4.7004 -4.5033
 -4.3354 -4.1850 -4.0452 -3.9133 -3.8083 -3.5089 -3.1799 -2.8944 -2.6604
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = BX   
 -7.4612 -6.9468 -6.5176 -6.1653 -5.8282 -5.5454 -5.2959 -5.0656 -4.8536 -4.6600
 -4.4835 -4.3187 -4.1653 -4.0226 -3.8899 -3.5973 -3.3332 -3.0926 -2.8570
 -7.6186 -7.0423 -6.5550 -6.1481 -5.7994 -5.4929 -5.2303 -4.9928 -4.7708 -4.5796
 -4.4009 -4.2343 -4.0794 -3.9354 -3.8017 -3.5083 -3.2559 -3.0222 -2.7969 -2.5791
 -7.6048 -7.1484 -6.6503 -6.1991 -5.8213 -5.4853 -5.2019 -4.9559 -4.7272 -4.5323
 -4.3518 -4.1833 -4.0264 -3.8803 -3.7444 -3.4470 -3.1951 -2.9663 -2.7493 -2.5429
 -2.3508
 -7.1813 -7.1298 -6.7394 -6.2922 -5.8771 -5.5200 -5.2097 -4.9478 -4.7159 -4.5090
 -4.3259 -4.1553 -3.9961 -3.8474 -3.7088 -3.4049 -3.1508 -2.9249 -2.7142 -2.5162
 -2.3342 -2.1702
 -6.9918 -6.7926 -6.6859 -6.3625 -5.9658 -5.5867 -5.2548 -4.9683 -4.7238 -4.5068
 -4.3181 -4.1448 -3.9829 -3.8315 -3.6897 -3.3777 -3.1190 -2.8942 -2.6876 -2.4969
 -2.3228 -2.1669 -2.0288 -1.9074
 -7.0120 -6.5681 -6.3343 -6.2589 -6.0148 -5.6705 -5.3274 -5.0202 -4.7558 -4.5275
 -4.3263 -4.1493 -3.9844 -3.8299 -3.6849 -3.3637 -3.0978 -2.8719 -2.6693 -2.4834
 -2.3154 -2.1664 -2.0350 -1.9194 -1.8182 -1.7297 -1.6481 -1.5724 -1.5153 -1.4760
 -7.1417 -6.6045 -6.1968 -5.9405 -5.8362 -5.6866 -5.4031 -5.0976 -4.8161 -4.5684
 -4.3552 -4.1678 -3.9994 -3.8419 -3.6935 -3.3625 -3.0872 -2.8574 -2.6564 -2.4747
 -2.3118 -2.1683 -2.0428 -1.9329 -1.8370 -1.7536 -1.6806 -1.6150 -1.5543 -1.5100
 -1.4823
 -7.3438 -6.7379 -6.2496 -5.8726 -5.6104 -5.4565 -5.3463 -5.1526 -4.8928 -4.6356
 -4.4043 -4.2037 -4.0273 -3.8665 -3.7149 -3.3743 -3.0880 -2.8513 -2.6493 -2.4702
 -2.3112 -2.1721 -2.0517 -1.9471 -1.8563 -1.7779 -1.7107 -1.6529 -1.6010 -1.5543
 -1.5211
 -7.5942 -6.9314 -6.3824 -5.9361 -5.5863 -5.3284 -5.1471 -5.0143 -4.8803 -4.6934
 -4.4706 -4.2555 -4.0670 -3.8997 -3.7452 -3.3962 -3.0986 -2.8523 -2.6462 -2.4676
 -2.3111 -2.1755 -2.0593 -1.9597 -1.8740 -1.8007 -1.7387 -1.6861 -1.6412 -1.6026
 -1.5690
 -7.8685 -7.1720 -6.5782 -6.0772 -5.6660 -5.3397 -5.0898 -4.8998 -4.7477 -4.6133
 -4.4740 -4.3108 -4.1263 -3.9489 -3.7894 -3.4331 -3.1250 -2.8673 -2.6540 -2.4731
 -2.3172 -2.1833 -2.0698 -1.9740 -1.8927 -1.8239 -1.7666 -1.7191 -1.6795 -1.6474
 -1.6177
 -8.2420 -7.4597 -6.8061 -6.2687 -5.8094 -5.4292 -5.1233 -4.8824 -4.6923 -4.5342
 -4.3935 -4.2614 -4.1285 -3.9871 -3.8360 -3.4792 -3.1627 -2.8935 -2.6709 -2.4849
 -2.3273 -2.1934 -2.0811 -1.9876 -1.9098 -1.8450 -1.7922 -1.7494 -1.7149 -1.6870
 -1.6648
 -8.7147 -7.7945 -7.0274 -6.4820 -5.9957 -5.5741 -5.2210 -4.9328 -4.7008 -4.5130
 -4.3550 -4.2140 -4.0832 -3.9586 -3.8850 -3.5345 -3.2117 -2.9309 -2.6969
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value = BX   
 -7.3184 -6.8460 -6.4475 -6.1158 -5.7874 -5.5207 -5.2805 -5.0551 -4.8466 -4.6567
 -4.4846 -4.3238 -4.1740 -4.0344 -3.9043 -3.6162 -3.3576 -3.1221 -2.8941
 -7.4958 -6.9428 -6.4804 -6.0998 -5.7627 -5.4708 -5.2178 -4.9842 -4.7695 -4.5803
 -4.4087 -4.2466 -4.0958 -3.9555 -3.8249 -3.5367 -3.2883 -3.0592 -2.8392 -2.6246
 -7.5957 -7.0797 -6.5791 -6.1430 -5.7834 -5.4608 -5.1896 -4.9504 -4.7265 -4.5372
 -4.3616 -4.1980 -4.0457 -3.9039 -3.7717 -3.4806 -3.2327 -3.0082 -2.7949 -2.5898
 -2.3962
 -7.4585 -7.1531 -6.6981 -6.2396 -5.8354 -5.4929 -5.1933 -4.9404 -4.7150 -4.5128
 -4.3350 -4.1695 -4.0151 -3.8712 -3.7368 -3.4405 -3.1908 -2.9690 -2.7612 -2.5635
 -2.3788 -2.2102
 -7.0557 -6.9722 -6.7373 -6.3418 -5.9267 -5.5540 -5.2313 -4.9564 -4.7195 -4.5076
 -4.3246 -4.1567 -4.0000 -3.8536 -3.7165 -3.4133 -3.1594 -2.9384 -2.7350 -2.5435
 -2.3658 -2.2047 -2.0610 -1.9338
 -6.9926 -6.6099 -6.5048 -6.3459 -6.0126 -5.6421 -5.3005 -5.0017 -4.7461 -4.5250
 -4.3290 -4.1576 -3.9982 -3.8490 -3.7091 -3.3979 -3.1374 -2.9152 -2.7149 -2.5284
 -2.3565 -2.2016 -2.0643 -1.9431 -1.8363 -1.7414 -1.6540 -1.5736 -1.5145 -1.4720
 -7.1094 -6.5867 -6.2210 -6.0648 -5.9710 -5.7092 -5.3861 -5.0748 -4.7990 -4.5604
 -4.3537 -4.1719 -4.0092 -3.8571 -3.7142 -3.3945 -3.1255 -2.8991 -2.7002 -2.5178
 -2.3505 -2.2008 -2.0690 -1.9534 -1.8521 -1.7631 -1.6850 -1.6133 -1.5484 -1.5029
 -1.4730
 -7.3273 -6.7076 -6.2313 -5.8837 -5.6822 -5.5906 -5.4232 -5.1551 -4.8762 -4.6211
 -4.3976 -4.2035 -4.0328 -3.8776 -3.7317 -3.4034 -3.1246 -2.8914 -2.6912 -2.5114
 -2.3480 -2.2023 -2.0751 -1.9646 -1.8683 -1.7843 -1.7122 -1.6493 -1.5924 -1.5423
 -1.5088
 -7.6003 -6.9116 -6.3548 -5.9170 -5.5881 -5.3664 -5.2345 -5.1206 -4.9333 -4.6947
 -4.4601 -4.2509 -4.0685 -3.9069 -3.7580 -3.4220 -3.1332 -2.8909 -2.6865 -2.5071
 -2.3463 -2.2039 -2.0805 -1.9745 -1.8830 -1.8040 -1.7364 -1.6790 -1.6302 -1.5884
 -1.5523
 -7.9529 -7.1899 -6.5606 -6.0520 -5.6469 -5.3357 -5.1088 -4.9480 -4.8242 -4.6942
 -4.5237 -4.3227 -4.1267 -3.9534 -3.7988 -3.4558 -3.1574 -2.9045 -2.6928 -2.5111
 -2.3512 -2.2107 -2.0898 -1.9869 -1.8994 -1.8248 -1.7617 -1.7090 -1.6654 -1.6299
 -1.6008
 -8.4300 -7.5425 -6.8230 -6.2550 -5.7872 -5.4109 -5.1160 -4.8909 -4.7194 -4.5804
 -4.4552 -4.3256 -4.1785 -4.0128 -3.8501 -3.4996 -3.1935 -2.9300 -2.7090 -2.5221
 -2.3608 -2.2207 -2.1008 -1.9998 -1.9152 -1.8442 -1.7852 -1.7369 -1.6980 -1.6672
 -1.6434
 -9.0314 -7.9694 -7.1057 -6.5011 -5.9867 -5.5556 -5.2045 -4.9240 -4.7034 -4.5288
 -4.3840 -4.2555 -4.1342 -4.0126 -3.9119 -3.5534 -3.2415 -2.9674 -2.7351
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value = BX   
 -7.1839 -6.7745 -6.4083 -6.0813 -5.7689 -5.4885 -5.2411 -5.0211 -4.8239 -4.6454
 -4.4822 -4.3312 -4.1898 -4.0558 -3.9280 -3.6427 -3.3879 -3.1483 -2.9259
 -7.3984 -6.8598 -6.4205 -6.0708 -5.7435 -5.4621 -5.2169 -4.9893 -4.7796 -4.5967
 -4.4267 -4.2683 -4.1208 -3.9836 -3.8556 -3.5715 -3.3260 -3.0979 -2.8820 -2.6708
 -7.5858 -7.0051 -6.5139 -6.1036 -5.7602 -5.4486 -5.1876 -4.9538 -4.7360 -4.5515
 -4.3801 -4.2206 -4.0722 -3.9340 -3.8051 -3.5196 -3.2752 -3.0542 -2.8441 -2.6406
 -2.4459
 -7.5496 -7.1360 -6.6468 -6.1909 -5.8086 -5.4751 -5.1861 -4.9413 -4.7211 -4.5245
 -4.3513 -4.1902 -4.0403 -3.9005 -3.7700 -3.4809 -3.2355 -3.0172 -2.8122 -2.6155
 -2.4287 -2.2554
 -7.2180 -7.0902 -6.7447 -6.3088 -5.8902 -5.5346 -5.2182 -4.9520 -4.7221 -4.5141
 -4.3373 -4.1742 -4.0221 -3.8802 -3.7475 -3.4529 -3.2041 -2.9869 -2.7863 -2.5955
 -2.4152 -2.2489 -2.0989 -1.9653
 -6.9890 -6.7297 -6.6526 -6.3759 -5.9942 -5.6140 -5.2830 -4.9897 -4.7436 -4.5287
 -4.3373 -4.1711 -4.0165 -3.8721 -3.7368 -3.4353 -3.1808 -2.9624 -2.7651 -2.5793
 -2.4046 -2.2442 -2.1003 -1.9728 -1.8606 -1.7588 -1.6639 -1.5803 -1.5177 -1.4707
 -7.0719 -6.5790 -6.2956 -6.2277 -6.0295 -5.7056 -5.3652 -5.0587 -4.7888 -4.5583
 -4.3579 -4.1808 -4.0231 -3.8761 -3.7379 -3.4289 -3.1668 -2.9444 -2.7484 -2.5667
 -2.3969 -2.2415 -2.1028 -1.9807 -1.8734 -1.7787 -1.6944 -1.6157 -1.5470 -1.4988
 -1.4654
 -7.2771 -6.6720 -6.2198 -5.9243 -5.8145 -5.6986 -5.4408 -5.1430 -4.8617 -4.6121
 -4.3959 -4.2079 -4.0420 -3.8919 -3.7511 -3.4344 -3.1636 -2.9346 -2.7371 -2.5580
 -2.3922 -2.2410 -2.1067 -1.9893 -1.8870 -1.7974 -1.7191 -1.6502 -1.5874 -1.5335
 -1.4982
 -7.5631 -6.8700 -6.3211 -5.9022 -5.6078 -5.4462 -5.3562 -5.1862 -4.9383 -4.6836
 -4.4511 -4.2501 -4.0732 -3.9166 -3.7730 -3.4493 -3.1696 -2.9322 -2.7303 -2.5516
 -2.3887 -2.2407 -2.1100 -1.9968 -1.8990 -1.8142 -1.7409 -1.6779 -1.6238 -1.5766
 -1.5370
 -7.9662 -7.1674 -6.5238 -6.0202 -5.6299 -5.3421 -5.1505 -5.0314 -4.9189 -4.7470
 -4.5316 -4.3183 -4.1271 -3.9591 -3.8097 -3.4792 -3.1910 -2.9438 -2.7348 -2.5538
 -2.3919 -2.2462 -2.1179 -2.0075 -1.9132 -1.8325 -1.7636 -1.7050 -1.6564 -1.6163
 -1.5834
 -8.5178 -7.5642 -6.8058 -6.2234 -5.7585 -5.3930 -5.1147 -4.9119 -4.7667 -4.6510
 -4.5294 -4.3777 -4.1981 -4.0187 -3.8588 -3.5195 -3.2243 -2.9675 -2.7495 -2.5633
 -2.4002 -2.2553 -2.1283 -2.0195 -1.9276 -1.8501 -1.7850 -1.7307 -1.6861 -1.6509
 -1.6239
 -9.2179 -8.0604 -7.1671 -6.4921 -5.9615 -5.5303 -5.1869 -4.9182 -4.7130 -4.5558
 -4.4284 -4.3133 -4.1953 -4.0647 -3.9203 -3.5702 -3.2695 -3.0033 -2.7744
