 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  w   
 -2.1610 -1.9992 -1.9820 -1.8826 -1.6817 -1.4813 -1.3038 -1.1509 -1.0240 -0.9169
 -0.8242 -0.7408 -0.6633 -0.5909 -0.5231 -0.3735 -0.2520 -0.1570 -0.0851 -0.0314
  0.0089  0.0389  0.0607  0.0767
 -2.1726 -1.9362 -1.7724 -1.7151 -1.6674 -1.5066 -1.3291 -1.1693 -1.0315 -0.9165
 -0.8193 -0.7354 -0.6586 -0.5873 -0.5205 -0.3729 -0.2524 -0.1580 -0.0868 -0.0341
  0.0047  0.0331  0.0533  0.0677  0.0779  0.0837  0.0845  0.0800  0.0702  0.0550
 -2.2237 -1.9541 -1.7387 -1.5775 -1.4829 -1.4393 -1.3435 -1.1935 -1.0502 -0.9253
 -0.8203 -0.7322 -0.6552 -0.5845 -0.5186 -0.3729 -0.2533 -0.1593 -0.0884 -0.0364
  0.0013  0.0282  0.0466  0.0590  0.0672  0.0720  0.0729  0.0692  0.0605  0.0465
  0.0271
 -2.3044 -2.0063 -1.7629 -1.5656 -1.4106 -1.2989 -1.2261 -1.1651 -1.0669 -0.9437
 -0.8302 -0.7342 -0.6536 -0.5826 -0.5172 -0.3732 -0.2545 -0.1607 -0.0898 -0.0380
 -0.0010  0.0245  0.0412  0.0512  0.0571  0.0598  0.0596  0.0559  0.0478  0.0348
  0.0166
 -2.4055 -2.0833 -1.8144 -1.5936 -1.4122 -1.2657 -1.1504 -1.0603 -0.9891 -0.9214
 -0.8380 -0.7419 -0.6547 -0.5809 -0.5152 -0.3722 -0.2544 -0.1606 -0.0896 -0.0378
 -0.0014  0.0229  0.0378  0.0456  0.0486  0.0484  0.0453  0.0397  0.0314  0.0194
  0.0029
 -2.5351 -2.1853 -1.8916 -1.6485 -1.4471 -1.2801 -1.1424 -1.0292 -0.9351 -0.8551
 -0.7858 -0.7209 -0.6528 -0.5813 -0.5155 -0.3731 -0.2557 -0.1617 -0.0899 -0.0374
 -0.0009  0.0228  0.0364  0.0421  0.0423  0.0388  0.0326  0.0244  0.0141  0.0012
 -0.0141
 -2.6949 -2.3133 -1.9914 -1.7235 -1.5028 -1.3185 -1.1643 -1.0351 -0.9265 -0.8337
 -0.7526 -0.6811 -0.6176 -0.5591 -0.5030 -0.3728 -0.2570 -0.1626 -0.0898 -0.0362
  0.0010  0.0247  0.0375  0.0416  0.0393  0.0325  0.0227  0.0109 -0.0023 -0.0171
 -0.0331
 -2.8848 -2.4672 -2.1014 -1.8169 -1.5757 -1.3745 -1.2054 -1.0624 -0.9413 -0.8378
 -0.7482 -0.6694 -0.5992 -0.5366 -0.4777 -0.3713 -0.2583 -0.1633 -0.0893
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  w   
 -2.4878 -2.2236 -1.9961 -1.8018 -1.6016 -1.4360 -1.2982 -1.1775 -1.0692 -0.9701
 -0.8775 -0.7905 -0.7091 -0.6332 -0.5624 -0.4059 -0.2726 -0.1663 -0.0809
 -2.5650 -2.2674 -2.0118 -1.7942 -1.5991 -1.4223 -1.2767 -1.1537 -1.0415 -0.9434
 -0.8517 -0.7659 -0.6858 -0.6110 -0.5410 -0.3869 -0.2603 -0.1581 -0.0773 -0.0144
 -2.5717 -2.3201 -2.0519 -1.8134 -1.6120 -1.4248 -1.2674 -1.1387 -1.0242 -0.9255
 -0.8350 -0.7505 -0.6717 -0.5980 -0.5289 -0.3768 -0.2523 -0.1529 -0.0754 -0.0157
  0.0299
 -2.3054 -2.3140 -2.0938 -1.8500 -1.6304 -1.4408 -1.2719 -1.1330 -1.0164 -0.9135
 -0.8236 -0.7403 -0.6626 -0.5901 -0.5221 -0.3718 -0.2486 -0.1507 -0.0752 -0.0176
  0.0261  0.0591
 -2.1774 -2.0994 -2.0673 -1.8819 -1.6635 -1.4636 -1.2897 -1.1385 -1.0136 -0.9074
 -0.8156 -0.7330 -0.6563 -0.5850 -0.5180 -0.3697 -0.2476 -0.1505 -0.0761 -0.0199
  0.0223  0.0539  0.0770  0.0935
 -2.1722 -1.9477 -1.8389 -1.8240 -1.6855 -1.4940 -1.3138 -1.1555 -1.0203 -0.9072
 -0.8107 -0.7276 -0.6517 -0.5812 -0.5153 -0.3691 -0.2479 -0.1514 -0.0775 -0.0223
  0.0187  0.0490  0.0707  0.0858  0.0961  0.1020  0.1027  0.0976  0.0871  0.0711
 -2.2282 -1.9529 -1.7453 -1.6153 -1.5756 -1.5000 -1.3412 -1.1805 -1.0381 -0.9146
 -0.8118 -0.7244 -0.6482 -0.5783 -0.5132 -0.3690 -0.2490 -0.1529 -0.0792 -0.0244
  0.0156  0.0446  0.0649  0.0785  0.0874  0.0924  0.0931  0.0891  0.0796  0.0647
  0.0443
 -2.3304 -2.0098 -1.7612 -1.5683 -1.4306 -1.3528 -1.3027 -1.1996 -1.0620 -0.9331
 -0.8206 -0.7261 -0.6464 -0.5762 -0.5114 -0.3690 -0.2502 -0.1545 -0.0808 -0.0261
  0.0134  0.0412  0.0601  0.0721  0.0790  0.0823  0.0818  0.0776  0.0690  0.0552
  0.0360
 -2.4568 -2.1037 -1.8175 -1.5916 -1.4124 -1.2754 -1.1774 -1.1088 -1.0428 -0.9480
 -0.8365 -0.7339 -0.6475 -0.5743 -0.5092 -0.3678 -0.2501 -0.1547 -0.0810 -0.0262
  0.0129  0.0398  0.0572  0.0673  0.0720  0.0729  0.0704  0.0648  0.0556  0.0424
  0.0243
 -2.6415 -2.2380 -1.9108 -1.6524 -1.4454 -1.2788 -1.1463 -1.0423 -0.9596 -0.8901
 -0.8218 -0.7438 -0.6572 -0.5781 -0.5104 -0.3686 -0.2514 -0.1561 -0.0819 -0.0266
  0.0128  0.0393  0.0557  0.0642  0.0668  0.0650  0.0598  0.0519  0.0411  0.0277
  0.0100
 -2.8839 -2.4127 -2.0354 -1.7428 -1.5079 -1.3177 -1.1625 -1.0360 -0.9325 -0.8459
 -0.7710 -0.7042 -0.6405 -0.5759 -0.5105 -0.3699 -0.2530 -0.1575 -0.0826 -0.0264
  0.0137  0.0405  0.0563  0.0636  0.0642  0.0598  0.0516  0.0406  0.0272  0.0115
 -0.0066
 -3.1841 -2.6278 -2.1786 -1.8610 -1.5959 -1.3815 -1.2059 -1.0610 -0.9408 -0.8402
 -0.7542 -0.6790 -0.6119 -0.5510 -0.5095 -0.3717 -0.2549 -0.1589 -0.0831
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  w   
 -2.4327 -2.1826 -1.9657 -1.7788 -1.5790 -1.4220 -1.2884 -1.1677 -1.0581 -0.9585
 -0.8670 -0.7810 -0.7006 -0.6256 -0.5556 -0.4006 -0.2682 -0.1618 -0.0750
 -2.5090 -2.2238 -1.9797 -1.7728 -1.5794 -1.4082 -1.2660 -1.1423 -1.0317 -0.9333
 -0.8432 -0.7583 -0.6791 -0.6050 -0.5359 -0.3831 -0.2565 -0.1533 -0.0708 -0.0061
 -2.5692 -2.2860 -2.0198 -1.7888 -1.5940 -1.4099 -1.2569 -1.1296 -1.0149 -0.9173
 -0.8274 -0.7438 -0.6658 -0.5929 -0.5247 -0.3737 -0.2489 -0.1480 -0.0684 -0.0065
  0.0409
 -2.4920 -2.3254 -2.0712 -1.8259 -1.6123 -1.4275 -1.2605 -1.1237 -1.0087 -0.9058
 -0.8165 -0.7339 -0.6570 -0.5852 -0.5180 -0.3690 -0.2454 -0.1458 -0.0678 -0.0078
  0.0379  0.0725
 -2.2267 -2.2207 -2.0933 -1.8680 -1.6449 -1.4493 -1.2770 -1.1288 -1.0055 -0.9001
 -0.8087 -0.7267 -0.6508 -0.5801 -0.5139 -0.3669 -0.2444 -0.1455 -0.0685 -0.0096
  0.0348  0.0682  0.0926  0.1098
 -2.1710 -1.9799 -1.9536 -1.8729 -1.6794 -1.4792 -1.3015 -1.1451 -1.0114 -0.8999
 -0.8039 -0.7214 -0.6460 -0.5762 -0.5109 -0.3661 -0.2447 -0.1464 -0.0698 -0.0117
  0.0318  0.0640  0.0874  0.1037  0.1144  0.1203  0.1209  0.1156  0.1049  0.0882
 -2.2199 -1.9507 -1.7646 -1.6974 -1.6601 -1.5063 -1.3300 -1.1689 -1.0278 -0.9064
 -0.8049 -0.7180 -0.6424 -0.5730 -0.5086 -0.3657 -0.2458 -0.1479 -0.0715 -0.0137
  0.0290  0.0602  0.0825  0.0976  0.1073  0.1126  0.1135  0.1094  0.0996  0.0841
  0.0629
 -2.3331 -2.0017 -1.7575 -1.5783 -1.4759 -1.4382 -1.3451 -1.1961 -1.0515 -0.9235
 -0.8126 -0.7195 -0.6403 -0.5707 -0.5066 -0.3655 -0.2469 -0.1496 -0.0732 -0.0155
  0.0268  0.0571  0.0783  0.0921  0.1004  0.1044  0.1047  0.1006  0.0915  0.0769
  0.0569
 -2.4713 -2.1029 -1.8105 -1.5866 -1.4160 -1.2978 -1.2298 -1.1719 -1.0696 -0.9442
 -0.8274 -0.7263 -0.6410 -0.5684 -0.5039 -0.3638 -0.2465 -0.1499 -0.0736 -0.0158
  0.0263  0.0558  0.0758  0.0881  0.0947  0.0969  0.0952  0.0900  0.0809  0.0669
  0.0476
 -2.7023 -2.2598 -1.9109 -1.6464 -1.4398 -1.2784 -1.1564 -1.0681 -1.0017 -0.9335
 -0.8451 -0.7446 -0.6516 -0.5723 -0.5049 -0.3642 -0.2476 -0.1514 -0.0750 -0.0167
  0.0258  0.0552  0.0743  0.0854  0.0903  0.0904  0.0866  0.0795  0.0689  0.0546
  0.0361
 -3.0061 -2.4724 -2.0558 -1.7447 -1.5031 -1.3120 -1.1598 -1.0394 -0.9447 -0.8676
 -0.8002 -0.7331 -0.6600 -0.5817 -0.5093 -0.3656 -0.2491 -0.1530 -0.0762 -0.0171
  0.0260  0.0557  0.0746  0.0847  0.0880  0.0861  0.0799  0.0702  0.0575  0.0416
  0.0225
 -3.3825 -2.7407 -2.2378 -1.8830 -1.5997 -1.3782 -1.2008 -1.0572 -0.9407 -0.8452
 -0.7650 -0.6948 -0.6308 -0.5694 -0.5171 -0.3680 -0.2510 -0.1547 -0.0772
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  w   
 -2.3737 -2.1550 -1.9506 -1.7593 -1.5661 -1.3961 -1.2519 -1.1285 -1.0216 -0.9273
 -0.8425 -0.7645 -0.6909 -0.6198 -0.5504 -0.3965 -0.2644 -0.1543 -0.0683
 -2.4735 -2.1894 -1.9530 -1.7597 -1.5664 -1.3985 -1.2585 -1.1356 -1.0248 -0.9272
 -0.8369 -0.7527 -0.6742 -0.6009 -0.5324 -0.3806 -0.2539 -0.1486 -0.0651  0.0010
 -2.5561 -2.2512 -1.9912 -1.7718 -1.5814 -1.3992 -1.2495 -1.1227 -1.0087 -0.9115
 -0.8221 -0.7390 -0.6616 -0.5894 -0.5219 -0.3720 -0.2470 -0.1447 -0.0631  0.0010
  0.0504
 -2.5495 -2.3136 -2.0457 -1.8043 -1.6013 -1.4166 -1.2515 -1.1169 -1.0027 -0.9003
 -0.8114 -0.7293 -0.6530 -0.5819 -0.5154 -0.3675 -0.2437 -0.1426 -0.0623  0.0003
  0.0482  0.0846
 -2.3392 -2.2934 -2.0917 -1.8504 -1.6286 -1.4415 -1.2680 -1.1209 -0.9994 -0.8938
 -0.8036 -0.7222 -0.6467 -0.5766 -0.5110 -0.3652 -0.2427 -0.1423 -0.0627 -0.0011
  0.0458  0.0811  0.1072  0.1255
 -2.1788 -2.0619 -2.0470 -1.8822 -1.6674 -1.4662 -1.2938 -1.1362 -1.0047 -0.8945
 -0.7987 -0.7168 -0.6418 -0.5725 -0.5078 -0.3641 -0.2429 -0.1431 -0.0639 -0.0029
  0.0433  0.0777  0.1029  0.1206  0.1322  0.1382  0.1386  0.1336  0.1228  0.1058
 -2.2083 -1.9539 -1.8152 -1.8035 -1.6858 -1.4998 -1.3192 -1.1611 -1.0199 -0.9001
 -0.8000 -0.7133 -0.6380 -0.5691 -0.5051 -0.3634 -0.2437 -0.1445 -0.0656 -0.0048
  0.0409  0.0745  0.0988  0.1156  0.1263  0.1321  0.1332  0.1293  0.1196  0.1040
  0.0823
 -2.3128 -1.9898 -1.7570 -1.6055 -1.5611 -1.4994 -1.3474 -1.1875 -1.0435 -0.9161
 -0.8066 -0.7147 -0.6357 -0.5665 -0.5028 -0.3628 -0.2445 -0.1462 -0.0674 -0.0065
  0.0388  0.0718  0.0952  0.1110  0.1207  0.1256  0.1262  0.1225  0.1138  0.0992
  0.0788
 -2.4594 -2.0881 -1.7987 -1.5831 -1.4292 -1.3465 -1.3028 -1.2035 -1.0669 -0.9359
 -0.8194 -0.7205 -0.6360 -0.5637 -0.4997 -0.3607 -0.2439 -0.1464 -0.0679 -0.0071
  0.0381  0.0706  0.0931  0.1077  0.1161  0.1197  0.1190  0.1144  0.1056  0.0917
  0.0721
 -2.7225 -2.2570 -1.8980 -1.6349 -1.4341 -1.2830 -1.1795 -1.1155 -1.0531 -0.9571
 -0.8439 -0.7380 -0.6458 -0.5673 -0.5002 -0.3605 -0.2446 -0.1478 -0.0694 -0.0083
  0.0373  0.0697  0.0917  0.1053  0.1125  0.1145  0.1121  0.1061  0.0963  0.0821
  0.0632
 -3.0727 -2.4965 -2.0547 -1.7340 -1.4925 -1.3052 -1.1595 -1.0493 -0.9683 -0.9032
 -0.8353 -0.7539 -0.6633 -0.5783 -0.5052 -0.3615 -0.2456 -0.1492 -0.0707 -0.0092
  0.0370  0.0698  0.0916  0.1046  0.1105  0.1110  0.1067  0.0987  0.0872  0.0718
  0.0524
 -3.5103 -2.8066 -2.2688 -1.8815 -1.5918 -1.3688 -1.1936 -1.0540 -0.9437 -0.8561
 -0.7838 -0.7190 -0.6542 -0.5860 -0.5147 -0.3637 -0.2469 -0.1506 -0.0718
