 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -0.6622 -0.5149 -0.3594 -0.2300 -0.1309 -0.0452  0.0195  0.0689  0.1132  0.1514
  0.1838  0.2124  0.2377  0.2602  0.2804  0.3219  0.3523  0.3706  0.3745  0.3635
  0.3387
 -0.4952 -0.5360 -0.4027 -0.2595 -0.1423 -0.0525  0.0195  0.0730  0.1163  0.1556
  0.1871  0.2143  0.2382  0.2593  0.2781  0.3171  0.3462  0.3638  0.3669  0.3547
  0.3291  0.2927
 -0.4047 -0.3912 -0.4004 -0.2906 -0.1651 -0.0626  0.0152  0.0753  0.1208  0.1586
  0.1912  0.2174  0.2400  0.2597  0.2773  0.3132  0.3407  0.3578  0.3604  0.3481
  0.3221  0.2856  0.2417  0.1928
 -0.3771 -0.2797 -0.2376 -0.2587 -0.1857 -0.0806  0.0075  0.0743  0.1242  0.1629
  0.1957  0.2218  0.2433  0.2618  0.2780  0.3108  0.3361  0.3525  0.3555  0.3430
  0.3170  0.2806  0.2367  0.1875  0.1352  0.0804  0.0216 -0.0415 -0.1044 -0.1663
 -0.3565 -0.2597 -0.1672 -0.1076 -0.1093 -0.0865 -0.0065  0.0682  0.1248  0.1675
  0.2000  0.2271  0.2482  0.2656  0.2806  0.3103  0.3328  0.3480  0.3511  0.3392
  0.3135  0.2773  0.2335  0.1843  0.1318  0.0768  0.0191 -0.0419 -0.1069 -0.1716
 -0.2350
 -0.3245 -0.2418 -0.1534 -0.0689 -0.0045  0.0217  0.0247  0.0617  0.1203  0.1692
  0.2052  0.2325  0.2544  0.2712  0.2853  0.3119  0.3315  0.3447  0.3475  0.3364
  0.3115  0.2757  0.2321  0.1830  0.1303  0.0751  0.0175 -0.0424 -0.1057 -0.1722
 -0.2385
 -0.2811 -0.2101 -0.1355 -0.0578  0.0166  0.0783  0.1178  0.1342  0.1442  0.1713
  0.2092  0.2395  0.2615  0.2789  0.2922  0.3162  0.3328  0.3437  0.3455  0.3346
  0.3103  0.2750  0.2316  0.1826  0.1297  0.0742  0.0164 -0.0437 -0.1062 -0.1712
 -0.2389
 -0.2308 -0.1683 -0.1046 -0.0399  0.0263  0.0899  0.1452  0.1867  0.2127  0.2264
  0.2360  0.2501  0.2703  0.2872  0.3005  0.3222  0.3361  0.3445  0.3451  0.3344
  0.3111  0.2766  0.2337  0.1850  0.1322  0.0765  0.0185 -0.0415 -0.1036 -0.1684
 -0.2357
 -0.1687 -0.1164 -0.0627 -0.0078  0.0468  0.1017  0.1544  0.2018  0.2400  0.2677
  0.2858  0.2962  0.3025  0.3084  0.3155  0.3309  0.3417  0.3476  0.3468  0.3359
  0.3133  0.2798  0.2377  0.1894  0.1367  0.0808  0.0224 -0.0378 -0.0997 -0.1634
 -0.2286
 -0.0948 -0.0544 -0.0137  0.0339  0.0811  0.1257  0.1698  0.2122  0.2511  0.2841
  0.3098  0.3280  0.3397  0.3463  0.3372  0.3423  0.3496  0.3530  0.3506
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -0.4725 -0.3577 -0.2590 -0.1749 -0.0824 -0.0188  0.0333  0.0810  0.1242  0.1630
  0.1975  0.2286  0.2565  0.2812  0.3030  0.3457  0.3751  0.3935  0.4012
 -0.5429 -0.3983 -0.2780 -0.1796 -0.0901 -0.0178  0.0375  0.0848  0.1286  0.1666
  0.1997  0.2293  0.2556  0.2789  0.2995  0.3404  0.3690  0.3862  0.3916  0.3848
 -0.6222 -0.4598 -0.3133 -0.1940 -0.1015 -0.0196  0.0411  0.0887  0.1331  0.1704
  0.2023  0.2305  0.2553  0.2772  0.2966  0.3355  0.3632  0.3796  0.3837  0.3749
  0.3530
 -0.6074 -0.5147 -0.3609 -0.2220 -0.1122 -0.0274  0.0422  0.0936  0.1352  0.1747
  0.2057  0.2325  0.2559  0.2765  0.2946  0.3311  0.3577  0.3738  0.3775  0.3677
  0.3447  0.3107
 -0.4292 -0.4652 -0.3959 -0.2582 -0.1330 -0.0361  0.0389  0.0962  0.1402  0.1772
  0.2098  0.2356  0.2577  0.2769  0.2937  0.3274  0.3524  0.3683  0.3720  0.3620
  0.3387  0.3044  0.2617  0.2130
 -0.3772 -0.2946 -0.3102 -0.2762 -0.1608 -0.0520  0.0319  0.0957  0.1439  0.1815
  0.2140  0.2398  0.2609  0.2788  0.2944  0.3250  0.3478  0.3629  0.3670  0.3573
  0.3341  0.2998  0.2571  0.2084  0.1557  0.1000  0.0401 -0.0239 -0.0872 -0.1502
 -0.3618 -0.2597 -0.1743 -0.1566 -0.1574 -0.0726  0.0193  0.0916  0.1453  0.1862
  0.2179  0.2448  0.2655  0.2824  0.2967  0.3243  0.3444  0.3582  0.3624  0.3534
  0.3307  0.2966  0.2542  0.2056  0.1530  0.0975  0.0393 -0.0230 -0.0891 -0.1543
 -0.2189
 -0.3423 -0.2473 -0.1531 -0.0709 -0.0271 -0.0283  0.0087  0.0810  0.1429  0.1887
  0.2232  0.2497  0.2714  0.2878  0.3011  0.3257  0.3428  0.3546  0.3584  0.3502
  0.3284  0.2950  0.2528  0.2046  0.1521  0.0967  0.0390 -0.0218 -0.0863 -0.1541
 -0.2212
 -0.3120 -0.2264 -0.1416 -0.0576  0.0176  0.0709  0.0914  0.1013  0.1387  0.1886
  0.2283  0.2567  0.2781  0.2951  0.3078  0.3297  0.3438  0.3531  0.3557  0.3478
  0.3269  0.2941  0.2524  0.2044  0.1521  0.0967  0.0387 -0.0218 -0.0851 -0.1513
 -0.2205
 -0.2752 -0.1971 -0.1210 -0.0468  0.0257  0.0918  0.1445  0.1779  0.1940  0.2071
  0.2311  0.2617  0.2853  0.3024  0.3157  0.3355  0.3469  0.3535  0.3545  0.3466
  0.3268  0.2953  0.2543  0.2069  0.1549  0.0998  0.0420 -0.0181 -0.0808 -0.1459
 -0.2135
 -0.2315 -0.1594 -0.0904 -0.0243  0.0389  0.0998  0.1559  0.2035  0.2388  0.2618
  0.2755  0.2860  0.2983  0.3133  0.3253  0.3435  0.3523  0.3564  0.3555  0.3470
  0.3280  0.2978  0.2579  0.2111  0.1595  0.1045  0.0468 -0.0131 -0.0752 -0.1396
 -0.2060
 -0.1809 -0.1133 -0.0588  0.0063  0.0643  0.1166  0.1663  0.2125  0.2530  0.2856
  0.3095  0.3253  0.3353  0.3418  0.3366  0.3537  0.3600  0.3618  0.3587
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -0.4078 -0.3165 -0.2283 -0.1430 -0.0576  0.0154  0.0751  0.1241  0.1646  0.1986
  0.2276  0.2531  0.2762  0.2981  0.3190  0.3596  0.3861  0.4003  0.4054
 -0.4798 -0.3460 -0.2370 -0.1504 -0.0633  0.0051  0.0579  0.1038  0.1480  0.1857
  0.2188  0.2482  0.2741  0.2968  0.3167  0.3556  0.3816  0.3960  0.4000  0.3937
 -0.5647 -0.4014 -0.2679 -0.1613 -0.0739  0.0051  0.0624  0.1088  0.1526  0.1896
  0.2215  0.2495  0.2741  0.2957  0.3145  0.3517  0.3769  0.3914  0.3948  0.3870
  0.3675
 -0.6115 -0.4696 -0.3148 -0.1848 -0.0855 -0.0021  0.0649  0.1142  0.1546  0.1939
  0.2248  0.2515  0.2748  0.2950  0.3127  0.3477  0.3720  0.3865  0.3898  0.3813
  0.3607  0.3290
 -0.4923 -0.4914 -0.3651 -0.2215 -0.1017 -0.0128  0.0618  0.1175  0.1599  0.1970
  0.2289  0.2544  0.2764  0.2954  0.3118  0.3441  0.3670  0.3813  0.3850  0.3766
  0.3557  0.3236  0.2824  0.2343
 -0.3780 -0.3411 -0.3598 -0.2574 -0.1301 -0.0240  0.0541  0.1176  0.1639  0.2003
  0.2329  0.2584  0.2793  0.2971  0.3123  0.3416  0.3624  0.3759  0.3801  0.3723
  0.3518  0.3196  0.2785  0.2304  0.1778  0.1209  0.0595 -0.0048 -0.0684 -0.1326
 -0.3612 -0.2593 -0.2001 -0.2203 -0.1540 -0.0465  0.0453  0.1132  0.1657  0.2053
  0.2361  0.2631  0.2837  0.3003  0.3144  0.3407  0.3587  0.3709  0.3751  0.3683
  0.3486  0.3169  0.2760  0.2281  0.1755  0.1195  0.0601 -0.0033 -0.0698 -0.1354
 -0.2011
 -0.3477 -0.2472 -0.1515 -0.0815 -0.0764 -0.0554  0.0275  0.1055  0.1644  0.2082
  0.2415  0.2674  0.2893  0.3054  0.3183  0.3417  0.3569  0.3669  0.3706  0.3646
  0.3460  0.3153  0.2749  0.2275  0.1752  0.1195  0.0609 -0.0006 -0.0659 -0.1344
 -0.2019
 -0.3313 -0.2339 -0.1421 -0.0554  0.0152  0.0478  0.0534  0.0962  0.1589  0.2102
  0.2476  0.2743  0.2954  0.3124  0.3247  0.3453  0.3575  0.3649  0.3673  0.3614
  0.3439  0.3142  0.2745  0.2276  0.1757  0.1203  0.0620  0.0011 -0.0626 -0.1300
 -0.2002
 -0.3046 -0.2146 -0.1293 -0.0483  0.0279  0.0933  0.1380  0.1573  0.1721  0.2064
  0.2478  0.2798  0.3022  0.3191  0.3322  0.3508  0.3602  0.3649  0.3654  0.3592
  0.3428  0.3147  0.2762  0.2301  0.1789  0.1241  0.0663  0.0061 -0.0567 -0.1225
 -0.1913
 -0.2776 -0.1893 -0.1081 -0.0334  0.0361  0.1011  0.1585  0.2038  0.2329  0.2496
  0.2645  0.2852  0.3094  0.3275  0.3403  0.3584  0.3654  0.3675  0.3657  0.3586
  0.3428  0.3161  0.2791  0.2340  0.1835  0.1292  0.0720  0.0124 -0.0497 -0.1144
 -0.1816
 -0.2504 -0.1580 -0.0785 -0.0099  0.0542  0.1124  0.1662  0.2148  0.2554  0.2861
  0.3067  0.3203  0.3312  0.3422  0.3490  0.3681  0.3731  0.3727  0.3682
