 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  w   
 -3.0863 -3.0856 -2.9426 -2.7194 -2.5058 -2.3202 -2.1570 -2.0224 -1.9109 -1.8139
 -1.7288 -1.6502 -1.5770 -1.5086 -1.4445 -1.3032 -1.1890 -1.1011 -1.0369 -0.9915
 -0.9604 -0.9399
 -2.9881 -2.8334 -2.8198 -2.7260 -2.5333 -2.3415 -2.1723 -2.0271 -1.9073 -1.8067
 -1.7199 -1.6422 -1.5703 -1.5034 -1.4406 -1.3020 -1.1894 -1.1026 -1.0396 -0.9956
 -0.9656 -0.9462 -0.9348 -0.9289
 -2.9971 -2.7705 -2.6139 -2.5610 -2.5178 -2.3645 -2.1952 -2.0434 -1.9130 -1.8048
 -1.7139 -1.6358 -1.5647 -1.4989 -1.4375 -1.3017 -1.1907 -1.1047 -1.0422 -0.9991
 -0.9702 -0.9518 -0.9415 -0.9368 -0.9358 -0.9392 -0.9478 -0.9615 -0.9799 -1.0022
 -3.0435 -2.7855 -2.5795 -2.4256 -2.3362 -2.2969 -2.2072 -2.0649 -1.9294 -1.8115
 -1.7131 -1.6310 -1.5598 -1.4947 -1.4343 -1.3012 -1.1919 -1.1067 -1.0446 -1.0018
 -0.9738 -0.9565 -0.9474 -0.9442 -0.9448 -0.9485 -0.9560 -0.9682 -0.9855 -1.0073
 -1.0331
 -3.1186 -2.8327 -2.6004 -2.4124 -2.2648 -2.1587 -2.0908 -2.0348 -1.9432 -1.8272
 -1.7206 -1.6310 -1.5562 -1.4909 -1.4311 -1.3002 -1.1927 -1.1082 -1.0462 -1.0036
 -0.9760 -0.9598 -0.9521 -0.9508 -0.9533 -0.9587 -0.9669 -0.9784 -0.9942 -1.0146
 -1.0400
 -3.2133 -2.9037 -2.6465 -2.4366 -2.2644 -2.1253 -2.0159 -1.9310 -1.8649 -1.8027
 -1.7256 -1.6361 -1.5551 -1.4869 -1.4269 -1.2974 -1.1915 -1.1078 -1.0461 -1.0034
 -0.9763 -0.9610 -0.9548 -0.9554 -0.9604 -0.9683 -0.9787 -0.9914 -1.0067 -1.0257
 -1.0492
 -3.3404 -3.0003 -2.7172 -2.4855 -2.2949 -2.1369 -2.0067 -1.8995 -1.8108 -1.7360
 -1.6719 -1.6125 -1.5502 -1.4846 -1.4245 -1.2958 -1.1909 -1.1078 -1.0458 -1.0026
 -0.9753 -0.9605 -0.9554 -0.9577 -0.9652 -0.9760 -0.9891 -1.0041 -1.0208 -1.0400
 -1.0617
 -3.4968 -3.1238 -2.8114 -2.5538 -2.3440 -2.1703 -2.0251 -1.9034 -1.8011 -1.7137
 -1.6378 -1.5715 -1.5130 -1.4598 -1.4090 -1.2924 -1.1896 -1.1068 -1.0444 -1.0005
 -0.9725 -0.9577 -0.9533 -0.9570 -0.9668 -0.9806 -0.9971 -1.0151 -1.0344 -1.0551
 -1.0768
 -3.6827 -3.2742 -2.9170 -2.6414 -2.4100 -2.2193 -2.0605 -1.9266 -1.8131 -1.7160
 -1.6320 -1.5584 -1.4933 -1.4356 -1.3804 -1.2872 -1.1876 -1.1048 -1.0419
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  w   
 -3.3114 -3.0561 -2.8366 -2.6495 -2.4569 -2.2981 -2.1669 -2.0526 -1.9505 -1.8570
 -1.7695 -1.6874 -1.6107 -1.5391 -1.4724 -1.3246 -1.1996 -1.1013 -1.0246
 -3.3870 -3.0989 -2.8521 -2.6426 -2.4551 -2.2858 -2.1470 -2.0308 -1.9249 -1.8325
 -1.7462 -1.6655 -1.5903 -1.5199 -1.4542 -1.3092 -1.1904 -1.0960 -1.0240 -0.9714
 -3.3928 -3.1499 -2.8907 -2.6609 -2.4676 -2.2883 -2.1382 -2.0163 -1.9084 -1.8155
 -1.7305 -1.6514 -1.5776 -1.5087 -1.4441 -1.3016 -1.1850 -1.0933 -1.0245 -0.9748
 -0.9403
 -3.1313 -3.1429 -2.9306 -2.6955 -2.4846 -2.3032 -2.1421 -2.0103 -1.9003 -1.8035
 -1.7192 -1.6415 -1.5691 -1.5016 -1.4383 -1.2982 -1.1834 -1.0932 -1.0261 -0.9782
 -0.9451 -0.9233
 -3.0048 -2.9317 -2.9035 -2.7254 -2.5154 -2.3240 -2.1582 -2.0145 -1.8966 -1.7968
 -1.7107 -1.6337 -1.5626 -1.4964 -1.4344 -1.2970 -1.1837 -1.0945 -1.0285 -0.9816
 -0.9496 -0.9286 -0.9161 -0.9101
 -2.9978 -2.7822 -2.6790 -2.6675 -2.5354 -2.3520 -2.1800 -2.0296 -1.9017 -1.7953
 -1.7048 -1.6274 -1.5570 -1.4919 -1.4312 -1.2966 -1.1849 -1.0966 -1.0309 -0.9848
 -0.9536 -0.9335 -0.9219 -0.9166 -0.9159 -0.9193 -0.9282 -0.9432 -0.9622 -0.9855
 -3.0493 -2.7853 -2.5864 -2.4626 -2.4267 -2.3562 -2.2048 -2.0519 -1.9171 -1.8007
 -1.7043 -1.6227 -1.5521 -1.4877 -1.4279 -1.2960 -1.1863 -1.0987 -1.0333 -0.9874
 -0.9570 -0.9377 -0.9270 -0.9228 -0.9231 -0.9270 -0.9349 -0.9475 -0.9660 -0.9887
 -1.0155
 -3.1454 -2.8376 -2.5997 -2.4155 -2.2842 -2.2111 -2.1653 -2.0685 -1.9382 -1.8165
 -1.7108 -1.6225 -1.5484 -1.4837 -1.4245 -1.2948 -1.1871 -1.1005 -1.0353 -0.9894
 -0.9592 -0.9408 -0.9312 -0.9282 -0.9300 -0.9350 -0.9435 -0.9555 -0.9721 -0.9941
 -1.0204
 -3.2644 -2.9252 -2.6511 -2.4357 -2.2652 -2.1348 -2.0419 -1.9780 -1.9171 -1.8286
 -1.7238 -1.6278 -1.5474 -1.4797 -1.4201 -1.2918 -1.1859 -1.1004 -1.0356 -0.9897
 -0.9597 -0.9420 -0.9335 -0.9321 -0.9357 -0.9427 -0.9528 -0.9658 -0.9821 -1.0025
 -1.0278
 -3.4445 -3.0530 -2.7376 -2.4908 -2.2943 -2.1364 -2.0107 -1.9121 -1.8343 -1.7697
 -1.7067 -1.6346 -1.5542 -1.4809 -1.4187 -1.2902 -1.1853 -1.1007 -1.0360 -0.9897
 -0.9594 -0.9419 -0.9342 -0.9341 -0.9395 -0.9488 -0.9612 -0.9761 -0.9935 -1.0133
 -1.0377
 -3.6790 -3.2210 -2.8558 -2.5743 -2.3506 -2.1706 -2.0241 -1.9045 -1.8068 -1.7252
 -1.6553 -1.5934 -1.5349 -1.4758 -1.4158 -1.2886 -1.1843 -1.1002 -1.0354 -0.9886
 -0.9576 -0.9399 -0.9326 -0.9336 -0.9407 -0.9524 -0.9675 -0.9850 -1.0046 -1.0263
 -1.0503
 -3.9681 -3.4292 -2.9938 -2.6861 -2.4313 -2.2277 -2.0622 -1.9260 -1.8130 -1.7183
 -1.6376 -1.5673 -1.5050 -1.4490 -1.4114 -1.2870 -1.1829 -1.0989 -1.0338
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  w   
 -3.2586 -3.0164 -2.8069 -2.6270 -2.4346 -2.2843 -2.1572 -2.0427 -1.9392 -1.8450
 -1.7585 -1.6773 -1.6014 -1.5306 -1.4646 -1.3185 -1.1941 -1.0958 -1.0174
 -3.3326 -3.0566 -2.8209 -2.6216 -2.4356 -2.2716 -2.1361 -2.0191 -1.9146 -1.8217
 -1.7368 -1.6569 -1.5824 -1.5128 -1.4478 -1.3041 -1.1853 -1.0898 -1.0157 -0.9607
 -3.3905 -3.1167 -2.8594 -2.6369 -2.4498 -2.2734 -2.1273 -2.0067 -1.8985 -1.8065
 -1.7221 -1.6436 -1.5705 -1.5023 -1.4384 -1.2970 -1.1801 -1.0867 -1.0154 -0.9630
 -0.9264
 -3.3142 -3.1543 -2.9085 -2.6720 -2.4667 -2.2899 -2.1303 -2.0005 -1.8920 -1.7950
 -1.7113 -1.6340 -1.5622 -1.4954 -1.4328 -1.2938 -1.1785 -1.0864 -1.0165 -0.9656
 -0.9303 -0.9068
 -3.0534 -3.0508 -2.9290 -2.7118 -2.4971 -2.3098 -2.1455 -2.0045 -1.8879 -1.7888
 -1.7030 -1.6265 -1.5559 -1.4902 -1.4289 -1.2926 -1.1788 -1.0876 -1.0184 -0.9685
 -0.9341 -0.9113 -0.8976 -0.8911
 -2.9974 -2.8140 -2.7913 -2.7154 -2.5293 -2.3373 -2.1677 -2.0190 -1.8923 -1.7874
 -1.6973 -1.6203 -1.5504 -1.4857 -1.4255 -1.2921 -1.1801 -1.0897 -1.0208 -0.9714
 -0.9376 -0.9156 -0.9024 -0.8963 -0.8955 -0.8992 -0.9086 -0.9240 -0.9434 -0.9675
 -3.0424 -2.7840 -2.6056 -2.5427 -2.5092 -2.3621 -2.1935 -2.0403 -1.9066 -1.7920
 -1.6967 -1.6156 -1.5454 -1.4814 -1.4222 -1.2913 -1.1814 -1.0919 -1.0234 -0.9740
 -0.9406 -0.9193 -0.9069 -0.9014 -0.9011 -0.9049 -0.9129 -0.9262 -0.9453 -0.9686
 -0.9964
 -3.1494 -2.8309 -2.5970 -2.4255 -2.3284 -2.2943 -2.2065 -2.0646 -1.9275 -1.8066
 -1.7023 -1.6153 -1.5416 -1.4774 -1.4186 -1.2899 -1.1821 -1.0939 -1.0256 -0.9762
 -0.9429 -0.9221 -0.9105 -0.9060 -0.9067 -0.9113 -0.9193 -0.9316 -0.9490 -0.9719
 -0.9991
 -3.2800 -2.9259 -2.6456 -2.4318 -2.2690 -2.1565 -2.0927 -2.0392 -1.9429 -1.8244
 -1.7145 -1.6197 -1.5402 -1.4730 -1.4139 -1.2866 -1.1808 -1.0939 -1.0262 -0.9768
 -0.9435 -0.9232 -0.9126 -0.9092 -0.9112 -0.9172 -0.9267 -0.9396 -0.9562 -0.9776
 -1.0044
 -3.5038 -3.0755 -2.7394 -2.4864 -2.2898 -2.1364 -2.0204 -1.9369 -1.8749 -1.8115
 -1.7290 -1.6349 -1.5481 -1.4745 -1.4123 -1.2846 -1.1800 -1.0943 -1.0270 -0.9774
 -0.9437 -0.9234 -0.9132 -0.9108 -0.9142 -0.9220 -0.9333 -0.9476 -0.9650 -0.9862
 -1.0112
 -3.7969 -3.2797 -2.8771 -2.5778 -2.3474 -2.1662 -2.0221 -1.9079 -1.8183 -1.7459
 -1.6831 -1.6209 -1.5534 -1.4808 -1.4139 -1.2831 -1.1790 -1.0940 -1.0270 -0.9770
 -0.9428 -0.9220 -0.9120 -0.9104 -0.9151 -0.9247 -0.9381 -0.9546 -0.9738 -0.9959
 -1.0211
 -4.1594 -3.5385 -3.0530 -2.7092 -2.4368 -2.2261 -2.0585 -1.9231 -1.8131 -1.7231
 -1.6476 -1.5821 -1.5227 -1.4660 -1.4187 -1.2821 -1.1778 -1.0930 -1.0262
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  w   
 -3.2011 -2.9892 -2.7917 -2.6074 -2.4213 -2.2581 -2.1203 -2.0029 -1.9015 -1.8125
 -1.7327 -1.6594 -1.5903 -1.5233 -1.4578 -1.3128 -1.1893 -1.0871 -1.0092
 -3.2980 -3.0229 -2.7945 -2.6083 -2.4223 -2.2613 -2.1278 -2.0115 -1.9066 -1.8144
 -1.7292 -1.6498 -1.5758 -1.5069 -1.4425 -1.2997 -1.1809 -1.0833 -1.0079 -0.9509
 -3.3781 -3.0828 -2.8315 -2.6200 -2.4370 -2.2621 -2.1192 -1.9990 -1.8913 -1.7996
 -1.7154 -1.6373 -1.5646 -1.4969 -1.4336 -1.2931 -1.1760 -1.0812 -1.0076 -0.9526
 -0.9135
 -3.3706 -3.1427 -2.8837 -2.6508 -2.4557 -2.2786 -2.1208 -1.9929 -1.8851 -1.7884
 -1.7050 -1.6281 -1.5567 -1.4903 -1.4282 -1.2901 -1.1746 -1.0808 -1.0083 -0.9546
 -0.9166 -0.8913
 -3.1639 -3.1221 -2.9275 -2.6944 -2.4810 -2.3018 -2.1360 -1.9959 -1.8810 -1.7815
 -1.6968 -1.6207 -1.5504 -1.4851 -1.4242 -1.2889 -1.1750 -1.0821 -1.0100 -0.9569
 -0.9197 -0.8949 -0.8797 -0.8724
 -3.0057 -2.8945 -2.8828 -2.7243 -2.5174 -2.3243 -2.1597 -2.0096 -1.8849 -1.7811
 -1.6911 -1.6145 -1.5449 -1.4806 -1.4208 -1.2881 -1.1761 -1.0841 -1.0124 -0.9595
 -0.9227 -0.8984 -0.8836 -0.8764 -0.8750 -0.8792 -0.8891 -0.9044 -0.9240 -0.9487
 -3.0322 -2.7877 -2.6551 -2.6464 -2.5340 -2.3553 -2.1826 -2.0322 -1.8982 -1.7850
 -1.6910 -1.6098 -1.5399 -1.4762 -1.4172 -1.2872 -1.1774 -1.0864 -1.0150 -0.9621
 -0.9255 -0.9016 -0.8873 -0.8805 -0.8795 -0.8832 -0.8914 -0.9050 -0.9241 -0.9477
 -0.9762
 -3.1308 -2.8205 -2.5971 -2.4522 -2.4114 -2.3537 -2.2083 -2.0558 -1.9192 -1.7988
 -1.6956 -1.6096 -1.5360 -1.4720 -1.4135 -1.2856 -1.1779 -1.0884 -1.0174 -0.9644
 -0.9277 -0.9042 -0.8904 -0.8843 -0.8838 -0.8879 -0.8960 -0.9083 -0.9257 -0.9489
 -0.9766
 -3.2695 -2.9129 -2.6353 -2.4289 -2.2819 -2.2037 -2.1635 -2.0695 -1.9396 -1.8157
 -1.7060 -1.6133 -1.5344 -1.4674 -1.4086 -1.2819 -1.1764 -1.0885 -1.0182 -0.9654
 -0.9286 -0.9053 -0.8922 -0.8868 -0.8873 -0.8923 -0.9013 -0.9138 -0.9304 -0.9521
 -0.9796
 -3.5235 -3.0740 -2.7284 -2.4764 -2.2850 -2.1410 -2.0427 -1.9825 -1.9243 -1.8338
 -1.7271 -1.6278 -1.5416 -1.4686 -1.4067 -1.2796 -1.1753 -1.0888 -1.0193 -0.9664
 -0.9292 -0.9057 -0.8929 -0.8882 -0.8897 -0.8959 -0.9061 -0.9196 -0.9367 -0.9579
 -0.9837
 -3.8611 -3.3038 -2.8774 -2.5689 -2.3384 -2.1603 -2.0220 -1.9175 -1.8409 -1.7798
 -1.7164 -1.6404 -1.5558 -1.4767 -1.4090 -1.2779 -1.1739 -1.0884 -1.0195 -0.9666
 -0.9289 -0.9049 -0.8921 -0.8879 -0.8903 -0.8979 -0.9097 -0.9248 -0.9432 -0.9651
 -0.9907
 -4.2823 -3.6023 -3.0823 -2.7089 -2.4306 -2.2183 -2.0523 -1.9204 -1.8161 -1.7333
 -1.6653 -1.6047 -1.5444 -1.4812 -1.4155 -1.2768 -1.1722 -1.0873 -1.0188
