 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  o   
 -2.3613 -2.3859 -2.2851 -2.1156 -1.9549 -1.8178 -1.6981 -1.5998 -1.5177 -1.4446
 -1.3811 -1.3227 -1.2685 -1.2178 -1.1701 -1.0644 -0.9783 -0.9129 -0.8679 -0.8399
 -0.8252 -0.8202
 -2.2735 -2.1720 -2.1819 -2.1212 -1.9758 -1.8319 -1.7072 -1.6012 -1.5138 -1.4394
 -1.3742 -1.3168 -1.2637 -1.2144 -1.1680 -1.0650 -0.9804 -0.9159 -0.8719 -0.8451
 -0.8312 -0.8270 -0.8296 -0.8367
 -2.2603 -2.1125 -2.0042 -1.9779 -1.9600 -1.8477 -1.7216 -1.6100 -1.5152 -1.4364
 -1.3690 -1.3111 -1.2590 -1.2108 -1.1657 -1.0656 -0.9827 -0.9191 -0.8754 -0.8493
 -0.8362 -0.8327 -0.8363 -0.8443 -0.8551 -0.8694 -0.8879 -0.9106 -0.9368 -0.9656
 -2.2586 -2.1058 -1.9681 -1.8592 -1.8002 -1.7845 -1.7266 -1.6226 -1.5234 -1.4381
 -1.3667 -1.3062 -1.2540 -1.2067 -1.1627 -1.0654 -0.9845 -0.9217 -0.8783 -0.8524
 -0.8399 -0.8372 -0.8418 -0.8512 -0.8635 -0.8780 -0.8956 -0.9171 -0.9429 -0.9720
 -1.0039
 -2.2561 -2.1079 -1.9669 -1.8402 -1.7352 -1.6610 -1.6194 -1.5893 -1.5287 -1.4454
 -1.3685 -1.3040 -1.2494 -1.2021 -1.1589 -1.0641 -0.9854 -0.9236 -0.8804 -0.8544
 -0.8422 -0.8403 -0.8459 -0.8570 -0.8710 -0.8872 -0.9056 -0.9267 -0.9511 -0.9793
 -1.0115
 -2.2560 -2.1081 -1.9703 -1.8417 -1.7261 -1.6277 -1.5501 -1.4929 -1.4524 -1.4158
 -1.3660 -1.3034 -1.2457 -1.1966 -1.1535 -1.0606 -0.9840 -0.9235 -0.8807 -0.8547
 -0.8427 -0.8415 -0.8483 -0.8610 -0.8773 -0.8957 -0.9161 -0.9383 -0.9624 -0.9896
 -1.0206
 -2.2477 -2.1066 -1.9735 -1.8478 -1.7314 -1.6267 -1.5358 -1.4601 -1.3989 -1.3496
 -1.3096 -1.2735 -1.2344 -1.1904 -1.1484 -1.0574 -0.9824 -0.9230 -0.8803 -0.8539
 -0.8416 -0.8407 -0.8484 -0.8625 -0.8810 -0.9020 -0.9248 -0.9490 -0.9746 -1.0021
 -1.0314
 -2.2440 -2.1042 -1.9736 -1.8515 -1.7375 -1.6328 -1.5384 -1.4553 -1.3840 -1.3236
 -1.2724 -1.2292 -1.1923 -1.1596 -1.1277 -1.0512 -0.9796 -0.9212 -0.8786 -0.8517
 -0.8388 -0.8377 -0.8459 -0.8612 -0.8816 -0.9052 -0.9310 -0.9580 -0.9858 -1.0147
 -1.0443
 -2.2450 -2.1010 -1.9675 -1.8522 -1.7408 -1.6382 -1.5444 -1.4595 -1.3840 -1.3177
 -1.2601 -1.2104 -1.1673 -1.1300 -1.0914 -1.0420 -0.9756 -0.9181 -0.8756
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  o   
 -2.5044 -2.3287 -2.1759 -2.0438 -1.9036 -1.7893 -1.6949 -1.6114 -1.5358 -1.4662
 -1.4011 -1.3397 -1.2824 -1.2290 -1.1791 -1.0687 -0.9755 -0.9029 -0.8477
 -2.5789 -2.3719 -2.1942 -2.0430 -1.9070 -1.7841 -1.6838 -1.5994 -1.5200 -1.4512
 -1.3869 -1.3268 -1.2708 -1.2184 -1.1694 -1.0612 -0.9724 -0.9026 -0.8511 -0.8164
 -2.6000 -2.4222 -2.2292 -2.0593 -1.9183 -1.7872 -1.6784 -1.5898 -1.5095 -1.4399
 -1.3768 -1.3181 -1.2634 -1.2124 -1.1645 -1.0583 -0.9713 -0.9035 -0.8546 -0.8225
 -0.8043
 -2.3936 -2.4257 -2.2660 -2.0878 -1.9306 -1.7977 -1.6804 -1.5848 -1.5043 -1.4314
 -1.3689 -1.3115 -1.2581 -1.2083 -1.1617 -1.0579 -0.9722 -0.9056 -0.8582 -0.8276
 -0.8106 -0.8039
 -2.2866 -2.2515 -2.2478 -2.1136 -1.9540 -1.8114 -1.6902 -1.5860 -1.5004 -1.4268
 -1.3623 -1.3057 -1.2535 -1.2050 -1.1595 -1.0584 -0.9743 -0.9084 -0.8618 -0.8321
 -0.8160 -0.8100 -0.8115 -0.8183
 -2.2649 -2.1221 -2.0567 -2.0656 -1.9697 -1.8311 -1.7035 -1.5938 -1.5015 -1.4242
 -1.3572 -1.3002 -1.2488 -1.2014 -1.1572 -1.0590 -0.9766 -0.9115 -0.8650 -0.8359
 -0.8204 -0.8151 -0.8174 -0.8250 -0.8361 -0.8504 -0.8692 -0.8932 -0.9200 -0.9498
 -2.2713 -2.1095 -1.9741 -1.8884 -1.8749 -1.8320 -1.7198 -1.6068 -1.5090 -1.4251
 -1.3554 -1.2953 -1.2439 -1.1973 -1.1542 -1.0587 -0.9785 -0.9143 -0.8681 -0.8389
 -0.8239 -0.8193 -0.8223 -0.8308 -0.8429 -0.8577 -0.8757 -0.8976 -0.9245 -0.9544
 -0.9872
 -2.2864 -2.1196 -1.9702 -1.8434 -1.7501 -1.7034 -1.6810 -1.6155 -1.5206 -1.4324
 -1.3567 -1.2933 -1.2394 -1.1927 -1.1502 -1.0573 -0.9794 -0.9165 -0.8705 -0.8412
 -0.8263 -0.8222 -0.8260 -0.8356 -0.8490 -0.8649 -0.8835 -0.9049 -0.9302 -0.9600
 -0.9931
 -2.3059 -2.1344 -1.9813 -1.8449 -1.7277 -1.6347 -1.5704 -1.5312 -1.4955 -1.4362
 -1.3616 -1.2933 -1.2361 -1.1874 -1.1449 -1.0538 -0.9781 -0.9167 -0.8713 -0.8419
 -0.8270 -0.8234 -0.8281 -0.8389 -0.8539 -0.8716 -0.8917 -0.9142 -0.9393 -0.9678
 -1.0005
 -2.3245 -2.1530 -1.9983 -1.8589 -1.7350 -1.6277 -1.5388 -1.4695 -1.4173 -1.3770
 -1.3384 -1.2917 -1.2364 -1.1851 -1.1409 -1.0506 -0.9765 -0.9166 -0.8716 -0.8420
 -0.8266 -0.8230 -0.8283 -0.8402 -0.8567 -0.8764 -0.8986 -0.9227 -0.9489 -0.9771
 -1.0092
 -2.3549 -2.1754 -2.0163 -1.8757 -1.7493 -1.6373 -1.5396 -1.4565 -1.3881 -1.3321
 -1.2860 -1.2469 -1.2106 -1.1732 -1.1336 -1.0464 -0.9740 -0.9151 -0.8706 -0.8408
 -0.8248 -0.8208 -0.8263 -0.8390 -0.8570 -0.8787 -0.9033 -0.9297 -0.9579 -0.9877
 -1.0193
 -2.3970 -2.2016 -2.0285 -1.8920 -1.7650 -1.6511 -1.5502 -1.4615 -1.3849 -1.3195
 -1.2642 -1.2170 -1.1765 -1.1409 -1.1230 -1.0412 -0.9706 -0.9122 -0.8683
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  o   
 -2.4475 -2.2847 -2.1418 -2.0169 -1.8780 -1.7716 -1.6809 -1.5977 -1.5214 -1.4517
 -1.3876 -1.3273 -1.2709 -1.2183 -1.1693 -1.0610 -0.9696 -0.8975 -0.8413
 -2.5157 -2.3233 -2.1579 -2.0169 -1.8832 -1.7656 -1.6687 -1.5841 -1.5061 -1.4371
 -1.3744 -1.3152 -1.2599 -1.2083 -1.1602 -1.0539 -0.9661 -0.8962 -0.8435 -0.8067
 -2.5788 -2.3798 -2.1923 -2.0305 -1.8957 -1.7679 -1.6630 -1.5762 -1.4956 -1.4272
 -1.3649 -1.3069 -1.2530 -1.2027 -1.1555 -1.0511 -0.9648 -0.8965 -0.8460 -0.8115
 -0.7909
 -2.5350 -2.4214 -2.2361 -2.0592 -1.9081 -1.7798 -1.6644 -1.5709 -1.4921 -1.4191
 -1.3573 -1.3005 -1.2478 -1.1987 -1.1528 -1.0507 -0.9657 -0.8983 -0.8488 -0.8157
 -0.7963 -0.7878
 -2.3230 -2.3455 -2.2592 -2.0928 -1.9309 -1.7929 -1.6736 -1.5720 -1.4879 -1.4151
 -1.3509 -1.2949 -1.2433 -1.1955 -1.1507 -1.0513 -0.9678 -0.9009 -0.8520 -0.8195
 -0.8009 -0.7930 -0.7933 -0.7998
 -2.2668 -2.1463 -2.1479 -2.0991 -1.9566 -1.8119 -1.6872 -1.5796 -1.4887 -1.4128
 -1.3462 -1.2896 -1.2388 -1.1920 -1.1484 -1.0518 -0.9701 -0.9041 -0.8552 -0.8230
 -0.8049 -0.7976 -0.7984 -0.8052 -0.8164 -0.8311 -0.8505 -0.8749 -0.9021 -0.9328
 -2.2736 -2.1108 -1.9885 -1.9532 -1.9408 -1.8305 -1.7040 -1.5916 -1.4954 -1.4133
 -1.3446 -1.2849 -1.2340 -1.1880 -1.1454 -1.0515 -0.9721 -0.9071 -0.8584 -0.8261
 -0.8082 -0.8014 -0.8027 -0.8101 -0.8218 -0.8366 -0.8547 -0.8773 -0.9049 -0.9354
 -0.9691
 -2.3007 -2.1215 -1.9705 -1.8508 -1.7847 -1.7712 -1.7118 -1.6067 -1.5066 -1.4199
 -1.3455 -1.2831 -1.2295 -1.1834 -1.1415 -1.0501 -0.9730 -0.9095 -0.8611 -0.8286
 -0.8106 -0.8041 -0.8061 -0.8142 -0.8267 -0.8423 -0.8605 -0.8822 -0.9083 -0.9391
 -0.9730
 -2.3341 -2.1461 -1.9837 -1.8445 -1.7306 -1.6510 -1.6109 -1.5805 -1.5140 -1.4283
 -1.3496 -1.2827 -1.2262 -1.1780 -1.1360 -1.0464 -0.9717 -0.9099 -0.8623 -0.8297
 -0.8115 -0.8053 -0.8079 -0.8170 -0.8306 -0.8475 -0.8671 -0.8894 -0.9148 -0.9443
 -0.9784
 -2.3780 -2.1812 -2.0100 -1.8620 -1.7345 -1.6281 -1.5456 -1.4882 -1.4494 -1.4104
 -1.3549 -1.2887 -1.2279 -1.1762 -1.1322 -1.0430 -0.9701 -0.9099 -0.8632 -0.8305
 -0.8118 -0.8052 -0.8081 -0.8180 -0.8327 -0.8510 -0.8722 -0.8958 -0.9220 -0.9513
 -0.9839
 -2.4426 -2.2268 -2.0429 -1.8878 -1.7532 -1.6373 -1.5391 -1.4588 -1.3962 -1.3477
 -1.3076 -1.2686 -1.2247 -1.1755 -1.1296 -1.0392 -0.9675 -0.9087 -0.8628 -0.8301
 -0.8108 -0.8037 -0.8065 -0.8169 -0.8327 -0.8525 -0.8756 -0.9010 -0.9288 -0.9590
 -0.9917
 -2.5277 -2.2829 -2.0789 -1.9183 -1.7780 -1.6562 -1.5510 -1.4609 -1.3851 -1.3226
 -1.2711 -1.2279 -1.1899 -1.1541 -1.1282 -1.0350 -0.9639 -0.9063 -0.8611
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  o   
 -2.3861 -2.2501 -2.1185 -1.9910 -1.8588 -1.7420 -1.6430 -1.5583 -1.4848 -1.4200
 -1.3616 -1.3078 -1.2569 -1.2075 -1.1592 -1.0527 -0.9627 -0.8891 -0.8347
 -2.4674 -2.2806 -2.1244 -1.9958 -1.8633 -1.7493 -1.6549 -1.5715 -1.4933 -1.4252
 -1.3623 -1.3037 -1.2491 -1.1983 -1.1508 -1.0460 -0.9592 -0.8887 -0.8358 -0.7975
 -2.5437 -2.3346 -2.1565 -2.0064 -1.8762 -1.7505 -1.6491 -1.5631 -1.4832 -1.4154
 -1.3535 -1.2960 -1.2426 -1.1928 -1.1464 -1.0434 -0.9579 -0.8893 -0.8375 -0.8010
 -0.7782
 -2.5622 -2.3938 -2.2021 -2.0313 -1.8903 -1.7626 -1.6492 -1.5579 -1.4802 -1.4075
 -1.3463 -1.2899 -1.2377 -1.1892 -1.1438 -1.0431 -0.9588 -0.8909 -0.8398 -0.8044
 -0.7826 -0.7722
 -2.4065 -2.3924 -2.2443 -2.0676 -1.9089 -1.7787 -1.6587 -1.5584 -1.4760 -1.4029
 -1.3400 -1.2846 -1.2334 -1.1860 -1.1418 -1.0436 -0.9608 -0.8935 -0.8427 -0.8077
 -0.7865 -0.7766 -0.7754 -0.7812
 -2.2729 -2.2087 -2.2171 -2.0958 -1.9375 -1.7934 -1.6738 -1.5656 -1.4766 -1.4020
 -1.3354 -1.2794 -1.2290 -1.1826 -1.1395 -1.0441 -0.9632 -0.8967 -0.8460 -0.8109
 -0.7900 -0.7805 -0.7797 -0.7855 -0.7962 -0.8116 -0.8318 -0.8562 -0.8835 -0.9148
 -2.2711 -2.1142 -2.0266 -2.0363 -1.9532 -1.8166 -1.6878 -1.5788 -1.4828 -1.4021
 -1.3347 -1.2749 -1.2243 -1.1787 -1.1366 -1.0438 -0.9652 -0.8999 -0.8493 -0.8141
 -0.7931 -0.7838 -0.7834 -0.7896 -0.8007 -0.8155 -0.8341 -0.8571 -0.8847 -0.9154
 -0.9499
 -2.2991 -2.1188 -1.9714 -1.8707 -1.8514 -1.8158 -1.7060 -1.5927 -1.4939 -1.4082
 -1.3350 -1.2735 -1.2199 -1.1742 -1.1328 -1.0424 -0.9662 -0.9025 -0.8524 -0.8168
 -0.7955 -0.7863 -0.7862 -0.7929 -0.8045 -0.8198 -0.8382 -0.8600 -0.8862 -0.9173
 -0.9515
 -2.3442 -2.1470 -1.9811 -1.8435 -1.7398 -1.6875 -1.6670 -1.6008 -1.5052 -1.4157
 -1.3379 -1.2728 -1.2169 -1.1688 -1.1273 -1.0387 -0.9648 -0.9030 -0.8539 -0.8184
 -0.7968 -0.7876 -0.7879 -0.7952 -0.8075 -0.8236 -0.8428 -0.8649 -0.8903 -0.9202
 -0.9549
 -2.4085 -2.1936 -2.0117 -1.8596 -1.7325 -1.6312 -1.5618 -1.5235 -1.4877 -1.4249
 -1.3485 -1.2784 -1.2183 -1.1671 -1.1234 -1.0352 -0.9632 -0.9032 -0.8551 -0.8197
 -0.7976 -0.7879 -0.7882 -0.7959 -0.8090 -0.8261 -0.8464 -0.8693 -0.8951 -0.9245
 -0.9579
 -2.5037 -2.2586 -2.0556 -1.8906 -1.7518 -1.6350 -1.5390 -1.4650 -1.4125 -1.3733
 -1.3328 -1.2818 -1.2231 -1.1685 -1.1218 -1.0313 -0.9604 -0.9019 -0.8550 -0.8199
 -0.7974 -0.7870 -0.7870 -0.7950 -0.8088 -0.8269 -0.8485 -0.8728 -0.8998 -0.9298
 -0.9630
 -2.6299 -2.3420 -2.1128 -1.9318 -1.7822 -1.6558 -1.5491 -1.4595 -1.3868 -1.3293
 -1.2836 -1.2444 -1.2057 -1.1644 -1.1225 -1.0270 -0.9564 -0.8991 -0.8536
