 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = BX   
 -7.3911 -7.2978 -7.2099 -7.1224 -7.0230 -6.8905 -6.6883 -6.3446 -5.8481 -5.3152
 -4.8502 -4.4882 -4.2096 -3.9868 -3.7973 -3.4033 -3.0853 -2.8248 -2.6056 -2.4165
 -2.2520 -2.1064
 -7.0331 -6.9203 -6.8154 -6.7160 -6.6152 -6.4992 -6.3432 -6.0990 -5.7194 -5.2601
 -4.8236 -4.4638 -4.1816 -3.9559 -3.7656 -3.3716 -3.0520 -2.7935 -2.5799 -2.3981
 -2.2413 -2.1041 -1.9825 -1.8743
 -6.7743 -6.6275 -6.4970 -6.3772 -6.2633 -6.1473 -6.0142 -5.8342 -5.5587 -5.1866
 -4.7941 -4.4475 -4.1654 -3.9375 -3.7461 -3.3529 -3.0312 -2.7722 -2.5624 -2.3863
 -2.2357 -2.1052 -1.9907 -1.8893 -1.7994 -1.7194 -1.6470 -1.5780 -1.5229 -1.4865
 -6.6686 -6.4559 -6.2766 -6.1211 -5.9817 -5.8502 -5.7175 -5.5680 -5.3681 -5.0858
 -4.7527 -4.4315 -4.1559 -3.9277 -3.7362 -3.3450 -3.0213 -2.7599 -2.5514 -2.3795
 -2.2338 -2.1088 -2.0004 -1.9053 -1.8217 -1.7490 -1.6841 -1.6239 -1.5681 -1.5243
 -1.4976
 -6.6875 -6.3802 -6.1305 -5.9320 -5.7665 -5.6161 -5.4696 -5.3224 -5.1614 -4.9531
 -4.6888 -4.4066 -4.1465 -3.9231 -3.7328 -3.3456 -3.0218 -2.7559 -2.5461 -2.3765
 -2.2347 -2.1141 -2.0108 -1.9214 -1.8438 -1.7760 -1.7167 -1.6646 -1.6177 -1.5741
 -1.5402
 -6.7928 -6.4217 -6.0945 -5.8181 -5.5908 -5.4020 -5.2377 -5.0903 -4.9428 -4.7777
 -4.5818 -4.3557 -4.1266 -3.9162 -3.7311 -3.3504 -3.0288 -2.7580 -2.5443 -2.3747
 -2.2355 -2.1184 -2.0195 -1.9354 -1.8635 -1.8017 -1.7485 -1.7020 -1.6611 -1.6249
 -1.5926
 -6.9921 -6.5588 -6.1743 -5.8354 -5.5432 -5.2961 -5.0863 -4.9052 -4.7409 -4.5826
 -4.4210 -4.2500 -4.0725 -3.8974 -3.7303 -3.3638 -3.0473 -2.7724 -2.5521 -2.3794
 -2.2405 -2.1256 -2.0298 -1.9497 -1.8827 -1.8263 -1.7788 -1.7381 -1.7028 -1.6721
 -1.6454
 -7.3012 -6.7969 -6.3505 -5.9546 -5.6069 -5.3052 -5.0460 -4.8233 -4.6284 -4.4536
 -4.2910 -4.1354 -3.9838 -3.8385 -3.7011 -3.3773 -3.0718 -2.7952 -2.5672 -2.3886
 -2.2477 -2.1334 -2.0395 -1.9624 -1.8991 -1.8474 -1.8052 -1.7703 -1.7407 -1.7156
 -1.6986
 -7.7230 -7.1477 -6.6300 -6.1718 -5.7676 -5.4135 -5.1059 -4.8402 -4.6111 -4.4117
 -4.2350 -4.0746 -3.9261 -3.7884 -3.6435 -3.3909 -3.1023 -2.8264 -2.5896
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = BX   
 -9.0618 -9.0361 -8.9381 -8.7585 -8.4872 -8.1169 -7.6421 -7.0591 -6.3899 -5.7397
 -5.1912 -4.7893 -4.4941 -4.2628 -4.0687 -3.6731 -3.3495 -3.0687 -2.8068
 -8.5268 -8.4872 -8.5043 -8.4972 -8.3862 -8.1076 -7.6102 -6.9203 -6.2493 -5.6112
 -5.0789 -4.6833 -4.3901 -4.1607 -3.9683 -3.5752 -3.2552 -2.9814 -2.7397 -2.5239
 -8.0271 -7.9721 -7.9187 -7.8535 -7.7558 -7.5939 -7.3084 -6.7929 -6.1566 -5.5437
 -5.0216 -4.6234 -4.3253 -4.0932 -3.9002 -3.5072 -3.1883 -2.9197 -2.6873 -2.4833
 -2.3036
 -7.5753 -7.5039 -7.4381 -7.3702 -7.2857 -7.1614 -6.9588 -6.6022 -6.0700 -5.5013
 -4.9939 -4.5907 -4.2856 -4.0482 -3.8531 -3.4594 -3.1403 -2.8751 -2.6496 -2.4542
 -2.2840 -2.1340
 -7.1834 -7.0943 -7.0121 -6.9346 -6.8529 -6.7512 -6.6031 -6.3579 -5.9596 -5.4589
 -4.9781 -4.5756 -4.2632 -4.0192 -3.8206 -3.4259 -3.1060 -2.8423 -2.6222 -2.4337
 -2.2706 -2.1283 -2.0025 -1.8902
 -6.8744 -6.7549 -6.6519 -6.5573 -6.4669 -6.3715 -6.2535 -6.0811 -5.8007 -5.3987
 -4.9607 -4.5690 -4.2528 -4.0026 -3.7999 -3.4037 -3.0830 -2.8189 -2.6022 -2.4193
 -2.2621 -2.1260 -2.0069 -1.9012 -1.8071 -1.7229 -1.6459 -1.5735 -1.5181 -1.4805
 -6.6837 -6.5165 -6.3742 -6.2526 -6.1426 -6.0374 -5.9273 -5.7932 -5.5982 -5.3023
 -4.9303 -4.5636 -4.2496 -3.9955 -3.7891 -3.3912 -3.0702 -2.8040 -2.5885 -2.4098
 -2.2574 -2.1264 -2.0129 -1.9134 -1.8255 -1.7487 -1.6801 -1.6166 -1.5585 -1.5151
 -1.4880
 -6.6363 -6.3891 -6.1980 -6.0397 -5.8983 -5.7687 -5.6456 -5.5200 -5.3707 -5.1608
 -4.8725 -4.5496 -4.2496 -3.9955 -3.7865 -3.3871 -3.0671 -2.7980 -2.5810 -2.4042
 -2.2558 -2.1290 -2.0201 -1.9261 -1.8439 -1.7718 -1.7092 -1.6549 -1.6056 -1.5607
 -1.5275
 -6.7050 -6.3726 -6.0915 -5.8659 -5.6877 -5.5414 -5.4093 -5.2775 -5.1425 -4.9810
 -4.7697 -4.5080 -4.2379 -3.9942 -3.7867 -3.3876 -3.0703 -2.7984 -2.5775 -2.4005
 -2.2545 -2.1312 -2.0265 -1.9371 -1.8603 -1.7940 -1.7371 -1.6882 -1.6460 -1.6093
 -1.5766
 -6.8585 -6.4683 -6.1221 -5.8226 -5.5723 -5.3673 -5.1964 -5.0468 -4.9091 -4.7705
 -4.6157 -4.4251 -4.2083 -3.9917 -3.7936 -3.3981 -3.0846 -2.8113 -2.5847 -2.4041
 -2.2583 -2.1371 -2.0353 -1.9496 -1.8771 -1.8158 -1.7643 -1.7209 -1.6843 -1.6539
 -1.6258
 -7.1081 -6.6562 -6.2529 -5.8962 -5.5850 -5.3186 -5.0939 -4.9025 -4.7338 -4.5794
 -4.4315 -4.2789 -4.1140 -3.9443 -3.7790 -3.4125 -3.1050 -2.8326 -2.6001 -2.4136
 -2.2651 -2.1443 -2.0443 -1.9613 -1.8923 -1.8352 -1.7885 -1.7502 -1.7190 -1.6933
 -1.6724
 -7.4845 -6.9551 -6.4849 -6.0691 -5.7025 -5.3820 -5.1047 -4.8665 -4.6614 -4.4810
 -4.3173 -4.1636 -4.0147 -3.8687 -3.7429 -3.4308 -3.1315 -2.8623 -2.6237
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = BX   
 -9.2437 -9.2501 -8.9604 -8.5338 -8.0713 -7.6520 -7.3507 -7.1228 -6.5183 -5.8941
 -5.3205 -4.8820 -4.5640 -4.3208 -4.1233 -3.7275 -3.4045 -3.1208 -2.8639
 -8.7137 -8.7061 -8.6721 -8.7658 -8.6201 -8.2585 -7.7015 -7.0202 -6.3968 -5.7756
 -5.2176 -4.7859 -4.4688 -4.2266 -4.0296 -3.6372 -3.3173 -3.0402 -2.7933 -2.5722
 -8.2189 -8.1890 -8.1464 -8.1018 -8.0121 -7.8525 -7.5437 -6.9460 -6.3167 -5.7155
 -5.1686 -4.7347 -4.4103 -4.1634 -3.9640 -3.5715 -3.2533 -2.9814 -2.7427 -2.5318
 -2.3461
 -7.7389 -7.6927 -7.6519 -7.6055 -7.5353 -7.4160 -7.2070 -6.8213 -6.2567 -5.6774
 -5.1461 -4.7107 -4.3765 -4.1215 -3.9174 -3.5227 -3.2051 -2.9367 -2.7049 -2.5021
 -2.3245 -2.1684
 -7.3254 -7.2593 -7.2013 -7.1461 -7.0822 -6.9911 -6.8456 -6.5930 -6.1660 -5.6466
 -5.1372 -4.7019 -4.3595 -4.0944 -3.8845 -3.4860 -3.1686 -2.9020 -2.6757 -2.4798
 -2.3091 -2.1601 -2.0288 -1.9118
 -6.9734 -6.8853 -6.8067 -6.7355 -6.6662 -6.5871 -6.4791 -6.3094 -6.0202 -5.5923
 -5.1286 -4.7018 -4.3540 -4.0800 -3.8629 -3.4592 -3.1421 -2.8757 -2.6529 -2.4628
 -2.2980 -2.1549 -2.0299 -1.9196 -1.8209 -1.7318 -1.6491 -1.5727 -1.5162 -1.4761
 -6.7124 -6.5894 -6.4823 -6.3886 -6.3031 -6.2199 -6.1271 -6.0038 -5.8115 -5.5024
 -5.1029 -4.7034 -4.3561 -4.0754 -3.8516 -3.4414 -3.1249 -2.8576 -2.6360 -2.4502
 -2.2906 -2.1525 -2.0328 -1.9282 -1.8357 -1.7532 -1.6798 -1.6126 -1.5511 -1.5075
 -1.4791
 -6.6038 -6.4177 -6.2599 -6.1269 -6.0124 -5.9099 -5.8112 -5.7047 -5.5665 -5.3574
 -5.0498 -4.6961 -4.3611 -4.0787 -3.8495 -3.4321 -3.1167 -2.8481 -2.6253 -2.4415
 -2.2861 -2.1523 -2.0372 -1.9376 -1.8506 -1.7739 -1.7068 -1.6479 -1.5953 -1.5480
 -1.5155
 -6.6169 -6.3305 -6.1030 -5.9307 -5.7944 -5.6729 -5.5548 -5.4376 -5.3174 -5.1639
 -4.9466 -4.6600 -4.3555 -4.0809 -3.8510 -3.4284 -3.1144 -2.8454 -2.6195 -2.4351
 -2.2821 -2.1520 -2.0409 -1.9458 -1.8638 -1.7924 -1.7309 -1.6783 -1.6332 -1.5941
 -1.5601
 -6.7329 -6.3817 -6.0748 -5.8188 -5.6129 -5.4514 -5.3196 -5.2027 -5.0864 -4.9577
 -4.8008 -4.5917 -4.3400 -4.0878 -3.8625 -3.4357 -3.1229 -2.8548 -2.6248 -2.4370
 -2.2838 -2.1560 -2.0478 -1.9561 -1.8781 -1.8115 -1.7550 -1.7074 -1.6677 -1.6352
 -1.6083
 -6.9314 -6.5246 -6.1616 -5.8419 -5.5675 -5.3390 -5.1518 -4.9951 -4.8581 -4.7303
 -4.6012 -4.4537 -4.2716 -4.0672 -3.8653 -3.4495 -3.1382 -2.8724 -2.6390 -2.4457
 -2.2897 -2.1620 -2.0556 -1.9664 -1.8916 -1.8288 -1.7768 -1.7340 -1.6993 -1.6718
 -1.6503
 -7.2450 -6.7678 -6.3449 -5.9700 -5.6401 -5.3532 -5.1084 -4.9017 -4.7251 -4.5690
 -4.4249 -4.2852 -4.1410 -3.9854 -3.8594 -3.4698 -3.1603 -2.8982 -2.6621
