 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
  0.1296  0.1739  0.2148  0.2526  0.2878  0.3654  0.4281  0.4740  0.5006  0.5070
  0.4942
 -0.7202 -0.7529 -0.5969 -0.4284 -0.2892 -0.1812 -0.0920 -0.0216  0.0378  0.0927
  0.1392  0.1813  0.2200  0.2557  0.2889  0.3627  0.4235  0.4683  0.4939  0.4994
  0.4867  0.4597
 -0.6133 -0.5813 -0.5809 -0.4529 -0.3055 -0.1832 -0.0883 -0.0120  0.0490  0.1020
  0.1493  0.1897  0.2263  0.2599  0.2912  0.3606  0.4188  0.4628  0.4879  0.4934
  0.4809  0.4551  0.4194  0.3768
 -0.5914 -0.4544 -0.3953 -0.4083 -0.3203 -0.1955 -0.0890 -0.0060  0.0591  0.1124
  0.1595  0.1993  0.2342  0.2659  0.2951  0.3598  0.4149  0.4577  0.4829  0.4885
  0.4765  0.4515  0.4171  0.3758  0.3299  0.2800  0.2245  0.1634  0.1021  0.0417
 -0.5992 -0.4403 -0.3143 -0.2379 -0.2303 -0.1956 -0.0979 -0.0059  0.0660  0.1232
  0.1694  0.2100  0.2440  0.2740  0.3013  0.3613  0.4124  0.4534  0.4785  0.4846
  0.4733  0.4490  0.4155  0.3754  0.3307  0.2825  0.2304  0.1736  0.1118  0.0497
 -0.0114
 -0.6230 -0.4500 -0.3068 -0.1923 -0.1109 -0.0730 -0.0594 -0.0077  0.0671  0.1306
  0.1803  0.2205  0.2551  0.2841  0.3099  0.3653  0.4123  0.4506  0.4750  0.4817
  0.4713  0.4476  0.4148  0.3755  0.3317  0.2846  0.2343  0.1806  0.1225  0.0602
 -0.0028
 -0.6596 -0.4716 -0.3155 -0.1882 -0.0855 -0.0065  0.0461  0.0743  0.0967  0.1378
  0.1899  0.2332  0.2674  0.2967  0.3214  0.3727  0.4155  0.4506  0.4735  0.4802
  0.4704  0.4472  0.4148  0.3759  0.3325  0.2859  0.2364  0.1841  0.1286  0.0697
  0.0069
 -0.7102 -0.5076 -0.3379 -0.1979 -0.0850  0.0065  0.0797  0.1351  0.1737  0.1996
  0.2215  0.2485  0.2812  0.3095  0.3341  0.3820  0.4209  0.4526  0.4737  0.4803
  0.4712  0.4489  0.4169  0.3783  0.3351  0.2886  0.2394  0.1879  0.1339  0.0772
  0.0164
 -0.7784 -0.5580 -0.3726 -0.2188 -0.0937  0.0063  0.0874  0.1536  0.2063  0.2469
  0.2772  0.2995  0.3176  0.3351  0.3533  0.3943  0.4290  0.4574  0.4765  0.4824
  0.4739  0.4523  0.4209  0.3825  0.3392  0.2924  0.2429  0.1914  0.1380  0.0827
  0.0254
 -0.8642 -0.6228 -0.4117 -0.2511 -0.1131 -0.0012  0.0875  0.1592  0.2181  0.2664
  0.3051  0.3354  0.3587  0.3765  0.3790  0.4096  0.4398  0.4650  0.4819
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  I   
 -0.7830 -0.6264 -0.4956 -0.3881 -0.2721 -0.1852 -0.1119 -0.0450  0.0161  0.0720
  0.1233  0.1713  0.2159  0.2570  0.2948  0.3762  0.4413  0.4893  0.5210
 -0.8477 -0.6564 -0.5008 -0.3774 -0.2673 -0.1737 -0.0973 -0.0308  0.0302  0.0844
  0.1336  0.1797  0.2223  0.2617  0.2981  0.3767  0.4392  0.4855  0.5148  0.5263
 -0.9070 -0.7083 -0.5270 -0.3803 -0.2674 -0.1660 -0.0856 -0.0193  0.0425  0.0954
  0.1430  0.1869  0.2273  0.2647  0.2994  0.3750  0.4360  0.4811  0.5090  0.5187
  0.5100
 -0.8612 -0.7491 -0.5670 -0.4004 -0.2682 -0.1647 -0.0767 -0.0074  0.0511  0.1064
  0.1524  0.1942  0.2326  0.2679  0.3006  0.3725  0.4317  0.4762  0.5036  0.5127
  0.5038  0.4796
 -0.6500 -0.6741 -0.5908 -0.4303 -0.2817 -0.1650 -0.0723  0.0021  0.0625  0.1152
  0.1625  0.2025  0.2388  0.2721  0.3028  0.3704  0.4270  0.4710  0.4984  0.5076
  0.4990  0.4758  0.4414  0.3989
 -0.5945 -0.4784 -0.4831 -0.4386 -0.3039 -0.1743 -0.0720  0.0085  0.0726  0.1253
  0.1725  0.2120  0.2466  0.2779  0.3067  0.3696  0.4230  0.4657  0.4933  0.5031
  0.4951  0.4727  0.4397  0.3989  0.3525  0.3015  0.2449  0.1828  0.1211  0.0594
 -0.6019 -0.4431 -0.3284 -0.2987 -0.2910 -0.1897 -0.0788  0.0108  0.0803  0.1360
  0.1819  0.2225  0.2562  0.2858  0.3127  0.3709  0.4203  0.4610  0.4885  0.4990
  0.4920  0.4704  0.4385  0.3990  0.3543  0.3055  0.2527  0.1945  0.1314  0.0688
  0.0065
 -0.6362 -0.4532 -0.3088 -0.1999 -0.1422 -0.1344 -0.0842  0.0054  0.0837  0.1444
  0.1929  0.2326  0.2672  0.2959  0.3212  0.3748  0.4199  0.4578  0.4845  0.4956
  0.4897  0.4690  0.4380  0.3996  0.3561  0.3088  0.2583  0.2037  0.1441  0.0802
  0.0166
 -0.6829 -0.4829 -0.3198 -0.1900 -0.0891 -0.0205  0.0112  0.0324  0.0845  0.1498
  0.2037  0.2452  0.2792  0.3083  0.3326  0.3822  0.4231  0.4574  0.4823  0.4935
  0.4884  0.4685  0.4381  0.4003  0.3576  0.3112  0.2616  0.2088  0.1524  0.0920
  0.0274
 -0.7577 -0.5334 -0.3499 -0.2032 -0.0871  0.0046  0.0738  0.1200  0.1478  0.1735
  0.2112  0.2552  0.2913  0.3203  0.3450  0.3915  0.4284  0.4590  0.4817  0.4925
  0.4883  0.4697  0.4401  0.4029  0.3607  0.3149  0.2660  0.2144  0.1598  0.1020
  0.0409
 -0.8565 -0.6047 -0.3979 -0.2317 -0.1000  0.0034  0.0859  0.1511  0.2001  0.2354
  0.2613  0.2841  0.3089  0.3360  0.3591  0.4034  0.4366  0.4637  0.4838  0.4935
  0.4898  0.4723  0.4436  0.4070  0.3651  0.3194  0.2706  0.2194  0.1658  0.1096
  0.0508
 -0.9793 -0.6968 -0.4613 -0.2765 -0.1269 -0.0088  0.0835  0.1573  0.2166  0.2638
  0.3004  0.3283  0.3500  0.3682  0.3749  0.4179  0.4477  0.4715  0.4886
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  I   
 -0.7282 -0.5972 -0.4770 -0.3666 -0.2554 -0.1582 -0.0765 -0.0073  0.0521  0.1040
  0.1502  0.1924  0.2321  0.2704  0.3077  0.3873  0.4505  0.4969  0.5265
 -0.8025 -0.6181 -0.4718 -0.3598 -0.2500 -0.1584 -0.0831 -0.0169  0.0448  0.0986
  0.1480  0.1940  0.2363  0.2753  0.3112  0.3885  0.4494  0.4944  0.5230  0.5357
 -0.8787 -0.6663 -0.4944 -0.3590 -0.2501 -0.1500 -0.0713 -0.0050  0.0568  0.1095
  0.1570  0.2009  0.2413  0.2785  0.3128  0.3873  0.4468  0.4910  0.5191  0.5310
  0.5258
 -0.8912 -0.7229 -0.5342 -0.3740 -0.2517 -0.1488 -0.0618  0.0067  0.0648  0.1203
  0.1662  0.2079  0.2463  0.2814  0.3139  0.3848  0.4427  0.4867  0.5148  0.5265
  0.5211  0.4999
 -0.7340 -0.7216 -0.5752 -0.4044 -0.2598 -0.1510 -0.0577  0.0163  0.0760  0.1296
  0.1760  0.2159  0.2522  0.2854  0.3159  0.3826  0.4380  0.4815  0.5101  0.5222
  0.5173  0.4970  0.4644  0.4225
 -0.6016 -0.5399 -0.5504 -0.4326 -0.2826 -0.1548 -0.0581  0.0228  0.0860  0.1382
  0.1859  0.2252  0.2597  0.2910  0.3196  0.3816  0.4337  0.4759  0.5049  0.5180
  0.5140  0.4947  0.4634  0.4233  0.3770  0.3247  0.2665  0.2041  0.1420  0.0791
 -0.6005 -0.4474 -0.3650 -0.3777 -0.2993 -0.1722 -0.0606  0.0248  0.0938  0.1489
  0.1943  0.2354  0.2691  0.2986  0.3253  0.3827  0.4307  0.4708  0.4996  0.5137
  0.5110  0.4928  0.4628  0.4242  0.3794  0.3300  0.2760  0.2166  0.1531  0.0900
  0.0265
 -0.6331 -0.4518 -0.3110 -0.2185 -0.2039 -0.1734 -0.0735  0.0227  0.0982  0.1575
  0.2053  0.2448  0.2799  0.3084  0.3335  0.3863  0.4301  0.4670  0.4949  0.5097
  0.5083  0.4915  0.4626  0.4253  0.3820  0.3344  0.2830  0.2276  0.1671  0.1024
  0.0382
 -0.6890 -0.4836 -0.3188 -0.1906 -0.0976 -0.0528 -0.0380  0.0186  0.0980  0.1652
  0.2172  0.2573  0.2913  0.3207  0.3447  0.3935  0.4329  0.4662  0.4920  0.5066
  0.5063  0.4907  0.4628  0.4264  0.3842  0.3379  0.2880  0.2347  0.1778  0.1161
  0.0503
 -0.7814 -0.5432 -0.3519 -0.2029 -0.0871  0.0014  0.0604  0.0907  0.1173  0.1658
  0.2221  0.2679  0.3031  0.3321  0.3569  0.4027  0.4380  0.4674  0.4907  0.5046
  0.5052  0.4911  0.4645  0.4291  0.3878  0.3424  0.2936  0.2419  0.1871  0.1286
  0.0661
 -0.9061 -0.6306 -0.4087 -0.2351 -0.1009  0.0033  0.0849  0.1462  0.1878  0.2163
  0.2437  0.2778  0.3151  0.3453  0.3696  0.4143  0.4461  0.4719  0.4921  0.5046
  0.5054  0.4927  0.4675  0.4330  0.3923  0.3475  0.2993  0.2484  0.1948  0.1382
  0.0785
 -1.0629 -0.7458 -0.4892 -0.2891 -0.1320 -0.0109  0.0827  0.1568  0.2150  0.2593
  0.2922  0.3178  0.3409  0.3642  0.3828  0.4283  0.4572  0.4797  0.4962
