 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  I   
 -2.3190 -2.1638 -2.0367 -1.9293 -1.8288 -1.7181 -1.5738 -1.3849 -1.1970 -1.0534
 -0.9604 -0.9013 -0.8591 -0.8241 -0.7924 -0.7263 -0.6799 -0.6511 -0.6407 -0.6472
 -0.6674 -0.6982
 -2.1451 -2.0169 -1.8775 -1.7602 -1.6593 -1.5636 -1.4584 -1.3232 -1.1742 -1.0469
 -0.9565 -0.8970 -0.8553 -0.8219 -0.7919 -0.7286 -0.6843 -0.6574 -0.6480 -0.6550
 -0.6748 -0.7045 -0.7416 -0.7841
 -1.9581 -1.8283 -1.7168 -1.6124 -1.5150 -1.4254 -1.3403 -1.2455 -1.1350 -1.0297
 -0.9473 -0.8896 -0.8490 -0.8173 -0.7894 -0.7295 -0.6873 -0.6624 -0.6538 -0.6608
 -0.6804 -0.7093 -0.7455 -0.7870 -0.8326 -0.8820 -0.9361 -0.9952 -1.0558 -1.1144
 -1.8007 -1.6310 -1.5031 -1.4087 -1.3372 -1.2763 -1.2164 -1.1524 -1.0780 -0.9989
 -0.9298 -0.8773 -0.8391 -0.8097 -0.7843 -0.7289 -0.6889 -0.6658 -0.6579 -0.6649
 -0.6842 -0.7127 -0.7483 -0.7893 -0.8341 -0.8821 -0.9336 -0.9893 -1.0489 -1.1100
 -1.1694
 -1.7453 -1.5510 -1.3950 -1.2737 -1.1812 -1.1103 -1.0559 -1.0139 -0.9764 -0.9366
 -0.8952 -0.8566 -0.8242 -0.7982 -0.7759 -0.7262 -0.6885 -0.6672 -0.6605 -0.6674
 -0.6864 -0.7147 -0.7500 -0.7908 -0.8354 -0.8829 -0.9333 -0.9865 -1.0426 -1.1024
 -1.1642
 -1.7327 -1.5247 -1.3530 -1.2152 -1.1070 -1.0233 -0.9586 -0.9081 -0.8686 -0.8383
 -0.8166 -0.8019 -0.7899 -0.7768 -0.7614 -0.7203 -0.6858 -0.6663 -0.6610 -0.6682
 -0.6872 -0.7156 -0.7510 -0.7919 -0.8368 -0.8843 -0.9343 -0.9863 -1.0406 -1.0975
 -1.1575
 -1.7461 -1.5275 -1.3454 -1.1965 -1.0779 -0.9851 -0.9134 -0.8582 -0.8156 -0.7828
 -0.7584 -0.7421 -0.7329 -0.7288 -0.7263 -0.7095 -0.6811 -0.6633 -0.6593 -0.6670
 -0.6857 -0.7140 -0.7496 -0.7907 -0.8360 -0.8840 -0.9340 -0.9856 -1.0388 -1.0939
 -1.1507
 -1.7643 -1.5427 -1.3524 -1.1962 -1.0700 -0.9706 -0.8937 -0.8345 -0.7893 -0.7550
 -0.7291 -0.7100 -0.6966 -0.6879 -0.6831 -0.6803 -0.6718 -0.6579 -0.6551 -0.6634
 -0.6821 -0.7102 -0.7459 -0.7874 -0.8332 -0.8821 -0.9330 -0.9850 -1.0379 -1.0918
 -1.1471
 -1.7783 -1.5586 -1.3668 -1.2048 -1.0726 -0.9679 -0.8865 -0.8239 -0.7762 -0.7399
 -0.7121 -0.6913 -0.6756 -0.6640 -0.6318 -0.6327 -0.6579 -0.6501 -0.6484
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value =  I   
 -3.0958 -3.0366 -2.9829 -2.8311 -2.5865 -2.2812 -1.9420 -1.5911 -1.2696 -1.0666
 -0.9559 -0.8910 -0.8451 -0.8074 -0.7730 -0.7027 -0.6511 -0.6170 -0.5955
 -2.8612 -2.7832 -2.7179 -2.6444 -2.5297 -2.3181 -1.9908 -1.5865 -1.2703 -1.0683
 -0.9556 -0.8903 -0.8456 -0.8092 -0.7768 -0.7093 -0.6601 -0.6271 -0.6107 -0.6124
 -2.6618 -2.5577 -2.4746 -2.3959 -2.2973 -2.1450 -1.9003 -1.5748 -1.2807 -1.0781
 -0.9591 -0.8902 -0.8451 -0.8097 -0.7785 -0.7132 -0.6658 -0.6348 -0.6207 -0.6240
 -0.6418
 -2.5002 -2.3673 -2.2612 -2.1713 -2.0804 -1.9640 -1.7910 -1.5444 -1.2886 -1.0904
 -0.9651 -0.8907 -0.8438 -0.8089 -0.7789 -0.7160 -0.6704 -0.6411 -0.6285 -0.6326
 -0.6510 -0.6805
 -2.3676 -2.2121 -2.0838 -1.9776 -1.8843 -1.7867 -1.6635 -1.4883 -1.2815 -1.0991
 -0.9712 -0.8916 -0.8417 -0.8067 -0.7779 -0.7178 -0.6741 -0.6464 -0.6348 -0.6393
 -0.6575 -0.6861 -0.7227 -0.7655
 -2.2005 -2.0604 -1.9310 -1.8162 -1.7150 -1.6222 -1.5264 -1.4054 -1.2516 -1.0963
 -0.9736 -0.8916 -0.8388 -0.8030 -0.7751 -0.7183 -0.6767 -0.6507 -0.6400 -0.6445
 -0.6625 -0.6904 -0.7259 -0.7675 -0.8135 -0.8638 -0.9190 -0.9797 -1.0410 -1.1007
 -1.9558 -1.8208 -1.7162 -1.6344 -1.5552 -1.4738 -1.3912 -1.3036 -1.1965 -1.0760
 -0.9680 -0.8881 -0.8341 -0.7976 -0.7703 -0.7172 -0.6778 -0.6538 -0.6440 -0.6484
 -0.6660 -0.6935 -0.7283 -0.7689 -0.8139 -0.8625 -0.9151 -0.9718 -1.0332 -1.0953
 -1.1556
 -1.8484 -1.6673 -1.5264 -1.4211 -1.3423 -1.2811 -1.2282 -1.1741 -1.1102 -1.0310
 -0.9483 -0.8778 -0.8260 -0.7898 -0.7632 -0.7141 -0.6773 -0.6552 -0.6467 -0.6511
 -0.6683 -0.6954 -0.7298 -0.7698 -0.8140 -0.8617 -0.9127 -0.9670 -1.0248 -1.0866
 -1.1494
 -1.8149 -1.6122 -1.4453 -1.3127 -1.2098 -1.1299 -1.0663 -1.0151 -0.9709 -0.9287
 -0.8855 -0.8442 -0.8071 -0.7766 -0.7525 -0.7080 -0.6745 -0.6543 -0.6475 -0.6525
 -0.6694 -0.6963 -0.7306 -0.7704 -0.8143 -0.8616 -0.9120 -0.9650 -1.0208 -1.0795
 -1.1415
 -1.8226 -1.6050 -1.4215 -1.2713 -1.1511 -1.0565 -0.9823 -0.9229 -0.8744 -0.8337
 -0.8004 -0.7745 -0.7558 -0.7420 -0.7300 -0.6991 -0.6699 -0.6515 -0.6462 -0.6520
 -0.6686 -0.6952 -0.7293 -0.7690 -0.8129 -0.8601 -0.9101 -0.9624 -1.0168 -1.0736
 -1.1325
 -1.8498 -1.6215 -1.4253 -1.2624 -1.1300 -1.0245 -0.9416 -0.8765 -0.8253 -0.7842
 -0.7511 -0.7254 -0.7069 -0.6950 -0.6878 -0.6779 -0.6622 -0.6466 -0.6425 -0.6493
 -0.6660 -0.6922 -0.7261 -0.7659 -0.8099 -0.8574 -0.9078 -0.9601 -1.0140 -1.0696
 -1.1267
 -1.8821 -1.6489 -1.4452 -1.2709 -1.1292 -1.0149 -0.9247 -0.8544 -0.7999 -0.7575
 -0.7244 -0.6988 -0.6793 -0.6651 -0.6259 -0.6444 -0.6514 -0.6396 -0.6364
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value =  I   
 -3.2003 -3.2874 -3.2517 -3.1061 -2.8617 -2.5283 -2.1147 -1.6664 -1.3233 -1.0848
 -0.9499 -0.8750 -0.8269 -0.7897 -0.7577 -0.6906 -0.6426 -0.6108 -0.5883
 -2.9809 -2.9415 -2.9127 -2.8769 -2.7652 -2.5368 -2.1663 -1.6959 -1.3362 -1.0926
 -0.9528 -0.8757 -0.8277 -0.7918 -0.7610 -0.6970 -0.6502 -0.6185 -0.6028 -0.6027
 -2.7879 -2.7227 -2.6719 -2.6272 -2.5545 -2.4063 -2.1223 -1.7215 -1.3640 -1.1126
 -0.9624 -0.8782 -0.8278 -0.7922 -0.7625 -0.7007 -0.6548 -0.6243 -0.6091 -0.6098
 -0.6255
 -2.6279 -2.5270 -2.4526 -2.3922 -2.3241 -2.2150 -2.0202 -1.7161 -1.3915 -1.1388
 -0.9765 -0.8828 -0.8279 -0.7914 -0.7626 -0.7033 -0.6588 -0.6293 -0.6152 -0.6167
 -0.6331 -0.6613
 -2.4993 -2.3677 -2.2642 -2.1820 -2.1089 -2.0200 -1.8862 -1.6729 -1.4046 -1.1634
 -0.9935 -0.8898 -0.8285 -0.7897 -0.7612 -0.7049 -0.6621 -0.6339 -0.6204 -0.6223
 -0.6386 -0.6661 -0.7022 -0.7451
 -2.3728 -2.2295 -2.1065 -2.0036 -1.9157 -1.8319 -1.7328 -1.5883 -1.3889 -1.1779
 -1.0097 -0.8980 -0.8299 -0.7876 -0.7584 -0.7050 -0.6645 -0.6379 -0.6251 -0.6270
 -0.6429 -0.6698 -0.7048 -0.7463 -0.7928 -0.8438 -0.9001 -0.9614 -1.0240 -1.0850
 -2.1515 -2.0095 -1.9364 -1.8416 -1.7502 -1.6633 -1.5767 -1.4751 -1.3376 -1.1719
 -1.0186 -0.9052 -0.8312 -0.7849 -0.7544 -0.7033 -0.6655 -0.6408 -0.6290 -0.6308
 -0.6462 -0.6726 -0.7068 -0.7471 -0.7921 -0.8412 -0.8945 -0.9524 -1.0154 -1.0782
 -1.1398
 -1.9485 -1.7958 -1.6850 -1.6072 -1.5468 -1.4888 -1.4225 -1.3462 -1.2539 -1.1371
 -1.0120 -0.9064 -0.8309 -0.7815 -0.7491 -0.6996 -0.6648 -0.6421 -0.6319 -0.6337
 -0.6485 -0.6743 -0.7079 -0.7474 -0.7913 -0.8390 -0.8904 -0.9456 -1.0049 -1.0685
 -1.1323
 -1.8818 -1.6946 -1.5433 -1.4271 -1.3402 -1.2738 -1.2203 -1.1726 -1.1212 -1.0554
 -0.9741 -0.8917 -0.8238 -0.7749 -0.7416 -0.6932 -0.6616 -0.6412 -0.6328 -0.6355
 -0.6499 -0.6752 -0.7085 -0.7476 -0.7909 -0.8377 -0.8881 -0.9417 -0.9986 -1.0591
 -1.1231
 -1.8749 -1.6679 -1.4929 -1.3500 -1.2370 -1.1489 -1.0791 -1.0213 -0.9715 -0.9262
 -0.8804 -0.8345 -0.7924 -0.7572 -0.7294 -0.6851 -0.6568 -0.6385 -0.6318 -0.6357
 -0.6498 -0.6743 -0.7072 -0.7459 -0.7888 -0.8351 -0.8848 -0.9373 -0.9926 -1.0508
 -1.1117
 -1.9007 -1.6775 -1.4860 -1.3254 -1.1943 -1.0894 -1.0064 -0.9399 -0.8852 -0.8384
 -0.7974 -0.7623 -0.7336 -0.7119 -0.6960 -0.6703 -0.6493 -0.6336 -0.6286 -0.6337
 -0.6481 -0.6720 -0.7043 -0.7428 -0.7856 -0.8319 -0.8813 -0.9333 -0.9878 -1.0446
 -1.1034
 -1.9408 -1.7087 -1.5031 -1.3291 -1.1841 -1.0666 -0.9727 -0.8983 -0.8391 -0.7913
 -0.7518 -0.7190 -0.6926 -0.6727 -0.6414 -0.6488 -0.6391 -0.6265 -0.6232
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value =  I   
 -3.2576 -3.1795 -3.0457 -2.8619 -2.6335 -2.3649 -2.0603 -1.7232 -1.3782 -1.1126
 -0.9505 -0.8609 -0.8074 -0.7697 -0.7384 -0.6745 -0.6305 -0.6010 -0.5804
 -3.0490 -3.0440 -3.0575 -3.0593 -2.9411 -2.6782 -2.2722 -1.7820 -1.4058 -1.1283
 -0.9583 -0.8641 -0.8092 -0.7718 -0.7418 -0.6810 -0.6364 -0.6069 -0.5902 -0.5875
 -2.8598 -2.8427 -2.8204 -2.8133 -2.7749 -2.6449 -2.3261 -1.8492 -1.4507 -1.1590
 -0.9746 -0.8704 -0.8109 -0.7727 -0.7434 -0.6848 -0.6406 -0.6112 -0.5956 -0.5944
 -0.6084
 -2.6982 -2.6348 -2.5982 -2.5746 -2.5391 -2.4506 -2.2476 -1.8876 -1.4996 -1.1989
 -0.9982 -0.8806 -0.8135 -0.7727 -0.7435 -0.6875 -0.6444 -0.6152 -0.6002 -0.5995
 -0.6138 -0.6407
 -2.5711 -2.4726 -2.4030 -2.3545 -2.3121 -2.2439 -2.1112 -1.8649 -1.5356 -1.2393
 -1.0271 -0.8949 -0.8180 -0.7724 -0.7423 -0.6890 -0.6478 -0.6193 -0.6045 -0.6039
 -0.6179 -0.6442 -0.6799 -0.7228
 -2.4640 -2.3396 -2.2402 -2.1633 -2.1012 -2.0378 -1.9455 -1.7841 -1.5399 -1.2726
 -1.0569 -0.9126 -0.8248 -0.7727 -0.7402 -0.6888 -0.6502 -0.6232 -0.6089 -0.6080
 -0.6214 -0.6470 -0.6816 -0.7232 -0.7702 -0.8221 -0.8797 -0.9423 -1.0047 -1.0671
 -2.3049 -2.1940 -2.0925 -2.0005 -1.9202 -1.8473 -1.7698 -1.6619 -1.4964 -1.2835
 -1.0814 -0.9308 -0.8332 -0.7740 -0.7376 -0.6867 -0.6512 -0.6261 -0.6128 -0.6118
 -0.6244 -0.6492 -0.6829 -0.7232 -0.7686 -0.8182 -0.8722 -0.9314 -0.9954 -1.0588
 -1.1219
 -2.0489 -1.9463 -1.8668 -1.8051 -1.7456 -1.6767 -1.6022 -1.5193 -1.4091 -1.2589
 -1.0897 -0.9447 -0.8422 -0.7760 -0.7349 -0.6825 -0.6502 -0.6275 -0.6159 -0.6151
 -0.6269 -0.6508 -0.6836 -0.7229 -0.7669 -0.8149 -0.8667 -0.9226 -0.9831 -1.0482
 -1.1127
 -1.9332 -1.7721 -1.6492 -1.5600 -1.4989 -1.4540 -1.4113 -1.3583 -1.2870 -1.1897
 -1.0675 -0.9441 -0.8450 -0.7759 -0.7312 -0.6760 -0.6467 -0.6266 -0.6170 -0.6174
 -0.6288 -0.6518 -0.6840 -0.7226 -0.7657 -0.8125 -0.8629 -0.9169 -0.9746 -1.0365
 -1.1023
 -1.9035 -1.7158 -1.5580 -1.4316 -1.3350 -1.2624 -1.2056 -1.1579 -1.1135 -1.0629
 -0.9962 -0.9149 -0.8354 -0.7717 -0.7265 -0.6685 -0.6413 -0.6239 -0.6162 -0.6181
 -0.6296 -0.6515 -0.6828 -0.7207 -0.7631 -0.8090 -0.8583 -0.9108 -0.9666 -1.0259
 -1.0884
 -1.9177 -1.7120 -1.5332 -1.3829 -1.2606 -1.1639 -1.0878 -1.0261 -0.9731 -0.9250
 -0.8790 -0.8317 -0.7845 -0.7421 -0.7079 -0.6579 -0.6337 -0.6189 -0.6132 -0.6167
 -0.6288 -0.6501 -0.6804 -0.7177 -0.7597 -0.8052 -0.8538 -0.9054 -0.9599 -1.0174
 -1.0777
 -1.9588 -1.7383 -1.5430 -1.3757 -1.2355 -1.1210 -1.0292 -0.9558 -0.8960 -0.8453
 -0.8004 -0.7600 -0.7245 -0.6946 -0.6754 -0.6442 -0.6239 -0.6116 -0.6080
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value =  I   
 -3.2881 -3.2307 -3.1116 -2.9373 -2.7135 -2.4453 -2.1371 -1.7929 -1.4366 -1.1508
 -0.9593 -0.8507 -0.7883 -0.7475 -0.7163 -0.6557 -0.6143 -0.5875 -0.5715
 -3.0833 -3.5824 -3.7919 -3.7415 -3.4573 -2.9622 -2.3461 -1.8635 -1.4798 -1.1757
 -0.9734 -0.8576 -0.7919 -0.7504 -0.7197 -0.6615 -0.6189 -0.5914 -0.5765 -0.5729
 -2.8894 -3.2081 -2.9280 -2.9555 -2.9504 -2.8470 -2.4685 -1.9487 -1.5396 -1.2169
 -0.9984 -0.8693 -0.7963 -0.7524 -0.7217 -0.6651 -0.6229 -0.5949 -0.5799 -0.5776
 -0.5893
 -2.7204 -2.6977 -2.7005 -2.7142 -2.7133 -2.6537 -2.4551 -2.0394 -1.6084 -1.2699
 -1.0329 -0.8868 -0.8028 -0.7541 -0.7223 -0.6679 -0.6266 -0.5982 -0.5831 -0.5811
 -0.5928 -0.6182
 -2.5880 -2.5277 -2.4967 -2.4862 -2.4796 -2.4403 -2.3210 -2.0526 -1.6683 -1.3257
 -1.0734 -0.9098 -0.8128 -0.7565 -0.7221 -0.6694 -0.6302 -0.6020 -0.5867 -0.5842
 -0.5957 -0.6204 -0.6556 -0.6989
 -2.4864 -2.3925 -2.3262 -2.2840 -2.2561 -2.2221 -2.1475 -1.9800 -1.6954 -1.3767
 -1.1172 -0.9381 -0.8266 -0.7607 -0.7216 -0.6692 -0.6329 -0.6060 -0.5907 -0.5877
 -0.5984 -0.6222 -0.6563 -0.6979 -0.7453 -0.7986 -0.8578 -0.9205 -0.9833 -1.0471
 -2.3782 -2.2723 -2.1849 -2.1146 -2.0606 -2.0141 -1.9560 -1.8520 -1.6641 -1.4055
 -1.1567 -0.9685 -0.8435 -0.7673 -0.7217 -0.6668 -0.6340 -0.6092 -0.5947 -0.5915
 -0.6011 -0.6237 -0.6567 -0.6970 -0.7424 -0.7928 -0.8484 -0.9091 -0.9732 -1.0372
 -1.1016
 -2.1494 -2.0836 -2.0182 -1.9535 -1.8907 -1.8303 -1.7691 -1.6942 -1.5748 -1.3939
 -1.1809 -0.9951 -0.8620 -0.7759 -0.7228 -0.6627 -0.6328 -0.6109 -0.5980 -0.5951
 -0.6038 -0.6251 -0.6568 -0.6959 -0.7403 -0.7889 -0.8413 -0.8981 -0.9599 -1.0255
 -1.0906
 -1.9683 -1.8438 -1.7596 -1.7062 -1.6720 -1.6379 -1.5908 -1.5281 -1.4458 -1.3273
 -1.1705 -1.0076 -0.8754 -0.7833 -0.7241 -0.6567 -0.6289 -0.6100 -0.5994 -0.5978
 -0.6062 -0.6264 -0.6569 -0.6950 -0.7383 -0.7855 -0.8363 -0.8906 -0.9490 -1.0121
 -1.0790
 -1.9094 -1.7478 -1.6151 -1.5143 -1.4432 -1.3943 -1.3590 -1.3269 -1.2847 -1.2184
 -1.1196 -0.9976 -0.8807 -0.7895 -0.7261 -0.6504 -0.6231 -0.6072 -0.5989 -0.5990
 -0.6078 -0.6268 -0.6559 -0.6928 -0.7351 -0.7811 -0.8305 -0.8830 -0.9391 -0.9992
 -1.0629
 -1.9066 -1.7242 -1.5653 -1.4325 -1.3267 -1.2456 -1.1839 -1.1344 -1.0912 -1.0488
 -0.9993 -0.9339 -0.8552 -0.7802 -0.7209 -0.6430 -0.6154 -0.6020 -0.5961 -0.5981
 -0.6080 -0.6264 -0.6543 -0.6901 -0.7314 -0.7766 -0.8250 -0.8763 -0.9307 -0.9884
 -1.0496
 -1.9392 -1.7395 -1.5624 -1.4091 -1.2803 -1.1754 -1.0920 -1.0255 -0.9705 -0.9215
 -0.8754 -0.8302 -0.7836 -0.7369 -0.7085 -0.6345 -0.6058 -0.5944 -0.5910
