 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.4281 -1.4656 -1.3861 -1.2481 -1.1257 -1.0308 -0.9561 -0.9002 -0.8559 -0.8170
 -0.7853 -0.7578 -0.7337 -0.7122 -0.6929 -0.6522 -0.6217 -0.6046 -0.6042 -0.6200
 -0.6488 -0.6874
 -1.3523 -1.2816 -1.3047 -1.2630 -1.1488 -1.0433 -0.9611 -0.8991 -0.8522 -0.8141
 -0.7816 -0.7552 -0.7323 -0.7121 -0.6941 -0.6564 -0.6276 -0.6112 -0.6114 -0.6277
 -0.6567 -0.6953 -0.7404 -0.7891
 -1.3287 -1.2300 -1.1524 -1.1431 -1.1421 -1.0603 -0.9720 -0.9020 -0.8496 -0.8099
 -0.7774 -0.7511 -0.7292 -0.7103 -0.6935 -0.6590 -0.6324 -0.6168 -0.6170 -0.6333
 -0.6623 -0.7008 -0.7460 -0.7953 -0.8467 -0.9010 -0.9590 -1.0199 -1.0819 -1.1424
 -1.2989 -1.2118 -1.1205 -1.0433 -1.0062 -1.0087 -0.9778 -0.9102 -0.8509 -0.8064
 -0.7728 -0.7459 -0.7245 -0.7066 -0.6910 -0.6596 -0.6356 -0.6212 -0.6213 -0.6372
 -0.6660 -0.7043 -0.7495 -0.7993 -0.8516 -0.9057 -0.9624 -1.0225 -1.0858 -1.1496
 -1.2117
 -1.2519 -1.1848 -1.1058 -1.0246 -0.9527 -0.9044 -0.8856 -0.8801 -0.8519 -0.8062
 -0.7682 -0.7404 -0.7183 -0.7010 -0.6864 -0.6580 -0.6369 -0.6241 -0.6244 -0.6396
 -0.6679 -0.7060 -0.7510 -0.8012 -0.8542 -0.9092 -0.9666 -1.0263 -1.0881 -1.1518
 -1.2172
 -1.1932 -1.1404 -1.0791 -1.0103 -0.9400 -0.8763 -0.8274 -0.7969 -0.7831 -0.7755
 -0.7592 -0.7329 -0.7107 -0.6932 -0.6794 -0.6537 -0.6354 -0.6247 -0.6258 -0.6408
 -0.6687 -0.7065 -0.7516 -0.8020 -0.8557 -0.9115 -0.9692 -1.0287 -1.0900 -1.1535
 -1.2193
 -1.1327 -1.0863 -1.0364 -0.9835 -0.9256 -0.8668 -0.8123 -0.7674 -0.7349 -0.7143
 -0.7035 -0.6980 -0.6914 -0.6809 -0.6698 -0.6476 -0.6321 -0.6235 -0.6253 -0.6400
 -0.6671 -0.7044 -0.7493 -0.7997 -0.8539 -0.9104 -0.9687 -1.0284 -1.0897 -1.1526
 -1.2170
 -1.0666 -1.0252 -0.9831 -0.9404 -0.8965 -0.8494 -0.8016 -0.7565 -0.7177 -0.6875
 -0.6660 -0.6524 -0.6452 -0.6425 -0.6411 -0.6364 -0.6262 -0.6200 -0.6228 -0.6373
 -0.6637 -0.7002 -0.7447 -0.7951 -0.8495 -0.9068 -0.9660 -1.0263 -1.0878 -1.1504
 -1.2138
 -0.9948 -0.9572 -0.9183 -0.8858 -0.8520 -0.8170 -0.7801 -0.7426 -0.7067 -0.6747
 -0.6485 -0.6290 -0.6155 -0.6074 -0.5933 -0.6201 -0.6177 -0.6142 -0.6183
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.4864 -1.3570 -1.2473 -1.1554 -1.0602 -0.9898 -0.9352 -0.8878 -0.8455 -0.8074
 -0.7728 -0.7416 -0.7136 -0.6886 -0.6665 -0.6224 -0.5913 -0.5711 -0.5637
 -1.5702 -1.4065 -1.2713 -1.1618 -1.0689 -0.9915 -0.9334 -0.8865 -0.8422 -0.8049
 -0.7717 -0.7421 -0.7158 -0.6925 -0.6717 -0.6294 -0.5992 -0.5810 -0.5763 -0.5860
 -1.6146 -1.4665 -1.3104 -1.1806 -1.0813 -0.9957 -0.9314 -0.8826 -0.8390 -0.8014
 -0.7696 -0.7416 -0.7169 -0.6950 -0.6754 -0.6354 -0.6063 -0.5894 -0.5865 -0.5983
 -0.6236
 -1.4482 -1.4886 -1.3547 -1.2111 -1.0937 -1.0038 -0.9321 -0.8790 -0.8363 -0.7977
 -0.7667 -0.7401 -0.7168 -0.6962 -0.6780 -0.6404 -0.6126 -0.5963 -0.5943 -0.6073
 -0.6334 -0.6699
 -1.3586 -1.3445 -1.3533 -1.2432 -1.1174 -1.0148 -0.9371 -0.8773 -0.8323 -0.7951
 -0.7630 -0.7373 -0.7152 -0.6960 -0.6790 -0.6444 -0.6183 -0.6023 -0.6008 -0.6140
 -0.6406 -0.6773 -0.7213 -0.7700
 -1.3322 -1.2340 -1.1913 -1.2122 -1.1390 -1.0337 -0.9456 -0.8790 -0.8294 -0.7911
 -0.7589 -0.7333 -0.7123 -0.6942 -0.6785 -0.6470 -0.6230 -0.6078 -0.6059 -0.6192
 -0.6457 -0.6825 -0.7266 -0.7758 -0.8280 -0.8826 -0.9411 -1.0039 -1.0665 -1.1281
 -1.3128 -1.2150 -1.1219 -1.0619 -1.0634 -1.0405 -0.9605 -0.8859 -0.8295 -0.7870
 -0.7549 -0.7283 -0.7077 -0.6907 -0.6761 -0.6476 -0.6263 -0.6123 -0.6103 -0.6230
 -0.6493 -0.6859 -0.7299 -0.7793 -0.8318 -0.8867 -0.9442 -1.0050 -1.0697 -1.1342
 -1.1974
 -1.2817 -1.1983 -1.1091 -1.0242 -0.9595 -0.9331 -0.9301 -0.8932 -0.8346 -0.7859
 -0.7501 -0.7233 -0.7018 -0.6853 -0.6717 -0.6461 -0.6277 -0.6156 -0.6138 -0.6258
 -0.6514 -0.6876 -0.7314 -0.7807 -0.8336 -0.8889 -0.9464 -1.0062 -1.0693 -1.1356
 -1.2018
 -1.2388 -1.1674 -1.0923 -1.0140 -0.9392 -0.8774 -0.8378 -0.8214 -0.8114 -0.7844
 -0.7467 -0.7166 -0.6950 -0.6779 -0.6650 -0.6420 -0.6265 -0.6167 -0.6159 -0.6276
 -0.6525 -0.6884 -0.7320 -0.7813 -0.8344 -0.8900 -0.9480 -1.0081 -1.0705 -1.1355
 -1.2030
 -1.1872 -1.1257 -1.0622 -0.9970 -0.9303 -0.8665 -0.8111 -0.7696 -0.7436 -0.7299
 -0.7205 -0.7065 -0.6865 -0.6699 -0.6569 -0.6361 -0.6232 -0.6159 -0.6163 -0.6278
 -0.6518 -0.6868 -0.7299 -0.7789 -0.8320 -0.8879 -0.9461 -1.0063 -1.0685 -1.1333
 -1.2004
 -1.1241 -1.0732 -1.0202 -0.9654 -0.9106 -0.8555 -0.8025 -0.7551 -0.7169 -0.6892
 -0.6712 -0.6609 -0.6548 -0.6491 -0.6422 -0.6276 -0.6177 -0.6127 -0.6146 -0.6263
 -0.6495 -0.6834 -0.7259 -0.7746 -0.8276 -0.8837 -0.9423 -1.0028 -1.0648 -1.1287
 -1.1939
 -1.0495 -1.0099 -0.9704 -0.9234 -0.8766 -0.8320 -0.7878 -0.7452 -0.7063 -0.6733
 -0.6477 -0.6296 -0.6180 -0.6116 -0.6209 -0.6165 -0.6100 -0.6071 -0.6108
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.4222 -1.3066 -1.2073 -1.1227 -1.0303 -0.9672 -0.9158 -0.8689 -0.8264 -0.7883
 -0.7544 -0.7240 -0.6968 -0.6727 -0.6516 -0.6105 -0.5825 -0.5654 -0.5587
 -1.4934 -1.3483 -1.2275 -1.1286 -1.0389 -0.9669 -0.9122 -0.8657 -0.8226 -0.7852
 -0.7528 -0.7238 -0.6981 -0.6755 -0.6556 -0.6162 -0.5890 -0.5731 -0.5687 -0.5764
 -1.5739 -1.4108 -1.2638 -1.1441 -1.0513 -0.9695 -0.9092 -0.8622 -0.8186 -0.7819
 -0.7506 -0.7231 -0.6989 -0.6776 -0.6588 -0.6214 -0.5951 -0.5799 -0.5769 -0.5866
 -0.6090
 -1.5602 -1.4667 -1.3123 -1.1731 -1.0630 -0.9781 -0.9088 -0.8579 -0.8169 -0.7781
 -0.7476 -0.7214 -0.6986 -0.6786 -0.6611 -0.6260 -0.6008 -0.5859 -0.5833 -0.5940
 -0.6175 -0.6518
 -1.3826 -1.4182 -1.3483 -1.2102 -1.0848 -0.9878 -0.9128 -0.8559 -0.8124 -0.7760
 -0.7439 -0.7187 -0.6971 -0.6785 -0.6622 -0.6298 -0.6062 -0.5915 -0.5889 -0.5998
 -0.6238 -0.6584 -0.7012 -0.7498
 -1.3317 -1.2484 -1.2636 -1.2291 -1.1135 -1.0045 -0.9207 -0.8571 -0.8092 -0.7721
 -0.7402 -0.7149 -0.6943 -0.6768 -0.6618 -0.6324 -0.6109 -0.5969 -0.5939 -0.6046
 -0.6285 -0.6632 -0.7061 -0.7548 -0.8074 -0.8630 -0.9225 -0.9863 -1.0492 -1.1120
 -1.3175 -1.2145 -1.1285 -1.1105 -1.1110 -1.0260 -0.9342 -0.8619 -0.8084 -0.7679
 -0.7366 -0.7102 -0.6899 -0.6735 -0.6596 -0.6332 -0.6144 -0.6017 -0.5986 -0.6085
 -0.6319 -0.6665 -0.7093 -0.7579 -0.8106 -0.8660 -0.9241 -0.9862 -1.0520 -1.1170
 -1.1813
 -1.2991 -1.2032 -1.1083 -1.0257 -0.9816 -0.9827 -0.9456 -0.8733 -0.8115 -0.7659
 -0.7317 -0.7056 -0.6844 -0.6684 -0.6555 -0.6320 -0.6160 -0.6053 -0.6026 -0.6118
 -0.6343 -0.6683 -0.7107 -0.7592 -0.8118 -0.8673 -0.9250 -0.9856 -1.0500 -1.1176
 -1.1845
 -1.2699 -1.1834 -1.0979 -1.0134 -0.9378 -0.8844 -0.8637 -0.8538 -0.8165 -0.7666
 -0.7271 -0.6990 -0.6780 -0.6614 -0.6490 -0.6281 -0.6150 -0.6069 -0.6053 -0.6142
 -0.6358 -0.6691 -0.7113 -0.7596 -0.8121 -0.8676 -0.9257 -0.9862 -1.0494 -1.1156
 -1.1847
 -1.2322 -1.1544 -1.0782 -1.0035 -0.9305 -0.8642 -0.8114 -0.7779 -0.7619 -0.7488
 -0.7249 -0.6945 -0.6711 -0.6543 -0.6414 -0.6224 -0.6120 -0.6065 -0.6065 -0.6153
 -0.6358 -0.6680 -0.7093 -0.7571 -0.8093 -0.8647 -0.9227 -0.9830 -1.0457 -1.1108
 -1.1785
 -1.1870 -1.1162 -1.0478 -0.9816 -0.9182 -0.8570 -0.8007 -0.7530 -0.7177 -0.6948
 -0.6811 -0.6708 -0.6585 -0.6437 -0.6320 -0.6146 -0.6067 -0.6036 -0.6055 -0.6149
 -0.6346 -0.6655 -0.7058 -0.7529 -0.8048 -0.8600 -0.9180 -0.9782 -1.0404 -1.1050
 -1.1715
 -1.1343 -1.0688 -1.0153 -0.9509 -0.8932 -0.8408 -0.7909 -0.7446 -0.7041 -0.6715
 -0.6477 -0.6319 -0.6221 -0.6157 -0.6208 -0.6047 -0.5991 -0.5982 -0.6023
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.3568 -1.2647 -1.1759 -1.0902 -1.0050 -0.9324 -0.8733 -0.8249 -0.7851 -0.7519
 -0.7236 -0.6989 -0.6765 -0.6553 -0.6351 -0.5961 -0.5710 -0.5581 -0.5535
 -1.4299 -1.2954 -1.1858 -1.0987 -1.0115 -0.9435 -0.8913 -0.8461 -0.8027 -0.7656
 -0.7332 -0.7044 -0.6792 -0.6571 -0.6379 -0.6005 -0.5759 -0.5628 -0.5596 -0.5669
 -1.5154 -1.3518 -1.2179 -1.1108 -1.0231 -0.9442 -0.8874 -0.8416 -0.7986 -0.7622
 -0.7309 -0.7036 -0.6796 -0.6587 -0.6404 -0.6048 -0.5809 -0.5677 -0.5653 -0.5740
 -0.5943
 -1.5638 -1.4210 -1.2657 -1.1353 -1.0357 -0.9523 -0.8855 -0.8368 -0.7971 -0.7584
 -0.7280 -0.7019 -0.6793 -0.6596 -0.6425 -0.6090 -0.5860 -0.5728 -0.5706 -0.5800
 -0.6012 -0.6333
 -1.4453 -1.4439 -1.3170 -1.1729 -1.0529 -0.9639 -0.8893 -0.8340 -0.7921 -0.7557
 -0.7244 -0.6994 -0.6780 -0.6595 -0.6436 -0.6127 -0.5911 -0.5781 -0.5755 -0.5849
 -0.6065 -0.6390 -0.6804 -0.7285
 -1.3320 -1.2945 -1.3127 -1.2098 -1.0822 -0.9760 -0.8978 -0.8346 -0.7887 -0.7528
 -0.7208 -0.6958 -0.6754 -0.6581 -0.6434 -0.6154 -0.5959 -0.5836 -0.5805 -0.5892
 -0.6106 -0.6432 -0.6847 -0.7328 -0.7853 -0.8421 -0.9032 -0.9672 -1.0305 -1.0944
 -1.3164 -1.2136 -1.1539 -1.1737 -1.1071 -0.9994 -0.9076 -0.8397 -0.7874 -0.7483
 -0.7180 -0.6914 -0.6713 -0.6552 -0.6416 -0.6165 -0.5996 -0.5886 -0.5855 -0.5934
 -0.6139 -0.6461 -0.6874 -0.7354 -0.7881 -0.8441 -0.9032 -0.9665 -1.0327 -1.0981
 -1.1636
 -1.3040 -1.2026 -1.1063 -1.0358 -1.0304 -1.0093 -0.9262 -0.8482 -0.7895 -0.7459
 -0.7129 -0.6875 -0.6661 -0.6504 -0.6379 -0.6156 -0.6015 -0.5926 -0.5901 -0.5971
 -0.6165 -0.6478 -0.6886 -0.7363 -0.7887 -0.8445 -0.9031 -0.9645 -1.0297 -1.0980
 -1.1653
 -1.2882 -1.1904 -1.0980 -1.0106 -0.9398 -0.9069 -0.9013 -0.8584 -0.7957 -0.7445
 -0.7073 -0.6810 -0.6603 -0.6437 -0.6318 -0.6122 -0.6010 -0.5946 -0.5933 -0.6002
 -0.6186 -0.6489 -0.6891 -0.7364 -0.7885 -0.8441 -0.9025 -0.9634 -1.0271 -1.0944
 -1.1645
 -1.2614 -1.1717 -1.0862 -1.0046 -0.9280 -0.8623 -0.8175 -0.7981 -0.7833 -0.7491
 -0.7077 -0.6759 -0.6538 -0.6373 -0.6246 -0.6069 -0.5983 -0.5946 -0.5952 -0.6024
 -0.6196 -0.6485 -0.6875 -0.7339 -0.7854 -0.8405 -0.8984 -0.9588 -1.0217 -1.0875
 -1.1563
 -1.2347 -1.1465 -1.0653 -0.9905 -0.9206 -0.8553 -0.7977 -0.7524 -0.7232 -0.7066
 -0.6917 -0.6710 -0.6470 -0.6291 -0.6166 -0.5995 -0.5933 -0.5922 -0.5948 -0.6029
 -0.6196 -0.6470 -0.6846 -0.7300 -0.7809 -0.8354 -0.8929 -0.9527 -1.0150 -1.0798
 -1.1472
 -1.2081 -1.1148 -1.0353 -0.9671 -0.9031 -0.8447 -0.7907 -0.7420 -0.7013 -0.6707
 -0.6501 -0.6366 -0.6258 -0.6149 -0.6078 -0.5900 -0.5860 -0.5874 -0.5921
