 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -5.1100 -5.0509 -4.7976 -4.4635 -4.1647 -3.9112 -3.6879 -3.4968 -3.3300 -3.1817
 -3.0490 -2.9258 -2.8121 -2.7076 -2.6124 -2.4155 -2.2678 -2.1539 -2.0626 -1.9872
 -1.9248 -1.8742
 -5.0040 -4.7425 -4.6759 -4.4977 -4.2073 -3.9371 -3.7043 -3.5032 -3.3308 -3.1798
 -3.0465 -2.9245 -2.8114 -2.7074 -2.6121 -2.4138 -2.2651 -2.1518 -2.0623 -1.9893
 -1.9297 -1.8818 -1.8438 -1.8131
 -5.0672 -4.6837 -4.4300 -4.3200 -4.2168 -3.9779 -3.7358 -3.5246 -3.3425 -3.1860
 -3.0494 -2.9278 -2.8157 -2.7121 -2.6170 -2.4171 -2.2663 -2.1523 -2.0634 -1.9921
 -1.9346 -1.8890 -1.8533 -1.8248 -1.8014 -1.7839 -1.7735 -1.7705 -1.7744 -1.7842
 -5.2239 -4.7517 -4.4078 -4.1640 -4.0142 -3.9251 -3.7692 -3.5588 -3.3672 -3.2012
 -3.0585 -2.9347 -2.8231 -2.7201 -2.6252 -2.4240 -2.2706 -2.1547 -2.0654 -1.9949
 -1.9390 -1.8953 -1.8618 -1.8359 -1.8150 -1.7980 -1.7862 -1.7811 -1.7834 -1.7922
 -1.8070
 -5.4606 -4.9057 -4.4840 -4.1701 -3.9383 -3.7725 -3.6550 -3.5487 -3.3989 -3.2286
 -3.0766 -2.9463 -2.8332 -2.7306 -2.6361 -2.4339 -2.2779 -2.1592 -2.0682 -1.9976
 -1.9425 -1.9004 -1.8689 -1.8456 -1.8275 -1.8134 -1.8027 -1.7966 -1.7963 -1.8027
 -1.8164
 -5.7551 -5.1324 -4.6359 -4.2532 -3.9636 -3.7447 -3.5775 -3.4441 -3.3323 -3.2233
 -3.0975 -2.9634 -2.8449 -2.7415 -2.6472 -2.4445 -2.2862 -2.1646 -2.0710 -1.9991
 -1.9443 -1.9032 -1.8735 -1.8527 -1.8379 -1.8270 -1.8194 -1.8149 -1.8137 -1.8176
 -1.8281
 -6.0360 -5.3992 -4.8614 -4.4132 -4.0614 -3.7912 -3.5835 -3.4199 -3.2843 -3.1662
 -3.0606 -2.9601 -2.8572 -2.7554 -2.6622 -2.4593 -2.2985 -2.1737 -2.0768 -2.0023
 -1.9463 -1.9054 -1.8768 -1.8580 -1.8462 -1.8388 -1.8347 -1.8330 -1.8338 -1.8379
 -1.8451
 -6.3695 -5.6987 -5.1235 -4.6347 -4.2267 -3.9006 -3.6462 -3.4475 -3.2885 -3.1552
 -3.0383 -2.9336 -2.8387 -2.7503 -2.6672 -2.4746 -2.3126 -2.1849 -2.0844 -2.0064
 -1.9481 -1.9062 -1.8779 -1.8604 -1.8510 -1.8471 -1.8469 -1.8489 -1.8527 -1.8586
 -1.8660
 -6.7555 -6.0310 -5.3969 -4.8886 -4.4451 -4.0716 -3.7674 -3.5254 -3.3335 -3.1784
 -3.0484 -2.9351 -2.8340 -2.7429 -2.6622 -2.4904 -2.3285 -2.1982 -2.0938
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -5.3394 -4.9759 -4.6689 -4.4129 -4.1537 -3.9304 -3.7332 -3.5553 -3.3946 -3.2488
 -3.1154 -2.9910 -2.8761 -2.7708 -2.6746 -2.4698 -2.3045 -2.1756 -2.0695
 -5.4304 -5.0102 -4.6619 -4.3785 -4.1274 -3.8964 -3.6955 -3.5161 -3.3508 -3.2087
 -3.0759 -2.9523 -2.8383 -2.7336 -2.6382 -2.4382 -2.2834 -2.1608 -2.0608 -1.9766
 -5.4825 -5.0828 -4.7026 -4.3865 -4.1264 -3.8864 -3.6774 -3.4962 -3.3294 -3.1869
 -3.0551 -2.9324 -2.8190 -2.7148 -2.6196 -2.4208 -2.2690 -2.1506 -2.0551 -1.9753
 -1.9083
 -5.1568 -5.1096 -4.7688 -4.4295 -4.1406 -3.8961 -3.6772 -3.4897 -3.3245 -3.1768
 -3.0457 -2.9240 -2.8111 -2.7071 -2.6119 -2.4124 -2.2613 -2.1450 -2.0524 -1.9758
 -1.9120 -1.8595
 -5.0163 -4.8655 -4.7723 -4.4858 -4.1828 -3.9193 -3.6936 -3.4957 -3.3257 -3.1755
 -3.0435 -2.9226 -2.8103 -2.7067 -2.6114 -2.4106 -2.2583 -2.1427 -2.0515 -1.9775
 -1.9162 -1.8661 -1.8262 -1.7946
 -5.0478 -4.6916 -4.5110 -4.4491 -4.2285 -3.9607 -3.7213 -3.5148 -3.3366 -3.1822
 -3.0463 -2.9257 -2.8142 -2.7110 -2.6159 -2.4137 -2.2593 -2.1428 -2.0525 -1.9799
 -1.9205 -1.8726 -1.8346 -1.8049 -1.7814 -1.7634 -1.7531 -1.7518 -1.7564 -1.7675
 -5.1990 -4.7334 -4.4107 -4.2103 -4.1253 -3.9903 -3.7627 -3.5464 -3.3591 -3.1959
 -3.0555 -2.9322 -2.8212 -2.7186 -2.6237 -2.4204 -2.2637 -2.1452 -2.0545 -1.9825
 -1.9247 -1.8785 -1.8424 -1.8146 -1.7929 -1.7762 -1.7648 -1.7599 -1.7635 -1.7733
 -1.7893
 -5.4576 -4.8803 -4.4662 -4.1682 -3.9628 -3.8376 -3.7430 -3.5837 -3.3933 -3.2214
 -3.0722 -2.9434 -2.8309 -2.7287 -2.6341 -2.4302 -2.2710 -2.1499 -2.0576 -1.9854
 -1.9283 -1.8835 -1.8491 -1.8233 -1.8039 -1.7890 -1.7787 -1.7729 -1.7734 -1.7817
 -1.7964
 -5.7798 -5.1211 -4.6111 -4.2351 -3.9580 -3.7563 -3.6109 -3.5012 -3.3923 -3.2508
 -3.0973 -2.9600 -2.8425 -2.7393 -2.6449 -2.4409 -2.2795 -2.1557 -2.0609 -1.9874
 -1.9304 -1.8865 -1.8536 -1.8298 -1.8128 -1.8006 -1.7925 -1.7882 -1.7882 -1.7935
 -1.8062
 -6.1858 -5.4430 -4.8493 -4.3900 -4.0428 -3.7825 -3.5869 -3.4364 -3.3140 -3.2069
 -3.1005 -2.9842 -2.8633 -2.7557 -2.6607 -2.4561 -2.2925 -2.1655 -2.0675 -1.9916
 -1.9333 -1.8894 -1.8573 -1.8350 -1.8202 -1.8108 -1.8056 -1.8036 -1.8050 -1.8090
 -1.8200
 -6.7261 -5.8460 -5.1515 -4.6243 -4.2053 -3.8818 -3.6349 -3.4453 -3.2955 -3.1704
 -3.0604 -2.9602 -2.8640 -2.7679 -2.6753 -2.4732 -2.3078 -2.1778 -2.0764 -1.9971
 -1.9366 -1.8915 -1.8595 -1.8381 -1.8250 -1.8183 -1.8162 -1.8174 -1.8214 -1.8282
 -1.8381
 -7.4009 -6.3301 -5.4684 -4.9091 -4.4372 -4.0525 -3.7486 -3.5122 -3.3275 -3.1794
 -3.0555 -2.9468 -2.8490 -2.7593 -2.6887 -2.4922 -2.3254 -2.1926 -2.0876
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -5.2626 -4.9254 -4.6359 -4.3895 -4.1306 -3.9170 -3.7265 -3.5500 -3.3885 -3.2428
 -3.1117 -2.9893 -2.8757 -2.7712 -2.6752 -2.4690 -2.3014 -2.1698 -2.0616
 -5.3486 -4.9537 -4.6256 -4.3578 -4.1096 -3.8852 -3.6885 -3.5085 -3.3465 -3.2042
 -3.0751 -2.9534 -2.8406 -2.7367 -2.6414 -2.4395 -2.2813 -2.1556 -2.0534 -1.9681
 -5.4646 -5.0307 -4.6613 -4.3601 -4.1105 -3.8754 -3.6718 -3.4923 -3.3258 -3.1855
 -3.0554 -2.9343 -2.8221 -2.7186 -2.6236 -2.4228 -2.2673 -2.1456 -2.0478 -1.9665
 -1.8981
 -5.3998 -5.1077 -4.7317 -4.3991 -4.1226 -3.8864 -3.6711 -3.4863 -3.3228 -3.1757
 -3.0462 -2.9257 -2.8139 -2.7106 -2.6156 -2.4143 -2.2594 -2.1398 -2.0448 -1.9665
 -1.9009 -1.8465
 -5.0745 -5.0144 -4.7901 -4.4613 -4.1603 -3.9066 -3.6857 -3.4920 -3.3240 -3.1745
 -3.0436 -2.9239 -2.8127 -2.7096 -2.6145 -2.4119 -2.2560 -2.1370 -2.0437 -1.9677
 -1.9045 -1.8522 -1.8100 -1.7770
 -5.0318 -4.7282 -4.6514 -4.4981 -4.2148 -3.9437 -3.7116 -3.5096 -3.3339 -3.1813
 -3.0461 -2.9265 -2.8159 -2.7132 -2.6181 -2.4143 -2.2564 -2.1367 -2.0440 -1.9696
 -1.9083 -1.8579 -1.8175 -1.7859 -1.7615 -1.7436 -1.7335 -1.7325 -1.7375 -1.7498
 -5.1598 -4.7180 -4.4319 -4.3105 -4.2218 -3.9915 -3.7498 -3.5376 -3.3540 -3.1939
 -3.0550 -2.9324 -2.8221 -2.7200 -2.6253 -2.4206 -2.2604 -2.1386 -2.0456 -1.9719
 -1.9120 -1.8634 -1.8246 -1.7945 -1.7715 -1.7542 -1.7425 -1.7383 -1.7426 -1.7531
 -1.7705
 -5.4225 -4.8428 -4.4497 -4.1780 -4.0186 -3.9387 -3.7874 -3.5782 -3.3850 -3.2169
 -3.0703 -2.9431 -2.8311 -2.7293 -2.6349 -2.4300 -2.2674 -2.1431 -2.0485 -1.9747
 -1.9156 -1.8682 -1.8309 -1.8025 -1.7811 -1.7652 -1.7538 -1.7483 -1.7499 -1.7593
 -1.7750
 -5.7477 -5.0811 -4.5762 -4.2169 -3.9593 -3.7843 -3.6742 -3.5735 -3.4203 -3.2480
 -3.0926 -2.9583 -2.8418 -2.7391 -2.6449 -2.4400 -2.2758 -2.1488 -2.0519 -1.9769
 -1.9178 -1.8713 -1.8353 -1.8085 -1.7889 -1.7750 -1.7659 -1.7612 -1.7614 -1.7681
 -1.7824
 -6.2434 -5.4342 -4.8114 -4.3565 -4.0227 -3.7776 -3.5993 -3.4686 -3.3644 -3.2565
 -3.1262 -2.9877 -2.8630 -2.7553 -2.6602 -2.4549 -2.2888 -2.1589 -2.0590 -1.9815
 -1.9213 -1.8747 -1.8394 -1.8137 -1.7958 -1.7840 -1.7771 -1.7742 -1.7755 -1.7815
 -1.7928
 -6.8988 -5.9021 -5.1403 -4.5901 -4.1730 -3.8600 -3.6254 -3.4482 -3.3111 -3.1977
 -3.0957 -2.9940 -2.8866 -2.7769 -2.6783 -2.4724 -2.3047 -2.1719 -2.0687 -1.9881
 -1.9256 -1.8778 -1.8424 -1.8173 -1.8007 -1.7908 -1.7864 -1.7860 -1.7894 -1.7965
 -1.8076
 -7.7140 -6.4848 -5.5122 -4.8996 -4.4069 -4.0214 -3.7254 -3.4989 -3.3241 -3.1853
 -3.0694 -2.9670 -2.8725 -2.7815 -2.6992 -2.4925 -2.3235 -2.1878 -2.0810
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -5.1992 -4.9036 -4.6308 -4.3788 -4.1248 -3.8961 -3.6965 -3.5212 -3.3657 -3.2267
 -3.1008 -2.9853 -2.8781 -2.7769 -2.6810 -2.4738 -2.3037 -2.1661 -2.0556
 -5.3002 -4.9168 -4.6031 -4.3523 -4.1043 -3.8825 -3.6873 -3.5084 -3.3476 -3.2086
 -3.0795 -2.9594 -2.8479 -2.7449 -2.6500 -2.4465 -2.2849 -2.1546 -2.0494 -1.9624
 -5.4180 -4.9839 -4.6293 -4.3464 -4.1041 -3.8716 -3.6715 -3.4922 -3.3272 -3.1887
 -3.0602 -2.9406 -2.8297 -2.7271 -2.6325 -2.4303 -2.2714 -2.1458 -2.0447 -1.9610
 -1.8907
 -5.4642 -5.0797 -4.6952 -4.3747 -4.1148 -3.8812 -3.6690 -3.4866 -3.3239 -3.1783
 -3.0503 -2.9313 -2.8208 -2.7184 -2.6238 -2.4215 -2.2632 -2.1397 -2.0415 -1.9606
 -1.8929 -1.8363
 -5.2172 -5.0950 -4.7751 -4.4351 -4.1425 -3.9025 -3.6826 -3.4912 -3.3250 -3.1756
 -3.0469 -2.9285 -2.8184 -2.7161 -2.6215 -2.4181 -2.2590 -2.1363 -2.0398 -1.9612
 -1.8956 -1.8410 -1.7964 -1.7613
 -5.0314 -4.8282 -4.7598 -4.4983 -4.1967 -3.9306 -3.7083 -3.5071 -3.3344 -3.1833
 -3.0486 -2.9303 -2.8205 -2.7186 -2.6240 -2.4194 -2.2585 -2.1350 -2.0394 -1.9625
 -1.8988 -1.8460 -1.8029 -1.7690 -1.7428 -1.7247 -1.7151 -1.7135 -1.7186 -1.7317
 -5.1208 -4.7128 -4.4926 -4.4374 -4.2440 -3.9808 -3.7398 -3.5345 -3.3527 -3.1949
 -3.0575 -2.9355 -2.8259 -2.7245 -2.6300 -2.4247 -2.2616 -2.1362 -2.0403 -1.9643
 -1.9021 -1.8508 -1.8093 -1.7766 -1.7517 -1.7334 -1.7217 -1.7177 -1.7217 -1.7326
 -1.7509
 -5.3562 -4.8054 -4.4404 -4.2105 -4.1218 -4.0068 -3.7871 -3.5705 -3.3814 -3.2160
 -3.0715 -2.9456 -2.8340 -2.7328 -2.6388 -2.4332 -2.2680 -2.1401 -2.0426 -1.9665
 -1.9053 -1.8553 -1.8151 -1.7838 -1.7601 -1.7428 -1.7312 -1.7253 -1.7268 -1.7364
 -1.7527
 -5.6729 -5.0243 -4.5401 -4.2039 -3.9744 -3.8442 -3.7605 -3.6076 -3.4180 -3.2434
 -3.0907 -2.9594 -2.8439 -2.7415 -2.6478 -2.4425 -2.2758 -2.1454 -2.0457 -1.9686
 -1.9075 -1.8584 -1.8194 -1.7894 -1.7671 -1.7512 -1.7408 -1.7353 -1.7354 -1.7424
 -1.7575
 -6.2273 -5.3874 -4.7589 -4.3207 -4.0062 -3.7813 -3.6286 -3.5266 -3.4247 -3.2833
 -3.1278 -2.9865 -2.8638 -2.7569 -2.6621 -2.4566 -2.2885 -2.1553 -2.0526 -1.9733
 -1.9112 -1.8621 -1.8237 -1.7947 -1.7736 -1.7592 -1.7504 -1.7462 -1.7467 -1.7527
 -1.7648
 -6.9602 -5.8947 -5.0973 -4.5413 -4.1375 -3.8404 -3.6213 -3.4608 -3.3413 -3.2417
 -3.1381 -3.0194 -2.8940 -2.7796 -2.6804 -2.4737 -2.3042 -2.1684 -2.0626 -1.9803
 -1.9160 -1.8659 -1.8274 -1.7988 -1.7787 -1.7656 -1.7585 -1.7562 -1.7582 -1.7648
 -1.7763
 -7.8718 -6.5462 -5.5553 -4.8627 -4.3624 -3.9860 -3.7030 -3.4890 -3.3266 -3.1997
 -3.0941 -2.9980 -2.9023 -2.8034 -2.7027 -2.4938 -2.3229 -2.1847 -2.0757
