 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = BX   
 -6.5342 -6.3537 -6.1824 -6.0155 -5.8434 -5.6455 -5.3789 -4.9937 -4.5423 -4.1162
 -3.7651 -3.4849 -3.2528 -3.0503 -2.8671 -2.4743 -2.1598 -1.9006 -1.6772 -1.4803
 -1.3058 -1.1504
 -6.2904 -6.0816 -5.8798 -5.6897 -5.5045 -5.3115 -5.0884 -4.7880 -4.4184 -4.0441
 -3.7150 -3.4424 -3.2139 -3.0142 -2.8327 -2.4388 -2.1224 -1.8664 -1.6499 -1.4615
 -1.2963 -1.1503 -1.0217 -0.9090
 -6.1488 -5.8868 -5.6588 -5.4447 -5.2386 -5.0355 -4.8266 -4.5844 -4.2868 -3.9672
 -3.6681 -3.4088 -3.1866 -2.9909 -2.8122 -2.4182 -2.0983 -1.8429 -1.6315 -1.4497
 -1.2920 -1.1538 -1.0325 -0.9262 -0.8334 -0.7524 -0.6777 -0.6071 -0.5497 -0.5119
 -6.1142 -5.7416 -5.4350 -5.1864 -4.9779 -4.7865 -4.5928 -4.3859 -4.1471 -3.8814
 -3.6179 -3.3776 -3.1654 -2.9760 -2.8016 -2.4105 -2.0858 -1.8282 -1.6197 -1.4432
 -1.2913 -1.1598 -1.0450 -0.9449 -0.8580 -0.7830 -0.7165 -0.6551 -0.5979 -0.5521
 -0.5245
 -6.2055 -5.7532 -5.3617 -5.0312 -4.7558 -4.5228 -4.3205 -4.1381 -3.9571 -3.7612
 -3.5522 -3.3432 -3.1465 -2.9659 -2.7979 -2.4134 -2.0843 -1.8219 -1.6137 -1.4408
 -1.2933 -1.1670 -1.0580 -0.9639 -0.8827 -0.8127 -0.7517 -0.6979 -0.6494 -0.6047
 -0.5694
 -6.3923 -5.8702 -5.4114 -5.0148 -4.6778 -4.3938 -4.1522 -3.9419 -3.7534 -3.5802
 -3.4191 -3.2650 -3.1103 -2.9522 -2.7951 -2.4225 -2.0908 -1.8220 -1.6110 -1.4395
 -1.2953 -1.1730 -1.0691 -0.9805 -0.9051 -0.8409 -0.7859 -0.7378 -0.6953 -0.6575
 -0.6243
 -6.6961 -6.0958 -5.5696 -5.1113 -4.7183 -4.3855 -4.1050 -3.8668 -3.6607 -3.4782
 -3.3148 -3.1685 -3.0358 -2.9099 -2.7818 -2.4409 -2.1111 -1.8348 -1.6177 -1.4446
 -1.3017 -1.1817 -1.0812 -0.9971 -0.9267 -0.8679 -0.8187 -0.7764 -0.7395 -0.7072
 -0.6791
 -7.0678 -6.4101 -5.8161 -5.2975 -4.8489 -4.4672 -4.1459 -3.8754 -3.6460 -3.4488
 -3.2761 -3.1227 -2.9849 -2.8592 -2.7415 -2.4498 -2.1395 -1.8570 -1.6317 -1.4539
 -1.3100 -1.1909 -1.0924 -1.0114 -0.9450 -0.8911 -0.8473 -0.8109 -0.7798 -0.7531
 -0.7299
 -7.4109 -6.7412 -6.1162 -5.5501 -5.0515 -4.6224 -4.2590 -3.9531 -3.6951 -3.4757
 -3.2865 -3.1209 -2.9734 -2.8399 -2.6742 -2.4492 -2.1760 -1.8886 -1.6530
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = BX   
 -8.0988 -7.9912 -7.8772 -7.6952 -7.4173 -7.0295 -6.5215 -5.8855 -5.1666 -4.5615
 -4.1250 -3.8056 -3.5540 -3.3423 -3.1536 -2.7596 -2.4359 -2.1533 -1.8928
 -7.5560 -7.4371 -7.3183 -7.1870 -7.0177 -6.7616 -6.3201 -5.6638 -4.9898 -4.4188
 -3.9962 -3.6840 -3.4376 -3.2291 -3.0443 -2.6536 -2.3346 -2.0594 -1.8135 -1.5893
 -7.0863 -6.9535 -6.8254 -6.6939 -6.5412 -6.3311 -5.9939 -5.4681 -4.8688 -4.3322
 -3.9176 -3.6059 -3.3604 -3.1534 -2.9697 -2.5792 -2.2620 -1.9938 -1.7587 -1.5481
 -1.3614
 -6.6987 -6.5472 -6.4036 -6.2636 -6.1164 -5.9376 -5.6790 -5.2725 -4.7655 -4.2712
 -3.8670 -3.5548 -3.3083 -3.1016 -2.9187 -2.5278 -2.2104 -1.9466 -1.7193 -1.5184
 -1.3401 -1.1811
 -6.4081 -6.2276 -6.0605 -5.9025 -5.7480 -5.5806 -5.3725 -5.0657 -4.6536 -4.2157
 -3.8299 -3.5203 -3.2728 -3.0661 -2.8840 -2.4926 -2.1735 -1.9122 -1.6909 -1.4975
 -1.3275 -1.1773 -1.0441 -0.9263
 -6.2383 -6.0104 -5.8062 -5.6201 -5.4445 -5.2708 -5.0838 -4.8459 -4.5231 -4.1505
 -3.7950 -3.4950 -3.2487 -3.0425 -2.8613 -2.4706 -2.1485 -1.8874 -1.6707 -1.4833
 -1.3199 -1.1769 -1.0508 -0.9396 -0.8418 -0.7554 -0.6771 -0.6030 -0.5452 -0.5061
 -6.1215 -5.8267 -5.5870 -5.3899 -5.2039 -5.0187 -4.8302 -4.6263 -4.3736 -4.0684
 -3.7545 -3.4718 -3.2316 -3.0276 -2.8482 -2.4600 -2.1344 -1.8711 -1.6568 -1.4744
 -1.3164 -1.1792 -1.0595 -0.9544 -0.8625 -0.7823 -0.7119 -0.6485 -0.5889 -0.5433
 -0.5150
 -6.1619 -5.7627 -5.4271 -5.1539 -4.9314 -4.7437 -4.5720 -4.3971 -4.1997 -3.9625
 -3.7004 -3.4452 -3.2172 -3.0184 -2.8423 -2.4593 -2.1312 -1.8635 -1.6488 -1.4697
 -1.3161 -1.1836 -1.0692 -0.9699 -0.8837 -0.8090 -0.7447 -0.6885 -0.6384 -0.5921
 -0.5572
 -6.3047 -5.8335 -5.4214 -5.0695 -4.7745 -4.5277 -4.3157 -4.1289 -3.9533 -3.7751
 -3.5852 -3.3883 -3.1928 -3.0085 -2.8390 -2.4645 -2.1361 -1.8625 -1.6445 -1.4666
 -1.3162 -1.1875 -1.0777 -0.9836 -0.9029 -0.8338 -0.7752 -0.7248 -0.6811 -0.6430
 -0.6091
 -6.5660 -6.0196 -5.5386 -5.1202 -4.7610 -4.4569 -4.1992 -3.9770 -3.7798 -3.5986
 -3.4298 -3.2716 -3.1226 -2.9776 -2.8329 -2.4797 -2.1543 -1.8750 -1.6508 -1.4708
 -1.3214 -1.1951 -1.0884 -0.9984 -0.9224 -0.8584 -0.8050 -0.7602 -0.7221 -0.6896
 -0.6620
 -6.9376 -6.3143 -5.7599 -5.2754 -4.8556 -4.4966 -4.1921 -3.9335 -3.7115 -3.5166
 -3.3418 -3.1841 -3.0422 -2.9135 -2.7927 -2.4912 -2.1805 -1.8972 -1.6653 -1.4803
 -1.3297 -1.2041 -1.0992 -1.0120 -0.9397 -0.8801 -0.8317 -0.7921 -0.7595 -0.7324
 -0.7099
 -7.3455 -6.6780 -6.0682 -5.5188 -5.0411 -4.6274 -4.2748 -3.9762 -3.7231 -3.5067
 -3.3187 -3.1531 -3.0056 -2.8731 -2.7184 -2.4990 -2.2147 -1.9291 -1.6880
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = BX   
 -8.3225 -8.4421 -8.3845 -8.1681 -7.8090 -7.3214 -6.7178 -6.0282 -5.3349 -4.6945
 -4.2117 -3.8651 -3.6018 -3.3853 -3.1977 -2.8015 -2.4783 -2.1958 -1.9374
 -7.7801 -7.6851 -7.5813 -7.4652 -7.3036 -7.0183 -6.5344 -5.8544 -5.1745 -4.5625
 -4.0941 -3.7542 -3.4948 -3.2822 -3.0973 -2.7075 -2.3870 -2.1088 -1.8587 -1.6323
 -7.2950 -7.1841 -7.0741 -6.9604 -6.8198 -6.6127 -6.2624 -5.7030 -5.0711 -4.4882
 -4.0270 -3.6844 -3.4237 -3.2113 -3.0273 -2.6388 -2.3196 -2.0472 -1.8085 -1.5946
 -1.4038
 -6.8764 -6.7478 -6.6264 -6.5075 -6.3782 -6.2112 -5.9538 -5.5297 -4.9827 -4.4401
 -3.9861 -3.6403 -3.3753 -3.1613 -2.9772 -2.5891 -2.2701 -2.0017 -1.7697 -1.5643
 -1.3811 -1.2176
 -6.5372 -6.3868 -6.2465 -6.1140 -5.9837 -5.8354 -5.6383 -5.3288 -4.8845 -4.3962
 -3.9593 -3.6123 -3.3425 -3.1256 -2.9409 -2.5531 -2.2332 -1.9671 -1.7405 -1.5418
 -1.3660 -1.2105 -1.0725 -0.9496
 -6.3047 -6.1143 -5.9451 -5.7900 -5.6432 -5.4960 -5.3288 -5.0980 -4.7587 -4.3421
 -3.9356 -3.5934 -3.3211 -3.1011 -2.9154 -2.5281 -2.2065 -1.9409 -1.7184 -1.5254
 -1.3556 -1.2067 -1.0755 -0.9593 -0.8563 -0.7646 -0.6806 -0.6043 -0.5430 -0.5016
 -6.1577 -5.9004 -5.7307 -5.5459 -5.3742 -5.2106 -5.0457 -4.8568 -4.6013 -4.2659
 -3.9049 -3.5782 -3.3071 -3.0856 -2.8991 -2.5131 -2.1900 -1.9225 -1.7022 -1.5139
 -1.3494 -1.2057 -1.0803 -0.9703 -0.8733 -0.7879 -0.7129 -0.6447 -0.5815 -0.5356
 -0.5060
 -6.1196 -5.7796 -5.5087 -5.2984 -5.1254 -4.9658 -4.8012 -4.6254 -4.4216 -4.1614
 -3.8577 -3.5589 -3.2968 -3.0772 -2.8907 -2.5074 -2.1837 -1.9129 -1.6919 -1.5067
 -1.3466 -1.2073 -1.0869 -0.9822 -0.8909 -0.8110 -0.7419 -0.6820 -0.6285 -0.5798
 -0.5450
 -6.2146 -5.7923 -5.4297 -5.1288 -4.8846 -4.6841 -4.5135 -4.3571 -4.1951 -4.0037
 -3.7722 -3.5209 -3.2811 -3.0694 -2.8858 -2.5073 -2.1851 -1.9099 -1.6857 -1.5015
 -1.3446 -1.2090 -1.0927 -0.9929 -0.9068 -0.8324 -0.7689 -0.7147 -0.6684 -0.6285
 -0.5931
 -6.4233 -5.9292 -5.4956 -5.1211 -4.8039 -4.5389 -4.3155 -4.1211 -3.9455 -3.7777
 -3.6041 -3.4213 -3.2359 -3.0558 -2.8863 -2.5178 -2.1994 -1.9206 -1.6908 -1.5042
 -1.3484 -1.2153 -1.1019 -1.0057 -0.9240 -0.8542 -0.7958 -0.7468 -0.7060 -0.6722
 -0.6439
 -6.7587 -6.1802 -5.6739 -5.2322 -4.8508 -4.5251 -4.2490 -4.0135 -3.8080 -3.6226
 -3.4500 -3.2876 -3.1349 -2.9920 -2.8558 -2.5306 -2.2216 -1.9414 -1.7051 -1.5133
 -1.3560 -1.2239 -1.1122 -1.0184 -0.9399 -0.8743 -0.8203 -0.7761 -0.7405 -0.7117
 -0.6888
 -7.1874 -6.5409 -5.9578 -5.4470 -5.0015 -4.6176 -4.2893 -4.0098 -3.7707 -3.5632
 -3.3791 -3.2127 -3.0619 -2.9258 -2.7943 -2.5457 -2.2517 -1.9723 -1.7286
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = BX   
 -8.5073 -8.4536 -8.2867 -8.0188 -7.6600 -7.2197 -6.7060 -6.1259 -5.4896 -4.8474
 -4.3253 -3.9471 -3.6673 -3.4449 -3.2543 -2.8547 -2.5299 -2.2451 -1.9858
 -7.9769 -7.9011 -7.8235 -7.7244 -7.5221 -7.1729 -6.6519 -5.9893 -5.3451 -4.7235
 -4.2169 -3.8445 -3.5678 -3.3479 -3.1613 -2.7720 -2.4484 -2.1667 -1.9157 -1.6880
 -7.4882 -7.3958 -7.3101 -7.2139 -7.0827 -6.8709 -6.4892 -5.8846 -5.2542 -4.6557
 -4.1563 -3.7811 -3.5007 -3.2797 -3.0935 -2.7073 -2.3868 -2.1098 -1.8663 -1.6484
 -1.4509
 -7.0516 -6.9438 -6.8434 -6.7437 -6.6284 -6.4666 -6.2038 -5.7551 -5.1801 -4.6145
 -4.1228 -3.7427 -3.4551 -3.2302 -3.0428 -2.6575 -2.3388 -2.0664 -1.8289 -1.6184
 -1.4294 -1.2601
 -6.6774 -6.5509 -6.4334 -6.3223 -6.2108 -6.0757 -5.8833 -5.5666 -5.0958 -4.5766
 -4.1030 -3.7199 -3.4250 -3.1942 -3.0042 -2.6190 -2.3008 -2.0315 -1.7994 -1.5951
 -1.4131 -1.2510 -1.1071 -0.9792
 -6.3858 -6.2311 -6.0907 -5.9610 -5.8375 -5.7107 -5.5573 -5.3307 -4.9794 -4.5312
 -4.0852 -3.7061 -3.4059 -3.1690 -2.9757 -2.5898 -2.2715 -2.0034 -1.7757 -1.5769
 -1.4007 -1.2446 -1.1072 -0.9855 -0.8771 -0.7795 -0.6887 -0.6058 -0.5443 -0.4993
 -6.2160 -6.0117 -5.8319 -5.6731 -5.5282 -5.3903 -5.2476 -5.0721 -4.8174 -4.4605
 -4.0614 -3.6953 -3.3938 -3.1529 -2.9562 -2.5695 -2.2513 -1.9823 -1.7569 -1.5630
 -1.3918 -1.2410 -1.1090 -0.9932 -0.8909 -0.8002 -0.7194 -0.6448 -0.5776 -0.5303
 -0.4981
 -6.0923 -5.8307 -5.6180 -5.4453 -5.2894 -5.1328 -4.9786 -4.8188 -4.6228 -4.3541
 -4.0194 -3.6816 -3.3876 -3.1447 -2.9450 -2.5578 -2.2408 -1.9696 -1.7439 -1.5529
 -1.3864 -1.2399 -1.1125 -1.0018 -0.9050 -0.8199 -0.7454 -0.6801 -0.6214 -0.5693
 -0.5341
 -6.1329 -5.7588 -5.4506 -5.2042 -5.0133 -4.8601 -4.7219 -4.5770 -4.4112 -4.2056
 -3.9435 -3.6512 -3.3750 -3.1374 -2.9383 -2.5517 -2.2373 -1.9639 -1.7352 -1.5451
 -1.3818 -1.2392 -1.1158 -1.0095 -0.9177 -0.8379 -0.7689 -0.7096 -0.6591 -0.6154
 -0.5774
 -6.2907 -5.8449 -5.4565 -5.1266 -4.8549 -4.6338 -4.4508 -4.2934 -4.1484 -3.9956
 -3.8114 -3.5898 -3.3548 -3.1345 -2.9407 -2.5566 -2.2460 -1.9716 -1.7383 -1.5456
 -1.3836 -1.2437 -1.1232 -1.0202 -0.9324 -0.8570 -0.7928 -0.7386 -0.6935 -0.6563
 -0.6262
 -6.5654 -6.0448 -5.5871 -5.1886 -4.8466 -4.5583 -4.3170 -4.1119 -3.9317 -3.7664
 -3.6062 -3.4400 -3.2666 -3.0936 -2.9284 -2.5675 -2.2625 -1.9891 -1.7511 -1.5535
 -1.3898 -1.2510 -1.1323 -1.0316 -0.9467 -0.8751 -0.8151 -0.7654 -0.7249 -0.6931
 -0.6689
 -6.9679 -6.3635 -5.8292 -5.3625 -4.9561 -4.6065 -4.3080 -4.0543 -3.8364 -3.6447
 -3.4702 -3.3069 -3.1532 -3.0082 -2.9014 -2.5844 -2.2868 -2.0164 -1.7736
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = BX   
 -8.6450 -8.5403 -8.3404 -8.0554 -7.6941 -7.2644 -6.7730 -6.2260 -5.6295 -5.0096
 -4.4590 -4.0481 -3.7483 -3.5158 -3.3221 -2.9203 -2.5890 -2.3004 -2.0382
 -8.1305 -8.4949 -8.5809 -8.4169 -8.0284 -7.4373 -6.7233 -6.0990 -5.4984 -4.8915
 -4.3577 -3.9531 -3.6552 -3.4251 -3.2345 -2.8452 -2.5171 -2.2304 -1.9759 -1.7454
 -7.6469 -7.8515 -7.5192 -7.4434 -7.3212 -7.1009 -6.6387 -6.0099 -5.4139 -4.8243
 -4.3024 -3.8952 -3.5916 -3.3585 -3.1679 -2.7827 -2.4615 -2.1796 -1.9304 -1.7078
 -1.5059
 -7.2031 -7.1178 -7.0409 -6.9623 -6.8605 -6.7002 -6.4233 -5.9342 -5.3515 -4.7844
 -4.2735 -3.8618 -3.5487 -3.3091 -3.1156 -2.7317 -2.4147 -2.1387 -1.8953 -1.6790
 -1.4849 -1.3092
 -6.8087 -6.7041 -6.6089 -6.5195 -6.4255 -6.2993 -6.1051 -5.7759 -5.2819 -4.7495
 -4.2553 -3.8424 -3.5212 -3.2730 -3.0747 -2.6895 -2.3750 -2.1039 -1.8663 -1.6562
 -1.4680 -1.2989 -1.1480 -1.0132
 -6.4783 -6.3508 -6.2344 -6.1272 -6.0245 -5.9137 -5.7684 -5.5407 -5.1765 -4.7082
 -4.2402 -3.8320 -3.5042 -3.2478 -3.0436 -2.6553 -2.3424 -2.0738 -1.8415 -1.6369
 -1.4544 -1.2910 -1.1461 -1.0182 -0.9045 -0.7998 -0.7013 -0.6160 -0.5505 -0.5005
 -6.2466 -6.0787 -5.9306 -5.7994 -5.6787 -5.5621 -5.4361 -5.2696 -5.0140 -4.6414
 -4.2179 -3.8239 -3.4938 -3.2317 -3.0215 -2.6290 -2.3175 -2.0497 -1.8204 -1.6209
 -1.4436 -1.2853 -1.1459 -1.0233 -0.9160 -0.8201 -0.7318 -0.6496 -0.5793 -0.5287
 -0.4927
 -6.0960 -5.8974 -5.7173 -5.5538 -5.4051 -5.2683 -5.1361 -4.9942 -4.8068 -4.5345
 -4.1790 -3.8115 -3.4884 -3.2231 -3.0080 -2.6111 -2.3013 -2.0334 -1.8044 -1.6083
 -1.4356 -1.2822 -1.1470 -1.0293 -0.9265 -0.8358 -0.7561 -0.6843 -0.6184 -0.5628
 -0.5257
 -6.0594 -5.7385 -5.4903 -5.3021 -5.1572 -5.0252 -4.8875 -4.7417 -4.5819 -4.3778
 -4.1032 -3.7837 -3.4776 -3.2155 -2.9993 -2.5988 -2.2917 -2.0236 -1.7929 -1.5975
 -1.4284 -1.2791 -1.1480 -1.0345 -0.9363 -0.8507 -0.7762 -0.7116 -0.6550 -0.6053
 -0.5640
 -6.1694 -5.7678 -5.4239 -5.1414 -4.9180 -4.7428 -4.6025 -4.4798 -4.3520 -4.1963
 -3.9929 -3.7376 -3.4657 -3.2156 -3.0011 -2.5981 -2.2934 -2.0267 -1.7931 -1.5955
 -1.4277 -1.2814 -1.1535 -1.0431 -0.9486 -0.8672 -0.7973 -0.7374 -0.6868 -0.6447
 -0.6104
 -6.3876 -5.9169 -5.5035 -5.1464 -4.8453 -4.5973 -4.3944 -4.2247 -4.0776 -3.9410
 -3.7972 -3.6233 -3.4158 -3.2000 -3.0001 -2.6048 -2.3031 -2.0390 -1.8030 -1.6013
 -1.4318 -1.2868 -1.1612 -1.0531 -0.9612 -0.8832 -0.8173 -0.7617 -0.7157 -0.6790
 -0.6505
 -6.7364 -6.1830 -5.6979 -5.2741 -4.9072 -4.5936 -4.3291 -4.1065 -3.9161 -3.7473
 -3.5916 -3.4406 -3.2851 -3.1236 -2.9963 -2.6189 -2.3208 -2.0605 -1.8226
