 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = UX   
 -6.0536 -6.0382 -6.0287 -6.0169 -5.9961 -5.9613 -5.9082 -5.8320 -5.7317 -5.6120
 -5.4779 -5.3320 -5.1723 -4.9948 -4.7973 -4.2471 -3.6781 -3.1380 -2.6656 -2.2710
 -1.9468 -1.6847
 -5.8760 -5.7821 -5.7339 -5.7022 -5.6742 -5.6409 -5.5959 -5.5337 -5.4505 -5.3466
 -5.2247 -5.0877 -4.9361 -4.7679 -4.5813 -4.0595 -3.5223 -3.0114 -2.5575 -2.1765
 -1.8658 -1.6157 -1.4214 -1.2745
 -5.9189 -5.7454 -5.6179 -5.5208 -5.4501 -5.3976 -5.3493 -5.2925 -5.2203 -5.1296
 -5.0202 -4.8935 -4.7506 -4.5914 -4.4148 -3.9165 -3.4030 -2.9172 -2.4800 -2.1077
 -1.8037 -1.5597 -1.3696 -1.2270 -1.1213 -1.0399 -0.9738 -0.9160 -0.8615 -0.8088
 -6.1683 -5.8756 -5.6448 -5.4718 -5.3460 -5.2517 -5.1759 -5.1120 -5.0428 -4.9600
 -4.8608 -4.7444 -4.6109 -4.4607 -4.2935 -3.8165 -3.3186 -2.8512 -2.4283 -2.0619
 -1.7595 -1.5166 -1.3267 -1.1839 -1.0807 -1.0051 -0.9479 -0.9019 -0.8615 -0.8228
 -0.7835
 -6.5318 -6.1485 -5.8254 -5.5593 -5.3460 -5.1785 -5.0503 -4.9567 -4.8877 -4.8197
 -4.7364 -4.6330 -4.5101 -4.3696 -4.2119 -3.7556 -3.2690 -2.8124 -2.4004 -2.0379
 -1.7333 -1.4867 -1.2931 -1.1468 -1.0418 -0.9685 -0.9164 -0.8776 -0.8463 -0.8197
 -0.7942
 -7.0147 -6.5289 -6.1159 -5.7667 -5.4744 -5.2339 -5.0383 -4.8816 -4.7599 -4.6653
 -4.5842 -4.5035 -4.4103 -4.2950 -4.1557 -3.7252 -3.2486 -2.7975 -2.3908 -2.0300
 -1.7210 -1.4676 -1.2673 -1.1148 -1.0048 -0.9296 -0.8795 -0.8454 -0.8207 -0.8015
 -0.7860
 -7.7130 -7.0815 -6.5506 -6.1025 -5.7248 -5.4083 -5.1449 -4.9275 -4.7490 -4.6026
 -4.4792 -4.3706 -4.2705 -4.1732 -4.0691 -3.7199 -3.2620 -2.8147 -2.4103 -2.0488
 -1.7336 -1.4697 -1.2584 -1.0956 -0.9762 -0.8941 -0.8411 -0.8080 -0.7870 -0.7728
 -0.7641
 -8.6629 -7.8681 -7.1811 -6.6029 -6.1154 -5.7064 -5.3642 -5.0780 -4.8387 -4.6383
 -4.4682 -4.3198 -4.1862 -4.0636 -3.9496 -3.6687 -3.2933 -2.8535 -2.4497 -2.0869
 -1.7653 -1.4902 -1.2654 -1.0891 -0.9571 -0.8641 -0.8037 -0.7671 -0.7464 -0.7358
 -0.7312
 -9.7529 -8.8414 -8.0196 -7.2980 -6.6778 -6.1528 -5.7118 -5.3415 -5.0300 -4.7669
 -4.5429 -4.3495 -4.1788 -4.0249 -3.7972 -3.5716 -3.3425 -2.9139 -2.5090
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = UX   
 -7.6071 -7.6176 -7.6077 -7.5537 -7.4599 -7.3373 -7.1950 -7.0407 -6.8818 -6.7288
 -6.5902 -6.4611 -6.3301 -6.1832 -6.0045 -5.4347 -4.7586 -4.0965 -3.4825
 -7.0462 -7.0591 -7.0564 -7.0324 -6.9826 -6.9025 -6.7863 -6.6375 -6.4861 -6.3402
 -6.2027 -6.0698 -5.9331 -5.7807 -5.6031 -5.0500 -4.4079 -3.7734 -3.2208 -2.7505
 -6.5478 -6.5595 -6.5609 -6.5468 -6.5129 -6.4554 -6.3704 -6.2544 -6.1216 -5.9866
 -5.8540 -5.7221 -5.5858 -5.4358 -5.2642 -4.7410 -4.1410 -3.5455 -3.0237 -2.5855
 -2.2211
 -6.1373 -6.1384 -6.1371 -6.1271 -6.1032 -6.0614 -5.9984 -5.9092 -5.7978 -5.6754
 -5.5497 -5.4215 -5.2880 -5.1433 -4.9803 -4.4907 -3.9339 -3.3755 -2.8766 -2.4579
 -2.1117 -1.8269
 -5.8513 -5.8183 -5.7987 -5.7820 -5.7597 -5.7262 -5.6771 -5.6080 -5.5166 -5.4083
 -5.2908 -5.1676 -5.0379 -4.8984 -4.7439 -4.2846 -3.7661 -3.2436 -2.7658 -2.3599
 -2.0260 -1.7539 -1.5351 -1.3638
 -5.8005 -5.6752 -5.5887 -5.5324 -5.4922 -5.4549 -5.4106 -5.3532 -5.2777 -5.1837
 -5.0758 -4.9590 -4.8336 -4.6988 -4.5513 -4.1173 -3.6291 -3.1393 -2.6831 -2.2869
 -1.9593 -1.6933 -1.4804 -1.3143 -1.1876 -1.0894 -1.0102 -0.9423 -0.8793 -0.8192
 -5.9568 -5.7287 -5.5603 -5.4405 -5.3454 -5.2684 -5.2071 -5.1500 -5.0828 -5.0004
 -4.9028 -4.7932 -4.6732 -4.5431 -4.4014 -3.9886 -3.5226 -3.0585 -2.6232 -2.2362
 -1.9108 -1.6459 -1.4343 -1.2694 -1.1450 -1.0525 -0.9820 -0.9256 -0.8777 -0.8322
 -0.7871
 -6.2789 -5.9423 -5.6665 -5.4497 -5.2847 -5.1618 -5.0686 -4.9934 -4.9285 -4.8554
 -4.7678 -4.6665 -4.5530 -4.4282 -4.2919 -3.8978 -3.4490 -3.0023 -2.5841 -2.2058
 -1.8806 -1.6126 -1.3982 -1.2310 -1.1053 -1.0138 -0.9481 -0.8991 -0.8604 -0.8281
 -0.7972
 -6.7026 -6.2730 -5.9078 -5.6018 -5.3513 -5.1500 -4.9899 -4.8661 -4.7731 -4.7021
 -4.6331 -4.5538 -4.4578 -4.3443 -4.2155 -3.8386 -3.4047 -2.9683 -2.5610 -2.1898
 -1.8638 -1.5907 -1.3705 -1.1982 -1.0680 -0.9743 -0.9098 -0.8651 -0.8329 -0.8081
 -0.7883
 -7.2973 -6.7456 -6.2782 -5.8821 -5.5481 -5.2703 -5.0421 -4.8559 -4.7059 -4.5877
 -4.4918 -4.4084 -4.3281 -4.2423 -4.1429 -3.8107 -3.3941 -2.9665 -2.5659 -2.1990
 -1.8714 -1.5909 -1.3613 -1.1798 -1.0412 -0.9405 -0.8720 -0.8273 -0.7982 -0.7789
 -0.7652
 -8.1482 -7.4308 -6.8222 -6.3096 -5.8772 -5.5139 -5.2105 -4.9585 -4.7507 -4.5796
 -4.4376 -4.3166 -4.2096 -4.1119 -4.0191 -3.7665 -3.4053 -2.9873 -2.5910 -2.2269
 -1.8973 -1.6091 -1.3681 -1.1747 -1.0248 -0.9137 -0.8369 -0.7875 -0.7577 -0.7409
 -0.7317
 -9.2395 -8.3633 -7.5967 -6.9332 -6.3746 -5.9027 -5.5071 -5.1762 -4.9002 -4.6699
 -4.4765 -4.3120 -4.1684 -4.0399 -3.8441 -3.7060 -3.4383 -3.0307 -2.6363
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = UX   
 -7.8049 -7.7677 -7.7027 -7.6129 -7.5009 -7.3689 -7.2190 -7.0599 -6.9136 -6.7687
 -6.6386 -6.5243 -6.4185 -6.3058 -6.1719 -5.6822 -5.0320 -4.3529 -3.7047
 -7.2341 -7.2469 -7.2349 -7.1970 -7.1212 -7.0071 -6.8578 -6.6872 -6.5348 -6.3931
 -6.2650 -6.1486 -6.0372 -5.9195 -5.7825 -5.3126 -4.6934 -4.0368 -3.4552 -2.9593
 -6.7140 -6.7294 -6.7257 -6.7029 -6.6546 -6.5776 -6.4682 -6.3275 -6.1828 -6.0473
 -5.9231 -5.8070 -5.6941 -5.5761 -5.4422 -5.0003 -4.4264 -3.8128 -3.2617 -2.7992
 -2.4099
 -6.2672 -6.2772 -6.2786 -6.2655 -6.2337 -6.1794 -6.0999 -5.9915 -5.8648 -5.7379
 -5.6175 -5.5036 -5.3915 -5.2752 -5.1466 -4.7356 -4.2106 -3.6419 -3.1157 -2.6708
 -2.3004 -1.9915
 -5.9178 -5.9099 -5.9042 -5.8928 -5.8694 -5.8301 -5.7714 -5.6893 -5.5838 -5.4677
 -5.3521 -5.2403 -5.1294 -5.0151 -4.8915 -4.5087 -4.0273 -3.5032 -3.0026 -2.5703
 -2.2112 -1.9146 -1.6711 -1.4739
 -5.7331 -5.6645 -5.6237 -5.5959 -5.5689 -5.5347 -5.4875 -5.4233 -5.3383 -5.2358
 -5.1267 -5.0173 -4.9078 -4.7950 -4.6750 -4.3154 -3.8696 -3.3862 -2.9136 -2.4935
 -2.1403 -1.8500 -1.6134 -1.4230 -1.2725 -1.1538 -1.0577 -0.9757 -0.9021 -0.8331
 -5.7973 -5.6246 -5.5212 -5.4272 -5.3579 -5.3051 -5.2564 -5.2000 -5.1292 -5.0409
 -4.9403 -4.8349 -4.7269 -4.6153 -4.4978 -4.1560 -3.7382 -3.2880 -2.8440 -2.4371
 -2.0877 -1.7988 -1.5640 -1.3763 -1.2290 -1.1154 -1.0276 -0.9576 -0.8991 -0.8449
 -0.7928
 -6.0556 -5.7693 -5.5489 -5.3894 -5.2727 -5.1802 -5.0986 -5.0276 -4.9607 -4.8830
 -4.7915 -4.6913 -4.5860 -4.4764 -4.3606 -4.0326 -3.6365 -3.2110 -2.7916 -2.3992
 -2.0530 -1.7621 -1.5253 -1.3362 -1.1886 -1.0762 -0.9924 -0.9292 -0.8799 -0.8399
 -0.8019
 -6.4332 -6.0518 -5.7309 -5.4696 -5.2635 -5.1041 -4.9824 -4.8888 -4.8129 -4.7451
 -4.6682 -4.5787 -4.4794 -4.3728 -4.2593 -3.9417 -3.5632 -3.1538 -2.7521 -2.3735
 -2.0309 -1.7370 -1.4955 -1.3021 -1.1511 -1.0367 -0.9534 -0.8938 -0.8505 -0.8179
 -0.7923
 -6.9423 -6.4573 -6.0444 -5.6942 -5.4022 -5.1635 -4.9707 -4.8156 -4.6929 -4.5992
 -4.5238 -4.4521 -4.3751 -4.2875 -4.1867 -3.8850 -3.5237 -3.1280 -2.7385 -2.3706
 -2.0323 -1.7347 -1.4855 -1.2838 -1.1253 -1.0043 -0.9168 -0.8562 -0.8154 -0.7875
 -0.7677
 -7.6716 -7.0361 -6.5036 -6.0531 -5.6716 -5.3510 -5.0847 -4.8657 -4.6862 -4.5403
 -4.4224 -4.3255 -4.2407 -4.1612 -4.0808 -3.8408 -3.5079 -3.1255 -2.7446 -2.3843
 -2.0499 -1.7494 -1.4917 -1.2795 -1.1105 -0.9800 -0.8844 -0.8182 -0.7755 -0.7493
 -0.7335
 -8.6900 -7.8745 -7.1762 -6.5893 -6.0938 -5.6764 -5.3256 -5.0328 -4.7895 -4.5882
 -4.4213 -4.2817 -4.1624 -4.0577 -3.9416 -3.8091 -3.5158 -3.1463 -2.7704
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = UX   
 -8.0205 -7.8750 -7.7331 -7.5947 -7.4596 -7.3276 -7.1985 -7.0723 -6.9456 -6.8114
 -6.6871 -6.5805 -6.4899 -6.4045 -6.3058 -5.9101 -5.2986 -4.6126 -3.9464
 -7.4440 -7.4524 -7.4330 -7.3778 -7.2538 -7.0826 -6.8964 -6.7233 -6.5806 -6.4454
 -6.3239 -6.2169 -6.1217 -6.0301 -5.9291 -5.5568 -4.9811 -4.3146 -3.7040 -3.1925
 -6.9069 -6.9440 -6.9134 -6.8787 -6.8110 -6.7069 -6.5626 -6.3898 -6.2392 -6.1050
 -5.9860 -5.8803 -5.7833 -5.6893 -5.5884 -5.2401 -4.7167 -4.0968 -3.5166 -3.0295
 -2.6187
 -6.4298 -6.4448 -6.4454 -6.4259 -6.3814 -6.3087 -6.2063 -6.0722 -5.9283 -5.7970
 -5.6795 -5.5752 -5.4780 -5.3833 -5.2839 -4.9604 -4.4902 -3.9255 -3.3747 -2.9034
 -2.5084 -2.1753
 -6.0324 -6.0387 -6.0394 -6.0279 -5.9987 -5.9483 -5.8740 -5.7730 -5.6493 -5.5239
 -5.4085 -5.3043 -5.2073 -5.1124 -5.0145 -4.7125 -4.2888 -3.7787 -3.2609 -2.8034
 -2.4191 -2.0969 -1.8276 -1.6041
 -5.7512 -5.7250 -5.7095 -5.6939 -5.6698 -5.6318 -5.5761 -5.4997 -5.4001 -5.2859
 -5.1733 -5.0692 -4.9718 -4.8766 -4.7795 -4.4942 -4.1084 -3.6469 -3.1660 -2.7238
 -2.3463 -2.0301 -1.7680 -1.5524 -1.3766 -1.2348 -1.1185 -1.0197 -0.9314 -0.8512
 -5.7094 -5.5896 -5.5054 -5.4504 -5.4094 -5.3697 -5.3217 -5.2597 -5.1799 -5.0812
 -4.9744 -4.8706 -4.7723 -4.6766 -4.5796 -4.3064 -3.9504 -3.5287 -3.0848 -2.6618
 -2.2900 -1.9763 -1.7168 -1.5047 -1.3333 -1.1963 -1.0878 -1.0006 -0.9278 -0.8621
 -0.8013
 -5.8669 -5.6502 -5.4879 -5.3712 -5.2791 -5.1965 -5.1270 -5.0642 -4.9946 -4.9102
 -4.8120 -4.7103 -4.6118 -4.5149 -4.4173 -4.1518 -3.8192 -3.4280 -3.0165 -2.6147
 -2.2501 -1.9365 -1.6760 -1.4636 -1.2929 -1.1576 -1.0524 -0.9709 -0.9075 -0.8563
 -0.8093
 -6.2009 -5.8628 -5.5890 -5.3758 -5.2181 -5.1027 -5.0114 -4.9278 -4.8478 -4.7706
 -4.6823 -4.5854 -4.4871 -4.3897 -4.2916 -4.0299 -3.7147 -3.3453 -2.9578 -2.5768
 -2.2210 -1.9074 -1.6437 -1.4280 -1.2550 -1.1186 -1.0138 -0.9351 -0.8765 -0.8327
 -0.7988
 -6.6502 -6.2174 -5.8488 -5.5406 -5.2898 -5.0908 -4.9341 -4.8118 -4.7159 -4.6368
 -4.5638 -4.4828 -4.3932 -4.2993 -4.2024 -3.9440 -3.6434 -3.2924 -2.9228 -2.5591
 -2.2137 -1.9008 -1.6319 -1.4093 -1.2297 -1.0878 -0.9791 -0.8987 -0.8414 -0.8003
 -0.7730
 -7.2680 -6.7118 -6.2408 -5.8406 -5.5022 -5.2208 -4.9905 -4.8030 -4.6507 -4.5283
 -4.4316 -4.3514 -4.2767 -4.2008 -4.1200 -3.8844 -3.5975 -3.2624 -2.9062 -2.5553
 -2.2200 -1.9095 -1.6357 -1.4046 -1.2158 -1.0653 -0.9494 -0.8635 -0.8034 -0.7636
 -0.7389
 -8.1613 -7.4308 -6.8149 -6.2967 -5.8579 -5.4874 -5.1764 -4.9182 -4.7049 -4.5293
 -4.3846 -4.2662 -4.1672 -4.0816 -4.0444 -3.8511 -3.5770 -3.2553 -2.9080
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = UX   
 -8.2388 -8.0275 -7.8343 -7.6578 -7.4963 -7.3487 -7.2138 -7.0906 -6.9741 -6.8509
 -6.7301 -6.6262 -6.5427 -6.4723 -6.4007 -6.1047 -5.5481 -4.8705 -4.2077
 -7.6588 -7.7680 -7.7664 -7.6656 -7.4755 -7.2051 -6.9117 -6.7508 -6.6197 -6.4921
 -6.3743 -6.2717 -6.1849 -6.1093 -6.0340 -5.7582 -5.2458 -4.5905 -3.9497 -3.4196
 -7.1107 -7.2216 -7.1095 -7.0607 -6.9693 -6.8313 -6.6254 -6.4304 -6.2866 -6.1557
 -6.0403 -5.9399 -5.8517 -5.7727 -5.6957 -5.4371 -4.9850 -4.3747 -3.7702 -3.2615
 -2.8335
 -6.6103 -6.6278 -6.6258 -6.5976 -6.5369 -6.4400 -6.3075 -6.1390 -5.9829 -5.8492
 -5.7336 -5.6344 -5.5462 -5.4653 -5.3870 -5.1453 -4.7488 -4.2047 -3.6349 -3.1415
 -2.7257 -2.3706
 -6.1755 -6.1904 -6.1939 -6.1789 -6.1399 -6.0735 -5.9777 -5.8529 -5.7085 -5.5748
 -5.4583 -5.3583 -5.2702 -5.1883 -5.1089 -4.8800 -4.5298 -4.0507 -3.5236 -3.0436
 -2.6374 -2.2928 -1.9992 -1.7499
 -5.8317 -5.8286 -5.8256 -5.8143 -5.7876 -5.7413 -5.6715 -5.5777 -5.4594 -5.3324
 -5.2158 -5.1141 -5.0246 -4.9418 -4.8615 -4.6411 -4.3273 -3.9042 -3.4246 -2.9644
 -2.5654 -2.2262 -1.9395 -1.6985 -1.4974 -1.3309 -1.1929 -1.0739 -0.9684 -0.8744
 -5.6563 -5.5916 -5.5481 -5.5201 -5.4912 -5.4526 -5.3987 -5.3260 -5.2326 -5.1202
 -5.0060 -4.9025 -4.8105 -4.7266 -4.6451 -4.4297 -4.1438 -3.7658 -3.3327 -2.8986
 -2.5078 -2.1716 -1.8881 -1.6510 -1.4551 -1.2943 -1.1632 -1.0562 -0.9653 -0.8849
 -0.8133
 -5.7342 -5.5838 -5.4619 -5.3654 -5.2901 -5.2302 -5.1738 -5.1107 -5.0335 -4.9387
 -4.8311 -4.7264 -4.6317 -4.5453 -4.4622 -4.2491 -3.9836 -3.6411 -3.2477 -2.8432
 -2.4640 -2.1307 -1.8467 -1.6101 -1.4155 -1.2568 -1.1289 -1.0268 -0.9456 -0.8791
 -0.8202
 -6.0020 -5.7095 -5.4890 -5.3305 -5.2197 -5.1280 -5.0380 -4.9508 -4.8708 -4.7872
 -4.6901 -4.5870 -4.4893 -4.3995 -4.3143 -4.1001 -3.8485 -3.5311 -3.1686 -2.7916
 -2.4276 -2.0978 -1.8130 -1.5742 -1.3781 -1.2189 -1.0917 -0.9914 -0.9139 -0.8552
 -0.8094
 -6.4081 -6.0169 -5.6886 -5.4222 -5.2141 -5.0558 -4.9370 -4.8440 -4.7591 -4.6719
 -4.5834 -4.4851 -4.3860 -4.2928 -4.2046 -3.9877 -3.7457 -3.4493 -3.1103 -2.7572
 -2.4100 -2.0858 -1.7992 -1.5555 -1.3540 -1.1900 -1.0594 -0.9575 -0.8802 -0.8228
 -0.7831
 -6.9458 -6.4486 -6.0258 -5.6671 -5.3681 -5.1243 -4.9288 -4.7723 -4.6479 -4.5486
 -4.4652 -4.3865 -4.3011 -4.2118 -4.1235 -3.9060 -3.6699 -3.3896 -3.0689 -2.7340
 -2.4025 -2.0863 -1.7993 -1.5500 -1.3409 -1.1696 -1.0326 -0.9256 -0.8451 -0.7875
 -0.7483
 -7.7133 -7.0628 -6.5168 -6.0551 -5.6639 -5.3341 -5.0600 -4.8343 -4.6492 -4.4972
 -4.3730 -4.2725 -4.1876 -4.1096 -4.0710 -3.8550 -3.6211 -3.3520 -3.0444
