angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,2MASS,RA,Dec,dist_G,sig_dist_G
0.010781,338.860731255,-13.6262522648,0.001,0.001,90,2597986959565984000,338.86073908625997,0.0371,-13.626246964709999,0.0366,1.2866,0.0401,1.768,0.075,1.2309999999999999,0.068,0,628491.0,225.86,11.192617,276426.0,401.295,11.747442,497403.0,408.353,10.520149,1.227293,10.52,0.14,4841.59,,,5.89,17.198,22352657-1337345,338.86073,-13.626254999999999,0.777077707770777,0.024517747664686354
0.041421,332.364761818,-13.6222703228,0.001,0.001,0,2612247629673546112,332.36476945492996,0.048,-13.622307403539999,0.0451,0.3531,0.0504,1.724,0.069,-8.612,0.079,0,129274.0,35.7039,12.909583999999999,58763.1,91.3193,13.428626000000001,101294.0,87.8547,12.24796,1.180666,37.79,2.73,4956.0,,,9.17,45.667,22092754-1337201,332.364753,-13.622278,2.826282628262826,0.47414394714682506
0.025266999999999998,332.422691175,-13.6054102078,0.001,0.001,0,2612247904551451264,332.42251232034,0.0584,-13.60577575148,0.0524,1.459,0.0634,-40.375,0.087,-84.9,0.09300000000000001,0,3635500.0,1607.46,9.286956,1654400.0,2800.31,9.804785,2792600.0,3139.83,8.646898,1.157887,,,4841.59,,,12.5,77.367,22094144-1336194,332.422684,-13.605410999999998,0.687068706870687,0.03050660864581946
0.040826,333.79779259,-13.595098631199999,0.001,0.001,90,2600566864816597760,333.79774412591,0.0379,-13.59512621293,0.0351,0.7007,0.0448,-10.940999999999999,0.073,-6.406000000000001,0.061,0,565905.0,154.767,11.306506,244805.0,874.013,11.879338,454516.0,449.63199999999995,10.618048,1.261291,-31.77,0.67,4803.0,0.056,0.0322,10.49,52.75899999999999,22151146-1335422,333.797804,-13.595101000000001,1.434143414341434,0.09550137198447758
0.036465,334.676869985,-13.5843749194,0.001,0.001,90,2600379943544167296,334.6769101717,0.0445,-13.5843923648,0.0391,0.3287,0.0462,9.073,0.094,-4.052,0.081,0,183197.0,39.1704,12.531072,86436.6,222.636,13.009644,138362.0,186.812,11.90938,1.100264,10.99,1.4,5053.33,,,11.16,73.115,22184244-1335038,334.676879,-13.58438,3.027302730273027,0.49293538246562074
0.045725,342.545070619,-13.578839546300001,0.001,0.001,90,2603375876507538688,342.54506976088,0.0248,-13.57886837931,0.0194,0.3259,0.0283,-0.19399999999999998,0.044000000000000004,-6.697,0.036000000000000004,0,72654.9,18.6461,13.535203,32163.1,76.6131,14.082994,58518.3,74.0863,12.843691,1.2393040000000002,,,4944.04,,,7.49,30.201999999999998,22501082-1334437,342.5450620000001,-13.578829999999998,3.063306330633063,0.2813483935683042
2.262942,342.545135415,-13.579454531,0.005,0.004,90,2603375876506710656,342.54515775335,0.1743,-13.579519920380001,0.1312,1.2436,0.1944,5.043,0.31,-15.187000000000001,0.251,0,1317.54,5.67734,17.888952,,,,,,,,,,,,,,,22501082-1334437,342.5450620000001,-13.578829999999998,0.834083408340834,0.18785459333865664
0.033016000000000004,342.36407162,-13.5762670125,0.001,0.001,90,2603382473577292800,342.36413620101,0.0391,-13.576219208539998,0.0384,1.4522,0.0506,14.58,0.075,11.103,0.073,0,3227310.0,804.305,9.416265,1277630.0,3343.56,10.085375,2725050.0,10276.5,8.673483000000001,1.411892,3.28,0.34,4580.57,0.293,0.1528,13.77,75.234,22492736-1334344,342.364081,-13.576267999999999,0.6900690069006901,0.024363937419183836
0.025700999999999998,335.06114431,-13.552820493499999,0.001,0.001,90,2600430040042974592,335.06116204643996,0.0359,-13.55283791454,0.0333,0.3725,0.0446,4.005,0.07200000000000001,-4.046,0.064,0,170781.0,56.9269,12.607267,76083.1,148.368,13.148169000000001,134713.0,185.766,11.938395,1.209774,-12.37,1.31,4831.26,0.02,0.009,10.67,55.893,22201466-1333101,335.061149,-13.552814999999999,2.6852685268526852,0.36187700481637314
0.043664999999999995,342.664878226,-13.530627413,0.002,0.002,0,2603374978859028352,342.66486836924,0.046,-13.53067228756,0.048,0.3407,0.0535,-2.226,0.10099999999999999,-10.422,0.114,0,150090.0,65.1996,12.747489,61930.2,130.618,13.371632,126202.0,111.735,12.009255,1.362376,9.0,1.56,4851.0,,,10.82,58.43899999999999,22503956-1331503,342.664866,-13.530625,2.922292229222922,0.5536150473894904
0.043232,341.41420349599997,-13.502321538099999,0.001,0.001,90,2598190510951388544,341.4142040094,0.0332,-13.502371426489999,0.0267,0.2484,0.0343,0.11599999999999999,0.062,-11.587,0.046,0,121237.0,41.4759,12.979280000000001,52125.8,90.0703,13.558757,99440.1,122.209,12.268016000000001,1.290741,,,4985.51,0.3427,0.177,12.43,85.946,22453941-1330082,341.41421099999997,-13.502312,3.957395739573957,0.6052588167344325
0.059237,338.03663190599997,-13.4940362902,0.001,0.001,90,2600994162522593408,338.03662868982997,0.0273,-13.49405936003,0.0233,0.2594,0.0302,-0.726,0.065,-5.358,0.048,0,119541.0,54.8091,12.994571,48592.8,71.604,13.634958,102022.0,113.15100000000001,12.240181,1.394777,-55.03,0.69,4896.56,0.329,0.1497,12.38,79.352,22320879-1329385,338.036615,-13.494036999999999,3.813381338133813,0.48103287863274424
0.190701,339.778399923,-13.4533958364,0.001,0.001,90,2598312625461178368,339.77839027167005,0.0421,-13.45342691893,0.0371,0.8229,0.0477,-2.18,0.08900000000000001,-7.218999999999999,0.064,0,752321.0,428.477,10.997358,310798.0,861.063,11.620192999999999,623811.0,641.781,10.274287,1.345905,20.2,0.24,4727.05,0.19,0.0815,10.75,51.994,22390681-1327122,339.77842999999996,-13.453439999999999,1.221122112211221,0.07324080677239712
0.12857000000000002,333.996813452,-13.450503315599999,0.001,0.001,90,2600575484815528320,333.99685428094,0.0566,-13.450535257130001,0.0409,1.2361,0.0691,9.222999999999999,0.083,-7.419,0.07400000000000001,0,391844.0,128.537,11.705583,169315.0,191.097,12.279647,314788.0,428.94,11.016876,1.2627709999999999,-26.71,0.75,4747.35,,,5.11,11.93,22155923-1327018,333.996777,-13.450498999999999,0.813081308130813,0.04703387718816081
0.025321,338.618581131,-13.426840278599999,0.001,0.001,90,2601007287942620032,338.61862441214,0.0427,-13.42684905477,0.0352,1.5977,0.0504,9.777999999999999,0.08,-2.0380000000000003,0.068,0,2637140.0,1493.73,9.635532000000001,1151100.0,1696.92,10.198602000000001,2083730.0,3693.28,8.964816,1.233786,-12.21,0.2,4889.03,0.0585,0.0397,9.48,46.23,22342844-1325366,338.618579,-13.426847,0.627062706270627,0.019995906307515646
0.014055000000000002,342.134617489,-13.3825840708,0.001,0.001,90,2603436173553059840,342.13465302892996,0.0412,-13.382610789300001,0.0397,0.476,0.0521,8.03,0.079,-6.206,0.076,0,245090.0,68.5769,12.215053,112471.0,140.623,12.723791,189327.0,202.203,11.568891,1.154901,7.18,1.12,4977.67,0.0513,0.0147,9.26,47.393,22483230-1322571,342.134614,-13.382585999999998,2.112211221122112,0.2588278645923392
0.159475,341.898808485,-13.379889933800001,0.001,0.001,90,2603450054887359232,341.89877356337,0.036,-13.379922800260001,0.0294,0.9761,0.0422,-7.891,0.061,-7.6339999999999995,0.055,0,357624.0,80.9846,11.804799000000001,161184.0,198.28,12.333085,279530.0,221.554,11.145847,1.187238,47.24,0.6,4905.84,,,5.66,16.725,22473571-1322476,341.898763,-13.379892000000002,1.026102610261026,0.04528871530056053
0.09303099999999999,343.166448096,-13.3661613408,0.001,0.001,90,2603216344242250624,343.16649220687,0.0366,-13.366201286779999,0.0326,0.6097,0.0382,9.968,0.07200000000000001,-9.277999999999999,0.062,0,371545.0,99.0095,11.763336,164623.0,264.164,12.31016,293158.0,248.662,11.094167,1.215993,-39.54,0.62,4851.38,0.07,0.0245,9.51,45.158,22523993-1321581,343.166426,-13.366147,1.644164416441644,0.10713612093551064
0.952333,329.874766532,-13.3533437516,0.001,0.001,0,6840576102894272256,329.87469894823,0.0402,-13.35341389571,0.0406,0.9466,0.0444,-15.272,0.068,-16.292,0.071,0,389180.0,75.1852,11.71299,179536.0,263.772,12.216008,299653.0,278.1,11.070375,1.145634,53.63,0.83,4938.64,,,5.99,19.202,21592993-1321121,329.874536,-13.353484,1.059105910591059,0.050861377102868095
0.027164999999999998,341.603320978,-13.3021695457,0.001,0.001,90,2598199749425551616,341.60335294862006,0.0471,-13.302205354919998,0.0406,0.3697,0.0591,7.226,0.07400000000000001,-8.317,0.067,0,392985.0,129.14,11.702425,163808.0,421.11,12.315549,325033.0,250.86,10.982101,1.333448,37.96,2.09,4795.77,0.1155,0.0697,16.64,131.90200000000002,22462479-1318077,341.603321,-13.302162,2.703270327032703,0.5329819985744112
0.038350999999999996,338.657447418,-13.2979551204,0.001,0.001,90,2601018038246225792,338.65747482185003,0.0391,-13.297984228459999,0.0254,0.4569,0.047,6.194,0.059000000000000004,-6.761,0.05,0,77121.1,23.0099,13.470432,34273.6,57.3058,14.013988000000001,61529.6,59.9857,12.78921,1.224777,,,4990.67,,,5.37,16.143,22343778-1317525,338.657444,-13.297945,2.196219621962196,0.24913591749753503
0.038926999999999996,334.327313261,-13.2742687581,0.002,0.001,90,2600591225871203200,334.3273232181,0.043,-13.274313298420001,0.0318,0.5471,0.0403,2.251,0.135,-10.345,0.08,0,123849.0,55.1802,12.956137,55344.1,107.215,13.49371,97855.3,130.99200000000002,12.285459,1.208251,18.12,2.03,4893.98,,,5.98,18.492,22171855-1316273,334.327321,-13.274261,1.8331833183318331,0.14234384423352625
0.036516,329.851134759,-13.265386279200001,0.001,0.001,90,6840603281447328640,329.85115022177996,0.0326,-13.26539339727,0.0307,0.4603,0.0383,3.495,0.059000000000000004,-1.653,0.055,0,121467.0,52.2029,12.977219999999999,52618.1,63.9792,13.548551000000002,98102.3,73.2975,12.282722,1.2658280000000002,-39.95,1.28,4841.76,,,7.24,25.967,21592426-1315554,329.85112799999996,-13.265394,2.178217821782178,0.1930043357649976
0.13147,333.913167178,-13.258948934400001,0.001,0.001,90,2600629502619683584,333.91312953457003,0.0395,-13.2590407858,0.0359,0.8848,0.0462,-8.51,0.084,-21.333000000000002,0.067,0,867013.0,322.998,10.843302,369971.0,511.039,11.430969000000001,701964.0,444.16,10.146132000000001,1.284837,-52.28,0.53,4826.55,0.0842,0.036,10.15,50.367,22153915-1315322,333.913133,-13.258964,1.134113411341134,0.06093373305749351
0.067678,333.629204278,-13.2473341355,0.001,0.001,0,2600638195633468288,333.62921862863,0.0469,-13.24734960265,0.0272,0.3371,0.0553,3.2439999999999998,0.059000000000000004,-3.592,0.069,0,69212.7,18.8157,13.587901,29487.7,94.4929,14.177285999999999,56966.9,42.1451,12.872865,1.3044209999999998,-23.11,1.19,5014.0,,,,,22143099-1314502,333.629185,-13.247333,2.952295229522952,0.5918268040425573
0.082013,330.287543774,-13.2327597546,0.001,0.001,0,6840596267765234560,330.28751990806,0.0418,-13.23279405704,0.0471,1.2541,0.0472,-5.396,0.077,-7.9670000000000005,0.08199999999999999,0,486195.0,151.20600000000002,11.47134,225837.0,446.601,11.9669,370095.0,307.66200000000003,10.841138,1.1257620000000002,27.36,0.48,4965.4,,,4.98,13.585,22010899-1313580,330.28752099999997,-13.232764999999999,0.798079807980798,0.030541957343312883
0.072159,332.25496661799997,-13.222308764600001,0.001,0.001,90,2612325415825446016,332.25497671106,0.0377,-13.22233953034,0.0372,0.573,0.0451,2.282,0.073,-7.146,0.067,0,283550.0,65.6219,12.056791,122075.0,227.52700000000002,12.634819,229849.0,271.856,11.358312,1.276507,-54.45,0.58,4785.88,0.3445,0.2035,9.17,39.726,22090119-1313203,332.254986,-13.222301999999999,1.752175217521752,0.1466057460416569
0.166158,334.391411633,-13.217013981800001,0.001,0.001,90,2600597681206509824,334.39144116119996,0.0322,-13.21705060445,0.0299,1.3908,0.0355,6.6770000000000005,0.068,-8.506,0.061,0,1126000.0,313.611,10.559516,507251.0,521.297,11.088332000000001,873897.0,963.5830000000001,9.90827,1.1800620000000002,-30.76,0.94,4982.09,,,6.78,25.484,22173394-1313011,334.391459,-13.217011999999999,0.7200720072007201,0.018502451666527024
0.086227,337.212318289,-13.215583893900002,0.001,0.001,90,2601160562440746624,337.21234093643,0.0378,-13.21558828273,0.0393,0.6268,0.0398,5.121,0.08199999999999999,-1.0190000000000001,0.071,0,571145.0,249.571,11.296499,235620.0,474.64099999999996,11.920860000000001,476998.0,708.88,10.565629,1.3552309999999999,33.03,0.4,4720.09,0.3453,0.1705,12.35,68.19,22285096-1312561,337.2123200000001,-13.21556,1.602160216021602,0.10578502395575745
0.045482999999999996,334.411602882,-13.2137215169,0.001,0.001,90,2600597646846771328,334.4116391577,0.0369,-13.213748461649999,0.0375,0.559,0.045,8.202,0.075,-6.257999999999999,0.07200000000000001,0,205648.0,40.1975,12.405553,89902.1,142.291,12.966964,165179.0,135.43,11.717036,1.2499280000000002,30.02,0.79,4926.99,,,7.41,29.176,22173878-1312493,334.411614,-13.213714999999999,1.797179717971797,0.1540682241378224
0.104172,337.450307916,-13.2040141841,0.002,0.001,90,2601252101078519296,337.45034591990003,0.0504,-13.20405128167,0.0475,0.9777,0.0591,8.593,0.10099999999999999,-8.616,0.08900000000000001,0,947595.0,894.513,10.746808999999999,393976.0,457.69,11.362713000000001,777864.0,1895.88,10.034661,1.328052,-38.78,0.23,4720.9,0.241,0.112,10.19,46.49100000000001,22294808-1312144,337.450327,-13.203992000000001,1.026102610261026,0.06462079312040495
0.059477999999999996,334.443657474,-13.2017795422,0.001,0.001,90,2600597578127293952,334.44364980195996,0.0321,-13.20180472983,0.0314,0.459,0.0372,-1.735,0.069,-5.85,0.063,0,288102.0,64.72,12.0395,132333.0,275.474,12.547215,221658.0,221.37,11.397708999999999,1.149506,,,4981.74,,,10.39,59.872,22174647-1312064,334.443672,-13.201770999999999,2.1842184218421843,0.18785480900914295
0.034144,334.827392722,-13.1998290002,0.001,0.001,0,2600502234148354432,334.82745315785,0.0383,-13.19984539654,0.0383,0.3933,0.0439,13.665999999999999,0.08800000000000001,-3.8080000000000003,0.094,0,536814.0,288.503,11.363807000000001,233695.0,774.628,11.929765,432770.0,649.8340000000001,10.671278,1.2584870000000001,-8.66,2.12,4852.75,,,17.71,156.701,22191857-1311593,334.82740099999995,-13.199824,2.547254725472547,0.3160709858429412
0.165385,342.664329204,-13.1602865387,0.001,0.001,90,2603422227794639360,342.66438288201,0.0359,-13.160338442289998,0.0291,0.5386,0.0358,12.14,0.084,-12.055,0.054000000000000006,0,324468.0,93.5552,11.910436,143236.0,175.646,12.461258,257094.0,200.31099999999998,11.236691,1.224567,-33.79,0.58,4835.51,0.048,0.0215,10.15,50.748999999999995,22503943-1309371,342.664336,-13.160332,1.8631863186318631,0.12905565293059815
0.022738,343.069049,-13.148030027999999,0.002,0.001,90,2603504381928957184,343.06910695549,0.0526,-13.14805675984,0.0481,1.2011,0.0631,13.107999999999999,0.10400000000000001,-6.209,0.09,0,500367.0,111.42,11.440144,219052.0,530.548,12.000017999999999,397035.0,556.456,10.764849,1.235169,10.01,0.32,4799.2,,,5.77,15.894,22521656-1308528,343.069045,-13.148035,0.837083708370837,0.0452690690068216
0.072897,335.772706884,-13.1031155788,0.001,0.001,90,2600471722700700800,335.77271516444,0.0734,-13.103120586760001,0.0412,0.6566,0.0882,1.8730000000000002,0.09,-1.163,0.086,0,473462.0,171.037,11.500153,214448.0,397.024,12.023082,366114.0,664.74,10.85288,1.170202,10.48,0.39,4983.43,0.0887,0.0433,9.3,48.056999999999995,22230544-1306111,335.772701,-13.103135,1.548154815481548,0.2546374161325418
0.134945,342.234852603,-13.0818237274,0.001,0.001,90,2603485273618654464,342.23495779794996,0.037,-13.0818549691,0.0379,1.7035,0.0453,23.798000000000002,0.077,-7.256,0.071,0,882452.0,448.36800000000005,10.824139,372120.0,535.111,11.42468,718308.0,851.513,10.121141999999999,1.3035370000000002,-15.85,0.46,4768.54,,,5.49,14.058,22485635-1304544,342.234822,-13.081800999999999,0.588058805880588,0.01575213324515698
0.012345,335.33892452099997,-13.077071112,0.002,0.001,90,2600517558591676288,335.33904666375,0.0511,-13.07716189046,0.0415,1.6665,0.0578,27.633000000000003,0.10300000000000001,-21.084,0.085,0,584899.0,321.58,11.270664,264406.0,470.74800000000005,11.795711,453385.0,400.34,10.620752,1.174958,,,4933.88,,,4.18,9.323,22212134-1304375,335.33892599999996,-13.077067999999999,0.6000600060006,0.02113544589006721
0.037607,335.37313661,-13.076398953499998,0.001,0.001,90,2600518795542257152,335.37310242905,0.0313,-13.07643541152,0.0269,0.2529,0.0367,-7.733,0.064,-8.468,0.055999999999999994,0,52092.5,15.212,13.896427,23276.2,83.1948,14.43411,41568.8,46.5866,13.215001,1.219109,,,4861.25,,,,,22212955-1304351,335.373146,-13.076404,3.882388238823882,0.6317373132356805
0.026489999999999996,332.29440154400004,-13.0671070891,0.001,0.001,90,2612329401555094400,332.29441985466,0.0377,-13.067130536619999,0.0368,0.397,0.045,4.143,0.067,-5.446000000000001,0.065,0,193352.0,41.3443,12.472493,84651.5,187.523,13.032301,154118.0,223.622,11.792283,1.240018,-11.32,1.03,4774.32,0.024,0.0093,11.0,56.604,22091065-1304016,332.294407,-13.067102,2.523252325232523,0.31935507680988523
0.03586,329.602344249,-13.0645754061,0.001,0.001,0,6840668972971616128,329.60237753146,0.0395,-13.064607199789998,0.0432,0.2934,0.0471,7.53,0.071,-7.3839999999999995,0.075,0,170892.0,44.9621,12.606558,69812.2,107.321,13.241559,144212.0,103.06200000000001,11.864417999999999,1.377141,-137.98,1.78,4736.81,0.284,0.1168,14.29,92.63,21582457-1303524,329.602347,-13.064585000000001,3.366336633663366,0.6373018431261644
0.0036299999999999995,339.100539965,-13.0639140054,0.001,0.001,90,2601400668292199040,339.10053789069,0.0381,-13.06394063243,0.0327,0.4904,0.0368,-0.469,0.084,-6.184,0.063,0,304154.0,69.6841,11.980630999999999,140849.0,244.519,12.479503,233995.0,190.924,11.338902000000001,1.140601,-119.51,0.75,4980.75,,,9.99,55.39,22362412-1303500,339.100541,-13.063914,2.046204620462046,0.16164622397060685
0.018781,335.395230605,-13.0508969654,0.008,0.003,90,2600519134844736896,335.39525288223,0.2248,-13.05091587109,0.0909,0.2371,0.0562,5.04,0.484,-4.391,0.191,0,81235.1,29.1131,13.414006,39606.8,93.3826,13.856964000000001,60557.4,141.184,12.806502,1.050462,,,5990.9,,,,,22213485-1303033,335.39523399999996,-13.050901,4.0084008400840085,1.1263251943056716
0.064042,343.084881509,-13.031568728599998,0.001,0.001,90,2603510596745837184,343.08484516709,0.0387,-13.031564829789998,0.0353,2.6764,0.0471,-8.222999999999999,0.073,0.9059999999999999,0.062,0,1935870.0,630.9069999999999,9.971175,891373.0,1079.08,10.476239,1471660.0,1782.2,9.342402,1.133838,17.5,0.32,4966.1,,,4.65,11.874,22522036-1301535,343.08488,-13.031551,0.37503750375037503,0.006602307994249732
0.011904000000000001,333.195112306,-13.0126672369,0.001,0.001,90,2612670529333211904,333.19509400473,0.0454,-13.01268315132,0.0392,0.2745,0.052,-4.141,0.08900000000000001,-3.696,0.076,0,259204.0,57.3268,12.15426,118227.0,221.96200000000002,12.669597,200543.0,288.264,11.506402,1.163195,-30.86,1.42,4984.5,,,16.45,150.496,22124682-1300456,333.195113,-13.012664,3.564356435643564,0.8177472726551541
0.016656999999999998,333.832774435,-13.003144105999999,0.001,0.001,90,2600671387140800640,333.83278240472,0.0376,-13.00318512516,0.0358,1.6814,0.0402,1.804,0.09300000000000001,-9.527000000000001,0.078,0,2749900.0,1099.2,9.590076,1175100.0,1873.13,10.176206,2195070.0,7045.95,8.908299000000001,1.267907,13.68,0.16,4722.4,0.0857,0.0417,10.09,45.592,22151986-1300113,333.832777,-13.003148,0.594059405940594,0.014323482762670245
0.016236,330.17556703,-12.979856603,0.001,0.001,0,2613236017612489984,330.17559117972,0.0518,-12.979859084389998,0.0512,0.713,0.0582,5.466,0.08199999999999999,-0.5760000000000001,0.08800000000000001,0,769856.0,445.543,10.972342,304544.0,633.686,11.642263999999999,658332.0,859.696,10.215808,1.4264569999999999,-36.29,0.18,4476.39,0.302,0.1505,14.64,77.507,22004213-1258473,330.175566,-12.979861,1.4101410141014101,0.12354455564470185
0.024906,334.709927735,-12.966327807599999,0.001,0.001,90,2600696538468974080,334.70989401283,0.0417,-12.96636374762,0.0365,0.9625,0.0486,-7.632999999999999,0.075,-8.347000000000001,0.069,0,588548.0,313.655,11.263910000000001,240645.0,740.007,11.897946000000001,491365.0,451.57199999999995,10.53341,1.364536,23.86,0.64,4653.43,0.669,0.279,8.49,30.448,22185038-1257588,334.709929,-12.966321,1.041104110411041,0.05408277404984492
0.062465999999999994,329.824593427,-12.9662762045,0.001,0.001,0,6840665506933575424,329.82452679013,0.0512,-12.966319835350001,0.0477,1.5894,0.0612,-15.082,0.08199999999999999,-10.134,0.086,0,3639980.0,1111.89,9.285619,1518420.0,5942.5,9.897909,2961030.0,5154.92,8.583312,1.314597,4.54,0.27,4625.02,0.3422,0.154,13.01,69.727,21591790-1257586,329.824611,-12.966279,0.6300630063006301,0.02468964814094135
0.034678,337.881171009,-12.9644246698,0.001,0.001,90,2601098238170146048,337.88117244755,0.0583,-12.96450766324,0.0436,0.272,0.0764,0.326,0.084,-19.276,0.076,0,169929.0,32.2356,12.612698,73644.7,157.083,13.183535000000001,136242.0,121.425,11.926142,1.257393,,,4817.6,0.2725,0.1095,,,22313147-1257518,337.8811790000001,-12.964419,3.5163516351635162,1.2601123523370776
0.20261400000000002,330.59031478599996,-12.942985075,0.001,0.001,0,2613227736914741632,330.59036302376,0.09,-12.94302967494,0.0486,0.93,0.1024,10.919,0.085,-10.359000000000002,0.086,0,600619.0,351.89,11.241867999999998,248924.0,588.8969999999999,11.86122,494720.0,385.57800000000003,10.526019999999999,1.3352,-56.84,0.33,4655.44,0.2277,0.112,8.86,33.255,22022167-1256346,330.590334,-12.942932,1.0921092109210921,0.13851943424112534
0.038887,329.94290842099997,-12.9073850948,0.001,0.001,90,6840666670869140736,329.94292405485,0.0342,-12.90740370796,0.0275,0.3251,0.042,3.5389999999999997,0.06,-4.323,0.051,0,74811.7,26.0998,13.503442000000001,32262.4,69.8738,14.079645999999999,60896.5,59.5329,12.800439,1.279207,,,5007.84,0.209,0.0987,7.37,30.819000000000003,21594629-1254266,329.942904,-12.907395,3.063306330633063,0.44771380708336
0.043299000000000004,338.23509040700003,-12.8949078111,0.001,0.001,90,2601101639784263040,338.23511296827996,0.0413,-12.89495114014,0.0277,0.295,0.0463,5.1080000000000005,0.063,-10.064,0.053,0,53414.1,17.4321,13.869226000000001,23546.7,70.3365,14.421560999999999,42986.4,72.7841,13.178593,1.242969,,,4980.5,,,,,22325641-1253415,338.235085,-12.894897,3.351335133513351,0.6170500359998043
0.021562,333.224385905,-12.8930023758,0.001,0.001,90,2612672419118862208,333.22436286565,0.0482,-12.89301702898,0.0443,0.4987,0.057,-5.216,0.09300000000000001,-3.403,0.087,0,132431.0,37.4458,12.883392,56925.3,100.76899999999999,13.463123999999999,107924.0,100.49600000000001,12.179125,1.283999,2.19,1.67,5002.58,0.3485,0.283,6.41,23.21,22125385-1253347,333.224382,-12.893007,2.0192019201920193,0.261882499633352
0.16846,334.961319847,-12.8847880876,0.001,0.001,90,2600701142673944704,334.96145265536,0.0456,-12.88481453939,0.0364,1.0432,0.0451,30.069000000000003,0.091,-6.144,0.077,0,955045.0,351.881,10.738307,417545.0,413.81699999999995,11.299629,757146.0,718.8530000000001,10.063972,1.235658,-28.8,0.53,4812.63,,,9.1,40.067,22195072-1253051,334.961307,-12.884742999999999,0.9600960096009601,0.04238689915934209
0.070079,334.613279988,-12.879579254300001,0.001,0.001,90,2600709938766944640,334.61329660173,0.0438,-12.879626690010001,0.0373,1.1773,0.0475,3.762,0.08800000000000001,-11.017000000000001,0.073,0,768495.0,422.852,10.974263,324721.0,603.394,11.572612,624833.0,553.216,10.272511,1.300101,0.35,8.44,4710.93,0.515,0.252,7.67,26.081,22182719-1252464,334.613269,-12.879563000000001,0.852085208520852,0.034962867547598205
0.052752999999999994,330.264602052,-12.8381103025,0.002,0.002,90,2613239797182907136,330.26466444011004,0.0962,-12.838077158139999,0.0619,1.9259,0.1082,14.128,0.128,7.6979999999999995,0.12300000000000001,0,3768240.0,1549.9,9.248019000000001,1623240.0,1251.1,9.825433,3029440.0,4135.9,8.558513,1.26692,-14.31,0.61,4877.47,0.028,0.0262,9.46,45.593,22010350-1250171,330.264593,-12.838122,0.522052205220522,0.03041840536830748
0.029245,338.049937763,-12.8274243863,0.001,0.001,90,2601101055668684800,338.04994877156,0.0459,-12.827454937089998,0.0389,0.705,0.05,2.4930000000000003,0.077,-7.096,0.07200000000000001,0,194035.0,40.4138,12.468664,83198.4,82.6574,13.0511,156832.0,157.97799999999998,11.773335000000001,1.277764,-33.55,1.46,4773.37,,,6.21,18.024,22321197-1249386,338.049944,-12.827419,1.4251425142514251,0.1064554522345342
0.011392,338.178672228,-12.822335326600001,0.001,0.001,90,2601103490914874624,338.17871781912004,0.0464,-12.82236493917,0.0361,0.7319,0.053,10.325,0.084,-6.877999999999999,0.07,0,239384.0,57.113,12.240625999999999,95201.0,43.9193,12.904784,204509.0,204.17700000000002,11.485141,1.419643,-22.48,0.77,4569.63,0.6603,0.3928,7.49,22.055,22324287-1249204,338.178669,-12.822335,1.374137413741374,0.10503486728634383
0.19275799999999998,330.870618244,-12.811677147000001,0.001,0.001,0,2613252205344119936,330.87070945464,0.0381,-12.81174952434,0.0471,1.5588,0.0424,20.656999999999996,0.07,-16.81,0.075,0,1642760.0,541.919,10.149429,668266.0,1644.54,10.789014,1378060.0,1051.84,9.413746000000002,1.375268,-27.69,0.39,4708.3,0.4063,0.1937,8.48,31.829,22032894-1248419,330.870671,-12.811691999999999,0.642064206420642,0.01761382686358678
0.040223,330.418020546,-12.7752442369,0.001,0.001,0,2613245432179997696,330.41808676034003,0.0539,-12.77527295507,0.0514,0.9769,0.061,14.998,0.08,-6.67,0.08800000000000001,0,231388.0,44.0314,12.277513,98998.6,151.591,12.862314999999999,187821.0,225.64700000000002,11.577562,1.284753,,,4730.63,,,5.01,11.337,22014032-1246308,330.418032,-12.775244,1.029102910291029,0.06701220754714655
0.032829000000000004,333.756184082,-12.763003073800002,0.001,0.001,90,2612689148015821568,333.75618387558995,0.0289,-12.76304609414,0.0234,0.1801,0.0339,-0.047,0.052000000000000005,-9.992,0.046,0,58649.2,16.859,13.767710999999998,25033.1,32.444,14.355103,48180.3,70.4207,13.054747,1.3003559999999998,,,4984.0,0.336,0.2137,,,22150148-1245468,333.756178,-12.763010000000001,5.226522652265226,1.045013366830336
0.046064999999999995,335.193124409,-12.752063551800001,0.001,0.001,90,2600732302661139328,335.19314883726,0.0425,-12.7520306035,0.0374,1.458,0.0445,5.534,0.073,7.653,0.069,0,486408.0,152.753,11.470864,215160.0,347.417,12.019483000000001,382337.0,258.536,10.805803,1.2136790000000002,,,4826.38,,,4.61,10.408,22204633-1245074,335.193135,-12.752056,0.687068706870687,0.021180501568422386
