 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  i   
 -3.7154 -3.5888 -3.4886 -3.4141 -3.3584 -3.3034 -3.2122 -3.0217 -2.7064 -2.3534
 -2.0521 -1.8221 -1.6579 -1.5445 -1.4657 -1.3460 -1.2751 -1.2272 -1.1952 -1.1776
 -1.1757 -1.1885 -1.2128 -1.2454 -1.2844 -1.3302 -1.3829 -1.4399 -1.4976 -1.5570
 -3.6046 -3.4693 -3.3509 -3.2488 -3.1642 -3.0909 -3.0120 -2.8883 -2.6745 -2.3851
 -2.0989 -1.8644 -1.6888 -1.5650 -1.4777 -1.3493 -1.2771 -1.2305 -1.1999 -1.1825
 -1.1798 -1.1915 -1.2145 -1.2455 -1.2821 -1.3243 -1.3723 -1.4262 -1.4845 -1.5431
 -1.6029
 -3.3549 -3.2648 -3.1740 -3.0830 -2.9935 -2.9066 -2.8207 -2.7248 -2.5827 -2.3746
 -2.1280 -1.9006 -1.7204 -1.5874 -1.4916 -1.3525 -1.2778 -1.2320 -1.2031 -1.1867
 -1.1834 -1.1940 -1.2158 -1.2456 -1.2811 -1.3212 -1.3655 -1.4148 -1.4698 -1.5295
 -1.5892
 -3.1533 -2.9983 -2.8879 -2.8119 -2.7575 -2.7037 -2.6366 -2.5536 -2.4497 -2.3062
 -2.1194 -1.9193 -1.7438 -1.6066 -1.5050 -1.3547 -1.2766 -1.2307 -1.2037 -1.1890
 -1.1860 -1.1957 -1.2166 -1.2456 -1.2802 -1.3190 -1.3617 -1.4081 -1.4591 -1.5155
 -1.5766
 -3.0923 -2.8938 -2.7276 -2.5983 -2.5039 -2.4358 -2.3843 -2.3372 -2.2794 -2.1935
 -2.0683 -1.9134 -1.7577 -1.6243 -1.5196 -1.3584 -1.2754 -1.2283 -1.2023 -1.1895
 -1.1872 -1.1961 -1.2160 -1.2442 -1.2781 -1.3160 -1.3576 -1.4026 -1.4512 -1.5042
 -1.5614
 -3.1036 -2.8796 -2.6808 -2.5122 -2.3758 -2.2697 -2.1877 -2.1212 -2.0626 -2.0044
 -1.9361 -1.8454 -1.7346 -1.6225 -1.5248 -1.3616 -1.2739 -1.2246 -1.1986 -1.1873
 -1.1863 -1.1951 -1.2141 -1.2416 -1.2750 -1.3126 -1.3536 -1.3978 -1.4452 -1.4961
 -1.5507
 -3.1653 -2.9191 -2.6969 -2.5011 -2.3342 -2.1966 -2.0857 -1.9962 -1.9213 -1.8537
 -1.7886 -1.7219 -1.6498 -1.5739 -1.5206 -1.3643 -1.2721 -1.2196 -1.1926
