 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  w   
 -2.8128 -2.8111 -2.6660 -2.4401 -2.2237 -2.0354 -1.8696 -1.7327 -1.6190 -1.5202
 -1.4332 -1.3528 -1.2779 -1.2079 -1.1423 -0.9978 -0.8810 -0.7906 -0.7236 -0.6752
 -0.6407 -0.6167
 -2.7144 -2.5574 -2.5427 -2.4471 -2.2518 -2.0573 -1.8855 -1.7378 -1.6157 -1.5131
 -1.4245 -1.3450 -1.2713 -1.2027 -1.1383 -0.9963 -0.8809 -0.7916 -0.7259 -0.6789
 -0.6457 -0.6230 -0.6083 -0.5993
 -2.7242 -2.4945 -2.3357 -2.2813 -2.2367 -2.0811 -1.9091 -1.7548 -1.6220 -1.5117
 -1.4188 -1.3388 -1.2660 -1.1985 -1.1354 -0.9959 -0.8819 -0.7934 -0.7282 -0.6822
 -0.6502 -0.6287 -0.6153 -0.6075 -0.6036 -0.6041 -0.6097 -0.6205 -0.6361 -0.6561
 -2.7721 -2.5104 -2.3015 -2.1453 -2.0542 -2.0135 -1.9219 -1.7771 -1.6391 -1.5191
 -1.4186 -1.3346 -1.2615 -1.1947 -1.1326 -0.9956 -0.8831 -0.7952 -0.7304 -0.6848
 -0.6537 -0.6334 -0.6214 -0.6154 -0.6131 -0.6140 -0.6189 -0.6284 -0.6430 -0.6623
 -0.6860
 -2.8489 -2.5592 -2.3234 -2.1325 -1.9825 -1.8747 -1.8052 -1.7476 -1.6539 -1.5356
 -1.4268 -1.3352 -1.2586 -1.1915 -1.1300 -0.9950 -0.8840 -0.7967 -0.7319 -0.6865
 -0.6560 -0.6369 -0.6263 -0.6223 -0.6221 -0.6250 -0.6307 -0.6398 -0.6530 -0.6710
 -0.6940
 -2.9454 -2.6321 -2.3713 -2.1579 -1.9828 -1.8413 -1.7300 -1.6435 -1.5758 -1.5118
 -1.4327 -1.3412 -1.2581 -1.1882 -1.1264 -0.9927 -0.8831 -0.7964 -0.7318 -0.6863
 -0.6563 -0.6382 -0.6292 -0.6272 -0.6297 -0.6352 -0.6432 -0.6537 -0.6667 -0.6834
 -0.7047
 -3.0734 -2.7304 -2.4440 -2.2087 -2.0147 -1.8539 -1.7212 -1.6122 -1.5217 -1.4452
 -1.3795 -1.3183 -1.2542 -1.1868 -1.1249 -0.9919 -0.8831 -0.7966 -0.7316 -0.6856
 -0.6554 -0.6378 -0.6301 -0.6299 -0.6350 -0.6435 -0.6544 -0.6672 -0.6819 -0.6991
 -0.7186
 -3.2310 -2.8553 -2.5399 -2.2791 -2.0659 -1.8889 -1.7408 -1.6168 -1.5124 -1.4233
 -1.3457 -1.2778 -1.2177 -1.1628 -1.1103 -0.9895 -0.8826 -0.7963 -0.7307 -0.6838
 -0.6529 -0.6353 -0.6283 -0.6296 -0.6370 -0.6486 -0.6630 -0.6790 -0.6963 -0.7151
 -0.7350
 -3.4181 -3.0068 -2.6468 -2.3686 -2.1341 -1.9401 -1.7780 -1.6412 -1.5254 -1.4263
 -1.3405 -1.2652 -1.1984 -1.1392 -1.0826 -0.9855 -0.8816 -0.7955 -0.7291
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  w   
 -3.0386 -2.7806 -2.5586 -2.3692 -2.1742 -2.0132 -1.8799 -1.7635 -1.6594 -1.5642
 -1.4752 -1.3915 -1.3133 -1.2404 -1.1724 -1.0219 -0.8940 -0.7933 -0.7141
 -3.1150 -2.8238 -2.5742 -2.3622 -2.1722 -2.0005 -1.8595 -1.7412 -1.6333 -1.5391
 -1.4511 -1.3688 -1.2921 -1.2203 -1.1532 -1.0054 -0.8841 -0.7873 -0.7126 -0.6569
 -3.1209 -2.8753 -2.6133 -2.3807 -2.1849 -2.0030 -1.8506 -1.7266 -1.6166 -1.5218
 -1.4351 -1.3543 -1.2789 -1.2085 -1.1425 -0.9970 -0.8780 -0.7839 -0.7124 -0.6596
 -0.6217
 -2.8579 -2.8686 -2.6538 -2.4160 -2.2023 -2.0183 -1.8547 -1.7206 -1.6085 -1.5099
 -1.4238 -1.3443 -1.2703 -1.2012 -1.1364 -0.9931 -0.8757 -0.7831 -0.7135 -0.6626
 -0.6262 -0.6009
 -2.7309 -2.6563 -2.6269 -2.4465 -2.2338 -2.0398 -1.8714 -1.7253 -1.6051 -1.5033
 -1.4154 -1.3367 -1.2638 -1.1960 -1.1325 -0.9916 -0.8756 -0.7840 -0.7154 -0.6656
 -0.6305 -0.6062 -0.5904 -0.5810
 -2.7245 -2.5061 -2.4011 -2.3886 -2.2545 -2.0685 -1.8939 -1.7410 -1.6108 -1.5022
 -1.4099 -1.3307 -1.2585 -1.1918 -1.1294 -0.9912 -0.8766 -0.7857 -0.7175 -0.6686
 -0.6344 -0.6111 -0.5963 -0.5879 -0.5842 -0.5847 -0.5905 -0.6023 -0.6187 -0.6396
 -2.7775 -2.5099 -2.3083 -2.1825 -2.1454 -2.0733 -1.9195 -1.7642 -1.6269 -1.5082
 -1.4098 -1.3264 -1.2540 -1.1879 -1.1265 -0.9908 -0.8779 -0.7876 -0.7197 -0.6711
 -0.6376 -0.6154 -0.6017 -0.5945 -0.5919 -0.5930 -0.5981 -0.6080 -0.6236 -0.6438
 -0.6685
 -2.8755 -2.5637 -2.3224 -2.1354 -2.0021 -1.9275 -1.8804 -1.7815 -1.6489 -1.5249
 -1.4171 -1.3268 -1.2510 -1.1846 -1.1236 -0.9900 -0.8788 -0.7894 -0.7216 -0.6729
 -0.6399 -0.6186 -0.6060 -0.6003 -0.5993 -0.6017 -0.6076 -0.6170 -0.6311 -0.6505
 -0.6745
 -2.9970 -2.6533 -2.3753 -2.1566 -1.9834 -1.8509 -1.7564 -1.6910 -1.6284 -1.5379
 -1.4310 -1.3330 -1.2506 -1.1812 -1.1199 -0.9875 -0.8779 -0.7894 -0.7218 -0.6732
 -0.6404 -0.6198 -0.6085 -0.6044 -0.6054 -0.6099 -0.6175 -0.6282 -0.6422 -0.6603
 -0.6833
 -3.1784 -2.7831 -2.4640 -2.2136 -2.0137 -1.8531 -1.7252 -1.6249 -1.5456 -1.4794
 -1.4147 -1.3407 -1.2584 -1.1832 -1.1193 -0.9866 -0.8779 -0.7900 -0.7224 -0.6733
 -0.6402 -0.6199 -0.6095 -0.6067 -0.6096 -0.6165 -0.6266 -0.6393 -0.6546 -0.6724
 -0.6946
 -3.4151 -2.9531 -2.5842 -2.2992 -2.0720 -1.8888 -1.7396 -1.6178 -1.5182 -1.4350
 -1.3635 -1.3000 -1.2399 -1.1790 -1.1173 -0.9859 -0.8778 -0.7901 -0.7222 -0.6725
 -0.6387 -0.6181 -0.6082 -0.6066 -0.6113 -0.6206 -0.6336 -0.6490 -0.6666 -0.6864
 -0.7085
 -3.7071 -3.1633 -2.7237 -2.4131 -2.1550 -1.9481 -1.7794 -1.6404 -1.5251 -1.4285
 -1.3462 -1.2743 -1.2104 -1.1528 -1.1139 -0.9854 -0.8776 -0.7897 -0.7212
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  w   
 -2.9851 -2.7405 -2.5287 -2.3466 -2.1518 -1.9994 -1.8703 -1.7538 -1.6483 -1.5524
 -1.4643 -1.3816 -1.3043 -1.2322 -1.1649 -1.0160 -0.8890 -0.7880 -0.7072
 -3.0599 -2.7810 -2.5427 -2.3411 -2.1527 -1.9863 -1.8487 -1.7296 -1.6232 -1.5285
 -1.4420 -1.3605 -1.2845 -1.2135 -1.1472 -1.0007 -0.8794 -0.7815 -0.7048 -0.6469
 -3.1186 -2.8419 -2.5818 -2.3565 -2.1670 -1.9881 -1.8398 -1.7171 -1.6068 -1.5131
 -1.4270 -1.3468 -1.2722 -1.2025 -1.1373 -0.9929 -0.8735 -0.7778 -0.7039 -0.6486
 -0.6086
 -3.0420 -2.8800 -2.6316 -2.3923 -2.1844 -2.0050 -1.8431 -1.7110 -1.6004 -1.5016
 -1.4161 -1.3372 -1.2638 -1.1954 -1.1313 -0.9892 -0.8713 -0.7769 -0.7045 -0.6508
 -0.6123 -0.5854
 -2.7798 -2.7761 -2.6525 -2.4328 -2.2155 -2.0255 -1.8587 -1.7153 -1.5967 -1.4955
 -1.4080 -1.3298 -1.2575 -1.1902 -1.1274 -0.9877 -0.8712 -0.7776 -0.7060 -0.6534
 -0.6159 -0.5898 -0.5727 -0.5628
 -2.7239 -2.5381 -2.5143 -2.4368 -2.2484 -2.0538 -1.8816 -1.7304 -1.6015 -1.4945
 -1.4026 -1.3238 -1.2522 -1.1859 -1.1242 -0.9871 -0.8722 -0.7793 -0.7081 -0.6560
 -0.6192 -0.5940 -0.5777 -0.5683 -0.5644 -0.5651 -0.5713 -0.5835 -0.6001 -0.6219
 -2.7701 -2.5083 -2.3275 -2.2633 -2.2285 -2.0793 -1.9083 -1.7526 -1.6165 -1.4997
 -1.4025 -1.3195 -1.2476 -1.1820 -1.1211 -0.9865 -0.8734 -0.7814 -0.7104 -0.6585
 -0.6222 -0.5978 -0.5823 -0.5738 -0.5706 -0.5715 -0.5765 -0.5869 -0.6031 -0.6239
 -0.6496
 -2.8791 -2.5565 -2.3194 -2.1454 -2.0466 -2.0114 -1.9219 -1.7778 -1.6383 -1.5152
 -1.4088 -1.3198 -1.2444 -1.1784 -1.1180 -0.9855 -0.8743 -0.7832 -0.7124 -0.6605
 -0.6244 -0.6007 -0.5861 -0.5787 -0.5765 -0.5784 -0.5838 -0.5934 -0.6082 -0.6285
 -0.6534
 -3.0120 -2.6535 -2.3694 -2.1524 -1.9871 -1.8729 -1.8077 -1.7528 -1.6546 -1.5338
 -1.4218 -1.3250 -1.2437 -1.1748 -1.1139 -0.9826 -0.8732 -0.7834 -0.7130 -0.6610
 -0.6250 -0.6019 -0.5883 -0.5821 -0.5814 -0.5848 -0.5918 -0.6023 -0.6165 -0.6355
 -0.6599
 -3.2382 -2.8054 -2.4653 -2.2087 -2.0089 -1.8529 -1.7350 -1.6500 -1.5866 -1.5217
 -1.4373 -1.3411 -1.2524 -1.1770 -1.1132 -0.9814 -0.8731 -0.7841 -0.7140 -0.6617
 -0.6253 -0.6022 -0.5892 -0.5841 -0.5849 -0.5901 -0.5991 -0.6111 -0.6263 -0.6453
 -0.6682
 -3.5346 -3.0122 -2.6052 -2.3022 -2.0683 -1.8840 -1.7373 -1.6212 -1.5299 -1.4561
 -1.3917 -1.3280 -1.2587 -1.1843 -1.1157 -0.9808 -0.8728 -0.7844 -0.7144 -0.6616
 -0.6246 -0.6010 -0.5883 -0.5840 -0.5862 -0.5933 -0.6045 -0.6188 -0.6359 -0.6560
 -0.6793
 -3.9014 -3.2739 -2.7830 -2.4358 -2.1600 -1.9459 -1.7752 -1.6372 -1.5252 -1.4334
 -1.3564 -1.2894 -1.2285 -1.1703 -1.1214 -0.9808 -0.8723 -0.7843 -0.7142
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  w   
 -2.9270 -2.7132 -2.5136 -2.3270 -2.1386 -1.9732 -1.8334 -1.7141 -1.6109 -1.5202
 -1.4389 -1.3641 -1.2936 -1.2253 -1.1586 -1.0108 -0.8846 -0.7804 -0.6992
 -3.0254 -2.7472 -2.5162 -2.3278 -2.1395 -1.9762 -1.8407 -1.7223 -1.6155 -1.5216
 -1.4348 -1.3539 -1.2785 -1.2082 -1.1425 -0.9969 -0.8756 -0.7758 -0.6975 -0.6379
 -3.1063 -2.8077 -2.5536 -2.3397 -2.1543 -1.9770 -1.8319 -1.7096 -1.6000 -1.5065
 -1.4207 -1.3410 -1.2668 -1.1977 -1.1331 -0.9896 -0.8701 -0.7730 -0.6968 -0.6390
 -0.5968
 -3.0987 -2.8684 -2.6066 -2.3709 -2.1734 -1.9939 -1.8337 -1.7036 -1.5938 -1.4953
 -1.4102 -1.3317 -1.2587 -1.1908 -1.1273 -0.9862 -0.8681 -0.7720 -0.6971 -0.6406
 -0.5996 -0.5708
 -2.8909 -2.8479 -2.6510 -2.4154 -2.1993 -2.0176 -1.8493 -1.7070 -1.5900 -1.4886
 -1.4021 -1.3244 -1.2524 -1.1856 -1.1233 -0.9846 -0.8680 -0.7728 -0.6984 -0.6427
 -0.6025 -0.5744 -0.5559 -0.5451
 -2.7320 -2.6191 -2.6063 -2.4458 -2.2365 -2.0408 -1.8737 -1.7212 -1.5943 -1.4885
 -1.3967 -1.3184 -1.2471 -1.1812 -1.1199 -0.9838 -0.8689 -0.7745 -0.7004 -0.6450
 -0.6054 -0.5779 -0.5599 -0.5494 -0.5447 -0.5457 -0.5524 -0.5644 -0.5811 -0.6034
 -2.7595 -2.5119 -2.3773 -2.3677 -2.2536 -2.0726 -1.8974 -1.7446 -1.6083 -1.4929
 -1.3970 -1.3141 -1.2425 -1.1772 -1.1166 -0.9829 -0.8700 -0.7765 -0.7028 -0.6474
 -0.6080 -0.5811 -0.5637 -0.5538 -0.5497 -0.5504 -0.5557 -0.5662 -0.5823 -0.6033
 -0.6296
 -2.8599 -2.5456 -2.3193 -2.1723 -2.1304 -2.0714 -1.9239 -1.7690 -1.6301 -1.5075
 -1.4023 -1.3144 -1.2391 -1.1734 -1.1133 -0.9816 -0.8706 -0.7784 -0.7050 -0.6495
 -0.6102 -0.5837 -0.5670 -0.5578 -0.5544 -0.5557 -0.5610 -0.5706 -0.5852 -0.6056
 -0.6310
 -3.0011 -2.6399 -2.3586 -2.1493 -2.0001 -1.9205 -1.8792 -1.7835 -1.6515 -1.5253
 -1.4135 -1.3188 -1.2381 -1.1694 -1.1090 -0.9785 -0.8694 -0.7785 -0.7057 -0.6504
 -0.6110 -0.5848 -0.5689 -0.5606 -0.5583 -0.5606 -0.5669 -0.5769 -0.5910 -0.6102
 -0.6352
 -3.2580 -2.8035 -2.4537 -2.1982 -2.0038 -1.8576 -1.7576 -1.6962 -1.6367 -1.5444
 -1.4356 -1.3342 -1.2461 -1.1714 -1.1079 -0.9768 -0.8689 -0.7792 -0.7069 -0.6515
 -0.6117 -0.5854 -0.5698 -0.5623 -0.5611 -0.5647 -0.5724 -0.5835 -0.5982 -0.6172
 -0.6408
 -3.6000 -3.0364 -2.6050 -2.2927 -2.0588 -1.8778 -1.7371 -1.6308 -1.5528 -1.4905
 -1.4256 -1.3479 -1.2614 -1.1804 -1.1110 -0.9759 -0.8682 -0.7793 -0.7075 -0.6519
 -0.6116 -0.5848 -0.5692 -0.5623 -0.5621 -0.5671 -0.5765 -0.5894 -0.6056 -0.6254
 -0.6491
 -4.0272 -3.3386 -2.8125 -2.4351 -2.1532 -1.9376 -1.7687 -1.6344 -1.5281 -1.4438
 -1.3744 -1.3125 -1.2508 -1.1859 -1.1183 -0.9758 -0.8673 -0.7788 -0.7075
