#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,J,J_68L,J_68U,J_95L,J_95U,H,H_68L,H_68U,H_95L,H_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av2d,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu02d,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist2d,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,GLON,GLAT,feh,efeh,teff,eteff,numax,Dnu,Z,m_seismo,r_seismo,percentage,sig_age,sig_mass,radius_val,Kabs,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Rgaia,Lumo,gLumo
212666753,12.887,10.8393,18.7203,8.0316,20.1777,0.7707,0.7211,0.8404,0.7079,0.9277,2.7379,2.7287,2.7474,2.7212,2.7575,6.1997,6.0534,6.4488,5.9429,6.6765,-2.4954,-2.5069,-2.4838,-2.5192,-2.4738,1.36,1.2576,1.4297,1.15,1.4706,1.4228,1.33,1.5056,1.2222,1.5496,1.9747,1.85,2.0509,1.7486,2.1296,1.3739,1.2756,1.4497,1.1674,1.4897,1.1582,1.0618,1.2297,0.9596,1.2697,1.0516,0.966,1.1297,0.85,1.1536,1.7239,1.619,1.8097,1.5088,1.8696,0.053,-0.0452,0.11,-0.133,0.1497,-0.4267,-0.51,-0.3638,-0.5974,-0.3303,-0.4902,-0.5746,-0.4302,-0.6578,-0.3902,-0.5246,-0.61,-0.4657,-0.6936,-0.4303,-0.516,-0.5974,-0.4503,-0.69,-0.4169,-0.5651,-0.65,-0.5057,-0.7332,-0.4702,-0.5854,-0.67,-0.5252,-0.7542,-0.4903,0.02,0.0167,-0.075,0.1119,-0.155,0.212,10.605,10.6061,10.5525,10.6677,10.5162,10.7374,1321.2954,1321.9901,1289.7334,1360.0212,1268.3816,1404.3768,6,griJHKs,317.19599999999997,52.853,-1.2913075,0.16757733,5172.59,128.864,66.3,7.443,1.05374356344002,0.908454121449756,6.16230561577389e-05,17.873896645874602,5.8333,0.05965,6.41,-0.7024682377705191,0.65992,0.0738,1.53315331533153,0.19600823935400105,1.79,-0.028999999999999998,0.005312952962941303,0.0,6.720780015393769,24.703819348042057,29.031007898117277
212667056,5.4621,3.8459,8.3473,2.9174,11.4797,1.1003,1.0045,1.2226,0.9204,1.2985,2.9922,2.9837,3.0024,2.9725,3.009,5.5023,5.2757,5.7274,5.0867,5.8886,-2.185,-2.198,-2.1713,-2.2101,-2.1588,1.6855,1.57,1.8393,1.47,1.9569999999999999,1.7331,1.61,1.8993,1.51,2.0376,2.3589,2.23,2.5845,2.09,2.7518,1.6761,1.55,1.8358,1.45,1.9696,1.4602,1.33,1.5996,1.2418,1.7297,1.3486,1.23,1.4865,1.1494,1.6098,2.0893,1.95,2.2971,1.83,2.4792,0.3252,0.21,0.441,0.1394,0.5498,-0.16,-0.2562,-0.0502,-0.33,0.0323,-0.2301,-0.33,-0.1292,-0.39,-0.0352,-0.2497,-0.35,-0.1509,-0.43,-0.0787,-0.2099,-0.31,-0.1023,-0.39,-0.0242,-0.2851,-0.39,-0.191,-0.462,-0.1099,-0.3006,-0.3904,-0.1903,-0.47,-0.1175,0.35,0.3448,0.1844,0.485,0.025,0.6073,10.22,10.2286,10.1475,10.3093,10.0576,10.3774,1106.6234,1111.0135,1070.2864,1153.0908,1026.8807,1189.8183,6,griJHKs,332.699,49.353,-0.56332131,0.16406753,4785.36,133.344,121.48,10.745999999999999,0.8429672929919191,1.1444355340340802,0.000226378616804,4.011227304742279,2.2507,0.10905,4.68,-0.2271814426997469,0.8625200000000001,0.0418,1.16111611161116,0.05774438924378,2.041,-0.08800000000000001,0.008902111321415091,0.0,5.610885047231555,14.254025168996948,14.822168038787108
212667548,6.6953,3.9129,11.6147,2.8510000000000004,19.0032,1.0111,0.883,1.1774,0.7943,1.3391,2.2158,2.2025,2.2291,2.191,2.2424,12.9749,12.1899,13.7901,11.6413,14.6168,-3.3347,-3.3575,-3.3138,-3.3821,-3.2962,0.0751,-0.0852,0.2897,-0.25,0.4356,0.1786,0.0142,0.4301,-0.1608,0.6097,0.8888,0.73,1.224,0.5218,1.4501,0.1221,-0.03,0.3846,-0.221,0.5497,-0.1372,-0.29,0.1013,-0.47100000000000003,0.2498,-0.2747,-0.43,-0.0576,-0.5926,0.0897,0.5925,0.43,0.9214,0.2238,1.1501,-1.361,-1.51,-1.1736,-1.6636,-1.0504,-1.9258,-2.07,-1.7688,-2.21,-1.6634,-2.0098,-2.15,-1.8555,-2.2854,-1.7503,-2.0458,-2.19,-1.8978,-2.3222,-1.7903,-1.9924,-2.131,-1.83,-2.27,-1.726,-2.0904,-2.2230000000000003,-1.9304,-2.3614,-1.8303,-2.0969,-2.2422,-1.9499,-2.37,-1.84,0.25,0.2271,-0.0255,0.4148,-0.2564,0.5849,10.315,10.3319,10.2075,10.45,10.0925,10.5694,1156.1125,1165.1295,1100.2716,1230.2714,1043.518,1299.8371,6,griJHKs,320.998,52.273,-0.52106684,0.17911057,4624.6,185.046,20.83,2.8,0.92154201543171,1.1891574286498898,2.5907294312429796e-06,17.6102688804164,3.8509,0.1472,11.39,-2.01214646682984,0.82752,0.0585,1.21512151215122,0.090605204845427,2.147,-0.133,0.0056513001583516605,0.0,13.03633219473684,69.13457030657962,69.79078233446266
212669168,6.1848,4.2658,8.8109,3.0297,12.1589,1.0201,0.9203,1.1233,0.8392,1.2359,2.7963,2.7872,2.8074,2.7775,2.8173,6.6047,6.3387,6.8884,6.1094,7.1841,-2.4614,-2.4763,-2.4485,-2.4907,-2.4362,1.2369,1.13,1.369,1.01,1.4688,1.2967,1.17,1.4178,1.0528,1.5297,1.871,1.73,2.0181,1.5928,2.1497,1.2392,1.1234,1.3696,0.9958,1.4698,1.0273,0.91,1.1454,0.7966,1.2497,0.917,0.81,1.0376,0.6920000000000001,1.1297,1.6165,1.474,1.7501,1.35,1.8839,-0.0866,-0.19,0.0228,-0.2986,0.1097,-0.5635,-0.6666,-0.4702,-0.7692,-0.3902,-0.6294,-0.73,-0.5358,-0.8254,-0.4503,-0.6597,-0.7636,-0.5704,-0.8636,-0.49,-0.6348,-0.73,-0.5311,-0.8326,-0.4503,-0.6946,-0.79,-0.5965,-0.89,-0.5169,-0.7121,-0.81,-0.6162,-0.91,-0.5364,0.2,0.1984,0.0657,0.3349,-0.065,0.46,11.035,11.036,10.9575,11.1133,10.8875,11.1884,1610.6455,1611.4075,1554.1749,1669.7699,1504.8734,1728.5637,6,griJHKs,329.7390000000001,50.308,-0.96083556,0.17297837,4939.07,125.01700000000001,76.71,7.727,1.23995992093483,1.1302446962658501,7.50889509014124e-05,10.797441061254101,2.27255,0.1015,4.98,-0.18008681412828606,0.7296199999999999,0.0596,1.38013801380138,0.120899592494718,1.9380000000000002,-0.061,0.00618945060638889,0.0,5.411203229579276,23.306520795533,15.644401218819276
212669362,1.5205,1.3646,5.7862,1.1885,10.7573,1.6403,0.9036,1.3994,0.93,1.7536,2.5459,2.5325,2.5617,2.5191,2.5724,11.0426,8.5444,10.2315,8.6314,11.3223,-2.8674,-2.8963,-2.8388,-2.9337,-2.8406,0.6571,0.39,0.9945,0.0272,0.9701,0.7347,0.45,1.1206,0.05,1.0874,1.3941,1.0044,1.7898,0.61,1.8738,0.6794,0.39,1.0534,-0.01,1.0212,0.4374,0.17,0.7895,-0.21,0.753,0.3042,0.05,0.6356,-0.2984,0.61,1.1091,0.5328,1.3097,0.35,1.5831,-1.1946,-0.97,-0.4535,-1.29,-0.485,-1.6758,-1.4838,-1.0302,-1.75,-1.0515,-1.7404,-1.5490000000000002,-1.1103,-1.81,-1.1309,-1.7727,-1.5856,-1.1503,-1.85,-1.1784,-1.7254,-1.5476,-1.09,-1.81,-1.1111,-1.8023,-1.61,-1.1732,-1.8812,-1.2102,-1.8164,-1.63,-1.1927,-1.89,-1.2191,0.09,0.0894,-0.1231,0.2848,-0.415,0.7604,12.5,12.5,12.3875,12.5986,12.2675,12.9284,3162.2777,3162.2402,3002.6172,3309.2416,2841.1881,3851.9596,6,griJHKs,324.026,51.726000000000006,-0.51862688,0.20957533,4853.54,152.735,43.56,4.834,2.4825405013140602,1.3161862674158702,1.65428414948118e-05,-19.7594179469686,4.2657,0.7367,7.71,-1.2392792628818998,0.29722,0.038,3.3393339333933403,0.477135074362789,2.0,-0.067,0.0043213999923318635,0.0,8.877262892244582,60.752991024801375,39.26296972580667
212670245,3.9632,3.3497,11.0661,2.9329,18.8292,1.2342,0.9289,1.2907,0.8053,1.3562,2.4392,2.4275,2.4518,2.4155,2.4624,10.9568,9.6321,11.1162,9.0782,11.3955,-3.0325,-3.0412,-2.9871,-3.0512,-2.9639,0.2932,0.2438,0.7697,0.1596,0.9098,0.3585,0.31,0.9068,0.2122,1.0498,1.6841,1.03,1.7356,0.8508,1.8497,0.2913,0.23,0.8284,0.1518,0.9897,0.0581,0.01,0.5636,-0.073,0.7098,-0.0614,-0.11,0.4074,-0.19,0.5501,1.3954,0.73,1.4316,0.57,1.5587,-1.1141,-1.15,-0.698,-1.213,-0.5503,-1.6206,-1.65,-1.2734,-1.71,-1.1314,-1.6978,-1.73,-1.3638,-1.79,-1.2245,-1.7338,-1.75,-1.3904,-1.83,-1.2689,-1.6754,-1.71,-1.3367,-1.7628,-1.1904,-1.7606,-1.79,-1.4318,-1.85,-1.2927,-1.7754,-1.79,-1.4332,-1.8662,-1.3103,0.42,0.3919,-0.0604,0.5449,-0.235,0.9583,12.235,12.2409,11.8875,12.2846,11.7575,12.3553,2798.9809,2806.572,2385.0636,2863.6671,2246.4665,2958.4653,6,griJHKs,315.564,53.146,-0.50950092,0.17519203,4655.91,124.728,34.62,4.14,2.24572475099289,1.15392902577967,9.44516769162993e-06,-6.50388707019385,7.1029,0.3053,9.7,-1.7903817924682501,0.30162,0.065,3.2553255325532597,0.9086441493886908,2.126,-0.12300000000000001,0.004991781006831591,0.0,11.72934023138809,50.64963327814535,58.04382239760714
212670258,15.6651,11.9619,20.1748,7.9726,20.1785,0.9695,0.9145,1.047,0.883,1.1455,2.9104,2.9025,2.9187,2.8955,2.9274,5.6737,5.5616,5.8876,5.4702,6.1079,-2.2836,-2.295,-2.2738,-2.3063,-2.2645,1.9619,1.8418,2.03,1.7156,2.0697,2.0955,1.9666,2.1896,1.81,2.2362,2.9419999999999997,2.75,3.0523,2.5804,3.1697,2.0205,1.8880000000000001,2.1096,1.746,2.1697,1.7437,1.6308,1.8298,1.4942,1.8696,1.5949,1.4869999999999999,1.6697,1.35,1.6939,2.6939,2.49,2.8113,2.3048,2.9301,0.4737,0.371,0.5301,0.27,0.5668,-0.0994,-0.1902,-0.0502,-0.29,-0.0257,-0.1939,-0.2864,-0.1502,-0.3662,-0.1103,-0.2361,-0.3244,-0.19,-0.4052,-0.1502,-0.154,-0.23,-0.0915,-0.3282,-0.0703,-0.2614,-0.3444,-0.2103,-0.4456,-0.1899,-0.2733,-0.3634,-0.23,-0.4426,-0.1903,-0.08,-0.0831,-0.203,0.035,-0.3016,0.1648,10.35,10.3488,10.2975,10.415,10.2575,10.4847,1174.8978,1174.2617,1146.8323,1210.6178,1125.9003,1250.0985,6,griJHKs,318.814,52.7,0.26320279,0.16120584,4750.66,124.273,102.97,9.49,0.9340940419335879,1.13341934095577,0.000149107590093,16.9076163956443,4.10645,0.06625,5.6,-0.378385686505725,0.76122,0.0479,1.3201320132013201,0.08648640388193499,2.077,-0.07400000000000001,0.0065974391686266926,0.0,6.009723422883641,14.72105939273337,16.51639645206241
212670342,10.2187,6.8391,14.7885,5.3802,20.1782,1.1198,1.0109,1.2301,0.9536,1.3365,2.696,2.6867,2.7074,2.6775,2.7172,7.7993,7.4817,8.0994,7.2778,8.3768,-2.633,-2.6463,-2.6219,-2.6588,-2.6113,1.412,1.2816,1.5501,1.163,1.6301,1.5991,1.45,1.7751,1.31,1.8756,2.5868,2.3784,2.8098,2.19,2.9321,1.5335,1.37,1.7017,1.2358,1.8098,1.2137,1.0768,1.3697,0.961,1.4697,1.0304,0.91,1.1763,0.7894,1.25,2.3645,2.13,2.5852,1.9318,2.7098,-0.1337,-0.25,-0.0157,-0.35,0.0567,-0.7339,-0.83,-0.6221,-0.9129999999999999,-0.5503,-0.8439,-0.93,-0.7308,-1.0174,-0.6703,-0.8925,-0.99,-0.7941,-1.0694,-0.7303,-0.7966,-0.89,-0.6874,-0.9822,-0.6302,-0.9138,-1.01,-0.8115,-1.0944,-0.7503,-0.9322,-1.03,-0.8377,-1.1048,-0.7703,-0.15,-0.1482,-0.3237,0.0549,-0.4897,0.2251,10.465,10.4605,10.3725,10.5462,10.2842,10.6174,1238.7967,1236.2574,1187.1349,1285.988,1139.8036,1328.8747,5,grJHKs,321.528,52.244,0.4335406,0.16836758,4571.66,121.773,64.25,6.287999999999999,0.977416573284716,1.34856708739393,4.006958078397089e-05,20.4292808889023,3.9747,0.1096,7.0,-0.908503706566135,0.76952,0.0363,1.3021302130213,0.062861738101806,2.193,-0.133,0.005630054364359583,0.0,7.856545277648441,23.855991812392208,24.20747326470758
212670372,8.4092,5.2288,13.3307,1.5805,16.4005,0.9044,0.787,1.0312,0.7379,1.4701,2.5217,2.5075,2.5343,2.4975,2.5501,8.5537,8.0538,9.0013,7.9068,10.6321,-2.8478,-2.8663,-2.8304,-2.9188,-2.821,0.6642,0.5152,0.8096,-0.1134,0.9096,0.7349,0.59,0.8896,-0.0944,0.97,1.2915,1.11,1.4437,0.3072,1.5498,0.6879,0.5312,0.8298,-0.1306,0.9298,0.4666,0.321,0.6101,-0.2838,0.7098,0.3576,0.21,0.4927,-0.3544,0.5897,1.0313,0.8714,1.1898,0.1218,1.2897,-0.6444,-0.78,-0.5103,-1.294,-0.4303,-1.1202,-1.2466,-0.9903,-1.6996,-0.9302,-1.1827,-1.31,-1.0563,-1.7408,-0.9903,-1.2195,-1.3432,-1.0903,-1.7708,-1.0304,-1.2207,-1.3474,-1.0903,-1.7846,-1.0302,-1.2667,-1.39,-1.1374,-1.805,-1.0704,-1.2825,-1.41,-1.1567,-1.8259999999999998,-1.0902,0.01,0.0091,-0.115,0.1516,-0.2461,0.2751,13.075,13.0746,12.9925,13.1554,12.9128,13.2324,4120.9748,4120.2437,3967.3458,4276.449000000001,3824.2832,4430.7877,6,griJHKs,316.498,53.032,-1.6011108,0.17755974,5161.54,171.545,40.48,4.931,3.2919572991932005,1.0698991779595202,1.64960436190864e-05,18.2993341397083,4.05095,0.1221,5.12,-1.1883369225287599,0.20751999999999998,0.0265,4.70747074707471,0.6419313910427049,1.7930000000000001,-0.037000000000000005,0.0063519000075757505,0.0,8.426420834277392,46.6246675141223,45.2474396033276
212670413,5.8675,4.8417,7.2981,3.1261,11.9605,1.1572,1.0964,1.2258,0.9375,1.3873,2.4155,2.4052,2.4274,2.3936,2.4374,10.9456,10.7152,11.1308,9.9293,11.8557,-3.0626,-3.0763,-3.0508,-3.0938,-3.0251,0.43799999999999994,0.33,0.4975,0.1764,0.7498,0.5422,0.41,0.6228,0.2438,0.8898,1.3235,1.1320000000000001,1.4496,0.9388,1.6897,0.4711,0.33,0.5379,0.17,0.8202,0.2146,0.0904,0.2698,-0.0578,0.5497,0.0743,-0.0272,0.1297,-0.1834,0.3897,1.0279,0.8302,1.1496,0.65,1.4017,-1.0294,-1.09,-0.9755,-1.2466,-0.7303,-1.5819,-1.6186,-1.5299,-1.7578,-1.3104,-1.6683,-1.6958,-1.6104,-1.8488,-1.4102,-1.7063,-1.734,-1.6502,-1.87,-1.4343,-1.6332,-1.67,-1.5819,-1.81,-1.3701,-1.7366,-1.77,-1.6909999999999998,-1.91,-1.4767,-1.7439,-1.7714,-1.6902,-1.9194,-1.49,0.04,0.055,-0.0258,0.1649,-0.1234,0.2648,10.475,10.465,10.4312,10.5024,10.3937,10.5425,1244.5148,1238.807,1219.6634,1260.3256,1198.7538,1283.8334,6,griJHKs,331.8830000000001,49.7,-0.09376591199999999,0.16412504,4717.62,134.129,32.86,3.964,0.944798865505327,1.1974156622695702,8.2732465609698e-06,3.47525598596354,1.2282,0.0647,9.6,-1.4792824308834698,0.8519200000000001,0.035,1.1761176117611798,0.049173650697702,2.094,-0.091,0.004521983947782179,0.0,10.04872387558531,53.279666744039176,44.905980018065094
212671973,4.1285,2.7033,6.0934,1.8408,9.6022,1.1387,1.0051,1.2646,0.8912,1.4285,2.5473,2.5345,2.5575,2.5225,2.5674,9.27,8.8308,9.7208,8.4333,10.2715,-2.8561,-2.8737,-2.8423,-2.891,-2.8263,0.537,0.4016,0.6697,0.2604,0.8097,0.598,0.4534,0.7298,0.3216,0.8897,1.1928,1.03,1.3464,0.86,1.5101,0.5486,0.41,0.6845,0.266,0.8297,0.3247,0.19,0.45399999999999996,0.05,0.5924,0.2145,0.09,0.3466,-0.05,0.4768,0.9199,0.7678,1.07,0.61,1.2324,-0.8041,-0.93,-0.6893,-1.05,-0.5553,-1.2889,-1.41,-1.1853,-1.53,-1.0685,-1.3545,-1.47,-1.2481,-1.5864,-1.1303,-1.3882,-1.51,-1.2886,-1.6248,-1.1703,-1.3731,-1.49,-1.262,-1.61,-1.1419,-1.4261,-1.5318,-1.3102,-1.6654,-1.2102,-1.4446,-1.5526,-1.3304,-1.67,-1.2131,0.28,0.2751,0.135,0.4151,0.0017,0.5548,12.005,12.0041,11.9225,12.088,11.8425,12.1706,2517.6771,2516.5915,2423.8176,2615.7294,2336.1458,2717.2316,6,griJHKs,332.44699999999995,49.562,-1.1760389,0.18933067,4851.84,132.195,43.42,4.869,1.91539865491451,1.26579236452538,1.67263909054957e-05,11.1611806907336,1.69505,0.12975,8.1,-1.17329644514975,0.39662,0.0392,2.5232523252325203,0.271152404988721,1.99,-0.085,0.005604860733072136,0.0,8.652270942030212,42.75391412803224,37.24574227172283
212672565,4.3555,3.6728,8.2302,2.3174,14.058,1.1826,0.9779,1.2416,0.8394,1.4266,2.3276,2.3143,2.3375,2.3025,2.3478,12.0514,11.272,12.53,10.4549,13.2421,-3.1856,-3.2063,-3.1644,-3.2263,-3.1376,0.1002,-0.01,0.34,-0.1696,0.55,0.1761,0.05,0.4476,-0.0978,0.6897,0.8789,0.71,1.1886,0.5484,1.4497,0.1153,-0.03,0.3687,-0.17,0.6192,-0.1253,-0.25,0.1187,-0.39,0.3556,-0.262,-0.3546,-0.0102,-0.51,0.201,0.5858,0.41,0.8771,0.2652,1.1498,-1.3357,-1.3952,-1.0903,-1.55,-0.8981,-1.8509,-1.8922,-1.6303,-2.05,-1.4686,-1.9131,-1.97,-1.7137,-2.1214,-1.55,-1.9463,-2.01,-1.756,-2.1574,-1.5902,-1.9046,-1.95,-1.6918,-2.1064,-1.5303,-1.9789,-2.0432,-1.7903,-2.19,-1.6257,-1.9913,-2.05,-1.7983,-2.1934,-1.6304,0.08,0.0963,-0.075,0.249,-0.3784,0.4148,11.85,11.8516,11.7718,11.9225,11.6325,12.0036,2344.2292,2345.9914,2261.3095,2423.8304,2120.8011,2516.0897,5,grJHKs,323.46,51.923,-0.43751032,0.17307053,4897.84,125.462,26.55,3.4160000000000004,1.84672373328898,1.2114944398063798,5.05803913305988e-06,2.44329780199413,3.8747,0.2047,12.2,-2.04821389357772,0.37032,0.0354,2.7002700270027,0.278127971434991,1.975,-0.052000000000000005,0.006582273409191188,0.0,12.78562232578692,75.03845914705725,84.46030551870102
212673108,1.7628,1.1092,2.7846,0.7499,4.1394,1.5231,1.2688,1.6825,1.1273,1.9407,2.2085,2.1975,2.2222,2.185,2.2324,15.6178,14.7367,16.6701,13.8676,17.6513,-3.4211,-3.446,-3.4013,-3.4688,-3.3806,-0.4637,-0.6304,-0.29,-0.79,-0.1319,-0.3758,-0.55,-0.1912,-0.7216,-0.0304,0.2727,0.09,0.5018,-0.10800000000000001,0.6698,-0.4314,-0.6072,-0.2503,-0.7786,-0.09,-0.675,-0.85,-0.5066,-1.0148,-0.3502,-0.8119,-0.97,-0.6371,-1.1354,-0.4899,-0.0184,-0.2086,0.1901,-0.3864,0.3701,-1.8544,-2.01,-1.6984,-2.1574,-1.5502,-2.3779,-2.53,-2.2407,-2.675,-2.1099,-2.4484,-2.5956,-2.3102,-2.7484,-2.1899,-2.488,-2.6342,-2.3502,-2.77,-2.2139,-2.4527,-2.6026,-2.31,-2.741,-2.1703,-2.5293,-2.67,-2.3859,-2.81,-2.2543,-2.5535,-2.69,-2.4046,-2.8276,-2.2703,0.44,0.4406,0.2422,0.6248,0.055,0.7927,13.29,13.2906,13.1775,13.3994,13.0754,13.5074,4549.8805,4551.1396,4320.1612,4784.9634,4121.7332,5029.0198,6,griJHKs,332.67699999999996,49.516999999999996,-1.0703629,0.16149882,4599.51,126.57799999999999,20.39,2.5140000000000002,3.46159053214324,1.70235582675807,2.03884023248666e-06,11.7691436385049,0.8377,0.20685,,-2.40293243341261,0.18492,0.0312,5.154515451545152,0.9284313949591252,2.155,-0.153,0.008364177724881634,0.0,15.699840901471479,98.01138211674831,99.04380177019806
212673868,0.4587,0.4217,0.6391,0.4027,0.9024,2.5464,2.3275,2.6667,2.1028,2.7922,2.707,2.6975,2.7138,2.6908,2.7224,11.5339,11.1255,11.8565,10.617,12.117,-2.7893,-2.8036,-2.7738,-2.8162,-2.7577,-0.0969,-0.15,0.011000000000000001,-0.17,0.1792,-0.0868,-0.13,0.0376,-0.17,0.205,0.4849,0.43,0.6367,0.37,0.8246,-0.1533,-0.19,-0.023,-0.23,0.1416,-0.3365,-0.3898,-0.23,-0.41,-0.0583,-0.4161,-0.47,-0.3159,-0.49,-0.1521,0.2274,0.17,0.3652,0.13,0.5592,-1.3878,-1.45,-1.3031,-1.49,-1.1695,-1.8230000000000002,-1.89,-1.7487,-1.9296,-1.6302,-1.8837,-1.95,-1.8085,-1.99,-1.6917,-1.9129,-1.97,-1.8296,-2.01,-1.7113,-1.8761,-1.93,-1.7923,-1.97,-1.6769,-1.9404,-1.9906,-1.8504,-2.0466,-1.7504,-1.953,-2.01,-1.8717,-2.05,-1.7568,0.13,0.132,0.045,0.1995,-0.055,0.2678,11.015,11.0186,10.9675,11.0636,10.9075,11.1035,1595.8787,1598.5359,1561.3488,1631.9755,1518.7981,1662.2409,6,griJHKs,330.778,50.128,-0.52533239,0.15800358,5101.43,112.287,62.34,5.412999999999999,1.22684198527577,2.64410434391307,3.043466016638869e-05,3.83695978295133,0.1804,0.1696,12.33,-2.0367387261618797,0.5583199999999999,0.0443,1.8001800180018002,0.151732420620487,1.847,-0.013999999999999999,0.007807514819204477,0.0,12.428167956608986,80.89294011252841,93.92311431524342
212673978,3.9474,3.0549,5.4269,2.3714,7.965,1.1712,1.1062,1.294,1.0092,1.3926,2.9752,2.9649,2.9825,2.9573,2.9925,5.818,5.6671,6.0524,5.4546,6.2224,-2.2289,-2.239,-2.2162,-2.2487,-2.2046,1.5387,1.43,1.6268,1.35,1.7724,1.6178,1.47,1.6783,1.3780000000000001,1.8296,2.2121,2.0568,2.3097,1.95,2.5134,1.501,1.41,1.6162,1.31,1.7551,1.2974,1.1936,1.3898,1.1126,1.5297,1.1696,1.103,1.2898,1.03,1.4261,1.9393,1.79,2.0337,1.69,2.2338,0.1604,0.098,0.2697,0.03,0.3865,-0.3185,-0.37,-0.2126,-0.45,-0.1301,-0.3459,-0.4448,-0.2902,-0.51,-0.1966,-0.3693,-0.47,-0.3169,-0.53,-0.2187,-0.3785,-0.43,-0.2722,-0.51,-0.1871,-0.4056,-0.5038,-0.3504,-0.57,-0.2594,-0.4604,-0.51,-0.35600000000000004,-0.583,-0.2703,0.13,0.15,0.0388,0.2748,-0.075,0.3943,10.62,10.6166,10.5475,10.6721,10.4825,10.7206,1330.4543,1328.3426,1286.767,1362.777,1248.8205,1393.5437,5,grJHKs,326.487,51.284,-0.58752644,0.1635174,4971.51,121.965,115.73,10.255999999999998,1.03644698645332,1.26284687285841,0.00020022844514099998,7.825040373839308,1.186,0.0939,5.79,-0.41170614108715003,0.70972,0.0399,1.4131413141314098,0.082046601917585,1.9240000000000002,-0.044000000000000004,0.013607455938261872,0.0,5.9600216519532525,18.564840952947748,19.482266242002247
212675170,1.2369,0.7616,1.3331,0.514,1.4617,1.7998,1.7782,2.2749,1.7619,2.5716,2.6616,2.6519999999999997,2.6724,2.6425,2.6815,10.4905,10.4232,11.5998,10.2329,12.1311,-2.8156,-2.8396,-2.8037,-2.8563,-2.7897,-0.0731,-0.11,0.2374,-0.2178,0.3501,-0.0605,-0.0992,0.2698,-0.21,0.3985,0.525,0.45,0.8806,0.33,1.0674,-0.1272,-0.17,0.1969,-0.2716,0.3301,-0.3148,-0.35,-0.0024,-0.4554,0.1098,-0.3975,-0.43,-0.0978,-0.53,0.0053,0.2608,0.19,0.6048,0.083,0.7901,-1.1239,-1.41,-1.1065,-1.5072,-1.0302,-1.5945,-1.8219999999999998,-1.5503,-1.9332,-1.5103,-1.6531,-1.8762,-1.6103,-2.0,-1.5902,-1.6871,-1.9122,-1.6502,-2.03,-1.6227,-1.6396,-1.883,-1.6102,-1.9924,-1.5702,-1.7132,-1.9324,-1.6704,-2.0538,-1.6502,-1.7309,-1.9524,-1.6903,-2.07,-1.6621,0.02,0.0977,-0.115,0.3199,-0.3133,0.4848,11.35,11.3489,11.1247,11.4024,11.0468,11.4774,1862.0875,1861.1268,1678.6101,1907.5779,1619.4216,1974.622,6,griJHKs,324.658,51.736999999999995,-0.36893832,0.15791143,5098.3,111.771,55.74,5.278,1.4613129202496,2.08907406157814,2.58641415527162e-05,16.0725670395676,0.4753,0.4751,8.57,-1.42366335697699,0.6339199999999999,0.0469,1.58415841584158,0.123874857509553,1.8530000000000002,-0.009000000000000001,0.011039094230983244,0.0,9.342837889987868,66.75510058029052,52.948017667174796
