angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,CoRoT_ID,RA,DEC,dist_G,sig_dist_G
4.058098,291.374203247,0.35195012756,0.017,0.017,90,4263655305085562880,291.37419343141005,0.4051,0.35192757795999996,0.3839,0.5893,0.4662,-2.28,1.117,-5.237,1.1,0,302.812,1.1044200000000002,19.485433999999998,172.42700000000002,10.1419,19.759876000000002,394.147,29.3944,18.272774,1.487103,,,,,,,,100958423,291.375213,0.35144899999999996,2.286228622862286,2.1464635492039967
4.427055999999999,291.376125204,0.35062427557,0.011000000000000001,0.01,90,4263655098926765696,291.37612001935,0.2838,0.35061724011999995,0.2648,-0.0436,0.3108,-1.204,0.693,-1.6340000000000001,0.669,0,478.62800000000004,1.57134,18.98837,228.687,8.95618,19.453287,590.745,20.3086,17.83342,1.619867,,,,,,,,100958423,291.375213,0.35144899999999996,3.819381938193819,2.2953261826383606
0.041388999999999995,291.375378566,1.0066057808600002,0.001,0.001,90,4287783297502199936,291.37537146119996,0.0262,1.00657977464,0.0249,0.2698,0.0297,-1.65,0.054000000000000006,-6.04,0.049,0,53012.8,17.5123,13.877413,15754.4,49.842,14.857884,55460.0,46.1606,12.901971000000001,1.955914,,,3849.0,1.406,0.7013,16.38,53.051,100958571,291.37539,1.006607,3.6753675367536753,0.4363312736328873
0.234908,291.375544988,0.08857274279999999,0.001,0.001,90,4263458973562598656,291.37554667564,0.0321,0.08855029656999999,0.031,0.6992,0.0375,0.392,0.066,-5.212999999999999,0.06,0,298250.0,52.1399,12.001916,106789.0,123.227,12.780071000000001,276329.0,142.296,11.158352,1.6217190000000001,,,4255.0,0.82,0.3905,10.83,34.609,100958710,291.375561,0.088636,1.434143414341434,0.07918198894215896
0.092532,291.376388507,0.39530798386999993,0.001,0.001,90,4263681933906217856,291.37639569769,0.0202,0.39530614291,0.0185,0.3946,0.0248,1.67,0.043,-0.428,0.037000000000000005,0,67472.4,15.3227,13.615551000000002,23418.0,33.1836,14.427512,64495.3,42.2656,12.7381,1.689412,21.85,5.0,4225.0,0.951,0.4577,9.33,24.976,100959348,291.376377,0.395285,2.5352535253525352,0.16469122858145446
0.093203,291.379243884,1.5839969585299998,0.001,0.001,90,4288589411331020544,291.37923236506,0.0269,1.5839653861899998,0.0233,0.3334,0.0347,-2.674,0.055999999999999994,-7.332999999999999,0.048,0,27748.3,8.31098,14.580274,9666.99,13.6713,15.388160000000001,26361.0,33.5613,13.709517000000002,1.678643,,,4487.32,1.403,0.767,5.9,12.722000000000001,100961485,291.379237,1.583972,2.991299129912991,0.3382001880239898
0.356704,291.382499484,-0.072000948,0.001,0.0,90,4263439113633247616,291.382513428,0.0179,-0.07200190566,0.0165,0.528,0.0217,3.239,0.037000000000000005,-0.222,0.032,0,114745.0,29.5482,13.039031,44696.7,60.4759,13.7257,101737.0,81.9708,12.243219,1.482481,21.76,1.25,4709.58,,,6.61,19.372,100963973,291.38254700000005,-0.07191399999999999,1.896189618961896,0.07914825866661605
0.10396400000000001,291.387176651,2.0141649322,0.001,0.001,90,4288622323640849024,291.38717048047,0.0239,2.01416350132,0.0224,0.2945,0.0285,-1.432,0.055999999999999994,-0.332,0.05,0,80308.1,24.0447,13.426467,26768.3,47.8646,14.282335999999999,78349.1,59.3987,12.526835,1.7555009999999998,83.88,0.91,4103.75,1.0735,0.4922,14.96,57.216,100967582,291.387154,2.014147,3.378337833783378,0.34884650536486517
4.891019,291.387553137,2.01544573991,0.006,0.004,90,4288622327940077696,291.387553137,5.8168,2.01544573991,3.8315,,,,,,,0,180.26,2.1901900000000003,20.048617999999998,,,,,,,,,,,,,,,100967582,291.387154,2.014147,0.0,
0.062716,291.39588665599996,0.36905778211999996,0.001,0.001,90,4263678807170022656,291.39587618579,0.0191,0.3690440407,0.0177,0.4129,0.0231,-2.432,0.040999999999999995,-3.1919999999999997,0.035,0,96939.0,22.7089,13.222119000000001,33959.4,80.767,14.023988000000001,92090.5,72.3031,12.351383,1.672605,64.86,1.46,4468.03,0.936,0.498,9.02,29.2,100974118,291.395876,0.369044,2.424242424242424,0.13924140896119525
4.7216830000000005,291.39679517900004,0.36997961928999995,0.037000000000000005,0.036000000000000004,90,4263678807152970880,291.39677998143,1.213,0.36996485013,1.0721,0.178,1.684,-3.53,2.366,-3.43,2.349,0,182.287,1.7478799999999999,20.036478,159.885,28.7096,19.841870999999998,466.18800000000005,3.99315,18.090517000000002,1.751354,,,,,,,,100974118,291.395876,0.369044,2.733273327332733,2.32002309633694
0.07450599999999999,291.40212111200003,1.36583485481,0.001,0.001,90,4287810544775132416,291.4021160756,0.019,1.36582134522,0.018,0.337,0.0233,-1.169,0.04,-3.138,0.035,0,49686.6,12.0742,13.947767,15590.2,39.044,14.869260999999998,50449.0,35.6998,13.004788000000001,1.8644720000000001,34.56,1.4,3900.0,1.3353,0.669,12.15,30.791999999999998,100978903,291.402106,1.3658489999999999,2.964296429642964,0.2125998947772648
2.2387650000000003,291.401507084,1.3656809607799998,0.021,0.016,0,4287810544775132288,291.40150708424,15.7834,1.3656809607799998,20.8498,,,,,,,0,128.265,2.67823,20.418095,,,,,,,,,,,,,,,100978903,291.402106,1.3658489999999999,0.0,
4.511386,291.403292092,1.3662544658000002,0.003,0.002,90,4287810544775131520,291.40328032292,0.0753,1.3662322011,0.0712,0.163,0.0923,-2.733,0.163,-5.171,0.14300000000000002,0,2504.35,2.50738,17.19163,812.745,17.725,18.076501999999998,2715.51,12.526,16.17729,1.899212,,,,,,,,100978903,291.402106,1.3658489999999999,4.59045904590459,1.9298875266982392
4.974043,291.400986603,1.3666593692700002,0.004,0.003,90,4287810544765678592,291.40098660301004,3.7677,1.3666593692700002,3.4186,,,,,,,0,97.1405,1.25193,20.719864,145.625,23.6427,19.9433,174.30599999999998,22.2421,19.158642,0.784658,,,,,,,,100978903,291.402106,1.3658489999999999,0.0,
0.058181,291.419988456,1.9522650368099999,0.001,0.001,90,4288619510462359168,291.41996593886,0.0256,1.95225705396,0.0237,0.4039,0.0308,-5.227,0.067,-1.854,0.059000000000000004,0,67541.6,19.3055,13.614438,24943.0,57.8805,14.359017999999999,61862.0,60.4483,12.78336,1.575659,,,4459.37,,,7.74,21.345,100992174,291.419975,1.952274,2.478247824782478,0.19855466864076474
4.023447,291.420878538,1.9516154790200002,0.006999999999999999,0.006,0,4288619510441256832,291.42087853834,6.1999,1.9516154790200002,7.4003,,,,,,,0,100.141,2.6942,20.68684,,,,,,,,,,,,,,,100992174,291.419975,1.952274,0.0,
0.032254000000000005,291.426848319,0.9480450462700001,0.001,0.001,90,4287779071254269056,291.42681986521,0.0244,0.9480297935200002,0.024,0.1399,0.0314,-6.608,0.051,-3.543,0.047,0,31868.1,10.0337,14.429975,9295.93,26.5721,15.430655999999999,33698.5,31.0237,13.442894,1.9877619999999998,,,3894.0,1.101,0.54,,,100997312,291.426848,0.9480540000000001,6.369636963696369,1.3667490717734825
4.000014,291.427957785,0.94811136871,0.03,0.027000000000000003,0,4287779174324700544,291.42795592432003,0.8003,0.9480849204999999,0.8366,-1.0777,0.9266,-0.43200000000000005,1.766,-6.143,1.9469999999999998,0,116.835,1.2824,20.519432000000002,163.785,30.1499,19.815704,182.05599999999998,27.9132,19.111404,0.7043,,,,,,,,100997312,291.426848,0.9480540000000001,3.3453345334533453,2.3455096771448196
4.058591000000001,291.42590056,0.94866523105,0.001,0.001,0,4287779071241239168,291.42590056046004,1.3517,0.94866523105,1.4335,,,,,,,0,251.08599999999998,1.41992,19.688807999999998,162.284,12.7919,19.825699,361.91900000000004,23.2235,18.365389999999998,1.460308,,,,,,,,100997312,291.426848,0.9480540000000001,0.0,
4.932409,291.428115488,0.94753330344,0.033,0.033,0,4287779174320437376,291.42810226542997,1.2906,0.94750357714,1.3393,1.0031,0.7987,-3.071,2.148,-6.904,2.148,0,150.352,1.10906,20.245596,114.708,6.2161800000000005,20.2024,233.94400000000002,16.0419,18.839142000000002,1.363258,,,,,,,,100997312,291.426848,0.9480540000000001,2.172217221722172,2.230872118269001
0.14055,291.428562407,-0.20103140107,0.001,0.001,90,4263432825801484160,291.42854912834,0.0165,-0.20105851552,0.0153,0.4607,0.0201,-3.0839999999999996,0.036000000000000004,-6.297999999999999,0.034,0,104653.0,23.7474,13.138982,34601.8,42.4841,14.003642000000001,102131.0,96.3428,12.239024,1.764618,-22.06,0.56,4155.35,1.142,0.534,10.49,29.549,100998571,291.42857599999996,-0.201068,2.172217221722172,0.09638539045320937
0.041373,291.431858488,0.46784466636999994,0.001,0.001,90,4263684059886013696,291.43185598549,0.0389,0.46782611696000004,0.0312,0.5964,0.0482,-0.581,0.08800000000000001,-4.308,0.066,1,222055.0,43.0969,12.322214,77032.4,153.602,13.134706,210548.0,132.953,11.453545,1.6811610000000001,-4.63,0.84,4464.16,0.9042,0.4465,9.47,32.115,101001054,291.431847,0.46784499999999996,1.686168616861686,0.14532970196768707
0.06932200000000001,291.433197012,1.5276282951499998,0.001,0.001,90,4288588243099866752,291.43318297233,0.0262,1.52759896671,0.024,0.1888,0.0313,-3.26,0.057,-6.812,0.05,0,23303.3,7.61267,14.769824,7556.62,22.8335,15.655569,23247.6,27.3556,13.845973,1.809596,,,4106.93,1.245,0.594,,,101002044,291.433181,1.527639,5.064506450645064,0.9002856660248835
0.067635,291.437228491,0.06017562397000001,0.001,0.001,90,4263457977130133888,291.43721644178,0.0194,0.06014257547,0.0183,0.2649,0.025,-2.798,0.040999999999999995,-7.676,0.036000000000000004,0,49863.8,9.43425,13.943902,17664.5,32.1601,14.733637,46715.9,34.7876,13.088258,1.6453790000000001,,,4206.5,1.09,0.515,12.11,41.38,101004960,291.437235,0.060158,3.7503750375037503,0.37397552575581067
0.10701400000000001,291.441017333,0.5060309238499999,0.001,0.001,90,4263684476526956416,291.44103216107004,0.0283,0.5059843889600001,0.0219,0.4198,0.0355,3.444,0.066,-10.808,0.049,0,50063.8,12.0553,13.939556,17102.5,36.8175,14.768738,48380.3,37.4084,13.050248,1.71849,,,4503.54,1.1457,0.5435,6.23,14.384,101007463,291.440993,0.5060479999999999,2.385238523852385,0.21473252394152278
4.9423129999999995,291.440847449,0.50468287221,0.018000000000000002,0.017,90,4263684476526971008,291.44084795991,0.3907,0.5046630014,0.3693,0.9661,0.5096,0.11900000000000001,1.17,-4.615,1.07,0,323.67900000000003,1.40651,19.413078,182.02,18.5181,19.70109,276.551,9.2679,18.657482,1.043608,,,,,,,,101007463,291.440993,0.5060479999999999,1.596159615961596,2.060446906329785
0.115445,291.443541494,2.00294390911,0.001,0.001,90,4288621434607728640,291.44353605974,0.0217,2.0029294243,0.0207,0.3792,0.0278,-1.261,0.053,-3.364,0.047,0,85924.0,21.4931,13.353079000000001,30676.7,79.1475,14.134367999999998,80558.4,59.5864,12.496642999999999,1.637725,,,4404.33,0.8355,0.397,9.65,31.538,101009108,291.443515,2.0029619999999997,2.637263726372637,0.2021064153399917
4.286336,291.444370052,2.0021328899400004,0.009000000000000001,0.009000000000000001,0,4288621434586713088,291.44437005191,8.5538,2.0021328899400004,8.8896,,,,,,,0,100.055,3.13802,20.68777,,,,,,,,,,,,,,,101009108,291.443515,2.0029619999999997,0.0,
4.572294,291.44287032,2.00186746697,0.003,0.002,90,4288621434588504448,291.44287032039,2.9452,2.00186746697,2.4185,,,,,,,0,107.025,2.06718,20.614653,81.5277,28.8036,20.573126000000002,355.358,86.4684,18.385256,2.18787,,,,,,,,101009108,291.443515,2.0029619999999997,0.0,
0.290157,291.45660822400004,-0.0168810363,0.001,0.001,90,4263439796509259520,291.45658865753,0.0236,-0.01691336778,0.0223,0.0457,0.0303,-4.544,0.053,-7.5089999999999995,0.049,0,23324.1,6.669580000000001,14.768851999999999,7584.34,17.9091,15.651594000000001,23674.3,32.8857,13.826228,1.825366,,,4050.98,,,,,101016388,291.456662,-0.016821,10.213021302130212,2.4114867264013125
1.2346620000000001,291.456428721,-0.016569596659999998,0.032,0.03,90,4263439800815661824,291.45646444964,0.4978,-0.0165474104,0.4718,2.998,0.6868,8.298,2.032,5.153,1.91,0,345.615,1.62855,19.341885,,,,,,,,,,,,,,,101016388,291.456662,-0.016821,0.372037203720372,0.8042039548317551
1.600179,291.457067509,-0.01700303717,0.006999999999999999,0.006,90,4263439800815662080,291.45709041643,0.1882,-0.01698128465,0.1811,0.6429,0.2497,5.32,0.433,5.052,0.408,0,585.786,1.25855,18.769018,,,,,,,,,,,,,,,101016388,291.456662,-0.016821,1.764176417641764,1.6337546534845977
3.145738,291.456181365,-0.01609124335,0.003,0.002,90,4263439800828477824,291.45617214902,0.0744,-0.01611811477,0.0709,0.4911,0.0944,-2.14,0.16899999999999998,-6.2410000000000005,0.16,0,2200.06,1.9375799999999999,17.332276999999998,1047.3,9.408,17.801208,1868.61,24.5702,16.583123999999998,1.218084,,,,,,,,101016388,291.456662,-0.016821,2.073207320732073,0.583470517440048
3.4219449999999996,291.457557115,-0.01714083769,0.037000000000000005,0.035,0,4263439800815659648,291.45754403546,1.0735,-0.01716581314,1.1087,0.5013,0.6887,-3.0380000000000003,2.228,-5.801,2.4130000000000003,0,197.794,0.984298,19.947832000000002,,,,,,,,,,,,,,,101016388,291.456662,-0.016821,2.574257425742574,2.250068411599233
0.033809,291.457362465,1.5148916088799997,0.003,0.003,90,4288587968221947136,291.45736367616,0.0912,1.51487963225,0.0829,-0.4516,0.1128,0.281,0.201,-2.782,0.174,0,39762.6,52.4843,14.189679,12896.4,20.214,15.075218,40367.3,37.4647,13.246845,1.828373,,,3956.0,,,,,101016842,291.45737,1.514886,9.177917791779178,2.8862957408063603
4.308032,291.458566325,1.5149288827200003,0.040999999999999995,0.038,90,4288587968201832192,291.45855851402,1.3507,1.51493066784,1.1772,1.98,1.6579,-1.814,2.6519999999999997,0.415,2.472,0,105.449,1.09517,20.630760000000002,71.2544,11.0427,20.71936,104.84,13.7001,19.7106,1.008761,,,,,,,,101016842,291.45737,1.514886,2.379237923792379,2.304575484916443
0.037763,291.459580744,0.13171842464000003,0.001,0.001,90,4263459592037875712,291.45957389149,0.0228,0.13169876247,0.0219,0.1856,0.0283,-1.591,0.047,-4.567,0.042,0,32267.8,8.201189999999999,14.416443,10197.3,22.8559,15.330176999999999,32482.9,30.829,13.482783,1.8473939999999998,,,4131.0,1.073,0.5222,,,101018056,291.459588,0.131726,5.175517551755175,0.839012665615059
3.8531760000000004,291.460253922,0.13256394366,0.001,0.001,0,4263459592025457792,291.46025392184,0.5945,0.13256394365000002,0.6036,,,,,,,0,458.059,1.63178,19.036062,287.551,14.7362,19.2046,550.025,9.25437,17.910963,1.293636,,,,,,,,101018056,291.459588,0.131726,0.0,
0.092843,291.460793047,1.5644784092700001,0.001,0.001,90,4288588827215427072,291.46078408082,0.0258,1.5644817205000001,0.0228,0.2157,0.0323,-2.082,0.055999999999999994,0.769,0.048,0,29567.6,7.5048,14.511323999999998,9800.66,23.4658,15.37325,29069.3,35.7187,13.603333,1.7699169999999997,,,4510.19,1.2088,0.5553,,,101018702,291.46077,1.56449,4.503450345034503,0.7381622751282659
4.134387,291.460466995,1.5655977784200001,0.021,0.02,90,4288588827191686400,291.46046267295,0.6114,1.5655780933599999,0.5713,-0.4366,0.7769,-1.003,1.354,-4.572,1.2590000000000001,0,203.69799999999998,1.14752,19.915901,115.051,9.501619999999999,20.199157999999997,309.858,9.57659,18.534012,1.665146,,,,,,,,101018702,291.46077,1.56449,3.219321932193219,2.324305866432509
0.13427999999999998,291.461415659,-0.31077862941999995,0.001,0.001,90,4263384103689785600,291.46141003516004,0.0221,-0.31079132385,0.0207,0.2971,0.0239,-1.306,0.047,-2.948,0.045,1,79126.2,20.6795,13.442565,29174.6,34.979,14.188876,72124.6,42.1788,12.616712,1.572165,50.03,2.36,4426.03,0.773,0.3553,11.64,46.875,101019013,291.46144100000004,-0.31080599999999997,3.354335433543354,0.28237434625705765
4.711089,291.461047535,-0.3095579145,0.001,0.001,90,4263384103665970432,291.46104753512003,0.7888,-0.30955791449000003,0.6794,,,,,,,0,222.15599999999998,0.939383,19.821720000000003,169.669,9.454880000000001,19.777382,229.43,11.1005,18.860292,0.9170889999999999,,,,,,,,101019013,291.46144100000004,-0.31080599999999997,0.0,
0.12479100000000001,291.46295594099996,0.44388918632,0.001,0.001,90,4263680971832985088,291.46294960921,0.0319,0.44387378953,0.0256,0.2625,0.0401,-1.4709999999999999,0.07200000000000001,-3.576,0.054000000000000006,0,24257.2,8.471160000000001,14.726263000000001,7868.67,31.5954,15.611634,24203.3,26.0216,13.802235999999999,1.8093990000000002,,,3946.0,1.157,0.562,,,101019830,291.46292900000003,0.44391099999999994,3.744374437443744,0.6518747867143576
4.06985,291.462061218,0.44463561117,0.001,0.001,90,4263681040531924608,291.46206121753,1.3207,0.44463561117,1.3185,,,,,,,0,105.14299999999999,2.35466,20.633913,108.765,19.191,20.260162,206.083,17.2963,18.976816,1.2833459999999999,,,,,,,,101019830,291.46292900000003,0.44391099999999994,0.0,
0.202132,291.470451645,-0.26932386844,0.001,0.001,90,4263431245252963328,291.47044149141004,0.0206,-0.26934871626999995,0.0192,0.41,0.0253,-2.358,0.045,-5.771,0.042,0,67242.8,13.8465,13.61925,24296.7,32.2699,14.387519000000001,62354.2,31.8592,12.774756,1.612763,,,4250.33,0.971,0.4647,8.8,22.75,101023918,291.47045299999996,-0.26938,2.442244224422442,0.15557197571806453
2.2714939999999997,291.469860235,-0.26916375667,0.006,0.005,90,4263431245252963200,291.4698602348,5.6702,-0.26916375667,4.9468,,,,,,,0,247.521,3.1219099999999997,19.704334,,,,,,,,,,,,,,,101023918,291.47045299999996,-0.26938,0.0,
0.047113,291.471241288,0.04468283931,0.001,0.001,90,4263457736611939840,291.47123083005,0.0295,0.04465869119,0.0283,0.5645,0.0381,-2.4290000000000003,0.064,-5.609,0.057,1,240160.0,40.8105,12.237115,80196.8,116.89399999999999,13.090995,232364.0,103.789,11.346499,1.7444959999999998,23.56,3.36,4103.21,1.1237,0.5788,13.51,46.581,101024376,291.471253,0.044677,1.776177617761776,0.1253302991848459
0.049530000000000005,291.47427644,0.28925874697,0.001,0.001,90,4263489656810459520,291.47425682883,0.0283,0.28922540031,0.0274,0.3226,0.0295,-4.555,0.055999999999999994,-7.745,0.051,0,35273.4,10.9266,14.319748,12017.9,19.6151,15.15182,34106.6,31.3832,13.429823999999998,1.7219959999999999,,,4193.34,1.242,0.5888,8.45,19.881,101025964,291.47427700000003,0.289245,3.093309330933093,0.30088987734310546
0.185902,291.48012455099996,-0.02899523147,0.001,0.001,90,4263445401466174336,291.48011597342,0.018,-0.029019794930000002,0.0168,0.2407,0.0225,-1.992,0.040999999999999995,-5.705,0.039,0,67228.7,15.6677,13.619479,19362.2,33.3158,14.634001000000001,71088.0,55.4942,12.632429,2.001572,,,4167.34,1.482,0.716,15.94,69.051,101029151,291.480143,-0.028947000000000004,4.116411641164116,0.4040217567373177
0.058287,291.480964416,0.23430680246999996,0.001,0.001,90,4263465055236607488,291.48095986967,0.0263,0.23428770011999997,0.0246,0.194,0.0322,-1.056,0.057999999999999996,-4.437,0.051,0,31557.5,9.209439999999999,14.440608,11018.5,26.2711,15.246079,30066.5,38.6095,13.566714000000001,1.6793650000000002,,,4257.28,0.9047,0.426,,,101029567,291.48097,0.23432199999999997,4.938493849384938,0.8850657158403022
0.155229,291.481939192,2.00475429098,0.001,0.001,90,4288621572046756352,291.48192196929,0.0335,2.00472742031,0.0304,0.217,0.0405,-3.998,0.075,-6.2410000000000005,0.068,0,120083.0,71.4612,12.989664999999999,40243.1,56.5375,13.839659,116640.0,113.054,12.094806,1.744853,,,4010.16,0.866,0.425,,,101030065,291.481907,2.004783,4.4194419441944195,0.9276639315434069
0.026739999999999996,291.483489168,0.62518505081,0.001,0.001,90,4263692207467636608,291.48347806612,0.0285,0.62516051567,0.0228,0.4985,0.0326,-2.5780000000000003,0.07200000000000001,-5.6979999999999995,0.055,0,56382.9,18.3144,13.810497,18157.4,30.9157,14.703753,56181.1,44.8263,12.887945,1.815807,,,4035.67,1.571,0.7267,7.83,14.634,101030924,291.483482,0.6251869999999999,2.01020102010201,0.13677389189043437
0.117506,291.487785357,1.91892574836,0.001,0.001,90,4288617620676702592,291.48777184462,0.0253,1.9189108163,0.0236,0.2292,0.0331,-3.137,0.062,-3.468,0.053,0,38766.6,12.5741,14.217220999999999,12276.2,23.6806,15.128723999999998,39176.3,30.4086,13.27936,1.849364,,,4140.93,1.2087,0.565,,,101033184,291.487769,1.918954,4.263426342634263,0.6778489645406237
3.195468,291.487043975,1.91844134518,0.006,0.006,90,4288617620655381248,291.48702241084,0.1506,1.9184146382799998,0.1598,0.3225,0.1978,-5.006,0.371,-6.202999999999999,0.36200000000000004,0,1076.75,3.76894,18.108076,514.563,25.3823,18.572792,1174.25,39.198,17.087519,1.485273,,,,,,,,101033184,291.487769,1.918954,2.9252925292529253,1.9431083959300868
0.0612,291.489335182,0.65519942687,0.001,0.001,90,4263704439534526592,291.48933530290003,0.0276,0.6551931318,0.0227,0.2071,0.0319,0.027999999999999997,0.071,-1.462,0.053,0,93059.0,28.4184,13.266470000000002,28659.9,73.2616,14.2082,95295.6,77.962,12.314238000000001,1.893963,63.69,1.25,4062.0,0.7997,0.389,,,101034025,291.48934199999997,0.655215,4.671467146714671,0.7835506774678191
4.678573,291.49048537,0.65583293659,0.002,0.001,90,4263704439515002368,291.49048536994,1.7024,0.65583293659,1.0498,,,,,,,0,115.01100000000001,1.53271,20.536516,,,,,,,,,,,,,,,101034025,291.48934199999997,0.655215,0.0,
0.007576,291.490893944,0.19571688081,0.001,0.001,90,4263464642919696000,291.49088431717996,0.0206,0.19570368313,0.02,0.175,0.0253,-2.2359999999999998,0.042,-3.065,0.038,0,51728.6,13.6604,13.904039000000001,16259.5,40.1781,14.823623000000001,52255.0,44.8085,12.9666,1.8570220000000002,,,4162.32,0.8845,0.4207,,,101034839,291.490893,0.195715,5.487548754875487,0.8310508594211912
4.116527,291.491027304,0.19457943484999998,0.023,0.02,90,4263464642908230400,291.49100877417004,0.6611,0.19454611935,0.5991,0.0095,0.7075,-4.303999999999999,1.485,-7.7379999999999995,1.314,0,199.843,1.30515,19.936642000000003,121.162,13.3287,20.142971,204.21400000000003,6.933860000000001,18.986705999999998,1.1562649999999999,,,,,,,,101034839,291.490893,0.195715,2.991299129912991,2.2949361552748524
0.040277999999999994,291.490940321,0.93395880986,0.001,0.001,90,4287732303331368192,291.4909487714,0.0324,0.93395558516,0.0286,0.5145,0.0392,1.962,0.066,-0.7490000000000001,0.057,0,139871.0,64.4043,12.824048,45470.7,83.1609,13.707057999999998,138332.0,123.82,11.909614999999999,1.7974430000000001,35.5,0.8,4210.75,1.064,0.5152,10.41,30.694000000000003,101034881,291.490931,0.9339649999999999,1.95019501950195,0.15692580583794558
0.018359999999999998,291.495436039,-0.12956929199,0.001,0.001,90,4263434848707587200,291.49543908581,0.027,-0.12961596976,0.0247,0.6003,0.0344,0.708,0.06,-10.841,0.057,0,282256.0,42.2314,12.061758,105678.0,103.92399999999999,12.791425,254480.0,170.264,11.247785,1.54364,-4.9,0.61,4572.73,0.611,0.2983,9.9,38.614000000000004,101037205,291.495438,-0.129574,1.671167116711671,0.09881353056669462
3.0225049999999998,291.494600093,-0.12962708382000002,0.001,0.001,90,4263434853010707584,291.49458482727,0.025,-0.12963635182,0.0225,0.8626,0.0321,-3.5460000000000003,0.055,-2.153,0.049,0,22003.5,6.1561699999999995,14.832134,11298.3,74.1477,15.218859,17986.0,126.914,14.124579999999998,1.094278,,,5054.0,1.136,0.5857,1.47,1.275,101037205,291.495438,-0.129574,1.161116111611161,0.04383612594555732
0.076422,291.504017478,1.5271755383899999,0.001,0.001,90,4287837860767811200,291.5039704495,0.0282,1.52713307467,0.0249,0.647,0.0335,-10.919,0.06,-9.863,0.051,0,132821.0,40.8785,12.880197,44463.6,77.075,13.731378,129732.0,125.787,11.979303999999999,1.752073,-4.32,3.07,4013.61,1.183,0.5825,9.42,20.766,101041814,291.503999,1.5271860000000002,1.548154815481548,0.0823684213386257
3.211904,291.504201477,1.52631706669,0.002,0.002,90,4287837860768434816,291.50420147741,2.2289,1.52631706669,1.9928,,,,,,,0,149.661,4.246919999999999,20.250597,,,,,,,,,,,,,,,101041814,291.503999,1.5271860000000002,0.0,
4.59848,291.50346323599996,1.52602634566,0.003,0.003,90,4287837860759631616,291.50345934508,0.0926,1.52600947352,0.0807,0.4503,0.1166,-0.903,0.205,-3.9189999999999996,0.175,0,2320.71,2.72361,17.274314999999998,1038.9,18.4883,17.809954,2404.9,44.7804,16.309177,1.500776,,,,,,,,101041814,291.503999,1.5271860000000002,2.271227122712271,1.0033148526736126
0.06572599999999999,291.50728342400004,0.55728009635,0.002,0.001,90,4263690936157206656,291.50726923158,0.0412,0.5572424477000001,0.0369,0.8749,0.0593,-3.2960000000000003,0.126,-8.744,0.09,0,389244.0,99.2191,11.712811,141436.0,230.34400000000002,12.47499,358771.0,262.988,10.874875999999999,1.600114,29.29,1.11,4543.52,0.8947,0.431,8.13,25.346999999999998,101043587,291.507287,0.557298,1.149114911491149,0.08182306297902972
2.350838,291.507786924,0.5568778540899999,0.01,0.009000000000000001,90,4263690936157821952,291.50778692405,10.2228,0.5568778540899999,9.1619,,,,,,,0,2078.0,48.1258,17.394254999999998,,,,,,,,,,,,,,,101043587,291.507287,0.557298,0.0,
0.111677,291.509754985,-0.08490627376,0.001,0.001,90,4263438392079131776,291.50976771394,0.0263,-0.08490010225,0.0247,0.4339,0.033,2.9560000000000004,0.057999999999999996,1.433,0.055,1,193665.0,41.2613,12.470738,59162.3,76.2006,13.421275,197411.0,117.84899999999999,11.523492999999998,1.897782,-16.77,0.42,4134.79,1.0592,0.514,15.39,62.403,101044836,291.50973500000003,-0.08492999999999999,2.307230723072307,0.18473882261119784
0.189056,291.510232116,0.062464508200000005,0.001,0.001,90,4263458183288529152,291.51018881327,0.0171,0.062437647320000005,0.0159,0.283,0.0211,-10.057,0.038,-6.239,0.035,0,80013.0,18.083,13.430465,27797.7,43.3991,14.241366000000001,76285.6,49.0686,12.555814,1.6855529999999999,-117.24,1.37,4359.42,0.8005,0.3947,12.86,53.83,101045095,291.510233,0.062412,3.522352235223522,0.2725340055999865
4.524579,291.509255998,0.06320262248,0.01,0.009000000000000001,90,4263458183275818368,291.50926304394,0.2837,0.06319069062,0.2517,-1.5777,0.3704,1.636,0.659,-2.7710000000000004,0.61,0,676.625,1.48587,18.612495000000003,481.168,22.7729,18.645647,853.793,20.3863,17.433538000000002,1.212109,,,,,,,,101045095,291.510233,0.062412,5.715571557155715,2.569272746244927
0.10338,291.513023663,2.16551106124,0.001,0.001,90,4288764577277099520,291.51299734232003,0.0305,2.16546434711,0.0303,0.6704,0.0371,-6.109,0.062,-10.85,0.059000000000000004,0,147506.0,36.7077,12.766344,56583.8,85.0755,13.469659,131180.0,149.744,11.967252,1.502407,-1.19,1.09,4563.25,,,6.45,16.237000000000002,101046557,291.51299500000005,2.165509,1.497149714971497,0.08535351500337703
