 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.2035
 -1.4784 -1.5067 -1.4141 -1.2550 -1.1046 -0.9775 -0.8680 -0.7805 -0.7101 -0.6492
 -0.5978 -0.5516 -0.5092 -0.4698 -0.4327 -0.3497 -0.2816 -0.2333 -0.2075 -0.2022
 -0.2131 -0.2356
 -1.3903 -1.2964 -1.3107 -1.2576 -1.1230 -0.9899 -0.8758 -0.7808 -0.7048 -0.6426
 -0.5895 -0.5444 -0.5036 -0.4660 -0.4308 -0.3520 -0.2864 -0.2393 -0.2144 -0.2097
 -0.2205 -0.2425 -0.2724 -0.3073
 -1.3733 -1.2359 -1.1361 -1.1156 -1.1042 -1.0026 -0.8878 -0.7875 -0.7042 -0.6373
 -0.5820 -0.5365 -0.4967 -0.4606 -0.4272 -0.3528 -0.2903 -0.2445 -0.2199 -0.2154
 -0.2260 -0.2477 -0.2772 -0.3118 -0.3494 -0.3911 -0.4380 -0.4892 -0.5428 -0.5955
 -1.3657 -1.2245 -1.0983 -0.9988 -0.9469 -0.9375 -0.8892 -0.7969 -0.7096 -0.6361
 -0.5769 -0.5285 -0.4886 -0.4536 -0.4216 -0.3513 -0.2924 -0.2484 -0.2241 -0.2194
 -0.2299 -0.2514 -0.2808 -0.3155 -0.3533 -0.3935 -0.4371 -0.4854 -0.5385 -0.5933
 -0.6472
 -1.3575 -1.2192 -1.0913 -0.9771 -0.8823 -0.8162 -0.7820 -0.7602 -0.7108 -0.6398
 -0.5752 -0.5228 -0.4803 -0.4452 -0.4141 -0.3474 -0.2922 -0.2505 -0.2268 -0.2217
 -0.2320 -0.2535 -0.2829 -0.3180 -0.3563 -0.3969 -0.4403 -0.4867 -0.5362 -0.5891
 -0.6452
 -1.3512 -1.2121 -1.0860 -0.9717 -0.8694 -0.7819 -0.7134 -0.6645 -0.6327 -0.6061
 -0.5682 -0.5183 -0.4727 -0.4354 -0.4044 -0.3402 -0.2886 -0.2495 -0.2271 -0.2221
 -0.2323 -0.2539 -0.2838 -0.3195 -0.3588 -0.4004 -0.4438 -0.4892 -0.5369 -0.5877
 -0.6424
 -1.3459 -1.2060 -1.0802 -0.9673 -0.8660 -0.7755 -0.6964 -0.6306 -0.5785 -0.5384
 -0.5083 -0.4832 -0.4562 -0.4243 -0.3941 -0.3320 -0.2831 -0.2466 -0.2253 -0.2204
 -0.2302 -0.2517 -0.2818 -0.3181 -0.3586 -0.4015 -0.4460 -0.4919 -0.5394 -0.5889
 -0.6404
 -1.3460 -1.2022 -1.0743 -0.9608 -0.8603 -0.7712 -0.6917 -0.6213 -0.5608 -0.5102
 -0.4687 -0.4356 -0.4092 -0.3875 -0.3669 -0.3197 -0.2752 -0.2410 -0.2210 -0.2163
 -0.2257 -0.2469 -0.2771 -0.3140 -0.3556 -0.4001 -0.4465 -0.4937 -0.5419 -0.5912
 -0.6415
 -1.3513 -1.2008 -1.0659 -0.9546 -0.8525 -0.7634 -0.6854 -0.6161 -0.5544 -0.4999
 -0.4529 -0.4133 -0.3803 -0.3533 -0.3228 -0.3033 -0.2649 -0.2327 -0.2142
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6234 -1.4549 -1.3093 -1.1844 -1.0520 -0.9460 -0.8613 -0.7885 -0.7240 -0.6654
 -0.6108 -0.5598 -0.5124 -0.4684 -0.4275 -0.3376 -0.2627 -0.2069 -0.1702
 -1.6959 -1.4978 -1.3286 -1.1855 -1.0576 -0.9433 -0.8526 -0.7792 -0.7116 -0.6538
 -0.6008 -0.5517 -0.5063 -0.4640 -0.4245 -0.3371 -0.2660 -0.2130 -0.1801 -0.1678
 -1.7150 -1.5460 -1.3626 -1.2018 -1.0696 -0.9474 -0.8480 -0.7703 -0.7020 -0.6437
 -0.5923 -0.5451 -0.5016 -0.4612 -0.4233 -0.3391 -0.2700 -0.2190 -0.1886 -0.1784
 -0.1858
 -1.5113 -1.5469 -1.3965 -1.2286 -1.0811 -0.9577 -0.8501 -0.7649 -0.6959 -0.6348
 -0.5841 -0.5386 -0.4969 -0.4584 -0.4223 -0.3417 -0.2747 -0.2249 -0.1957 -0.1866
 -0.1944 -0.2149
 -1.4042 -1.3744 -1.3757 -1.2512 -1.1022 -0.9699 -0.8588 -0.7650 -0.6904 -0.6288
 -0.5761 -0.5315 -0.4913 -0.4546 -0.4203 -0.3439 -0.2794 -0.2306 -0.2022 -0.1933
 -0.2012 -0.2212 -0.2501 -0.2851
 -1.3796 -1.2462 -1.1874 -1.2011 -1.1145 -0.9868 -0.8700 -0.7710 -0.6896 -0.6239
 -0.5688 -0.5237 -0.4846 -0.4493 -0.4168 -0.3447 -0.2833 -0.2358 -0.2073 -0.1986
 -0.2064 -0.2261 -0.2545 -0.2890 -0.3275 -0.3694 -0.4170 -0.4706 -0.5248 -0.5788
 -1.3805 -1.2301 -1.1050 -1.0272 -1.0192 -0.9841 -0.8829 -0.7812 -0.6945 -0.6220
 -0.5641 -0.5159 -0.4767 -0.4424 -0.4112 -0.3432 -0.2856 -0.2400 -0.2118 -0.2027
 -0.2102 -0.2297 -0.2578 -0.2919 -0.3300 -0.3711 -0.4157 -0.4649 -0.5197 -0.5753
 -0.6304
 -1.3895 -1.2333 -1.0966 -0.9811 -0.8967 -0.8567 -0.8413 -0.7858 -0.7025 -0.6261
 -0.5621 -0.5106 -0.4685 -0.4340 -0.4037 -0.3392 -0.2854 -0.2425 -0.2150 -0.2055
 -0.2125 -0.2318 -0.2598 -0.2939 -0.3320 -0.3729 -0.4165 -0.4631 -0.5142 -0.5701
 -0.6271
 -1.4013 -1.2404 -1.0996 -0.9770 -0.8721 -0.7888 -0.7324 -0.7006 -0.6737 -0.6255
 -0.5630 -0.5068 -0.4614 -0.4245 -0.3941 -0.3321 -0.2818 -0.2419 -0.2159 -0.2065
 -0.2132 -0.2325 -0.2606 -0.2949 -0.3336 -0.3749 -0.4186 -0.4648 -0.5138 -0.5664
 -0.6232
 -1.4214 -1.2534 -1.1074 -0.9813 -0.8721 -0.7779 -0.6996 -0.6391 -0.5952 -0.5637
 -0.5352 -0.5000 -0.4570 -0.4175 -0.3850 -0.3238 -0.2763 -0.2392 -0.2149 -0.2058
 -0.2119 -0.2307 -0.2588 -0.2934 -0.3326 -0.3748 -0.4193 -0.4656 -0.5141 -0.5648
 -0.6199
 -1.4518 -1.2723 -1.1183 -0.9874 -0.8751 -0.7784 -0.6947 -0.6232 -0.5645 -0.5176
 -0.4807 -0.4514 -0.4258 -0.4000 -0.3720 -0.3137 -0.2685 -0.2338 -0.2112 -0.2027
 -0.2084 -0.2267 -0.2546 -0.2895 -0.3293 -0.3725 -0.4183 -0.4657 -0.5147 -0.5653
 -0.6177
 -1.4927 -1.2971 -1.1280 -0.9963 -0.8791 -0.7794 -0.6941 -0.6203 -0.5564 -0.5019
 -0.4563 -0.4188 -0.3881 -0.3628 -0.3551 -0.3018 -0.2584 -0.2257 -0.2048
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5685 -1.4125 -1.2764 -1.1583 -1.0270 -0.9287 -0.8474 -0.7745 -0.7090 -0.6498
 -0.5959 -0.5457 -0.4991 -0.4559 -0.4158 -0.3282 -0.2560 -0.2013 -0.1637
 -1.6346 -1.4508 -1.2934 -1.1599 -1.0341 -0.9247 -0.8371 -0.7633 -0.6967 -0.6384
 -0.5863 -0.5378 -0.4929 -0.4513 -0.4125 -0.3274 -0.2580 -0.2053 -0.1708 -0.1552
 -1.6956 -1.5055 -1.3270 -1.1739 -1.0473 -0.9279 -0.8322 -0.7557 -0.6869 -0.6294
 -0.5782 -0.5314 -0.4884 -0.4486 -0.4114 -0.3291 -0.2613 -0.2100 -0.1774 -0.1638
 -0.1677
 -1.6499 -1.5439 -1.3682 -1.2011 -1.0592 -0.9398 -0.8335 -0.7500 -0.6824 -0.6208
 -0.5704 -0.5252 -0.4839 -0.4458 -0.4104 -0.3317 -0.2659 -0.2154 -0.1835 -0.1708
 -0.1752 -0.1933
 -1.4405 -1.4667 -1.3878 -1.2316 -1.0800 -0.9517 -0.8419 -0.7501 -0.6767 -0.6155
 -0.5626 -0.5184 -0.4786 -0.4422 -0.4086 -0.3340 -0.2706 -0.2210 -0.1893 -0.1767
 -0.1812 -0.1990 -0.2267 -0.2617
 -1.3830 -1.2704 -1.2765 -1.2345 -1.1024 -0.9683 -0.8538 -0.7563 -0.6757 -0.6109
 -0.5558 -0.5109 -0.4721 -0.4371 -0.4051 -0.3348 -0.2747 -0.2264 -0.1947 -0.1818
 -0.1861 -0.2035 -0.2306 -0.2646 -0.3036 -0.3468 -0.3955 -0.4502 -0.5048 -0.5601
 -1.3849 -1.2329 -1.1196 -1.0901 -1.0834 -0.9832 -0.8675 -0.7659 -0.6802 -0.6089
 -0.5516 -0.5034 -0.4644 -0.4304 -0.3998 -0.3334 -0.2771 -0.2309 -0.1995 -0.1861
 -0.1898 -0.2070 -0.2336 -0.2670 -0.3052 -0.3469 -0.3922 -0.4429 -0.4990 -0.5551
 -0.6115
 -1.4058 -1.2378 -1.0986 -0.9889 -0.9300 -0.9220 -0.8714 -0.7772 -0.6882 -0.6126
 -0.5493 -0.4984 -0.4564 -0.4223 -0.3925 -0.3296 -0.2772 -0.2338 -0.2033 -0.1894
 -0.1924 -0.2091 -0.2355 -0.2686 -0.3063 -0.3474 -0.3912 -0.4388 -0.4915 -0.5490
 -0.6067
 -1.4298 -1.2545 -1.1049 -0.9785 -0.8756 -0.8042 -0.7707 -0.7477 -0.6914 -0.6170
 -0.5499 -0.4945 -0.4496 -0.4129 -0.3829 -0.3225 -0.2737 -0.2336 -0.2048 -0.1910
 -0.1935 -0.2099 -0.2362 -0.2693 -0.3072 -0.3483 -0.3922 -0.4388 -0.4888 -0.5429
 -0.6016
 -1.4739 -1.2830 -1.1218 -0.9874 -0.8738 -0.7792 -0.7060 -0.6563 -0.6250 -0.5948
 -0.5502 -0.4957 -0.4467 -0.4065 -0.3740 -0.3141 -0.2681 -0.2312 -0.2045 -0.1912
 -0.1930 -0.2085 -0.2345 -0.2676 -0.3057 -0.3472 -0.3914 -0.4379 -0.4870 -0.5391
 -0.5945
 -1.5358 -1.3233 -1.1467 -1.0025 -0.8822 -0.7809 -0.6955 -0.6256 -0.5717 -0.5314
 -0.5000 -0.4707 -0.4379 -0.4006 -0.3662 -0.3044 -0.2602 -0.2259 -0.2015 -0.1891
 -0.1905 -0.2052 -0.2306 -0.2638 -0.3022 -0.3442 -0.3892 -0.4364 -0.4856 -0.5372
 -0.5910
 -1.6155 -1.3754 -1.1795 -1.0246 -0.8950 -0.7878 -0.6979 -0.6215 -0.5573 -0.5045
 -0.4620 -0.4278 -0.3993 -0.3737 -0.3595 -0.2934 -0.2500 -0.2177 -0.1958
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5089 -1.3783 -1.2528 -1.1320 -1.0074 -0.8991 -0.8093 -0.7342 -0.6706 -0.6158
 -0.5674 -0.5233 -0.4820 -0.4419 -0.4025 -0.3166 -0.2460 -0.1914 -0.1553
 -1.5882 -1.4091 -1.2602 -1.1386 -1.0137 -0.9077 -0.8225 -0.7495 -0.6821 -0.6241
 -0.5715 -0.5231 -0.4786 -0.4374 -0.3992 -0.3156 -0.2476 -0.1950 -0.1602 -0.1426
 -1.6619 -1.4618 -1.2921 -1.1499 -1.0274 -0.9099 -0.8172 -0.7414 -0.6727 -0.6153
 -0.5640 -0.5173 -0.4744 -0.4348 -0.3981 -0.3171 -0.2506 -0.1993 -0.1653 -0.1489
 -0.1496
 -1.6779 -1.5179 -1.3356 -1.1739 -1.0415 -0.9222 -0.8175 -0.7357 -0.6689 -0.6071
 -0.5567 -0.5114 -0.4702 -0.4324 -0.3973 -0.3198 -0.2550 -0.2043 -0.1706 -0.1547
 -0.1558 -0.1715
 -1.5229 -1.5136 -1.3743 -1.2076 -1.0585 -0.9374 -0.8264 -0.7354 -0.6632 -0.6013
 -0.5493 -0.5051 -0.4652 -0.4290 -0.3957 -0.3222 -0.2599 -0.2100 -0.1761 -0.1600
 -0.1610 -0.1762 -0.2024 -0.2370
 -1.3901 -1.3319 -1.3445 -1.2321 -1.0841 -0.9501 -0.8402 -0.7414 -0.6622 -0.5983
 -0.5427 -0.4980 -0.4591 -0.4243 -0.3925 -0.3232 -0.2642 -0.2157 -0.1817 -0.1650
 -0.1654 -0.1802 -0.2057 -0.2391 -0.2781 -0.3226 -0.3731 -0.4281 -0.4831 -0.5397
 -1.3845 -1.2374 -1.1570 -1.1709 -1.0961 -0.9698 -0.8516 -0.7526 -0.6666 -0.5961
 -0.5396 -0.4909 -0.4518 -0.4180 -0.3874 -0.3221 -0.2669 -0.2206 -0.1870 -0.1696
 -0.1692 -0.1833 -0.2082 -0.2409 -0.2790 -0.3214 -0.3679 -0.4200 -0.4766 -0.5332
 -0.5909
 -1.4064 -1.2373 -1.1008 -1.0084 -0.9944 -0.9655 -0.8658 -0.7632 -0.6750 -0.5997
 -0.5370 -0.4866 -0.4442 -0.4101 -0.3805 -0.3185 -0.2672 -0.2240 -0.1914 -0.1735
 -0.1721 -0.1855 -0.2098 -0.2419 -0.2794 -0.3208 -0.3656 -0.4141 -0.4677 -0.5261
 -0.5843
 -1.4425 -1.2582 -1.1047 -0.9790 -0.8846 -0.8390 -0.8244 -0.7671 -0.6823 -0.6038
 -0.5368 -0.4825 -0.4378 -0.4010 -0.3712 -0.3116 -0.2639 -0.2241 -0.1936 -0.1759
 -0.1738 -0.1865 -0.2105 -0.2423 -0.2795 -0.3206 -0.3648 -0.4119 -0.4626 -0.5180
 -0.5781
 -1.5040 -1.2974 -1.1265 -0.9878 -0.8734 -0.7826 -0.7211 -0.6893 -0.6610 -0.6080
 -0.5427 -0.4839 -0.4350 -0.3950 -0.3625 -0.3033 -0.2585 -0.2220 -0.1939 -0.1770
 -0.1742 -0.1858 -0.2090 -0.2406 -0.2776 -0.3186 -0.3627 -0.4093 -0.4587 -0.5117
 -0.5686
 -1.5929 -1.3549 -1.1615 -1.0083 -0.8838 -0.7806 -0.6962 -0.6313 -0.5863 -0.5545
 -0.5226 -0.4818 -0.4345 -0.3914 -0.3558 -0.2937 -0.2505 -0.2168 -0.1913 -0.1757
 -0.1728 -0.1833 -0.2057 -0.2369 -0.2740 -0.3151 -0.3595 -0.4064 -0.4557 -0.5077
 -0.5626
 -1.7092 -1.4307 -1.2097 -1.0397 -0.9024 -0.7907 -0.6984 -0.6215 -0.5590 -0.5102
 -0.4725 -0.4417 -0.4122 -0.3813 -0.3511 -0.2828 -0.2399 -0.2085 -0.1858
