 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.2377 -1.2753 -1.1958 -1.0579 -0.9356 -0.8407 -0.7660 -0.7100 -0.6655 -0.6266
 -0.5947 -0.5672 -0.5429 -0.5214 -0.5019 -0.4609 -0.4301 -0.4128 -0.4123 -0.4278
 -0.4566 -0.4952
 -1.1617 -1.0912 -1.1143 -1.0727 -0.9586 -0.8531 -0.7709 -0.7087 -0.6618 -0.6236
 -0.5909 -0.5644 -0.5414 -0.5212 -0.5031 -0.4651 -0.4361 -0.4194 -0.4194 -0.4355
 -0.4645 -0.5031 -0.5481 -0.5969
 -1.1379 -1.0394 -0.9618 -0.9526 -0.9516 -0.8698 -0.7815 -0.7115 -0.6591 -0.6193
 -0.5867 -0.5603 -0.5383 -0.5193 -0.5025 -0.4677 -0.4409 -0.4250 -0.4250 -0.4411
 -0.4701 -0.5085 -0.5537 -0.6030 -0.6544 -0.7087 -0.7668 -0.8278 -0.8899 -0.9504
 -1.1078 -1.0209 -0.9298 -0.8527 -0.8155 -0.8181 -0.7871 -0.7196 -0.6603 -0.6157
 -0.5821 -0.5550 -0.5335 -0.5156 -0.4999 -0.4682 -0.4440 -0.4294 -0.4293 -0.4450
 -0.4737 -0.5119 -0.5571 -0.6069 -0.6592 -0.7133 -0.7701 -0.8302 -0.8936 -0.9574
 -1.0195
 -1.0607 -0.9937 -0.9149 -0.8338 -0.7619 -0.7136 -0.6949 -0.6893 -0.6611 -0.6154
 -0.5774 -0.5495 -0.5273 -0.5099 -0.4953 -0.4666 -0.4453 -0.4322 -0.4324 -0.4475
 -0.4757 -0.5136 -0.5586 -0.6087 -0.6617 -0.7167 -0.7741 -0.8338 -0.8957 -0.9594
 -1.0248
 -1.0023 -0.9492 -0.8879 -0.8193 -0.7491 -0.6854 -0.6365 -0.6060 -0.5921 -0.5846
 -0.5682 -0.5419 -0.5197 -0.5021 -0.4882 -0.4623 -0.4438 -0.4329 -0.4338 -0.4486
 -0.4764 -0.5142 -0.5592 -0.6095 -0.6632 -0.7190 -0.7767 -0.8362 -0.8975 -0.9610
 -1.0268
 -0.9418 -0.8951 -0.8451 -0.7923 -0.7345 -0.6757 -0.6212 -0.5763 -0.5439 -0.5232
 -0.5124 -0.5069 -0.5003 -0.4897 -0.4786 -0.4561 -0.4405 -0.4317 -0.4333 -0.4478
 -0.4748 -0.5121 -0.5569 -0.6073 -0.6614 -0.7178 -0.7761 -0.8358 -0.8970 -0.9599
 -1.0244
 -0.8754 -0.8341 -0.7920 -0.7492 -0.7052 -0.6582 -0.6105 -0.5653 -0.5266 -0.4963
 -0.4748 -0.4612 -0.4540 -0.4512 -0.4498 -0.4449 -0.4346 -0.4282 -0.4308 -0.4452
 -0.4714 -0.5079 -0.5523 -0.6026 -0.6570 -0.7143 -0.7734 -0.8337 -0.8951 -0.9576
 -1.0212
 -0.8030 -0.7663 -0.7272 -0.6946 -0.6607 -0.6257 -0.5889 -0.5514 -0.5155 -0.4835
 -0.4573 -0.4377 -0.4242 -0.4161 -0.4018 -0.4287 -0.4261 -0.4224 -0.4263
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.2970 -1.1674 -1.0577 -0.9660 -0.8708 -0.8003 -0.7456 -0.6981 -0.6557 -0.6174
 -0.5826 -0.5513 -0.5232 -0.4981 -0.4759 -0.4314 -0.3999 -0.3797 -0.3715
 -1.3803 -1.2167 -1.0816 -0.9722 -0.8793 -0.8018 -0.7436 -0.6966 -0.6522 -0.6147
 -0.5814 -0.5517 -0.5253 -0.5018 -0.4809 -0.4383 -0.4078 -0.3894 -0.3844 -0.3940
 -1.4244 -1.2765 -1.1205 -0.9908 -0.8915 -0.8059 -0.7415 -0.6926 -0.6489 -0.6111
 -0.5793 -0.5511 -0.5263 -0.5043 -0.4846 -0.4442 -0.4149 -0.3977 -0.3947 -0.4063
 -0.4315
 -1.2578 -1.2984 -1.1646 -1.0210 -0.9037 -0.8139 -0.7421 -0.6889 -0.6461 -0.6073
 -0.5762 -0.5495 -0.5261 -0.5054 -0.4871 -0.4493 -0.4212 -0.4046 -0.4024 -0.4152
 -0.4413 -0.4777
 -1.1681 -1.1542 -1.1630 -1.0529 -0.9272 -0.8246 -0.7469 -0.6871 -0.6420 -0.6046
 -0.5724 -0.5467 -0.5245 -0.5052 -0.4881 -0.4532 -0.4268 -0.4106 -0.4089 -0.4219
 -0.4484 -0.4850 -0.5290 -0.5778
 -1.1415 -1.0434 -1.0009 -1.0218 -0.9486 -0.8434 -0.7553 -0.6886 -0.6390 -0.6006
 -0.5683 -0.5426 -0.5215 -0.5033 -0.4875 -0.4557 -0.4315 -0.4160 -0.4139 -0.4270
 -0.4535 -0.4902 -0.5343 -0.5834 -0.6357 -0.6903 -0.7489 -0.8118 -0.8744 -0.9360
 -1.1218 -1.0242 -0.9312 -0.8713 -0.8729 -0.8500 -0.7700 -0.6953 -0.6389 -0.5964
 -0.5642 -0.5375 -0.5168 -0.4997 -0.4851 -0.4563 -0.4348 -0.4206 -0.4183 -0.4309
 -0.4571 -0.4935 -0.5376 -0.5869 -0.6394 -0.6944 -0.7519 -0.8127 -0.8775 -0.9420
 -1.0052
 -1.0905 -1.0073 -0.9183 -0.8334 -0.7688 -0.7424 -0.7395 -0.7025 -0.6439 -0.5952
 -0.5593 -0.5324 -0.5109 -0.4943 -0.4806 -0.4548 -0.4362 -0.4239 -0.4219 -0.4337
 -0.4591 -0.4953 -0.5390 -0.5883 -0.6412 -0.6964 -0.7539 -0.8137 -0.8769 -0.9433
 -1.0095
 -1.0476 -0.9762 -0.9012 -0.8231 -0.7484 -0.6866 -0.6470 -0.6306 -0.6206 -0.5936
 -0.5558 -0.5257 -0.5040 -0.4869 -0.4739 -0.4506 -0.4349 -0.4249 -0.4239 -0.4355
 -0.4603 -0.4960 -0.5396 -0.5888 -0.6419 -0.6975 -0.7555 -0.8155 -0.8780 -0.9429
 -1.0105
 -0.9961 -0.9345 -0.8710 -0.8059 -0.7393 -0.6755 -0.6202 -0.5786 -0.5526 -0.5389
 -0.5295 -0.5154 -0.4954 -0.4788 -0.4657 -0.4447 -0.4317 -0.4241 -0.4243 -0.4357
 -0.4595 -0.4944 -0.5375 -0.5865 -0.6395 -0.6954 -0.7535 -0.8137 -0.8758 -0.9405
 -1.0078
 -0.9335 -0.8822 -0.8290 -0.7742 -0.7194 -0.6644 -0.6114 -0.5641 -0.5258 -0.4981
 -0.4801 -0.4698 -0.4636 -0.4579 -0.4510 -0.4362 -0.4262 -0.4210 -0.4226 -0.4342
 -0.4572 -0.4911 -0.5335 -0.5821 -0.6350 -0.6911 -0.7497 -0.8101 -0.8722 -0.9359
 -1.0012
 -0.8599 -0.8193 -0.7793 -0.7323 -0.6853 -0.6407 -0.5966 -0.5540 -0.5152 -0.4821
 -0.4565 -0.4384 -0.4268 -0.4204 -0.4298 -0.4251 -0.4184 -0.4156 -0.4188
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.2326 -1.1171 -1.0179 -0.9334 -0.8410 -0.7778 -0.7262 -0.6791 -0.6365 -0.5983
 -0.5643 -0.5337 -0.5064 -0.4823 -0.4610 -0.4196 -0.3911 -0.3737 -0.3669
 -1.3031 -1.1585 -1.0379 -0.9390 -0.8494 -0.7774 -0.7225 -0.6759 -0.6326 -0.5951
 -0.5626 -0.5335 -0.5077 -0.4849 -0.4649 -0.4252 -0.3977 -0.3815 -0.3769 -0.3845
 -1.3839 -1.2209 -1.0740 -0.9543 -0.8616 -0.7798 -0.7194 -0.6723 -0.6286 -0.5918
 -0.5603 -0.5326 -0.5083 -0.4870 -0.4681 -0.4303 -0.4038 -0.3883 -0.3851 -0.3946
 -0.4170
 -1.3699 -1.2766 -1.1223 -0.9831 -0.8731 -0.7882 -0.7189 -0.6679 -0.6268 -0.5879
 -0.5573 -0.5309 -0.5080 -0.4879 -0.4703 -0.4349 -0.4094 -0.3942 -0.3915 -0.4020
 -0.4254 -0.4596
 -1.1922 -1.2279 -1.1581 -1.0201 -0.8947 -0.7977 -0.7227 -0.6658 -0.6221 -0.5856
 -0.5535 -0.5282 -0.5065 -0.4877 -0.4713 -0.4387 -0.4148 -0.3999 -0.3970 -0.4078
 -0.4316 -0.4662 -0.5090 -0.5576
 -1.1411 -1.0579 -1.0732 -1.0388 -0.9232 -0.8143 -0.7305 -0.6668 -0.6189 -0.5817
 -0.5497 -0.5242 -0.5036 -0.4860 -0.4708 -0.4412 -0.4194 -0.4053 -0.4021 -0.4125
 -0.4363 -0.4710 -0.5138 -0.5625 -0.6151 -0.6707 -0.7303 -0.7941 -0.8571 -0.9200
 -1.1267 -1.0238 -0.9380 -0.9200 -0.9206 -0.8356 -0.7438 -0.6715 -0.6179 -0.5773
 -0.5460 -0.5195 -0.4991 -0.4826 -0.4687 -0.4420 -0.4229 -0.4100 -0.4068 -0.4165
 -0.4397 -0.4742 -0.5169 -0.5656 -0.6182 -0.6736 -0.7318 -0.7939 -0.8597 -0.9248
 -0.9891
 -1.1080 -1.0123 -0.9176 -0.8350 -0.7910 -0.7921 -0.7550 -0.6827 -0.6209 -0.5752
 -0.5410 -0.5148 -0.4935 -0.4775 -0.4645 -0.4408 -0.4246 -0.4137 -0.4107 -0.4197
 -0.4420 -0.4759 -0.5183 -0.5668 -0.6194 -0.6748 -0.7325 -0.7932 -0.8576 -0.9252
 -0.9922
 -1.0787 -0.9923 -0.9069 -0.8225 -0.7470 -0.6936 -0.6730 -0.6631 -0.6257 -0.5759
 -0.5363 -0.5082 -0.4871 -0.4704 -0.4579 -0.4369 -0.4236 -0.4152 -0.4134 -0.4221
 -0.4436 -0.4768 -0.5189 -0.5671 -0.6196 -0.6751 -0.7332 -0.7936 -0.8569 -0.9231
 -0.9922
 -1.0408 -0.9632 -0.8871 -0.8124 -0.7396 -0.6733 -0.6205 -0.5871 -0.5710 -0.5579
 -0.5340 -0.5036 -0.4802 -0.4633 -0.4503 -0.4312 -0.4205 -0.4148 -0.4146 -0.4233
 -0.4436 -0.4757 -0.5169 -0.5647 -0.6168 -0.6721 -0.7301 -0.7903 -0.8530 -0.9182
 -0.9858
 -0.9959 -0.9250 -0.8566 -0.7905 -0.7271 -0.6659 -0.6097 -0.5620 -0.5267 -0.5038
 -0.4901 -0.4797 -0.4675 -0.4526 -0.4408 -0.4233 -0.4152 -0.4120 -0.4136 -0.4228
 -0.4424 -0.4731 -0.5134 -0.5605 -0.6123 -0.6674 -0.7254 -0.7855 -0.8477 -0.9122
 -0.9787
 -0.9440 -0.8777 -0.8243 -0.7598 -0.7020 -0.6496 -0.5998 -0.5535 -0.5130 -0.4804
 -0.4566 -0.4408 -0.4310 -0.4245 -0.4294 -0.4132 -0.4077 -0.4068 -0.4104
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.1674 -1.0753 -0.9866 -0.9011 -0.8158 -0.7430 -0.6837 -0.6352 -0.5953 -0.5619
 -0.5335 -0.5087 -0.4862 -0.4649 -0.4446 -0.4052 -0.3797 -0.3666 -0.3623
 -1.2402 -1.1058 -0.9963 -0.9093 -0.8221 -0.7540 -0.7017 -0.6564 -0.6128 -0.5756
 -0.5431 -0.5142 -0.4889 -0.4666 -0.4472 -0.4096 -0.3847 -0.3713 -0.3681 -0.3749
 -1.3255 -1.1620 -1.0282 -0.9212 -0.8336 -0.7547 -0.6977 -0.6518 -0.6086 -0.5722
 -0.5408 -0.5133 -0.4891 -0.4681 -0.4497 -0.4138 -0.3897 -0.3762 -0.3736 -0.3821
 -0.4023
 -1.3736 -1.2310 -1.0758 -0.9455 -0.8459 -0.7625 -0.6957 -0.6469 -0.6070 -0.5682
 -0.5378 -0.5116 -0.4888 -0.4690 -0.4518 -0.4180 -0.3947 -0.3813 -0.3788 -0.3881
 -0.4092 -0.4412
 -1.2550 -1.2537 -1.1269 -0.9829 -0.8629 -0.7740 -0.6994 -0.6440 -0.6020 -0.5654
 -0.5341 -0.5089 -0.4874 -0.4689 -0.4528 -0.4216 -0.3998 -0.3866 -0.3837 -0.3929
 -0.4144 -0.4468 -0.4882 -0.5362
 -1.1415 -1.1041 -1.1224 -1.0196 -0.8921 -0.7858 -0.7077 -0.6445 -0.5985 -0.5625
 -0.5304 -0.5053 -0.4847 -0.4674 -0.4526 -0.4243 -0.4046 -0.3920 -0.3887 -0.3973
 -0.4184 -0.4510 -0.4924 -0.5405 -0.5930 -0.6498 -0.7110 -0.7751 -0.8384 -0.9024
 -1.1257 -1.0230 -0.9634 -0.9833 -0.9168 -0.8091 -0.7173 -0.6494 -0.5971 -0.5579
 -0.5275 -0.5008 -0.4806 -0.4644 -0.4507 -0.4254 -0.4082 -0.3970 -0.3937 -0.4014
 -0.4217 -0.4538 -0.4951 -0.5430 -0.5957 -0.6517 -0.7109 -0.7742 -0.8405 -0.9059
 -0.9714
 -1.1131 -1.0118 -0.9156 -0.8453 -0.8399 -0.8188 -0.7358 -0.6578 -0.5990 -0.5554
 -0.5223 -0.4968 -0.4753 -0.4595 -0.4469 -0.4245 -0.4102 -0.4011 -0.3983 -0.4051
 -0.4243 -0.4555 -0.4963 -0.5439 -0.5963 -0.6521 -0.7106 -0.7720 -0.8373 -0.9056
 -0.9730
 -1.0973 -0.9994 -0.9071 -0.8199 -0.7491 -0.7163 -0.7106 -0.6678 -0.6051 -0.5539
 -0.5166 -0.4902 -0.4695 -0.4528 -0.4408 -0.4210 -0.4096 -0.4030 -0.4015 -0.4082
 -0.4264 -0.4566 -0.4967 -0.5439 -0.5960 -0.6515 -0.7099 -0.7708 -0.8345 -0.9018
 -0.9720
 -1.0704 -0.9806 -0.8951 -0.8136 -0.7371 -0.6715 -0.6267 -0.6074 -0.5925 -0.5583
 -0.5169 -0.4851 -0.4629 -0.4463 -0.4335 -0.4156 -0.4069 -0.4030 -0.4034 -0.4104
 -0.4275 -0.4562 -0.4951 -0.5414 -0.5929 -0.6479 -0.7058 -0.7661 -0.8291 -0.8949
 -0.9636
 -1.0439 -0.9554 -0.8741 -0.7994 -0.7296 -0.6644 -0.6067 -0.5614 -0.5323 -0.5157
 -0.5007 -0.4801 -0.4560 -0.4381 -0.4256 -0.4082 -0.4019 -0.4006 -0.4030 -0.4109
 -0.4274 -0.4547 -0.4922 -0.5375 -0.5883 -0.6428 -0.7003 -0.7600 -0.8223 -0.8870
 -0.9544
 -1.0178 -0.9238 -0.8441 -0.7759 -0.7119 -0.6536 -0.5996 -0.5509 -0.5103 -0.4796
 -0.4590 -0.4455 -0.4347 -0.4238 -0.4171 -0.3988 -0.3946 -0.3958 -0.4003
