 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  w   
 -3.3580 -3.3583 -3.2173 -2.9967 -2.7857 -2.6027 -2.4419 -2.3095 -2.2001 -2.1049
 -2.0215 -1.9445 -1.8730 -1.8061 -1.7434 -1.6051 -1.4933 -1.4077 -1.3460 -1.3036
 -1.2755 -1.2583
 -3.2601 -3.1074 -3.0949 -3.0028 -2.8126 -2.6233 -2.4567 -2.3139 -2.1961 -2.0975
 -2.0124 -1.9365 -1.8662 -1.8008 -1.7395 -1.6042 -1.4941 -1.4096 -1.3491 -1.3079
 -1.2809 -1.2646 -1.2562 -1.2533
 -3.2683 -3.0445 -2.8901 -2.8385 -2.7967 -2.6457 -2.4788 -2.3295 -2.2014 -2.0952
 -2.0061 -1.9297 -1.8603 -1.7962 -1.7362 -1.6039 -1.4956 -1.4120 -1.3521 -1.3116
 -1.2856 -1.2701 -1.2627 -1.2608 -1.2626 -1.2688 -1.2802 -1.2968 -1.3178 -1.3422
 -3.3132 -3.0586 -2.8555 -2.7038 -2.6160 -2.5780 -2.4902 -2.3502 -2.2169 -2.1013
 -2.0049 -1.9245 -1.8549 -1.7916 -1.7327 -1.6033 -1.4969 -1.4142 -1.3546 -1.3145
 -1.2892 -1.2747 -1.2684 -1.2679 -1.2711 -1.2773 -1.2874 -1.3022 -1.3221 -1.3464
 -1.3741
 -3.3866 -3.1043 -2.8753 -2.6902 -2.5447 -2.4404 -2.3739 -2.3195 -2.2299 -2.1161
 -2.0116 -1.9239 -1.8508 -1.7872 -1.7290 -1.6019 -1.4976 -1.4158 -1.3563 -1.3163
 -1.2914 -1.2779 -1.2728 -1.2741 -1.2791 -1.2869 -1.2975 -1.3115 -1.3296 -1.3523
 -1.3799
 -3.4789 -3.1735 -2.9199 -2.7131 -2.5438 -2.4069 -2.2992 -2.2160 -2.1514 -2.0909
 -2.0157 -1.9283 -1.8490 -1.7826 -1.7242 -1.5986 -1.4960 -1.4153 -1.3562 -1.3162
 -1.2917 -1.2790 -1.2753 -1.2784 -1.2858 -1.2960 -1.3086 -1.3235 -1.3410 -1.3621
 -1.3878
 -3.6052 -3.2685 -2.9887 -2.7603 -2.5728 -2.4176 -2.2896 -2.1843 -2.0972 -2.0240
 -1.9615 -1.9038 -1.8433 -1.7795 -1.7210 -1.5963 -1.4949 -1.4149 -1.3557 -1.3152
 -1.2905 -1.2783 -1.2757 -1.2804 -1.2902 -1.3032 -1.3184 -1.3354 -1.3541 -1.3753
 -1.3989
 -3.7611 -3.3907 -3.0812 -2.8266 -2.6200 -2.4494 -2.3070 -2.1875 -2.0871 -2.0014
 -1.9271 -1.8623 -1.8054 -1.7538 -1.7045 -1.5920 -1.4929 -1.4134 -1.3540 -1.3129
 -1.2876 -1.2753 -1.2733 -1.2794 -1.2914 -1.3073 -1.3257 -1.3457 -1.3668 -1.3893
 -1.4129
 -3.9466 -3.5401 -3.1855 -2.9125 -2.6839 -2.4963 -2.3405 -2.2093 -2.0982 -2.0031
 -1.9208 -1.8488 -1.7852 -1.7290 -1.6747 -1.5857 -1.4900 -1.4108 -1.3511
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  w   
 -3.5823 -3.3296 -3.1125 -2.9276 -2.7373 -2.5807 -2.4515 -2.3391 -2.2388 -2.1470
 -2.0611 -1.9804 -1.9050 -1.8347 -1.7691 -1.6241 -1.5012 -1.4051 -1.3312
 -3.6574 -3.3722 -3.1280 -2.9209 -2.7358 -2.5687 -2.4321 -2.3179 -2.2139 -2.1231
 -2.0384 -1.9592 -1.8854 -1.8164 -1.7519 -1.6096 -1.4931 -1.4009 -1.3314 -1.2818
 -3.6629 -3.4226 -3.1661 -2.9389 -2.7481 -2.5712 -2.4234 -2.3035 -2.1976 -2.1064
 -2.0231 -1.9455 -1.8732 -1.8057 -1.7425 -1.6027 -1.4885 -1.3990 -1.3326 -1.2857
 -1.2545
 -3.4029 -3.4153 -3.2054 -2.9729 -2.7646 -2.5857 -2.4270 -2.2974 -2.1894 -2.0944
 -2.0118 -1.9356 -1.8648 -1.7988 -1.7369 -1.5998 -1.4874 -1.3994 -1.3348 -1.2896
 -1.2596 -1.2409
 -3.2768 -3.2051 -3.1782 -3.0022 -2.7947 -2.6059 -2.4426 -2.3012 -2.1854 -2.0875
 -2.0031 -1.9278 -1.8582 -1.7936 -1.7331 -1.5989 -1.4881 -1.4012 -1.3375 -1.2933
 -1.2643 -1.2463 -1.2369 -1.2339
 -3.2692 -3.0563 -2.9547 -2.9443 -2.8142 -2.6331 -2.4637 -2.3156 -2.1900 -2.0855
 -1.9969 -1.9211 -1.8524 -1.7889 -1.7297 -1.5985 -1.4896 -1.4035 -1.3402 -1.2967
 -1.2684 -1.2512 -1.2425 -1.2401 -1.2423 -1.2485 -1.2603 -1.2782 -1.2999 -1.3254
 -3.3194 -3.0587 -2.8625 -2.7405 -2.7058 -2.6369 -2.4877 -2.3372 -2.2047 -2.0903
 -1.9959 -1.9160 -1.8470 -1.7843 -1.7261 -1.5978 -1.4910 -1.4059 -1.3428 -1.2995
 -1.2717 -1.2553 -1.2475 -1.2460 -1.2490 -1.2556 -1.2661 -1.2813 -1.3025 -1.3276
 -1.3565
 -3.4137 -3.1096 -2.8750 -2.6934 -2.5641 -2.4923 -2.4479 -2.3529 -2.2248 -2.1053
 -2.0017 -1.9153 -1.8429 -1.7798 -1.7221 -1.5962 -1.4916 -1.4077 -1.3449 -1.3015
 -1.2740 -1.2583 -1.2514 -1.2511 -1.2554 -1.2630 -1.2739 -1.2883 -1.3074 -1.3318
 -1.3603
 -3.5308 -3.1954 -2.9248 -2.7126 -2.5447 -2.4163 -2.3250 -2.2625 -2.2031 -2.1165
 -2.0138 -1.9199 -1.8412 -1.7752 -1.7172 -1.5927 -1.4901 -1.4076 -1.3453 -1.3018
 -1.2745 -1.2594 -1.2536 -1.2547 -1.2607 -1.2701 -1.2825 -1.2978 -1.3163 -1.3388
 -1.3664
 -3.7092 -3.3213 -3.0094 -2.7660 -2.5726 -2.4173 -2.2936 -2.1967 -2.1204 -2.0573
 -1.9960 -1.9256 -1.8472 -1.7756 -1.7150 -1.5904 -1.4890 -1.4075 -1.3455 -1.3017
 -1.2740 -1.2591 -1.2540 -1.2564 -1.2641 -1.2757 -1.2903 -1.3072 -1.3267 -1.3484
 -1.3751
 -3.9413 -3.4873 -3.1257 -2.8474 -2.6270 -2.4501 -2.3062 -2.1888 -2.0928 -2.0128
 -1.9443 -1.8839 -1.8271 -1.7696 -1.7113 -1.5879 -1.4874 -1.4065 -1.3446 -1.3004
 -1.2720 -1.2569 -1.2522 -1.2556 -1.2649 -1.2788 -1.2960 -1.3155 -1.3370 -1.3606
 -1.3864
 -4.2272 -3.6934 -3.2622 -2.9574 -2.7056 -2.5052 -2.3427 -2.2091 -2.0983 -2.0054
 -1.9263 -1.8575 -1.7967 -1.7421 -1.7061 -1.5852 -1.4853 -1.4046 -1.3426
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  w   
 -3.5300 -3.2903 -3.0831 -2.9053 -2.7151 -2.5668 -2.4416 -2.3291 -2.2273 -2.1348
 -2.0498 -1.9701 -1.8955 -1.8259 -1.7611 -1.6177 -1.4955 -1.3994 -1.3236
 -3.6031 -3.3301 -3.0970 -2.9000 -2.7163 -2.5545 -2.4210 -2.3060 -2.2034 -2.1121
 -2.0288 -1.9504 -1.8772 -1.8090 -1.7452 -1.6042 -1.4877 -1.3944 -1.3227 -1.2705
 -3.6606 -3.3897 -3.1351 -2.9150 -2.7303 -2.5562 -2.4123 -2.2938 -2.1875 -2.0972
 -2.0143 -1.9374 -1.8658 -1.7989 -1.7363 -1.5977 -1.4832 -1.3920 -1.3230 -1.2733
 -1.2398
 -3.5846 -3.4267 -3.1835 -2.9496 -2.7468 -2.5724 -2.4151 -2.2874 -2.1809 -2.0857
 -2.0036 -1.9279 -1.8576 -1.7922 -1.7310 -1.5950 -1.4820 -1.3922 -1.3245 -1.2763
 -1.2439 -1.2237
 -3.3252 -3.3235 -3.2035 -2.9886 -2.7765 -2.5917 -2.4298 -2.2910 -2.1766 -2.0793
 -1.9951 -1.9203 -1.8512 -1.7871 -1.7272 -1.5940 -1.4828 -1.3938 -1.3269 -1.2795
 -1.2479 -1.2282 -1.2176 -1.2142
 -3.2691 -3.0880 -3.0664 -2.9918 -2.8080 -2.6185 -2.4513 -2.3050 -2.1805 -2.0775
 -1.9891 -1.9138 -1.8455 -1.7824 -1.7237 -1.5935 -1.4843 -1.3962 -1.3296 -1.2826
 -1.2515 -1.2324 -1.2223 -1.2191 -1.2213 -1.2280 -1.2403 -1.2587 -1.2808 -1.3072
 -3.3129 -3.0577 -2.8816 -2.8201 -2.7877 -2.6426 -2.4763 -2.3255 -2.1940 -2.0815
 -1.9882 -1.9087 -1.8401 -1.7777 -1.7200 -1.5927 -1.4857 -1.3986 -1.3323 -1.2854
 -1.2546 -1.2361 -1.2266 -1.2240 -1.2265 -1.2330 -1.2436 -1.2597 -1.2816 -1.3074
 -1.3372
 -3.4181 -3.1034 -2.8725 -2.7034 -2.6078 -2.5748 -2.4887 -2.3489 -2.2141 -2.0954
 -1.9931 -1.9078 -1.8358 -1.7732 -1.7159 -1.5910 -1.4863 -1.4007 -1.3347 -1.2876
 -1.2570 -1.2389 -1.2301 -1.2283 -1.2316 -1.2388 -1.2493 -1.2640 -1.2840 -1.3095
 -1.3389
 -3.5466 -3.1966 -2.9198 -2.7090 -2.5486 -2.4379 -2.3753 -2.3231 -2.2286 -2.1122
 -2.0044 -1.9116 -1.8339 -1.7683 -1.7107 -1.5871 -1.4847 -1.4006 -1.3353 -1.2883
 -1.2576 -1.2400 -1.2320 -1.2312 -1.2358 -1.2443 -1.2561 -1.2713 -1.2902 -1.3139
 -1.3430
 -3.7681 -3.3440 -3.0117 -2.7621 -2.5685 -2.4174 -2.3033 -2.2212 -2.1606 -2.0987
 -2.0179 -1.9258 -1.8409 -1.7690 -1.7084 -1.5845 -1.4834 -1.4007 -1.3360 -1.2888
 -1.2577 -1.2399 -1.2324 -1.2326 -1.2384 -1.2485 -1.2621 -1.2785 -1.2981 -1.3213
 -1.3484
 -4.0579 -3.5456 -3.1472 -2.8514 -2.6243 -2.4461 -2.3044 -2.1922 -2.1041 -2.0331
 -1.9717 -1.9111 -1.8452 -1.7744 -1.7092 -1.5822 -1.4816 -1.3998 -1.3357 -1.2882
 -1.2565 -1.2383 -1.2310 -1.2318 -1.2389 -1.2507 -1.2663 -1.2848 -1.3060 -1.3301
 -1.3571
 -4.4160 -3.8014 -3.3214 -2.9807 -2.7115 -2.5040 -2.3394 -2.2064 -2.0985 -2.0101
 -1.9361 -1.8720 -1.8140 -1.7588 -1.7131 -1.5802 -1.4793 -1.3979 -1.3344
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  w   
 -3.4726 -3.2631 -3.0678 -2.8855 -2.7017 -2.5407 -2.4049 -2.2893 -2.1896 -2.1021
 -2.0237 -1.9518 -1.8839 -1.8182 -1.7539 -1.6116 -1.4901 -1.3902 -1.3148
 -3.5691 -3.2967 -3.0707 -2.8866 -2.7029 -2.5440 -2.4126 -2.2982 -2.1951 -2.1045
 -2.0208 -1.9428 -1.8702 -1.8025 -1.7393 -1.5992 -1.4827 -1.3873 -1.3142 -1.2602
 -3.6485 -3.3560 -3.1073 -2.8982 -2.7174 -2.5448 -2.4040 -2.2857 -2.1799 -2.0899
 -2.0073 -1.9306 -1.8594 -1.7930 -1.7310 -1.5933 -1.4785 -1.3859 -1.3145 -1.2621
 -1.2260
 -3.6407 -3.4152 -3.1589 -2.9284 -2.7358 -2.5610 -2.4055 -2.2795 -2.1737 -2.0787
 -1.9969 -1.9215 -1.8516 -1.7866 -1.7258 -1.5907 -1.4775 -1.3860 -1.3157 -1.2644
 -1.2293 -1.2072
 -3.4351 -3.3945 -3.2020 -2.9714 -2.7605 -2.5837 -2.4202 -2.2823 -2.1693 -2.0717
 -1.9886 -1.9141 -1.8453 -1.7815 -1.7220 -1.5897 -1.4783 -1.3876 -1.3178 -1.2671
 -1.2326 -1.2108 -1.1988 -1.1947
 -3.2775 -3.1681 -3.1573 -3.0006 -2.7961 -2.6054 -2.4433 -2.2954 -2.1728 -2.0710
 -1.9826 -1.9077 -1.8396 -1.7768 -1.7184 -1.5891 -1.4798 -1.3900 -1.3205 -1.2699
 -1.2357 -1.2144 -1.2026 -1.1985 -1.2001 -1.2073 -1.2204 -1.2387 -1.2609 -1.2881
 -3.3032 -3.0616 -2.9308 -2.9231 -2.8122 -2.6357 -2.4654 -2.3173 -2.1855 -2.0743
 -1.9822 -1.9027 -1.8343 -1.7722 -1.7147 -1.5880 -1.4811 -1.3926 -1.3233 -1.2727
 -1.2386 -1.2175 -1.2062 -1.2023 -1.2042 -1.2106 -1.2217 -1.2382 -1.2601 -1.2861
 -1.3168
 -3.3999 -3.0934 -2.8728 -2.7299 -2.6902 -2.6337 -2.4903 -2.3400 -2.2056 -2.0874
 -1.9862 -1.9020 -1.8299 -1.7675 -1.7105 -1.5861 -1.4816 -1.3947 -1.3259 -1.2751
 -1.2409 -1.2200 -1.2091 -1.2058 -1.2081 -1.2148 -1.2256 -1.2404 -1.2605 -1.2863
 -1.3162
 -3.5368 -3.1841 -2.9099 -2.7064 -2.5614 -2.4846 -2.4455 -2.3530 -2.2252 -2.1035
 -1.9958 -1.9049 -1.8278 -1.7624 -1.7051 -1.5821 -1.4798 -1.3947 -1.3268 -1.2762
 -1.2418 -1.2211 -1.2108 -1.2081 -1.2112 -1.2188 -1.2302 -1.2451 -1.2641 -1.2883
 -1.3181
 -3.7876 -3.3428 -3.0012 -2.7526 -2.5639 -2.4221 -2.3253 -2.2663 -2.2094 -2.1206
 -2.0159 -1.9186 -1.8342 -1.7629 -1.7025 -1.5791 -1.4783 -1.3948 -1.3278 -1.2772
 -1.2424 -1.2214 -1.2113 -1.2092 -1.2133 -1.2219 -1.2345 -1.2503 -1.2695 -1.2929
 -1.3208
 -4.1208 -3.5695 -3.1479 -2.8431 -2.6158 -2.4405 -2.3044 -2.2016 -2.1263 -2.0666
 -2.0045 -1.9301 -1.8474 -1.7700 -1.7040 -1.5766 -1.4762 -1.3938 -1.3276 -1.2772
 -1.2419 -1.2204 -1.2102 -1.2086 -1.2135 -1.2234 -1.2374 -1.2547 -1.2752 -1.2991
 -1.3267
 -4.5362 -3.8642 -3.3500 -2.9809 -2.7059 -2.4968 -2.3336 -2.2039 -2.1014 -2.0201
 -1.9535 -1.8942 -1.8353 -1.7735 -1.7096 -1.5746 -1.4735 -1.3917 -1.3262
