 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.4186 -4.3586 -4.1027 -3.7660 -3.4651 -3.2100 -2.9853 -2.7928 -2.6247 -2.4748
 -2.3404 -2.2156 -2.1001 -1.9941 -1.8975 -1.6980 -1.5484 -1.4329 -1.3396 -1.2619
 -1.1973 -1.1447
 -4.3122 -4.0494 -3.9818 -3.8016 -3.5087 -3.2364 -3.0019 -2.7994 -2.6257 -2.4734
 -2.3385 -2.2148 -2.1001 -1.9944 -1.8977 -1.6964 -1.5455 -1.4304 -1.3389 -1.2639
 -1.2022 -1.1524 -1.1126 -1.0804
 -4.3745 -3.9900 -3.7350 -3.6239 -3.5193 -3.2783 -3.0341 -2.8213 -2.6378 -2.4800
 -2.3421 -2.2190 -2.1052 -2.0000 -1.9033 -1.7000 -1.5467 -1.4307 -1.3398 -1.2665
 -1.2071 -1.1596 -1.1223 -1.0923 -1.0674 -1.0486 -1.0369 -1.0326 -1.0354 -1.0442
 -4.5298 -4.0570 -3.7123 -3.4673 -3.3162 -3.2260 -3.0686 -2.8564 -2.6631 -2.4959
 -2.3519 -2.2268 -2.1136 -2.0091 -1.9126 -1.7077 -1.5514 -1.4332 -1.3418 -1.2693
 -1.2115 -1.1660 -1.1309 -1.1035 -1.0813 -1.0631 -1.0501 -1.0438 -1.0449 -1.0527
 -1.0665
 -4.7655 -4.2096 -3.7875 -3.4728 -3.2399 -3.0729 -2.9544 -2.8471 -2.6959 -2.5241
 -2.3707 -2.2393 -2.1249 -2.0208 -1.9247 -1.7187 -1.5594 -1.4380 -1.3448 -1.2720
 -1.2151 -1.1712 -1.1381 -1.1135 -1.0941 -1.0788 -1.0670 -1.0597 -1.0583 -1.0637
 -1.0764
 -5.0592 -4.4351 -3.9378 -3.5548 -3.2645 -3.0447 -2.8766 -2.7422 -2.6295 -2.5196
 -2.3926 -2.2573 -2.1376 -2.0330 -1.9371 -1.7305 -1.5687 -1.4440 -1.3479 -1.2738
 -1.2170 -1.1742 -1.1430 -1.1208 -1.1047 -1.0927 -1.0840 -1.0785 -1.0763 -1.0792
 -1.0887
 -5.3433 -4.7022 -4.1620 -3.7131 -3.3611 -3.0905 -2.8821 -2.7177 -2.5812 -2.4624
 -2.3560 -2.2547 -2.1508 -2.0480 -1.9535 -1.7468 -1.5823 -1.4541 -1.3543 -1.2773
 -1.2193 -1.1766 -1.1464 -1.1263 -1.1132 -1.1047 -1.0995 -1.0969 -1.0968 -1.1000
 -1.1063
 -5.6806 -5.0038 -4.4246 -3.9335 -3.5247 -3.1985 -2.9438 -2.7446 -2.5851 -2.4512
 -2.3336 -2.2282 -2.1326 -2.0435 -1.9594 -1.7637 -1.5978 -1.4665 -1.3628 -1.2822
 -1.2216 -1.1778 -1.1478 -1.1289 -1.1183 -1.1133 -1.1121 -1.1132 -1.1161 -1.1211
 -1.1276
 -6.0709 -5.3400 -4.6990 -4.1875 -3.7420 -3.3678 -3.0635 -2.8213 -2.6292 -2.4737
 -2.3432 -2.2295 -2.1277 -2.0360 -1.9548 -1.7812 -1.6152 -1.4812 -1.3734
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -4.6412 -4.2772 -3.9698 -3.7135 -3.4539 -3.2297 -3.0315 -2.8523 -2.6900 -2.5425
 -2.4075 -2.2816 -2.1651 -2.0584 -1.9610 -1.7543 -1.5876 -1.4572 -1.3489
 -4.7341 -4.3123 -3.9628 -3.6786 -3.4268 -3.1949 -2.9929 -2.8121 -2.6454 -2.5017
 -2.3673 -2.2421 -2.1265 -2.0205 -1.9239 -1.7218 -1.5656 -1.4415 -1.3394 -1.2528
 -4.7899 -4.3869 -4.0044 -3.6868 -3.4256 -3.1845 -2.9744 -2.7919 -2.6237 -2.4797
 -2.3463 -2.2220 -2.1070 -2.0013 -1.9049 -1.7038 -1.5505 -1.4306 -1.3331 -1.2511
 -1.1817
 -4.4647 -4.4162 -4.0723 -3.7308 -3.4402 -3.1942 -2.9741 -2.7853 -2.6188 -2.4697
 -2.3371 -2.2138 -2.0993 -1.9938 -1.8972 -1.6952 -1.5423 -1.4245 -1.3300 -1.2513
 -1.1853 -1.1307
 -4.3242 -4.1724 -4.0778 -3.7886 -3.4832 -3.2178 -2.9907 -2.7915 -2.6203 -2.4687
 -2.3354 -2.2129 -2.0991 -1.9939 -1.8971 -1.6934 -1.5392 -1.4219 -1.3288 -1.2528
 -1.1894 -1.1373 -1.0955 -1.0622
 -4.3552 -3.9979 -3.8161 -3.7530 -3.5303 -3.2602 -3.0189 -2.8109 -2.6315 -2.4759
 -2.3387 -2.2167 -2.1038 -1.9990 -1.9024 -1.6969 -1.5402 -1.4219 -1.3297 -1.2551
 -1.1937 -1.1438 -1.1041 -1.0728 -1.0478 -1.0284 -1.0168 -1.0141 -1.0176 -1.0277
 -4.5053 -4.0390 -3.7152 -3.5135 -3.4275 -3.2910 -3.0614 -2.8433 -2.6545 -2.4901
 -2.3486 -2.2241 -2.1117 -2.0076 -1.9112 -1.7044 -1.5449 -1.4243 -1.3316 -1.2577
 -1.1979 -1.1498 -1.1120 -1.0827 -1.0596 -1.0416 -1.0289 -1.0228 -1.0252 -1.0339
 -1.0491
 -4.7628 -4.1846 -3.7699 -3.4710 -3.2644 -3.1380 -3.0424 -2.8816 -2.6896 -2.5163
 -2.3659 -2.2362 -2.1224 -2.0188 -1.9227 -1.7153 -1.5529 -1.4294 -1.3348 -1.2606
 -1.2016 -1.1549 -1.1189 -1.0916 -1.0708 -1.0547 -1.0432 -1.0362 -1.0357 -1.0429
 -1.0566
 -5.0839 -4.4242 -3.9135 -3.5370 -3.2591 -3.0563 -2.9099 -2.7993 -2.6894 -2.5467
 -2.3919 -2.2535 -2.1350 -2.0306 -1.9349 -1.7272 -1.5625 -1.4357 -1.3385 -1.2629
 -1.2039 -1.1581 -1.1235 -1.0983 -1.0799 -1.0665 -1.0573 -1.0519 -1.0509 -1.0552
 -1.0669
 -5.4929 -4.7463 -4.1504 -3.6904 -3.3429 -3.0820 -2.8855 -2.7341 -2.6109 -2.5030
 -2.3959 -2.2786 -2.1567 -2.0481 -1.9520 -1.7439 -1.5768 -1.4466 -1.3457 -1.2674
 -1.2071 -1.1613 -1.1275 -1.1037 -1.0876 -1.0770 -1.0707 -1.0677 -1.0682 -1.0712
 -1.0812
 -6.0365 -5.1509 -4.4527 -3.9234 -3.5039 -3.1800 -2.9328 -2.7425 -2.5921 -2.4663
 -2.3557 -2.2548 -2.1580 -2.0612 -1.9677 -1.7626 -1.5936 -1.4602 -1.3556 -1.2737
 -1.2108 -1.1638 -1.1300 -1.1071 -1.0927 -1.0848 -1.0816 -1.0819 -1.0850 -1.0909
 -1.0999
 -6.7146 -5.6380 -4.7712 -4.2085 -3.7346 -3.3492 -3.0450 -2.8084 -2.6233 -2.4748
 -2.3504 -2.2412 -2.1428 -2.0526 -1.9820 -1.7833 -1.6129 -1.4765 -1.3682
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -4.5621 -4.2254 -3.9360 -3.6894 -3.4302 -3.2159 -3.0244 -2.8466 -2.6837 -2.5365
 -2.4039 -2.2801 -2.1651 -2.0593 -1.9622 -1.7538 -1.5848 -1.4516 -1.3415
 -4.6500 -4.2542 -3.9254 -3.6571 -3.4085 -3.1833 -2.9856 -2.8043 -2.6409 -2.4973
 -2.3667 -2.2434 -2.1292 -2.0240 -1.9275 -1.7235 -1.5639 -1.4367 -1.3327 -1.2452
 -4.7696 -4.3328 -3.9618 -3.6595 -3.4091 -3.1731 -2.9685 -2.7878 -2.6200 -2.4783
 -2.3467 -2.2241 -2.1104 -2.0056 -1.9093 -1.7062 -1.5493 -1.4262 -1.3266 -1.2432
 -1.1724
 -4.7077 -4.4126 -4.0337 -3.6992 -3.4214 -3.1841 -2.9676 -2.7816 -2.6169 -2.4685
 -2.3375 -2.2156 -2.1024 -1.9977 -1.9013 -1.6975 -1.5410 -1.4200 -1.3232 -1.2429
 -1.1751 -1.1185
 -4.3822 -4.3212 -4.0944 -3.7628 -3.4598 -3.2046 -2.9823 -2.7875 -2.6182 -2.4675
 -2.3353 -2.2142 -2.1015 -1.9970 -1.9005 -1.6951 -1.5374 -1.4168 -1.3219 -1.2438
 -1.1785 -1.1241 -1.0800 -1.0452
 -4.3393 -4.0345 -3.9566 -3.8014 -3.5156 -3.2425 -3.0087 -2.8053 -2.6284 -2.4747
 -2.3383 -2.2174 -2.1054 -2.0013 -1.9048 -1.6979 -1.5378 -1.4163 -1.3220 -1.2456
 -1.1823 -1.1299 -1.0876 -1.0543 -1.0283 -1.0090 -0.9975 -0.9951 -0.9989 -1.0102
 -4.4665 -4.0238 -3.7365 -3.6138 -3.5240 -3.2915 -3.0478 -2.8339 -2.6490 -2.4878
 -2.3477 -2.2241 -2.1125 -2.0090 -1.9129 -1.7049 -1.5421 -1.4183 -1.3235 -1.2480
 -1.1861 -1.1354 -1.0948 -1.0631 -1.0386 -1.0199 -1.0069 -1.0015 -1.0045 -1.0139
 -1.0304
 -4.7280 -4.1476 -3.7537 -3.4808 -3.3202 -3.2393 -3.0865 -2.8756 -2.6807 -2.5113
 -2.3637 -2.2355 -2.1224 -2.0194 -1.9236 -1.7153 -1.5498 -1.4231 -1.3265 -1.2508
 -1.1897 -1.1404 -1.1013 -1.0712 -1.0484 -1.0312 -1.0186 -1.0118 -1.0123 -1.0206
 -1.0353
 -5.0517 -4.3846 -3.8791 -3.5191 -3.2604 -3.0843 -2.9732 -2.8716 -2.7171 -2.5433
 -2.3867 -2.2514 -2.1341 -2.0302 -1.9348 -1.7266 -1.5592 -1.4295 -1.3303 -1.2532
 -1.1921 -1.1436 -1.1059 -1.0774 -1.0565 -1.0413 -1.0310 -1.0252 -1.0243 -1.0299
 -1.0432
 -5.5496 -4.7375 -4.1130 -3.6575 -3.3232 -3.0772 -2.8978 -2.7663 -2.6613 -2.5526
 -2.4213 -2.2817 -2.1561 -2.0475 -1.9514 -1.7430 -1.5735 -1.4406 -1.3380 -1.2583
 -1.1960 -1.1474 -1.1102 -1.0829 -1.0636 -1.0505 -1.0425 -1.0386 -1.0389 -1.0439
 -1.0542
 -6.2073 -5.2063 -4.4416 -3.8897 -3.4721 -3.1586 -2.9234 -2.7455 -2.6076 -2.4935
 -2.3909 -2.2886 -2.1804 -2.0700 -1.9706 -1.7620 -1.5909 -1.4549 -1.3487 -1.2656
 -1.2008 -1.1510 -1.1136 -1.0869 -1.0689 -1.0577 -1.0521 -1.0507 -1.0531 -1.0593
 -1.0696
 -7.0246 -5.7910 -4.8153 -4.1993 -3.7047 -3.3186 -3.0223 -2.7954 -2.6201 -2.4807
 -2.3643 -2.2614 -2.1664 -2.0750 -1.9924 -1.7836 -1.6114 -1.4724 -1.3624
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.4972 -4.2025 -3.9301 -3.6780 -3.4240 -3.1949 -2.9945 -2.8180 -2.6613 -2.5207
 -2.3933 -2.2765 -2.1678 -2.0654 -1.9684 -1.7590 -1.5873 -1.4481 -1.3366
 -4.5988 -4.2157 -3.9020 -3.6509 -3.4027 -3.1803 -2.9842 -2.8042 -2.6421 -2.5018
 -2.3714 -2.2499 -2.1370 -2.0327 -1.9366 -1.7310 -1.5679 -1.4362 -1.3296 -1.2404
 -4.7193 -4.2841 -3.9286 -3.6450 -3.4021 -3.1689 -2.9680 -2.7875 -2.6214 -2.4815
 -2.3517 -2.2307 -2.1184 -2.0145 -1.9188 -1.7143 -1.5539 -1.4270 -1.3243 -1.2386
 -1.1659
 -4.7705 -4.3827 -3.9957 -3.6739 -3.4129 -3.1784 -2.9652 -2.7817 -2.6178 -2.4710
 -2.3418 -2.2214 -2.1095 -2.0058 -1.9100 -1.7051 -1.5453 -1.4205 -1.3207 -1.2379
 -1.1680 -1.1091
 -4.5247 -4.4009 -4.0779 -3.7354 -3.4413 -3.2000 -2.9789 -2.7864 -2.6190 -2.4685
 -2.3386 -2.2189 -2.1073 -2.0038 -1.9079 -1.7018 -1.5408 -1.4167 -1.3188 -1.2383
 -1.1706 -1.1138 -1.0672 -1.0302
 -4.3387 -4.1344 -4.0647 -3.8006 -3.4966 -3.2287 -3.0049 -2.8024 -2.6287 -2.4765
 -2.3407 -2.2211 -2.1100 -2.0068 -1.9109 -1.7034 -1.5403 -1.4153 -1.3182 -1.2394
 -1.1738 -1.1188 -1.0738 -1.0380 -1.0101 -0.9905 -0.9795 -0.9764 -0.9803 -0.9924
 -4.4277 -4.0186 -3.7972 -3.7409 -3.5455 -3.2801 -3.0372 -2.8304 -2.6472 -2.4884
 -2.3500 -2.2269 -2.1161 -2.0134 -1.9177 -1.7093 -1.5437 -1.4164 -1.3189 -1.2412
 -1.1770 -1.1237 -1.0803 -1.0458 -1.0193 -0.9996 -0.9865 -0.9811 -0.9839 -0.9937
 -1.0110
 -4.6621 -4.1106 -3.7445 -3.5133 -3.4236 -3.3073 -3.0857 -2.8672 -2.6766 -2.5100
 -2.3645 -2.2377 -2.1251 -2.0227 -1.9274 -1.7188 -1.5507 -1.4207 -1.3214 -1.2435
 -1.1803 -1.1284 -1.0863 -1.0532 -1.0280 -1.0093 -0.9964 -0.9893 -0.9895 -0.9979
 -1.0132
 -4.9770 -4.3283 -3.8435 -3.5063 -3.2756 -3.1443 -3.0596 -2.9055 -2.7143 -2.5382
 -2.3843 -2.2522 -2.1358 -2.0324 -1.9375 -1.7292 -1.5595 -1.4266 -1.3248 -1.2457
 -1.1827 -1.1316 -1.0908 -1.0590 -1.0352 -1.0179 -1.0062 -0.9996 -0.9986 -1.0045
 -1.0185
 -5.5328 -4.6907 -4.0609 -3.6222 -3.3068 -3.0809 -2.9271 -2.8243 -2.7216 -2.5791
 -2.4224 -2.2800 -2.1565 -2.0488 -1.9531 -1.7447 -1.5735 -1.4375 -1.3324 -1.2509
 -1.1867 -1.1356 -1.0954 -1.0646 -1.0420 -1.0262 -1.0162 -1.0108 -1.0102 -1.0153
 -1.0264
 -6.2656 -5.1978 -4.3987 -3.8415 -3.4371 -3.1393 -2.9194 -2.7580 -2.6378 -2.5375
 -2.4332 -2.3138 -2.1876 -2.0723 -1.9725 -1.7633 -1.5908 -1.4519 -1.3434 -1.2586
 -1.1921 -1.1399 -1.0995 -1.0691 -1.0474 -1.0330 -1.0247 -1.0212 -1.0222 -1.0279
 -1.0385
 -7.1755 -5.8496 -4.8569 -4.1623 -3.6607 -3.2837 -3.0002 -2.7857 -2.6226 -2.4951
 -2.3889 -2.2924 -2.1962 -2.0968 -1.9957 -1.7850 -1.6114 -1.4698 -1.3578
