 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -3.6967 -3.6362 -3.3790 -3.0409 -2.7388 -2.4825 -2.2568 -2.0634 -1.8944 -1.7437
 -1.6082 -1.4823 -1.3658 -1.2587 -1.1612 -0.9598 -0.8089 -0.6920 -0.5973 -0.5181
 -0.4520 -0.3980
 -3.5899 -3.3266 -3.2585 -3.0773 -2.7830 -2.5095 -2.2738 -2.0703 -1.8957 -1.7425
 -1.6067 -1.4820 -1.3662 -1.2595 -1.1617 -0.9583 -0.8058 -0.6894 -0.5964 -0.5199
 -0.4568 -0.4057 -0.3647 -0.3314
 -3.6513 -3.2669 -3.0112 -2.8995 -2.7941 -2.5520 -2.3066 -2.0926 -1.9082 -1.7496
 -1.6108 -1.4868 -1.3720 -1.2657 -1.1679 -0.9623 -0.8071 -0.6895 -0.5972 -0.5225
 -0.4616 -0.4129 -0.3744 -0.3435 -0.3178 -0.2980 -0.2854 -0.2802 -0.2821 -0.2903
 -3.8049 -3.3331 -2.9881 -2.7424 -2.5907 -2.4999 -2.3416 -2.1284 -1.9341 -1.7660
 -1.6212 -1.4952 -1.3811 -1.2756 -1.1780 -0.9706 -0.8121 -0.6921 -0.5992 -0.5252
 -0.4661 -0.4194 -0.3832 -0.3548 -0.3317 -0.3126 -0.2988 -0.2917 -0.2920 -0.2990
 -0.3123
 -4.0381 -3.4839 -3.0625 -2.7477 -2.5141 -2.3464 -2.2273 -2.1194 -1.9675 -1.7948
 -1.6406 -1.5084 -1.3932 -1.2882 -1.1910 -0.9824 -0.8207 -0.6972 -0.6023 -0.5280
 -0.4698 -0.4247 -0.3905 -0.3649 -0.3447 -0.3285 -0.3159 -0.3079 -0.3058 -0.3105
 -0.3225
 -4.3286 -3.7071 -3.2113 -2.8288 -2.5384 -2.3181 -2.1493 -2.0143 -1.9011 -1.7908
 -1.6632 -1.5271 -1.4067 -1.3012 -1.2045 -0.9952 -0.8308 -0.7037 -0.6057 -0.5300
 -0.4717 -0.4277 -0.3954 -0.3723 -0.3554 -0.3426 -0.3331 -0.3270 -0.3241 -0.3263
 -0.3351
 -4.6113 -3.9719 -3.4332 -2.9855 -2.6340 -2.3634 -2.1546 -1.9896 -1.8527 -1.7334
 -1.6267 -1.5250 -1.4206 -1.3171 -1.2219 -1.0126 -0.8454 -0.7146 -0.6126 -0.5338
 -0.4743 -0.4303 -0.3991 -0.3780 -0.3641 -0.3548 -0.3489 -0.3456 -0.3449 -0.3475
 -0.3532
 -4.9465 -4.2714 -3.6936 -3.2038 -2.7960 -2.4703 -2.2157 -2.0163 -1.8564 -1.7221
 -1.6041 -1.4984 -1.4024 -1.3129 -1.2283 -1.0306 -0.8621 -0.7280 -0.6219 -0.5392
 -0.4770 -0.4318 -0.4007 -0.3809 -0.3694 -0.3636 -0.3617 -0.3621 -0.3645 -0.3689
 -0.3748
 -5.3342 -4.6057 -3.9661 -3.4558 -3.0113 -2.6380 -2.3341 -2.0922 -1.9000 -1.7443
 -1.6135 -1.4995 -1.3974 -1.3053 -1.2237 -1.0492 -0.8809 -0.7439 -0.6336
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -3.9142 -3.5506 -3.2432 -2.9866 -2.7267 -2.5021 -2.3032 -2.1232 -1.9600 -1.8116
 -1.6756 -1.5487 -1.4312 -1.3236 -1.2255 -1.0174 -0.8496 -0.7184 -0.6084
 -4.0089 -3.5864 -3.2364 -2.9518 -2.6993 -2.4668 -2.2642 -2.0826 -1.9150 -1.7704
 -1.6349 -1.5087 -1.3922 -1.2852 -1.1878 -0.9844 -0.8271 -0.7019 -0.5984 -0.5101
 -4.0668 -3.6623 -3.2787 -2.9603 -2.6983 -2.4563 -2.2454 -2.0622 -1.8932 -1.7482
 -1.6139 -1.4885 -1.3725 -1.2659 -1.1686 -0.9660 -0.8116 -0.6905 -0.5917 -0.5081
 -0.4371
 -3.7423 -3.6931 -3.3477 -3.0049 -2.7132 -2.4663 -2.2452 -2.0556 -1.8883 -1.7384
 -1.6048 -1.4805 -1.3650 -1.2586 -1.1611 -0.9573 -0.8031 -0.6842 -0.5883 -0.5081
 -0.4405 -0.3844
 -3.6019 -3.4496 -3.3542 -3.0636 -2.7569 -2.4903 -2.2622 -2.0620 -1.8899 -1.7376
 -1.6034 -1.4800 -1.3652 -1.2591 -1.1613 -0.9556 -0.7999 -0.6813 -0.5869 -0.5094
 -0.4445 -0.3911 -0.3480 -0.3135
 -3.6323 -3.2747 -3.0923 -3.0287 -2.8047 -2.5334 -2.2909 -2.0818 -1.9015 -1.7452
 -1.6072 -1.4844 -1.3704 -1.2647 -1.1671 -0.9594 -0.8010 -0.6812 -0.5877 -0.5116
 -0.4488 -0.3976 -0.3567 -0.3242 -0.2983 -0.2780 -0.2654 -0.2618 -0.2645 -0.2739
 -3.7809 -3.3153 -2.9911 -2.7887 -2.7020 -2.5649 -2.3341 -2.1148 -1.9250 -1.7598
 -1.6176 -1.4923 -1.3791 -1.2741 -1.1766 -0.9675 -0.8060 -0.6837 -0.5896 -0.5143
 -0.4531 -0.4036 -0.3647 -0.3343 -0.3102 -0.2913 -0.2778 -0.2708 -0.2724 -0.2804
 -0.2949
 -4.0359 -3.4595 -3.0453 -2.7459 -2.5386 -2.4116 -2.3154 -2.1538 -1.9609 -1.7866
 -1.6355 -1.5050 -1.3905 -1.2861 -1.1891 -0.9792 -0.8146 -0.6891 -0.5929 -0.5172
 -0.4568 -0.4089 -0.3716 -0.3433 -0.3216 -0.3046 -0.2923 -0.2846 -0.2833 -0.2897
 -0.3027
 -4.3543 -3.6969 -3.1875 -2.8114 -2.5330 -2.3296 -2.1825 -2.0714 -1.9610 -1.8177
 -1.6621 -1.5231 -1.4039 -1.2987 -1.2021 -0.9921 -0.8250 -0.6960 -0.5968 -0.5197
 -0.4592 -0.4121 -0.3764 -0.3501 -0.3309 -0.3166 -0.3066 -0.3005 -0.2988 -0.3025
 -0.3134
 -4.7605 -4.0164 -3.4223 -2.9634 -2.6161 -2.3550 -2.1579 -2.0060 -1.8823 -1.7741
 -1.6665 -1.5488 -1.4263 -1.3171 -1.2202 -1.0099 -0.8403 -0.7077 -0.6047 -0.5246
 -0.4627 -0.4155 -0.3805 -0.3557 -0.3387 -0.3273 -0.3202 -0.3166 -0.3164 -0.3189
 -0.3281
 -5.2999 -4.4180 -3.7223 -3.1944 -2.7757 -2.4522 -2.2048 -2.0142 -1.8633 -1.7371
 -1.6262 -1.5250 -1.4279 -1.3308 -1.2367 -1.0297 -0.8583 -0.7223 -0.6154 -0.5314
 -0.4668 -0.4184 -0.3833 -0.3593 -0.3441 -0.3353 -0.3314 -0.3310 -0.3335 -0.3388
 -0.3472
 -5.9725 -4.9017 -4.0389 -3.4774 -3.0044 -2.6199 -2.3161 -2.0795 -1.8942 -1.7453
 -1.6206 -1.5112 -1.4126 -1.3221 -1.2516 -1.0515 -0.8790 -0.7398 -0.6289
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -3.8341 -3.4980 -3.2088 -2.9620 -2.7027 -2.4879 -2.2958 -2.1173 -1.9536 -1.8056
 -1.6721 -1.5473 -1.4314 -1.3248 -1.2270 -1.0171 -0.8471 -0.7130 -0.6019
 -3.9229 -3.5272 -3.1983 -2.9297 -2.6806 -2.4549 -2.2565 -2.0746 -1.9105 -1.7660
 -1.6344 -1.5102 -1.3951 -1.2890 -1.1917 -0.9863 -0.8257 -0.6976 -0.5923 -0.5031
 -4.0449 -3.6070 -3.2353 -2.9324 -2.6812 -2.4446 -2.2392 -2.0578 -1.8893 -1.7467
 -1.6142 -1.4907 -1.3761 -1.2704 -1.1733 -0.9687 -0.8107 -0.6866 -0.5857 -0.5008
 -0.4284
 -3.9849 -3.6885 -3.3082 -2.9727 -2.6939 -2.4557 -2.2384 -2.0516 -1.8862 -1.7370
 -1.6052 -1.4824 -1.3682 -1.2626 -1.1653 -0.9598 -0.8021 -0.6801 -0.5821 -0.5003
 -0.4310 -0.3728
 -3.6596 -3.5983 -3.3702 -3.0372 -2.7330 -2.4766 -2.2534 -2.0576 -1.8876 -1.7362
 -1.6032 -1.4812 -1.3676 -1.2622 -1.1648 -0.9575 -0.7984 -0.6767 -0.5806 -0.5011
 -0.4343 -0.3785 -0.3330 -0.2969
 -3.6165 -3.3112 -3.2329 -3.0768 -2.7896 -2.5152 -2.2803 -2.0759 -1.8982 -1.7437
 -1.6066 -1.4848 -1.3720 -1.2670 -1.1696 -0.9607 -0.7989 -0.6761 -0.5806 -0.5028
 -0.4380 -0.3842 -0.3406 -0.3061 -0.2791 -0.2588 -0.2464 -0.2430 -0.2460 -0.2566
 -3.7426 -3.3003 -3.0123 -2.8891 -2.7986 -2.5650 -2.3201 -2.1050 -1.9191 -1.7572
 -1.6164 -1.4921 -1.3797 -1.2754 -1.1784 -0.9682 -0.8035 -0.6782 -0.5821 -0.5051
 -0.4418 -0.3898 -0.3479 -0.3151 -0.2895 -0.2699 -0.2560 -0.2497 -0.2519 -0.2606
 -0.2764
 -4.0018 -3.4231 -3.0292 -2.7557 -2.5944 -2.5129 -2.3594 -2.1475 -1.9515 -1.7813
 -1.6329 -1.5041 -1.3903 -1.2865 -1.1899 -0.9794 -0.8118 -0.6833 -0.5852 -0.5080
 -0.4456 -0.3949 -0.3545 -0.3233 -0.2995 -0.2814 -0.2680 -0.2604 -0.2601 -0.2676
 -0.2816
 -4.3224 -3.6580 -3.1537 -2.7936 -2.5344 -2.3575 -2.2458 -2.1438 -1.9886 -1.8140
 -1.6566 -1.5206 -1.4026 -1.2981 -1.2020 -0.9916 -0.8220 -0.6902 -0.5893 -0.5106
 -0.4481 -0.3982 -0.3593 -0.3297 -0.3077 -0.2916 -0.2805 -0.2740 -0.2724 -0.2773
 -0.2899
 -4.8170 -4.0080 -3.3855 -2.9310 -2.5966 -2.3501 -2.1702 -2.0381 -1.9327 -1.8236
 -1.6919 -1.5516 -1.4254 -1.3162 -1.2194 -1.0090 -0.8374 -0.7022 -0.5976 -0.5161
 -0.4522 -0.4022 -0.3638 -0.3354 -0.3151 -0.3011 -0.2923 -0.2876 -0.2872 -0.2916
 -0.3013
 -5.4688 -4.4731 -3.7117 -3.1613 -2.7444 -2.4311 -2.1955 -2.0171 -1.8787 -1.7643
 -1.6614 -1.5588 -1.4504 -1.3394 -1.2395 -1.0291 -0.8559 -0.7175 -0.6091 -0.5240
 -0.4575 -0.4061 -0.3675 -0.3396 -0.3206 -0.3085 -0.3021 -0.3000 -0.3018 -0.3073
 -0.3170
 -6.2777 -5.0533 -4.0834 -3.4687 -2.9752 -2.5898 -2.2936 -2.0665 -1.8909 -1.7512
 -1.6345 -1.5314 -1.4362 -1.3446 -1.2623 -1.0519 -0.8775 -0.7361 -0.6238
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -3.7686 -3.4743 -3.2021 -2.9501 -2.6960 -2.4666 -2.2658 -2.0887 -1.9312 -1.7899
 -1.6618 -1.5441 -1.4346 -1.3313 -1.2335 -1.0227 -0.8497 -0.7099 -0.5970
 -3.8705 -3.4877 -3.1741 -2.9229 -2.6744 -2.4516 -2.2550 -2.0744 -1.9116 -1.7705
 -1.6393 -1.5169 -1.4032 -1.2981 -1.2012 -0.9942 -0.8300 -0.6975 -0.5897 -0.4990
 -3.9927 -3.5571 -3.2012 -2.9172 -2.6738 -2.4400 -2.2385 -2.0574 -1.8906 -1.7500
 -1.6193 -1.4976 -1.3844 -1.2796 -1.1831 -0.9771 -0.8157 -0.6879 -0.5841 -0.4969
 -0.4226
 -4.0465 -3.6573 -3.2693 -2.9466 -2.6850 -2.4496 -2.2357 -2.0515 -1.8870 -1.7395
 -1.6094 -1.4882 -1.3755 -1.2709 -1.1743 -0.9678 -0.8068 -0.6811 -0.5802 -0.4960
 -0.4245 -0.3640
 -3.8018 -3.6774 -3.3528 -3.0091 -2.7139 -2.4716 -2.2496 -2.0563 -1.8882 -1.7370
 -1.6064 -1.4859 -1.3735 -1.2691 -1.1724 -0.9644 -0.8022 -0.6771 -0.5780 -0.4963
 -0.4271 -0.3688 -0.3207 -0.2824
 -3.6158 -3.4111 -3.3409 -3.0754 -2.7701 -2.5010 -2.2761 -2.0727 -1.8981 -1.7452
 -1.6088 -1.4884 -1.3766 -1.2725 -1.1758 -0.9663 -0.8017 -0.6755 -0.5773 -0.4973
 -0.4302 -0.3738 -0.3273 -0.2903 -0.2614 -0.2407 -0.2286 -0.2245 -0.2276 -0.2390
 -3.7041 -3.2951 -3.0730 -3.0162 -2.8198 -2.5532 -2.3091 -2.1012 -1.9171 -1.7575
 -1.6185 -1.4947 -1.3832 -1.2797 -1.1832 -0.9728 -0.8054 -0.6768 -0.5780 -0.4990
 -0.4335 -0.3788 -0.3339 -0.2983 -0.2706 -0.2499 -0.2358 -0.2296 -0.2314 -0.2405
 -0.2573
 -3.9366 -3.3864 -3.0201 -2.7882 -2.6979 -2.5810 -2.3583 -2.1388 -1.9471 -1.7796
 -1.6334 -1.5060 -1.3927 -1.2897 -1.1936 -0.9830 -0.8130 -0.6813 -0.5806 -0.5014
 -0.4368 -0.3835 -0.3401 -0.3058 -0.2795 -0.2598 -0.2460 -0.2380 -0.2374 -0.2451
 -0.2597
 -4.2491 -3.6023 -3.1183 -2.7809 -2.5495 -2.4175 -2.3324 -2.1776 -1.9855 -1.8085
 -1.6538 -1.5211 -1.4041 -1.3001 -1.2045 -0.9943 -0.8226 -0.6878 -0.5843 -0.5038
 -0.4393 -0.3869 -0.3447 -0.3118 -0.2869 -0.2686 -0.2561 -0.2487 -0.2468 -0.2520
 -0.2653
 -4.8001 -3.9619 -3.3342 -2.8960 -2.5804 -2.3538 -2.1995 -2.0962 -1.9931 -1.8501
 -1.6926 -1.5496 -1.4255 -1.3173 -1.2209 -1.0108 -0.8376 -0.6995 -0.5925 -0.5093
 -0.4436 -0.3911 -0.3495 -0.3175 -0.2939 -0.2771 -0.2662 -0.2601 -0.2588 -0.2631
 -0.2736
 -5.5277 -4.4652 -3.6694 -3.1137 -2.7098 -2.4119 -2.1915 -2.0295 -1.9089 -1.8083
 -1.7038 -1.5840 -1.4572 -1.3415 -1.2411 -1.0304 -0.8559 -0.7150 -0.6044 -0.5177
 -0.4495 -0.3958 -0.3540 -0.3223 -0.2996 -0.2841 -0.2750 -0.2707 -0.2710 -0.2761
 -0.2860
 -6.4319 -5.1122 -4.1239 -3.4324 -2.9318 -2.5552 -2.2717 -2.0569 -1.8934 -1.7655
 -1.6591 -1.5624 -1.4661 -1.3665 -1.2651 -1.0531 -0.8775 -0.7343 -0.6200
