 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  v   
 -8.9109 -8.7456 -8.4927 -8.1517 -7.6547 -7.0119 -6.4032 -5.9585 -5.6352 -5.3781
 -5.1588 -4.9532 -4.7574 -4.5683 -4.3833 -3.9304 -3.4811 -3.0361 -2.6082 -2.2118
 -1.8514 -1.5286
 -8.6328 -8.0497 -7.9007 -7.7468 -7.4862 -7.0715 -6.5102 -5.9798 -5.5843 -5.2860
 -5.0471 -4.8332 -4.6317 -4.4394 -4.2530 -3.8034 -3.3634 -2.9309 -2.5179 -2.1398
 -1.8008 -1.4989 -1.2396 -1.0300
 -8.8125 -7.9031 -7.3708 -7.1790 -7.0951 -6.9050 -6.5732 -6.1023 -5.6322 -5.2702
 -4.9921 -4.7649 -4.5558 -4.3581 -4.1683 -3.7166 -3.2817 -2.8585 -2.4568 -2.0913
 -1.7669 -1.4805 -1.2332 -1.0317 -0.8734 -0.7453 -0.6356 -0.5383 -0.4507 -0.3751
 -9.2809 -8.1251 -7.3228 -6.8254 -6.5798 -6.4908 -6.3779 -6.1338 -5.7585 -5.3431
 -5.0057 -4.7450 -4.5254 -4.3214 -4.1271 -3.6696 -3.2348 -2.8165 -2.4222 -2.0646
 -1.7491 -1.4730 -1.2349 -1.0391 -0.8863 -0.7667 -0.6701 -0.5883 -0.5152 -0.4496
 -0.3927
 -9.9397 -8.6163 -7.5800 -6.8558 -6.3824 -6.1019 -5.9550 -5.8637 -5.7180 -5.4501
 -5.0995 -4.7829 -4.5354 -4.3229 -4.1239 -3.6599 -3.2228 -2.8049 -2.4135 -2.0594
 -1.7476 -1.4767 -1.2441 -1.0522 -0.9022 -0.7885 -0.6991 -0.6269 -0.5671 -0.5155
 -0.4693
-10.7830 -9.2797 -8.0744 -7.1378 -6.4707 -6.0159 -5.7174 -5.5237 -5.3929 -5.2796
 -5.1236 -4.8787 -4.5884 -4.3528 -4.1474 -3.6774 -3.2376 -2.8176 -2.4249 -2.0704
 -1.7584 -1.4881 -1.2578 -1.0675 -0.9186 -0.8076 -0.7251 -0.6613 -0.6096 -0.5672
 -0.5324
-11.2710 -9.9382 -8.7329 -7.6434 -6.7897 -6.1638 -5.7204 -5.4107 -5.1904 -5.0238
 -4.8886 -4.7631 -4.6175 -4.4092 -4.1969 -3.7222 -3.2816 -2.8613 -2.4666 -2.1086
 -1.7923 -1.5178 -1.2844 -1.0919 -0.9405 -0.8281 -0.7476 -0.6889 -0.6445 -0.6095
 -0.5824
-11.8422-10.5512 -9.3643 -8.2721 -7.2916 -6.5069 -5.9143 -5.4790 -5.1617 -4.9253
 -4.7391 -4.5839 -4.4489 -4.3232 -4.1763 -3.7739 -3.3413 -2.9221 -2.5269 -2.1655
 -1.8432 -1.5614 -1.3210 -1.1225 -0.9655 -0.8484 -0.7660 -0.7089 -0.6692 -0.6409
 -0.6200
-12.4965-11.1186 -9.9247 -8.8832 -7.8824 -6.9995 -6.2761 -5.7119 -5.2834 -4.9599
 -4.7118 -4.5137 -4.3471 -4.2019 -4.0856 -3.8325 -3.4167 -3.0000 -2.6058
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  v   
-11.2319-10.0045 -8.9892 -8.1653 -7.4702 -7.0233 -6.7163 -6.4716 -6.2633 -6.0747
 -5.8931 -5.7138 -5.5363 -5.3589 -5.1814 -4.7376 -4.2605 -3.7884 -3.3069
-10.8215 -9.9077 -9.0067 -8.1183 -7.3736 -6.8283 -6.4659 -6.1998 -5.9734 -5.7821
 -5.5984 -5.4192 -5.2432 -5.0685 -4.8937 -4.4534 -4.0042 -3.5478 -3.0917 -2.6448
-10.0280 -9.5536 -8.9522 -8.1871 -7.4168 -6.7586 -6.3065 -5.9957 -5.7457 -5.5453
 -5.3585 -5.1791 -5.0046 -4.8328 -4.6616 -4.2318 -3.7947 -3.3533 -2.9183 -2.5022
 -2.1125
 -9.0658 -8.9882 -8.6443 -8.1681 -7.5107 -6.8227 -6.2604 -5.8730 -5.5905 -5.3638
 -5.1702 -4.9879 -4.8129 -4.6426 -4.4744 -4.0558 -3.6320 -3.2049 -2.7867 -2.3928
 -2.0310 -1.7000
 -8.6422 -8.2731 -8.1375 -7.8883 -7.5082 -6.9489 -6.3441 -5.8532 -5.5062 -5.2433
 -5.0336 -4.8447 -4.6661 -4.4947 -4.3272 -3.9167 -3.5054 -3.0919 -2.6881 -2.3102
 -1.9681 -1.6588 -1.3828 -1.1479
 -8.7206 -7.8880 -7.5020 -7.4080 -7.2390 -6.9419 -6.4798 -5.9525 -5.5158 -5.1966
 -4.9501 -4.7496 -4.5646 -4.3891 -4.2200 -3.8123 -3.4101 -3.0087 -2.6170 -2.2512
 -1.9222 -1.6286 -1.3680 -1.1437 -0.9600 -0.8116 -0.6864 -0.5750 -0.4773 -0.3922
 -9.1457 -8.0259 -7.2857 -6.8847 -6.7566 -6.6613 -6.4442 -6.0814 -5.6348 -5.2342
 -4.9355 -4.7029 -4.5079 -4.3266 -4.1537 -3.7435 -3.3462 -2.9532 -2.5714 -2.2142
 -1.8937 -1.6100 -1.3605 -1.1454 -0.9689 -0.8290 -0.7163 -0.6217 -0.5386 -0.4649
 -0.4007
 -9.8457 -8.4791 -7.4753 -6.8014 -6.3939 -6.1996 -6.1160 -5.9866 -5.7279 -5.3654
 -5.0010 -4.7161 -4.4943 -4.3045 -4.1266 -3.7114 -3.3148 -2.9265 -2.5505 -2.1989
 -1.8828 -1.6043 -1.3614 -1.1528 -0.9811 -0.8462 -0.7415 -0.6575 -0.5881 -0.5286
 -0.4757
-10.7638 -9.1704 -7.9374 -7.0291 -6.4039 -5.9968 -5.7546 -5.6214 -5.5251 -5.3750
 -5.1179 -4.7987 -4.5278 -4.3149 -4.1302 -3.7089 -3.3115 -2.9239 -2.5497 -2.2001
 -1.8853 -1.6081 -1.3679 -1.1631 -0.9944 -0.8623 -0.7627 -0.6866 -0.6263 -0.5774
 -0.5374
-11.5343 -9.9629 -8.6304 -7.5138 -6.6793 -6.0876 -5.6810 -5.4105 -5.2314 -5.1049
 -4.9929 -4.8491 -4.6295 -4.3729 -4.1663 -3.7362 -3.3388 -2.9530 -2.5794 -2.2291
 -1.9123 -1.6324 -1.3902 -1.1846 -1.0153 -0.8822 -0.7835 -0.7115 -0.6580 -0.6159
 -0.5856
-12.6475-10.8566 -9.3786 -8.1830 -7.1726 -6.3988 -5.8322 -5.4261 -5.1387 -4.9322
 -4.7759 -4.6489 -4.5325 -4.4035 -4.2178 -3.7809 -3.3842 -3.0011 -2.6293 -2.2780
 -1.9574 -1.6723 -1.4244 -1.2142 -1.0408 -0.9041 -0.8027 -0.7307 -0.6807 -0.6457
 -0.6205
-14.1033-11.8515 -9.9857 -8.8514 -7.8087 -6.8949 -6.1735 -5.6283 -5.2225 -4.9228
 -4.6989 -4.5242 -4.3810 -4.2580 -4.2847 -3.8430 -3.4477 -3.0682 -2.6994
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  v   
-10.9965 -9.7167 -8.7157 -7.9659 -7.3413 -6.9664 -6.6986 -6.4773 -6.2866 -6.1129
 -5.9458 -5.7802 -5.6150 -5.4489 -5.2818 -4.8606 -4.4048 -3.9527 -3.4922
-10.9513 -9.7792 -8.7672 -7.9000 -7.2118 -6.7398 -6.4266 -6.1889 -5.9893 -5.8142
 -5.6501 -5.4870 -5.3255 -5.1640 -5.0016 -4.5874 -4.1595 -3.7215 -3.2813 -2.8467
-10.2636 -9.6465 -8.8531 -7.9736 -7.2210 -6.6271 -6.2366 -5.9650 -5.7442 -5.5670
 -5.4002 -5.2391 -5.0814 -4.9249 -4.7678 -4.3678 -3.9537 -3.5303 -3.1081 -2.6990
 -2.3118
 -9.5400 -9.2022 -8.7384 -8.0847 -7.3216 -6.6530 -6.1484 -5.8111 -5.5647 -5.3650
 -5.1942 -5.0323 -4.8760 -4.7228 -4.5704 -4.1854 -3.7874 -3.3792 -2.9726 -2.5828
 -2.2207 -1.8851
 -8.7494 -8.5617 -8.3332 -7.9805 -7.4411 -6.7809 -6.1863 -5.7517 -5.4485 -5.2172
 -5.0335 -4.8671 -4.7092 -4.5565 -4.4066 -4.0334 -3.6511 -3.2583 -2.8662 -2.4914
 -2.1469 -1.8326 -1.5455 -1.2880
 -8.6446 -7.9348 -7.7402 -7.5995 -7.3337 -6.8979 -6.3350 -5.8100 -5.4188 -5.1393
 -4.9219 -4.7456 -4.5826 -4.4275 -4.2772 -3.9109 -3.5413 -3.1634 -2.7848 -2.4221
 -2.0897 -1.7903 -1.5203 -1.2791 -1.0709 -0.8975 -0.7517 -0.6233 -0.5121 -0.4152
 -8.9957 -7.9387 -7.2897 -7.0410 -6.9578 -6.7692 -6.4322 -5.9650 -5.5016 -5.1401
 -4.8766 -4.6708 -4.4986 -4.3384 -4.1854 -3.8198 -3.4591 -3.0932 -2.7270 -2.3741
 -2.0500 -1.7602 -1.5020 -1.2733 -1.0757 -0.9119 -0.7788 -0.6674 -0.5705 -0.4862
 -0.4127
 -9.6859 -8.3239 -7.3784 -6.7742 -6.4676 -6.3694 -6.2597 -6.0195 -5.6527 -5.2479
 -4.9089 -4.6562 -4.4588 -4.2902 -4.1324 -3.7633 -3.4066 -3.0492 -2.6926 -2.3478
 -2.0290 -1.7442 -1.4929 -1.2726 -1.0830 -0.9259 -0.8004 -0.6999 -0.6175 -0.5475
 -0.4862
-10.6169 -9.0008 -7.7833 -6.9247 -6.3543 -6.0135 -5.8513 -5.7658 -5.6261 -5.3655
 -5.0275 -4.7117 -4.4685 -4.2779 -4.1130 -3.7377 -3.3817 -3.0286 -2.6775 -2.3375
 -2.0221 -1.7394 -1.4910 -1.2754 -1.0910 -0.9386 -0.8185 -0.7252 -0.6520 -0.5936
 -0.5460
-11.6044 -9.8724 -8.4695 -7.3634 -6.5690 -6.0215 -5.6618 -5.4444 -5.3180 -5.2190
 -5.0760 -4.8411 -4.5557 -4.3171 -4.1301 -3.7446 -3.3887 -3.0392 -2.6922 -2.3552
 -2.0409 -1.7574 -1.5077 -1.2917 -1.1082 -0.9568 -0.8378 -0.7479 -0.6809 -0.6301
 -0.5911
-13.0028-10.9387 -9.2981 -8.0393 -7.0286 -6.2858 -5.7550 -5.3847 -5.1348 -4.9663
 -4.8448 -4.7378 -4.6097 -4.4168 -4.1881 -3.7735 -3.4169 -3.0706 -2.7276 -2.3928
 -2.0781 -1.7919 -1.5382 -1.3183 -1.1318 -0.9781 -0.8571 -0.7668 -0.7021 -0.6565
 -0.6242
-14.8123-12.1997-10.0299 -8.7758 -7.6845 -6.7618 -6.0615 -5.5443 -5.1672 -4.8964
 -4.7010 -4.5542 -4.4361 -4.3299 -4.2870 -3.8244 -3.4663 -3.1228 -2.7837
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  v   
-10.5836 -9.4146 -8.4909 -7.7883 -7.2525 -6.8497 -6.5501 -6.3269 -6.1573 -6.0224
 -5.9056 -5.7933 -5.6737 -5.5370 -5.3804 -4.9797 -4.5428 -4.0805 -3.6415
-10.9103 -9.5594 -8.5046 -7.7166 -7.0889 -6.6773 -6.4055 -6.1945 -6.0150 -5.8569
 -5.7046 -5.5545 -5.4062 -5.2570 -5.1061 -4.7171 -4.3102 -3.8801 -3.4562 -3.0359
-10.6725 -9.6282 -8.6611 -7.7644 -7.0595 -6.5276 -6.1890 -5.9504 -5.7565 -5.5977
 -5.4474 -5.3018 -5.1585 -5.0157 -4.8718 -4.5005 -4.1098 -3.7042 -3.2955 -2.8947
 -2.5116
 -9.8281 -9.3829 -8.7377 -7.9171 -7.1400 -6.5088 -6.0626 -5.7692 -5.5534 -5.3781
 -5.2264 -5.0821 -4.9421 -4.8042 -4.6663 -4.3134 -3.9416 -3.5528 -3.1594 -2.7756
 -2.4139 -2.0762
 -9.0324 -8.8243 -8.5008 -7.9923 -7.2952 -6.6153 -6.0547 -5.6716 -5.4079 -5.2037
 -5.0442 -4.8975 -4.7575 -4.6217 -4.4876 -4.1498 -3.7966 -3.4259 -3.0479 -2.6786
 -2.3328 -2.0145 -1.7197 -1.4471
 -8.6146 -8.1165 -7.9884 -7.7562 -7.3579 -6.7750 -6.1776 -5.6820 -5.3408 -5.0969
 -4.9060 -4.7517 -4.6082 -4.4713 -4.3382 -4.0100 -3.6727 -3.3195 -2.9573 -2.6009
 -2.2671 -1.9628 -1.6849 -1.4313 -1.2034 -1.0042 -0.8340 -0.6856 -0.5574 -0.4456
 -8.8561 -7.8858 -7.3811 -7.2669 -7.1127 -6.8107 -6.3397 -5.8200 -5.3776 -5.0603
 -4.8303 -4.6492 -4.4979 -4.3570 -4.2221 -3.8975 -3.5718 -3.2337 -2.8866 -2.5421
 -2.2174 -1.9224 -1.6567 -1.4172 -1.2031 -1.0167 -0.8602 -0.7284 -0.6142 -0.5157
 -0.4303
 -9.4613 -8.1780 -7.3067 -6.7993 -6.6295 -6.5405 -6.3281 -5.9679 -5.5283 -5.1284
 -4.8267 -4.6049 -4.4304 -4.2819 -4.1429 -3.8165 -3.4976 -3.1713 -2.8367 -2.5028
 -2.1854 -1.8961 -1.6376 -1.4076 -1.2042 -1.0275 -0.8797 -0.7589 -0.6595 -0.5752
 -0.5025
-10.3687 -8.7975 -7.6343 -6.8384 -6.3363 -6.0921 -6.0035 -5.8810 -5.6288 -5.2750
 -4.9148 -4.6293 -4.4136 -4.2445 -4.0986 -3.7663 -3.4497 -3.1306 -2.8050 -2.4794
 -2.1676 -1.8815 -1.6264 -1.4016 -1.2051 -1.0356 -0.8946 -0.7811 -0.6908 -0.6191
 -0.5607
-11.5074 -9.6939 -8.2755 -7.2131 -6.4716 -5.9753 -5.6776 -5.5298 -5.4408 -5.3021
 -5.0571 -4.7521 -4.4748 -4.2608 -4.0938 -3.7506 -3.4343 -3.1204 -2.8021 -2.4831
 -2.1755 -1.8907 -1.6355 -1.4110 -1.2164 -1.0498 -0.9119 -0.8019 -0.7172 -0.6526
 -0.6036
-13.0784-10.8672 -9.1432 -7.8582 -6.8807 -6.1805 -5.6905 -5.3633 -5.1612 -5.0380
 -4.9399 -4.8108 -4.6043 -4.3489 -4.1352 -3.7608 -3.4426 -3.1323 -2.8200 -2.5066
 -2.2019 -1.9172 -1.6599 -1.4325 -1.2356 -1.0680 -0.9299 -0.8202 -0.7373 -0.6770
 -0.6338
-15.0819-12.3174-10.2374 -8.6801 -7.5242 -6.6191 -5.9526 -5.4680 -5.1239 -4.8874
 -4.7265 -4.6103 -4.5104 -4.3989 -4.2228 -3.7969 -3.4746 -3.1663 -2.8587
