 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.6772
 -1.9216 -1.9504 -1.8583 -1.7005 -1.5522 -1.4276 -1.3207 -1.2351 -1.1662 -1.1065
 -1.0562 -1.0111 -0.9698 -0.9315 -0.8955 -0.8152 -0.7494 -0.7029 -0.6785 -0.6746
 -0.6868 -0.7107
 -1.8341 -1.7413 -1.7560 -1.7036 -1.5703 -1.4394 -1.3278 -1.2351 -1.1609 -1.1002
 -1.0482 -1.0042 -0.9644 -0.9279 -0.8938 -0.8176 -0.7544 -0.7091 -0.6855 -0.6821
 -0.6942 -0.7175 -0.7488 -0.7851
 -1.8167 -1.6810 -1.5826 -1.5627 -1.5520 -1.4518 -1.3390 -1.2411 -1.1600 -1.0948
 -1.0409 -0.9965 -0.9578 -0.9228 -0.8904 -0.8185 -0.7584 -0.7143 -0.6911 -0.6878
 -0.6998 -0.7227 -0.7535 -0.7895 -0.8285 -0.8715 -0.9197 -0.9722 -1.0269 -1.0807
 -1.8085 -1.6691 -1.5447 -1.4467 -1.3958 -1.3873 -1.3402 -1.2498 -1.1646 -1.0933
 -1.0357 -0.9886 -0.9499 -0.9159 -0.8849 -0.8172 -0.7605 -0.7183 -0.6954 -0.6919
 -0.7036 -0.7263 -0.7570 -0.7930 -0.8321 -0.8736 -0.9186 -0.9682 -1.0225 -1.0784
 -1.1332
 -1.7994 -1.6630 -1.5370 -1.4247 -1.3315 -1.2668 -1.2337 -1.2131 -1.1652 -1.0961
 -1.0336 -0.9828 -0.9416 -0.9076 -0.8776 -0.8134 -0.7604 -0.7204 -0.6981 -0.6943
 -0.7057 -0.7284 -0.7590 -0.7953 -0.8349 -0.8768 -0.9215 -0.9692 -1.0200 -1.0740
 -1.1311
 -1.7919 -1.6549 -1.5308 -1.4184 -1.3181 -1.2324 -1.1653 -1.1179 -1.0874 -1.0622
 -1.0259 -0.9778 -0.9339 -0.8979 -0.8680 -0.8064 -0.7569 -0.7195 -0.6984 -0.6947
 -0.7061 -0.7289 -0.7598 -0.7967 -0.8372 -0.8799 -0.9246 -0.9713 -1.0203 -1.0723
 -1.1280
 -1.7866 -1.6480 -1.5239 -1.4130 -1.3137 -1.2251 -1.1479 -1.0837 -1.0331 -0.9945
 -0.9659 -0.9422 -0.9167 -0.8864 -0.8575 -0.7982 -0.7514 -0.7166 -0.6967 -0.6930
 -0.7040 -0.7266 -0.7578 -0.7953 -0.8368 -0.8808 -0.9265 -0.9735 -1.0222 -1.0729
 -1.1255
 -1.7866 -1.6438 -1.5172 -1.4053 -1.3067 -1.2197 -1.1423 -1.0737 -1.0149 -0.9659
 -0.9260 -0.8943 -0.8695 -0.8492 -0.8300 -0.7858 -0.7435 -0.7110 -0.6924 -0.6889
 -0.6995 -0.7218 -0.7531 -0.7911 -0.8337 -0.8792 -0.9266 -0.9750 -1.0242 -1.0746
 -1.1260
 -1.7919 -1.6423 -1.5080 -1.3981 -1.2978 -1.2106 -1.1347 -1.0673 -1.0075 -0.9548
 -0.9095 -0.8715 -0.8401 -0.8145 -0.7855 -0.7692 -0.7332 -0.7027 -0.6855
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0630 -1.8968 -1.7535 -1.6309 -1.5008 -1.3967 -1.3135 -1.2420 -1.1787 -1.1212
 -1.0677 -1.0178 -0.9714 -0.9284 -0.8885 -0.8014 -0.7292 -0.6760 -0.6412
 -2.1357 -1.9393 -1.7722 -1.6316 -1.5062 -1.3941 -1.3052 -1.2332 -1.1669 -1.1102
 -1.0583 -1.0102 -0.9659 -0.9247 -0.8863 -0.8017 -0.7331 -0.6823 -0.6511 -0.6402
 -2.1562 -1.9878 -1.8058 -1.6473 -1.5176 -1.3980 -1.3007 -1.2246 -1.1577 -1.1005
 -1.0502 -1.0041 -0.9616 -0.9223 -0.8856 -0.8040 -0.7375 -0.6885 -0.6597 -0.6509
 -0.6596
 -1.9541 -1.9897 -1.8400 -1.6736 -1.5285 -1.4077 -1.3025 -1.2192 -1.1518 -1.0919
 -1.0424 -0.9979 -0.9573 -0.9198 -0.8848 -0.8070 -0.7424 -0.6946 -0.6670 -0.6592
 -0.6683 -0.6901
 -1.8477 -1.8186 -1.8202 -1.6963 -1.5490 -1.4191 -1.3106 -1.2191 -1.1463 -1.0861
 -1.0346 -0.9911 -0.9520 -0.9163 -0.8831 -0.8093 -0.7473 -0.7004 -0.6735 -0.6659
 -0.6751 -0.6964 -0.7267 -0.7631
 -1.8229 -1.6911 -1.6333 -1.6473 -1.5615 -1.4354 -1.3209 -1.2244 -1.1452 -1.0812
 -1.0275 -0.9836 -0.9455 -0.9112 -0.8797 -0.8102 -0.7513 -0.7057 -0.6787 -0.6713
 -0.6803 -0.7013 -0.7310 -0.7668 -0.8067 -0.8500 -0.8989 -0.9537 -1.0091 -1.0641
 -1.8231 -1.6747 -1.5513 -1.4746 -1.4672 -1.4329 -1.3333 -1.2337 -1.1494 -1.0790
 -1.0228 -0.9759 -0.9378 -0.9045 -0.8743 -0.8089 -0.7536 -0.7099 -0.6832 -0.6754
 -0.6841 -0.7048 -0.7342 -0.7696 -0.8090 -0.8515 -0.8974 -0.9479 -1.0039 -1.0605
 -1.1166
 -1.8312 -1.6771 -1.5424 -1.4287 -1.3456 -1.3066 -1.2920 -1.2378 -1.1565 -1.0822
 -1.0203 -0.9704 -0.9296 -0.8963 -0.8670 -0.8051 -0.7536 -0.7125 -0.6864 -0.6782
 -0.6864 -0.7069 -0.7361 -0.7714 -0.8108 -0.8529 -0.8979 -0.9458 -0.9981 -1.0551
 -1.1131
 -1.8419 -1.6832 -1.5445 -1.4239 -1.3208 -1.2391 -1.1839 -1.1532 -1.1276 -1.0810
 -1.0204 -0.9661 -0.9224 -0.8868 -0.8575 -0.7980 -0.7501 -0.7120 -0.6874 -0.6793
 -0.6871 -0.7076 -0.7368 -0.7724 -0.8122 -0.8547 -0.8997 -0.9471 -0.9974 -1.0511
 -1.1090
 -1.8614 -1.6951 -1.5510 -1.4270 -1.3199 -1.2276 -1.1510 -1.0919 -1.0494 -1.0192
 -0.9921 -0.9585 -0.9173 -0.8795 -0.8483 -0.7898 -0.7446 -0.7094 -0.6865 -0.6786
 -0.6859 -0.7058 -0.7350 -0.7708 -0.8110 -0.8543 -0.9000 -0.9475 -0.9972 -1.0491
 -1.1054
 -1.8897 -1.7128 -1.5610 -1.4319 -1.3216 -1.2270 -1.1453 -1.0756 -1.0185 -0.9731
 -0.9376 -0.9098 -0.8856 -0.8613 -0.8349 -0.7797 -0.7368 -0.7040 -0.6829 -0.6756
 -0.6824 -0.7018 -0.7308 -0.7668 -0.8076 -0.8519 -0.8987 -0.9472 -0.9973 -1.0490
 -1.1025
 -1.9268 -1.7363 -1.5699 -1.4398 -1.3244 -1.2267 -1.1435 -1.0717 -1.0096 -0.9568
 -0.9128 -0.8768 -0.8476 -0.8237 -0.8173 -0.7677 -0.7267 -0.6958 -0.6766
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0080 -1.8544 -1.7206 -1.6047 -1.4757 -1.3792 -1.2994 -1.2279 -1.1636 -1.1055
 -1.0526 -1.0035 -0.9578 -0.9155 -0.8765 -0.7919 -0.7222 -0.6700 -0.6346
 -2.0738 -1.8921 -1.7370 -1.6059 -1.4825 -1.3753 -1.2895 -1.2172 -1.1518 -1.0947
 -1.0436 -0.9961 -0.9523 -0.9117 -0.8740 -0.7916 -0.7249 -0.6746 -0.6419 -0.6277
 -2.1358 -1.9466 -1.7699 -1.6192 -1.4951 -1.3783 -1.2846 -1.2098 -1.1424 -1.0860
 -1.0359 -0.9902 -0.9482 -0.9094 -0.8733 -0.7938 -0.7286 -0.6796 -0.6487 -0.6365
 -0.6418
 -2.0916 -1.9858 -1.8110 -1.6457 -1.5063 -1.3895 -1.2857 -1.2041 -1.1380 -1.0777
 -1.0284 -0.9842 -0.9439 -0.9070 -0.8726 -0.7966 -0.7333 -0.6851 -0.6550 -0.6436
 -0.6493 -0.6688
 -1.8835 -1.9101 -1.8314 -1.6761 -1.5264 -1.4006 -1.2934 -1.2040 -1.1323 -1.0725
 -1.0209 -0.9777 -0.9389 -0.9036 -0.8710 -0.7990 -0.7382 -0.6908 -0.6608 -0.6496
 -0.6553 -0.6744 -0.7034 -0.7398
 -1.8262 -1.7150 -1.7214 -1.6798 -1.5485 -1.4164 -1.3044 -1.2094 -1.1310 -1.0679
 -1.0142 -0.9704 -0.9327 -0.8988 -0.8678 -0.8000 -0.7424 -0.6963 -0.6662 -0.6547
 -0.6602 -0.6789 -0.7072 -0.7426 -0.7830 -0.8275 -0.8776 -0.9334 -0.9892 -1.0456
 -1.8275 -1.6775 -1.5656 -1.5368 -1.5304 -1.4311 -1.3173 -1.2180 -1.1348 -1.0656
 -1.0100 -0.9631 -0.9252 -0.8923 -0.8626 -0.7988 -0.7450 -0.7008 -0.6711 -0.6590
 -0.6639 -0.6823 -0.7101 -0.7449 -0.7844 -0.8274 -0.8740 -0.9260 -0.9833 -1.0405
 -1.0979
 -1.8474 -1.6816 -1.5443 -1.4363 -1.3783 -1.3710 -1.3211 -1.2286 -1.1418 -1.0685
 -1.0073 -0.9580 -0.9173 -0.8843 -0.8555 -0.7952 -0.7451 -0.7038 -0.6749 -0.6623
 -0.6665 -0.6844 -0.7119 -0.7463 -0.7853 -0.8277 -0.8728 -0.9217 -0.9756 -1.0342
 -1.0929
 -1.8704 -1.6973 -1.5498 -1.4254 -1.3242 -1.2541 -1.2215 -1.1993 -1.1444 -1.0720
 -1.0071 -0.9536 -0.9103 -0.8749 -0.8461 -0.7882 -0.7417 -0.7037 -0.6765 -0.6640
 -0.6677 -0.6852 -0.7126 -0.7470 -0.7860 -0.8283 -0.8734 -0.9213 -0.9725 -1.0278
 -1.0877
 -1.9134 -1.7246 -1.5655 -1.4332 -1.3216 -1.2290 -1.1573 -1.1087 -1.0785 -1.0495
 -1.0064 -0.9539 -0.9068 -0.8683 -0.8371 -0.7799 -0.7363 -0.7014 -0.6763 -0.6643
 -0.6672 -0.6838 -0.7109 -0.7452 -0.7843 -0.8270 -0.8723 -0.9200 -0.9703 -1.0236
 -1.0801
 -1.9734 -1.7635 -1.5892 -1.4470 -1.3289 -1.2296 -1.1461 -1.0779 -1.0254 -0.9864
 -0.9563 -0.9284 -0.8972 -0.8616 -0.8289 -0.7702 -0.7284 -0.6962 -0.6733 -0.6622
 -0.6647 -0.6805 -0.7071 -0.7413 -0.7807 -0.8238 -0.8699 -0.9182 -0.9685 -1.0211
 -1.0761
 -2.0503 -1.8140 -1.6213 -1.4680 -1.3403 -1.2352 -1.1474 -1.0730 -1.0106 -0.9593
 -0.9182 -0.8854 -0.8583 -0.8342 -0.8215 -0.7591 -0.7180 -0.6881 -0.6675
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9486 -1.8203 -1.6970 -1.5783 -1.4558 -1.3493 -1.2611 -1.1873 -1.1249 -1.0712
 -1.0238 -0.9808 -0.9405 -0.9014 -0.8631 -0.7799 -0.7119 -0.6603 -0.6264
 -2.0268 -1.8502 -1.7037 -1.5844 -1.4619 -1.3580 -1.2745 -1.2030 -1.1369 -1.0800
 -1.0285 -0.9811 -0.9377 -0.8975 -0.8604 -0.7794 -0.7141 -0.6642 -0.6314 -0.6153
 -2.1011 -1.9024 -1.7347 -1.5950 -1.4750 -1.3600 -1.2693 -1.1951 -1.1279 -1.0716
 -1.0214 -0.9757 -0.9338 -0.8952 -0.8596 -0.7814 -0.7175 -0.6687 -0.6366 -0.6218
 -0.6238
 -2.1186 -1.9589 -1.7778 -1.6182 -1.4882 -1.3716 -1.2694 -1.1894 -1.1242 -1.0636
 -1.0144 -0.9701 -0.9299 -0.8931 -0.8591 -0.7842 -0.7221 -0.6738 -0.6420 -0.6277
 -0.6301 -0.6470
 -1.9651 -1.9560 -1.8169 -1.6514 -1.5045 -1.3859 -1.2776 -1.1889 -1.1185 -1.0581
 -1.0072 -0.9641 -0.9253 -0.8901 -0.8577 -0.7868 -0.7271 -0.6795 -0.6476 -0.6330
 -0.6352 -0.6518 -0.6793 -0.7152
 -1.8331 -1.7757 -1.7886 -1.6763 -1.5296 -1.3978 -1.2904 -1.1942 -1.1172 -1.0549
 -1.0008 -0.9572 -0.9194 -0.8856 -0.8548 -0.7880 -0.7315 -0.6853 -0.6532 -0.6380
 -0.6397 -0.6557 -0.6824 -0.7172 -0.7576 -0.8035 -0.8553 -0.9115 -0.9676 -1.0253
 -1.8270 -1.6818 -1.6025 -1.6167 -1.5421 -1.4170 -1.3009 -1.2044 -1.1209 -1.0524
 -0.9976 -0.9503 -0.9123 -0.8794 -0.8500 -0.7871 -0.7344 -0.6904 -0.6586 -0.6426
 -0.6434 -0.6588 -0.6849 -0.7189 -0.7583 -0.8020 -0.8499 -0.9033 -0.9611 -1.0187
 -1.0774
 -1.8480 -1.6812 -1.5465 -1.4554 -1.4419 -1.4133 -1.3147 -1.2141 -1.1282 -1.0553
 -0.9947 -0.9459 -0.9047 -0.8718 -0.8432 -0.7837 -0.7348 -0.6938 -0.6631 -0.6465
 -0.6464 -0.6609 -0.6864 -0.7198 -0.7585 -0.8012 -0.8473 -0.8971 -0.9520 -1.0115
 -1.0707
 -1.8824 -1.7009 -1.5497 -1.4259 -1.3330 -1.2883 -1.2742 -1.2178 -1.1347 -1.0584
 -0.9937 -0.9414 -0.8982 -0.8627 -0.8340 -0.7769 -0.7317 -0.6941 -0.6653 -0.6491
 -0.6482 -0.6619 -0.6871 -0.7201 -0.7585 -0.8008 -0.8462 -0.8946 -0.9465 -1.0032
 -1.0643
 -1.9431 -1.7389 -1.5703 -1.4338 -1.3214 -1.2322 -1.1719 -1.1410 -1.1135 -1.0619
 -0.9985 -0.9419 -0.8949 -0.8565 -0.8253 -0.7688 -0.7264 -0.6921 -0.6658 -0.6503
 -0.6486 -0.6612 -0.6856 -0.7183 -0.7565 -0.7986 -0.8438 -0.8917 -0.9423 -0.9964
 -1.0545
 -2.0310 -1.7952 -1.6040 -1.4530 -1.3306 -1.2295 -1.1469 -1.0834 -1.0396 -1.0088
 -0.9781 -0.9388 -0.8933 -0.8522 -0.8183 -0.7592 -0.7185 -0.6870 -0.6632 -0.6491
 -0.6473 -0.6589 -0.6823 -0.7145 -0.7527 -0.7950 -0.8404 -0.8884 -0.9388 -0.9919
 -1.0479
 -2.1462 -1.8698 -1.6508 -1.4830 -1.3478 -1.2383 -1.1481 -1.0730 -1.0122 -0.9647
 -0.9283 -0.8987 -0.8706 -0.8412 -0.8130 -0.7481 -0.7080 -0.6788 -0.6575
