 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = BX   
 -6.8837 -6.7938 -6.7086 -6.6228 -6.5245 -6.3930 -6.1927 -5.8537 -5.3644 -4.8385
 -4.3787 -4.0200 -3.7432 -3.5214 -3.3324 -2.9378 -2.6181 -2.3555 -2.1340 -1.9428
 -1.7763 -1.6289
 -6.5229 -6.4138 -6.3122 -6.2153 -6.1164 -6.0019 -5.8476 -5.6067 -5.2329 -4.7800
 -4.3489 -3.9928 -3.7129 -3.4884 -3.2988 -2.9046 -2.5836 -2.3231 -2.1075 -1.9236
 -1.7650 -1.6261 -1.5030 -1.3934
 -6.2629 -6.1194 -5.9923 -5.8755 -5.7642 -5.6504 -5.5192 -5.3417 -5.0705 -4.7038
 -4.3166 -3.9739 -3.6944 -3.4681 -3.2776 -2.8847 -2.5618 -2.3010 -2.0894 -1.9113
 -1.7590 -1.6268 -1.5109 -1.4082 -1.3172 -1.2361 -1.1627 -1.0926 -1.0367 -0.9995
 -6.1614 -5.9500 -5.7727 -5.6194 -5.4826 -5.3537 -5.2233 -5.0762 -4.8792 -4.6013
 -4.2729 -3.9556 -3.6828 -3.4565 -3.2661 -2.8756 -2.5509 -2.2880 -2.0778 -1.9042
 -1.7568 -1.6302 -1.5205 -1.4241 -1.3394 -1.2657 -1.2000 -1.1390 -1.0824 -1.0378
 -1.0105
 -6.1876 -5.8815 -5.6327 -5.4350 -5.2704 -5.1213 -4.9766 -4.8315 -4.6730 -4.4679
 -4.2074 -3.9289 -3.6717 -3.4503 -3.2614 -2.8752 -2.5506 -2.2834 -2.0721 -1.9010
 -1.7575 -1.6354 -1.5308 -1.4403 -1.3616 -1.2929 -1.2329 -1.1801 -1.1324 -1.0882
 -1.0536
 -6.2985 -5.9288 -5.6028 -5.3272 -5.1006 -4.9123 -4.7488 -4.6025 -4.4564 -4.2934
 -4.1002 -3.8770 -3.6505 -3.4422 -3.2584 -2.8792 -2.5571 -2.2851 -2.0700 -1.8990
 -1.7583 -1.6398 -1.5396 -1.4543 -1.3814 -1.3187 -1.2648 -1.2177 -1.1762 -1.1395
 -1.1067
 -6.5025 -6.0704 -5.6871 -5.3492 -5.0578 -4.8113 -4.6020 -4.4214 -4.2580 -4.1009
 -3.9409 -3.7719 -3.5963 -3.4227 -3.2569 -2.8920 -2.5752 -2.2992 -2.0776 -1.9036
 -1.7634 -1.6471 -1.5500 -1.4688 -1.4007 -1.3435 -1.2953 -1.2540 -1.2182 -1.1870
 -1.1600
 -6.8175 -6.3133 -5.8675 -5.4724 -5.1254 -4.8242 -4.5655 -4.3432 -4.1488 -3.9746
 -3.8130 -3.6586 -3.5083 -3.3642 -3.2278 -2.9051 -2.5995 -2.3219 -2.0927 -1.9129
 -1.7706 -1.6551 -1.5599 -1.4817 -1.4175 -1.3648 -1.3219 -1.2864 -1.2564 -1.2308
 -1.2135
 -7.2486 -6.6713 -6.1526 -5.6942 -5.2900 -4.9361 -4.6288 -4.3633 -4.1344 -3.9353
 -3.7591 -3.5994 -3.4516 -3.3148 -3.1711 -2.9185 -2.6300 -2.3532 -2.1153
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = BX   
 -8.5703 -8.5454 -8.4466 -8.2658 -7.9939 -7.6246 -7.1530 -6.5760 -5.9151 -5.2718
 -4.7280 -4.3288 -4.0350 -3.8044 -3.6105 -3.2142 -2.8886 -2.6053 -2.3405
 -8.0309 -7.9928 -8.0081 -7.9981 -7.8853 -7.6074 -7.1147 -6.4334 -5.7709 -5.1401
 -4.6128 -4.2202 -3.9287 -3.7000 -3.5080 -3.1142 -2.7924 -2.5161 -2.2718 -2.0536
 -7.5268 -7.4740 -7.4216 -7.3564 -7.2580 -7.0956 -6.8112 -6.3019 -5.6741 -5.0687
 -4.5522 -4.1575 -3.8613 -3.6303 -3.4378 -3.0444 -2.7238 -2.4530 -2.2181 -2.0118
 -1.8300
 -7.0707 -7.0023 -6.9384 -6.8715 -6.7871 -6.6627 -6.4610 -6.1083 -5.5835 -5.0224
 -4.5210 -4.1217 -3.8191 -3.5830 -3.3886 -2.9949 -2.6744 -2.4071 -2.1794 -1.9818
 -1.8096 -1.6578
 -6.6752 -6.5897 -6.5101 -6.4344 -6.3538 -6.2526 -6.1053 -5.8626 -5.4699 -4.9762
 -4.5016 -4.1036 -3.7940 -3.5517 -3.3541 -2.9598 -2.6388 -2.3733 -2.1510 -1.9605
 -1.7955 -1.6515 -1.5241 -1.4103
 -6.3632 -6.2475 -6.1477 -6.0558 -5.9673 -5.8732 -5.7563 -5.5856 -5.3091 -4.9129
 -4.4809 -4.0939 -3.7810 -3.5329 -3.3315 -2.9362 -2.6146 -2.3490 -2.1303 -1.9455
 -1.7864 -1.6488 -1.5281 -1.4211 -1.3257 -1.2403 -1.1622 -1.0886 -1.0323 -0.9938
 -6.1736 -6.0087 -5.8689 -5.7500 -5.6425 -5.5394 -5.4309 -5.2984 -5.1059 -4.8144
 -4.4477 -4.0858 -3.7753 -3.5236 -3.3188 -2.9223 -2.6008 -2.3332 -2.1160 -1.9355
 -1.7814 -1.6488 -1.5339 -1.4331 -1.3440 -1.2662 -1.1966 -1.1322 -1.0732 -1.0289
 -1.0011
 -6.1331 -5.8867 -5.6963 -5.5391 -5.3990 -5.2712 -5.1500 -5.0262 -4.8790 -4.6722
 -4.3881 -4.0696 -3.7732 -3.5217 -3.3146 -2.9170 -2.5968 -2.3265 -2.1080 -1.9297
 -1.7796 -1.6513 -1.5410 -1.4457 -1.3624 -1.2894 -1.2259 -1.1708 -1.1207 -1.0751
 -1.0413
 -6.2081 -5.8768 -5.5966 -5.3714 -5.1936 -5.0477 -4.9162 -4.7855 -4.6521 -4.4929
 -4.2847 -4.0266 -3.7599 -3.5189 -3.3133 -2.9165 -2.5993 -2.3264 -2.1042 -1.9257
 -1.7782 -1.6534 -1.5473 -1.4568 -1.3789 -1.3116 -1.2539 -1.2043 -1.1615 -1.1242
 -1.0909
 -6.3665 -5.9774 -5.6322 -5.3336 -5.0837 -4.8790 -4.7084 -4.5592 -4.4220 -4.2845
 -4.1316 -3.9435 -3.7294 -3.5152 -3.3190 -2.9261 -2.6130 -2.3388 -2.1110 -1.9292
 -1.7819 -1.6594 -1.5562 -1.4694 -1.3959 -1.3336 -1.2813 -1.2372 -1.2000 -1.1692
 -1.1405
 -6.6212 -6.1698 -5.7673 -5.4113 -5.1006 -4.8347 -4.6103 -4.4192 -4.2509 -4.0970
 -3.9499 -3.7988 -3.6357 -3.4678 -3.3039 -2.9398 -2.6330 -2.3599 -2.1263 -1.9385
 -1.7889 -1.6667 -1.5654 -1.4812 -1.4112 -1.3532 -1.3057 -1.2668 -1.2350 -1.2089
 -1.1875
 -7.0051 -6.4746 -6.0040 -5.5883 -5.2220 -4.9018 -4.6247 -4.3868 -4.1819 -4.0018
 -3.8385 -3.6856 -3.5377 -3.3929 -3.2680 -2.9576 -2.6593 -2.3897 -2.1501
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = BX   
 -8.7582 -8.7648 -8.4768 -8.0520 -7.5911 -7.1723 -6.8685 -6.6391 -6.0421 -5.4247
 -4.8564 -4.4212 -4.1049 -3.8626 -3.6657 -3.2696 -2.9448 -2.6587 -2.3992
 -8.2230 -8.2163 -8.1811 -8.2667 -8.1179 -7.7574 -7.2055 -6.5322 -5.9168 -5.3029
 -4.7505 -4.3224 -4.0073 -3.7663 -3.5698 -3.1774 -2.8558 -2.5764 -2.3270 -2.1033
 -7.7235 -7.6954 -7.6522 -7.6067 -7.5155 -7.3541 -7.0451 -6.4536 -5.8325 -5.2388
 -4.6980 -4.2681 -3.9462 -3.7007 -3.5021 -3.1098 -2.7902 -2.5161 -2.2750 -2.0617
 -1.8738
 -7.2383 -7.1945 -7.1549 -7.1085 -7.0376 -6.9172 -6.7079 -6.3253 -5.7680 -5.1964
 -4.6716 -4.2409 -3.9096 -3.6564 -3.4533 -3.0593 -2.7406 -2.4702 -2.2362 -2.0310
 -1.8514 -1.6934
 -6.8204 -6.7574 -6.7016 -6.6474 -6.5837 -6.4922 -6.3465 -6.0956 -5.6738 -5.1615
 -4.6589 -4.2287 -3.8897 -3.6268 -3.4182 -3.0208 -2.7027 -2.4344 -2.2061 -2.0079
 -1.8352 -1.6845 -1.5516 -1.4331
 -6.4647 -6.3800 -6.3043 -6.2352 -6.1670 -6.0884 -5.9805 -5.8118 -5.5258 -5.1038
 -4.6465 -4.2252 -3.8812 -3.6099 -3.3945 -2.9924 -2.6749 -2.4070 -2.1824 -1.9904
 -1.8236 -1.6788 -1.5523 -1.4405 -1.3405 -1.2502 -1.1662 -1.0885 -1.0309 -0.9899
 -6.2020 -6.0820 -5.9777 -5.8866 -5.8032 -5.7213 -5.6292 -5.5068 -5.3165 -5.0115
 -4.6177 -4.2236 -3.8805 -3.6028 -3.3810 -2.9730 -2.6564 -2.3881 -2.1648 -1.9772
 -1.8158 -1.6760 -1.5549 -1.4489 -1.3551 -1.2715 -1.1971 -1.1288 -1.0663 -1.0218
 -0.9926
 -6.0977 -5.9124 -5.7559 -5.6246 -5.5120 -5.4113 -5.3141 -5.2088 -5.0720 -4.8657
 -4.5624 -4.2136 -3.8830 -3.6039 -3.3769 -2.9622 -2.6471 -2.3777 -2.1535 -1.9681
 -1.8110 -1.6756 -1.5591 -1.4581 -1.3699 -1.2922 -1.2241 -1.1644 -1.1109 -1.0628
 -1.0295
 -6.1179 -5.8321 -5.6051 -5.4331 -5.2971 -5.1762 -5.0589 -4.9429 -4.8240 -4.6726
 -4.4585 -4.1758 -3.8754 -3.6042 -3.3767 -2.9572 -2.6439 -2.3742 -2.1471 -1.9613
 -1.8068 -1.6752 -1.5626 -1.4663 -1.3831 -1.3108 -1.2484 -1.1950 -1.1491 -1.1094
 -1.0747
 -6.2393 -5.8890 -5.5827 -5.3271 -5.1214 -4.9600 -4.8283 -4.7115 -4.5956 -4.4679
 -4.3130 -4.1069 -3.8585 -3.6095 -3.3866 -2.9635 -2.6516 -2.3830 -2.1520 -1.9629
 -1.8084 -1.6791 -1.5696 -1.4767 -1.3976 -1.3300 -1.2726 -1.2242 -1.1839 -1.1508
 -1.1234
 -6.4426 -6.0363 -5.6739 -5.3548 -5.0808 -4.8526 -4.6654 -4.5087 -4.3717 -4.2443
 -4.1159 -3.9699 -3.7901 -3.5881 -3.3884 -2.9763 -2.6663 -2.4002 -2.1659 -1.9715
 -1.8143 -1.6853 -1.5775 -1.4871 -1.4112 -1.3475 -1.2946 -1.2511 -1.2157 -1.1877
 -1.1658
 -6.7624 -6.2845 -5.8615 -5.4869 -5.1573 -4.8706 -4.6260 -4.4194 -4.2429 -4.0869
 -3.9431 -3.8041 -3.6610 -3.5069 -3.3821 -2.9956 -2.6880 -2.4258 -2.1888
