 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.6183 -1.6558 -1.5761 -1.4381 -1.3157 -1.2208 -1.1461 -1.0903 -1.0461 -1.0074
 -0.9757 -0.9484 -0.9243 -0.9030 -0.8837 -0.8433 -0.8130 -0.7962 -0.7961 -0.8119
 -0.8408 -0.8795
 -1.5427 -1.4720 -1.4949 -1.4532 -1.3390 -1.2335 -1.1513 -1.0893 -1.0425 -1.0045
 -0.9720 -0.9457 -0.9229 -0.9029 -0.8850 -0.8476 -0.8190 -0.8029 -0.8032 -0.8196
 -0.8488 -0.8874 -0.9325 -0.9812
 -1.5194 -1.4205 -1.3428 -1.3334 -1.3324 -1.2506 -1.1623 -1.0923 -1.0400 -1.0004
 -0.9679 -0.9417 -0.9200 -0.9011 -0.8845 -0.8502 -0.8238 -0.8085 -0.8088 -0.8253
 -0.8544 -0.8929 -0.9382 -0.9875 -1.0389 -1.0931 -1.1511 -1.2119 -1.2739 -1.3343
 -1.4898 -1.4025 -1.3111 -1.2338 -1.1966 -1.1992 -1.1682 -1.1007 -1.0414 -0.9969
 -0.9635 -0.9366 -0.9153 -0.8975 -0.8820 -0.8508 -0.8270 -0.8128 -0.8131 -0.8292
 -0.8581 -0.8964 -0.9417 -0.9915 -1.0438 -1.0979 -1.1546 -1.2146 -1.2779 -1.3416
 -1.4037
 -1.4431 -1.3757 -1.2966 -1.2153 -1.1433 -1.0950 -1.0762 -1.0707 -1.0425 -0.9969
 -0.9589 -0.9311 -0.9091 -0.8919 -0.8774 -0.8492 -0.8283 -0.8157 -0.8162 -0.8316
 -0.8600 -0.8981 -0.9432 -0.9934 -1.0465 -1.1015 -1.1589 -1.2186 -1.2804 -1.3440
 -1.4093
 -1.3844 -1.3315 -1.2701 -1.2012 -1.1308 -1.0671 -1.0182 -0.9876 -0.9738 -0.9663
 -0.9500 -0.9238 -0.9016 -0.8842 -0.8705 -0.8449 -0.8269 -0.8164 -0.8176 -0.8328
 -0.8608 -0.8987 -0.9439 -0.9943 -1.0480 -1.1038 -1.1616 -1.2211 -1.2824 -1.3459
 -1.4116
 -1.3238 -1.2774 -1.2275 -1.1745 -1.1166 -1.0577 -1.0031 -0.9582 -0.9258 -0.9052
 -0.8944 -0.8889 -0.8824 -0.8719 -0.8609 -0.8388 -0.8236 -0.8152 -0.8172 -0.8320
 -0.8592 -0.8966 -0.9415 -0.9920 -1.0462 -1.1028 -1.1611 -1.2209 -1.2821 -1.3450
 -1.4095
 -1.2570 -1.2161 -1.1742 -1.1316 -1.0876 -1.0404 -0.9926 -0.9474 -0.9087 -0.8785
 -0.8570 -0.8434 -0.8363 -0.8335 -0.8323 -0.8276 -0.8177 -0.8117 -0.8147 -0.8293
 -0.8557 -0.8924 -0.9370 -0.9873 -1.0419 -1.0992 -1.1584 -1.2188 -1.2803 -1.3429
 -1.4064
 -1.1842 -1.1476 -1.1092 -1.0769 -1.0431 -1.0081 -0.9712 -0.9337 -0.8978 -0.8658
 -0.8396 -0.8201 -0.8067 -0.7986 -0.7847 -0.8113 -0.8092 -0.8059 -0.8101
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.6763 -1.5465 -1.4366 -1.3447 -1.2495 -1.1791 -1.1247 -1.0775 -1.0354 -0.9974
 -0.9629 -0.9318 -0.9039 -0.8790 -0.8570 -0.8132 -0.7823 -0.7626 -0.7552
 -1.7601 -1.5962 -1.4609 -1.3514 -1.2584 -1.1810 -1.1230 -1.0763 -1.0321 -0.9949
 -0.9618 -0.9324 -0.9062 -0.8830 -0.8623 -0.8203 -0.7904 -0.7725 -0.7680 -0.7778
 -1.8046 -1.6564 -1.5002 -1.3704 -1.2709 -1.1853 -1.1211 -1.0725 -1.0290 -0.9915
 -0.9599 -0.9320 -0.9074 -0.8856 -0.8661 -0.8264 -0.7976 -0.7809 -0.7783 -0.7902
 -0.8156
 -1.6382 -1.6787 -1.5446 -1.4010 -1.2835 -1.1937 -1.1220 -1.0690 -1.0264 -0.9879
 -0.9570 -0.9305 -0.9073 -0.8869 -0.8687 -0.8315 -0.8039 -0.7878 -0.7861 -0.7992
 -0.8254 -0.8619
 -1.5489 -1.5348 -1.5435 -1.4332 -1.3074 -1.2048 -1.1271 -1.0674 -1.0225 -0.9854
 -0.9534 -0.9278 -0.9058 -0.8867 -0.8698 -0.8355 -0.8096 -0.7939 -0.7926 -0.8059
 -0.8326 -0.8693 -0.9134 -0.9622
 -1.5228 -1.4244 -1.3817 -1.4024 -1.3292 -1.2239 -1.1358 -1.0692 -1.0197 -0.9815
 -0.9494 -0.9239 -0.9029 -0.8850 -0.8694 -0.8381 -0.8143 -0.7993 -0.7976 -0.8111
 -0.8378 -0.8746 -0.9187 -0.9679 -1.0201 -1.0746 -1.1331 -1.1959 -1.2584 -1.3199
 -1.5036 -1.4056 -1.3123 -1.2523 -1.2538 -1.2309 -1.1508 -1.0762 -1.0199 -0.9775
 -0.9455 -0.9190 -0.8984 -0.8815 -0.8670 -0.8387 -0.8177 -0.8039 -0.8021 -0.8150
 -0.8414 -0.8780 -0.9221 -0.9715 -1.0240 -1.0789 -1.1364 -1.1971 -1.2618 -1.3263
 -1.3894
 -1.4727 -1.3892 -1.2998 -1.2148 -1.1501 -1.1236 -1.1207 -1.0837 -1.0251 -0.9765
 -0.9407 -0.9140 -0.8926 -0.8762 -0.8626 -0.8372 -0.8191 -0.8072 -0.8056 -0.8178
 -0.8435 -0.8798 -0.9237 -0.9730 -1.0259 -1.0812 -1.1387 -1.1985 -1.2616 -1.3278
 -1.3940
 -1.4299 -1.3584 -1.2832 -1.2048 -1.1299 -1.0681 -1.0285 -1.0121 -1.0021 -0.9751
 -0.9374 -0.9074 -0.8858 -0.8689 -0.8560 -0.8331 -0.8178 -0.8083 -0.8077 -0.8196
 -0.8446 -0.8805 -0.9243 -0.9736 -1.0267 -1.0824 -1.1404 -1.2005 -1.2629 -1.3278
 -1.3953
 -1.3785 -1.3168 -1.2532 -1.1880 -1.1212 -1.0573 -1.0019 -0.9604 -0.9344 -0.9207
 -0.9113 -0.8973 -0.8774 -0.8609 -0.8479 -0.8273 -0.8146 -0.8075 -0.8081 -0.8198
 -0.8439 -0.8789 -0.9222 -0.9712 -1.0244 -1.0803 -1.1386 -1.1987 -1.2609 -1.3257
 -1.3928
 -1.3155 -1.2644 -1.2113 -1.1565 -1.1016 -1.0464 -0.9935 -0.9460 -0.9078 -0.8801
 -0.8622 -0.8519 -0.8457 -0.8401 -0.8333 -0.8188 -0.8091 -0.8043 -0.8064 -0.8183
 -0.8415 -0.8756 -0.9182 -0.9669 -1.0199 -1.0761 -1.1348 -1.1953 -1.2574 -1.3212
 -1.3865
 -1.2409 -1.2012 -1.1612 -1.1145 -1.0677 -1.0230 -0.9788 -0.9362 -0.8974 -0.8644
 -0.8388 -0.8207 -0.8091 -0.8027 -0.8122 -0.8076 -0.8013 -0.7987 -0.8026
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.6113 -1.4959 -1.3966 -1.3119 -1.2195 -1.1564 -1.1051 -1.0583 -1.0160 -0.9781
 -0.9443 -0.9140 -0.8870 -0.8631 -0.8422 -0.8012 -0.7734 -0.7564 -0.7501
 -1.6829 -1.5379 -1.4170 -1.3179 -1.2282 -1.1563 -1.1017 -1.0553 -1.0124 -0.9751
 -0.9428 -0.9140 -0.8884 -0.8659 -0.8462 -0.8071 -0.7801 -0.7643 -0.7602 -0.7682
 -1.7639 -1.6006 -1.4535 -1.3337 -1.2408 -1.1590 -1.0988 -1.0520 -1.0085 -0.9720
 -0.9407 -0.9133 -0.8893 -0.8681 -0.8495 -0.8123 -0.7863 -0.7713 -0.7685 -0.7784
 -0.8010
 -1.7503 -1.6567 -1.5022 -1.3629 -1.2527 -1.1678 -1.0986 -1.0478 -1.0069 -0.9683
 -0.9379 -0.9118 -0.8890 -0.8692 -0.8518 -0.8169 -0.7920 -0.7773 -0.7750 -0.7859
 -0.8095 -0.8438
 -1.5729 -1.6083 -1.5384 -1.4002 -1.2747 -1.1777 -1.1027 -1.0459 -1.0025 -0.9662
 -0.9342 -0.9091 -0.8876 -0.8691 -0.8529 -0.8208 -0.7974 -0.7830 -0.7806 -0.7917
 -0.8158 -0.8505 -0.8933 -0.9419
 -1.5221 -1.4387 -1.4538 -1.4193 -1.3036 -1.1946 -1.1108 -1.0472 -0.9994 -0.9624
 -0.9306 -0.9053 -0.8849 -0.8675 -0.8525 -0.8234 -0.8021 -0.7884 -0.7857 -0.7965
 -0.8205 -0.8553 -0.8982 -0.9470 -0.9996 -1.0551 -1.1146 -1.1783 -1.2412 -1.3039
 -1.5082 -1.4050 -1.3189 -1.3008 -1.3013 -1.2163 -1.1244 -1.0522 -0.9987 -0.9582
 -0.9270 -0.9007 -0.8806 -0.8642 -0.8504 -0.8242 -0.8056 -0.7932 -0.7904 -0.8005
 -0.8240 -0.8586 -0.9014 -0.9502 -1.0028 -1.0582 -1.1163 -1.1783 -1.2441 -1.3090
 -1.3733
 -1.4900 -1.3940 -1.2989 -1.2162 -1.1721 -1.1731 -1.1360 -1.0637 -1.0019 -0.9563
 -0.9222 -0.8962 -0.8751 -0.8592 -0.8464 -0.8230 -0.8073 -0.7968 -0.7943 -0.8037
 -0.8263 -0.8604 -0.9029 -0.9515 -1.0041 -1.0596 -1.1173 -1.1779 -1.2422 -1.3098
 -1.3767
 -1.4609 -1.3743 -1.2887 -1.2041 -1.1285 -1.0750 -1.0543 -1.0444 -1.0070 -0.9572
 -0.9177 -0.8897 -0.8687 -0.8522 -0.8399 -0.8192 -0.8063 -0.7984 -0.7970 -0.8061
 -0.8278 -0.8613 -0.9035 -0.9518 -1.0044 -1.0600 -1.1181 -1.1786 -1.2419 -1.3080
 -1.3770
 -1.4231 -1.3454 -1.2692 -1.1944 -1.1213 -1.0550 -1.0021 -0.9686 -0.9526 -0.9395
 -0.9156 -0.8853 -0.8620 -0.8452 -0.8324 -0.8136 -0.8033 -0.7980 -0.7982 -0.8072
 -0.8279 -0.8602 -0.9016 -0.9494 -1.0017 -1.0571 -1.1151 -1.1754 -1.2381 -1.3033
 -1.3710
 -1.3784 -1.3073 -1.2388 -1.1727 -1.1091 -1.0479 -0.9916 -0.9439 -0.9086 -0.8857
 -0.8720 -0.8616 -0.8495 -0.8347 -0.8230 -0.8058 -0.7980 -0.7952 -0.7972 -0.8068
 -0.8267 -0.8576 -0.8980 -0.9452 -0.9972 -1.0525 -1.1105 -1.1707 -1.2330 -1.2975
 -1.3641
 -1.3269 -1.2600 -1.2061 -1.1420 -1.0843 -1.0318 -0.9819 -0.9356 -0.8951 -0.8624
 -0.8387 -0.8229 -0.8131 -0.8068 -0.8117 -0.7958 -0.7904 -0.7900 -0.7940
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.5462 -1.4539 -1.3650 -1.2793 -1.1941 -1.1216 -1.0625 -1.0143 -0.9746 -0.9416
 -0.9135 -0.8889 -0.8666 -0.8456 -0.8255 -0.7868 -0.7621 -0.7489 -0.7451
 -1.6195 -1.4849 -1.3752 -1.2880 -1.2007 -1.1328 -1.0807 -1.0357 -0.9924 -0.9554
 -0.9231 -0.8945 -0.8694 -0.8475 -0.8283 -0.7913 -0.7670 -0.7539 -0.7512 -0.7587
 -1.7052 -1.5415 -1.4075 -1.3003 -1.2126 -1.1337 -1.0769 -1.0313 -0.9884 -0.9522
 -0.9210 -0.8937 -0.8699 -0.8491 -0.8310 -0.7956 -0.7720 -0.7590 -0.7569 -0.7658
 -0.7861
 -1.7538 -1.6109 -1.4555 -1.3250 -1.2253 -1.1419 -1.0752 -1.0265 -0.9870 -0.9484
 -0.9182 -0.8922 -0.8696 -0.8501 -0.8331 -0.7999 -0.7771 -0.7642 -0.7622 -0.7718
 -0.7932 -0.8253
 -1.6355 -1.6340 -1.5069 -1.3628 -1.2427 -1.1537 -1.0791 -1.0239 -0.9821 -0.9458
 -0.9146 -0.8897 -0.8684 -0.8501 -0.8343 -0.8036 -0.7823 -0.7695 -0.7671 -0.7767
 -0.7984 -0.8311 -0.8725 -0.9205
 -1.5223 -1.4847 -1.5028 -1.3999 -1.2722 -1.1659 -1.0878 -1.0246 -0.9788 -0.9430
 -0.9111 -0.8862 -0.8659 -0.8487 -0.8341 -0.8063 -0.7871 -0.7750 -0.7722 -0.7811
 -0.8026 -0.8353 -0.8768 -0.9249 -0.9775 -1.0342 -1.0952 -1.1592 -1.2224 -1.2863
 -1.5070 -1.4040 -1.3442 -1.3639 -1.2973 -1.1895 -1.0977 -1.0299 -0.9776 -0.9386
 -0.9084 -0.8819 -0.8619 -0.8458 -0.8323 -0.8074 -0.7908 -0.7800 -0.7771 -0.7852
 -0.8059 -0.8382 -0.8796 -0.9276 -0.9803 -1.0363 -1.0954 -1.1586 -1.2248 -1.2902
 -1.3556
 -1.4949 -1.3933 -1.2968 -1.2263 -1.2208 -1.1996 -1.1165 -1.0385 -0.9798 -0.9363
 -0.9034 -0.8780 -0.8567 -0.8411 -0.8287 -0.8066 -0.7927 -0.7841 -0.7817 -0.7889
 -0.8085 -0.8400 -0.8809 -0.9286 -0.9810 -1.0368 -1.0954 -1.1568 -1.2219 -1.2902
 -1.3575
 -1.4796 -1.3813 -1.2887 -1.2013 -1.1303 -1.0974 -1.0918 -1.0489 -0.9862 -0.9350
 -0.8979 -0.8716 -0.8510 -0.8345 -0.8226 -0.8032 -0.7922 -0.7860 -0.7850 -0.7921
 -0.8106 -0.8411 -0.8814 -0.9287 -0.9808 -1.0365 -1.0949 -1.1558 -1.2195 -1.2867
 -1.3569
 -1.4522 -1.3626 -1.2771 -1.1954 -1.1187 -1.0530 -1.0082 -0.9888 -0.9739 -0.9397
 -0.8984 -0.8666 -0.8445 -0.8281 -0.8155 -0.7979 -0.7896 -0.7861 -0.7868 -0.7942
 -0.8116 -0.8406 -0.8797 -0.9262 -0.9778 -1.0329 -1.0909 -1.1513 -1.2142 -1.2800
 -1.3488
 -1.4248 -1.3372 -1.2563 -1.1815 -1.1115 -1.0462 -0.9885 -0.9431 -0.9140 -0.8974
 -0.8825 -0.8618 -0.8378 -0.8200 -0.8076 -0.7906 -0.7846 -0.7836 -0.7865 -0.7947
 -0.8116 -0.8391 -0.8768 -0.9223 -0.9732 -1.0278 -1.0854 -1.1453 -1.2076 -1.2724
 -1.3398
 -1.3973 -1.3051 -1.2263 -1.1581 -1.0941 -1.0357 -0.9816 -0.9329 -0.8922 -0.8616
 -0.8410 -0.8275 -0.8167 -0.8058 -0.7989 -0.7813 -0.7772 -0.7785 -0.7841
