 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -8.5196 -8.4365 -8.1550 -7.7402 -7.3273 -6.9620 -6.6437 -6.3742 -6.1384 -5.9288
 -5.7418 -5.5673 -5.4044 -5.2524 -5.1110 -4.8043 -4.5499 -4.3241 -4.1149 -3.9213
 -3.7458 -3.5893
 -8.3803 -8.0481 -7.9563 -7.7581 -7.4018 -7.0297 -6.6918 -6.3990 -6.1490 -5.9294
 -5.7366 -5.5594 -5.3935 -5.2384 -5.0934 -4.7774 -4.5183 -4.2940 -4.0901 -3.9041
 -3.7373 -3.5894 -3.4592 -3.3456
 -8.4307 -7.9644 -7.6418 -7.5016 -7.3829 -7.0953 -6.7657 -6.4569 -6.1856 -5.9527
 -5.7485 -5.5675 -5.3987 -5.2403 -5.0916 -4.7649 -4.4983 -4.2732 -4.0731 -3.8929
 -3.7331 -3.5925 -3.4689 -3.3610 -3.2678 -3.1847 -3.1084 -3.0408 -2.9860 -2.9499
 -8.5534 -8.0255 -7.6020 -7.2924 -7.1056 -6.9978 -6.8095 -6.5300 -6.2505 -5.9985
 -5.7804 -5.5899 -5.4176 -5.2561 -5.1039 -4.7661 -4.4893 -4.2606 -4.0622 -3.8865
 -3.7321 -3.5976 -3.4802 -3.3779 -3.2892 -3.2132 -3.1465 -3.0853 -3.0292 -2.9863
 -2.9607
 -8.7216 -8.1530 -7.6731 -7.2857 -6.9914 -6.7836 -6.6391 -6.5062 -6.3091 -6.0665
 -5.8334 -5.6288 -5.4490 -5.2843 -5.1290 -4.7807 -4.4920 -4.2562 -4.0571 -3.8840
 -3.7335 -3.6039 -3.4919 -3.3952 -3.3117 -3.2400 -3.1768 -3.1214 -3.0738 -3.0340
 -3.0018
 -8.9270 -8.3190 -7.8001 -7.3617 -7.0051 -6.7274 -6.5162 -6.3492 -6.2071 -6.0621
 -5.8843 -5.6819 -5.4907 -5.3204 -5.1622 -4.8048 -4.5040 -4.2585 -4.0556 -3.8830
 -3.7351 -3.6091 -3.5019 -3.4103 -3.3321 -3.2658 -3.2097 -3.1616 -3.1199 -3.0837
 -3.0522
 -9.0958 -8.5010 -7.9694 -7.4952 -7.0928 -6.7627 -6.5003 -6.2925 -6.1204 -5.9681
 -5.8268 -5.6851 -5.5311 -5.3664 -5.2076 -4.8437 -4.5312 -4.2741 -4.0642 -3.8893
 -3.7418 -3.6176 -3.5134 -3.4260 -3.3524 -3.2910 -3.2402 -3.1975 -3.1611 -3.1301
 -3.1039
 -9.3022 -8.6950 -8.1498 -7.6609 -7.2266 -6.8558 -6.5488 -6.3002 -6.0985 -5.9281
 -5.7752 -5.6334 -5.4991 -5.3676 -5.2329 -4.8894 -4.5690 -4.2998 -4.0807 -3.9008
 -3.7515 -3.6272 -3.5245 -3.4398 -3.3701 -3.3131 -3.2672 -3.2298 -3.1989 -3.1731
 -3.1509
 -9.5459 -8.9010 -8.3187 -7.8348 -7.3873 -6.9893 -6.6466 -6.3595 -6.1230 -5.9276
 -5.7609 -5.6117 -5.4729 -5.3423 -5.2381 -4.9419 -4.6174 -4.3356 -4.1051
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -8.8391 -8.3316 -7.9078 -7.5596 -7.2263 -6.9464 -6.6995 -6.4716 -6.2616 -6.0699
 -5.8951 -5.7319 -5.5801 -5.4390 -5.3079 -5.0194 -4.7602 -4.5241 -4.2930
 -8.9977 -8.4270 -7.9449 -7.5428 -7.1980 -6.8949 -6.6352 -6.4004 -6.1808 -5.9915
 -5.8146 -5.6497 -5.4965 -5.3541 -5.2221 -4.9329 -4.6848 -4.4556 -4.2348 -4.0214
 -8.9915 -8.5355 -8.0406 -7.5937 -7.2199 -6.8878 -6.6077 -6.3647 -6.1387 -5.9458
 -5.7672 -5.6005 -5.4453 -5.3009 -5.1667 -4.8735 -4.6258 -4.4014 -4.1888 -3.9866
 -3.7984
 -8.5752 -8.5230 -8.1322 -7.6872 -7.2757 -6.9225 -6.6158 -6.3571 -6.1282 -5.9238
 -5.7427 -5.5740 -5.4165 -5.2697 -5.1327 -4.8331 -4.5832 -4.3615 -4.1550 -3.9610
 -3.7826 -3.6220
 -8.3895 -8.1919 -8.0847 -7.7605 -7.3651 -6.9890 -6.6606 -6.3776 -6.1363 -5.9223
 -5.7359 -5.5646 -5.4046 -5.2550 -5.1150 -4.8072 -4.5525 -4.3319 -4.1294 -3.9425
 -3.7719 -3.6191 -3.4839 -3.3651
 -8.4105 -7.9707 -7.7382 -7.6625 -7.4173 -7.0736 -6.7330 -6.4291 -6.1682 -5.9431
 -5.7447 -5.5699 -5.4071 -5.2545 -5.1113 -4.7944 -4.5324 -4.3105 -4.1118 -3.9297
 -3.7651 -3.6190 -3.4903 -3.3772 -3.2781 -3.1914 -3.1115 -3.0375 -2.9818 -2.9438
 -8.5394 -8.0076 -7.6034 -7.3485 -7.2440 -7.0935 -6.8100 -6.5064 -6.2279 -5.9836
 -5.7735 -5.5888 -5.4226 -5.2671 -5.1207 -4.7940 -4.5227 -4.2967 -4.0995 -3.9214
 -3.7618 -3.6211 -3.4982 -3.3907 -3.2968 -3.2151 -3.1437 -3.0795 -3.0202 -2.9771
 -2.9504
 -8.7396 -8.1399 -7.6566 -7.2827 -7.0218 -6.8680 -6.7574 -6.5634 -6.3048 -6.0501
 -5.8221 -5.6245 -5.4507 -5.2920 -5.1425 -4.8066 -4.5242 -4.2912 -4.0928 -3.9172
 -3.7613 -3.6251 -3.5071 -3.4048 -3.3160 -3.2393 -3.1734 -3.1168 -3.0661 -3.0206
 -2.9884
 -8.9871 -8.3314 -7.7881 -7.3463 -6.9994 -6.7430 -6.5623 -6.4294 -6.2953 -6.1089
 -5.8878 -5.6756 -5.4900 -5.3253 -5.1729 -4.8287 -4.5353 -4.2925 -4.0900 -3.9147
 -3.7613 -3.6284 -3.5147 -3.4173 -3.3335 -3.2618 -3.2011 -3.1497 -3.1058 -3.0682
 -3.0355
 -9.2607 -8.5701 -7.9818 -7.4860 -7.0791 -6.7556 -6.5073 -6.3181 -6.1664 -6.0323
 -5.8935 -5.7312 -5.5486 -5.3740 -5.2169 -4.8657 -4.5618 -4.3077 -4.0978 -3.9201
 -3.7672 -3.6360 -3.5250 -3.4312 -3.3519 -3.2847 -3.2288 -3.1823 -3.1436 -3.1124
 -3.0834
 -9.6328 -8.8560 -8.2077 -7.6754 -7.2210 -6.8447 -6.5415 -6.3025 -6.1134 -5.9560
 -5.8160 -5.6845 -5.5525 -5.4123 -5.2631 -4.9115 -4.5994 -4.3339 -4.1145 -3.9317
 -3.7770 -3.6458 -3.5359 -3.4445 -3.3685 -3.3054 -3.2539 -3.2122 -3.1786 -3.1515
 -3.1299
-10.1032 -9.1891 -8.4278 -7.8869 -7.4052 -6.9880 -6.6386 -6.3532 -6.1232 -5.9367
 -5.7796 -5.6395 -5.5095 -5.3858 -5.3115 -4.9661 -4.6481 -4.3711 -4.1401
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -8.6978 -8.2316 -7.8381 -7.5103 -7.1854 -6.9213 -6.6835 -6.4604 -6.2539 -6.0658
 -5.8952 -5.7359 -5.5877 -5.4497 -5.3211 -5.0368 -4.7825 -4.5516 -4.3282
 -8.8737 -8.3275 -7.8707 -7.4946 -7.1613 -6.8725 -6.6222 -6.3911 -6.1787 -5.9914
 -5.8213 -5.6608 -5.5116 -5.3728 -5.2438 -4.9596 -4.7153 -4.4907 -4.2751 -4.0648
 -8.9789 -8.4651 -7.9689 -7.5377 -7.1820 -6.8631 -6.5949 -6.3585 -6.1371 -5.9497
 -5.7758 -5.6139 -5.4632 -5.3230 -5.1924 -4.9052 -4.6615 -4.4413 -4.2323 -4.0314
 -3.8417
 -8.8496 -8.5431 -8.0891 -7.6341 -7.2339 -6.8952 -6.5990 -6.3491 -6.1264 -5.9266
 -5.7506 -5.5868 -5.4341 -5.2919 -5.1590 -4.8667 -4.6211 -4.4035 -4.1998 -4.0062
 -3.8253 -3.6601
 -8.4522 -8.3693 -8.1332 -7.7378 -7.3253 -6.9560 -6.6369 -6.3653 -6.1314 -5.9222
 -5.7413 -5.5752 -5.4203 -5.2756 -5.1402 -4.8409 -4.5910 -4.3740 -4.1747 -3.9871
 -3.8130 -3.6551 -3.5144 -3.3898
 -8.3910 -8.0115 -7.9070 -7.7469 -7.4131 -7.0444 -6.7057 -6.4103 -6.1579 -5.9398
 -5.7464 -5.5770 -5.4195 -5.2721 -5.1339 -4.8268 -4.5701 -4.3517 -4.1554 -3.9727
 -3.8042 -3.6525 -3.5180 -3.3993 -3.2948 -3.2019 -3.1165 -3.0381 -2.9804 -2.9393
 -8.5073 -7.9897 -7.6269 -7.4712 -7.3766 -7.1139 -6.7918 -6.4830 -6.2104 -5.9749
 -5.7712 -5.5918 -5.4311 -5.2810 -5.1399 -4.8243 -4.5591 -4.3365 -4.1413 -3.9626
 -3.7987 -3.6520 -3.5229 -3.4097 -3.3106 -3.2235 -3.1470 -3.0770 -3.0137 -2.9695
 -2.9407
 -8.7234 -8.1099 -7.6383 -7.2931 -7.0923 -7.0004 -6.8320 -6.5642 -6.2873 -6.0351
 -5.8146 -5.6234 -5.4551 -5.3019 -5.1579 -4.8340 -4.5591 -4.3294 -4.1328 -3.9566
 -3.7965 -3.6537 -3.5291 -3.4209 -3.3267 -3.2446 -3.1741 -3.1125 -3.0570 -3.0082
 -2.9758
 -8.9931 -8.3119 -7.7609 -7.3273 -7.0008 -6.7800 -6.6480 -6.5336 -6.3461 -6.1086
 -5.8765 -5.6703 -5.4906 -5.3313 -5.1845 -4.8530 -4.5682 -4.3294 -4.1285 -3.9524
 -3.7949 -3.6554 -3.5345 -3.4307 -3.3413 -3.2640 -3.1980 -3.1419 -3.0942 -3.0535
 -3.0184
 -9.3444 -8.5879 -7.9645 -7.4612 -7.0600 -6.7512 -6.5255 -6.3650 -6.2412 -6.1110
 -5.9410 -5.7415 -5.5481 -5.3775 -5.2252 -4.8870 -4.5927 -4.3433 -4.1350 -3.9565
 -3.7998 -3.6621 -3.5436 -3.4430 -3.3575 -3.2845 -3.2230 -3.1715 -3.1290 -3.0944
 -3.0662
 -9.8184 -8.9379 -8.2246 -7.6621 -7.1992 -6.8266 -6.5341 -6.3104 -6.1396 -6.0008
 -5.8759 -5.7466 -5.6003 -5.4363 -5.2761 -4.9307 -4.6288 -4.3689 -4.1512 -3.9674
 -3.8091 -3.6718 -3.5544 -3.4556 -3.3729 -3.3036 -3.2462 -3.1990 -3.1612 -3.1313
 -3.1082
-10.4151 -9.3619 -8.5058 -7.9060 -7.3965 -6.9700 -6.6223 -6.3443 -6.1254 -5.9517
 -5.8076 -5.6796 -5.5588 -5.4378 -5.3372 -4.9841 -4.6765 -4.4062 -4.1771
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -8.5649 -8.1609 -7.7992 -7.4759 -7.1666 -6.8889 -6.6438 -6.4259 -6.2306 -6.0538
 -5.8922 -5.7426 -5.6026 -5.4699 -5.3434 -5.0618 -4.8110 -4.5764 -4.3579
 -8.7760 -8.2447 -7.8111 -7.4656 -7.1420 -6.8634 -6.6207 -6.3954 -6.1879 -6.0067
 -5.8382 -5.6813 -5.5354 -5.3996 -5.2730 -4.9927 -4.7511 -4.5275 -4.3157 -4.1089
 -8.9642 -8.3895 -7.9037 -7.4982 -7.1588 -6.8505 -6.5924 -6.3612 -6.1457 -5.9629
 -5.7932 -5.6353 -5.4884 -5.3517 -5.2243 -4.9425 -4.7020 -4.4852 -4.2793 -4.0801
 -3.8893
 -8.9372 -8.5231 -8.0366 -7.5851 -7.2070 -6.8773 -6.5914 -6.3494 -6.1318 -5.9372
 -5.7658 -5.6063 -5.4579 -5.3196 -5.1906 -4.9052 -4.6637 -4.4495 -4.2487 -4.0561
 -3.8731 -3.7032
 -8.6124 -8.4844 -8.1377 -7.7035 -7.2885 -6.9365 -6.6236 -6.3604 -6.1333 -5.9278
 -5.7529 -5.5915 -5.4410 -5.3007 -5.1695 -4.8786 -4.6336 -4.4204 -4.2239 -4.0369
 -3.8603 -3.6973 -3.5504 -3.4196
 -8.3869 -8.1297 -8.0523 -7.7742 -7.3933 -7.0158 -6.6881 -6.3981 -6.1549 -5.9427
 -5.7537 -5.5894 -5.4365 -5.2937 -5.1600 -4.8623 -4.6115 -4.3969 -4.2034 -4.0215
 -3.8504 -3.6932 -3.5522 -3.4274 -3.3176 -3.2180 -3.1253 -3.0438 -2.9828 -2.9374
 -8.4700 -7.9817 -7.7003 -7.6322 -7.4325 -7.1087 -6.7703 -6.4667 -6.1998 -5.9723
 -5.7746 -5.5997 -5.4438 -5.2986 -5.1621 -4.8570 -4.5986 -4.3798 -4.1875 -4.0095
 -3.8432 -3.6909 -3.5550 -3.4355 -3.3304 -3.2378 -3.1553 -3.0785 -3.0116 -2.9649
 -2.9327
 -8.6736 -8.0746 -7.6265 -7.3329 -7.2231 -7.1061 -6.8477 -6.5512 -6.2723 -6.0255
 -5.8123 -5.6269 -5.4632 -5.3150 -5.1759 -4.8634 -4.5962 -4.3708 -4.1768 -4.0012
 -3.8388 -3.6907 -3.5591 -3.4442 -3.3440 -3.2564 -3.1799 -3.1125 -3.0512 -2.9988
 -2.9648
 -8.9565 -8.2708 -7.7274 -7.3123 -7.0197 -6.8585 -6.7679 -6.5970 -6.3496 -6.0968
 -5.8669 -5.6687 -5.4944 -5.3400 -5.1983 -4.8788 -4.6030 -4.3690 -4.1704 -3.9952
 -3.8355 -3.6906 -3.5625 -3.4516 -3.3559 -3.2730 -3.2015 -3.1398 -3.0871 -3.0411
 -3.0027
 -9.3574 -8.5657 -7.9282 -7.4298 -7.0429 -6.7571 -6.5661 -6.4469 -6.3338 -6.1617
 -5.9474 -5.7362 -5.5477 -5.3822 -5.2350 -4.9089 -4.6248 -4.3810 -4.1752 -3.9974
 -3.8388 -3.6960 -3.5704 -3.4622 -3.3700 -3.2911 -3.2238 -3.1667 -3.1192 -3.0802
 -3.0484
 -9.9048 -8.9593 -8.2077 -7.6309 -7.1707 -6.8086 -6.5323 -6.3305 -6.1856 -6.0698
 -5.9480 -5.7965 -5.6182 -5.4412 -5.2837 -4.9494 -4.6582 -4.4050 -4.1901 -4.0070
 -3.8469 -3.7049 -3.5805 -3.4740 -3.3841 -3.3084 -3.2449 -3.1919 -3.1485 -3.1144
 -3.0883
-10.5986 -9.4516 -8.5659 -7.8971 -7.3717 -6.9449 -6.6048 -6.3383 -6.1344 -5.9778
 -5.8506 -5.7357 -5.6179 -5.4878 -5.3444 -5.0003 -4.7032 -4.4410 -4.2151
