 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
  0.1273  0.1422  0.1490  0.1502  0.1476  0.1397  0.1249  0.1035  0.0771  0.0486
 -2.4872 -2.1124 -1.8263 -1.6179 -1.4924 -1.4244 -1.2967 -1.1125 -0.9395 -0.7900
 -0.6673 -0.5685 -0.4843 -0.4087 -0.3398 -0.1934 -0.0807  0.0023  0.0603  0.0990
  0.1235  0.1373  0.1429  0.1425  0.1384  0.1313  0.1197  0.1016  0.0765  0.0469
  0.0153
 -2.6401 -2.2189 -1.8841 -1.6222 -1.4227 -1.2794 -1.1809 -1.0944 -0.9679 -0.8186
 -0.6838 -0.5720 -0.4822 -0.4051 -0.3359 -0.1906 -0.0798  0.0016  0.0590  0.0975
  0.1214  0.1341  0.1384  0.1362  0.1301  0.1213  0.1093  0.0932  0.0721  0.0453
  0.0125
 -2.8183 -2.3643 -1.9894 -1.6859 -1.4445 -1.2558 -1.1092 -0.9930 -0.8978 -0.8068
 -0.7009 -0.5857 -0.4843 -0.4024 -0.3316 -0.1858 -0.0762  0.0039  0.0605  0.0986
  0.1218  0.1335  0.1362  0.1320  0.1235  0.1122  0.0985  0.0822  0.0631  0.0393
  0.0095
 -2.9985 -2.5321 -2.1338 -1.7970 -1.5193 -1.2955 -1.1168 -0.9727 -0.8528 -0.7496
 -0.6592 -0.5750 -0.4896 -0.4047 -0.3311 -0.1827 -0.0726  0.0070  0.0632  0.1013
  0.1243  0.1353  0.1367  0.1307  0.1196  0.1053  0.0889  0.0708  0.0507  0.0277
  0.0020
 -3.2074 -2.7195 -2.2987 -1.9385 -1.6332 -1.3777 -1.1688 -0.9992 -0.8597 -0.7413
 -0.6379 -0.5467 -0.4657 -0.3920 -0.3239 -0.1798 -0.0686  0.0116  0.0679  0.1062
  0.1295  0.1401  0.1406  0.1329  0.1194  0.1019  0.0821  0.0610  0.0387  0.0149
 -0.0102
 -3.4451 -2.9264 -2.4647 -2.0933 -1.7716 -1.4938 -1.2578 -1.0616 -0.8999 -0.7649
 -0.6497 -0.5492 -0.4603 -0.3817 -0.3100 -0.1771 -0.0642  0.0177  0.0746
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  r   
 -2.7057 -2.3699 -2.0799 -1.8313 -1.5786 -1.3723 -1.2034 -1.0591 -0.9333 -0.8214
 -0.7194 -0.6252 -0.5381 -0.4573 -0.3823 -0.2178 -0.0798  0.0235  0.0979
 -2.7896 -2.4208 -2.1017 -1.8276 -1.5810 -1.3604 -1.1820 -1.0343 -0.9045 -0.7945
 -0.6935 -0.6007 -0.5151 -0.4357 -0.3619 -0.2008 -0.0714  0.0268  0.0963  0.1435
 -2.7967 -2.4805 -2.1514 -1.8567 -1.6044 -1.3706 -1.1770 -1.0219 -0.8883 -0.7774
 -0.6774 -0.5857 -0.5014 -0.4234 -0.3508 -0.1927 -0.0667  0.0278  0.0939  0.1385
  0.1679
 -2.4887 -2.4743 -2.2020 -1.9052 -1.6348 -1.3989 -1.1900 -1.0214 -0.8834 -0.7668
 -0.6668 -0.5759 -0.4926 -0.4157 -0.3444 -0.1892 -0.0657  0.0265  0.0907  0.1337
  0.1619  0.1793
 -2.3505 -2.2350 -2.1760 -1.9460 -1.6805 -1.4355 -1.2206 -1.0353 -0.8856 -0.7623
 -0.6599 -0.5690 -0.4862 -0.4103 -0.3401 -0.1878 -0.0666  0.0240  0.0870  0.1291
  0.1564  0.1730  0.1814  0.1833
 -2.3671 -2.0712 -1.9244 -1.8872 -1.7113 -1.4785 -1.2586 -1.0646 -0.9004 -0.7663
 -0.6562 -0.5640 -0.4812 -0.4057 -0.3364 -0.1867 -0.0679  0.0213  0.0837  0.1252
  0.1516  0.1674  0.1750  0.1761  0.1725  0.1646  0.1492  0.1252  0.0982  0.0683
 -2.4760 -2.0993 -1.8288 -1.6604 -1.5977 -1.4935 -1.2983 -1.1030 -0.9298 -0.7810
 -0.6601 -0.5613 -0.4772 -0.4016 -0.3326 -0.1849 -0.0685  0.0192  0.0810  0.1221
  0.1479  0.1629  0.1695  0.1696  0.1653  0.1572  0.1445  0.1257  0.0987  0.0684
  0.0354
 -2.6545 -2.2057 -1.8708 -1.6199 -1.4443 -1.3407 -1.2671 -1.1341 -0.9662 -0.8104
 -0.6757 -0.5650 -0.4754 -0.3983 -0.3288 -0.1822 -0.0677  0.0183  0.0794  0.1204
  0.1458  0.1599  0.1654  0.1643  0.1585  0.1494  0.1368  0.1205  0.0979  0.0680
  0.0344
 -2.8635 -2.3698 -1.9760 -1.6723 -1.4388 -1.2649 -1.1397 -1.0477 -0.9574 -0.8366
 -0.7013 -0.5789 -0.4778 -0.3958 -0.3247 -0.1774 -0.0641  0.0203  0.0804  0.1210
  0.1460  0.1592  0.1635  0.1608  0.1532  0.1423  0.1283  0.1114  0.0906  0.0650
  0.0326
 -3.1270 -2.5813 -2.1373 -1.7850 -1.5058 -1.2874 -1.1184 -0.9868 -0.8803 -0.7884
 -0.6980 -0.5988 -0.4941 -0.4012 -0.3253 -0.1745 -0.0607  0.0230  0.0825  0.1230
  0.1480  0.1607  0.1639  0.1598  0.1503  0.1370  0.1208  0.1023  0.0811  0.0579
  0.0276
 -3.4776 -2.8402 -2.3327 -1.9423 -1.6229 -1.3647 -1.1592 -0.9961 -0.8646 -0.7542
 -0.6577 -0.5708 -0.4884 -0.4070 -0.3283 -0.1731 -0.0573  0.0271  0.0866  0.1271
  0.1523  0.1649  0.1673  0.1619  0.1505  0.1347  0.1157  0.0946  0.0715  0.0463
  0.0186
 -3.9155 -3.1465 -2.5393 -2.1271 -1.7769 -1.4857 -1.2458 -1.0514 -0.8940 -0.7645
 -0.6547 -0.5584 -0.4724 -0.3946 -0.3337 -0.1732 -0.0539  0.0326  0.0927
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  r   
 -2.6429 -2.3240 -2.0471 -1.8082 -1.5568 -1.3611 -1.1973 -1.0522 -0.9237 -0.8098
 -0.7081 -0.6144 -0.5279 -0.4477 -0.3733 -0.2102 -0.0715  0.0338  0.1131
 -2.7316 -2.3752 -2.0687 -1.8073 -1.5628 -1.3490 -1.1744 -1.0251 -0.8962 -0.7845
 -0.6845 -0.5920 -0.5068 -0.4279 -0.3547 -0.1942 -0.0630  0.0387  0.1129  0.1632
 -2.8017 -2.4474 -2.1196 -1.8331 -1.5882 -1.3583 -1.1697 -1.0156 -0.8810 -0.7701
 -0.6699 -0.5783 -0.4942 -0.4166 -0.3445 -0.1864 -0.0581  0.0408  0.1115  0.1593
  0.1902
 -2.7086 -2.4913 -2.1814 -1.8829 -1.6189 -1.3883 -1.1816 -1.0151 -0.8782 -0.7606
 -0.6604 -0.5693 -0.4860 -0.4094 -0.3384 -0.1830 -0.0568  0.0400  0.1089  0.1553
  0.1852  0.2034
 -2.4058 -2.3741 -2.2082 -1.9357 -1.6649 -1.4241 -1.2107 -1.0286 -0.8803 -0.7570
 -0.6542 -0.5631 -0.4802 -0.4044 -0.3343 -0.1815 -0.0575  0.0379  0.1058  0.1513
  0.1804  0.1981  0.2069  0.2086
 -2.3564 -2.1058 -2.0551 -1.9444 -1.7098 -1.4676 -1.2497 -1.0571 -0.8942 -0.7615
 -0.6512 -0.5587 -0.4757 -0.4001 -0.3307 -0.1803 -0.0586  0.0354  0.1027  0.1476
  0.1761  0.1931  0.2014  0.2029  0.1989  0.1897  0.1733  0.1484  0.1210  0.0897
 -2.4501 -2.0877 -1.8484 -1.7539 -1.6938 -1.5048 -1.2914 -1.0951 -0.9223 -0.7753
 -0.6553 -0.5565 -0.4721 -0.3963 -0.3271 -0.1786 -0.0591  0.0333  0.0999  0.1446
  0.1727  0.1890  0.1966  0.1974  0.1931  0.1845  0.1714  0.1510  0.1227  0.0918
  0.0573
 -2.6403 -2.1799 -1.8574 -1.6282 -1.4959 -1.4377 -1.3165 -1.1350 -0.9595 -0.8036
 -0.6699 -0.5603 -0.4706 -0.3932 -0.3235 -0.1758 -0.0582  0.0325  0.0983  0.1428
  0.1706  0.1861  0.1929  0.1928  0.1876  0.1785  0.1661  0.1488  0.1244  0.0929
  0.0584
 -2.8629 -2.3501 -1.9520 -1.6572 -1.4391 -1.2900 -1.1997 -1.1192 -0.9893 -0.8364
 -0.6950 -0.5732 -0.4728 -0.3908 -0.3194 -0.1708 -0.0545  0.0345  0.0991  0.1432
  0.1707  0.1856  0.1913  0.1900  0.1834  0.1730  0.1591  0.1418  0.1202  0.0927
  0.0582
 -3.2015 -2.5938 -2.1184 -1.7622 -1.4894 -1.2821 -1.1285 -1.0164 -0.9283 -0.8371
 -0.7246 -0.6020 -0.4900 -0.3965 -0.3201 -0.1678 -0.0511  0.0371  0.1008  0.1447
  0.1723  0.1869  0.1918  0.1893  0.1813  0.1691  0.1534  0.1349  0.1132  0.0875
  0.0571
 -3.6535 -2.9110 -2.3408 -1.9258 -1.6014 -1.3475 -1.1502 -0.9974 -0.8778 -0.7789
 -0.6904 -0.6023 -0.5092 -0.4131 -0.3270 -0.1668 -0.0478  0.0409  0.1044  0.1482
  0.1760  0.1907  0.1950  0.1915  0.1819  0.1677  0.1499  0.1292  0.1060  0.0798
  0.0505
 -4.2189 -3.3017 -2.5939 -2.1359 -1.7633 -1.4660 -1.2284 -1.0398 -0.8898 -0.7684
 -0.6661 -0.5757 -0.4925 -0.4130 -0.3401 -0.1678 -0.0446  0.0459  0.1099
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.5799 -2.2984 -2.0366 -1.7928 -1.5491 -1.3375 -1.1610 -1.0127 -0.8868 -0.7782
 -0.6828 -0.5968 -0.5171 -0.4410 -0.3672 -0.2044 -0.0660  0.0465  0.1274
 -2.6995 -2.3420 -2.0435 -1.7983 -1.5544 -1.3444 -1.1715 -1.0220 -0.8920 -0.7804
 -0.6790 -0.5864 -0.5013 -0.4228 -0.3500 -0.1897 -0.0573  0.0492  0.1271  0.1809
 -2.7903 -2.4141 -2.0921 -1.8191 -1.5795 -1.3518 -1.1670 -1.0127 -0.8780 -0.7665
 -0.6657 -0.5738 -0.4897 -0.4122 -0.3403 -0.1824 -0.0523  0.0504  0.1260  0.1779
  0.2114
 -2.7815 -2.4841 -2.1579 -1.8634 -1.6115 -1.3810 -1.1768 -1.0125 -0.8756 -0.7578
 -0.6570 -0.5656 -0.4821 -0.4055 -0.3346 -0.1791 -0.0510  0.0501  0.1241  0.1747
  0.2073  0.2269
 -2.5371 -2.4591 -2.2113 -1.9213 -1.6516 -1.4201 -1.2053 -1.0247 -0.8779 -0.7539
 -0.6514 -0.5599 -0.4767 -0.4007 -0.3306 -0.1775 -0.0514  0.0483  0.1214  0.1713
  0.2033  0.2225  0.2321  0.2340
 -2.3596 -2.1990 -2.1620 -1.9594 -1.7020 -1.4580 -1.2458 -1.0517 -0.8913 -0.7595
 -0.6489 -0.5561 -0.4726 -0.3967 -0.3272 -0.1762 -0.0523  0.0460  0.1185  0.1680
  0.1996  0.2183  0.2277  0.2296  0.2258  0.2154  0.1972  0.1725  0.1449  0.1124
 -2.4223 -2.0853 -1.9053 -1.8743 -1.7261 -1.5030 -1.2848 -1.0912 -0.9179 -0.7725
 -0.6536 -0.5544 -0.4695 -0.3933 -0.3237 -0.1743 -0.0526  0.0440  0.1158  0.1652
  0.1965  0.2147  0.2236  0.2251  0.2210  0.2120  0.1978  0.1762  0.1478  0.1165
  0.0808
 -2.5977 -2.1525 -1.8504 -1.6583 -1.5928 -1.5080 -1.3241 -1.1310 -0.9553 -0.7996
 -0.6671 -0.5583 -0.4683 -0.3905 -0.3204 -0.1715 -0.0516  0.0432  0.1141  0.1633
  0.1945  0.2122  0.2204  0.2214  0.2168  0.2076  0.1943  0.1762  0.1512  0.1191
  0.0841
 -2.8245 -2.3138 -1.9251 -1.6463 -1.4525 -1.3458 -1.2829 -1.1574 -0.9915 -0.8321
 -0.6901 -0.5703 -0.4704 -0.3880 -0.3163 -0.1664 -0.0477  0.0453  0.1149  0.1635
  0.1944  0.2118  0.2191  0.2192  0.2136  0.2036  0.1898  0.1722  0.1500  0.1214
  0.0855
 -3.2199 -2.5747 -2.0851 -1.7356 -1.4754 -1.2846 -1.1550 -1.0710 -0.9873 -0.8660
 -0.7276 -0.5986 -0.4867 -0.3937 -0.3170 -0.1633 -0.0442  0.0480  0.1165  0.1647
  0.1957  0.2129  0.2197  0.2188  0.2121  0.2009  0.1858  0.1675  0.1457  0.1192
  0.0873
 -3.7540 -2.9352 -2.3225 -1.8954 -1.5756 -1.3312 -1.1457 -1.0078 -0.9053 -0.8200
 -0.7306 -0.6269 -0.5154 -0.4117 -0.3245 -0.1623 -0.0407  0.0519  0.1200  0.1679
  0.1990  0.2163  0.2228  0.2210  0.2131  0.2004  0.1836  0.1637  0.1407  0.1142
  0.0838
 -4.4271 -3.3953 -2.6373 -2.1171 -1.7364 -1.4411 -1.2105 -1.0306 -0.8909 -0.7804
 -0.6878 -0.6032 -0.5186 -0.4313 -0.3388 -0.1634 -0.0372  0.0570  0.1254
