 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.3489 -1.3767 -1.2823 -1.1236 -0.9813 -0.8695 -0.7790 -0.7075 -0.6477 -0.5933
 -0.5467 -0.5045 -0.4657 -0.4298 -0.3961 -0.3210 -0.2596 -0.2161 -0.1942 -0.1936
 -0.2105 -0.2403
 -1.2619 -1.1684 -1.1831 -1.1298 -0.9974 -0.8737 -0.7754 -0.6983 -0.6368 -0.5839
 -0.5368 -0.4964 -0.4596 -0.4257 -0.3941 -0.3234 -0.2645 -0.2221 -0.2009 -0.2006
 -0.2170 -0.2457 -0.2829 -0.3257
 -1.2466 -1.1087 -1.0115 -0.9926 -0.9824 -0.8843 -0.7789 -0.6937 -0.6270 -0.5733
 -0.5267 -0.4868 -0.4518 -0.4199 -0.3903 -0.3242 -0.2684 -0.2273 -0.2063 -0.2059
 -0.2219 -0.2496 -0.2857 -0.3275 -0.3729 -0.4229 -0.4782 -0.5374 -0.5984 -0.6580
 -1.2444 -1.0980 -0.9734 -0.8783 -0.8297 -0.8230 -0.7789 -0.6954 -0.6214 -0.5633
 -0.5165 -0.4762 -0.4422 -0.4120 -0.3842 -0.3229 -0.2707 -0.2313 -0.2106 -0.2098
 -0.2252 -0.2522 -0.2876 -0.3287 -0.3735 -0.4214 -0.4730 -0.5293 -0.5899 -0.6515
 -0.7118
 -1.2474 -1.0975 -0.9660 -0.8550 -0.7658 -0.7049 -0.6752 -0.6585 -0.6167 -0.5569
 -0.5059 -0.4655 -0.4310 -0.4019 -0.3758 -0.3190 -0.2708 -0.2337 -0.2136 -0.2123
 -0.2271 -0.2536 -0.2883 -0.3291 -0.3736 -0.4209 -0.4715 -0.5255 -0.5825 -0.6423
 -0.7047
 -1.2604 -1.1016 -0.9650 -0.8485 -0.7502 -0.6692 -0.6071 -0.5646 -0.5393 -0.5200
 -0.4912 -0.4523 -0.4184 -0.3893 -0.3644 -0.3117 -0.2676 -0.2333 -0.2144 -0.2131
 -0.2276 -0.2538 -0.2884 -0.3291 -0.3738 -0.4210 -0.4707 -0.5228 -0.5774 -0.6351
 -0.6962
 -1.2763 -1.1127 -0.9707 -0.8482 -0.7455 -0.6592 -0.5869 -0.5284 -0.4837 -0.4513
 -0.4291 -0.4122 -0.3942 -0.3725 -0.3506 -0.3026 -0.2624 -0.2311 -0.2134 -0.2121
 -0.2259 -0.2517 -0.2861 -0.3268 -0.3718 -0.4195 -0.4691 -0.5206 -0.5740 -0.6297
 -0.6875
 -1.3048 -1.1321 -0.9824 -0.8535 -0.7441 -0.6539 -0.5785 -0.5147 -0.4618 -0.4193
 -0.3861 -0.3613 -0.3432 -0.3298 -0.3181 -0.2882 -0.2543 -0.2261 -0.2099 -0.2088
 -0.2221 -0.2474 -0.2816 -0.3224 -0.3679 -0.4164 -0.4669 -0.5187 -0.5718 -0.6262
 -0.6820
 -1.3460 -1.1597 -0.9978 -0.8663 -0.7487 -0.6513 -0.5720 -0.5061 -0.4505 -0.4036
 -0.3649 -0.3339 -0.3095 -0.2909 -0.2669 -0.2685 -0.2433 -0.2183 -0.2039
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  I   
 -1.4938 -1.3265 -1.1882 -1.0761 -0.9610 -0.8693 -0.7943 -0.7284 -0.6689 -0.6141
 -0.5627 -0.5146 -0.4699 -0.4286 -0.3906 -0.3084 -0.2421 -0.1931 -0.1617
 -1.5667 -1.3633 -1.1977 -1.0662 -0.9555 -0.8591 -0.7817 -0.7168 -0.6554 -0.6020
 -0.5525 -0.5065 -0.4640 -0.4247 -0.3883 -0.3088 -0.2454 -0.1989 -0.1709 -0.1631
 -1.5855 -1.4111 -1.2267 -1.0731 -0.9554 -0.8525 -0.7704 -0.7043 -0.6437 -0.5905
 -0.5432 -0.4995 -0.4592 -0.4220 -0.3873 -0.3110 -0.2494 -0.2046 -0.1788 -0.1730
 -0.1863
 -1.3819 -1.4156 -1.2616 -1.0950 -0.9574 -0.8505 -0.7622 -0.6927 -0.6339 -0.5796
 -0.5337 -0.4922 -0.4541 -0.4189 -0.3862 -0.3137 -0.2541 -0.2102 -0.1854 -0.1805
 -0.1938 -0.2212
 -1.2756 -1.2453 -1.2457 -1.1193 -0.9735 -0.8525 -0.7587 -0.6832 -0.6229 -0.5705
 -0.5238 -0.4840 -0.4479 -0.4148 -0.3840 -0.3159 -0.2587 -0.2157 -0.1914 -0.1865
 -0.1995 -0.2259 -0.2621 -0.3051
 -1.2527 -1.1188 -1.0610 -1.0748 -0.9880 -0.8646 -0.7593 -0.6772 -0.6129 -0.5602
 -0.5137 -0.4745 -0.4401 -0.4089 -0.3802 -0.3167 -0.2627 -0.2208 -0.1963 -0.1914
 -0.2039 -0.2294 -0.2644 -0.3062 -0.3525 -0.4028 -0.4587 -0.5201 -0.5816 -0.6423
 -1.2579 -1.1036 -0.9802 -0.9051 -0.8983 -0.8645 -0.7680 -0.6771 -0.6060 -0.5496
 -0.5040 -0.4639 -0.4305 -0.4010 -0.3741 -0.3153 -0.2652 -0.2251 -0.2007 -0.1952
 -0.2071 -0.2319 -0.2660 -0.3066 -0.3517 -0.4004 -0.4530 -0.5101 -0.5723 -0.6347
 -0.6960
 -1.2773 -1.1109 -0.9716 -0.8594 -0.7792 -0.7422 -0.7294 -0.6787 -0.6049 -0.5422
 -0.4932 -0.4535 -0.4194 -0.3909 -0.3656 -0.3113 -0.2653 -0.2279 -0.2042 -0.1981
 -0.2091 -0.2333 -0.2666 -0.3064 -0.3507 -0.3983 -0.4491 -0.5032 -0.5617 -0.6245
 -0.6877
 -1.3084 -1.1284 -0.9780 -0.8543 -0.7536 -0.6758 -0.6241 -0.5968 -0.5752 -0.5349
 -0.4836 -0.4410 -0.4074 -0.3785 -0.3543 -0.3040 -0.2622 -0.2280 -0.2058 -0.1996
 -0.2100 -0.2337 -0.2666 -0.3060 -0.3499 -0.3970 -0.4470 -0.4997 -0.5557 -0.6151
 -0.6782
 -1.3512 -1.1588 -0.9966 -0.8617 -0.7520 -0.6625 -0.5904 -0.5360 -0.4982 -0.4731
 -0.4519 -0.4257 -0.3937 -0.3659 -0.3418 -0.2948 -0.2569 -0.2260 -0.2056 -0.1996
 -0.2092 -0.2320 -0.2645 -0.3035 -0.3472 -0.3942 -0.4438 -0.4958 -0.5502 -0.6075
 -0.6687
 -1.4106 -1.2021 -1.0259 -0.8789 -0.7585 -0.6615 -0.5823 -0.5173 -0.4655 -0.4257
 -0.3962 -0.3746 -0.3571 -0.3403 -0.3227 -0.2827 -0.2489 -0.2213 -0.2029 -0.1976
 -0.2066 -0.2286 -0.2605 -0.2994 -0.3431 -0.3903 -0.4403 -0.4922 -0.5459 -0.6017
 -0.6595
 -1.4866 -1.2583 -1.0590 -0.9062 -0.7742 -0.6668 -0.5809 -0.5110 -0.4534 -0.4060
 -0.3681 -0.3385 -0.3159 -0.2988 -0.2970 -0.2677 -0.2382 -0.2139 -0.1977
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  I   
 -1.4417 -1.2884 -1.1600 -1.0541 -0.9395 -0.8538 -0.7815 -0.7154 -0.6549 -0.5997
 -0.5491 -0.5018 -0.4578 -0.4173 -0.3801 -0.3002 -0.2363 -0.1893 -0.1584
 -1.5059 -1.3183 -1.1654 -1.0438 -0.9350 -0.8426 -0.7671 -0.7014 -0.6411 -0.5876
 -0.5390 -0.4935 -0.4515 -0.4127 -0.3770 -0.2997 -0.2384 -0.1932 -0.1648 -0.1539
 -1.5657 -1.3701 -1.1915 -1.0468 -0.9352 -0.8350 -0.7555 -0.6901 -0.6289 -0.5767
 -0.5297 -0.4864 -0.4466 -0.4098 -0.3757 -0.3014 -0.2416 -0.1976 -0.1706 -0.1614
 -0.1707
 -1.5213 -1.4110 -1.2312 -1.0667 -0.9361 -0.8338 -0.7468 -0.6783 -0.6206 -0.5658
 -0.5204 -0.4792 -0.4414 -0.4067 -0.3745 -0.3039 -0.2459 -0.2024 -0.1758 -0.1674
 -0.1768 -0.2015
 -1.3119 -1.3371 -1.2550 -1.0964 -0.9495 -0.8341 -0.7424 -0.6689 -0.6093 -0.5572
 -0.5105 -0.4711 -0.4353 -0.4026 -0.3724 -0.3060 -0.2505 -0.2076 -0.1810 -0.1725
 -0.1816 -0.2054 -0.2402 -0.2831
 -1.2560 -1.1425 -1.1482 -1.1046 -0.9715 -0.8432 -0.7422 -0.6626 -0.5993 -0.5473
 -0.5007 -0.4616 -0.4276 -0.3968 -0.3686 -0.3069 -0.2546 -0.2129 -0.1860 -0.1770
 -0.1855 -0.2084 -0.2419 -0.2832 -0.3301 -0.3814 -0.4384 -0.5008 -0.5628 -0.6247
 -1.2611 -1.1065 -0.9942 -0.9654 -0.9584 -0.8584 -0.7489 -0.6603 -0.5916 -0.5367
 -0.4914 -0.4513 -0.4181 -0.3890 -0.3627 -0.3056 -0.2572 -0.2175 -0.1908 -0.1809
 -0.1886 -0.2107 -0.2431 -0.2831 -0.3283 -0.3775 -0.4308 -0.4894 -0.5527 -0.6157
 -0.6782
 -1.2911 -1.1146 -0.9739 -0.8669 -0.8103 -0.8032 -0.7539 -0.6655 -0.5882 -0.5283
 -0.4806 -0.4414 -0.4073 -0.3791 -0.3543 -0.3018 -0.2577 -0.2208 -0.1948 -0.1843
 -0.1909 -0.2120 -0.2436 -0.2825 -0.3265 -0.3743 -0.4253 -0.4804 -0.5403 -0.6045
 -0.6684
 -1.3317 -1.1402 -0.9828 -0.8562 -0.7572 -0.6897 -0.6588 -0.6384 -0.5873 -0.5229
 -0.4697 -0.4289 -0.3955 -0.3668 -0.3430 -0.2945 -0.2546 -0.2212 -0.1970 -0.1865
 -0.1922 -0.2125 -0.2435 -0.2817 -0.3249 -0.3718 -0.4219 -0.4751 -0.5320 -0.5928
 -0.6577
 -1.3985 -1.1849 -1.0091 -0.8674 -0.7543 -0.6643 -0.5962 -0.5509 -0.5239 -0.4990
 -0.4622 -0.4189 -0.3835 -0.3550 -0.3308 -0.2853 -0.2494 -0.2196 -0.1977 -0.1875
 -0.1922 -0.2113 -0.2414 -0.2790 -0.3217 -0.3680 -0.4174 -0.4694 -0.5245 -0.5827
 -0.6442
 -1.4879 -1.2487 -1.0515 -0.8922 -0.7651 -0.6645 -0.5838 -0.5197 -0.4716 -0.4371
 -0.4120 -0.3899 -0.3658 -0.3394 -0.3168 -0.2736 -0.2413 -0.2151 -0.1957 -0.1865
 -0.1908 -0.2087 -0.2379 -0.2749 -0.3173 -0.3634 -0.4126 -0.4643 -0.5183 -0.5749
 -0.6341
 -1.6000 -1.3316 -1.1083 -0.9318 -0.7884 -0.6746 -0.5850 -0.5130 -0.4549 -0.4086
 -0.3728 -0.3456 -0.3246 -0.3071 -0.3010 -0.2594 -0.2303 -0.2077 -0.1910
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.3866 -1.2587 -1.1409 -1.0323 -0.9226 -0.8266 -0.7460 -0.6777 -0.6191 -0.5680
 -0.5224 -0.4808 -0.4417 -0.4040 -0.3673 -0.2891 -0.2274 -0.1821 -0.1534
 -1.4598 -1.2795 -1.1360 -1.0257 -0.9175 -0.8270 -0.7528 -0.6875 -0.6265 -0.5733
 -0.5245 -0.4793 -0.4376 -0.3991 -0.3638 -0.2879 -0.2284 -0.1845 -0.1568 -0.1448
 -1.5359 -1.3274 -1.1584 -1.0250 -0.9177 -0.8188 -0.7412 -0.6757 -0.6146 -0.5626
 -0.5156 -0.4724 -0.4326 -0.3960 -0.3623 -0.2892 -0.2309 -0.1878 -0.1606 -0.1494
 -0.1551
 -1.5499 -1.3840 -1.1979 -1.0400 -0.9193 -0.8176 -0.7318 -0.6641 -0.6068 -0.5519
 -0.5066 -0.4654 -0.4277 -0.3931 -0.3611 -0.2915 -0.2349 -0.1920 -0.1648 -0.1538
 -0.1597 -0.1814
 -1.3947 -1.3834 -1.2388 -1.0701 -0.9274 -0.8199 -0.7277 -0.6546 -0.5956 -0.5427
 -0.4969 -0.4576 -0.4218 -0.3892 -0.3592 -0.2938 -0.2395 -0.1971 -0.1694 -0.1580
 -0.1635 -0.1843 -0.2174 -0.2597
 -1.2630 -1.2033 -1.2146 -1.0982 -0.9498 -0.8236 -0.7281 -0.6481 -0.5858 -0.5343
 -0.4871 -0.4484 -0.4144 -0.3837 -0.3556 -0.2948 -0.2438 -0.2026 -0.1745 -0.1622
 -0.1668 -0.1866 -0.2183 -0.2589 -0.3057 -0.3584 -0.4169 -0.4796 -0.5419 -0.6051
 -1.2601 -1.1109 -1.0303 -1.0437 -0.9664 -0.8407 -0.7305 -0.6461 -0.5780 -0.5236
 -0.4789 -0.4383 -0.4052 -0.3762 -0.3500 -0.2938 -0.2468 -0.2077 -0.1798 -0.1664
 -0.1697 -0.1884 -0.2190 -0.2581 -0.3033 -0.3532 -0.4075 -0.4673 -0.5312 -0.5946
 -0.6583
 -1.2888 -1.1136 -0.9761 -0.8853 -0.8715 -0.8418 -0.7431 -0.6481 -0.5735 -0.5151
 -0.4680 -0.4291 -0.3945 -0.3665 -0.3419 -0.2902 -0.2475 -0.2115 -0.1845 -0.1704
 -0.1723 -0.1897 -0.2191 -0.2569 -0.3006 -0.3487 -0.4006 -0.4565 -0.5174 -0.5824
 -0.6469
 -1.3391 -1.1417 -0.9822 -0.8569 -0.7655 -0.7217 -0.7076 -0.6519 -0.5736 -0.5074
 -0.4562 -0.4167 -0.3833 -0.3544 -0.3308 -0.2832 -0.2448 -0.2124 -0.1874 -0.1734
 -0.1743 -0.1905 -0.2189 -0.2557 -0.2984 -0.3452 -0.3956 -0.4493 -0.5068 -0.5689
 -0.6350
 -1.4228 -1.1954 -1.0117 -0.8674 -0.7544 -0.6675 -0.6095 -0.5800 -0.5542 -0.5066
 -0.4512 -0.4062 -0.3716 -0.3431 -0.3188 -0.2741 -0.2397 -0.2112 -0.1888 -0.1755
 -0.1755 -0.1900 -0.2171 -0.2530 -0.2947 -0.3406 -0.3899 -0.4420 -0.4973 -0.5563
 -0.6192
 -1.5365 -1.2747 -1.0629 -0.8962 -0.7663 -0.6648 -0.5848 -0.5246 -0.4838 -0.4561
 -0.4294 -0.3962 -0.3597 -0.3300 -0.3062 -0.2626 -0.2318 -0.2069 -0.1874 -0.1756
 -0.1753 -0.1885 -0.2142 -0.2491 -0.2902 -0.3355 -0.3841 -0.4354 -0.4894 -0.5465
 -0.6066
 -1.6803 -1.3796 -1.1358 -0.9448 -0.7939 -0.6770 -0.5860 -0.5135 -0.4565 -0.4130
 -0.3809 -0.3561 -0.3337 -0.3111 -0.2930 -0.2487 -0.2211 -0.1995 -0.1832
