 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  i   
 -1.2797 -1.2164 -1.1675 -1.1294 -1.0977 -1.0329 -0.9876 -0.9615 -0.9519 -0.9561
 -0.9712 -0.9948 -1.0256 -1.0618 -1.1018 -1.1450 -1.1916 -1.2416 -1.2959 -1.3533
 -1.4093
 -2.0438 -1.8774 -1.7371 -1.6230 -1.5322 -1.4605 -1.4032 -1.3576 -1.3187 -1.2765
 -1.2307 -1.1859 -1.1464 -1.1136 -1.0860 -1.0288 -0.9869 -0.9627 -0.9542 -0.9589
 -0.9743 -0.9982 -1.0291 -1.0655 -1.1054 -1.1478 -1.1926 -1.2397 -1.2899 -1.3439
 -1.4014
 -2.0329 -1.8553 -1.7019 -1.5722 -1.4653 -1.3794 -1.3109 -1.2562 -1.2124 -1.1756
 -1.1438 -1.1189 -1.0996 -1.0826 -1.0652 -1.0203 -0.9829 -0.9610 -0.9539 -0.9593
 -0.9753 -0.9999 -1.0314 -1.0686 -1.1093 -1.1521 -1.1965 -1.2430 -1.2916 -1.3420
 -1.3940
 -2.0438 -1.8575 -1.6954 -1.5560 -1.4389 -1.3425 -1.2649 -1.2033 -1.1547 -1.1159
 -1.0840 -1.0585 -1.0402 -1.0286 -1.0214 -1.0037 -0.9759 -0.9566 -0.9510 -0.9570
 -0.9734 -0.9986 -1.0308 -1.0689 -1.1108 -1.1547 -1.1997 -1.2454 -1.2920 -1.3402
 -1.3901
 -2.0621 -1.8720 -1.7029 -1.5569 -1.4324 -1.3287 -1.2443 -1.1767 -1.1234 -1.0818
 -1.0493 -1.0236 -1.0036 -0.9887 -0.9785 -0.9684 -0.9615 -0.9489 -0.9451 -0.9522
 -0.9689 -0.9945 -1.0274 -1.0663 -1.1096 -1.1552 -1.2018 -1.2485 -1.2954 -1.3428
 -1.3897
 -2.0842 -1.8903 -1.7180 -1.5669 -1.4362 -1.3270 -1.2371 -1.1646 -1.1072 -1.0623
 -1.0274 -1.0005 -0.9797 -0.9637 -0.9365 -0.9144 -0.9397 -0.9379 -0.9362
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  i   
 -3.3249 -3.3028 -3.3041 -3.2799 -3.1818 -2.9712 -2.6173 -2.1530 -1.7761 -1.5160
 -1.3571 -1.2594 -1.1917 -1.1384 -1.0933 -1.0037 -0.9383 -0.8953 -0.8749
 -3.0791 -3.0438 -3.0066 -2.9622 -2.8837 -2.7369 -2.4834 -2.1081 -1.7601 -1.5104
 -1.3535 -1.2563 -1.1899 -1.1385 -1.0951 -1.0096 -0.9493 -0.9106 -0.8926 -0.8933
 -2.8610 -2.7990 -2.7500 -2.7009 -2.6339 -2.5247 -2.3421 -2.0572 -1.7546 -1.5159
 -1.3571 -1.2568 -1.1896 -1.1391 -1.0970 -1.0148 -0.9579 -0.9225 -0.9070 -0.9085
 -0.9240
 -2.6785 -2.5902 -2.5212 -2.4625 -2.4010 -2.3190 -2.1932 -1.9904 -1.7422 -1.5222
 -1.3633 -1.2590 -1.1897 -1.1392 -1.0982 -1.0191 -0.9649 -0.9320 -0.9181 -0.9202
 -0.9348 -0.9600
 -2.5323 -2.4195 -2.3288 -2.2550 -2.1899 -2.1217 -2.0339 -1.8992 -1.7112 -1.5202
 -1.3675 -1.2609 -1.1891 -1.1381 -1.0981 -1.0221 -0.9704 -0.9394 -0.9266 -0.9291
 -0.9434 -0.9670 -0.9989 -1.0368
 -2.3603 -2.2760 -2.1727 -2.0844 -2.0093 -1.9418 -1.8725 -1.7844 -1.6552 -1.5023
 -1.3644 -1.2599 -1.1869 -1.1353 -1.0960 -1.0234 -0.9742 -0.9450 -0.9330 -0.9358
 -0.9500 -0.9728 -1.0032 -1.0399 -1.0817 -1.1283 -1.1796 -1.2352 -1.2936 -1.3499
 -2.2037 -2.0886 -2.0001 -1.9247 -1.8539 -1.7862 -1.7216 -1.6565 -1.5735 -1.4635
 -1.3491 -1.2529 -1.1813 -1.1298 -1.0913 -1.0226 -0.9761 -0.9487 -0.9376 -0.9406
 -0.9548 -0.9774 -1.0070 -1.0427 -1.0830 -1.1272 -1.1750 -1.2269 -1.2830 -1.3413
 -1.3979
 -2.1183 -1.9667 -1.8441 -1.7490 -1.6753 -1.6159 -1.5643 -1.5151 -1.4637 -1.3965
 -1.3148 -1.2354 -1.1701 -1.1206 -1.0835 -1.0189 -0.9756 -0.9501 -0.9402 -0.9434
 -0.9578 -0.9805 -1.0100 -1.0453 -1.0852 -1.1283 -1.1744 -1.2232 -1.2753 -1.3311
 -1.3894
 -2.0906 -1.9215 -1.7763 -1.6556 -1.5584 -1.4813 -1.4187 -1.3670 -1.3225 -1.2803
 -1.2336 -1.1858 -1.1412 -1.1022 -1.0699 -1.0116 -0.9720 -0.9488 -0.9404 -0.9444
 -0.9590 -0.9823 -1.0122 -1.0478 -1.0878 -1.1309 -1.1764 -1.2237 -1.2732 -1.3256
 -1.3811
 -2.0947 -1.9138 -1.7561 -1.6201 -1.5061 -1.4127 -1.3374 -1.2762 -1.2256 -1.1826
 -1.1434 -1.1079 -1.0787 -1.0564 -1.0386 -0.9999 -0.9659 -0.9450 -0.9382 -0.9430
 -0.9579 -0.9815 -1.0120 -1.0480 -1.0885 -1.1322 -1.1779 -1.2250 -1.2734 -1.3236
 -1.3751
 -2.1181 -1.9282 -1.7596 -1.6131 -1.4879 -1.3832 -1.2972 -1.2275 -1.1714 -1.1258
 -1.0875 -1.0547 -1.0275 -1.0065 -0.9917 -0.9718 -0.9550 -0.9382 -0.9331 -0.9390
 -0.9544 -0.9784 -1.0094 -1.0461 -1.0873 -1.1319 -1.1787 -1.2265 -1.2750 -1.3242
 -1.3713
 -2.1519 -1.9557 -1.7792 -1.6229 -1.4890 -1.3755 -1.2812 -1.2042 -1.1423 -1.0929
 -1.0534 -1.0215 -0.9955 -0.9746 -0.9292 -0.9273 -0.9393 -0.9284 -0.9251
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  i   
 -3.4481 -3.4600 -3.4763 -3.4487 -3.3481 -3.1309 -2.7725 -2.2477 -1.8532 -1.5575
 -1.3678 -1.2542 -1.1805 -1.1260 -1.0814 -0.9940 -0.9303 -0.8873 -0.8658
 -3.2077 -3.2047 -3.2076 -3.1991 -3.1510 -3.0158 -2.7246 -2.2643 -1.8598 -1.5612
 -1.3697 -1.2539 -1.1800 -1.1265 -1.0832 -0.9991 -0.9393 -0.9001 -0.8809 -0.8800
 -2.9910 -2.9646 -2.9506 -2.9342 -2.8936 -2.7959 -2.5948 -2.2519 -1.8770 -1.5808
 -1.3823 -1.2594 -1.1817 -1.1276 -1.0850 -1.0036 -0.9465 -0.9102 -0.8933 -0.8936
 -0.9081
