 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.0016 -1.0442 -0.9763 -0.8539 -0.7443 -0.6583 -0.5893 -0.5380 -0.4982 -0.4630
 -0.4349 -0.4111 -0.3906 -0.3733 -0.3584 -0.3302 -0.3128 -0.3084 -0.3185 -0.3417
 -0.3757 -0.4180
 -0.9279 -0.8664 -0.8954 -0.8634 -0.7634 -0.6700 -0.5962 -0.5398 -0.4975 -0.4635
 -0.4341 -0.4111 -0.3916 -0.3753 -0.3615 -0.3357 -0.3197 -0.3159 -0.3267 -0.3507
 -0.3854 -0.4283 -0.4765 -0.5270
 -0.9061 -0.8162 -0.7482 -0.7463 -0.7527 -0.6829 -0.6059 -0.5441 -0.4973 -0.4619
 -0.4328 -0.4096 -0.3909 -0.3755 -0.3626 -0.3393 -0.3252 -0.3221 -0.3329 -0.3572
 -0.3924 -0.4357 -0.4847 -0.5366 -0.5892 -0.6434 -0.7005 -0.7601 -0.8210 -0.8808
 -0.8789 -0.7997 -0.7171 -0.6495 -0.6208 -0.6302 -0.6079 -0.5506 -0.4994 -0.4603
 -0.4307 -0.4068 -0.3884 -0.3738 -0.3618 -0.3408 -0.3289 -0.3267 -0.3375 -0.3617
 -0.3970 -0.4406 -0.4902 -0.5434 -0.5979 -0.6529 -0.7093 -0.7685 -0.8306 -0.8933
 -0.9548
 -0.8337 -0.7751 -0.7039 -0.6310 -0.5682 -0.5285 -0.5173 -0.5185 -0.4981 -0.4602
 -0.4278 -0.4036 -0.3844 -0.3701 -0.3589 -0.3402 -0.3306 -0.3298 -0.3407 -0.3645
 -0.3996 -0.4433 -0.4933 -0.5476 -0.6037 -0.6606 -0.7186 -0.7781 -0.8392 -0.9020
 -0.9666
 -0.7749 -0.7320 -0.6794 -0.6182 -0.5558 -0.5005 -0.4599 -0.4368 -0.4297 -0.4283
 -0.4181 -0.3976 -0.3789 -0.3643 -0.3536 -0.3369 -0.3297 -0.3306 -0.3422 -0.3659
 -0.4008 -0.4447 -0.4951 -0.5502 -0.6077 -0.6664 -0.7260 -0.7863 -0.8477 -0.9107
 -0.9757
 -0.7024 -0.6737 -0.6369 -0.5928 -0.5425 -0.4911 -0.4443 -0.4070 -0.3817 -0.3676
 -0.3626 -0.3624 -0.3606 -0.3538 -0.3456 -0.3318 -0.3267 -0.3294 -0.3416 -0.3650
 -0.3993 -0.4429 -0.4935 -0.5490 -0.6077 -0.6679 -0.7290 -0.7907 -0.8531 -0.9165
 -0.9808
 -0.6188 -0.6020 -0.5785 -0.5489 -0.5139 -0.4744 -0.4338 -0.3957 -0.3640 -0.3405
 -0.3251 -0.3171 -0.3149 -0.3166 -0.3187 -0.3217 -0.3213 -0.3258 -0.3388 -0.3620
 -0.3957 -0.4388 -0.4892 -0.5450 -0.6044 -0.6661 -0.7289 -0.7922 -0.8559 -0.9200
 -0.9843
 -0.5241 -0.5168 -0.5029 -0.4884 -0.4672 -0.4415 -0.4123 -0.3818 -0.3527 -0.3272
 -0.3072 -0.2934 -0.2853 -0.2820 -0.2729 -0.3066 -0.3135 -0.3198 -0.3338
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.0711 -0.9509 -0.8484 -0.7619 -0.6699 -0.6025 -0.5525 -0.5104 -0.4737 -0.4409
 -0.4111 -0.3843 -0.3608 -0.3405 -0.3231 -0.2914 -0.2730 -0.2651 -0.2691
 -1.1476 -0.9988 -0.8747 -0.7729 -0.6850 -0.6107 -0.5566 -0.5150 -0.4753 -0.4428
 -0.4142 -0.3888 -0.3668 -0.3480 -0.3319 -0.3022 -0.2845 -0.2786 -0.2850 -0.3028
 -1.1847 -1.0523 -0.9113 -0.7930 -0.7013 -0.6204 -0.5599 -0.5156 -0.4765 -0.4433
 -0.4158 -0.3918 -0.3711 -0.3534 -0.3385 -0.3107 -0.2943 -0.2897 -0.2978 -0.3178
 -0.3481
 -1.0225 -1.0681 -0.9494 -0.8207 -0.7145 -0.6321 -0.5650 -0.5162 -0.4781 -0.4432
 -0.4162 -0.3933 -0.3737 -0.3572 -0.3432 -0.3176 -0.3024 -0.2984 -0.3075 -0.3288
 -0.3604 -0.4004
 -0.9353 -0.9282 -0.9434 -0.8471 -0.7356 -0.6436 -0.5730 -0.5181 -0.4774 -0.4443
 -0.4156 -0.3935 -0.3748 -0.3593 -0.3463 -0.3229 -0.3091 -0.3056 -0.3152 -0.3371
 -0.3696 -0.4104 -0.4573 -0.5077
 -0.9101 -0.8210 -0.7868 -0.8135 -0.7519 -0.6597 -0.5818 -0.5220 -0.4773 -0.4433
 -0.4146 -0.3922 -0.3744 -0.3597 -0.3477 -0.3266 -0.3146 -0.3117 -0.3211 -0.3433
 -0.3763 -0.4177 -0.4654 -0.5170 -0.5703 -0.6247 -0.6824 -0.7441 -0.8057 -0.8667
 -0.8930 -0.8032 -0.7192 -0.6684 -0.6767 -0.6621 -0.5936 -0.5287 -0.4792 -0.4415
 -0.4133 -0.3898 -0.3722 -0.3583 -0.3471 -0.3284 -0.3185 -0.3166 -0.3259 -0.3478
 -0.3809 -0.4228 -0.4710 -0.5235 -0.5782 -0.6340 -0.6912 -0.7510 -0.8146 -0.8782
 -0.9409
 -0.8633 -0.7886 -0.7074 -0.6314 -0.5757 -0.5572 -0.5610 -0.5327 -0.4832 -0.4415
 -0.4105 -0.3872 -0.3687 -0.3551 -0.3445 -0.3280 -0.3204 -0.3201 -0.3296 -0.3509
 -0.3837 -0.4257 -0.4743 -0.5275 -0.5834 -0.6405 -0.6987 -0.7584 -0.8207 -0.8860
 -0.9516
 -0.8206 -0.7588 -0.6924 -0.6220 -0.5556 -0.5024 -0.4709 -0.4615 -0.4581 -0.4384
 -0.4075 -0.3823 -0.3640 -0.3498 -0.3397 -0.3250 -0.3198 -0.3214 -0.3317 -0.3529
 -0.3853 -0.4272 -0.4762 -0.5300 -0.5868 -0.6454 -0.7051 -0.7660 -0.8285 -0.8929
 -0.9598
 -0.7576 -0.7132 -0.6625 -0.6062 -0.5473 -0.4913 -0.4439 -0.4100 -0.3910 -0.3837
 -0.3801 -0.3718 -0.3569 -0.3436 -0.3333 -0.3202 -0.3170 -0.3206 -0.3319 -0.3530
 -0.3846 -0.4260 -0.4748 -0.5288 -0.5863 -0.6460 -0.7070 -0.7691 -0.8324 -0.8974
 -0.9643
 -0.6816 -0.6518 -0.6156 -0.5737 -0.5280 -0.4805 -0.4350 -0.3950 -0.3639 -0.3429
 -0.3310 -0.3262 -0.3250 -0.3238 -0.3203 -0.3128 -0.3119 -0.3174 -0.3299 -0.3511
 -0.3821 -0.4227 -0.4711 -0.5252 -0.5831 -0.6436 -0.7059 -0.7693 -0.8336 -0.8988
 -0.9649
 -0.5927 -0.5746 -0.5532 -0.5250 -0.4917 -0.4565 -0.4201 -0.3846 -0.3527 -0.3263
 -0.3070 -0.2946 -0.2882 -0.2866 -0.3007 -0.3028 -0.3045 -0.3118 -0.3257
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.0091 -0.9012 -0.8080 -0.7281 -0.6381 -0.5780 -0.5310 -0.4894 -0.4526 -0.4201
 -0.3914 -0.3658 -0.3432 -0.3237 -0.3073 -0.2780 -0.2624 -0.2569 -0.2609
 -1.0768 -0.9440 -0.8323 -0.7397 -0.6540 -0.5845 -0.5337 -0.4923 -0.4538 -0.4216
 -0.3943 -0.3698 -0.3485 -0.3303 -0.3150 -0.2877 -0.2726 -0.2684 -0.2749 -0.2917
 -1.1491 -1.0017 -0.8680 -0.7578 -0.6715 -0.5933 -0.5363 -0.4938 -0.4545 -0.4226
 -0.3959 -0.3726 -0.3526 -0.3355 -0.3212 -0.2956 -0.2815 -0.2782 -0.2862 -0.3048
 -0.3330
 -1.1318 -1.0498 -0.9115 -0.7857 -0.6852 -0.6065 -0.5410 -0.4939 -0.4576 -0.4226
 -0.3965 -0.3743 -0.3553 -0.3393 -0.3259 -0.3022 -0.2891 -0.2862 -0.2948 -0.3147
 -0.3443 -0.3821
 -0.9597 -1.0000 -0.9407 -0.8180 -0.7057 -0.6180 -0.5489 -0.4961 -0.4567 -0.4245
 -0.3960 -0.3746 -0.3566 -0.3416 -0.3291 -0.3076 -0.2958 -0.2932 -0.3019 -0.3223
 -0.3529 -0.3917 -0.4371 -0.4871
 -0.9103 -0.8359 -0.8570 -0.8313 -0.7298 -0.6333 -0.5583 -0.5004 -0.4569 -0.4239
 -0.3956 -0.3736 -0.3565 -0.3424 -0.3308 -0.3114 -0.3014 -0.2994 -0.3079 -0.3283
 -0.3593 -0.3989 -0.4451 -0.4960 -0.5497 -0.6052 -0.6640 -0.7267 -0.7888 -0.8511
 -0.8980 -0.8032 -0.7265 -0.7159 -0.7231 -0.6503 -0.5701 -0.5064 -0.4586 -0.4224
 -0.3950 -0.3718 -0.3547 -0.3414 -0.3307 -0.3135 -0.3056 -0.3046 -0.3131 -0.3330
 -0.3639 -0.4039 -0.4508 -0.5024 -0.5571 -0.6133 -0.6712 -0.7324 -0.7972 -0.8614
 -0.9253
 -0.8811 -0.7936 -0.7070 -0.6336 -0.5980 -0.6055 -0.5772 -0.5155 -0.4621 -0.4223
 -0.3924 -0.3699 -0.3516 -0.3386 -0.3286 -0.3136 -0.3078 -0.3085 -0.3173 -0.3366
 -0.3670 -0.4070 -0.4541 -0.5064 -0.5618 -0.6191 -0.6775 -0.7380 -0.8017 -0.8685
 -0.9347
 -0.8525 -0.7750 -0.6981 -0.6218 -0.5550 -0.5100 -0.4967 -0.4935 -0.4644 -0.4227
 -0.3892 -0.3653 -0.3476 -0.3337 -0.3242 -0.3111 -0.3076 -0.3103 -0.3200 -0.3391
 -0.3690 -0.4088 -0.4561 -0.5088 -0.5650 -0.6234 -0.6833 -0.7446 -0.8078 -0.8735
 -0.9421
 -0.8032 -0.7424 -0.6788 -0.6128 -0.5478 -0.4897 -0.4450 -0.4190 -0.4096 -0.4028
 -0.3856 -0.3613 -0.3423 -0.3286 -0.3184 -0.3066 -0.3051 -0.3099 -0.3209 -0.3401
 -0.3691 -0.4080 -0.4550 -0.5078 -0.5643 -0.6233 -0.6842 -0.7464 -0.8101 -0.8757
 -0.9432
 -0.7464 -0.6958 -0.6437 -0.5903 -0.5358 -0.4824 -0.4338 -0.3937 -0.3654 -0.3491
 -0.3413 -0.3365 -0.3295 -0.3193 -0.3106 -0.3000 -0.3003 -0.3071 -0.3196 -0.3391
 -0.3676 -0.4055 -0.4518 -0.5043 -0.5610 -0.6206 -0.6823 -0.7455 -0.8099 -0.8759
 -0.9432
 -0.6819 -0.6352 -0.5975 -0.5527 -0.5088 -0.4657 -0.4236 -0.3846 -0.3511 -0.3252
 -0.3076 -0.2975 -0.2928 -0.2911 -0.3008 -0.2913 -0.2932 -0.3019 -0.3161
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -0.9442 -0.8585 -0.7750 -0.6936 -0.6103 -0.5404 -0.4852 -0.4417 -0.4074 -0.3799
 -0.3574 -0.3384 -0.3213 -0.3051 -0.2894 -0.2621 -0.2490 -0.2468 -0.2534
 -1.0185 -0.8930 -0.7906 -0.7090 -0.6249 -0.5591 -0.5106 -0.4707 -0.4317 -0.4002
 -0.3731 -0.3492 -0.3285 -0.3109 -0.2962 -0.2706 -0.2578 -0.2557 -0.2634 -0.2797
 -1.0959 -0.9470 -0.8242 -0.7250 -0.6427 -0.5666 -0.5127 -0.4713 -0.4324 -0.4012
 -0.3749 -0.3521 -0.3324 -0.3158 -0.3019 -0.2778 -0.2658 -0.2639 -0.2723 -0.2903
 -0.3172
 -1.1371 -1.0089 -0.8687 -0.7500 -0.6585 -0.5802 -0.5164 -0.4713 -0.4362 -0.4013
 -0.3757 -0.3539 -0.3353 -0.3197 -0.3066 -0.2842 -0.2730 -0.2714 -0.2801 -0.2991
 -0.3273 -0.3634
 -1.0216 -1.0259 -0.9132 -0.7842 -0.6758 -0.5947 -0.5250 -0.4731 -0.4352 -0.4029
 -0.3755 -0.3546 -0.3370 -0.3223 -0.3102 -0.2897 -0.2796 -0.2782 -0.2868 -0.3061
 -0.3351 -0.3723 -0.4163 -0.4656
 -0.9116 -0.8814 -0.9049 -0.8149 -0.7017 -0.6067 -0.5361 -0.4777 -0.4356 -0.4038
 -0.3754 -0.3540 -0.3372 -0.3234 -0.3122 -0.2938 -0.2854 -0.2846 -0.2929 -0.3119
 -0.3411 -0.3791 -0.4239 -0.4740 -0.5275 -0.5844 -0.6449 -0.7081 -0.7706 -0.8343
 -0.8975 -0.8031 -0.7519 -0.7771 -0.7211 -0.6266 -0.5455 -0.4850 -0.4375 -0.4024
 -0.3760 -0.3527 -0.3359 -0.3230 -0.3126 -0.2964 -0.2899 -0.2902 -0.2985 -0.3169
 -0.3458 -0.3840 -0.4294 -0.4802 -0.5347 -0.5916 -0.6507 -0.7132 -0.7786 -0.8432
 -0.9085
 -0.8868 -0.7934 -0.7057 -0.6442 -0.6454 -0.6319 -0.5605 -0.4927 -0.4412 -0.4025
 -0.3735 -0.3517 -0.3333 -0.3206 -0.3111 -0.2969 -0.2925 -0.2945 -0.3033 -0.3210
 -0.3492 -0.3872 -0.4327 -0.4840 -0.5392 -0.5967 -0.6561 -0.7175 -0.7820 -0.8496
 -0.9164
 -0.8722 -0.7825 -0.6985 -0.6197 -0.5576 -0.5325 -0.5333 -0.4992 -0.4460 -0.4021
 -0.3699 -0.3474 -0.3301 -0.3163 -0.3071 -0.2950 -0.2928 -0.2968 -0.3066 -0.3243
 -0.3519 -0.3893 -0.4348 -0.4864 -0.5421 -0.6004 -0.6606 -0.7224 -0.7862 -0.8531
 -0.9228
 -0.8356 -0.7609 -0.6871 -0.6142 -0.5458 -0.4885 -0.4517 -0.4391 -0.4309 -0.4042
 -0.3701 -0.3437 -0.3253 -0.3120 -0.3019 -0.2911 -0.2908 -0.2969 -0.3082 -0.3261
 -0.3528 -0.3892 -0.4341 -0.4854 -0.5412 -0.5998 -0.6606 -0.7230 -0.7871 -0.8533
 -0.9220
 -0.7993 -0.7286 -0.6622 -0.5997 -0.5386 -0.4813 -0.4315 -0.3938 -0.3715 -0.3611
 -0.3522 -0.3376 -0.3191 -0.3052 -0.2957 -0.2850 -0.2864 -0.2944 -0.3075 -0.3261
 -0.3523 -0.3875 -0.4315 -0.4823 -0.5380 -0.5969 -0.6581 -0.7210 -0.7855 -0.8518
 -0.9200
 -0.7632 -0.6856 -0.6238 -0.5707 -0.5194 -0.4701 -0.4238 -0.3826 -0.3491 -0.3251
 -0.3105 -0.3026 -0.2968 -0.2908 -0.2885 -0.2767 -0.2796 -0.2893 -0.3045
