 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.4519 -1.4944 -1.4252 -1.3003 -1.1885 -1.1009 -1.0304 -0.9771 -0.9347 -0.8966
 -0.8663 -0.8403 -0.8176 -0.7976 -0.7798 -0.7434 -0.7176 -0.7052 -0.7087 -0.7271
 -0.7579 -0.7983
 -1.3746 -1.3130 -1.3415 -1.3082 -1.2057 -1.1099 -1.0342 -0.9760 -0.9315 -0.8949
 -0.8632 -0.8381 -0.8166 -0.7979 -0.7814 -0.7479 -0.7238 -0.7122 -0.7164 -0.7355
 -0.7669 -0.8076 -0.8545 -0.9044
 -1.3482 -1.2591 -1.1906 -1.1878 -1.1930 -1.1209 -1.0414 -0.9775 -0.9287 -0.8912
 -0.8597 -0.8345 -0.8139 -0.7964 -0.7811 -0.7507 -0.7288 -0.7179 -0.7223 -0.7417
 -0.7733 -0.8142 -0.8615 -0.9124 -0.9646 -1.0191 -1.0768 -1.1372 -1.1988 -1.2591
 -1.3161 -1.2380 -1.1558 -1.0873 -1.0574 -1.0655 -1.0414 -0.9817 -0.9283 -0.8873
 -0.8558 -0.8298 -0.8095 -0.7930 -0.7788 -0.7513 -0.7320 -0.7224 -0.7267 -0.7460
 -0.7776 -0.8185 -0.8662 -0.9180 -0.9717 -1.0264 -1.0831 -1.1427 -1.2054 -1.2688
 -1.3307
 -1.2669 -1.2085 -1.1382 -1.0655 -1.0016 -0.9604 -0.9476 -0.9473 -0.9249 -0.8849
 -0.8506 -0.8248 -0.8037 -0.7876 -0.7744 -0.7498 -0.7332 -0.7252 -0.7299 -0.7487
 -0.7800 -0.8209 -0.8687 -0.9212 -0.9760 -1.0322 -1.0900 -1.1496 -1.2110 -1.2742
 -1.3392
 -1.2052 -1.1616 -1.1090 -1.0484 -0.9859 -0.9295 -0.8873 -0.8626 -0.8538 -0.8508
 -0.8389 -0.8166 -0.7964 -0.7800 -0.7675 -0.7455 -0.7317 -0.7257 -0.7312 -0.7500
 -0.7811 -0.8220 -0.8700 -0.9231 -0.9791 -1.0366 -1.0953 -1.1553 -1.2166 -1.2797
 -1.3450
 -1.1355 -1.1022 -1.0631 -1.0189 -0.9687 -0.9170 -0.8691 -0.8303 -0.8034 -0.7876
 -0.7811 -0.7793 -0.7761 -0.7678 -0.7580 -0.7393 -0.7282 -0.7243 -0.7306 -0.7491
 -0.7796 -0.8202 -0.8682 -0.9216 -0.9784 -1.0371 -1.0970 -1.1578 -1.2196 -1.2827
 -1.3469
 -1.0567 -1.0323 -1.0039 -0.9720 -0.9365 -0.8968 -0.8557 -0.8166 -0.7835 -0.7583
 -0.7414 -0.7318 -0.7282 -0.7286 -0.7293 -0.7281 -0.7221 -0.7205 -0.7277 -0.7462
 -0.7761 -0.8161 -0.8639 -0.9174 -0.9749 -1.0347 -1.0960 -1.1580 -1.2207 -1.2840
 -1.3479
 -0.9686 -0.9519 -0.9302 -0.9111 -0.8875 -0.8609 -0.8311 -0.7999 -0.7698 -0.7430
 -0.7216 -0.7063 -0.6967 -0.6920 -0.6814 -0.7119 -0.7134 -0.7143 -0.7225
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.5271 -1.4067 -1.3044 -1.2185 -1.1270 -1.0586 -1.0061 -0.9607 -0.9205 -0.8845
 -0.8520 -0.8226 -0.7963 -0.7730 -0.7525 -0.7122 -0.6850 -0.6690 -0.6651
 -1.6036 -1.4523 -1.3270 -1.2252 -1.1375 -1.0627 -1.0065 -0.9618 -0.9186 -0.8834
 -0.8521 -0.8243 -0.7996 -0.7778 -0.7586 -0.7204 -0.6943 -0.6803 -0.6794 -0.6916
 -1.6393 -1.5048 -1.3616 -1.2419 -1.1496 -1.0683 -1.0063 -0.9595 -0.9170 -0.8810
 -0.8511 -0.8247 -0.8015 -0.7811 -0.7631 -0.7272 -0.7024 -0.6898 -0.6909 -0.7053
 -0.7321
 -1.4741 -1.5194 -1.3986 -1.2675 -1.1596 -1.0762 -1.0080 -0.9571 -0.9162 -0.8783
 -0.8490 -0.8239 -0.8020 -0.7829 -0.7662 -0.7327 -0.7093 -0.6975 -0.6996 -0.7154
 -0.7434 -0.7812
 -1.3834 -1.3762 -1.3909 -1.2925 -1.1784 -1.0846 -1.0125 -0.9560 -0.9131 -0.8772
 -0.8460 -0.8218 -0.8011 -0.7832 -0.7677 -0.7370 -0.7153 -0.7040 -0.7066 -0.7230
 -0.7518 -0.7901 -0.8355 -0.8853
 -1.3540 -1.2654 -1.2307 -1.2567 -1.1932 -1.0984 -1.0184 -0.9569 -0.9104 -0.8741
 -0.8428 -0.8183 -0.7986 -0.7819 -0.7676 -0.7398 -0.7202 -0.7097 -0.7121 -0.7288
 -0.7578 -0.7966 -0.8424 -0.8930 -0.9459 -1.0005 -1.0588 -1.1212 -1.1834 -1.2449
 -1.3320 -1.2433 -1.1595 -1.1077 -1.1150 -1.0989 -1.0280 -0.9609 -0.9094 -0.8699
 -0.8397 -0.8139 -0.7944 -0.7787 -0.7654 -0.7406 -0.7236 -0.7143 -0.7167 -0.7330
 -0.7621 -0.8009 -0.8471 -0.8982 -0.9520 -1.0075 -1.0649 -1.1252 -1.1895 -1.2536
 -1.3166
 -1.2981 -1.2239 -1.1435 -1.0673 -1.0105 -0.9905 -0.9931 -0.9628 -0.9111 -0.8674
 -0.8346 -0.8095 -0.7889 -0.7736 -0.7612 -0.7392 -0.7250 -0.7175 -0.7203 -0.7361
 -0.7646 -0.8034 -0.8496 -0.9011 -0.9557 -1.0120 -1.0700 -1.1297 -1.1924 -1.2582
 -1.3241
 -1.2515 -1.1899 -1.1239 -1.0540 -0.9872 -0.9326 -0.8996 -0.8887 -0.8838 -0.8622
 -0.8293 -0.8024 -0.7825 -0.7665 -0.7547 -0.7351 -0.7237 -0.7185 -0.7223 -0.7380
 -0.7661 -0.8047 -0.8511 -0.9028 -0.9580 -1.0153 -1.0743 -1.1348 -1.1972 -1.2617
 -1.3289
 -1.1915 -1.1429 -1.0902 -1.0339 -0.9751 -0.9185 -0.8699 -0.8345 -0.8139 -0.8049
 -0.7998 -0.7899 -0.7734 -0.7586 -0.7467 -0.7292 -0.7203 -0.7174 -0.7224 -0.7381
 -0.7654 -0.8034 -0.8495 -0.9013 -0.9569 -1.0149 -1.0747 -1.1359 -1.1986 -1.2633
 -1.3303
 -1.1199 -1.0829 -1.0422 -0.9982 -0.9521 -0.9044 -0.8582 -0.8170 -0.7844 -0.7618
 -0.7483 -0.7420 -0.7394 -0.7369 -0.7320 -0.7205 -0.7145 -0.7139 -0.7204 -0.7363
 -0.7630 -0.8002 -0.8458 -0.8974 -0.9533 -1.0120 -1.0728 -1.1348 -1.1981 -1.2626
 -1.3282
 -1.0365 -1.0099 -0.9822 -0.9493 -0.9133 -0.8772 -0.8402 -0.8040 -0.7709 -0.7431
 -0.7223 -0.7084 -0.7006 -0.6976 -0.7106 -0.7090 -0.7063 -0.7080 -0.7163
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.4656 -1.3581 -1.2655 -1.1864 -1.0971 -1.0360 -0.9865 -0.9416 -0.9013 -0.8655
 -0.8340 -0.8057 -0.7803 -0.7579 -0.7384 -0.7009 -0.6766 -0.6633 -0.6602
 -1.5324 -1.3978 -1.2855 -1.1933 -1.1082 -1.0384 -0.9856 -0.9410 -0.8990 -0.8638
 -0.8339 -0.8068 -0.7828 -0.7618 -0.7434 -0.7079 -0.6845 -0.6725 -0.6719 -0.6825
 -1.6039 -1.4541 -1.3186 -1.2076 -1.1212 -1.0430 -0.9847 -0.9396 -0.8968 -0.8621
 -0.8328 -0.8071 -0.7845 -0.7648 -0.7475 -0.7140 -0.6917 -0.6806 -0.6815 -0.6942
 -0.7183
 -1.5848 -1.5016 -1.3608 -1.2329 -1.1314 -1.0521 -0.9857 -0.9368 -0.8976 -0.8594
 -0.8308 -0.8063 -0.7849 -0.7665 -0.7504 -0.7192 -0.6982 -0.6875 -0.6890 -0.7029
 -0.7284 -0.7637
 -1.4093 -1.4495 -1.3890 -1.2638 -1.1493 -1.0601 -0.9900 -0.9358 -0.8942 -0.8590
 -0.8279 -0.8043 -0.7842 -0.7669 -0.7521 -0.7235 -0.7040 -0.6937 -0.6953 -0.7097
 -0.7360 -0.7720 -0.8158 -0.8651
 -1.3560 -1.2818 -1.3025 -1.2757 -1.1717 -1.0728 -0.9962 -0.9369 -0.8916 -0.8563
 -0.8252 -0.8011 -0.7819 -0.7658 -0.7521 -0.7264 -0.7090 -0.6995 -0.7009 -0.7152
 -0.7417 -0.7782 -0.8224 -0.8722 -0.9254 -0.9811 -1.0404 -1.1037 -1.1664 -1.2292
 -1.3390 -1.2451 -1.1683 -1.1568 -1.1631 -1.0880 -1.0054 -0.9398 -0.8904 -0.8524
 -0.8228 -0.7971 -0.7780 -0.7629 -0.7503 -0.7274 -0.7126 -0.7044 -0.7058 -0.7196
 -0.7459 -0.7826 -0.8270 -0.8772 -0.9309 -0.9868 -1.0448 -1.1065 -1.1719 -1.2366
 -1.3009
 -1.3175 -1.2308 -1.1449 -1.0709 -1.0341 -1.0407 -1.0107 -0.9466 -0.8912 -0.8496
 -0.8179 -0.7934 -0.7730 -0.7582 -0.7465 -0.7263 -0.7142 -0.7080 -0.7099 -0.7231
 -0.7487 -0.7852 -0.8297 -0.8800 -0.9341 -0.9906 -1.0487 -1.1092 -1.1732 -1.2404
 -1.3070
 -1.2845 -1.2078 -1.1314 -1.0554 -0.9879 -0.9416 -0.9269 -0.9224 -0.8914 -0.8476
 -0.8122 -0.7867 -0.7672 -0.7514 -0.7402 -0.7225 -0.7132 -0.7094 -0.7125 -0.7256
 -0.7506 -0.7866 -0.8312 -0.8817 -0.9361 -0.9932 -1.0523 -1.1131 -1.1762 -1.2421
 -1.3109
 -1.2380 -1.1733 -1.1080 -1.0422 -0.9772 -0.9183 -0.8721 -0.8446 -0.8338 -0.8255
 -0.8065 -0.7805 -0.7599 -0.7447 -0.7328 -0.7168 -0.7100 -0.7087 -0.7134 -0.7266
 -0.7507 -0.7858 -0.8298 -0.8801 -0.9347 -0.9921 -1.0517 -1.1129 -1.1761 -1.2414
 -1.3088
 -1.1838 -1.1273 -1.0714 -1.0161 -0.9614 -0.9077 -0.8582 -0.8167 -0.7870 -0.7691
 -0.7599 -0.7536 -0.7451 -0.7335 -0.7234 -0.7088 -0.7044 -0.7055 -0.7119 -0.7257
 -0.7493 -0.7833 -0.8265 -0.8765 -0.9311 -0.9888 -1.0489 -1.1107 -1.1741 -1.2393
 -1.3061
 -1.1221 -1.0698 -1.0279 -0.9781 -0.9316 -0.8877 -0.8450 -0.8051 -0.7704 -0.7430
 -0.7239 -0.7123 -0.7062 -0.7032 -0.7120 -0.6985 -0.6964 -0.6998 -0.7080
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.4017 -1.3169 -1.2343 -1.1538 -1.0713 -1.0010 -0.9442 -0.8982 -0.8607 -0.8298
 -0.8037 -0.7809 -0.7604 -0.7409 -0.7222 -0.6868 -0.6651 -0.6558 -0.6543
 -1.4733 -1.3473 -1.2450 -1.1641 -1.0809 -1.0148 -0.9644 -0.9213 -0.8788 -0.8444
 -0.8144 -0.7878 -0.7644 -0.7440 -0.7263 -0.6927 -0.6717 -0.6622 -0.6625 -0.6732
 -1.5509 -1.3994 -1.2753 -1.1759 -1.0939 -1.0181 -0.9630 -0.9190 -0.8765 -0.8425
 -0.8135 -0.7881 -0.7659 -0.7466 -0.7299 -0.6981 -0.6780 -0.6685 -0.6699 -0.6819
 -0.7041
 -1.5910 -1.4607 -1.3181 -1.1979 -1.1058 -1.0273 -0.9630 -0.9160 -0.8780 -0.8399
 -0.8116 -0.7875 -0.7665 -0.7484 -0.7328 -0.7030 -0.6840 -0.6747 -0.6765 -0.6893
 -0.7128 -0.7459
 -1.4725 -1.4766 -1.3618 -1.2303 -1.1201 -1.0381 -0.9678 -0.9147 -0.8745 -0.8389
 -0.8090 -0.7858 -0.7659 -0.7490 -0.7345 -0.7073 -0.6897 -0.6808 -0.6823 -0.6954
 -0.7195 -0.7535 -0.7955 -0.8440
 -1.3589 -1.3287 -1.3519 -1.2599 -1.1441 -1.0472 -0.9754 -0.9159 -0.8721 -0.8379
 -0.8065 -0.7829 -0.7640 -0.7482 -0.7349 -0.7104 -0.6948 -0.6867 -0.6879 -0.7005
 -0.7248 -0.7592 -0.8017 -0.8505 -0.9035 -0.9603 -1.0212 -1.0850 -1.1481 -1.2121
 -1.3403 -1.2467 -1.1950 -1.2198 -1.1621 -1.0651 -0.9819 -0.9199 -0.8710 -0.8340
 -0.8053 -0.7794 -0.7605 -0.7457 -0.7335 -0.7117 -0.6987 -0.6919 -0.6932 -0.7052
 -0.7289 -0.7633 -0.8061 -0.8552 -0.9087 -0.9651 -1.0243 -1.0872 -1.1531 -1.2182
 -1.2837
 -1.3249 -1.2325 -1.1452 -1.0830 -1.0833 -1.0686 -0.9949 -0.9249 -0.8717 -0.8315
 -0.8006 -0.7767 -0.7559 -0.7414 -0.7301 -0.7111 -0.7007 -0.6960 -0.6979 -0.7092
 -0.7320 -0.7659 -0.8086 -0.8578 -0.9115 -0.9682 -1.0271 -1.0884 -1.1533 -1.2213
 -1.2884
 -1.3052 -1.2169 -1.1336 -1.0549 -0.9918 -0.9655 -0.9652 -0.9294 -0.8740 -0.8283
 -0.7945 -0.7703 -0.7510 -0.7351 -0.7243 -0.7078 -0.7001 -0.6979 -0.7011 -0.7124
 -0.7345 -0.7677 -0.8101 -0.8593 -0.9131 -0.9701 -1.0294 -1.0907 -1.1544 -1.2214
 -1.2912
 -1.2708 -1.1930 -1.1179 -1.0453 -0.9767 -0.9184 -0.8801 -0.8663 -0.8567 -0.8283
 -0.7923 -0.7642 -0.7443 -0.7292 -0.7173 -0.7025 -0.6973 -0.6976 -0.7026 -0.7143
 -0.7356 -0.7675 -0.8090 -0.8578 -0.9115 -0.9684 -1.0279 -1.0893 -1.1527 -1.2186
 -1.2872
 -1.2369 -1.1608 -1.0910 -1.0269 -0.9657 -0.9080 -0.8571 -0.8180 -0.7943 -0.7825
 -0.7722 -0.7560 -0.7359 -0.7205 -0.7095 -0.6949 -0.6920 -0.6947 -0.7018 -0.7144
 -0.7352 -0.7660 -0.8064 -0.8545 -0.9079 -0.9648 -1.0243 -1.0858 -1.1492 -1.2148
 -1.2824
 -1.2034 -1.1203 -1.0529 -0.9966 -0.9434 -0.8935 -0.8466 -0.8042 -0.7693 -0.7439
 -0.7279 -0.7186 -0.7115 -0.7041 -0.7009 -0.6850 -0.6842 -0.6892 -0.6987
