 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = BX   
 -8.0585 -7.8642 -7.6797 -7.5010 -7.3186 -7.1107 -6.8314 -6.4285 -5.9593 -5.5200
 -5.1605 -4.8757 -4.6413 -4.4383 -4.2555 -3.8666 -3.5583 -3.3066 -3.0909 -2.9011
 -2.7331 -2.5838
 -7.8125 -7.5944 -7.3799 -7.1773 -6.9805 -6.7767 -6.5424 -6.2279 -5.8428 -5.4555
 -5.1176 -4.8395 -4.6082 -4.4074 -4.2259 -3.8352 -3.5243 -3.2750 -3.0657 -2.8841
 -2.7251 -2.5849 -2.4613 -2.3531
 -7.6572 -7.3885 -7.1528 -6.9297 -6.7136 -6.4999 -6.2804 -6.0268 -5.7164 -5.3849
 -5.0769 -4.8116 -4.5859 -4.3886 -4.2096 -3.8182 -3.5030 -3.2536 -3.0489 -2.8736
 -2.7218 -2.5891 -2.4726 -2.3705 -2.2813 -2.2032 -2.1314 -2.0638 -2.0090 -1.9735
 -7.6007 -7.2215 -6.9094 -6.6556 -6.4418 -6.2442 -6.0432 -5.8275 -5.5790 -5.3034
 -5.0316 -4.7852 -4.5692 -4.3776 -4.2025 -3.8134 -3.4930 -3.2407 -3.0382 -2.8678
 -2.7217 -2.5953 -2.4853 -2.3892 -2.3057 -2.2335 -2.1695 -2.1104 -2.0556 -2.0120
 -1.9863
 -7.6752 -7.2160 -6.8186 -6.4833 -6.2038 -5.9668 -5.7601 -5.5727 -5.3856 -5.1832
 -4.9680 -4.7540 -4.5536 -4.3708 -4.2017 -3.8185 -3.4934 -3.2359 -3.0330 -2.8658
 -2.7239 -2.6025 -2.4981 -2.4079 -2.3301 -2.2628 -2.2041 -2.1523 -2.1056 -2.0628
 -2.0294
 -7.8464 -7.3190 -6.8549 -6.4538 -6.1131 -5.8260 -5.5814 -5.3678 -5.1754 -4.9980
 -4.8329 -4.6757 -4.5186 -4.3589 -4.2009 -3.8292 -3.5013 -3.2371 -3.0308 -2.8646
 -2.7257 -2.6083 -2.5088 -2.4241 -2.3520 -2.2905 -2.2377 -2.1914 -2.1505 -2.1142
 -2.0824
 -8.1304 -7.5290 -7.0001 -6.5388 -6.1430 -5.8080 -5.5256 -5.2855 -5.0772 -4.8923
 -4.7264 -4.5780 -4.4437 -4.3169 -4.1885 -3.8486 -3.5224 -3.2505 -3.0378 -2.8694
 -2.7315 -2.6164 -2.5203 -2.4400 -2.3729 -2.3169 -2.2697 -2.2293 -2.1938 -2.1627
 -2.1358
 -8.4741 -7.8217 -7.2299 -6.7116 -6.2625 -5.8801 -5.5580 -5.2870 -5.0570 -4.8590
 -4.6853 -4.5310 -4.3924 -4.2664 -4.1486 -3.8582 -3.5510 -3.2727 -3.0517 -2.8784
 -2.7391 -2.6247 -2.5306 -2.4534 -2.3904 -2.3392 -2.2976 -2.2630 -2.2333 -2.2077
 -2.1856
 -8.7865 -8.1263 -7.5084 -6.9471 -6.4514 -6.0242 -5.6620 -5.3570 -5.0998 -4.8810
 -4.6923 -4.5271 -4.3799 -4.2467 -4.0812 -3.8580 -3.5871 -3.3037 -3.0725
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = BX   
 -9.5942 -9.4777 -9.3579 -9.1701 -8.8844 -8.4855 -7.9619 -7.3049 -6.5624 -5.9424
 -5.4981 -5.1750 -4.9216 -4.7096 -4.5216 -4.1325 -3.8164 -3.5425 -3.2909
 -9.0611 -8.9318 -8.8055 -8.6694 -8.4967 -8.2338 -7.7757 -7.0923 -6.3946 -5.8080
 -5.3771 -5.0605 -4.8120 -4.6030 -4.4187 -4.0323 -3.7206 -3.4539 -3.2165 -3.0003
 -8.6017 -8.4568 -8.3190 -8.1805 -8.0224 -7.8057 -7.4549 -6.9060 -6.2839 -5.7308
 -5.3066 -4.9897 -4.7416 -4.5336 -4.3500 -3.9632 -3.6525 -3.3924 -3.1654 -2.9624
 -2.7826
 -8.2229 -8.0585 -7.9033 -7.7538 -7.5991 -7.4131 -7.1437 -6.7186 -6.1907 -5.6794
 -5.2644 -4.9459 -4.6960 -4.4878 -4.3046 -3.9165 -3.6048 -3.3486 -3.1289 -2.9353
 -2.7636 -2.6107
 -7.9375 -7.7445 -7.5652 -7.3960 -7.2320 -7.0560 -6.8385 -6.5174 -6.0873 -5.6330
 -5.2353 -4.9185 -4.6669 -4.4580 -4.2752 -3.8858 -3.5715 -3.3169 -3.1028 -2.9164
 -2.7527 -2.6082 -2.4803 -2.3673
 -7.7614 -7.5253 -7.3115 -7.1149 -6.9290 -6.7455 -6.5493 -6.3002 -5.9628 -5.5752
 -5.2078 -4.8998 -4.6486 -4.4396 -4.2573 -3.8677 -3.5497 -3.2945 -3.0844 -2.9037
 -2.7463 -2.6088 -2.4878 -2.3811 -2.2872 -2.2042 -2.1292 -2.0584 -2.0035 -1.9668
 -7.6231 -7.3233 -7.0785 -6.8760 -6.6837 -6.4910 -6.2938 -6.0805 -5.8163 -5.4984
 -5.1733 -4.8823 -4.6366 -4.4293 -4.2483 -3.8605 -3.5385 -3.2802 -3.0719 -2.8958
 -2.7436 -2.6117 -2.4968 -2.3961 -2.3080 -2.2309 -2.1633 -2.1026 -2.0456 -2.0024
 -1.9762
 -7.6443 -7.2390 -6.8986 -6.6215 -6.3955 -6.2039 -6.0276 -5.8467 -5.6414 -5.3948
 -5.1234 -4.8603 -4.6265 -4.4241 -4.2459 -3.8626 -3.5377 -3.2744 -3.0649 -2.8917
 -2.7437 -2.6163 -2.5066 -2.4115 -2.3289 -2.2573 -2.1955 -2.1416 -2.0936 -2.0495
 -2.0166
 -7.7717 -7.2948 -6.8776 -6.5215 -6.2233 -5.9735 -5.7584 -5.5680 -5.3877 -5.2037
 -5.0077 -4.8051 -4.6049 -4.4171 -4.2454 -3.8699 -3.5443 -3.2749 -3.0615 -2.8889
 -2.7439 -2.6202 -2.5149 -2.4250 -2.3477 -2.2817 -2.2255 -2.1772 -2.1353 -2.0989
 -2.0666
 -8.0162 -7.4667 -6.9819 -6.5599 -6.1977 -5.8911 -5.6312 -5.4066 -5.2064 -5.0215
 -4.8487 -4.6868 -4.5346 -4.3873 -4.2410 -3.8867 -3.5637 -3.2882 -3.0683 -2.8931
 -2.7488 -2.6274 -2.5251 -2.4392 -2.3666 -2.3056 -2.2547 -2.2118 -2.1754 -2.1444
 -2.1180
 -8.3635 -7.7427 -7.1884 -6.7025 -6.2812 -5.9206 -5.6147 -5.3548 -5.1313 -4.9345
 -4.7574 -4.5973 -4.4534 -4.3231 -4.2013 -3.8992 -3.5905 -3.3109 -3.0831 -2.9024
 -2.7564 -2.6356 -2.5351 -2.4519 -2.3832 -2.3265 -2.2806 -2.2430 -2.2121 -2.1862
 -2.1649
 -8.7396 -8.0808 -7.4764 -6.9298 -6.4536 -6.0403 -5.6879 -5.3892 -5.1359 -4.9191
 -4.7304 -4.5639 -4.4155 -4.2822 -4.1263 -3.9074 -3.6247 -3.3430 -3.1059
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = BX   
 -9.8070 -9.9421 -9.8905 -9.6715 -9.3021 -8.7972 -8.1702 -7.4532 -6.7360 -6.0783
 -5.5858 -5.2341 -4.9682 -4.7506 -4.5630 -4.1708 -3.8548 -3.5809 -3.3314
 -9.2762 -9.1721 -9.0631 -8.9454 -8.7848 -8.4960 -7.9972 -7.2898 -6.5851 -5.9550
 -5.4761 -5.1305 -4.8681 -4.6541 -4.4689 -4.0824 -3.7687 -3.4990 -3.2573 -3.0390
 -8.8036 -8.6817 -8.5642 -8.4462 -8.3036 -8.0935 -7.7323 -7.1496 -6.4929 -5.8908
 -5.4176 -5.0683 -4.8039 -4.5897 -4.4050 -4.0189 -3.7058 -3.4414 -3.2109 -3.0047
 -2.8209
 -8.3963 -8.2555 -8.1241 -7.9981 -7.8642 -7.6932 -7.4277 -6.9856 -6.4157 -5.8534
 -5.3859 -5.0321 -4.7625 -4.5460 -4.3608 -3.9741 -3.6603 -3.3992 -3.1751 -2.9770
 -2.8004 -2.6431
 -8.0657 -7.9028 -7.7511 -7.6090 -7.4716 -7.3176 -7.1137 -6.7910 -6.3273 -5.8196
 -5.3682 -5.0119 -4.7366 -4.5165 -4.3302 -3.9428 -3.6271 -3.3675 -3.1483 -2.9566
 -2.7873 -2.6376 -2.5050 -2.3871
 -7.8349 -7.6343 -7.4543 -7.2887 -7.1328 -6.9779 -6.8037 -6.5630 -6.2084 -5.7745
 -5.3531 -5.0006 -4.7218 -4.4979 -4.3101 -3.9222 -3.6040 -3.3438 -3.1281 -2.9419
 -2.7784 -2.6350 -2.5090 -2.3975 -2.2988 -2.2110 -2.1307 -2.0579 -1.9998 -1.9611
 -7.6729 -7.4089 -7.2348 -7.0430 -6.8636 -6.6918 -6.5190 -6.3217 -6.0546 -5.7047
 -5.3298 -4.9923 -4.7139 -4.4878 -4.2987 -3.9112 -3.5908 -3.3279 -3.1135 -2.9316
 -2.7731 -2.6349 -2.5145 -2.4089 -2.3160 -2.2342 -2.1623 -2.0971 -2.0369 -1.9936
 -1.9663
 -7.6132 -7.2685 -6.9938 -6.7803 -6.6039 -6.4402 -6.2703 -6.0877 -5.8751 -5.6036
 -5.2878 -4.9786 -4.7089 -4.4842 -4.2945 -3.9089 -3.5873 -3.3204 -3.1046 -2.9253
 -2.7709 -2.6370 -2.5213 -2.4210 -2.3335 -2.2571 -2.1909 -2.1335 -2.0824 -2.0361
 -2.0036
 -7.6916 -7.2640 -6.8971 -6.5929 -6.3461 -6.1433 -5.9701 -5.8103 -5.6433 -5.4447
 -5.2043 -4.9442 -4.6972 -4.4803 -4.2932 -3.9116 -3.5910 -3.3193 -3.0996 -2.9207
 -2.7692 -2.6388 -2.5272 -2.4316 -2.3492 -2.2781 -2.2174 -2.1656 -2.1214 -2.0833
 -2.0499
 -7.8852 -7.3871 -6.9495 -6.5715 -6.2517 -5.9845 -5.7591 -5.5625 -5.3839 -5.2119
 -5.0329 -4.8444 -4.6537 -4.4692 -4.2964 -3.9243 -3.6069 -3.3313 -3.1056 -2.9236
 -2.7729 -2.6448 -2.5360 -2.4440 -2.3659 -2.2994 -2.2437 -2.1969 -2.1581 -2.1259
 -2.0992
 -8.2007 -7.6224 -7.1146 -6.6706 -6.2870 -5.9595 -5.6819 -5.4448 -5.2374 -5.0496
 -4.8737 -4.7076 -4.5514 -4.4055 -4.2670 -3.9387 -3.6302 -3.3529 -3.1204 -2.9328
 -2.7801 -2.6528 -2.5456 -2.4559 -2.3812 -2.3187 -2.2674 -2.2255 -2.1918 -2.1646
 -2.1430
 -8.5997 -7.9602 -7.3807 -6.8711 -6.4256 -6.0412 -5.7122 -5.4320 -5.1922 -4.9836
 -4.7979 -4.6295 -4.4765 -4.3385 -4.2050 -3.9548 -3.6609 -3.3841 -3.1440
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = BX   
 -9.9780 -9.9355 -9.7731 -9.5035 -9.1376 -8.6853 -8.1550 -7.5544 -6.8953 -6.2343
 -5.7005 -5.3159 -5.0326 -4.8084 -4.6172 -4.2203 -3.9024 -3.6262 -3.3758
 -9.4606 -9.3776 -9.2972 -9.1993 -9.0011 -8.6515 -8.1177 -7.4290 -6.7608 -6.1196
 -5.6003 -5.2208 -4.9400 -4.7179 -4.5304 -4.1430 -3.8258 -3.5525 -3.3101 -3.0904
 -8.9862 -8.8818 -8.7932 -8.6955 -8.5657 -8.3546 -7.9650 -7.3372 -6.6819 -6.0627
 -5.5491 -5.1655 -4.8802 -4.6564 -4.4688 -4.0835 -3.7685 -3.4994 -3.2642 -3.0541
 -2.8637
 -8.5634 -8.4442 -8.3355 -8.2312 -8.1144 -7.9519 -7.6842 -7.2188 -6.6201 -6.0330
 -5.5255 -5.1355 -4.8421 -4.6137 -4.4243 -4.0389 -3.7245 -3.4592 -3.2297 -3.0267
 -2.8445 -2.6814
 -8.2008 -8.0620 -7.9341 -7.8154 -7.6995 -7.5615 -7.3651 -7.0373 -6.5466 -6.0064
 -5.5159 -5.1214 -4.8195 -4.5844 -4.3919 -4.0054 -3.6904 -3.4273 -3.2026 -3.0056
 -2.8302 -2.6741 -2.5356 -2.4129
 -7.9162 -7.7502 -7.5988 -7.4594 -7.3285 -7.1966 -7.0389 -6.8044 -6.4383 -5.9711
 -5.5079 -5.1163 -4.8079 -4.5658 -4.3694 -3.9811 -3.6651 -3.4020 -3.1810 -2.9892
 -2.8194 -2.6691 -2.5369 -2.4201 -2.3163 -2.2229 -2.1363 -2.0575 -1.9994 -1.9575
 -7.7408 -7.5296 -7.3419 -7.1745 -7.0213 -6.8762 -6.7277 -6.5457 -6.2804 -5.9082
 -5.4928 -5.1136 -4.8029 -4.5560 -4.3555 -3.9654 -3.6486 -3.3837 -3.1641 -2.9766
 -2.8118 -2.6665 -2.5396 -2.4284 -2.3304 -2.2435 -2.1664 -2.0953 -2.0314 -1.9870
 -1.9574
 -7.5963 -7.3314 -7.1151 -6.9386 -6.7783 -6.6166 -6.4566 -6.2903 -6.0862 -5.8060
 -5.4573 -5.1068 -4.8031 -4.5535 -4.3495 -3.9578 -3.6414 -3.3736 -3.1527 -2.9677
 -2.8071 -2.6662 -2.5437 -2.4374 -2.3447 -2.2632 -2.1921 -2.1297 -2.0738 -2.0244
 -1.9916
 -7.6180 -7.2397 -6.9283 -6.6794 -6.4866 -6.3316 -6.1909 -6.0427 -5.8716 -5.6577
 -5.3847 -5.0812 -4.7955 -4.5510 -4.3471 -3.9551 -3.6408 -3.3701 -3.1456 -2.9606
 -2.8030 -2.6658 -2.5472 -2.4453 -2.3574 -2.2810 -2.2151 -2.1586 -2.1105 -2.0690
 -2.0332
 -7.7607 -7.3110 -6.9190 -6.5862 -6.3125 -6.0900 -5.9057 -5.7467 -5.5992 -5.4424
 -5.2517 -5.0219 -4.7788 -4.5519 -4.3531 -3.9629 -3.6517 -3.3796 -3.1499 -2.9618
 -2.8049 -2.6701 -2.5544 -2.4557 -2.3717 -2.2998 -2.2385 -2.1869 -2.1440 -2.1087
 -2.0804
 -8.0189 -7.4969 -7.0368 -6.6358 -6.2918 -6.0019 -5.7595 -5.5532 -5.3713 -5.2037
 -5.0399 -4.8689 -4.6904 -4.5124 -4.3431 -3.9761 -3.6699 -3.3984 -3.1637 -2.9700
 -2.8110 -2.6771 -2.5630 -2.4665 -2.3854 -2.3172 -2.2602 -2.2130 -2.1747 -2.1447
 -2.1220
 -8.3968 -7.7967 -7.2637 -6.7968 -6.3896 -6.0390 -5.7398 -5.4854 -5.2666 -5.0736
 -4.8971 -4.7310 -4.5741 -4.4260 -4.3171 -3.9947 -3.6954 -3.4265 -3.1870
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = BX   
-10.1006-10.0110 -9.8189 -9.5352 -9.1693 -8.7297 -8.2236 -7.6576 -7.0393 -6.4001
 -5.8359 -5.4170 -5.1128 -4.8778 -4.6829 -4.2827 -3.9578 -3.6776 -3.4240
 -9.6000 -9.9795-10.0736 -9.9116 -9.5194 -8.9197 -8.1907 -7.5421 -6.9187 -6.2917
 -5.7432 -5.3299 -5.0269 -4.7937 -4.6015 -4.2128 -3.8904 -3.6120 -3.3661 -3.1436
 -9.1317 -9.3385 -8.9935 -8.9189 -8.8013 -8.5855 -8.1174 -7.4662 -6.8466 -6.2358
 -5.6980 -5.2805 -4.9709 -4.7341 -4.5413 -4.1555 -3.8388 -3.5647 -3.3239 -3.1091
 -2.9144
 -8.7035 -8.6080 -8.5249 -8.4443 -8.3440 -8.1863 -7.9078 -7.4035 -6.7973 -6.2082
 -5.6798 -5.2563 -4.9359 -4.6918 -4.4956 -4.1098 -3.7960 -3.5269 -3.2915 -3.0828
 -2.8957 -2.7263
 -8.3234 -8.2070 -8.1028 -8.0079 -7.9122 -7.7862 -7.5910 -7.2530 -6.7395 -6.1854
 -5.6727 -5.2465 -4.9166 -4.6629 -4.4613 -4.0730 -3.7605 -3.4950 -3.2649 -3.0623
 -2.8808 -2.7178 -2.5725 -2.4431
 -8.0039 -7.8646 -7.7376 -7.6222 -7.5142 -7.4010 -7.2541 -7.0209 -6.6431 -6.1552
 -5.6685 -5.2458 -4.9080 -4.6451 -4.4367 -4.0441 -3.7321 -3.4680 -3.2422 -3.0448
 -2.8689 -2.7114 -2.5719 -2.4489 -2.3400 -2.2400 -2.1461 -2.0651 -2.0035 -1.9570
 -7.7749 -7.5979 -7.4405 -7.3002 -7.1719 -7.0500 -6.9205 -6.7499 -6.4852 -6.0971
 -5.6561 -5.2470 -4.9058 -4.6362 -4.4210 -4.0229 -3.7114 -3.4469 -3.2232 -3.0302
 -2.8594 -2.7069 -2.5727 -2.4549 -2.3519 -2.2601 -2.1759 -2.0977 -2.0311 -1.9837
 -1.9507
 -7.6092 -7.4070 -7.2224 -7.0537 -6.8992 -6.7564 -6.6190 -6.4726 -6.2786 -5.9952
 -5.6248 -5.2426 -4.9078 -4.6343 -4.4135 -4.0098 -3.6991 -3.4337 -3.2092 -3.0189
 -2.8524 -2.7047 -2.5746 -2.4615 -2.3628 -2.2761 -2.2000 -2.1315 -2.0689 -2.0164
 -1.9820
 -7.5516 -7.2277 -6.9772 -6.7871 -6.6403 -6.5061 -6.3657 -6.2163 -6.0512 -5.8391
 -5.5532 -5.2207 -4.9033 -4.6324 -4.4100 -4.0017 -3.6929 -3.4266 -3.1996 -3.0092
 -2.8459 -2.7021 -2.5760 -2.4670 -2.3728 -2.2910 -2.2198 -2.1583 -2.1045 -2.0574
 -2.0186
 -7.6452 -7.2404 -6.8937 -6.6093 -6.3847 -6.2087 -6.0676 -5.9438 -5.8142 -5.6545
 -5.4434 -5.1780 -4.8959 -4.6373 -4.4163 -4.0046 -3.6976 -3.4320 -3.2014 -3.0082
 -2.8454 -2.7044 -2.5815 -2.4756 -2.3850 -2.3072 -2.2406 -2.1835 -2.1355 -2.0957
 -2.0634
 -7.8483 -7.3757 -6.9600 -6.6008 -6.2982 -6.0492 -5.8456 -5.6754 -5.5274 -5.3891
 -5.2420 -5.0626 -4.8478 -4.6247 -4.4187 -4.0143 -3.7096 -3.4461 -3.2127 -3.0147
 -2.8497 -2.7096 -2.5888 -2.4851 -2.3972 -2.3227 -2.2600 -2.2071 -2.1636 -2.1290
 -2.1024
 -8.1769 -7.6259 -7.1410 -6.7163 -6.3483 -6.0339 -5.7688 -5.5457 -5.3547 -5.1849
 -5.0273 -4.8736 -4.7141 -4.5480 -4.4172 -4.0308 -3.7289 -3.4689 -3.2335
