 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -0.9142 -0.9566 -0.8869 -0.7613 -0.6489 -0.5609 -0.4902 -0.4366 -0.3939 -0.3557
 -0.3251 -0.2989 -0.2760 -0.2558 -0.2377 -0.2006 -0.1740 -0.1609 -0.1639 -0.1818
 -0.2124 -0.2527
 -0.8367 -0.7749 -0.8031 -0.7694 -0.6663 -0.5699 -0.4938 -0.4353 -0.3906 -0.3538
 -0.3218 -0.2966 -0.2749 -0.2560 -0.2392 -0.2050 -0.1802 -0.1679 -0.1714 -0.1902
 -0.2213 -0.2618 -0.3085 -0.3583
 -0.8101 -0.7207 -0.6518 -0.6487 -0.6536 -0.5810 -0.5009 -0.4366 -0.3876 -0.3499
 -0.3182 -0.2928 -0.2721 -0.2543 -0.2388 -0.2077 -0.1851 -0.1735 -0.1773 -0.1963
 -0.2276 -0.2682 -0.3154 -0.3661 -0.4183 -0.4728 -0.5306 -0.5911 -0.6527 -0.7131
 -0.7776 -0.6994 -0.6169 -0.5481 -0.5177 -0.5256 -0.5011 -0.4409 -0.3870 -0.3458
 -0.3141 -0.2879 -0.2675 -0.2508 -0.2364 -0.2083 -0.1883 -0.1779 -0.1817 -0.2006
 -0.2318 -0.2725 -0.3199 -0.3715 -0.4251 -0.4798 -0.5366 -0.5963 -0.6591 -0.7225
 -0.7845
 -0.7282 -0.6696 -0.5991 -0.5261 -0.4619 -0.4203 -0.4071 -0.4065 -0.3838 -0.3433
 -0.3088 -0.2827 -0.2615 -0.2453 -0.2319 -0.2067 -0.1895 -0.1808 -0.1848 -0.2032
 -0.2342 -0.2748 -0.3223 -0.3746 -0.4293 -0.4853 -0.5431 -0.6027 -0.6642 -0.7276
 -0.7927
 -0.6662 -0.6224 -0.5696 -0.5088 -0.4460 -0.3893 -0.3467 -0.3217 -0.3126 -0.3093
 -0.2971 -0.2745 -0.2541 -0.2375 -0.2249 -0.2024 -0.1879 -0.1813 -0.1862 -0.2045
 -0.2352 -0.2758 -0.3236 -0.3764 -0.4321 -0.4895 -0.5482 -0.6081 -0.6694 -0.7326
 -0.7980
 -0.5970 -0.5630 -0.5235 -0.4790 -0.4286 -0.3767 -0.3285 -0.2894 -0.2621 -0.2460
 -0.2392 -0.2372 -0.2337 -0.2253 -0.2153 -0.1962 -0.1844 -0.1799 -0.1856 -0.2036
 -0.2337 -0.2740 -0.3217 -0.3748 -0.4314 -0.4898 -0.5496 -0.6103 -0.6721 -0.7352
 -0.7994
 -0.5190 -0.4936 -0.4644 -0.4320 -0.3962 -0.3563 -0.3149 -0.2755 -0.2421 -0.2167
 -0.1994 -0.1896 -0.1858 -0.1859 -0.1864 -0.1848 -0.1783 -0.1760 -0.1828 -0.2008
 -0.2302 -0.2699 -0.3174 -0.3706 -0.4278 -0.4874 -0.5485 -0.6103 -0.6728 -0.7361
 -0.7999
 -0.4324 -0.4141 -0.3910 -0.3713 -0.3472 -0.3202 -0.2902 -0.2588 -0.2283 -0.2013
 -0.1796 -0.1640 -0.1541 -0.1492 -0.1382 -0.1682 -0.1696 -0.1696 -0.1778
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  z   
 -0.9896 -0.8686 -0.7660 -0.6800 -0.5883 -0.5197 -0.4669 -0.4212 -0.3806 -0.3444
 -0.3117 -0.2820 -0.2555 -0.2320 -0.2112 -0.1701 -0.1419 -0.1254 -0.1209
 -1.0659 -0.9141 -0.7884 -0.6863 -0.5984 -0.5234 -0.4670 -0.4219 -0.3785 -0.3430
 -0.3115 -0.2834 -0.2585 -0.2364 -0.2169 -0.1780 -0.1511 -0.1365 -0.1350 -0.1468
 -1.1019 -0.9667 -0.8229 -0.7027 -0.6102 -0.5286 -0.4664 -0.4193 -0.3766 -0.3404
 -0.3102 -0.2836 -0.2601 -0.2395 -0.2213 -0.1846 -0.1591 -0.1458 -0.1463 -0.1603
 -0.1868
 -0.9365 -0.9816 -0.8601 -0.7284 -0.6200 -0.5362 -0.4678 -0.4167 -0.3755 -0.3374
 -0.3079 -0.2826 -0.2605 -0.2412 -0.2242 -0.1900 -0.1659 -0.1533 -0.1548 -0.1702
 -0.1979 -0.2356
 -0.8456 -0.8381 -0.8526 -0.7536 -0.6388 -0.5445 -0.4721 -0.4153 -0.3721 -0.3361
 -0.3047 -0.2802 -0.2594 -0.2413 -0.2256 -0.1942 -0.1718 -0.1598 -0.1618 -0.1777
 -0.2061 -0.2443 -0.2896 -0.3392
 -0.8160 -0.7271 -0.6920 -0.7178 -0.6537 -0.5584 -0.4779 -0.4160 -0.3693 -0.3327
 -0.3013 -0.2766 -0.2567 -0.2398 -0.2253 -0.1970 -0.1766 -0.1654 -0.1672 -0.1834
 -0.2121 -0.2506 -0.2963 -0.3467 -0.3996 -0.4543 -0.5126 -0.5751 -0.6374 -0.6989
 -0.7936 -0.7048 -0.6206 -0.5684 -0.5755 -0.5590 -0.4876 -0.4200 -0.3681 -0.3284
 -0.2979 -0.2720 -0.2524 -0.2365 -0.2231 -0.1977 -0.1800 -0.1700 -0.1718 -0.1876
 -0.2163 -0.2549 -0.3008 -0.3517 -0.4054 -0.4609 -0.5184 -0.5788 -0.6431 -0.7073
 -0.7704
 -0.7595 -0.6850 -0.6045 -0.5279 -0.4707 -0.4504 -0.4527 -0.4220 -0.3698 -0.3258
 -0.2927 -0.2675 -0.2467 -0.2312 -0.2187 -0.1962 -0.1813 -0.1732 -0.1753 -0.1906
 -0.2188 -0.2573 -0.3033 -0.3545 -0.4089 -0.4651 -0.5231 -0.5829 -0.6456 -0.7115
 -0.7775
 -0.7128 -0.6508 -0.5845 -0.5144 -0.4473 -0.3924 -0.3590 -0.3478 -0.3425 -0.3206
 -0.2874 -0.2603 -0.2402 -0.2240 -0.2121 -0.1920 -0.1800 -0.1742 -0.1773 -0.1925
 -0.2202 -0.2585 -0.3046 -0.3561 -0.4111 -0.4683 -0.5271 -0.5876 -0.6500 -0.7147
 -0.7819
 -0.6532 -0.6038 -0.5506 -0.4941 -0.4351 -0.3782 -0.3292 -0.2935 -0.2725 -0.2633
 -0.2579 -0.2477 -0.2310 -0.2161 -0.2039 -0.1860 -0.1766 -0.1731 -0.1775 -0.1926
 -0.2195 -0.2572 -0.3030 -0.3545 -0.4098 -0.4677 -0.5273 -0.5884 -0.6511 -0.7159
 -0.7829
 -0.5817 -0.5440 -0.5027 -0.4582 -0.4118 -0.3639 -0.3174 -0.2759 -0.2430 -0.2201
 -0.2063 -0.1998 -0.1969 -0.1942 -0.1892 -0.1773 -0.1707 -0.1696 -0.1754 -0.1908
 -0.2171 -0.2539 -0.2992 -0.3506 -0.4062 -0.4646 -0.5252 -0.5871 -0.6502 -0.7146
 -0.7802
 -0.4981 -0.4714 -0.4432 -0.4095 -0.3730 -0.3366 -0.2993 -0.2628 -0.2295 -0.2014
 -0.1803 -0.1661 -0.1581 -0.1548 -0.1680 -0.1659 -0.1623 -0.1637 -0.1710
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  z   
 -0.9278 -0.8200 -0.7272 -0.6480 -0.5586 -0.4973 -0.4475 -0.4022 -0.3615 -0.3255
 -0.2938 -0.2651 -0.2395 -0.2169 -0.1972 -0.1589 -0.1341 -0.1198 -0.1162
 -0.9944 -0.8594 -0.7468 -0.6544 -0.5692 -0.4993 -0.4462 -0.4013 -0.3590 -0.3235
 -0.2933 -0.2660 -0.2418 -0.2204 -0.2018 -0.1656 -0.1416 -0.1289 -0.1276 -0.1378
 -1.0662 -0.9159 -0.7798 -0.6685 -0.5818 -0.5034 -0.4449 -0.3996 -0.3565 -0.3215
 -0.2920 -0.2660 -0.2432 -0.2232 -0.2057 -0.1715 -0.1485 -0.1368 -0.1370 -0.1493
 -0.1731
 -1.0472 -0.9636 -0.8221 -0.6937 -0.5918 -0.5122 -0.4457 -0.3964 -0.3570 -0.3186
 -0.2897 -0.2650 -0.2435 -0.2248 -0.2085 -0.1766 -0.1548 -0.1435 -0.1444 -0.1578
 -0.1830 -0.2180
 -0.8715 -0.9115 -0.8506 -0.7247 -0.6096 -0.5200 -0.4497 -0.3952 -0.3533 -0.3179
 -0.2866 -0.2628 -0.2425 -0.2250 -0.2100 -0.1808 -0.1606 -0.1496 -0.1506 -0.1645
 -0.1904 -0.2262 -0.2698 -0.3191
 -0.8180 -0.7435 -0.7640 -0.7368 -0.6321 -0.5327 -0.4556 -0.3961 -0.3506 -0.3151
 -0.2837 -0.2594 -0.2401 -0.2237 -0.2098 -0.1835 -0.1655 -0.1553 -0.1561 -0.1699
 -0.1960 -0.2323 -0.2763 -0.3260 -0.3792 -0.4348 -0.4942 -0.5576 -0.6203 -0.6831
 -0.8006 -0.7066 -0.6294 -0.6177 -0.6237 -0.5481 -0.4649 -0.3989 -0.3492 -0.3109
 -0.2811 -0.2553 -0.2360 -0.2207 -0.2079 -0.1845 -0.1690 -0.1602 -0.1609 -0.1742
 -0.2001 -0.2365 -0.2808 -0.3308 -0.3844 -0.4403 -0.4984 -0.5601 -0.6255 -0.6903
 -0.7546
 -0.7789 -0.6920 -0.6059 -0.5316 -0.4944 -0.5007 -0.4703 -0.4057 -0.3499 -0.3080
 -0.2761 -0.2514 -0.2308 -0.2158 -0.2040 -0.1833 -0.1707 -0.1638 -0.1650 -0.1777
 -0.2029 -0.2390 -0.2833 -0.3334 -0.3874 -0.4438 -0.5018 -0.5624 -0.6265 -0.6938
 -0.7604
 -0.7456 -0.6687 -0.5921 -0.5159 -0.4480 -0.4014 -0.3863 -0.3815 -0.3501 -0.3059
 -0.2703 -0.2445 -0.2249 -0.2090 -0.1976 -0.1795 -0.1696 -0.1652 -0.1676 -0.1801
 -0.2047 -0.2404 -0.2846 -0.3349 -0.3892 -0.4461 -0.5051 -0.5659 -0.6291 -0.6950
 -0.7638
 -0.6994 -0.6342 -0.5685 -0.5024 -0.4372 -0.3779 -0.3315 -0.3036 -0.2925 -0.2839
 -0.2646 -0.2383 -0.2175 -0.2021 -0.1900 -0.1737 -0.1664 -0.1645 -0.1685 -0.1811
 -0.2048 -0.2395 -0.2832 -0.3333 -0.3876 -0.4448 -0.5042 -0.5654 -0.6286 -0.6938
 -0.7613
 -0.6460 -0.5885 -0.5319 -0.4762 -0.4212 -0.3672 -0.3175 -0.2757 -0.2456 -0.2274
 -0.2179 -0.2113 -0.2026 -0.1908 -0.1805 -0.1656 -0.1607 -0.1612 -0.1671 -0.1803
 -0.2034 -0.2370 -0.2799 -0.3296 -0.3839 -0.4414 -0.5012 -0.5629 -0.6262 -0.6913
 -0.7581
 -0.5856 -0.5316 -0.4890 -0.4383 -0.3913 -0.3471 -0.3041 -0.2639 -0.2289 -0.2012
 -0.1818 -0.1700 -0.1637 -0.1604 -0.1691 -0.1552 -0.1525 -0.1553 -0.1634
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  z   
 -0.8635 -0.7788 -0.6962 -0.6156 -0.5330 -0.4625 -0.4054 -0.3591 -0.3213 -0.2900
 -0.2636 -0.2406 -0.2197 -0.2000 -0.1811 -0.1450 -0.1225 -0.1126 -0.1113
 -0.9349 -0.8089 -0.7065 -0.6254 -0.5420 -0.4758 -0.4252 -0.3817 -0.3390 -0.3042
 -0.2740 -0.2471 -0.2235 -0.2028 -0.1848 -0.1506 -0.1289 -0.1188 -0.1188 -0.1286
 -1.0130 -0.8609 -0.7364 -0.6368 -0.5547 -0.4787 -0.4233 -0.3791 -0.3364 -0.3020
 -0.2728 -0.2471 -0.2247 -0.2051 -0.1882 -0.1557 -0.1350 -0.1249 -0.1257 -0.1371
 -0.1590
 -1.0533 -0.9225 -0.7793 -0.6586 -0.5662 -0.4875 -0.4230 -0.3758 -0.3375 -0.2992
 -0.2707 -0.2463 -0.2251 -0.2067 -0.1909 -0.1605 -0.1408 -0.1309 -0.1320 -0.1443
 -0.1675 -0.2004
 -0.9346 -0.9386 -0.8232 -0.6910 -0.5804 -0.4981 -0.4275 -0.3742 -0.3338 -0.2980
 -0.2678 -0.2444 -0.2243 -0.2072 -0.1925 -0.1646 -0.1464 -0.1368 -0.1377 -0.1502
 -0.1740 -0.2077 -0.2496 -0.2980
 -0.8208 -0.7904 -0.8134 -0.7209 -0.6044 -0.5070 -0.4349 -0.3751 -0.3312 -0.2967
 -0.2651 -0.2413 -0.2222 -0.2062 -0.1927 -0.1676 -0.1514 -0.1426 -0.1432 -0.1553
 -0.1791 -0.2132 -0.2556 -0.3043 -0.3572 -0.4141 -0.4750 -0.5388 -0.6020 -0.6660
 -0.8020 -0.7082 -0.6562 -0.6807 -0.6226 -0.5250 -0.4413 -0.3790 -0.3299 -0.2926
 -0.2637 -0.2376 -0.2185 -0.2036 -0.1911 -0.1689 -0.1552 -0.1478 -0.1485 -0.1598
 -0.1831 -0.2172 -0.2597 -0.3087 -0.3622 -0.4185 -0.4777 -0.5407 -0.6067 -0.6718
 -0.7374
 -0.7863 -0.6937 -0.6062 -0.5436 -0.5437 -0.5286 -0.4544 -0.3839 -0.3304 -0.2899
 -0.2588 -0.2346 -0.2137 -0.1991 -0.1876 -0.1682 -0.1572 -0.1518 -0.1531 -0.1638
 -0.1862 -0.2197 -0.2621 -0.3112 -0.3647 -0.4213 -0.4803 -0.5416 -0.6065 -0.6746
 -0.7417
 -0.7662 -0.6779 -0.5944 -0.5153 -0.4520 -0.4253 -0.4248 -0.3885 -0.3327 -0.2866
 -0.2525 -0.2281 -0.2086 -0.1926 -0.1817 -0.1648 -0.1566 -0.1537 -0.1563 -0.1670
 -0.1886 -0.2214 -0.2635 -0.3125 -0.3662 -0.4230 -0.4822 -0.5435 -0.6072 -0.6742
 -0.7441
 -0.7319 -0.6538 -0.5784 -0.5055 -0.4367 -0.3780 -0.3394 -0.3253 -0.3154 -0.2866
 -0.2503 -0.2219 -0.2018 -0.1866 -0.1746 -0.1594 -0.1537 -0.1535 -0.1579 -0.1689
 -0.1896 -0.2212 -0.2624 -0.3109 -0.3643 -0.4211 -0.4804 -0.5417 -0.6051 -0.6710
 -0.7396
 -0.6972 -0.6214 -0.5515 -0.4870 -0.4255 -0.3675 -0.3164 -0.2769 -0.2529 -0.2408
 -0.2302 -0.2137 -0.1933 -0.1778 -0.1667 -0.1517 -0.1484 -0.1505 -0.1570 -0.1691
 -0.1894 -0.2197 -0.2598 -0.3075 -0.3606 -0.4173 -0.4767 -0.5380 -0.6013 -0.6667
 -0.7343
 -0.6622 -0.5807 -0.5137 -0.4568 -0.4031 -0.3529 -0.3057 -0.2631 -0.2279 -0.2021
 -0.1859 -0.1763 -0.1690 -0.1613 -0.1580 -0.1417 -0.1407 -0.1447 -0.1536
