 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  Hp  
 -1.7007
 -4.4245 -4.4041 -4.2234 -3.9541 -3.6960 -3.4694 -3.2684 -3.1002 -2.9585 -2.8349
 -2.7253 -2.6236 -2.5290 -2.4409 -2.3589 -2.1819 -2.0410 -1.9292 -1.8392 -1.7652
 -1.7036 -1.6527
 -4.3217 -4.1278 -4.0943 -3.9691 -3.7336 -3.4995 -3.2910 -3.1104 -2.9592 -2.8305
 -2.7191 -2.6179 -2.5239 -2.4364 -2.3549 -2.1779 -2.0371 -1.9261 -1.8378 -1.7661
 -1.7072 -1.6589 -1.6194 -1.5867
 -4.3465 -4.0650 -3.8693 -3.7928 -3.7254 -3.5335 -3.3245 -3.1358 -2.9722 -2.8347
 -2.7178 -2.6160 -2.5224 -2.4354 -2.3543 -2.1774 -2.0360 -1.9251 -1.8376 -1.7675
 -1.7108 -1.6649 -1.6279 -1.5977 -1.5725 -1.5525 -1.5381 -1.5297 -1.5278 -1.5330
 -4.4220 -4.0972 -3.8391 -3.6465 -3.5300 -3.4687 -3.3481 -3.1691 -2.9990 -2.8500
 -2.7241 -2.6177 -2.5236 -2.4368 -2.3561 -2.1793 -2.0370 -1.9254 -1.8381 -1.7691
 -1.7141 -1.6703 -1.6358 -1.6082 -1.5857 -1.5675 -1.5539 -1.5454 -1.5424 -1.5460
 -1.5567
 -4.5320 -4.1751 -3.8797 -3.6413 -3.4556 -3.3209 -3.2289 -3.1481 -3.0256 -2.8773
 -2.7413 -2.6256 -2.5278 -2.4405 -2.3598 -2.1831 -2.0397 -1.9268 -1.8390 -1.7703
 -1.7165 -1.6746 -1.6424 -1.6178 -1.5982 -1.5828 -1.5708 -1.5629 -1.5600 -1.5629
 -1.5719
 -4.6674 -4.2829 -3.9582 -3.6875 -3.4664 -3.2899 -3.1515 -3.0415 -2.9512 -2.8636
 -2.7585 -2.6411 -2.5353 -2.4451 -2.3640 -2.1869 -2.0424 -1.9279 -1.8390 -1.7701
 -1.7171 -1.6767 -1.6467 -1.6249 -1.6088 -1.5968 -1.5884 -1.5832 -1.5811 -1.5833
 -1.5906
 -4.8027 -4.4100 -4.0681 -3.7721 -3.5226 -3.3169 -3.1496 -3.0133 -2.8992 -2.8005
 -2.7129 -2.6296 -2.5426 -2.4535 -2.3719 -2.1943 -2.0484 -1.9319 -1.8410 -1.7709
 -1.7176 -1.6780 -1.6496 -1.6301 -1.6172 -1.6089 -1.6042 -1.6022 -1.6028 -1.6064
 -1.6129
 -4.9663 -4.5550 -4.1949 -3.8812 -3.6100 -3.3795 -3.1873 -3.0286 -2.8966 -2.7839
 -2.6845 -2.5957 -2.5154 -2.4405 -2.3687 -2.2019 -2.0558 -1.9371 -1.8438 -1.7717
 -1.7173 -1.6776 -1.6500 -1.6323 -1.6222 -1.6176 -1.6169 -1.6188 -1.6229 -1.6290
 -1.6366
 -5.1581 -4.7178 -4.3237 -4.0027 -3.7178 -3.4690 -3.2553 -3.0749 -2.9240 -2.7966
 -2.6870 -2.5903 -2.5034 -2.4251 -2.3544 -2.2097 -2.0646 -1.9435 -1.8474
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  Hp  
 -4.6610 -4.3585 -4.0971 -3.8729 -3.6423 -3.4490 -3.2853 -3.1404 -3.0101 -2.8914
 -2.7816 -2.6788 -2.5831 -2.4943 -2.4118 -2.2311 -2.0781 -1.9550 -1.8522
 -4.7465 -4.4053 -4.1118 -3.8614 -3.6356 -3.4300 -3.2580 -3.1102 -2.9753 -2.8582
 -2.7488 -2.6468 -2.5519 -2.4637 -2.3817 -2.2037 -2.0588 -1.9404 -1.8427 -1.7607
 -4.7588 -4.4658 -4.1574 -3.8830 -3.6496 -3.4320 -3.2473 -3.0937 -2.9559 -2.8378
 -2.7292 -2.6280 -2.5339 -2.4463 -2.3649 -2.1880 -2.0453 -1.9301 -1.8362 -1.7583
 -1.6927
 -4.4710 -4.4650 -4.2081 -3.9269 -3.6727 -3.4516 -3.2539 -3.0894 -2.9494 -2.8262
 -2.7178 -2.6174 -2.5239 -2.4369 -2.3559 -2.1795 -2.0376 -1.9241 -1.8327 -1.7575
 -1.6947 -1.6424
 -4.3368 -4.2363 -4.1860 -3.9676 -3.7140 -3.4811 -3.2770 -3.0987 -2.9499 -2.8223
 -2.7119 -2.6118 -2.5188 -2.4324 -2.3518 -2.1757 -2.0338 -1.9210 -1.8309 -1.7578
 -1.6975 -1.6475 -1.6065 -1.5729
 -4.3407 -4.0752 -3.9417 -3.9112 -3.7444 -3.5204 -3.3090 -3.1223 -2.9620 -2.8266
 -2.7106 -2.6098 -2.5172 -2.4311 -2.3510 -2.1752 -2.0327 -1.9199 -1.8307 -1.7589
 -1.7004 -1.6525 -1.6137 -1.5823 -1.5566 -1.5361 -1.5214 -1.5132 -1.5119 -1.5178
 -4.4197 -4.0907 -3.8442 -3.6879 -3.6316 -3.5343 -3.3460 -3.1562 -2.9873 -2.8403
 -2.7168 -2.6112 -2.5181 -2.4323 -2.3524 -2.1768 -2.0337 -1.9202 -1.8311 -1.7602
 -1.7032 -1.6572 -1.6205 -1.5912 -1.5677 -1.5490 -1.5351 -1.5265 -1.5241 -1.5285
 -1.5400
 -4.5530 -4.1711 -3.8726 -3.6419 -3.4773 -3.3804 -3.3126 -3.1853 -3.0211 -2.8672
 -2.7326 -2.6188 -2.5219 -2.4355 -2.3556 -2.1803 -2.0363 -1.9218 -1.8321 -1.7614
 -1.7054 -1.6611 -1.6263 -1.5994 -1.5784 -1.5619 -1.5499 -1.5423 -1.5397 -1.5430
 -1.5528
 -4.7170 -4.2968 -3.9536 -3.6799 -3.4640 -3.3001 -3.1816 -3.0951 -3.0098 -2.8923
 -2.7576 -2.6341 -2.5294 -2.4399 -2.3594 -2.1838 -2.0391 -1.9232 -1.8324 -1.7615
 -1.7060 -1.6630 -1.6301 -1.6055 -1.5872 -1.5737 -1.5643 -1.5589 -1.5575 -1.5606
 -1.5694
 -4.9193 -4.4616 -4.0804 -3.7683 -3.5151 -3.3125 -3.1530 -3.0279 -2.9267 -2.8393
 -2.7523 -2.6541 -2.5478 -2.4513 -2.3681 -2.1911 -2.0453 -1.9275 -1.8349 -1.7628
 -1.7070 -1.6645 -1.6329 -1.6102 -1.5945 -1.5840 -1.5779 -1.5753 -1.5761 -1.5798
 -1.5886
 -5.1914 -4.6655 -4.2360 -3.8935 -3.6077 -3.3725 -3.1817 -3.0280 -2.9030 -2.7977
 -2.7053 -2.6214 -2.5406 -2.4585 -2.3767 -2.2002 -2.0532 -1.9334 -1.8386 -1.7645
 -1.7076 -1.6649 -1.6339 -1.6127 -1.5992 -1.5916 -1.5889 -1.5898 -1.5937 -1.6004
 -1.6101
 -5.5333 -4.9085 -4.4006 -4.0420 -3.7313 -3.4687 -3.2495 -3.0691 -2.9212 -2.7984
 -2.6937 -2.6013 -2.5179 -2.4414 -2.3852 -2.2111 -2.0628 -1.9409 -1.8435
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  Hp  
 -4.5965 -4.3120 -4.0637 -3.8482 -3.6185 -3.4350 -3.2765 -3.1320 -3.0007 -2.8816
 -2.7731 -2.6716 -2.5770 -2.4891 -2.4074 -2.2277 -2.0750 -1.9513 -1.8471
 -4.6823 -4.3561 -4.0764 -3.8387 -3.6155 -3.4165 -3.2487 -3.1003 -2.9676 -2.8501
 -2.7429 -2.6421 -2.5482 -2.4610 -2.3799 -2.2026 -2.0570 -1.9373 -1.8382 -1.7553
 -4.7545 -4.4269 -4.1214 -3.8564 -3.6311 -3.4178 -3.2383 -3.0865 -2.9488 -2.8321
 -2.7244 -2.6243 -2.5313 -2.4447 -2.3641 -2.1880 -2.0443 -1.9274 -1.8319 -1.7525
 -1.6858
 -4.6749 -4.4755 -4.1822 -3.9004 -3.6536 -3.4388 -3.2438 -3.0820 -2.9439 -2.8209
 -2.7135 -2.6139 -2.5214 -2.4354 -2.3552 -2.1798 -2.0369 -1.9216 -1.8282 -1.7514
 -1.6872 -1.6334
 -4.3891 -4.3676 -4.2128 -3.9521 -3.6942 -3.4666 -3.2652 -3.0907 -2.9439 -2.8171
 -2.7075 -2.6083 -2.5162 -2.4307 -2.3509 -2.1759 -2.0331 -1.9184 -1.8264 -1.7513
 -1.6892 -1.6375 -1.5948 -1.5601
 -4.3352 -4.1091 -4.0666 -3.9638 -3.7381 -3.5053 -3.2971 -3.1130 -2.9547 -2.8213
 -2.7060 -2.6060 -2.5142 -2.4289 -2.3496 -2.1749 -2.0317 -1.9171 -1.8257 -1.7520
 -1.6915 -1.6417 -1.6009 -1.5678 -1.5412 -1.5202 -1.5052 -1.4967 -1.4955 -1.5018
 -4.4038 -4.0843 -3.8642 -3.7778 -3.7236 -3.5417 -3.3350 -3.1452 -2.9781 -2.8337
 -2.7118 -2.6070 -2.5146 -2.4295 -2.3504 -2.1761 -2.0325 -1.9172 -1.8259 -1.7530
 -1.6938 -1.6456 -1.6066 -1.5755 -1.5506 -1.5310 -1.5165 -1.5077 -1.5052 -1.5101
 -1.5222
 -4.5486 -4.1550 -3.8645 -3.6516 -3.5274 -3.4743 -3.3591 -3.1826 -3.0112 -2.8587
 -2.7262 -2.6140 -2.5179 -2.4323 -2.3531 -2.1791 -2.0349 -1.9186 -1.8268 -1.7541
 -1.6959 -1.6491 -1.6118 -1.5825 -1.5597 -1.5420 -1.5288 -1.5207 -1.5182 -1.5219
 -1.5325
 -4.7263 -4.2877 -3.9386 -3.6702 -3.4664 -3.3250 -3.2399 -3.1647 -3.0396 -2.8894
 -2.7495 -2.6279 -2.5246 -2.4360 -2.3561 -2.1819 -2.0374 -1.9200 -1.8272 -1.7541
 -1.6964 -1.6507 -1.6150 -1.5877 -1.5671 -1.5518 -1.5412 -1.5348 -1.5331 -1.5368
 -1.5464
 -4.9873 -4.4795 -4.0717 -3.7541 -3.5042 -3.3100 -3.1640 -3.0571 -2.9740 -2.8875
 -2.7782 -2.6562 -2.5436 -2.4472 -2.3644 -2.1887 -2.0432 -1.9244 -1.8300 -1.7557
 -1.6977 -1.6524 -1.6178 -1.5921 -1.5735 -1.5607 -1.5527 -1.5488 -1.5490 -1.5537
 -1.5630
 -5.3369 -4.7304 -4.2512 -3.8867 -3.5945 -3.3611 -3.1761 -3.0310 -2.9168 -2.8227
 -2.7385 -2.6540 -2.5626 -2.4659 -2.3771 -2.1978 -2.0511 -1.9305 -1.8341 -1.7581
 -1.6989 -1.6534 -1.6192 -1.5946 -1.5779 -1.5674 -1.5622 -1.5612 -1.5641 -1.5707
 -1.5812
 -5.7749 -5.0404 -4.4583 -4.0579 -3.7267 -3.4571 -3.2382 -3.0616 -2.9196 -2.8039
 -2.7062 -2.6199 -2.5400 -2.4627 -2.3942 -2.2092 -2.0611 -1.9383 -1.8395
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  Hp  
 -4.5332 -4.2839 -4.0500 -3.8302 -3.6075 -3.4100 -3.2409 -3.0949 -2.9675 -2.8545
 -2.7528 -2.6593 -2.5716 -2.4876 -2.4064 -2.2274 -2.0747 -1.9464 -1.8419
 -4.6423 -4.3189 -4.0488 -3.8268 -3.6044 -3.4092 -3.2440 -3.0968 -2.9643 -2.8483
 -2.7409 -2.6410 -2.5482 -2.4618 -2.3814 -2.2046 -2.0582 -1.9359 -1.8353 -1.7515
 -4.7369 -4.3879 -4.0903 -3.8392 -3.6198 -3.4091 -3.2337 -3.0826 -2.9461 -2.8302
 -2.7233 -2.6241 -2.5319 -2.4462 -2.3664 -2.1910 -2.0464 -1.9278 -1.8302 -1.7491
 -1.6809
 -4.7368 -4.4611 -4.1536 -3.8771 -3.6430 -3.4293 -3.2372 -3.0781 -2.9410 -2.8189
 -2.7123 -2.6136 -2.5219 -2.4368 -2.3574 -2.1830 -2.0393 -1.9221 -1.8266 -1.7477
 -1.6818 -1.6263
 -4.5110 -4.4453 -4.2101 -3.9327 -3.6771 -3.4597 -3.2579 -3.0853 -2.9407 -2.8140
 -2.7059 -2.6075 -2.5162 -2.4315 -2.3525 -2.1786 -2.0353 -1.9188 -1.8245 -1.7473
 -1.6832 -1.6296 -1.5850 -1.5487
 -4.3407 -4.1977 -4.1675 -3.9737 -3.7256 -3.4922 -3.2905 -3.1059 -2.9506 -2.8188
 -2.7039 -2.6048 -2.5136 -2.4291 -2.3504 -2.1770 -2.0335 -1.9171 -1.8235 -1.7475
 -1.6849 -1.6330 -1.5900 -1.5552 -1.5272 -1.5055 -1.4900 -1.4810 -1.4795 -1.4857
 -4.3851 -4.0849 -3.9190 -3.8935 -3.7519 -3.5356 -3.3247 -3.1387 -2.9721 -2.8299
 -2.7097 -2.6053 -2.5135 -2.4291 -2.3505 -2.1775 -2.0338 -1.9168 -1.8234 -1.7481
 -1.6868 -1.6363 -1.5949 -1.5616 -1.5352 -1.5145 -1.4993 -1.4898 -1.4868 -1.4916
 -1.5038
 -4.5192 -4.1360 -3.8609 -3.6812 -3.6211 -3.5416 -3.3630 -3.1749 -3.0044 -2.8532
 -2.7225 -2.6118 -2.5161 -2.4311 -2.3526 -2.1797 -2.0356 -1.9180 -1.8240 -1.7489
 -1.6884 -1.6392 -1.5994 -1.5677 -1.5428 -1.5237 -1.5098 -1.5008 -1.4974 -1.5007
 -1.5116
 -4.7038 -4.2633 -3.9196 -3.6631 -3.4804 -3.3792 -3.3209 -3.2004 -3.0383 -2.8824
 -2.7432 -2.6244 -2.5221 -2.4340 -2.3548 -2.1819 -2.0376 -1.9190 -1.8242 -1.7489
 -1.6888 -1.6406 -1.6022 -1.5721 -1.5491 -1.5319 -1.5198 -1.5123 -1.5098 -1.5129
 -1.5226
 -5.0086 -4.4699 -4.0493 -3.7351 -3.4944 -3.3140 -3.1901 -3.1105 -3.0317 -2.9148
 -2.7787 -2.6513 -2.5399 -2.4445 -2.3623 -2.1878 -2.0428 -1.9231 -1.8269 -1.7505
 -1.6902 -1.6424 -1.6048 -1.5761 -1.5548 -1.5395 -1.5295 -1.5240 -1.5231 -1.5271
 -1.5364
 -5.4211 -4.7558 -4.2426 -3.8664 -3.5762 -3.3494 -3.1741 -3.0421 -2.9441 -2.8635
 -2.7788 -2.6784 -2.5680 -2.4645 -2.3752 -2.1963 -2.0501 -1.9290 -1.8311 -1.7531
 -1.6917 -1.6436 -1.6065 -1.5787 -1.5588 -1.5453 -1.5376 -1.5344 -1.5356 -1.5414
 -1.5518
 -5.9413 -5.1210 -4.4995 -4.0503 -3.7095 -3.4396 -3.2254 -3.0556 -2.9224 -2.8166
 -2.7285 -2.6484 -2.5677 -2.4829 -2.3935 -2.2074 -2.0595 -1.9367 -1.8368
