 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -6.2892 -6.2046 -5.9255 -5.5101 -5.0910 -4.7159 -4.3866 -4.1068 -3.8619 -3.6448
 -3.4518 -3.2717 -3.1033 -2.9460 -2.7995 -2.4803 -2.2132 -1.9743 -1.7523 -1.5467
 -1.3601 -1.1932
 -6.1426 -5.8032 -5.7104 -5.5149 -5.1597 -4.7827 -4.4355 -4.1319 -3.8718 -3.6432
 -3.4435 -3.2603 -3.0887 -2.9281 -2.7778 -2.4493 -2.1777 -1.9407 -1.7244 -1.5267
 -1.3494 -1.1916 -1.0526 -0.9313
 -6.1929 -5.7138 -5.3847 -5.2436 -5.1268 -4.8414 -4.5084 -4.1912 -3.9094 -3.6665
 -3.4538 -3.2662 -3.0912 -2.9271 -2.7729 -2.4336 -2.1548 -1.9173 -1.7050 -1.5135
 -1.3435 -1.1936 -1.0616 -0.9463 -0.8469 -0.7583 -0.6767 -0.6042 -0.5450 -0.5052
 -6.3198 -5.7757 -5.3405 -5.0248 -4.8365 -4.7299 -4.5435 -4.2624 -3.9759 -3.7141
 -3.4863 -3.2877 -3.1088 -2.9412 -2.7833 -2.4325 -2.1436 -1.9028 -1.6926 -1.5058
 -1.3416 -1.1981 -1.0726 -0.9631 -0.8684 -0.7875 -0.7164 -0.6510 -0.5907 -0.5440
 -0.5152
 -6.4940 -5.9083 -5.4132 -5.0149 -4.7144 -4.5044 -4.3599 -4.2279 -4.0303 -3.7831
 -3.5415 -3.3277 -3.1402 -2.9689 -2.8076 -2.4458 -2.1450 -1.8975 -1.6868 -1.5029
 -1.3427 -1.2044 -1.0845 -0.9808 -0.8913 -0.8148 -0.7476 -0.6886 -0.6377 -0.5946
 -0.5591
 -6.7069 -6.0810 -5.5460 -5.0932 -4.7262 -4.4421 -4.2277 -4.0595 -3.9169 -3.7711
 -3.5910 -3.3830 -3.1833 -3.0055 -2.8410 -2.4695 -2.1565 -1.8994 -1.6852 -1.5019
 -1.3445 -1.2099 -1.0950 -0.9965 -0.9124 -0.8413 -0.7814 -0.7300 -0.6855 -0.6467
 -0.6125
 -6.8763 -6.2684 -5.7226 -5.2331 -4.8171 -4.4770 -4.2078 -3.9960 -3.8215 -3.6674
 -3.5244 -3.3807 -3.2235 -3.0529 -2.8875 -2.5091 -2.1841 -1.9156 -1.6945 -1.5091
 -1.3521 -1.2194 -1.1076 -1.0134 -0.9339 -0.8677 -0.8130 -0.7671 -0.7281 -0.6948
 -0.6665
 -7.0833 -6.4660 -5.9089 -5.4064 -4.9577 -4.5742 -4.2572 -4.0015 -3.7951 -3.6213
 -3.4658 -3.3215 -3.1846 -3.0503 -2.9115 -2.5560 -2.2230 -1.9425 -1.7124 -1.5221
 -1.3633 -1.2305 -1.1202 -1.0288 -0.9531 -0.8912 -0.8413 -0.8007 -0.7673 -0.7394
 -0.7153
 -7.3278 -6.6737 -6.0822 -5.5866 -5.1261 -4.7147 -4.3600 -4.0630 -3.8191 -3.6182
 -3.4476 -3.2950 -3.1532 -3.0195 -2.9130 -2.6102 -2.2732 -1.9801 -1.7389
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -6.6554 -6.1325 -5.6958 -5.3369 -4.9932 -4.7049 -4.4509 -4.2166 -4.0008 -3.8039
 -3.6245 -3.4568 -3.3005 -3.1549 -3.0192 -2.7192 -2.4468 -2.1980 -1.9531
 -6.8098 -6.2268 -5.7326 -5.3186 -4.9629 -4.6501 -4.3822 -4.1400 -3.9137 -3.7194
 -3.5376 -3.3680 -3.2101 -3.0631 -2.9263 -2.6253 -2.3647 -2.1225 -1.8884 -1.6618
 -6.7842 -6.3279 -5.8263 -5.3691 -4.9845 -4.6415 -4.3518 -4.1005 -3.8669 -3.6685
 -3.4848 -3.3132 -3.1532 -3.0040 -2.8651 -2.5600 -2.2999 -2.0625 -1.8370 -1.6223
 -1.4223
 -6.3493 -6.2986 -5.9096 -5.4602 -5.0399 -4.6761 -4.3589 -4.0909 -3.8536 -3.6423
 -3.4558 -3.2820 -3.1196 -2.9678 -2.8260 -2.5145 -2.2524 -2.0180 -1.7989 -1.5929
 -1.4034 -1.2323
 -6.1535 -5.9515 -5.8452 -5.5241 -5.1265 -4.7428 -4.4043 -4.1110 -3.8605 -3.6382
 -3.4456 -3.2689 -3.1036 -2.9490 -2.8040 -2.4844 -2.2178 -1.9848 -1.7700 -1.5714
 -1.3900 -1.2274 -1.0831 -0.9561
 -6.1725 -5.7213 -5.4848 -5.4097 -5.1682 -4.8240 -4.4772 -4.1637 -3.8927 -3.6585
 -3.4522 -3.2714 -3.1030 -2.9452 -2.7969 -2.4680 -2.1944 -1.9605 -1.7498 -1.5562
 -1.3813 -1.2258 -1.0885 -0.9675 -0.8615 -0.7688 -0.6831 -0.6033 -0.5428 -0.5006
 -6.3048 -5.7572 -5.3427 -5.0837 -4.9795 -4.8319 -4.5495 -4.2413 -3.9542 -3.7001
 -3.4811 -3.2888 -3.1167 -2.9556 -2.8039 -2.4649 -2.1822 -1.9446 -1.7357 -1.5464
 -1.3766 -1.2269 -1.0958 -0.9806 -0.8801 -0.7928 -0.7164 -0.6475 -0.5835 -0.5363
 -0.5061
 -6.5113 -5.8940 -5.3959 -5.0123 -4.7470 -4.5927 -4.4838 -4.2915 -4.0304 -3.7687
 -3.5314 -3.3251 -3.1441 -2.9794 -2.8243 -2.4757 -2.1819 -1.9376 -1.7280 -1.5414
 -1.3755 -1.2304 -1.1045 -0.9949 -0.8996 -0.8174 -0.7470 -0.6864 -0.6318 -0.5825
 -0.5469
 -6.7684 -6.0926 -5.5325 -5.0768 -4.7207 -4.4593 -4.2769 -4.1444 -4.0113 -3.8243
 -3.5987 -3.3784 -3.1844 -3.0127 -2.8544 -2.4970 -2.1919 -1.9382 -1.7247 -1.5387
 -1.3754 -1.2338 -1.1122 -1.0077 -0.9177 -0.8406 -0.7755 -0.7203 -0.6731 -0.6325
 -0.5968
 -7.0444 -6.3382 -5.7341 -5.2223 -4.8023 -4.4696 -4.2158 -4.0239 -3.8711 -3.7366
 -3.5973 -3.4331 -3.2454 -3.0630 -2.8991 -2.5341 -2.2184 -1.9534 -1.7328 -1.5447
 -1.3820 -1.2421 -1.1233 -1.0226 -0.9370 -0.8645 -0.8042 -0.7541 -0.7124 -0.6786
 -0.6471
 -7.4235 -6.6308 -5.9671 -5.4199 -4.9505 -4.5617 -4.2494 -4.0042 -3.8114 -3.6518
 -3.5103 -3.3774 -3.2437 -3.1010 -2.9465 -2.5809 -2.2567 -1.9804 -1.7506 -1.5575
 -1.3932 -1.2532 -1.1355 -1.0372 -0.9550 -0.8866 -0.8306 -0.7853 -0.7487 -0.7192
 -0.6955
 -7.9057 -6.9704 -6.1922 -5.6382 -5.1429 -4.7118 -4.3505 -4.0559 -3.8192 -3.6282
 -3.4680 -3.3255 -3.1933 -3.0675 -2.9966 -2.6374 -2.3068 -2.0192 -1.7781
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -6.5123 -6.0308 -5.6248 -5.2870 -4.9524 -4.6810 -4.4367 -4.2075 -3.9955 -3.8025
 -3.6276 -3.4641 -3.3116 -3.1693 -3.0364 -2.7412 -2.4747 -2.2311 -1.9945
 -6.6890 -6.1278 -5.6577 -5.2699 -4.9262 -4.6285 -4.3706 -4.1326 -3.9141 -3.7219
 -3.5476 -3.3827 -3.2291 -3.0860 -2.9526 -2.6571 -2.4010 -2.1638 -1.9352 -1.7120
 -6.7802 -6.2622 -5.7559 -5.3128 -4.9462 -4.6170 -4.3402 -4.0961 -3.8676 -3.6754
 -3.4968 -3.3303 -3.1752 -3.0306 -2.8955 -2.5971 -2.3416 -2.1089 -1.8872 -1.6739
 -1.4724
 -6.6311 -6.3270 -5.8715 -5.4087 -4.9980 -4.6488 -4.3427 -4.0842 -3.8539 -3.6479
 -3.4670 -3.2985 -3.1413 -2.9946 -2.8573 -2.5538 -2.2965 -2.0665 -1.8505 -1.6449
 -1.4527 -1.2770
 -6.2194 -6.1346 -5.9016 -5.5068 -5.0885 -4.7099 -4.3806 -4.0995 -3.8571 -3.6403
 -3.4539 -3.2829 -3.1232 -2.9739 -2.8340 -2.5236 -2.2623 -2.0334 -1.8219 -1.6226
 -1.4376 -1.2698 -1.1199 -0.9867
 -6.1531 -5.7646 -5.6584 -5.5012 -5.1698 -4.7972 -4.4503 -4.1451 -3.8834 -3.6569
 -3.4563 -3.2815 -3.1190 -2.9669 -2.8240 -2.5056 -2.2379 -2.0080 -1.7998 -1.6057
 -1.4266 -1.2653 -1.1220 -0.9953 -0.8833 -0.7837 -0.6918 -0.6068 -0.5439 -0.4981
 -6.2715 -5.7392 -5.3680 -5.2105 -5.1180 -4.8587 -4.5347 -4.2189 -3.9371 -3.6925
 -3.4806 -3.2943 -3.1282 -2.9730 -2.8271 -2.5000 -2.2240 -1.9903 -1.7837 -1.5938
 -1.4195 -1.2634 -1.1259 -1.0050 -0.8988 -0.8054 -0.7234 -0.6480 -0.5793 -0.5306
 -0.4979
 -6.4938 -5.8625 -5.3771 -5.0241 -4.8208 -4.7301 -4.5648 -4.2971 -4.0151 -3.7546
 -3.5252 -3.3259 -3.1510 -2.9923 -2.8432 -2.5075 -2.2217 -1.9814 -1.7738 -1.5866
 -1.4163 -1.2644 -1.1316 -1.0159 -0.9149 -0.8268 -0.7511 -0.6849 -0.6250 -0.5719
 -0.5357
 -6.7745 -6.0716 -5.5035 -5.0570 -4.7228 -4.4987 -4.3669 -4.2544 -4.0683 -3.8281
 -3.5891 -3.3744 -3.1869 -3.0212 -2.8689 -2.5252 -2.2293 -1.9801 -1.7687 -1.5820
 -1.4143 -1.2657 -1.1368 -1.0258 -0.9298 -0.8468 -0.7757 -0.7153 -0.6639 -0.6196
 -0.5811
 -7.1306 -6.3557 -5.7151 -5.1957 -4.7821 -4.4655 -4.2356 -4.0739 -3.9506 -3.8215
 -3.6511 -3.4475 -3.2467 -3.0684 -2.9098 -2.5588 -2.2533 -1.9936 -1.7751 -1.5864
 -1.4197 -1.2729 -1.1464 -1.0387 -0.9468 -0.8681 -0.8017 -0.7460 -0.7000 -0.6623
 -0.6314
 -7.6150 -6.7148 -5.9836 -5.4048 -4.9267 -4.5423 -4.2417 -4.0131 -3.8398 -3.7002
 -3.5750 -3.4455 -3.2978 -3.1295 -2.9621 -2.6029 -2.2896 -2.0194 -1.7918 -1.5981
 -1.4301 -1.2837 -1.1583 -1.0524 -0.9634 -0.8885 -0.8260 -0.7748 -0.7335 -0.7008
 -0.6753
 -8.2276 -7.1489 -6.2705 -5.6566 -5.1325 -4.6918 -4.3327 -4.0464 -3.8217 -3.6446
 -3.4984 -3.3691 -3.2472 -3.1251 -3.0258 -2.6575 -2.3382 -2.0575 -1.8188
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -6.3761 -5.9583 -5.5850 -5.2521 -4.9341 -4.6489 -4.3974 -4.1740 -3.9737 -3.7925
 -3.6268 -3.4733 -3.3295 -3.1930 -3.0626 -2.7706 -2.5084 -2.2607 -2.0295
 -6.5929 -6.0445 -5.5970 -5.2405 -4.9070 -4.6202 -4.3706 -4.1389 -3.9259 -3.7403
 -3.5676 -3.4066 -3.2566 -3.1167 -2.9861 -2.6952 -2.4424 -2.2063 -1.9820 -1.7627
 -6.7768 -6.1892 -5.6908 -5.2730 -4.9229 -4.6049 -4.3388 -4.1006 -3.8787 -3.6914
 -3.5174 -3.3553 -3.2043 -3.0635 -2.9320 -2.6397 -2.3880 -2.1591 -1.9409 -1.7294
 -1.5269
 -6.7271 -6.3146 -5.8223 -5.3601 -4.9710 -4.6308 -4.3358 -4.0859 -3.8613 -3.6612
 -3.4853 -3.3216 -3.1690 -3.0267 -2.8936 -2.5977 -2.3452 -2.1191 -1.9062 -1.7016
 -1.5073 -1.3269
 -6.3850 -6.2572 -5.9138 -5.4761 -5.0523 -4.6903 -4.3673 -4.0954 -3.8606 -3.6481
 -3.4684 -3.3026 -3.1478 -3.0033 -2.8680 -2.5667 -2.3110 -2.0863 -1.8779 -1.6793
 -1.4917 -1.3186 -1.1623 -1.0226
 -6.1501 -5.8870 -5.8100 -5.5360 -5.1539 -4.7694 -4.4326 -4.1330 -3.8813 -3.6615
 -3.4660 -3.2969 -3.1395 -2.9924 -2.8545 -2.5464 -2.2852 -2.0596 -1.8546 -1.6612
 -1.4794 -1.3124 -1.1624 -1.0293 -0.9118 -0.8048 -0.7047 -0.6162 -0.5493 -0.4985
 -6.2334 -5.7319 -5.4446 -5.3766 -5.1810 -4.8580 -4.5145 -4.2027 -3.9269 -3.6909
 -3.4857 -3.3047 -3.1440 -2.9942 -2.8533 -2.5377 -2.2690 -2.0397 -1.8363 -1.6472
 -1.4703 -1.3084 -1.1639 -1.0364 -0.9241 -0.8247 -0.7359 -0.6529 -0.5801 -0.5283
 -0.4917
 -6.4422 -5.8260 -5.3656 -5.0661 -4.9558 -4.8419 -4.5860 -4.2865 -4.0007 -3.7455
 -3.5240 -3.3312 -3.1615 -3.0085 -2.8648 -2.5413 -2.2639 -2.0284 -1.8239 -1.6375
 -1.4647 -1.3071 -1.1670 -1.0445 -0.9374 -0.8434 -0.7610 -0.6884 -0.6220 -0.5647
 -0.5265
 -6.7362 -6.0286 -5.4687 -5.0419 -4.7433 -4.5806 -4.4918 -4.3239 -4.0759 -3.8179
 -3.5803 -3.3741 -3.1925 -3.0323 -2.8856 -2.5549 -2.2687 -2.0248 -1.8163 -1.6306
 -1.4607 -1.3064 -1.1700 -1.0517 -0.9493 -0.8602 -0.7832 -0.7167 -0.6595 -0.6095
 -0.5671
 -7.1437 -6.3320 -5.6768 -5.1627 -4.7646 -4.4723 -4.2787 -4.1598 -4.0488 -3.8781
 -3.6612 -3.4438 -3.2476 -3.0750 -2.9219 -2.5841 -2.2894 -2.0359 -1.8205 -1.6328
 -1.4642 -1.3121 -1.1781 -1.0627 -0.9638 -0.8790 -0.8064 -0.7445 -0.6930 -0.6504
 -0.6154
 -7.7040 -6.7362 -5.9652 -5.3716 -4.8966 -4.5236 -4.2403 -4.0349 -3.8889 -3.7736
 -3.6529 -3.5015 -3.3199 -3.1362 -2.9717 -2.6244 -2.3225 -2.0596 -1.8353 -1.6428
 -1.4731 -1.3218 -1.1891 -1.0752 -0.9789 -0.8973 -0.8286 -0.7710 -0.7237 -0.6862
 -0.6572
 -8.4171 -7.2412 -6.3339 -5.6469 -5.1058 -4.6649 -4.3141 -4.0402 -3.8317 -3.6727
 -3.5446 -3.4297 -3.3120 -3.1811 -3.0350 -2.6758 -2.3680 -2.0959 -1.8607
