 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -3.6743 -3.6142 -3.3580 -3.0209 -2.7195 -2.4638 -2.2386 -2.0456 -1.8771 -1.7270
 -1.5921 -1.4667 -1.3507 -1.2442 -1.1470 -0.9463 -0.7958 -0.6794 -0.5852 -0.5066
 -0.4411 -0.3877
 -3.5678 -3.3049 -3.2372 -3.0567 -2.7634 -2.4906 -2.2555 -2.0525 -1.8784 -1.7257
 -1.5905 -1.4663 -1.3511 -1.2449 -1.1475 -0.9449 -0.7928 -0.6768 -0.5844 -0.5085
 -0.4459 -0.3954 -0.3549 -0.3220
 -3.6294 -3.2455 -2.9903 -2.8789 -2.7741 -2.5328 -2.2881 -2.0748 -1.8908 -1.7326
 -1.5943 -1.4708 -1.3566 -1.2509 -1.1536 -0.9489 -0.7942 -0.6771 -0.5853 -0.5111
 -0.4508 -0.4026 -0.3645 -0.3340 -0.3087 -0.2893 -0.2770 -0.2722 -0.2745 -0.2829
 -3.7831 -3.3120 -2.9674 -2.7221 -2.5708 -2.4804 -2.3228 -2.1102 -1.9165 -1.7489
 -1.6045 -1.4790 -1.3654 -1.2604 -1.1634 -0.9570 -0.7992 -0.6797 -0.5872 -0.5139
 -0.4552 -0.4090 -0.3732 -0.3453 -0.3226 -0.3039 -0.2904 -0.2836 -0.2842 -0.2915
 -0.3050
 -4.0157 -3.4632 -3.0422 -2.7276 -2.4944 -2.3271 -2.2084 -2.1010 -1.9496 -1.7775
 -1.6238 -1.4920 -1.3772 -1.2727 -1.1761 -0.9686 -0.8077 -0.6848 -0.5904 -0.5167
 -0.4589 -0.4143 -0.3805 -0.3553 -0.3354 -0.3196 -0.3073 -0.2997 -0.2979 -0.3028
 -0.3150
 -4.3057 -3.6861 -3.1914 -2.8093 -2.5190 -2.2990 -2.1305 -1.9958 -1.8830 -1.7731
 -1.6460 -1.5104 -1.3904 -1.2854 -1.1891 -0.9811 -0.8176 -0.6912 -0.5937 -0.5185
 -0.4609 -0.4173 -0.3854 -0.3627 -0.3461 -0.3336 -0.3245 -0.3185 -0.3159 -0.3184
 -0.3275
 -4.5851 -3.9496 -3.4132 -2.9664 -2.6152 -2.3447 -2.1361 -1.9713 -1.8347 -1.7157
 -1.6093 -1.5080 -1.4040 -1.3009 -1.2061 -0.9981 -0.8319 -0.7019 -0.6005 -0.5224
 -0.4634 -0.4199 -0.3890 -0.3683 -0.3547 -0.3458 -0.3402 -0.3371 -0.3366 -0.3394
 -0.3454
 -4.9172 -4.2468 -3.6723 -3.1845 -2.7776 -2.4521 -2.1976 -1.9983 -1.8385 -1.7044
 -1.5867 -1.4813 -1.3856 -1.2965 -1.2123 -1.0156 -0.8483 -0.7151 -0.6097 -0.5276
 -0.4659 -0.4213 -0.3906 -0.3711 -0.3600 -0.3545 -0.3528 -0.3535 -0.3561 -0.3607
 -0.3669
 -5.3018 -4.5777 -3.9431 -3.4356 -2.9928 -2.6202 -2.3166 -2.0747 -1.8826 -1.7270
 -1.5963 -1.4825 -1.3806 -1.2888 -1.2077 -1.0336 -0.8668 -0.7308 -0.6213
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -3.8939 -3.5307 -3.2236 -2.9672 -2.7074 -2.4830 -2.2846 -2.1051 -1.9425 -1.7946
 -1.6591 -1.5327 -1.4158 -1.3087 -1.2110 -1.0033 -0.8359 -0.7050 -0.5959
 -3.9878 -3.5663 -3.2169 -2.9326 -2.6804 -2.4481 -2.2458 -2.0648 -1.8977 -1.7537
 -1.6187 -1.4931 -1.3770 -1.2705 -1.1734 -0.9705 -0.8136 -0.6888 -0.5859 -0.4982
 -4.0446 -3.6415 -3.2589 -2.9411 -2.6795 -2.4378 -2.2273 -2.0445 -1.8760 -1.7316
 -1.5978 -1.4730 -1.3574 -1.2513 -1.1544 -0.9523 -0.7983 -0.6776 -0.5793 -0.4964
 -0.4260
 -3.7202 -3.6715 -3.3273 -2.9853 -2.6943 -2.4478 -2.2271 -2.0379 -1.8711 -1.7217
 -1.5887 -1.4649 -1.3499 -1.2439 -1.1468 -0.9437 -0.7900 -0.6714 -0.5761 -0.4964
 -0.4294 -0.3740
 -3.5798 -3.4279 -3.3331 -3.0435 -2.7377 -2.4718 -2.2441 -2.0443 -1.8727 -1.7209
 -1.5872 -1.4643 -1.3500 -1.2444 -1.1470 -0.9421 -0.7868 -0.6686 -0.5747 -0.4978
 -0.4335 -0.3806 -0.3380 -0.3040
 -3.6103 -3.2533 -3.0713 -3.0081 -2.7850 -2.5145 -2.2727 -2.0642 -1.8843 -1.7283
 -1.5908 -1.4685 -1.3550 -1.2498 -1.1527 -0.9459 -0.7880 -0.6686 -0.5756 -0.5001
 -0.4378 -0.3871 -0.3466 -0.3147 -0.2891 -0.2691 -0.2570 -0.2538 -0.2568 -0.2665
 -3.7590 -3.2941 -2.9703 -2.7684 -2.6821 -2.5455 -2.3155 -2.0969 -1.9076 -1.7429
 -1.6010 -1.4761 -1.3634 -1.2589 -1.1620 -0.9539 -0.7930 -0.6712 -0.5775 -0.5027
 -0.4420 -0.3931 -0.3546 -0.3246 -0.3010 -0.2825 -0.2693 -0.2627 -0.2646 -0.2728
 -0.2876
 -4.0136 -3.4387 -3.0249 -2.7258 -2.5188 -2.3922 -2.2965 -2.1355 -1.9432 -1.7695
 -1.6187 -1.4886 -1.3746 -1.2706 -1.1741 -0.9653 -0.8015 -0.6765 -0.5809 -0.5057
 -0.4458 -0.3983 -0.3615 -0.3336 -0.3122 -0.2956 -0.2837 -0.2763 -0.2753 -0.2820
 -0.2953
 -4.3314 -3.6758 -3.1674 -2.7916 -2.5136 -2.3104 -2.1637 -2.0530 -1.9430 -1.8002
 -1.6452 -1.5065 -1.3876 -1.2829 -1.1868 -0.9779 -0.8117 -0.6833 -0.5848 -0.5081
 -0.4482 -0.4016 -0.3663 -0.3404 -0.3215 -0.3076 -0.2978 -0.2921 -0.2906 -0.2945
 -0.3058
 -4.7344 -3.9941 -3.4022 -2.9441 -2.5971 -2.3361 -2.1393 -1.9877 -1.8643 -1.7564
 -1.6493 -1.5319 -1.4098 -1.3009 -1.2044 -0.9953 -0.8267 -0.6949 -0.5925 -0.5129
 -0.4516 -0.4049 -0.3704 -0.3459 -0.3293 -0.3182 -0.3114 -0.3080 -0.3081 -0.3107
 -0.3203
 -5.2705 -4.3936 -3.7012 -3.1751 -2.7571 -2.4338 -2.1866 -1.9961 -1.8454 -1.7195
 -1.6088 -1.5080 -1.4112 -1.3144 -1.2206 -1.0146 -0.8443 -0.7092 -0.6030 -0.5197
 -0.4556 -0.4077 -0.3731 -0.3495 -0.3345 -0.3261 -0.3225 -0.3223 -0.3250 -0.3306
 -0.3392
 -5.9397 -4.8743 -4.0158 -3.4571 -2.9859 -2.6020 -2.2984 -2.0619 -1.8767 -1.7279
 -1.6034 -1.4942 -1.3958 -1.3056 -1.2354 -1.0358 -0.8645 -0.7262 -0.6163
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -3.8146 -3.4786 -3.1895 -2.9428 -2.6835 -2.4690 -2.2773 -2.0993 -1.9361 -1.7886
 -1.6556 -1.5313 -1.4159 -1.3097 -1.2122 -1.0029 -0.8333 -0.6995 -0.5889
 -3.9025 -3.5076 -3.1792 -2.9108 -2.6618 -2.4363 -2.2383 -2.0568 -1.8932 -1.7492
 -1.6182 -1.4945 -1.3798 -1.2741 -1.1772 -0.9724 -0.8121 -0.6844 -0.5796 -0.4910
 -4.0234 -3.5868 -3.2159 -2.9134 -2.6626 -2.4262 -2.2212 -2.0402 -1.8721 -1.7301
 -1.5981 -1.4751 -1.3610 -1.2556 -1.1589 -0.9549 -0.7973 -0.6736 -0.5732 -0.4889
 -0.4171
 -3.9626 -3.6674 -3.2883 -2.9535 -2.6753 -2.4375 -2.2204 -2.0340 -1.8691 -1.7203
 -1.5890 -1.4667 -1.3530 -1.2478 -1.1510 -0.9462 -0.7889 -0.6672 -0.5697 -0.4884
 -0.4197 -0.3621
 -3.6376 -3.5766 -3.3494 -3.0175 -2.7141 -2.4583 -2.2354 -2.0401 -1.8705 -1.7195
 -1.5870 -1.4655 -1.3524 -1.2474 -1.1505 -0.9439 -0.7852 -0.6639 -0.5682 -0.4893
 -0.4231 -0.3678 -0.3229 -0.2873
 -3.5945 -3.2898 -3.2118 -3.0564 -2.7702 -2.4966 -2.2623 -2.0583 -1.8810 -1.7269
 -1.5902 -1.4690 -1.3566 -1.2520 -1.1551 -0.9470 -0.7858 -0.6634 -0.5683 -0.4911
 -0.4268 -0.3736 -0.3305 -0.2964 -0.2699 -0.2499 -0.2379 -0.2349 -0.2383 -0.2492
 -3.7207 -3.2790 -2.9915 -2.8687 -2.7787 -2.5460 -2.3018 -2.0873 -1.9019 -1.7403
 -1.5999 -1.4760 -1.3641 -1.2602 -1.1636 -0.9544 -0.7904 -0.6655 -0.5698 -0.4934
 -0.4306 -0.3791 -0.3377 -0.3053 -0.2802 -0.2609 -0.2474 -0.2415 -0.2440 -0.2530
 -0.2691
 -3.9796 -3.4021 -3.0087 -2.7355 -2.5746 -2.4935 -2.3407 -2.1294 -1.9341 -1.7643
 -1.6163 -1.4877 -1.3744 -1.2710 -1.1749 -0.9654 -0.7986 -0.6707 -0.5730 -0.4963
 -0.4343 -0.3842 -0.3443 -0.3135 -0.2901 -0.2723 -0.2592 -0.2519 -0.2520 -0.2599
 -0.2741
 -4.2999 -3.6369 -3.1335 -2.7738 -2.5148 -2.3383 -2.2270 -2.1254 -1.9708 -1.7968
 -1.6398 -1.5041 -1.3865 -1.2823 -1.1866 -0.9773 -0.8086 -0.6775 -0.5770 -0.4988
 -0.4368 -0.3875 -0.3490 -0.3198 -0.2983 -0.2825 -0.2717 -0.2654 -0.2641 -0.2694
 -0.2822
 -4.7911 -3.9859 -3.3655 -2.9116 -2.5775 -2.3312 -2.1515 -2.0198 -1.9147 -1.8060
 -1.6747 -1.5349 -1.4090 -1.3001 -1.2037 -0.9944 -0.8237 -0.6892 -0.5852 -0.5043
 -0.4409 -0.3914 -0.3535 -0.3254 -0.3055 -0.2919 -0.2834 -0.2790 -0.2789 -0.2835
 -0.2934
 -5.4400 -4.4491 -3.6908 -3.1420 -2.7257 -2.4126 -2.1771 -1.9990 -1.8609 -1.7467
 -1.6441 -1.5419 -1.4337 -1.3231 -1.2235 -1.0140 -0.8418 -0.7043 -0.5966 -0.5120
 -0.4461 -0.3953 -0.3571 -0.3296 -0.3109 -0.2992 -0.2931 -0.2913 -0.2933 -0.2991
 -0.3089
 -6.2465 -5.0265 -4.0604 -3.4485 -2.9566 -2.5718 -2.2758 -2.0488 -1.8733 -1.7338
 -1.6172 -1.5144 -1.4194 -1.3281 -1.2460 -1.0361 -0.8629 -0.7228 -0.6112
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -3.7495 -3.4553 -3.1831 -2.9310 -2.6769 -2.4477 -2.2472 -2.0705 -1.9136 -1.7728
 -1.6452 -1.5279 -1.4189 -1.3160 -1.2185 -1.0084 -0.8360 -0.6965 -0.5843
 -3.8511 -3.4687 -3.1553 -2.9042 -2.6557 -2.4331 -2.2368 -2.0566 -1.8943 -1.7537
 -1.6229 -1.5010 -1.3878 -1.2830 -1.1865 -0.9801 -0.8163 -0.6842 -0.5769 -0.4866
 -3.9723 -3.5376 -3.1823 -2.8986 -2.6554 -2.4217 -2.2205 -2.0398 -1.8735 -1.7333
 -1.6031 -1.4818 -1.3691 -1.2647 -1.1686 -0.9632 -0.8021 -0.6747 -0.5713 -0.4847
 -0.4111
 -4.0247 -3.6368 -3.2499 -2.9279 -2.6666 -2.4315 -2.2179 -2.0340 -1.8699 -1.7228
 -1.5932 -1.4725 -1.3602 -1.2560 -1.1598 -0.9540 -0.7934 -0.6680 -0.5675 -0.4839
 -0.4130 -0.3532
 -3.7797 -3.6559 -3.3326 -2.9898 -2.6953 -2.4535 -2.2318 -2.0388 -1.8711 -1.7204
 -1.5901 -1.4701 -1.3582 -1.2542 -1.1579 -0.9507 -0.7890 -0.6641 -0.5655 -0.4842
 -0.4157 -0.3579 -0.3104 -0.2726
 -3.5938 -3.3897 -3.3199 -3.0554 -2.7511 -2.4826 -2.2583 -2.0552 -1.8810 -1.7285
 -1.5924 -1.4725 -1.3611 -1.2575 -1.1612 -0.9526 -0.7885 -0.6627 -0.5648 -0.4853
 -0.4188 -0.3629 -0.3170 -0.2804 -0.2519 -0.2317 -0.2200 -0.2164 -0.2198 -0.2315
 -3.6822 -3.2738 -3.0522 -2.9958 -2.8002 -2.5344 -2.2911 -2.0836 -1.9000 -1.7407
 -1.6020 -1.4786 -1.3676 -1.2645 -1.1684 -0.9589 -0.7922 -0.6640 -0.5656 -0.4870
 -0.4220 -0.3679 -0.3236 -0.2884 -0.2611 -0.2408 -0.2272 -0.2213 -0.2235 -0.2329
 -0.2499
 -3.9145 -3.3653 -2.9995 -2.7680 -2.6781 -2.5617 -2.3398 -2.1209 -1.9298 -1.7627
 -1.6169 -1.4898 -1.3769 -1.2742 -1.1786 -0.9689 -0.7997 -0.6685 -0.5682 -0.4894
 -0.4254 -0.3726 -0.3297 -0.2959 -0.2699 -0.2506 -0.2372 -0.2296 -0.2293 -0.2373
 -0.2522
 -4.2270 -3.5813 -3.0980 -2.7609 -2.5299 -2.3983 -2.3136 -2.1594 -1.9679 -1.7914
 -1.6371 -1.5047 -1.3880 -1.2844 -1.1892 -0.9799 -0.8091 -0.6749 -0.5719 -0.4918
 -0.4279 -0.3759 -0.3342 -0.3017 -0.2772 -0.2593 -0.2472 -0.2401 -0.2385 -0.2440
 -0.2576
 -4.7756 -3.9401 -3.3140 -2.8764 -2.5611 -2.3348 -2.1808 -2.0778 -1.9752 -1.8327
 -1.6757 -1.5330 -1.4092 -1.3012 -1.2052 -0.9961 -0.8238 -0.6865 -0.5800 -0.4973
 -0.4321 -0.3801 -0.3390 -0.3075 -0.2842 -0.2678 -0.2572 -0.2514 -0.2504 -0.2550
 -0.2657
 -5.4997 -4.4417 -3.6487 -3.0943 -2.6909 -2.3932 -2.1730 -2.0114 -1.8910 -1.7907
 -1.6866 -1.5672 -1.4408 -1.3253 -1.2251 -1.0153 -0.8417 -0.7016 -0.5917 -0.5056
 -0.4379 -0.3847 -0.3433 -0.3122 -0.2898 -0.2747 -0.2659 -0.2619 -0.2624 -0.2678
 -0.2780
 -6.3994 -5.0861 -4.1021 -3.4125 -2.9131 -2.5370 -2.2537 -2.0391 -1.8758 -1.7481
 -1.6419 -1.5454 -1.4494 -1.3501 -1.2489 -1.0375 -0.8628 -0.7202 -0.6070
