 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -6.7339 -6.6497 -6.3701 -5.9547 -5.5368 -5.1638 -4.8368 -4.5593 -4.3163 -4.1008
 -3.9091 -3.7302 -3.5629 -3.4068 -3.2613 -2.9448 -2.6803 -2.4442 -2.2249 -2.0218
 -1.8376 -1.6729
 -6.5889 -6.2511 -6.1585 -5.9624 -5.6068 -5.2308 -4.8856 -4.5843 -4.3264 -4.0997
 -3.9015 -3.7195 -3.5491 -3.3896 -3.2405 -2.9146 -2.6456 -2.4113 -2.1976 -2.0024
 -1.8273 -1.6717 -1.5345 -1.4149
 -6.6393 -6.1629 -5.8352 -5.6943 -5.5771 -5.2911 -4.9587 -4.6433 -4.3638 -4.1230
 -3.9121 -3.7259 -3.5522 -3.3893 -3.2362 -2.8995 -2.6233 -2.3884 -2.1787 -1.9897
 -1.8218 -1.6739 -1.5437 -1.4300 -1.3319 -1.2444 -1.1639 -1.0924 -1.0341 -0.9951
 -6.7653 -6.2246 -5.7919 -5.4776 -5.2896 -5.1827 -4.9958 -4.7150 -4.4300 -4.1702
 -3.9445 -3.7476 -3.5701 -3.4038 -3.2470 -2.8989 -2.6126 -2.3743 -2.1667 -1.9822
 -1.8201 -1.6786 -1.5547 -1.4468 -1.3534 -1.2736 -1.2034 -1.1388 -1.0792 -1.0333
 -1.0052
 -6.9381 -6.3561 -5.8643 -5.4683 -5.1692 -4.9596 -4.8151 -4.6829 -4.4853 -4.2390
 -3.9992 -3.7873 -3.6015 -3.4316 -3.2715 -2.9125 -2.6143 -2.3692 -2.1610 -1.9793
 -1.8212 -1.6848 -1.5666 -1.4644 -1.3762 -1.3007 -1.2343 -1.1760 -1.1257 -1.0833
 -1.0485
 -7.1495 -6.5273 -5.9957 -5.5460 -5.1813 -4.8986 -4.6849 -4.5169 -4.3744 -4.2287
 -4.0490 -3.8422 -3.6443 -3.4681 -3.3048 -2.9363 -2.6258 -2.3712 -2.1593 -1.9784
 -1.8230 -1.6903 -1.5770 -1.4800 -1.3972 -1.3271 -1.2679 -1.2172 -1.1732 -1.1349
 -1.1013
 -7.3188 -6.7134 -6.1706 -5.6845 -5.2715 -4.9335 -4.6658 -4.4548 -4.2809 -4.1271
 -3.9844 -3.8411 -3.6845 -3.5152 -3.3511 -2.9757 -2.6533 -2.3872 -2.1685 -1.9853
 -1.8303 -1.6995 -1.5894 -1.4966 -1.4184 -1.3532 -1.2993 -1.2541 -1.2156 -1.1827
 -1.1548
 -7.5251 -6.9101 -6.3556 -5.8561 -5.4105 -5.0297 -4.7150 -4.4607 -4.2554 -4.0823
 -3.9274 -3.7835 -3.6471 -3.5134 -3.3754 -3.0223 -2.6920 -2.4138 -2.1861 -1.9980
 -1.8412 -1.7103 -1.6016 -1.5117 -1.4373 -1.3764 -1.3273 -1.2874 -1.2544 -1.2270
 -1.2032
 -7.7684 -7.1173 -6.5279 -6.0348 -5.5771 -5.1687 -4.8166 -4.5217 -4.2794 -4.0797
 -3.9099 -3.7580 -3.6168 -3.4838 -3.3777 -3.0761 -2.7419 -2.4510 -2.2121
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -7.0900 -6.5703 -6.1363 -5.7797 -5.4382 -5.1518 -4.8993 -4.6663 -4.4518 -4.2560
 -4.0776 -3.9109 -3.7555 -3.6108 -3.4761 -3.1786 -2.9090 -2.6627 -2.4206
 -7.2457 -6.6650 -6.1732 -5.7617 -5.4084 -5.0977 -4.8316 -4.5909 -4.3661 -4.1728
 -3.9921 -3.8234 -3.6665 -3.5205 -3.3848 -3.0862 -2.8283 -2.5888 -2.3575 -2.1337
 -7.2240 -6.7677 -6.2674 -5.8123 -5.4301 -5.0894 -4.8018 -4.5523 -4.3203 -4.1231
 -3.9404 -3.7699 -3.6109 -3.4627 -3.3248 -3.0222 -2.7647 -2.5301 -2.3073 -2.0952
 -1.8977
 -6.7930 -6.7421 -6.3526 -5.9041 -5.4856 -5.1241 -4.8091 -4.5431 -4.3076 -4.0978
 -3.9125 -3.7397 -3.5783 -3.4276 -3.2868 -2.9778 -2.7182 -2.4866 -2.2700 -2.0666
 -1.8794 -1.7106
 -6.5994 -6.3984 -6.2920 -5.9701 -5.5729 -5.1907 -4.8544 -4.5634 -4.3148 -4.0943
 -3.9030 -3.7274 -3.5633 -3.4097 -3.2657 -2.9486 -2.6845 -2.4541 -2.2419 -2.0457
 -1.8666 -1.7062 -1.5638 -1.4386
 -6.6189 -6.1702 -5.9345 -5.8593 -5.6169 -5.2728 -4.9272 -4.6158 -4.3470 -4.1147
 -3.9101 -3.7305 -3.5633 -3.4066 -3.2594 -2.9329 -2.6618 -2.4304 -2.2222 -2.0311
 -1.8583 -1.7049 -1.5694 -1.4501 -1.3455 -1.2540 -1.1696 -1.0910 -1.0314 -0.9901
 -6.7504 -6.2063 -5.7940 -5.5358 -5.4316 -5.2833 -5.0007 -4.6933 -4.4081 -4.1560
 -3.9390 -3.7483 -3.5774 -3.4175 -3.2668 -2.9304 -2.6501 -2.4149 -2.2085 -2.0215
 -1.8539 -1.7062 -1.5768 -1.4633 -1.3642 -1.2780 -1.2026 -1.1347 -1.0716 -1.0253
 -0.9958
 -6.9556 -6.3421 -5.8472 -5.4657 -5.2013 -5.0471 -4.9378 -4.7451 -4.4845 -4.2242
 -3.9889 -3.7844 -3.6050 -3.4415 -3.2876 -2.9415 -2.6501 -2.4083 -2.2010 -2.0167
 -1.8530 -1.7098 -1.5855 -1.4775 -1.3836 -1.3025 -1.2330 -1.1733 -1.1195 -1.0709
 -1.0361
 -7.2103 -6.5390 -5.9826 -5.5299 -5.1758 -4.9155 -4.7335 -4.6009 -4.4675 -4.2805
 -4.0559 -3.8372 -3.6450 -3.4748 -3.3177 -2.9630 -2.6604 -2.4090 -2.1977 -2.0141
 -1.8529 -1.7131 -1.5932 -1.4903 -1.4016 -1.3256 -1.2614 -1.2070 -1.1605 -1.1205
 -1.0854
 -7.4857 -6.7830 -6.1824 -5.6741 -5.2569 -4.9262 -4.6736 -4.4823 -4.3297 -4.1953
 -4.0560 -3.8921 -3.7055 -3.5247 -3.3622 -3.0001 -2.6868 -2.4242 -2.2058 -2.0199
 -1.8593 -1.7213 -1.6041 -1.5049 -1.4207 -1.3493 -1.2899 -1.2405 -1.1995 -1.1663
 -1.1352
 -7.8632 -7.0741 -6.4138 -5.8698 -5.4037 -5.0176 -4.7073 -4.4634 -4.2715 -4.1123
 -3.9711 -3.8384 -3.7051 -3.5628 -3.4094 -3.0467 -2.7250 -2.4509 -2.2234 -2.0325
 -1.8701 -1.7321 -1.6160 -1.5192 -1.4384 -1.3711 -1.3161 -1.2715 -1.2355 -1.2065
 -1.1832
 -8.3427 -7.4123 -6.6377 -6.0865 -5.5942 -5.1661 -4.8074 -4.5148 -4.2796 -4.0895
 -3.9300 -3.7880 -3.6563 -3.5309 -3.4593 -3.1028 -2.7750 -2.4891 -2.2505
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -6.9470 -6.4689 -6.0656 -5.7299 -5.3975 -5.1276 -4.8846 -4.6567 -4.4459 -4.2540
 -4.0801 -3.9174 -3.7658 -3.6244 -3.4924 -3.1996 -2.9356 -2.6948 -2.4609
 -7.1238 -6.5658 -6.0985 -5.7131 -5.3717 -5.0759 -4.8197 -4.5831 -4.3660 -4.1748
 -4.0013 -3.8374 -3.6848 -3.5426 -3.4101 -3.1170 -2.8633 -2.6287 -2.4029 -2.1824
 -7.2182 -6.7010 -6.1967 -5.7561 -5.3919 -5.0649 -4.7900 -4.5475 -4.3206 -4.1293
 -3.9517 -3.7862 -3.6321 -3.4884 -3.3542 -3.0582 -2.8051 -2.5750 -2.3560 -2.1454
 -1.9463
 -7.0733 -6.7687 -6.3135 -5.8522 -5.4438 -5.0968 -4.7929 -4.5362 -4.3076 -4.1028
 -3.9230 -3.7555 -3.5992 -3.4534 -3.3170 -3.0159 -2.7610 -2.5337 -2.3202 -2.1171
 -1.9273 -1.7538
 -6.6647 -6.5803 -6.3466 -5.9517 -5.5345 -5.1579 -4.8308 -4.5517 -4.3111 -4.0959
 -3.9107 -3.7407 -3.5820 -3.4337 -3.2947 -2.9866 -2.7277 -2.5013 -2.2924 -2.0955
 -1.9129 -1.7472 -1.5991 -1.4679
 -6.5995 -6.2129 -6.1070 -5.9493 -5.6172 -5.2454 -4.9003 -4.5972 -4.3375 -4.1128
 -3.9137 -3.7400 -3.5786 -3.4274 -3.2855 -2.9695 -2.7040 -2.4766 -2.2709 -2.0792
 -1.9023 -1.7430 -1.6016 -1.4766 -1.3662 -1.2681 -1.1775 -1.0938 -1.0320 -0.9872
 -6.7174 -6.1883 -5.8189 -5.6618 -5.5688 -5.3088 -4.9851 -4.6708 -4.3910 -4.1483
 -3.9381 -3.7533 -3.5883 -3.4342 -3.2892 -2.9645 -2.6908 -2.4594 -2.2552 -2.0676
 -1.8956 -1.7415 -1.6057 -1.4865 -1.3818 -1.2897 -1.2088 -1.1345 -1.0670 -1.0192
 -0.9873
 -6.9384 -6.3109 -5.8284 -5.4771 -5.2744 -5.1834 -5.0175 -4.7497 -4.4687 -4.2100
 -3.9825 -3.7849 -3.6113 -3.4538 -3.3057 -2.9725 -2.6889 -2.4509 -2.2456 -2.0607
 -1.8925 -1.7426 -1.6115 -1.4974 -1.3979 -1.3111 -1.2365 -1.1712 -1.1121 -1.0599
 -1.0245
 -7.2166 -6.5184 -5.9540 -5.5103 -5.1778 -4.9544 -4.8225 -4.7096 -4.5231 -4.2835
 -4.0459 -3.8330 -3.6472 -3.4828 -3.3316 -2.9904 -2.6969 -2.4499 -2.2406 -2.0561
 -1.8906 -1.7440 -1.6168 -1.5073 -1.4127 -1.3309 -1.2609 -1.2013 -1.1507 -1.1072
 -1.0693
 -7.5714 -6.8006 -6.1638 -5.6479 -5.2370 -4.9221 -4.6931 -4.5317 -4.4082 -4.2789
 -4.1085 -3.9058 -3.7065 -3.5298 -3.3725 -3.0241 -2.7209 -2.4634 -2.2470 -2.0605
 -1.8958 -1.7511 -1.6263 -1.5200 -1.4295 -1.3521 -1.2866 -1.2319 -1.1866 -1.1495
 -1.1191
 -8.0529 -7.1575 -6.4304 -5.8551 -5.3803 -4.9985 -4.6997 -4.4721 -4.2994 -4.1599
 -4.0348 -3.9053 -3.7578 -3.5904 -3.4245 -3.0681 -2.7572 -2.4891 -2.2636 -2.0720
 -1.9060 -1.7616 -1.6379 -1.5335 -1.4459 -1.3721 -1.3108 -1.2604 -1.2198 -1.1876
 -1.1627
 -8.6612 -7.5891 -6.7159 -6.1051 -5.5842 -5.1466 -4.7900 -4.5055 -4.2821 -4.1057
 -3.9599 -3.8309 -3.7092 -3.5873 -3.4876 -3.1224 -2.8058 -2.5270 -2.2904
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -6.8116 -6.3968 -6.0260 -5.6951 -5.3790 -5.0954 -4.8453 -4.6231 -4.4239 -4.2437
 -4.0788 -3.9262 -3.7831 -3.6474 -3.5178 -3.2280 -2.9680 -2.7226 -2.4945
 -7.0275 -6.4826 -6.0380 -5.6839 -5.3525 -5.0675 -4.8194 -4.5891 -4.3772 -4.1925
 -4.0207 -3.8606 -3.7114 -3.5724 -3.4427 -3.1540 -2.9035 -2.6698 -2.4483 -2.2314
 -7.2124 -6.6274 -6.1316 -5.7164 -5.3686 -5.0528 -4.7884 -4.5516 -4.3311 -4.1448
 -3.9716 -3.8104 -3.6603 -3.5204 -3.3897 -3.0996 -2.8503 -2.6239 -2.4083 -2.1993
 -1.9993
 -7.1676 -6.7547 -6.2635 -5.8036 -5.4168 -5.0789 -4.7858 -4.5377 -4.3145 -4.1156
 -3.9406 -3.7778 -3.6261 -3.4846 -3.3523 -3.0587 -2.8084 -2.5849 -2.3745 -2.1724
 -1.9804 -1.8022
 -6.8291 -6.7013 -6.3572 -5.9202 -5.4982 -5.1383 -4.8175 -4.5475 -4.3143 -4.1033
 -3.9246 -3.7597 -3.6058 -3.4622 -3.3277 -3.0286 -2.7751 -2.5528 -2.3469 -2.1507
 -1.9654 -1.7945 -1.6402 -1.5024
 -6.5963 -6.3344 -6.2574 -5.9825 -5.6005 -5.2175 -4.8826 -4.5851 -4.3353 -4.1171
 -3.9229 -3.7548 -3.5984 -3.4521 -3.3151 -3.0092 -2.7501 -2.5268 -2.3242 -2.1332
 -1.9537 -1.7888 -1.6407 -1.5093 -1.3934 -1.2880 -1.1895 -1.1024 -1.0368 -0.9871
 -6.6795 -6.1809 -5.8948 -5.8269 -5.6303 -5.3071 -4.9646 -4.6546 -4.3807 -4.1465
 -3.9429 -3.7632 -3.6035 -3.4546 -3.3146 -3.0012 -2.7346 -2.5075 -2.3064 -2.1197
 -1.9450 -1.7851 -1.6424 -1.5167 -1.4058 -1.3079 -1.2205 -1.1387 -1.0671 -1.0164
 -0.9807
 -6.8872 -6.2746 -5.8169 -5.5187 -5.4086 -5.2939 -5.0374 -4.7386 -4.4542 -4.2009
 -3.9811 -3.7898 -3.6214 -3.4693 -3.3266 -3.0054 -2.7301 -2.4967 -2.2944 -2.1103
 -1.9397 -1.7840 -1.6458 -1.5249 -1.4192 -1.3266 -1.2455 -1.1739 -1.1086 -1.0522
 -1.0149
 -7.1787 -6.4758 -5.9195 -5.4953 -5.1979 -5.0356 -4.9464 -4.7778 -4.5299 -4.2730
 -4.0370 -3.8325 -3.6524 -3.4935 -3.3478 -3.0194 -2.7353 -2.4935 -2.2870 -2.1035
 -1.9358 -1.7835 -1.6489 -1.5321 -1.4311 -1.3434 -1.2675 -1.2020 -1.1457 -1.0965
 -1.0550
 -7.5847 -6.7773 -6.1259 -5.6152 -5.2196 -4.9287 -4.7357 -4.6168 -4.5052 -4.3342
 -4.1178 -3.9018 -3.7072 -3.5361 -3.3842 -3.0488 -2.7562 -2.5048 -2.2913 -2.1057
 -1.9392 -1.7891 -1.6569 -1.5430 -1.4456 -1.3620 -1.2905 -1.2297 -1.1790 -1.1371
 -1.1027
 -8.1421 -7.1791 -6.4123 -5.8224 -5.3506 -4.9800 -4.6983 -4.4936 -4.3478 -4.2324
 -4.1115 -3.9600 -3.7791 -3.5968 -3.4338 -3.0891 -2.7894 -2.5284 -2.3062 -2.1156
 -1.9479 -1.7986 -1.6677 -1.5554 -1.4604 -1.3801 -1.3125 -1.2559 -1.2094 -1.1726
 -1.1441
 -8.8509 -7.6812 -6.7787 -6.0956 -5.5579 -5.1202 -4.7717 -4.4994 -4.2919 -4.1334
 -4.0055 -3.8906 -3.7728 -3.6420 -3.4966 -3.1403 -2.8349 -2.5643 -2.3317
