 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.0345 -3.9747 -3.7192 -3.3828 -3.0821 -2.8270 -2.6022 -2.4097 -2.2417 -2.0920
 -1.9576 -1.8328 -1.7174 -1.6113 -1.5147 -1.3150 -1.1651 -1.0494 -0.9559 -0.8780
 -0.8134 -0.7606
 -3.9281 -3.6656 -3.5982 -3.4182 -3.1256 -2.8535 -2.6190 -2.4165 -2.2428 -2.0905
 -1.9558 -1.8321 -1.7175 -1.6118 -1.5150 -1.3134 -1.1622 -1.0469 -0.9552 -0.8800
 -0.8182 -0.7683 -0.7284 -0.6961
 -3.9902 -3.6063 -3.3515 -3.2404 -3.1360 -2.8953 -2.6513 -2.4385 -2.2550 -2.0973
 -1.9594 -1.8364 -1.7226 -1.6175 -1.5207 -1.3172 -1.1636 -1.0472 -0.9561 -0.8827
 -0.8231 -0.7755 -0.7381 -0.7080 -0.6831 -0.6642 -0.6524 -0.6481 -0.6508 -0.6596
 -4.1446 -3.6732 -3.3288 -3.0839 -2.9329 -2.8429 -2.6856 -2.4736 -2.2804 -2.1132
 -1.9693 -1.8442 -1.7311 -1.6267 -1.5301 -1.3251 -1.1684 -1.0498 -0.9581 -0.8855
 -0.8275 -0.7819 -0.7467 -0.7193 -0.6970 -0.6787 -0.6657 -0.6593 -0.6603 -0.6680
 -0.6818
 -4.3783 -3.8251 -3.4040 -3.0895 -2.8567 -2.6897 -2.5713 -2.4642 -2.3132 -2.1415
 -1.9882 -1.8568 -1.7425 -1.6385 -1.5423 -1.3362 -1.1765 -1.0547 -0.9612 -0.8882
 -0.8311 -0.7871 -0.7539 -0.7292 -0.7098 -0.6944 -0.6825 -0.6752 -0.6738 -0.6791
 -0.6917
 -4.6694 -4.0490 -3.5538 -3.1715 -2.8814 -2.6617 -2.4935 -2.3592 -2.2466 -2.1369
 -2.0102 -1.8749 -1.7553 -1.6507 -1.5549 -1.3482 -1.1860 -1.0608 -0.9644 -0.8900
 -0.8330 -0.7901 -0.7588 -0.7365 -0.7204 -0.7083 -0.6995 -0.6940 -0.6917 -0.6945
 -0.7039
 -4.9495 -4.3134 -3.7766 -3.3294 -2.9780 -2.7076 -2.4992 -2.3347 -2.1983 -2.0796
 -1.9734 -1.8723 -1.7686 -1.6658 -1.5714 -1.3647 -1.1999 -1.0712 -0.9709 -0.8937
 -0.8354 -0.7926 -0.7623 -0.7420 -0.7289 -0.7204 -0.7151 -0.7124 -0.7122 -0.7153
 -0.7216
 -5.2819 -4.6114 -4.0367 -3.5485 -3.1412 -2.8155 -2.5610 -2.3619 -2.2023 -2.0684
 -1.9509 -1.8456 -1.7502 -1.6612 -1.5773 -1.3817 -1.2156 -1.0838 -0.9797 -0.8986
 -0.8378 -0.7938 -0.7637 -0.7448 -0.7340 -0.7290 -0.7277 -0.7287 -0.7316 -0.7365
 -0.7429
 -5.6667 -4.9429 -4.3081 -3.8003 -3.3572 -2.9844 -2.6806 -2.4386 -2.2466 -2.0911
 -1.9606 -1.8469 -1.7452 -1.6536 -1.5726 -1.3992 -1.2331 -1.0986 -0.9908
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -4.2564 -3.8933 -3.5863 -3.3300 -3.0703 -2.8462 -2.6481 -2.4690 -2.3069 -2.1595
 -2.0245 -1.8986 -1.7822 -1.6756 -1.5782 -1.3712 -1.2044 -1.0738 -0.9654
 -4.3500 -3.9286 -3.5794 -3.2954 -3.0434 -2.8115 -2.6096 -2.4289 -2.2624 -2.1188
 -1.9844 -1.8592 -1.7436 -1.6376 -1.5409 -1.3388 -1.1824 -1.0581 -0.9559 -0.8692
 -4.4054 -4.0031 -3.6211 -3.3037 -3.0425 -2.8013 -2.5912 -2.4088 -2.2407 -2.0968
 -1.9634 -1.8392 -1.7242 -1.6185 -1.5220 -1.3208 -1.1673 -1.0472 -0.9496 -0.8675
 -0.7979
 -4.0806 -4.0323 -3.6889 -3.3477 -3.0572 -2.8112 -2.5910 -2.4022 -2.2358 -2.0868
 -1.9543 -1.8310 -1.7166 -1.6111 -1.5144 -1.3122 -1.1591 -1.0411 -0.9465 -0.8676
 -0.8014 -0.7467
 -3.9402 -3.7886 -3.6942 -3.4053 -3.1002 -2.8349 -2.6078 -2.4085 -2.2373 -2.0859
 -1.9526 -1.8302 -1.7164 -1.6113 -1.5144 -1.3105 -1.1560 -1.0385 -0.9453 -0.8691
 -0.8055 -0.7533 -0.7114 -0.6779
 -3.9710 -3.6142 -3.4325 -3.3696 -3.1471 -2.8773 -2.6361 -2.4281 -2.2486 -2.0931
 -1.9560 -1.8341 -1.7211 -1.6165 -1.5198 -1.3141 -1.1571 -1.0385 -0.9462 -0.8714
 -0.8098 -0.7598 -0.7200 -0.6885 -0.6635 -0.6441 -0.6324 -0.6296 -0.6330 -0.6431
 -4.1203 -3.6552 -3.3317 -3.1301 -3.0442 -2.9080 -2.6786 -2.4606 -2.2718 -2.1074
 -1.9659 -1.8415 -1.7291 -1.6251 -1.5287 -1.3218 -1.1620 -1.0410 -0.9481 -0.8740
 -0.8140 -0.7658 -0.7279 -0.6985 -0.6753 -0.6572 -0.6445 -0.6383 -0.6406 -0.6492
 -0.6644
 -4.3760 -3.8004 -3.3865 -3.0877 -2.8811 -2.7548 -2.6594 -2.4988 -2.3070 -2.1337
 -1.9834 -1.8536 -1.7400 -1.6364 -1.5404 -1.3329 -1.1702 -1.0462 -0.9514 -0.8769
 -0.8178 -0.7709 -0.7348 -0.7074 -0.6865 -0.6703 -0.6587 -0.6517 -0.6511 -0.6582
 -0.6719
 -4.6951 -4.0385 -3.5296 -3.1538 -2.8759 -2.6732 -2.5267 -2.4163 -2.3066 -2.1641
 -2.0095 -1.8711 -1.7526 -1.6483 -1.5526 -1.3449 -1.1799 -1.0527 -0.9551 -0.8793
 -0.8201 -0.7741 -0.7394 -0.7141 -0.6956 -0.6821 -0.6728 -0.6674 -0.6663 -0.6706
 -0.6822
 -5.0990 -4.3578 -3.7653 -3.3069 -2.9598 -2.6990 -2.5025 -2.3511 -2.2280 -2.1203
 -2.0133 -1.8963 -1.7744 -1.6659 -1.5698 -1.3618 -1.1945 -1.0639 -0.9626 -0.8839
 -0.8234 -0.7773 -0.7434 -0.7195 -0.7033 -0.6926 -0.6863 -0.6832 -0.6836 -0.6866
 -0.6965
 -5.6362 -4.7583 -4.0652 -3.5387 -3.1205 -2.7971 -2.5499 -2.3597 -2.2092 -2.0835
 -1.9730 -1.8723 -1.7757 -1.6790 -1.5856 -1.3806 -1.2115 -1.0777 -0.9727 -0.8904
 -0.8272 -0.7800 -0.7460 -0.7230 -0.7085 -0.7004 -0.6972 -0.6974 -0.7004 -0.7063
 -0.7152
 -6.3068 -5.2400 -4.3805 -3.8215 -3.3501 -2.9659 -2.6622 -2.4257 -2.2406 -2.0921
 -1.9677 -1.8586 -1.7604 -1.6703 -1.6000 -1.4013 -1.2309 -1.0941 -0.9854
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -4.1776 -3.8416 -3.5525 -3.3058 -3.0466 -2.8324 -2.6410 -2.4634 -2.3006 -2.1535
 -2.0210 -1.8971 -1.7822 -1.6765 -1.5794 -1.3708 -1.2016 -1.0685 -0.9584
 -4.2655 -3.8705 -3.5421 -3.2738 -3.0251 -2.7999 -2.6022 -2.4211 -2.2579 -2.1143
 -1.9837 -1.8605 -1.7463 -1.6411 -1.5446 -1.3405 -1.1807 -1.0535 -0.9494 -0.8616
 -4.3850 -3.9491 -3.5785 -3.2764 -3.0259 -2.7899 -2.5852 -2.4046 -2.2369 -2.0953
 -1.9638 -1.8412 -1.7276 -1.6227 -1.5264 -1.3232 -1.1661 -1.0429 -0.9432 -0.8596
 -0.7886
 -4.3232 -4.0288 -3.6504 -3.3162 -3.0384 -2.8010 -2.5844 -2.3984 -2.2338 -2.0855
 -1.9547 -1.8328 -1.7196 -1.6149 -1.5185 -1.3145 -1.1578 -1.0367 -0.9398 -0.8593
 -0.7913 -0.7346
 -3.9981 -3.9373 -3.7108 -3.3797 -3.0769 -2.8217 -2.5993 -2.4044 -2.2352 -2.0846
 -1.9525 -1.8314 -1.7188 -1.6143 -1.5178 -1.3123 -1.1543 -1.0335 -0.9384 -0.8602
 -0.7947 -0.7402 -0.6960 -0.6611
 -3.9551 -3.6507 -3.5730 -3.4181 -3.1326 -2.8597 -2.6259 -2.4225 -2.2455 -2.0918
 -1.9555 -1.8347 -1.7227 -1.6187 -1.5222 -1.3152 -1.1548 -1.0330 -0.9386 -0.8620
 -0.7985 -0.7460 -0.7036 -0.6701 -0.6441 -0.6246 -0.6131 -0.6106 -0.6144 -0.6256
 -4.0818 -3.6401 -3.3529 -3.2304 -3.1407 -2.9086 -2.6651 -2.4512 -2.2662 -2.1050
 -1.9650 -1.8414 -1.7299 -1.6265 -1.5304 -1.3223 -1.1592 -1.0351 -0.9401 -0.8644
 -0.8023 -0.7515 -0.7108 -0.6790 -0.6543 -0.6356 -0.6225 -0.6170 -0.6200 -0.6293
 -0.6457
 -4.3417 -3.7635 -3.3702 -3.0974 -2.9369 -2.8561 -2.7036 -2.4929 -2.2981 -2.1287
 -1.9811 -1.8529 -1.7399 -1.6369 -1.5412 -1.3328 -1.1671 -1.0401 -0.9432 -0.8672
 -0.8060 -0.7565 -0.7173 -0.6871 -0.6641 -0.6468 -0.6342 -0.6274 -0.6278 -0.6360
 -0.6506
 -4.6634 -3.9993 -3.4954 -3.1358 -2.8772 -2.7011 -2.5901 -2.4887 -2.3344 -2.1608
 -2.0043 -1.8689 -1.7516 -1.6478 -1.5525 -1.3443 -1.1767 -1.0466 -0.9471 -0.8697
 -0.8084 -0.7598 -0.7219 -0.6933 -0.6723 -0.6570 -0.6466 -0.6407 -0.6397 -0.6453
 -0.6585
 -5.1561 -4.3495 -3.7283 -3.2741 -2.9400 -2.6941 -2.5147 -2.3833 -2.2784 -2.1699
 -2.0389 -1.8994 -1.7738 -1.6652 -1.5691 -1.3608 -1.1913 -1.0580 -0.9550 -0.8749
 -0.8123 -0.7636 -0.7263 -0.6988 -0.6794 -0.6662 -0.6581 -0.6541 -0.6543 -0.6593
 -0.6696
 -5.8071 -4.8141 -4.0546 -3.5054 -3.0888 -2.7757 -2.5405 -2.3626 -2.2247 -2.1107
 -2.0083 -1.9062 -1.7982 -1.6878 -1.5884 -1.3799 -1.2088 -1.0725 -0.9659 -0.8824
 -0.8173 -0.7672 -0.7297 -0.7029 -0.6847 -0.6735 -0.6677 -0.6663 -0.6686 -0.6747
 -0.6849
 -6.6164 -5.3931 -4.4249 -3.8127 -3.3205 -2.9355 -2.6394 -2.4126 -2.2373 -2.0980
 -1.9816 -1.8788 -1.7840 -1.6927 -1.6104 -1.4016 -1.2292 -1.0901 -0.9798
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.1131 -3.8187 -3.5464 -3.2943 -3.0403 -2.8113 -2.6110 -2.4346 -2.2779 -2.1375
 -2.0103 -1.8935 -1.7849 -1.6825 -1.5855 -1.3761 -1.2042 -1.0649 -0.9530
 -4.2144 -3.8320 -3.5186 -3.2675 -3.0192 -2.7968 -2.6008 -2.4209 -2.2590 -2.1188
 -1.9884 -1.8670 -1.7541 -1.6498 -1.5537 -1.3480 -1.1848 -1.0530 -0.9462 -0.8569
 -4.3350 -3.9004 -3.5453 -3.2619 -3.0189 -2.7855 -2.5846 -2.4043 -2.2383 -2.0985
 -1.9687 -1.8478 -1.7355 -1.6316 -1.5359 -1.3313 -1.1708 -1.0438 -0.9410 -0.8551
 -0.7823
 -4.3859 -3.9988 -3.6124 -3.2908 -3.0299 -2.7952 -2.5820 -2.3985 -2.2347 -2.0880
 -1.9588 -1.8386 -1.7267 -1.6229 -1.5272 -1.3222 -1.1622 -1.0373 -0.9374 -0.8544
 -0.7843 -0.7253
 -4.1403 -4.0170 -3.6945 -3.3524 -3.0584 -2.8171 -2.5958 -2.4033 -2.2360 -2.0855
 -1.9557 -1.8361 -1.7246 -1.6210 -1.5251 -1.3189 -1.1578 -1.0335 -0.9354 -0.8548
 -0.7870 -0.7300 -0.6832 -0.6461
 -3.9545 -3.7506 -3.6811 -3.4174 -3.1137 -2.8459 -2.6221 -2.4195 -2.2457 -2.0935
 -1.9578 -1.8383 -1.7273 -1.6241 -1.5282 -1.3206 -1.1573 -1.0321 -0.9348 -0.8559
 -0.7901 -0.7350 -0.6898 -0.6539 -0.6260 -0.6063 -0.5951 -0.5920 -0.5958 -0.6078
 -4.0432 -3.6348 -3.4136 -3.3575 -3.1624 -2.8972 -2.6545 -2.4477 -2.2644 -2.1056
 -1.9672 -1.8441 -1.7335 -1.6308 -1.5351 -1.3267 -1.1609 -1.0334 -0.9356 -0.8577
 -0.7934 -0.7400 -0.6963 -0.6617 -0.6351 -0.6153 -0.6021 -0.5967 -0.5994 -0.6091
 -0.6264
 -4.2763 -3.7266 -3.3610 -3.1299 -3.0403 -2.9242 -2.7029 -2.4846 -2.2940 -2.1273
 -1.9818 -1.8551 -1.7425 -1.6402 -1.5450 -1.3363 -1.1681 -1.0377 -0.9381 -0.8600
 -0.7967 -0.7446 -0.7024 -0.6692 -0.6438 -0.6250 -0.6120 -0.6048 -0.6050 -0.6134
 -0.6286
 -4.5899 -3.9434 -3.4598 -3.1229 -2.8923 -2.7611 -2.6766 -2.5227 -2.3317 -2.1557
 -2.0018 -1.8696 -1.7533 -1.6500 -1.5551 -1.3469 -1.1771 -1.0438 -0.9417 -0.8623
 -0.7991 -0.7479 -0.7069 -0.6750 -0.6510 -0.6336 -0.6219 -0.6152 -0.6141 -0.6199
 -0.6339
 -5.1401 -4.3034 -3.6766 -3.2388 -2.9237 -2.6977 -2.5440 -2.4413 -2.3389 -2.1966
 -2.0400 -1.8977 -1.7741 -1.6665 -1.5707 -1.3625 -1.1912 -1.0550 -0.9495 -0.8676
 -0.8032 -0.7519 -0.7115 -0.6806 -0.6579 -0.6420 -0.6318 -0.6264 -0.6258 -0.6307
 -0.6418
 -5.8671 -4.8066 -4.0122 -3.4574 -3.0538 -2.7563 -2.5364 -2.3750 -2.2549 -2.1547
 -2.0507 -1.9315 -1.8053 -1.6901 -1.5902 -1.3812 -1.2086 -1.0696 -0.9607 -0.8756
 -0.8087 -0.7563 -0.7157 -0.6851 -0.6633 -0.6488 -0.6403 -0.6368 -0.6377 -0.6433
 -0.6539
 -6.7710 -5.4530 -4.4666 -3.7765 -3.2768 -2.9006 -2.6173 -2.4029 -2.2398 -2.1123
 -2.0062 -1.9098 -1.8139 -1.7147 -1.6136 -1.4030 -1.2293 -1.0876 -0.9753
