 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  i   
 -2.2217 -2.1523 -2.1012 -2.0591 -2.0108 -1.9333 -1.7928 -1.5415 -1.2145 -0.9062
 -0.6646 -0.4944 -0.3773 -0.2944 -0.2317 -0.1239 -0.0552 -0.0115  0.0117  0.0177
  0.0105 -0.0074
 -2.0711 -1.9721 -1.8943 -1.8321 -1.7761 -1.7115 -1.6157 -1.4496 -1.2006 -0.9273
 -0.6921 -0.5154 -0.3909 -0.3030 -0.2376 -0.1282 -0.0608 -0.0188  0.0035  0.0091
  0.0020 -0.0149 -0.0401 -0.0725
 -1.9424 -1.8239 -1.7236 -1.6404 -1.5699 -1.5041 -1.4301 -1.3226 -1.1501 -0.9283
 -0.7117 -0.5358 -0.4059 -0.3127 -0.2440 -0.1318 -0.0652 -0.0245 -0.0031  0.0024
 -0.0047 -0.0211 -0.0450 -0.0757 -0.1119 -0.1533 -0.2001 -0.2532 -0.3080 -0.3613
 -1.7552 -1.6589 -1.5669 -1.4787 -1.3976 -1.3236 -1.2528 -1.1747 -1.0625 -0.9008
 -0.7171 -0.5510 -0.4199 -0.3223 -0.2503 -0.1345 -0.0679 -0.0287 -0.0080 -0.0026
 -0.0097 -0.0260 -0.0494 -0.0789 -0.1137 -0.1526 -0.1961 -0.2446 -0.2980 -0.3532
 -0.4068
 -1.5966 -1.4594 -1.3558 -1.2788 -1.2157 -1.1552 -1.0914 -1.0234 -0.9463 -0.8386
 -0.6990 -0.5541 -0.4287 -0.3303 -0.2557 -0.1360 -0.0689 -0.0307 -0.0111 -0.0059
 -0.0130 -0.0295 -0.0528 -0.0819 -0.1160 -0.1542 -0.1960 -0.2413 -0.2902 -0.3436
 -0.3993
 -1.5369 -1.3750 -1.2316 -1.1168 -1.0284 -0.9595 -0.9020 -0.8512 -0.7968 -0.7280
 -0.6379 -0.5306 -0.4239 -0.3316 -0.2575 -0.1354 -0.0672 -0.0299 -0.0117 -0.0072
 -0.0145 -0.0313 -0.0551 -0.0844 -0.1185 -0.1565 -0.1978 -0.2418 -0.2883 -0.3381
 -0.3916
 -1.5445 -1.3572 -1.1931 -1.0510 -0.9329 -0.8380 -0.7616 -0.6983 -0.6412 -0.5841
 -0.5215 -0.4511 -0.3787 -0.3106 -0.2497 -0.1342 -0.0645 -0.0270 -0.0099 -0.0064
 -0.0140 -0.0310 -0.0552 -0.0849 -0.1193 -0.1577 -0.1992 -0.2429 -0.2884 -0.3361
 -0.3860
 -1.5768 -1.3772 -1.1979 -1.0386 -0.9004 -0.7837 -0.6872 -0.6075 -0.5398 -0.4792
 -0.4206 -0.3623 -0.3048 -0.2519 -0.2069 -0.1222 -0.0598 -0.0219 -0.0054 -0.0029
 -0.0111 -0.0283 -0.0531 -0.0835 -0.1185 -0.1574 -0.1997 -0.2440 -0.2898 -0.3367
 -0.3825
 -1.6338 -1.4220 -1.2291 -1.0570 -0.9045 -0.7718 -0.6589 -0.5640 -0.4848 -0.4176
 -0.3582 -0.3035 -0.2518 -0.2045 -0.1291 -0.0994 -0.0531 -0.0146  0.0018
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value =  i   
 -2.9393 -2.9741 -2.9310 -2.8142 -2.6266 -2.3715 -2.0518 -1.6705 -1.2575 -0.9144
 -0.6526 -0.4770 -0.3602 -0.2770 -0.2128 -0.0983 -0.0203  0.0330  0.0641
 -2.7065 -2.7274 -2.8116 -2.8794 -2.8529 -2.6693 -2.2782 -1.7254 -1.2831 -0.9268
 -0.6615 -0.4823 -0.3629 -0.2789 -0.2149 -0.1026 -0.0279  0.0222  0.0507  0.0600
 -2.4872 -2.4852 -2.4954 -2.5042 -2.4891 -2.4098 -2.1944 -1.7732 -1.3257 -0.9620
 -0.6888 -0.5002 -0.3733 -0.2855 -0.2199 -0.1074 -0.0347  0.0130  0.0394  0.0475
  0.0407
 -2.2963 -2.2644 -2.2503 -2.2439 -2.2279 -2.1742 -2.0375 -1.7536 -1.3639 -1.0064
 -0.7268 -0.5260 -0.3897 -0.2955 -0.2269 -0.1126 -0.0411  0.0049  0.0302  0.0377
  0.0311  0.0135
 -2.1404 -2.0766 -2.0322 -2.0032 -1.9775 -1.9361 -1.8495 -1.6686 -1.3752 -1.0463
 -0.7680 -0.5578 -0.4107 -0.3085 -0.2354 -0.1177 -0.0467 -0.0022  0.0224  0.0297
  0.0233  0.0067 -0.0184 -0.0510
 -2.0270 -1.9223 -1.8492 -1.7936 -1.7496 -1.7062 -1.6450 -1.5341 -1.3357 -1.0678
 -0.8044 -0.5910 -0.4348 -0.3241 -0.2453 -0.1226 -0.0515 -0.0081  0.0158  0.0232
  0.0171  0.0009 -0.0229 -0.0534 -0.0898 -0.1318 -0.1800 -0.2349 -0.2907 -0.3456
 -1.8785 -1.7817 -1.6953 -1.6192 -1.5551 -1.4990 -1.4425 -1.3690 -1.2453 -1.0535
 -0.8267 -0.6208 -0.4592 -0.3410 -0.2562 -0.1270 -0.0550 -0.0125  0.0105  0.0180
  0.0123 -0.0036 -0.0268 -0.0560 -0.0906 -0.1297 -0.1740 -0.2242 -0.2797 -0.3361
 -0.3912
 -1.6664 -1.5715 -1.5036 -1.4445 -1.3838 -1.3219 -1.2602 -1.1965 -1.1165 -0.9926
 -0.8216 -0.6391 -0.4809 -0.3579 -0.2676 -0.1307 -0.0569 -0.0151  0.0069  0.0143
  0.0088 -0.0069 -0.0298 -0.0584 -0.0918 -0.1297 -0.1721 -0.2183 -0.2693 -0.3252
 -0.3823
 -1.5708 -1.4259 -1.3101 -1.2254 -1.1652 -1.1188 -1.0751 -1.0255 -0.9672 -0.8870
 -0.7732 -0.6307 -0.4888 -0.3691 -0.2763 -0.1325 -0.0566 -0.0150  0.0058  0.0123
  0.0069 -0.0088 -0.0319 -0.0605 -0.0935 -0.1307 -0.1720 -0.2169 -0.2651 -0.3169
 -0.3730
 -1.5502 -1.3819 -1.2341 -1.1103 -1.0127 -0.9386 -0.8810 -0.8322 -0.7873 -0.7368
 -0.6703 -0.5797 -0.4739 -0.3710 -0.2825 -0.1350 -0.0556 -0.0132  0.0067  0.0124
  0.0068 -0.0087 -0.0319 -0.0607 -0.0937 -0.1308 -0.1717 -0.2158 -0.2627 -0.3120
 -0.3657
 -1.5686 -1.3863 -1.2202 -1.0736 -0.9484 -0.8454 -0.7631 -0.6964 -0.6391 -0.5860
 -0.5323 -0.4714 -0.4012 -0.3290 -0.2618 -0.1331 -0.0534 -0.0093  0.0104  0.0150
  0.0088 -0.0067 -0.0300 -0.0592 -0.0927 -0.1300 -0.1711 -0.2153 -0.2618 -0.3105
 -0.3610
 -1.6186 -1.4219 -1.2421 -1.0800 -0.9365 -0.8128 -0.7088 -0.6228 -0.5515 -0.4901
 -0.4336 -0.3784 -0.3220 -0.2654 -0.2142 -0.1268 -0.0500 -0.0033  0.0169
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value =  i   
 -2.9503 -3.0173 -2.8569 -2.5816 -2.2471 -1.9500 -1.7260 -1.7215 -1.3270 -0.9794
 -0.6947 -0.4949 -0.3628 -0.2707 -0.2026 -0.0835 -0.0050  0.0490  0.0816
 -2.7393 -2.7988 -2.8679 -3.0873 -3.0617 -2.8146 -2.3671 -1.8062 -1.3713 -1.0026
 -0.7112 -0.5061 -0.3697 -0.2757 -0.2065 -0.0885 -0.0119  0.0395  0.0694  0.0801
 -2.5151 -2.5534 -2.6097 -2.6512 -2.6690 -2.6212 -2.4106 -1.9027 -1.4315 -1.0502
 -0.7479 -0.5315 -0.3852 -0.2856 -0.2135 -0.0943 -0.0187  0.0311  0.0595  0.0691
  0.0632
 -2.3290 -2.3358 -2.3586 -2.3873 -2.4050 -2.3818 -2.2616 -1.9471 -1.5005 -1.1073
 -0.7956 -0.5672 -0.4083 -0.3001 -0.2231 -0.1005 -0.0253  0.0234  0.0510  0.0603
  0.0545  0.0370
 -2.1616 -2.1354 -2.1294 -2.1369 -2.1455 -2.1339 -2.0669 -1.8813 -1.5392 -1.1674
 -0.8502 -0.6091 -0.4376 -0.3185 -0.2351 -0.1069 -0.0315  0.0162  0.0434  0.0529
  0.0476  0.0310  0.0056 -0.0273
 -2.0315 -1.9717 -1.9333 -1.9126 -1.9021 -1.8884 -1.8483 -1.7432 -1.5217 -1.2064
 -0.9035 -0.6547 -0.4714 -0.3410 -0.2495 -0.1134 -0.0371  0.0099  0.0366  0.0465
  0.0418  0.0259  0.0018 -0.0290 -0.0659 -0.1085 -0.1579 -0.2140 -0.2706 -0.3273
 -1.9198 -1.8383 -1.7735 -1.7239 -1.6881 -1.6596 -1.6255 -1.5634 -1.4331 -1.2095
 -0.9411 -0.6988 -0.5071 -0.3663 -0.2662 -0.1198 -0.0416  0.0048  0.0308  0.0410
  0.0370  0.0218 -0.0015 -0.0310 -0.0657 -0.1054 -0.1505 -0.2016 -0.2587 -0.3161
 -0.3731
 -1.7347 -1.6764 -1.6184 -1.5615 -1.5086 -1.4618 -1.4181 -1.3691 -1.2922 -1.1545
 -0.9503 -0.7315 -0.5403 -0.3926 -0.2844 -0.1261 -0.0449  0.0014  0.0265  0.0365
  0.0332  0.0186 -0.0041 -0.0327 -0.0661 -0.1039 -0.1465 -0.1937 -0.2461 -0.3041
 -0.3624
 -1.5807 -1.4703 -1.3928 -1.3441 -1.3098 -1.2756 -1.2339 -1.1844 -1.1275 -1.0425
 -0.9101 -0.7360 -0.5606 -0.4133 -0.3005 -0.1310 -0.0460  0.0005  0.0246  0.0338
  0.0307  0.0166 -0.0059 -0.0343 -0.0670 -0.1037 -0.1448 -0.1899 -0.2392 -0.2931
 -0.3517
 -1.5352 -1.3905 -1.2666 -1.1697 -1.0994 -1.0519 -1.0174 -0.9865 -0.9509 -0.8994
 -0.8205 -0.7049 -0.5648 -0.4298 -0.3170 -0.1373 -0.0470  0.0011  0.0247  0.0329
  0.0297  0.0161 -0.0060 -0.0342 -0.0667 -0.1029 -0.1431 -0.1870 -0.2346 -0.2857
 -0.3402
 -1.5377 -1.3757 -1.2286 -1.0999 -0.9933 -0.9100 -0.8473 -0.7985 -0.7571 -0.7168
 -0.6708 -0.6074 -0.5190 -0.4170 -0.3189 -0.1422 -0.0471  0.0035  0.0273  0.0346
  0.0307  0.0172 -0.0045 -0.0327 -0.0653 -0.1015 -0.1414 -0.1849 -0.2316 -0.2813
 -0.3337
 -1.5743 -1.3982 -1.2360 -1.0889 -0.9594 -0.8492 -0.7590 -0.6868 -0.6280 -0.5768
 -0.5279 -0.4769 -0.4194 -0.3522 -0.3062 -0.1457 -0.0463  0.0077  0.0324
