 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = BX   
 -7.5516 -7.3621 -7.1821 -7.0074 -6.8285 -6.6239 -6.3489 -5.9518 -5.4885 -5.0535
 -4.6967 -4.4133 -4.1797 -3.9769 -3.7939 -3.4037 -3.0935 -2.8393 -2.6210 -2.4288
 -2.2587 -2.1074
 -7.3063 -7.0914 -6.8813 -6.6829 -6.4900 -6.2898 -6.0593 -5.7495 -5.3695 -4.9865
 -4.6514 -4.3751 -4.1447 -3.9443 -3.7628 -3.3710 -3.0583 -2.8068 -2.5951 -2.4112
 -2.2502 -2.1080 -1.9828 -1.8730
 -7.1557 -6.8893 -6.6562 -6.4362 -6.2234 -6.0133 -5.7973 -5.5476 -5.2414 -4.9138
 -4.6087 -4.3453 -4.1208 -3.9240 -3.7451 -3.3528 -3.0361 -2.7847 -2.5778 -2.4003
 -2.2465 -2.1120 -1.9939 -1.8904 -1.8000 -1.7209 -1.6482 -1.5796 -1.5239 -1.4876
 -7.1067 -6.7297 -6.4194 -6.1674 -5.9553 -5.7598 -5.5612 -5.3485 -5.1032 -4.8308
 -4.5617 -4.3174 -4.1026 -3.9116 -3.7368 -3.3470 -3.0252 -2.7712 -2.5667 -2.3943
 -2.2463 -2.1182 -2.0065 -1.9091 -1.8245 -1.7514 -1.6865 -1.6266 -1.5710 -1.5267
 -1.5003
 -7.1869 -6.7300 -6.3345 -6.0009 -5.7227 -5.4870 -5.2818 -5.0960 -4.9109 -4.7106
 -4.4975 -4.2851 -4.0859 -3.9038 -3.7350 -3.3514 -3.0250 -2.7659 -2.5612 -2.3921
 -2.2484 -2.1253 -2.0195 -1.9279 -1.8490 -1.7808 -1.7212 -1.6688 -1.6216 -1.5781
 -1.5440
 -7.3633 -6.8377 -6.3753 -5.9757 -5.6362 -5.3501 -5.1065 -4.8940 -4.7029 -4.5268
 -4.3630 -4.2068 -4.0504 -3.8913 -3.7335 -3.3616 -3.0324 -2.7667 -2.5588 -2.3909
 -2.2503 -2.1312 -2.0302 -1.9442 -1.8710 -1.8087 -1.7551 -1.7082 -1.6668 -1.6300
 -1.5977
 -7.6539 -7.0529 -6.5248 -6.0645 -5.6696 -5.3353 -5.0535 -4.8140 -4.6065 -4.4224
 -4.2572 -4.1095 -3.9757 -3.8492 -3.7209 -3.3806 -3.0532 -2.7799 -2.5658 -2.3958
 -2.2562 -2.1395 -2.0420 -1.9604 -1.8922 -1.8352 -1.7874 -1.7463 -1.7103 -1.6789
 -1.6516
 -8.0069 -7.3527 -6.7602 -6.2418 -5.7928 -5.4106 -5.0887 -4.8178 -4.5881 -4.3903
 -4.2169 -4.0629 -3.9246 -3.7986 -3.6809 -3.3900 -3.0818 -2.8021 -2.5796 -2.4049
 -2.2641 -2.1481 -2.0525 -1.9741 -1.9100 -1.8578 -1.8155 -1.7803 -1.7501 -1.7242
 -1.7017
 -8.3293 -7.6661 -7.0458 -6.4828 -5.9862 -5.5583 -5.1957 -4.8904 -4.6329 -4.4139
 -4.2251 -4.0597 -3.9124 -3.7791 -3.6135 -3.3898 -3.1182 -2.8333 -2.6002
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = BX   
 -9.0975 -8.9840 -8.8662 -8.6804 -8.3973 -8.0020 -7.4835 -6.8334 -6.0986 -5.4835
 -5.0417 -4.7197 -4.4669 -4.2550 -4.0667 -3.6760 -3.3574 -3.0807 -2.8261
 -8.5610 -8.4353 -8.3115 -8.1771 -8.0054 -7.7447 -7.2922 -6.6178 -5.9278 -5.3463
 -4.9181 -4.6029 -4.3550 -4.1462 -3.9617 -3.5740 -3.2598 -2.9903 -2.7501 -2.5313
 -8.0980 -7.9573 -7.8228 -7.6867 -7.5303 -7.3159 -6.9696 -6.4284 -5.8137 -5.2660
 -4.8449 -4.5297 -4.2824 -4.0747 -3.8911 -3.5031 -3.1903 -2.9275 -2.6978 -2.4922
 -2.3101
 -7.7161 -7.5562 -7.4049 -7.2587 -7.1065 -6.9229 -6.6571 -6.2381 -5.7172 -5.2114
 -4.8000 -4.4835 -4.2347 -4.0270 -3.8439 -3.4548 -3.1413 -2.8826 -2.6604 -2.4643
 -2.2904 -2.1355
 -7.4288 -7.2402 -7.0651 -6.8996 -6.7388 -6.5658 -6.3514 -6.0351 -5.6109 -5.1620
 -4.7682 -4.4537 -4.2035 -3.9953 -3.8127 -3.4226 -3.1068 -2.8499 -2.6335 -2.4447
 -2.2789 -2.1326 -2.0029 -1.8883
 -7.2549 -7.0216 -6.8110 -6.6181 -6.4356 -6.2555 -6.0624 -5.8170 -5.4844 -5.1018
 -4.7383 -4.4329 -4.1832 -3.9752 -3.7932 -3.4033 -3.0839 -2.8268 -2.6145 -2.4315
 -2.2722 -2.1328 -2.0101 -1.9019 -1.8068 -1.7226 -1.6465 -1.5746 -1.5187 -1.4812
 -7.1240 -6.8259 -6.5828 -6.3821 -6.1920 -6.0017 -5.8074 -5.5973 -5.3369 -5.0232
 -4.7018 -4.4135 -4.1696 -3.9634 -3.7829 -3.3949 -3.0718 -2.8118 -2.6015 -2.4233
 -2.2692 -2.1356 -2.0191 -1.9169 -1.8275 -1.7494 -1.6808 -1.6192 -1.5613 -1.5173
 -1.4904
 -7.1517 -6.7485 -6.4097 -6.1338 -5.9090 -5.7187 -5.5439 -5.3650 -5.1623 -4.9188
 -4.6505 -4.3899 -4.1581 -3.9568 -3.7793 -3.3961 -3.0702 -2.8054 -2.5942 -2.4191
 -2.2692 -2.1401 -2.0288 -1.9323 -1.8485 -1.7759 -1.7133 -1.6586 -1.6098 -1.5650
 -1.5314
 -7.2843 -6.8093 -6.3938 -6.0391 -5.7419 -5.4931 -5.2790 -5.0898 -4.9110 -4.7289
 -4.5349 -4.3342 -4.1355 -3.9489 -3.7779 -3.4027 -3.0762 -2.8054 -2.5905 -2.4162
 -2.2693 -2.1440 -2.0372 -1.9459 -1.8675 -1.8004 -1.7434 -1.6944 -1.6519 -1.6149
 -1.5821
 -7.5344 -6.9859 -6.5024 -6.0815 -5.7204 -5.4145 -5.1554 -4.9316 -4.7323 -4.5487
 -4.3772 -4.2164 -4.0653 -3.9187 -3.7729 -3.4189 -3.0951 -2.8184 -2.5971 -2.4203
 -2.2744 -2.1513 -2.0476 -1.9603 -1.8866 -1.8245 -1.7728 -1.7293 -1.6923 -1.6608
 -1.6340
 -7.8898 -7.2682 -6.7138 -6.2284 -5.8075 -5.4474 -5.1420 -4.8825 -4.6595 -4.4633
 -4.2869 -4.1276 -3.9843 -3.8546 -3.7330 -3.4311 -3.1218 -2.8409 -2.6118 -2.4297
 -2.2822 -2.1598 -2.0578 -1.9733 -1.9034 -1.8457 -1.7989 -1.7607 -1.7292 -1.7029
 -1.6812
 -8.2765 -7.6147 -7.0085 -6.4610 -5.9842 -5.5708 -5.2183 -4.9196 -4.6664 -4.4497
 -4.2612 -4.0950 -3.9469 -3.8138 -3.6582 -3.4393 -3.1563 -2.8729 -2.6346
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = BX   
 -9.3141 -9.4441 -9.3906 -9.1724 -8.8064 -8.3072 -7.6879 -6.9799 -6.2705 -5.6184
 -5.1290 -4.7790 -4.5139 -4.2966 -4.1090 -3.7155 -3.3971 -3.1204 -2.8680
 -8.7793 -8.6782 -8.5710 -8.4538 -8.2929 -8.0052 -7.5113 -6.8130 -6.1165 -5.4922
 -5.0167 -4.6729 -4.4115 -4.1980 -4.0129 -3.6253 -3.3093 -3.0368 -2.7924 -2.5714
 -8.3023 -8.1842 -8.0692 -7.9527 -7.8108 -7.6016 -7.2440 -6.6691 -6.0205 -5.4248
 -4.9554 -4.6083 -4.3450 -4.1314 -3.9469 -3.5601 -3.2449 -2.9779 -2.7447 -2.5359
 -2.3498
 -7.8910 -7.7545 -7.6265 -7.5029 -7.3705 -7.2009 -6.9381 -6.5020 -5.9396 -5.3838
 -4.9207 -4.5695 -4.3013 -4.0856 -3.9008 -3.5136 -3.1981 -2.9347 -2.7079 -2.5074
 -2.3286 -2.1692
 -7.5574 -7.3988 -7.2510 -7.1122 -6.9772 -6.8251 -6.6235 -6.3052 -5.8480 -5.3466
 -4.9000 -4.5467 -4.2732 -4.0541 -3.8684 -3.4808 -3.1637 -2.9020 -2.6803 -2.4863
 -2.3148 -2.1633 -2.0288 -1.9093
 -7.3260 -7.1288 -6.9526 -6.7906 -6.6378 -6.4855 -6.3136 -6.0762 -5.7268 -5.2985
 -4.8821 -4.5329 -4.2562 -4.0336 -3.8464 -3.4587 -3.1394 -2.8775 -2.6595 -2.4711
 -2.3054 -2.1602 -2.0325 -1.9194 -1.8193 -1.7302 -1.6486 -1.5746 -1.5155 -1.4759
 -7.1691 -6.9074 -6.7348 -6.5454 -6.3686 -6.1996 -6.0294 -5.8349 -5.5717 -5.2266
 -4.8563 -4.5223 -4.2463 -4.0217 -3.8334 -3.4464 -3.1251 -2.8607 -2.6444 -2.4604
 -2.2999 -2.1599 -2.0378 -1.9307 -1.8364 -1.7534 -1.6805 -1.6143 -1.5531 -1.5089
 -1.4808
 -7.1168 -6.7737 -6.5003 -6.2879 -6.1126 -5.9502 -5.7821 -5.6018 -5.3921 -5.1244
 -4.8126 -4.5068 -4.2395 -4.0165 -3.8278 -3.4430 -3.1207 -2.8525 -2.6350 -2.4538
 -2.2975 -2.1618 -2.0445 -1.9427 -1.8540 -1.7764 -1.7093 -1.6510 -1.5991 -1.5520
 -1.5187
 -7.2008 -6.7750 -6.4095 -6.1065 -5.8605 -5.6585 -5.4861 -5.3274 -5.1621 -4.9659
 -4.7284 -4.4712 -4.2266 -4.0113 -3.8254 -3.4447 -3.1236 -2.8508 -2.6296 -2.4489
 -2.2957 -2.1635 -2.0504 -1.9534 -1.8698 -1.7975 -1.7359 -1.6833 -1.6384 -1.5997
 -1.5656
 -7.3995 -6.9027 -6.4665 -6.0896 -5.7706 -5.5042 -5.2794 -5.0835 -4.9059 -4.7353
 -4.5580 -4.3714 -4.1825 -3.9994 -3.8277 -3.4567 -3.1390 -2.8623 -2.6353 -2.4518
 -2.2994 -2.1697 -2.0593 -1.9659 -1.8866 -1.8190 -1.7623 -1.7149 -1.6754 -1.6426
 -1.6154
 -7.7217 -7.1433 -6.6360 -6.1927 -5.8098 -5.4829 -5.2057 -4.9692 -4.7624 -4.5754
 -4.4006 -4.2357 -4.0806 -3.9356 -3.7979 -3.4706 -3.1619 -2.8837 -2.6499 -2.4609
 -2.3068 -2.1778 -2.0691 -1.9781 -1.9021 -1.8386 -1.7864 -1.7437 -1.7094 -1.6816
 -1.6596
 -8.1305 -7.4887 -6.9080 -6.3979 -5.9524 -5.5682 -5.2394 -4.9594 -4.7198 -4.5116
 -4.3263 -4.1586 -4.0063 -3.8690 -3.7360 -3.4864 -3.1923 -2.9150 -2.6734
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = BX   
 -9.4898 -9.4435 -9.2796 -9.0105 -8.6470 -8.1986 -7.6737 -7.0799 -6.4283 -5.7734
 -5.2434 -4.8608 -4.5786 -4.3550 -4.1640 -3.7662 -3.4460 -3.1670 -2.9137
 -8.9679 -8.8873 -8.8079 -8.7096 -8.5100 -8.1604 -7.6308 -6.9508 -6.2905 -5.6557
 -5.1405 -4.7633 -4.4838 -4.2624 -4.0752 -3.6872 -3.3678 -3.0917 -2.8465 -2.6242
 -8.4885 -8.3883 -8.3007 -8.2035 -8.0731 -7.8618 -7.4748 -6.8547 -6.2076 -5.5952
 -5.0862 -4.7053 -4.4216 -4.1987 -4.0115 -3.6259 -3.3091 -3.0375 -2.7995 -2.5868
 -2.3940
 -8.0609 -7.9457 -7.8398 -7.7371 -7.6208 -7.4584 -7.1924 -6.7326 -6.1417 -5.5617
 -5.0593 -4.6726 -4.3810 -4.1537 -3.9650 -3.5796 -3.2638 -2.9962 -2.7640 -2.5586
 -2.3741 -2.2089
 -7.6943 -7.5598 -7.4354 -7.3193 -7.2049 -7.0679 -6.8728 -6.5487 -6.0646 -5.5314
 -5.0464 -4.6556 -4.3559 -4.1222 -3.9306 -3.5444 -3.2285 -2.9633 -2.7362 -2.5368
 -2.3591 -2.2010 -2.0607 -1.9362
 -7.4072 -7.2451 -7.0975 -6.9614 -6.8331 -6.7028 -6.5466 -6.3147 -5.9536 -5.4927
 -5.0351 -4.6477 -4.3419 -4.1015 -3.9061 -3.5185 -3.2018 -2.9371 -2.7138 -2.5197
 -2.3478 -2.1956 -2.0616 -1.9432 -1.8379 -1.7431 -1.6550 -1.5749 -1.5157 -1.4727
 -7.2337 -7.0249 -6.8399 -6.6754 -6.5251 -6.3824 -6.2358 -6.0561 -5.7943 -5.4272
 -5.0171 -4.6422 -4.3345 -4.0896 -3.8904 -3.5014 -3.1841 -2.9178 -2.6963 -2.5067
 -2.3398 -2.1927 -2.0640 -1.9513 -1.8519 -1.7637 -1.6854 -1.6131 -1.5481 -1.5027
 -1.4723
 -7.0964 -6.8325 -6.6175 -6.4423 -6.2835 -6.1234 -5.9654 -5.8013 -5.5999 -5.3235
 -4.9795 -4.6331 -4.3327 -4.0852 -3.8826 -3.4924 -3.1758 -2.9068 -2.6844 -2.4974
 -2.3349 -2.1921 -2.0680 -1.9602 -1.8661 -1.7835 -1.7112 -1.6478 -1.5910 -1.5406
 -1.5071
 -7.1245 -6.7476 -6.4372 -6.1892 -5.9971 -5.8426 -5.7028 -5.5556 -5.3863 -5.1751
 -4.9058 -4.6060 -4.3234 -4.0811 -3.8788 -3.4886 -3.1742 -2.9026 -2.6768 -2.4901
 -2.3306 -2.1916 -2.0714 -1.9680 -1.8788 -1.8013 -1.7344 -1.6769 -1.6280 -1.5857
 -1.5492
 -7.2723 -6.8239 -6.4330 -6.1012 -5.8282 -5.6062 -5.4222 -5.2638 -5.1171 -4.9616
 -4.7730 -4.5460 -4.3055 -4.0808 -3.8836 -3.4954 -3.1843 -2.9115 -2.6807 -2.4910
 -2.3324 -2.1960 -2.0786 -1.9785 -1.8932 -1.8202 -1.7580 -1.7055 -1.6618 -1.6259
 -1.5970
 -7.5360 -7.0145 -6.5552 -6.1550 -5.8116 -5.5223 -5.2802 -5.0743 -4.8929 -4.7261
 -4.5635 -4.3940 -4.2172 -4.0408 -3.8728 -3.5078 -3.2020 -2.9298 -2.6941 -2.4991
 -2.3386 -2.2030 -2.0875 -1.9896 -1.9072 -1.8378 -1.7798 -1.7318 -1.6928 -1.6621
 -1.6390
 -7.9221 -7.3205 -6.7871 -6.3203 -5.9133 -5.5630 -5.2640 -5.0099 -4.7913 -4.5987
 -4.4229 -4.2577 -4.1018 -3.9547 -3.8464 -3.5258 -3.2273 -2.9575 -2.7170
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = BX   
 -9.6175 -9.5228 -9.3281 -9.0438 -8.6795 -8.2430 -7.7418 -7.1821 -6.5710 -5.9381
 -5.3783 -4.9619 -4.6591 -4.4249 -4.2304 -3.8296 -3.5026 -3.2197 -2.9633
 -9.1122 -9.4867 -9.5781 -9.4154 -9.0244 -8.4274 -7.7033 -7.0628 -6.4469 -5.8265
 -5.2827 -4.8722 -4.5708 -4.3386 -4.1470 -3.7580 -3.4338 -3.1526 -2.9039 -2.6788
 -8.6386 -8.8448 -8.5040 -8.4290 -8.3098 -8.0924 -7.6262 -6.9825 -6.3707 -5.7669
 -5.2342 -4.8201 -4.5124 -4.2768 -4.0846 -3.6991 -3.3808 -3.1042 -2.8607 -2.6433
 -2.4462
 -8.2050 -8.1130 -8.0321 -7.9522 -7.8513 -7.6927 -7.4147 -6.9154 -6.3170 -5.7352
 -5.2125 -4.7928 -4.4747 -4.2321 -4.0368 -3.6516 -3.3368 -3.0654 -2.8273 -2.6161
 -2.4267 -2.2552
 -7.8200 -7.7076 -7.6065 -7.5135 -7.4183 -7.2922 -7.0974 -6.7622 -6.2553 -5.7083
 -5.2017 -4.7798 -4.4528 -4.2009 -4.0003 -3.6130 -3.2999 -3.0326 -2.8000 -2.5949
 -2.4112 -2.2461 -2.0990 -1.9677
 -7.4966 -7.3614 -7.2380 -7.1255 -7.0193 -6.9069 -6.7605 -6.5291 -6.1559 -5.6745
 -5.1939 -4.7760 -4.4414 -4.1806 -3.9736 -3.5824 -3.2701 -3.0045 -2.7766 -2.5768
 -2.3987 -2.2393 -2.0980 -1.9733 -1.8628 -1.7612 -1.6658 -1.5834 -1.5204 -1.4728
 -7.2667 -7.0928 -6.9386 -6.8014 -6.6757 -6.5556 -6.4273 -6.2580 -5.9963 -5.6134
 -5.1783 -4.7741 -4.4365 -4.1693 -3.9558 -3.5595 -3.2480 -2.9824 -2.7569 -2.5617
 -2.3888 -2.2343 -2.0984 -1.9790 -1.8746 -1.7815 -1.6959 -1.6163 -1.5484 -1.5000
 -1.4660
 -7.1061 -6.9052 -6.7221 -6.5551 -6.4026 -6.2619 -6.1262 -5.9813 -5.7895 -5.5098
 -5.1444 -4.7671 -4.4361 -4.1653 -3.9463 -3.5448 -3.2344 -2.9682 -2.7422 -2.5500
 -2.3815 -2.2318 -2.1001 -1.9854 -1.8854 -1.7973 -1.7200 -1.6504 -1.5867 -1.5331
 -1.4978
 -7.0557 -6.7328 -6.4831 -6.2936 -6.1475 -6.0140 -5.8744 -5.7263 -5.5629 -5.3535
 -5.0713 -4.7431 -4.4295 -4.1615 -3.9411 -3.5353 -3.2271 -2.9601 -2.7320 -2.5399
 -2.3747 -2.2291 -2.1013 -1.9908 -1.8953 -1.8122 -1.7399 -1.6773 -1.6226 -1.5747
 -1.5351
 -7.1548 -6.7511 -6.4053 -6.1216 -5.8973 -5.7216 -5.5808 -5.4574 -5.3283 -5.1699
 -4.9614 -4.6993 -4.4206 -4.1647 -3.9459 -3.5370 -3.2307 -2.9648 -2.7332 -2.5386
 -2.3741 -2.2314 -2.1068 -1.9994 -1.9075 -1.8285 -1.7608 -1.7027 -1.6539 -1.6134
 -1.5803
 -7.3630 -6.8910 -6.4761 -6.1176 -5.8155 -5.5668 -5.3634 -5.1934 -5.0456 -4.9079
 -4.7618 -4.5843 -4.3719 -4.1512 -3.9472 -3.5457 -3.2420 -2.9783 -2.7441 -2.5448
 -2.3784 -2.2367 -2.1143 -2.0091 -1.9198 -1.8442 -1.7804 -1.7266 -1.6823 -1.6470
 -1.6197
 -7.6984 -7.1465 -6.6616 -6.2372 -5.8695 -5.5553 -5.2904 -5.0675 -4.8766 -4.7072
 -4.5502 -4.3974 -4.2392 -4.0746 -3.9450 -3.5614 -3.2610 -3.0006 -2.7647
