 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -5.1373 -5.0777 -4.8231 -4.4878 -4.1881 -3.9341 -3.7104 -3.5187 -3.3515 -3.2025
 -3.0691 -2.9454 -2.8310 -2.7260 -2.6304 -2.4328 -2.2845 -2.1702 -2.0783 -2.0022
 -1.9392 -1.8880
 -5.0311 -4.7688 -4.7018 -4.5226 -4.2311 -3.9601 -3.7267 -3.5252 -3.3523 -3.2008
 -3.0669 -2.9442 -2.8305 -2.7259 -2.6302 -2.4310 -2.2817 -2.1680 -2.0779 -2.0043
 -1.9441 -1.8956 -1.8570 -1.8258
 -5.0943 -4.7098 -4.4555 -4.3450 -4.2411 -4.0013 -3.7584 -3.5466 -3.3640 -3.2070
 -3.0700 -2.9478 -2.8350 -2.7309 -2.6352 -2.4343 -2.2829 -2.1683 -2.0789 -2.0070
 -1.9490 -1.9028 -1.8666 -1.8376 -1.8138 -1.7959 -1.7851 -1.7816 -1.7852 -1.7947
 -5.2514 -4.7777 -4.4331 -4.1888 -4.0384 -3.9489 -3.7922 -3.5811 -3.3888 -3.2225
 -3.0793 -2.9549 -2.8427 -2.7392 -2.6437 -2.4414 -2.2872 -2.1708 -2.0809 -2.0098
 -1.9534 -1.9092 -1.8751 -1.8488 -1.8275 -1.8101 -1.7980 -1.7925 -1.7944 -1.8029
 -1.8174
 -5.4895 -4.9319 -4.5091 -4.1946 -3.9624 -3.7961 -3.6782 -3.5714 -3.4209 -3.2500
 -3.0975 -2.9668 -2.8532 -2.7501 -2.6549 -2.4515 -2.2947 -2.1753 -2.0838 -2.0125
 -1.9569 -1.9143 -1.8823 -1.8586 -1.8401 -1.8256 -1.8146 -1.8082 -1.8075 -1.8136
 -1.8269
 -5.7859 -5.1596 -4.6610 -4.2775 -3.9874 -3.7681 -3.6006 -3.4667 -3.3545 -3.2451
 -3.1187 -2.9841 -2.8652 -2.7614 -2.6665 -2.4624 -2.3032 -2.1808 -2.0866 -2.0141
 -1.9587 -1.9171 -1.8870 -1.8658 -1.8506 -1.8393 -1.8313 -1.8266 -1.8251 -1.8286
 -1.8388
 -6.0715 -5.4287 -4.8873 -4.4374 -4.0848 -3.8143 -3.6064 -3.4424 -3.3064 -3.1880
 -3.0820 -2.9811 -2.8778 -2.7756 -2.6819 -2.4776 -2.3158 -2.1901 -2.0925 -2.0173
 -1.9608 -1.9193 -1.8903 -1.8711 -1.8589 -1.8512 -1.8467 -1.8447 -1.8452 -1.8490
 -1.8560
 -6.4104 -5.7322 -5.1517 -4.6597 -4.2501 -3.9233 -3.6686 -3.4697 -3.3105 -3.1770
 -3.0598 -2.9547 -2.8595 -2.7707 -2.6872 -2.4934 -2.3302 -2.2015 -2.1003 -2.0216
 -1.9627 -1.9202 -1.8914 -1.8735 -1.8638 -1.8596 -1.8590 -1.8608 -1.8643 -1.8699
 -1.8771
 -6.8026 -6.0700 -5.4282 -4.9156 -4.4693 -4.0944 -3.7895 -3.5472 -3.3552 -3.1999
 -3.0697 -2.9562 -2.8547 -2.7634 -2.6824 -2.5098 -2.3464 -2.2150 -2.1100
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -5.3642 -5.0003 -4.6930 -4.4368 -4.1775 -3.9538 -3.7562 -3.5778 -3.4164 -3.2699
 -3.1359 -3.0110 -2.8955 -2.7897 -2.6931 -2.4877 -2.3219 -2.1929 -2.0859
 -5.4565 -5.0349 -4.6858 -4.4021 -4.1507 -3.9195 -3.7182 -3.5381 -3.3723 -3.2296
 -3.0961 -2.9720 -2.8574 -2.7523 -2.6564 -2.4558 -2.3006 -2.1776 -2.0769 -1.9920
 -5.5097 -5.1082 -4.7268 -4.4100 -4.1496 -3.9092 -3.6999 -3.5182 -3.3508 -3.2077
 -3.0753 -2.9520 -2.8380 -2.7333 -2.6377 -2.4382 -2.2860 -2.1671 -2.0710 -1.9907
 -1.9229
 -5.1839 -5.1359 -4.7937 -4.4534 -4.1638 -3.9188 -3.6995 -3.5115 -3.3458 -3.1976
 -3.0659 -2.9436 -2.8301 -2.7256 -2.6299 -2.4297 -2.2781 -2.1614 -2.0682 -1.9910
 -1.9265 -1.8734
 -5.0433 -4.8919 -4.7980 -4.5103 -4.2062 -3.9420 -3.7159 -3.5176 -3.3471 -3.1964
 -3.0638 -2.9423 -2.8295 -2.7254 -2.6295 -2.4278 -2.2751 -2.1590 -2.0673 -1.9927
 -1.9308 -1.8801 -1.8396 -1.8074
 -5.0748 -4.7177 -4.5366 -4.4741 -4.2525 -3.9837 -3.7437 -3.5367 -3.3581 -3.2032
 -3.0668 -2.9457 -2.8336 -2.7299 -2.6342 -2.4309 -2.2760 -2.1591 -2.0683 -1.9950
 -1.9351 -1.8866 -1.8481 -1.8178 -1.7939 -1.7754 -1.7647 -1.7630 -1.7672 -1.7780
 -5.2264 -4.7594 -4.4360 -4.2351 -4.1496 -4.0140 -3.7854 -3.5684 -3.3806 -3.2170
 -3.0762 -2.9524 -2.8409 -2.7378 -2.6423 -2.4379 -2.2804 -2.1614 -2.0702 -1.9977
 -1.9393 -1.8925 -1.8559 -1.8276 -1.8055 -1.7883 -1.7765 -1.7713 -1.7745 -1.7840
 -1.7998
 -5.4863 -4.9064 -4.4913 -4.1928 -3.9869 -3.8612 -3.7661 -3.6061 -3.4150 -3.2426
 -3.0930 -2.9639 -2.8509 -2.7482 -2.6530 -2.4479 -2.2878 -2.1661 -2.0732 -2.0005
 -1.9429 -1.8975 -1.8626 -1.8364 -1.8165 -1.8013 -1.7906 -1.7844 -1.7846 -1.7926
 -1.8070
 -5.8104 -5.1482 -4.6362 -4.2595 -3.9819 -3.7798 -3.6339 -3.5239 -3.4144 -3.2723
 -3.1183 -2.9807 -2.8628 -2.7591 -2.6642 -2.4589 -2.2966 -2.1720 -2.0766 -2.0026
 -1.9450 -1.9006 -1.8672 -1.8429 -1.8255 -1.8129 -1.8045 -1.7998 -1.7995 -1.8046
 -1.8169
 -6.2216 -5.4726 -4.8751 -4.4142 -4.0664 -3.8057 -3.6098 -3.4589 -3.3362 -3.2287
 -3.1219 -3.0051 -2.8837 -2.7758 -2.6804 -2.4745 -2.3099 -2.1821 -2.0833 -2.0068
 -1.9480 -1.9035 -1.8709 -1.8482 -1.8330 -1.8232 -1.8177 -1.8154 -1.8165 -1.8203
 -1.8308
 -6.7680 -5.8796 -5.1795 -4.6491 -4.2288 -3.9046 -3.6575 -3.4676 -3.3176 -3.1922
 -3.0819 -2.9813 -2.8848 -2.7883 -2.6953 -2.4921 -2.3255 -2.1946 -2.0924 -2.0125
 -1.9513 -1.9057 -1.8732 -1.8513 -1.8379 -1.8308 -1.8284 -1.8293 -1.8331 -1.8396
 -1.8492
 -7.4495 -6.3692 -5.4998 -4.9361 -4.4613 -4.0753 -3.7708 -3.5341 -3.3492 -3.2009
 -3.0768 -2.9679 -2.8698 -2.7798 -2.7089 -2.5117 -2.3434 -2.2095 -2.1039
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -5.2867 -4.9494 -4.6598 -4.4133 -4.1543 -3.9404 -3.7495 -3.5724 -3.4103 -3.2639
 -3.1322 -3.0093 -2.8952 -2.7902 -2.6938 -2.4870 -2.3190 -2.1868 -2.0783
 -5.3735 -4.9778 -4.6492 -4.3812 -4.1329 -3.9082 -3.7110 -3.5305 -3.3679 -3.2251
 -3.0954 -2.9732 -2.8598 -2.7555 -2.6598 -2.4572 -2.2986 -2.1724 -2.0697 -1.9838
 -5.4910 -5.0554 -4.6850 -4.3833 -4.1334 -3.8982 -3.6942 -3.5142 -3.3471 -3.2063
 -3.0756 -2.9539 -2.8412 -2.7373 -2.6418 -2.4403 -2.2844 -2.1623 -2.0639 -1.9820
 -1.9129
 -5.4271 -5.1335 -4.7560 -4.4225 -4.1455 -3.9090 -3.6933 -3.5081 -3.3441 -3.1964
 -3.0664 -2.9454 -2.8331 -2.7293 -2.6338 -2.4317 -2.2764 -2.1564 -2.0609 -1.9819
 -1.9157 -1.8607
 -5.1015 -5.0409 -4.8153 -4.4853 -4.1834 -3.9291 -3.7078 -3.5138 -3.3453 -3.1953
 -3.0640 -2.9437 -2.8319 -2.7283 -2.6327 -2.4293 -2.2729 -2.1534 -2.0597 -1.9831
 -1.9192 -1.8663 -1.8236 -1.7900
 -5.0588 -4.7544 -4.6770 -4.5228 -4.2384 -3.9665 -3.7338 -3.5314 -3.3553 -3.2023
 -3.0666 -2.9464 -2.8353 -2.7321 -2.6366 -2.4317 -2.2732 -2.1530 -2.0600 -1.9849
 -1.9230 -1.8721 -1.8311 -1.7989 -1.7741 -1.7557 -1.7452 -1.7437 -1.7484 -1.7604
 -5.1871 -4.7441 -4.4573 -4.3353 -4.2461 -4.0148 -3.7723 -3.5594 -3.3754 -3.2150
 -3.0756 -2.9526 -2.8418 -2.7392 -2.6439 -2.4382 -2.2772 -2.1549 -2.0615 -1.9873
 -1.9268 -1.8775 -1.8382 -1.8077 -1.7842 -1.7664 -1.7543 -1.7498 -1.7537 -1.7639
 -1.7809
 -5.4509 -4.8689 -4.4749 -4.2026 -4.0427 -3.9624 -3.8103 -3.6004 -3.4065 -3.2380
 -3.0911 -2.9635 -2.8511 -2.7488 -2.6539 -2.4478 -2.2844 -2.1595 -2.0644 -1.9900
 -1.9304 -1.8824 -1.8446 -1.8156 -1.7938 -1.7775 -1.7658 -1.7598 -1.7611 -1.7702
 -1.7856
 -5.7773 -5.1079 -4.6013 -4.2413 -3.9832 -3.8078 -3.6973 -3.5961 -3.4423 -3.2693
 -3.1135 -2.9788 -2.8621 -2.7589 -2.6642 -2.4582 -2.2929 -2.1653 -2.0678 -1.9922
 -1.9326 -1.8855 -1.8491 -1.8217 -1.8018 -1.7874 -1.7780 -1.7729 -1.7728 -1.7792
 -1.7931
 -6.2781 -5.4633 -4.8371 -4.3808 -4.0464 -3.8009 -3.6222 -3.4912 -3.3866 -3.2782
 -3.1474 -3.0084 -2.8834 -2.7754 -2.6799 -2.4735 -2.3063 -2.1756 -2.0750 -1.9970
 -1.9362 -1.8890 -1.8532 -1.8270 -1.8087 -1.7965 -1.7893 -1.7861 -1.7871 -1.7928
 -1.8038
 -6.9400 -5.9351 -5.1679 -4.6148 -4.1965 -3.8830 -3.6480 -3.4706 -3.3332 -3.2194
 -3.1171 -3.0150 -2.9072 -2.7972 -2.6983 -2.4915 -2.3226 -2.1888 -2.0849 -2.0037
 -1.9406 -1.8923 -1.8563 -1.8307 -1.8137 -1.8035 -1.7986 -1.7980 -1.8011 -1.8079
 -1.8187
 -7.7630 -6.5233 -5.5434 -4.9263 -4.4309 -4.0442 -3.7477 -3.5209 -3.3459 -3.2069
 -3.0907 -2.9881 -2.8933 -2.8021 -2.7194 -2.5122 -2.3418 -2.2049 -2.0975
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -5.2228 -4.9273 -4.6545 -4.4024 -4.1484 -3.9195 -3.7196 -3.5438 -3.3878 -3.2481
 -3.1216 -3.0056 -2.8977 -2.7961 -2.6998 -2.4919 -2.3214 -2.1829 -2.0730
 -5.3242 -4.9404 -4.6264 -4.3754 -4.1275 -3.9055 -3.7098 -3.5304 -3.3691 -3.2295
 -3.1000 -2.9793 -2.8674 -2.7639 -2.6685 -2.4644 -2.3023 -2.1715 -2.0662 -1.9783
 -5.4431 -5.0079 -4.6526 -4.3694 -4.1269 -3.8942 -3.6939 -3.5141 -3.3486 -3.2095
 -3.0805 -2.9604 -2.8490 -2.7459 -2.6509 -2.4480 -2.2886 -2.1627 -2.0611 -1.9768
 -1.9058
 -5.4911 -5.1048 -4.7189 -4.3978 -4.1375 -3.9036 -3.6912 -3.5084 -3.3452 -3.1991
 -3.0706 -2.9511 -2.8400 -2.7372 -2.6422 -2.4390 -2.2803 -2.1565 -2.0577 -1.9763
 -1.9079 -1.8506
 -5.2442 -5.1212 -4.7998 -4.4585 -4.1653 -3.9249 -3.7047 -3.5130 -3.3463 -3.1965
 -3.0673 -2.9484 -2.8377 -2.7350 -2.6399 -2.4356 -2.2760 -2.1529 -2.0560 -1.9768
 -1.9106 -1.8554 -1.8102 -1.7745
 -5.0583 -4.8544 -4.7854 -4.5226 -4.2199 -3.9531 -3.7303 -3.5287 -3.3558 -3.2042
 -3.0691 -2.9502 -2.8400 -2.7376 -2.6425 -2.4370 -2.2754 -2.1516 -2.0555 -1.9781
 -1.9138 -1.8603 -1.8167 -1.7822 -1.7556 -1.7370 -1.7269 -1.7248 -1.7296 -1.7423
 -5.1480 -4.7388 -4.5180 -4.4623 -4.2679 -4.0037 -3.7620 -3.5562 -3.3740 -3.2159
 -3.0781 -2.9556 -2.8456 -2.7437 -2.6488 -2.4424 -2.2785 -2.1526 -2.0563 -1.9798
 -1.9171 -1.8652 -1.8231 -1.7899 -1.7645 -1.7458 -1.7336 -1.7292 -1.7329 -1.7434
 -1.7614
 -5.3842 -4.8315 -4.4657 -4.2351 -4.1460 -4.0303 -3.8098 -3.5924 -3.4028 -3.2370
 -3.0922 -2.9660 -2.8540 -2.7523 -2.6578 -2.4511 -2.2850 -2.1566 -2.0587 -1.9821
 -1.9203 -1.8698 -1.8290 -1.7972 -1.7730 -1.7553 -1.7433 -1.7370 -1.7381 -1.7474
 -1.7633
 -5.7017 -5.0509 -4.5653 -4.2284 -3.9984 -3.8677 -3.7835 -3.6300 -3.4397 -3.2646
 -3.1115 -2.9799 -2.8641 -2.7613 -2.6671 -2.4607 -2.2931 -2.1620 -2.0617 -1.9841
 -1.9225 -1.8728 -1.8333 -1.8028 -1.7801 -1.7637 -1.7530 -1.7472 -1.7469 -1.7535
 -1.7683
 -6.2609 -5.4159 -4.7844 -4.3451 -4.0300 -3.8046 -3.6515 -3.5491 -3.4468 -3.3048
 -3.1488 -3.0071 -2.8842 -2.7770 -2.6818 -2.4752 -2.3061 -2.1721 -2.0688 -1.9889
 -1.9263 -1.8766 -1.8377 -1.8082 -1.7867 -1.7718 -1.7626 -1.7581 -1.7583 -1.7640
 -1.7758
 -6.9992 -5.9265 -5.1244 -4.5659 -4.1611 -3.8635 -3.6440 -3.4831 -3.3634 -3.2634
 -3.1594 -3.0403 -2.9146 -2.7998 -2.7004 -2.4928 -2.3222 -2.1855 -2.0790 -1.9961
 -1.9312 -1.8805 -1.8415 -1.8124 -1.7918 -1.7783 -1.7709 -1.7682 -1.7699 -1.7763
 -1.7875
 -7.9165 -6.5827 -5.5853 -4.8888 -4.3863 -4.0088 -3.7254 -3.5112 -3.3485 -3.2213
 -3.1154 -3.0191 -2.9230 -2.8238 -2.7229 -2.5135 -2.3414 -2.2022 -2.0923
