 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.3237 -3.3171 -3.1645 -2.9289 -2.7017 -2.5020 -2.3251 -2.1803 -2.0629 -1.9641
 -1.8794 -1.8027 -1.7324 -1.6673 -1.6065 -1.4724 -1.3648 -1.2862 -1.2351 -1.2053
 -1.1906 -1.1869
 -3.2254 -3.0574 -3.0376 -2.9354 -2.7314 -2.5273 -2.3456 -2.1890 -2.0611 -1.9566
 -1.8696 -1.7934 -1.7242 -1.6607 -1.6017 -1.4720 -1.3674 -1.2904 -1.2402 -1.2112
 -1.1970 -1.1936 -1.1980 -1.2081
 -3.2424 -2.9967 -2.8266 -2.7660 -2.7161 -2.5527 -2.3726 -2.2102 -2.0703 -1.9558
 -1.8625 -1.7851 -1.7163 -1.6539 -1.5964 -1.4710 -1.3698 -1.2943 -1.2446 -1.2159
 -1.2022 -1.1991 -1.2040 -1.2143 -1.2282 -1.2472 -1.2726 -1.3040 -1.3396 -1.3760
 -3.3009 -3.0211 -2.7966 -2.6291 -2.5308 -2.4849 -2.3870 -2.2355 -2.0911 -1.9654
 -1.8619 -1.7787 -1.7089 -1.6467 -1.5901 -1.4685 -1.3708 -1.2972 -1.2479 -1.2193
 -1.2059 -1.2033 -1.2089 -1.2201 -1.2349 -1.2525 -1.2744 -1.3023 -1.3367 -1.3745
 -1.4133
 -3.3854 -3.0816 -2.8286 -2.6225 -2.4613 -2.3457 -2.2703 -2.2074 -2.1082 -1.9848
 -1.8719 -1.7781 -1.7030 -1.6396 -1.5832 -1.4642 -1.3698 -1.2984 -1.2497 -1.2211
 -1.2079 -1.2059 -1.2123 -1.2248 -1.2409 -1.2597 -1.2816 -1.3072 -1.3374 -1.3725
 -1.4128
 -3.4861 -3.1634 -2.8894 -2.6594 -2.4696 -2.3171 -2.1977 -2.1049 -2.0317 -1.9629
 -1.8798 -1.7853 -1.7008 -1.6329 -1.5753 -1.4571 -1.3655 -1.2963 -1.2488 -1.2204
 -1.2075 -1.2063 -1.2138 -1.2277 -1.2458 -1.2664 -1.2892 -1.3144 -1.3424 -1.3746
 -1.4123
 -3.5991 -3.2622 -2.9722 -2.7246 -2.5148 -2.3398 -2.1961 -2.0787 -1.9816 -1.8995
 -1.8292 -1.7644 -1.6980 -1.6296 -1.5699 -1.4507 -1.3604 -1.2929 -1.2463 -1.2179
 -1.2049 -1.2041 -1.2125 -1.2279 -1.2480 -1.2710 -1.2959 -1.3224 -1.3508 -1.3819
 -1.4155
 -3.7359 -3.3781 -3.0696 -2.8057 -2.5813 -2.3895 -2.2278 -2.0926 -1.9796 -1.8835
 -1.8003 -1.7280 -1.6646 -1.6076 -1.5546 -1.4429 -1.3538 -1.2874 -1.2414 -1.2130
 -1.1997 -1.1990 -1.2081 -1.2248 -1.2469 -1.2726 -1.3004 -1.3293 -1.3593 -1.3907
 -1.4234
 -3.8966 -3.5111 -3.1693 -2.8964 -2.6601 -2.4565 -2.2810 -2.1311 -2.0040 -1.8958
 -1.8027 -1.7217 -1.6507 -1.5885 -1.5294 -1.4337 -1.3457 -1.2798 -1.2341
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  R   
 -3.5617 -3.2914 -3.0567 -2.8542 -2.6437 -2.4703 -2.3288 -2.2076 -2.1014 -2.0060
 -1.9183 -1.8371 -1.7620 -1.6921 -1.6269 -1.4826 -1.3602 -1.2682 -1.2038
 -3.6379 -3.3357 -3.0741 -2.8492 -2.6453 -2.4602 -2.3101 -2.1864 -2.0765 -1.9826
 -1.8964 -1.8169 -1.7436 -1.6755 -1.6118 -1.4707 -1.3555 -1.2679 -1.2079 -1.1715
 -3.6418 -3.3870 -3.1146 -2.8704 -2.6620 -2.4669 -2.3039 -2.1735 -2.0606 -1.9662
 -1.8812 -1.8034 -1.7317 -1.6654 -1.6033 -1.4658 -1.3537 -1.2693 -1.2123 -1.1783
 -1.1613
 -3.3701 -3.3777 -3.1551 -2.9076 -2.6828 -2.4869 -2.3120 -2.1699 -2.0536 -1.9543
 -1.8697 -1.7931 -1.7229 -1.6581 -1.5978 -1.4642 -1.3548 -1.2724 -1.2170 -1.1842
 -1.1679 -1.1633
 -3.2412 -3.1596 -3.1257 -2.9380 -2.7165 -2.5124 -2.3335 -2.1780 -2.0518 -1.9476
 -1.8607 -1.7844 -1.7151 -1.6518 -1.5930 -1.4636 -1.3572 -1.2762 -1.2218 -1.1894
 -1.1736 -1.1691 -1.1731 -1.1835
 -3.2397 -3.0073 -2.8943 -2.8775 -2.7370 -2.5433 -2.3601 -2.1982 -2.0604 -1.9473
 -1.8541 -1.7767 -1.7077 -1.6452 -1.5879 -1.4625 -1.3594 -1.2800 -1.2258 -1.1939
 -1.1783 -1.1741 -1.1783 -1.1887 -1.2037 -1.2228 -1.2489 -1.2828 -1.3190 -1.3568
 -3.3029 -3.0171 -2.8019 -2.6674 -2.6256 -2.5482 -2.3877 -2.2252 -2.0807 -1.9557
 -1.8539 -1.7706 -1.7007 -1.6384 -1.5817 -1.4599 -1.3604 -1.2830 -1.2293 -1.1973
 -1.1819 -1.1781 -1.1826 -1.1935 -1.2085 -1.2272 -1.2502 -1.2788 -1.3151 -1.3537
 -1.3939
 -3.4101 -3.0819 -2.8239 -2.6234 -2.4810 -2.4007 -2.3488 -2.2443 -2.1058 -1.9760
 -1.8631 -1.7702 -1.6951 -1.6316 -1.5749 -1.4554 -1.3593 -1.2844 -1.2316 -1.1993
 -1.1839 -1.1806 -1.1857 -1.1973 -1.2132 -1.2322 -1.2545 -1.2805 -1.3122 -1.3505
 -1.3917
 -3.5385 -3.1817 -2.8890 -2.6541 -2.4677 -2.3260 -2.2250 -2.1544 -2.0868 -1.9913
 -1.8798 -1.7777 -1.6933 -1.6252 -1.5672 -1.4482 -1.3549 -1.2826 -1.2312 -1.1992
 -1.1839 -1.1810 -1.1870 -1.1995 -1.2168 -1.2371 -1.2602 -1.2862 -1.3157 -1.3498
 -1.3900
 -3.7049 -3.3132 -2.9887 -2.7249 -2.5096 -2.3359 -2.1986 -2.0913 -2.0062 -1.9350
 -1.8657 -1.7877 -1.7024 -1.6255 -1.5630 -1.4417 -1.3497 -1.2795 -1.2293 -1.1976
 -1.1820 -1.1791 -1.1858 -1.1994 -1.2181 -1.2402 -1.2650 -1.2920 -1.3215 -1.3531
 -1.3911
 -3.9264 -3.4764 -3.1111 -2.8222 -2.5829 -2.3851 -2.2231 -2.0914 -1.9843 -1.8950
 -1.8182 -1.7503 -1.6864 -1.6228 -1.5596 -1.4357 -1.3434 -1.2743 -1.2251 -1.1936
 -1.1777 -1.1747 -1.1818 -1.1964 -1.2165 -1.2407 -1.2678 -1.2969 -1.3277 -1.3605
 -1.3956
 -4.2028 -3.6713 -3.2442 -2.9384 -2.6775 -2.4600 -2.2778 -2.1264 -2.0008 -1.8961
 -1.8072 -1.7299 -1.6617 -1.6006 -1.5570 -1.4302 -1.3360 -1.2670 -1.2186
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  R   
 -3.5083 -3.2518 -3.0276 -2.8326 -2.6223 -2.4583 -2.3213 -2.1997 -2.0914 -1.9945
 -1.9070 -1.8262 -1.7514 -1.6819 -1.6172 -1.4745 -1.3525 -1.2591 -1.1904
 -3.5844 -3.2942 -3.0439 -2.8297 -2.6271 -2.4477 -2.3011 -2.1763 -2.0674 -1.9722
 -1.8867 -1.8074 -1.7342 -1.6664 -1.6032 -1.4631 -1.3472 -1.2571 -1.1930 -1.1530
 -3.6428 -3.3557 -3.0849 -2.8480 -2.6459 -2.4536 -2.2949 -2.1656 -2.0521 -1.9579
 -1.8727 -1.7947 -1.7232 -1.6570 -1.5953 -1.4584 -1.3450 -1.2574 -1.1962 -1.1584
 -1.1391
 -3.5607 -3.3921 -3.1354 -2.8863 -2.6670 -2.4755 -2.3020 -2.1619 -2.0468 -1.9469
 -1.8621 -1.7852 -1.7148 -1.6501 -1.5900 -1.4567 -1.3459 -1.2599 -1.2000 -1.1633
 -1.1446 -1.1389
 -3.2913 -3.2833 -3.1545 -2.9274 -2.7009 -2.5005 -2.3226 -2.1697 -2.0449 -1.9408
 -1.8536 -1.7771 -1.7076 -1.6441 -1.5854 -1.4561 -1.3481 -1.2635 -1.2042 -1.1679
 -1.1496 -1.1438 -1.1473 -1.1580
 -3.2367 -3.0397 -3.0113 -2.9292 -2.7342 -2.5316 -2.3502 -2.1895 -2.0527 -1.9409
 -1.8476 -1.7699 -1.7007 -1.6379 -1.5803 -1.4548 -1.3502 -1.2673 -1.2083 -1.1721
 -1.1539 -1.1483 -1.1517 -1.1619 -1.1774 -1.1977 -1.2250 -1.2600 -1.2965 -1.3358
 -3.2918 -3.0128 -2.8209 -2.7511 -2.7125 -2.5575 -2.3796 -2.2161 -2.0720 -1.9486
 -1.8477 -1.7643 -1.6941 -1.6314 -1.5745 -1.4521 -1.3512 -1.2704 -1.2120 -1.1756
 -1.1573 -1.1519 -1.1555 -1.1657 -1.1810 -1.2002 -1.2237 -1.2540 -1.2916 -1.3308
 -1.3724
 -3.4112 -3.0704 -2.8177 -2.6325 -2.5272 -2.4880 -2.3937 -2.2436 -2.0978 -1.9679
 -1.8559 -1.7639 -1.6888 -1.6250 -1.5679 -1.4475 -1.3500 -1.2719 -1.2145 -1.1780
 -1.1595 -1.1543 -1.1582 -1.1689 -1.1844 -1.2035 -1.2258 -1.2528 -1.2863 -1.3263
 -1.3683
 -3.5547 -3.1786 -2.8783 -2.6463 -2.4698 -2.3484 -2.2786 -2.2192 -2.1159 -1.9898
 -1.8723 -1.7707 -1.6868 -1.6186 -1.5602 -1.4401 -1.3454 -1.2702 -1.2145 -1.1783
 -1.1596 -1.1546 -1.1592 -1.1706 -1.1870 -1.2069 -1.2301 -1.2565 -1.2869 -1.3228
 -1.3651
 -3.7708 -3.3352 -2.9861 -2.7150 -2.5008 -2.3335 -2.2079 -2.1173 -2.0492 -1.9796
 -1.8904 -1.7899 -1.6970 -1.6193 -1.5563 -1.4336 -1.3400 -1.2672 -1.2131 -1.1773
 -1.1582 -1.1530 -1.1580 -1.1701 -1.1875 -1.2088 -1.2331 -1.2602 -1.2903 -1.3240
 -1.3622
 -4.0605 -3.5402 -3.1307 -2.8211 -2.5741 -2.3759 -2.2178 -2.0933 -1.9958 -1.9168
 -1.8476 -1.7793 -1.7060 -1.6282 -1.5573 -1.4280 -1.3336 -1.2620 -1.2094 -1.1740
 -1.1547 -1.1491 -1.1542 -1.1671 -1.1856 -1.2083 -1.2345 -1.2631 -1.2942 -1.3279
 -1.3647
 -4.4239 -3.7936 -3.3024 -2.9590 -2.6785 -2.4529 -2.2690 -2.1196 -1.9985 -1.8998
 -1.8171 -1.7451 -1.6797 -1.6175 -1.5632 -1.4233 -1.3262 -1.2546 -1.2034
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.4511 -3.2269 -3.0152 -2.8150 -2.6113 -2.4337 -2.2854 -2.1607 -2.0544 -1.9626
 -1.8814 -1.8079 -1.7393 -1.6734 -1.6092 -1.4669 -1.3450 -1.2471 -1.1780
 -3.5527 -3.2624 -3.0193 -2.8188 -2.6159 -2.4398 -2.2951 -2.1707 -2.0610 -1.9659
 -1.8793 -1.7997 -1.7265 -1.6589 -1.5960 -1.4564 -1.3398 -1.2464 -1.1795 -1.1359
 -3.6326 -3.3237 -3.0587 -2.8334 -2.6353 -2.4444 -2.2890 -2.1599 -2.0466 -1.9520
 -1.8664 -1.7880 -1.7162 -1.6500 -1.5884 -1.4518 -1.3376 -1.2471 -1.1818 -1.1398
 -1.1175
 -3.6217 -3.3834 -3.1128 -2.8672 -2.6584 -2.4664 -2.2945 -2.1563 -2.0418 -1.9416
 -1.8565 -1.7792 -1.7085 -1.6435 -1.5834 -1.4503 -1.3384 -1.2492 -1.1849 -1.1438
 -1.1220 -1.1146
 -3.4060 -3.3586 -3.1561 -2.9128 -2.6872 -2.4949 -2.3151 -2.1632 -2.0398 -1.9353
 -1.8486 -1.7717 -1.7017 -1.6379 -1.5790 -1.4495 -1.3405 -1.2527 -1.1888 -1.1479
 -1.1261 -1.1186 -1.1212 -1.1318
 -3.2437 -3.1231 -3.1071 -2.9417 -2.7255 -2.5212 -2.3446 -2.1820 -2.0472 -1.9365
 -1.8429 -1.7651 -1.6953 -1.6321 -1.5742 -1.4482 -1.3425 -1.2565 -1.1929 -1.1518
 -1.1299 -1.1223 -1.1247 -1.1346 -1.1501 -1.1718 -1.2008 -1.2358 -1.2726 -1.3131
 -3.2776 -3.0148 -2.8722 -2.8593 -2.7410 -2.5541 -2.3715 -2.2104 -2.0655 -1.9434
 -1.8436 -1.7599 -1.6892 -1.6261 -1.5687 -1.4454 -1.3433 -1.2596 -1.1968 -1.1554
 -1.1331 -1.1254 -1.1278 -1.1374 -1.1527 -1.1725 -1.1972 -1.2288 -1.2666 -1.3062
 -1.3491
 -3.3890 -3.0555 -2.8155 -2.6599 -2.6140 -2.5514 -2.3989 -2.2378 -2.0918 -1.9619
 -1.8509 -1.7598 -1.6842 -1.6200 -1.5624 -1.4408 -1.3420 -1.2613 -1.1996 -1.1581
 -1.1354 -1.1275 -1.1300 -1.1398 -1.1550 -1.1743 -1.1977 -1.2254 -1.2597 -1.3005
 -1.3430
 -3.5419 -3.1610 -2.8633 -2.6406 -2.4824 -2.3979 -2.3532 -2.2531 -2.1158 -1.9837
 -1.8656 -1.7657 -1.6823 -1.6137 -1.5549 -1.4335 -1.3372 -1.2596 -1.1998 -1.1588
 -1.1359 -1.1279 -1.1307 -1.1410 -1.1566 -1.1763 -1.1996 -1.2264 -1.2575 -1.2947
 -1.3384
 -3.7965 -3.3323 -2.9702 -2.7001 -2.4925 -2.3369 -2.2311 -2.1657 -2.1020 -2.0051
 -1.8913 -1.7846 -1.6918 -1.6144 -1.5510 -1.4269 -1.3316 -1.2564 -1.1987 -1.1584
 -1.1351 -1.1267 -1.1295 -1.1402 -1.1565 -1.1770 -1.2010 -1.2280 -1.2583 -1.2929
 -1.3327
 -4.1425 -3.5694 -3.1287 -2.8073 -2.5599 -2.3660 -2.2156 -2.1025 -2.0196 -1.9529
 -1.8835 -1.8012 -1.7104 -1.6249 -1.5529 -1.4214 -1.3250 -1.2510 -1.1951 -1.1557
 -1.1323 -1.1233 -1.1260 -1.1371 -1.1543 -1.1758 -1.2010 -1.2291 -1.2601 -1.2943
 -1.3321
 -4.5800 -3.8723 -3.3388 -2.9561 -2.6674 -2.4397 -2.2583 -2.1138 -2.0000 -1.9099
 -1.8357 -1.7691 -1.7028 -1.6338 -1.5606 -1.4170 -1.3174 -1.2434 -1.1890
