 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.3296 -4.3013 -4.1115 -3.8314 -3.5597 -3.3189 -3.1069 -2.9359 -2.7994 -2.6863
 -2.5892 -2.5009 -2.4199 -2.3450 -2.2754 -2.1244 -2.0063 -1.9205 -1.8621 -1.8236
 -1.7987 -1.7841
 -4.2284 -4.0171 -3.9770 -3.8452 -3.6016 -3.3577 -3.1393 -2.9525 -2.8021 -2.6809
 -2.5812 -2.4931 -2.4128 -2.3392 -2.2709 -2.1234 -2.0079 -1.9237 -1.8664 -1.8288
 -1.8049 -1.7913 -1.7855 -1.7855
 -4.2678 -3.9592 -3.7490 -3.6656 -3.5932 -3.3953 -3.1800 -2.9856 -2.8192 -2.6848
 -2.5768 -2.4872 -2.4070 -2.3339 -2.2668 -2.1224 -2.0097 -1.9269 -1.8702 -1.8332
 -1.8101 -1.7974 -1.7926 -1.7934 -1.7979 -1.8078 -1.8245 -1.8477 -1.8757 -1.9056
 -4.3671 -4.0054 -3.7261 -3.5210 -3.3974 -3.3314 -3.2064 -3.0239 -2.8516 -2.7023
 -2.5807 -2.4839 -2.4022 -2.3290 -2.2624 -2.1206 -2.0104 -1.9292 -1.8730 -1.8363
 -1.8140 -1.8021 -1.7985 -1.8008 -1.8068 -1.8157 -1.8292 -1.8490 -1.8758 -1.9068
 -1.9396
 -4.5073 -4.1040 -3.7807 -3.5250 -3.3284 -3.1869 -3.0900 -3.0054 -2.8810 -2.7328
 -2.5987 -2.4879 -2.3999 -2.3251 -2.2580 -2.1175 -2.0096 -1.9300 -1.8744 -1.8379
 -1.8160 -1.8052 -1.8028 -1.8068 -1.8147 -1.8253 -1.8390 -1.8569 -1.8796 -1.9079
 -1.9420
 -4.6685 -4.2369 -3.8782 -3.5853 -3.3497 -3.1638 -3.0190 -2.9041 -2.8103 -2.7211
 -2.6169 -2.5029 -2.4024 -2.3221 -2.2533 -2.1122 -2.0058 -1.9278 -1.8730 -1.8368
 -1.8155 -1.8057 -1.8049 -1.8108 -1.8211 -1.8340 -1.8494 -1.8672 -1.8879 -1.9133
 -1.9446
 -4.8388 -4.3915 -4.0101 -3.6882 -3.4205 -3.2025 -3.0268 -2.8844 -2.7658 -2.6638
 -2.5748 -2.4922 -2.4083 -2.3246 -2.2526 -2.1085 -2.0019 -1.9246 -1.8703 -1.8341
 -1.8129 -1.8038 -1.8042 -1.8119 -1.8247 -1.8405 -1.8585 -1.8781 -1.8998 -1.9243
 -1.9515
 -5.0358 -4.5660 -4.1619 -3.8172 -3.5256 -3.2798 -3.0769 -2.9107 -2.7730 -2.6559
 -2.5536 -2.4637 -2.3840 -2.3117 -2.2449 -2.1050 -1.9973 -1.9197 -1.8654 -1.8291
 -1.8077 -1.7989 -1.8002 -1.8095 -1.8247 -1.8436 -1.8649 -1.8875 -1.9113 -1.9365
 -1.9632
 -5.2596 -4.7603 -4.3149 -3.9585 -3.6516 -3.3864 -3.1600 -2.9701 -2.8123 -2.6796
 -2.5659 -2.4664 -2.3786 -2.3012 -2.2302 -2.1017 -1.9920 -1.9131 -1.8583
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  r   
 -4.5937 -4.2621 -3.9742 -3.7258 -3.4728 -3.2675 -3.1010 -2.9598 -2.8375 -2.7288
 -2.6297 -2.5383 -2.4537 -2.3751 -2.3021 -2.1417 -2.0064 -1.9051 -1.8330
 -4.6786 -4.3162 -4.0003 -3.7265 -3.4790 -3.2581 -3.0811 -2.9364 -2.8102 -2.7030
 -2.6050 -2.5149 -2.4319 -2.3549 -2.2832 -2.1258 -1.9988 -1.9025 -1.8352 -1.7905
 -4.6842 -4.3764 -4.0524 -3.7592 -3.5063 -3.2714 -3.0779 -2.9248 -2.7944 -2.6865
 -2.5894 -2.5005 -2.4188 -2.3432 -2.2728 -2.1185 -1.9948 -1.9021 -1.8381 -1.7959
 -1.7690
 -4.3796 -4.3685 -4.1026 -3.8095 -3.5398 -3.3031 -3.0934 -2.9254 -2.7897 -2.6761
 -2.5789 -2.4908 -2.4102 -2.3358 -2.2667 -2.1155 -1.9944 -1.9039 -1.8417 -1.8009
 -1.7751 -1.7601
 -4.2421 -4.1302 -4.0745 -3.8496 -3.5872 -3.3426 -3.1269 -2.9412 -2.7926 -2.6716
 -2.5719 -2.4838 -2.4037 -2.3303 -2.2624 -2.1144 -1.9956 -1.9067 -1.8455 -1.8056
 -1.7807 -1.7663 -1.7602 -1.7605
 -4.2562 -3.9673 -3.8237 -3.7889 -3.6172 -3.3870 -3.1677 -2.9732 -2.8090 -2.6761
 -2.5682 -2.4786 -2.3984 -2.3254 -2.2585 -2.1134 -1.9972 -1.9098 -1.8491 -1.8097
 -1.7854 -1.7718 -1.7664 -1.7673 -1.7729 -1.7828 -1.8001 -1.8259 -1.8546 -1.8859
 -4.3580 -3.9932 -3.7285 -3.5629 -3.5022 -3.4010 -3.2085 -3.0142 -2.8409 -2.6923
 -2.5725 -2.4758 -2.3941 -2.3209 -2.2543 -2.1115 -1.9980 -1.9121 -1.8520 -1.8128
 -1.7890 -1.7762 -1.7717 -1.7735 -1.7798 -1.7898 -1.8043 -1.8248 -1.8535 -1.8854
 -1.9196
 -4.5241 -4.0929 -3.7682 -3.5224 -3.3494 -3.2477 -3.1762 -3.0457 -2.8793 -2.7239
 -2.5894 -2.4799 -2.3922 -2.3173 -2.2500 -2.1083 -1.9971 -1.9131 -1.8537 -1.8145
 -1.7911 -1.7791 -1.7756 -1.7786 -1.7862 -1.7971 -1.8114 -1.8295 -1.8538 -1.8852
 -1.9203
 -4.7158 -4.2450 -3.8669 -3.5724 -3.3439 -3.1724 -3.0489 -2.9585 -2.8701 -2.7512
 -2.6170 -2.4951 -2.3950 -2.3146 -2.2455 -2.1031 -1.9933 -1.9111 -1.8528 -1.8140
 -1.7909 -1.7797 -1.7774 -1.7818 -1.7912 -1.8039 -1.8195 -1.8381 -1.8605 -1.8876
 -1.9215
 -4.9635 -4.4414 -4.0161 -3.6781 -3.4078 -3.1943 -3.0279 -2.8979 -2.7928 -2.7023
 -2.6136 -2.5160 -2.4124 -2.3203 -2.2459 -2.0996 -1.9896 -1.9083 -1.8506 -1.8120
 -1.7889 -1.7781 -1.7767 -1.7826 -1.7939 -1.8088 -1.8266 -1.8467 -1.8695 -1.8942
 -1.9259
 -5.2911 -4.6821 -4.1969 -3.8233 -3.5172 -3.2678 -3.0675 -2.9072 -2.7774 -2.6683
 -2.5731 -2.4876 -2.4067 -2.3268 -2.2490 -2.0976 -1.9855 -1.9039 -1.8465 -1.8078
 -1.7845 -1.7738 -1.7731 -1.7803 -1.7934 -1.8108 -1.8313 -1.8540 -1.8786 -1.9053
 -1.9344
 -5.6987 -4.9671 -4.3904 -3.9946 -3.6591 -3.3803 -3.1492 -2.9603 -2.8062 -2.6787
 -2.5703 -2.4752 -2.3904 -2.3139 -2.2548 -2.0971 -1.9810 -1.8979 -1.8405
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  r   
 -4.5309 -4.2153 -3.9402 -3.7018 -3.4503 -3.2559 -3.0946 -2.9527 -2.8275 -2.7167
 -2.6176 -2.5265 -2.4425 -2.3646 -2.2922 -2.1333 -1.9978 -1.8944 -1.8171
 -4.6207 -4.2702 -3.9665 -3.7051 -3.4599 -3.2461 -3.0731 -2.9268 -2.8013 -2.6925
 -2.5951 -2.5052 -2.4225 -2.3460 -2.2749 -2.1184 -1.9899 -1.8902 -1.8181 -1.7703
 -4.6892 -4.3436 -4.0204 -3.7349 -3.4892 -3.2582 -3.0699 -2.9179 -2.7865 -2.6784
 -2.5809 -2.4920 -2.4105 -2.3353 -2.2653 -2.1114 -1.9856 -1.8887 -1.8200 -1.7745
 -1.7461
 -4.5961 -4.3861 -4.0828 -3.7873 -3.5233 -3.2916 -3.0840 -2.9184 -2.7837 -2.6690
 -2.5715 -2.4832 -2.4025 -2.3283 -2.2596 -2.1085 -1.9849 -1.8899 -1.8228 -1.7787
 -1.7512 -1.7355
 -4.2965 -4.2678 -4.1075 -3.8402 -3.5716 -3.3306 -3.1161 -2.9336 -2.7864 -2.6654
 -2.5653 -2.4768 -2.3966 -2.3232 -2.2555 -2.1072 -1.9860 -1.8923 -1.8262 -1.7828
 -1.7560 -1.7408 -1.7342 -1.7348
 -4.2461 -4.0015 -3.9533 -3.8467 -3.6165 -3.3762 -3.1582 -2.9648 -2.8018 -2.6703
 -2.5623 -2.4723 -2.3918 -2.3187 -2.2517 -2.1061 -1.9874 -1.8952 -1.8296 -1.7866
 -1.7603 -1.7456 -1.7395 -1.7402 -1.7463 -1.7575 -1.7759 -1.8027 -1.8317 -1.8645
 -4.3343 -3.9821 -3.7476 -3.6556 -3.5983 -3.4132 -3.2018 -3.0056 -2.8324 -2.6855
 -2.5667 -2.4700 -2.3880 -2.3145 -2.2477 -2.1042 -1.9880 -1.8976 -1.8326 -1.7897
 -1.7637 -1.7496 -1.7442 -1.7454 -1.7518 -1.7622 -1.7772 -1.7995 -1.8295 -1.8620
 -1.8977
 -4.5128 -4.0691 -3.7553 -3.5304 -3.4005 -3.3443 -3.2262 -3.0470 -2.8721 -2.7160
 -2.5825 -2.4740 -2.3863 -2.3112 -2.2437 -2.1010 -1.9871 -1.8986 -1.8344 -1.7916
 -1.7658 -1.7524 -1.7477 -1.7498 -1.7569 -1.7678 -1.7819 -1.8011 -1.8272 -1.8604
 -1.8962
 -4.7196 -4.2284 -3.8447 -3.5579 -3.3438 -3.1970 -3.1085 -3.0301 -2.9025 -2.7509
 -2.6097 -2.4882 -2.3889 -2.3085 -2.2392 -2.0956 -1.9832 -1.8966 -1.8337 -1.7913
 -1.7657 -1.7528 -1.7492 -1.7524 -1.7608 -1.7730 -1.7887 -1.8077 -1.8309 -1.8600
 -1.8960
 -5.0385 -4.4565 -4.0002 -3.6572 -3.3920 -3.1888 -3.0375 -2.9269 -2.8405 -2.7511
 -2.6405 -2.5189 -2.4072 -2.3146 -2.2397 -2.0920 -1.9793 -1.8939 -1.8320 -1.7898
 -1.7641 -1.7514 -1.7484 -1.7528 -1.7626 -1.7766 -1.7939 -1.8141 -1.8374 -1.8646
 -1.8965
 -5.4637 -4.7534 -4.2075 -3.8097 -3.4977 -3.2514 -3.0584 -2.9080 -2.7900 -2.6925
 -2.6055 -2.5190 -2.4274 -2.3324 -2.2469 -2.0904 -1.9754 -1.8897 -1.8282 -1.7862
 -1.7603 -1.7475 -1.7450 -1.7504 -1.7618 -1.7776 -1.7971 -1.8194 -1.8442 -1.8718
 -1.9025
 -5.9952 -5.1191 -4.4465 -4.0061 -3.6482 -3.3627 -3.1328 -2.9489 -2.8018 -2.6821
 -2.5812 -2.4920 -2.4102 -2.3320 -2.2608 -2.0908 -1.9715 -1.8840 -1.8223
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.4664 -4.1877 -3.9276 -3.6845 -3.4415 -3.2314 -3.0571 -2.9114 -2.7885 -2.6831
 -2.5907 -2.5076 -2.4306 -2.3568 -2.2850 -2.1265 -1.9911 -1.8809 -1.8019
 -4.5884 -4.2357 -3.9396 -3.6946 -3.4502 -3.2406 -3.0697 -2.9233 -2.7965 -2.6874
 -2.5887 -2.4985 -2.4158 -2.3396 -2.2689 -2.1128 -1.9833 -1.8789 -1.8030 -1.7518
 -4.6782 -4.3100 -3.9921 -3.7197 -3.4793 -3.2506 -3.0664 -2.9144 -2.7829 -2.6739
 -2.5757 -2.4864 -2.4047 -2.3296 -2.2599 -2.1063 -1.9790 -1.8783 -1.8047 -1.7551
 -1.7242
 -4.6680 -4.3795 -4.0594 -3.7673 -3.5151 -3.2833 -3.0783 -2.9149 -2.7804 -2.6654
 -2.5672 -2.4783 -2.3974 -2.3231 -2.2545 -2.1034 -1.9782 -1.8791 -1.8070 -1.7585
 -1.7283 -1.7113
 -4.4259 -4.3524 -4.1115 -3.8262 -3.5580 -3.3259 -3.1098 -2.9288 -2.7832 -2.6616
 -2.5615 -2.4726 -2.3919 -2.3183 -2.2505 -2.1021 -1.9791 -1.8813 -1.8099 -1.7620
 -1.7323 -1.7156 -1.7084 -1.7089
 -4.2495 -4.0937 -4.0597 -3.8627 -3.6093 -3.3665 -3.1536 -2.9584 -2.7979 -2.6674
 -2.5590 -2.4686 -2.3876 -2.3141 -2.2469 -2.1009 -1.9803 -1.8840 -1.8131 -1.7654
 -1.7361 -1.7197 -1.7127 -1.7131 -1.7191 -1.7316 -1.7517 -1.7784 -1.8077 -1.8416
 -4.3081 -3.9800 -3.8040 -3.7754 -3.6316 -3.4121 -3.1950 -3.0010 -2.8269 -2.6816
 -2.5639 -2.4668 -2.3843 -2.3104 -2.2431 -2.0988 -1.9808 -1.8863 -1.8161 -1.7684
 -1.7392 -1.7232 -1.7166 -1.7172 -1.7235 -1.7344 -1.7506 -1.7741 -1.8043 -1.8371
 -1.8742
 -4.4737 -4.0433 -3.7486 -3.5601 -3.4968 -3.4151 -3.2345 -3.0429 -2.8672 -2.7110
 -2.5786 -2.4710 -2.3829 -2.3073 -2.2394 -2.0956 -1.9797 -1.8873 -1.8180 -1.7705
 -1.7412 -1.7256 -1.7196 -1.7207 -1.7274 -1.7384 -1.7537 -1.7736 -1.8003 -1.8341
 -1.8705
 -4.6861 -4.1952 -3.8194 -3.5473 -3.3568 -3.2522 -3.1915 -3.0689 -2.9048 -2.7460
 -2.6037 -2.4842 -2.3853 -2.3047 -2.2351 -2.0902 -1.9756 -1.8852 -1.8174 -1.7704
 -1.7413 -1.7260 -1.7207 -1.7227 -1.7303 -1.7421 -1.7578 -1.7772 -1.8011 -1.8313
 -1.8687
 -5.0596 -4.4409 -3.9700 -3.6322 -3.3783 -3.1910 -3.0634 -2.9812 -2.8995 -2.7804
 -2.6432 -2.5144 -2.4028 -2.3106 -2.2355 -2.0865 -1.9716 -1.8824 -1.8158 -1.7693
 -1.7400 -1.7247 -1.7199 -1.7228 -1.7315 -1.7445 -1.7614 -1.7814 -1.8048 -1.8329
 -1.8664
 -5.5653 -4.7804 -4.1926 -3.7823 -3.4735 -3.2356 -3.0537 -2.9179 -2.8170 -2.7333
 -2.6457 -2.5436 -2.4331 -2.3298 -2.2433 -2.0849 -1.9674 -1.8781 -1.8122 -1.7660
 -1.7367 -1.7212 -1.7167 -1.7204 -1.7302 -1.7447 -1.7632 -1.7848 -1.8094 -1.8374
 -1.8693
 -6.2034 -5.2137 -4.4872 -3.9896 -3.6242 -3.3395 -3.1156 -2.9397 -2.8024 -2.6935
 -2.6024 -2.5192 -2.4361 -2.3501 -2.2585 -2.0854 -1.9630 -1.8723 -1.8066
