 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.4325 -2.4577 -2.3592 -2.1938 -2.0434 -1.9234 -1.8246 -1.7448 -1.6768 -1.6137
 -1.5592 -1.5098 -1.4643 -1.4220 -1.3824 -1.2939 -1.2207 -1.1668 -1.1362 -1.1289
 -1.1411 -1.1674
 -2.3376 -2.2375 -2.2498 -2.1934 -2.0549 -1.9237 -1.8177 -1.7327 -1.6634 -1.6026
 -1.5475 -1.5000 -1.4567 -1.4168 -1.3794 -1.2957 -1.2253 -1.1727 -1.1430 -1.1361
 -1.1475 -1.1724 -1.2065 -1.2471
 -2.3201 -2.1710 -2.0681 -2.0463 -2.0333 -1.9298 -1.8176 -1.7250 -1.6510 -1.5900
 -1.5358 -1.4889 -1.4475 -1.4097 -1.3746 -1.2960 -1.2290 -1.1779 -1.1486 -1.1417
 -1.1525 -1.1761 -1.2089 -1.2478 -1.2908 -1.3387 -1.3924 -1.4504 -1.5103 -1.5690
 -2.3221 -2.1580 -2.0241 -1.9235 -1.8713 -1.8615 -1.8129 -1.7232 -1.6425 -1.5775
 -1.5239 -1.4768 -1.4364 -1.4005 -1.3673 -1.2938 -1.2308 -1.1818 -1.1529 -1.1457
 -1.1560 -1.1788 -1.2106 -1.2486 -1.2905 -1.3357 -1.3850 -1.4393 -1.4983 -1.5586
 -1.6176
 -2.3389 -2.1606 -2.0145 -1.8954 -1.8007 -1.7356 -1.7020 -1.6813 -1.6343 -1.5684
 -1.5112 -1.4646 -1.4238 -1.3890 -1.3576 -1.2890 -1.2304 -1.1839 -1.1559 -1.1483
 -1.1580 -1.1804 -1.2115 -1.2491 -1.2904 -1.3347 -1.3825 -1.4339 -1.4886 -1.5464
 -1.6072
 -2.3717 -2.1765 -2.0160 -1.8868 -1.7810 -1.6946 -1.6280 -1.5811 -1.5514 -1.5275
 -1.4935 -1.4492 -1.4096 -1.3749 -1.3448 -1.2806 -1.2262 -1.1829 -1.1564 -1.1489
 -1.1584 -1.1806 -1.2117 -1.2492 -1.2908 -1.3350 -1.3817 -1.4308 -1.4826 -1.5377
 -1.5966
 -2.4284 -2.2109 -2.0324 -1.8891 -1.7750 -1.6814 -1.6037 -1.5405 -1.4913 -1.4544
 -1.4276 -1.4061 -1.3833 -1.3568 -1.3297 -1.2703 -1.2201 -1.1799 -1.1549 -1.1476
 -1.1566 -1.1785 -1.2095 -1.2471 -1.2892 -1.3341 -1.3809 -1.4294 -1.4799 -1.5327
 -1.5877
 -2.5071 -2.2656 -2.0661 -1.9044 -1.7764 -1.6754 -1.5928 -1.5236 -1.4660 -1.4190
 -1.3814 -1.3521 -1.3297 -1.3120 -1.2958 -1.2547 -1.2110 -1.1741 -1.1508 -1.1439
 -1.1525 -1.1739 -1.2049 -1.2428 -1.2855 -1.3314 -1.3794 -1.4285 -1.4788 -1.5304
 -1.5834
 -2.6075 -2.3406 -2.1127 -1.9374 -1.7908 -1.6760 -1.5862 -1.5133 -1.4523 -1.4007
 -1.3576 -1.3223 -1.2937 -1.2711 -1.2431 -1.2338 -1.1989 -1.1655 -1.1441
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.6186 -2.4362 -2.2855 -2.1634 -2.0385 -1.9372 -1.8527 -1.7774 -1.7089 -1.6453
 -1.5855 -1.5293 -1.4771 -1.4288 -1.3840 -1.2863 -1.2061 -1.1462 -1.1051
 -2.6858 -2.4683 -2.2906 -2.1488 -2.0288 -1.9231 -1.8365 -1.7626 -1.6916 -1.6297
 -1.5720 -1.5182 -1.4684 -1.4222 -1.3791 -1.2848 -1.2087 -1.1512 -1.1137 -1.0985
 -2.6922 -2.5099 -2.3154 -2.1519 -2.0250 -1.9131 -1.8221 -1.7473 -1.6775 -1.6157
 -1.5604 -1.5091 -1.4617 -1.4178 -1.3767 -1.2861 -1.2122 -1.1565 -1.1214 -1.1083
 -1.1166
 -2.4720 -2.5041 -2.3446 -2.1698 -2.0234 -1.9080 -1.8110 -1.7330 -1.6660 -1.6028
 -1.5491 -1.5002 -1.4552 -1.4136 -1.3747 -1.2883 -1.2166 -1.1621 -1.1282 -1.1160
 -1.1240 -1.1477
 -2.3557 -2.3208 -2.3193 -2.1885 -2.0356 -1.9065 -1.8045 -1.7209 -1.6526 -1.5922
 -1.5374 -1.4904 -1.4476 -1.4083 -1.3716 -1.2900 -1.2211 -1.1677 -1.1345 -1.1223
 -1.1298 -1.1521 -1.1851 -1.2257
 -2.3292 -2.1851 -2.1230 -2.1350 -2.0443 -1.9145 -1.8019 -1.7121 -1.6402 -1.5801
 -1.5258 -1.4793 -1.4384 -1.4012 -1.3667 -1.2903 -1.2249 -1.1728 -1.1395 -1.1275
 -1.1343 -1.1555 -1.1869 -1.2258 -1.2697 -1.3180 -1.3723 -1.4325 -1.4931 -1.5529
 -2.3375 -2.1664 -2.0345 -1.9549 -1.9457 -1.9086 -1.8064 -1.7088 -1.6306 -1.5671
 -1.5146 -1.4673 -1.4273 -1.3919 -1.3595 -1.2882 -1.2270 -1.1770 -1.1441 -1.1315
 -1.1378 -1.1581 -1.1884 -1.2257 -1.2679 -1.3140 -1.3643 -1.4195 -1.4802 -1.5412
 -1.6013
 -2.3709 -2.1759 -2.0228 -1.9029 -1.8180 -1.7777 -1.7616 -1.7061 -1.6262 -1.5571
 -1.5015 -1.4555 -1.4148 -1.3804 -1.3497 -1.2833 -1.2266 -1.1796 -1.1476 -1.1345
 -1.1400 -1.1597 -1.1892 -1.2256 -1.2667 -1.3113 -1.3593 -1.4108 -1.4671 -1.5280
 -1.5897
 -2.4216 -2.2051 -2.0310 -1.8951 -1.7872 -1.7044 -1.6488 -1.6176 -1.5918 -1.5463
 -1.4893 -1.4408 -1.4012 -1.3664 -1.3368 -1.2747 -1.2225 -1.1790 -1.1487 -1.1359
 -1.1409 -1.1601 -1.1893 -1.2253 -1.2661 -1.3102 -1.3571 -1.4070 -1.4601 -1.5170
 -1.5780
 -2.5118 -2.2610 -2.0602 -1.9045 -1.7837 -1.6872 -1.6100 -1.5512 -1.5092 -1.4797
 -1.4539 -1.4227 -1.3856 -1.3525 -1.3230 -1.2643 -1.2163 -1.1764 -1.1481 -1.1356
 -1.1399 -1.1585 -1.1872 -1.2231 -1.2638 -1.3079 -1.3547 -1.4037 -1.4552 -1.5093
 -1.5680
 -2.6301 -2.3436 -2.1127 -1.9319 -1.7926 -1.6850 -1.5989 -1.5286 -1.4723 -1.4282
 -1.3942 -1.3682 -1.3463 -1.3248 -1.3025 -1.2510 -1.2071 -1.1707 -1.1447 -1.1331
 -1.1370 -1.1548 -1.1832 -1.2189 -1.2598 -1.3044 -1.3517 -1.4010 -1.4520 -1.5051
 -1.5601
 -2.7763 -2.4529 -2.1811 -1.9816 -1.8184 -1.6933 -1.5970 -1.5203 -1.4573 -1.4054
 -1.3631 -1.3292 -1.3023 -1.2810 -1.2753 -1.2348 -1.1949 -1.1619 -1.1385
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  i   
 -2.5719 -2.4027 -2.2613 -2.1450 -2.0196 -1.9238 -1.8419 -1.7664 -1.6969 -1.6330
 -1.5740 -1.5186 -1.4669 -1.4191 -1.3749 -1.2791 -1.2011 -1.1427 -1.1021
 -2.6317 -2.4286 -2.2626 -2.1301 -2.0115 -1.9093 -1.8243 -1.7495 -1.6796 -1.6174
 -1.5609 -1.5076 -1.4581 -1.4122 -1.3697 -1.2770 -1.2026 -1.1462 -1.1081 -1.0894
 -2.6821 -2.4756 -2.2853 -2.1296 -2.0085 -1.8988 -1.8101 -1.7358 -1.6652 -1.6046
 -1.5496 -1.4987 -1.4516 -1.4080 -1.3673 -1.2781 -1.2055 -1.1504 -1.1139 -1.0970
 -1.1006
 -2.6221 -2.5080 -2.3203 -2.1462 -2.0061 -1.8949 -1.7988 -1.7216 -1.6555 -1.5918
 -1.5386 -1.4900 -1.4452 -1.4038 -1.3653 -1.2803 -1.2098 -1.1554 -1.1195 -1.1033
 -1.1068 -1.1274
 -2.3978 -2.4205 -2.3361 -2.1713 -2.0162 -1.8921 -1.7919 -1.7099 -1.6422 -1.5819
 -1.5271 -1.4804 -1.4378 -1.3987 -1.3624 -1.2821 -1.2145 -1.1609 -1.1250 -1.1087
 -1.1118 -1.1311 -1.1626 -1.2031
 -2.3358 -2.2137 -2.2171 -2.1716 -2.0333 -1.8977 -1.7887 -1.7011 -1.6300 -1.5704
 -1.5158 -1.4695 -1.4288 -1.3918 -1.3576 -1.2825 -1.2184 -1.1663 -1.1303 -1.1136
 -1.1160 -1.1341 -1.1639 -1.2021 -1.2465 -1.2959 -1.3514 -1.4127 -1.4737 -1.5348
 -2.3424 -2.1725 -2.0527 -2.0211 -2.0123 -1.9078 -1.7917 -1.6959 -1.6198 -1.5575
 -1.5052 -1.4577 -1.4179 -1.3827 -1.3506 -1.2806 -1.2209 -1.1710 -1.1353 -1.1179
 -1.1193 -1.1365 -1.1650 -1.2015 -1.2438 -1.2904 -1.3414 -1.3981 -1.4600 -1.5217
 -1.5830
 -2.3853 -2.1814 -2.0279 -1.9141 -1.8538 -1.8445 -1.7915 -1.6973 -1.6135 -1.5467
 -1.4922 -1.4464 -1.4055 -1.3713 -1.3409 -1.2758 -1.2207 -1.1740 -1.1394 -1.1214
 -1.1219 -1.1381 -1.1656 -1.2009 -1.2417 -1.2864 -1.3346 -1.3872 -1.4450 -1.5074
 -1.5698
 -2.4440 -2.2174 -2.0375 -1.8997 -1.7940 -1.7223 -1.6882 -1.6644 -1.6085 -1.5382
 -1.4788 -1.4318 -1.3923 -1.3574 -1.3280 -1.2673 -1.2168 -1.1739 -1.1412 -1.1235
 -1.1232 -1.1387 -1.1656 -1.2003 -1.2403 -1.2841 -1.3312 -1.3815 -1.4356 -1.4940
 -1.5569
 -2.5618 -2.2881 -2.0734 -1.9119 -1.7883 -1.6918 -1.6191 -1.5699 -1.5391 -1.5100
 -1.4681 -1.4194 -1.3783 -1.3442 -1.3144 -1.2568 -1.2105 -1.1716 -1.1414 -1.1243
 -1.1232 -1.1376 -1.1637 -1.1979 -1.2374 -1.2808 -1.3272 -1.3764 -1.4286 -1.4840
 -1.5429
 -2.7151 -2.3935 -2.1394 -1.9461 -1.8008 -1.6901 -1.6028 -1.5338 -1.4814 -1.4428
 -1.4135 -1.3869 -1.3580 -1.3267 -1.2990 -1.2437 -1.2013 -1.1660 -1.1387 -1.1228
 -1.1214 -1.1348 -1.1601 -1.1938 -1.2332 -1.2766 -1.3231 -1.3721 -1.4234 -1.4774
 -1.5339
 -2.9037 -2.5336 -2.2356 -2.0090 -1.8336 -1.7026 -1.6030 -1.5244 -1.4611 -1.4104
 -1.3704 -1.3390 -1.3137 -1.2918 -1.2818 -1.2280 -1.1892 -1.1571 -1.1331
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.5214 -2.3780 -2.2468 -2.1267 -2.0054 -1.8984 -1.8075 -1.7296 -1.6620 -1.6023
 -1.5485 -1.4991 -1.4524 -1.4074 -1.3636 -1.2690 -1.1924 -1.1347 -1.0966
 -2.5934 -2.3955 -2.2378 -2.1163 -1.9973 -1.8964 -1.8122 -1.7376 -1.6670 -1.6055
 -1.5487 -1.4955 -1.4463 -1.4007 -1.3584 -1.2667 -1.1934 -1.1376 -1.1003 -1.0799
 -2.6639 -2.4398 -2.2573 -2.1123 -1.9948 -1.8858 -1.7984 -1.7238 -1.6531 -1.5929
 -1.5380 -1.4872 -1.4401 -1.3965 -1.3561 -1.2676 -1.1960 -1.1414 -1.1045 -1.0852
 -1.0849
 -2.6619 -2.4897 -2.2933 -2.1243 -1.9935 -1.8823 -1.7869 -1.7103 -1.6444 -1.5805
 -1.5275 -1.4789 -1.4341 -1.3927 -1.3543 -1.2699 -1.2002 -1.1461 -1.1092 -1.0902
 -1.0897 -1.1068
 -2.4892 -2.4762 -2.3276 -2.1508 -1.9986 -1.8820 -1.7807 -1.6988 -1.6316 -1.5701
 -1.5163 -1.4697 -1.4271 -1.3879 -1.3517 -1.2720 -1.2051 -1.1517 -1.1144 -1.0949
 -1.0938 -1.1097 -1.1392 -1.1789
 -2.3470 -2.2812 -2.2915 -2.1723 -2.0172 -1.8826 -1.7787 -1.6902 -1.6197 -1.5605
 -1.5052 -1.4592 -1.4185 -1.3814 -1.3473 -1.2727 -1.2095 -1.1576 -1.1200 -1.0995
 -1.0974 -1.1121 -1.1398 -1.1772 -1.2214 -1.2721 -1.3292 -1.3908 -1.4522 -1.5145
 -2.3435 -2.1805 -2.0943 -2.1065 -2.0269 -1.8955 -1.7779 -1.6857 -1.6097 -1.5478
 -1.4959 -1.4477 -1.4079 -1.3727 -1.3406 -1.2711 -1.2123 -1.1628 -1.1256 -1.1042
 -1.1008 -1.1141 -1.1403 -1.1758 -1.2180 -1.2652 -1.3174 -1.3754 -1.4378 -1.4999
 -1.5625
 -2.3823 -2.1824 -2.0334 -1.9370 -1.9212 -1.8895 -1.7860 -1.6844 -1.6028 -1.5371
 -1.4830 -1.4373 -1.3958 -1.3616 -1.3312 -1.2666 -1.2125 -1.1665 -1.1304 -1.1085
 -1.1038 -1.1157 -1.1406 -1.1747 -1.2151 -1.2601 -1.3092 -1.3626 -1.4214 -1.4847
 -1.5476
 -2.4488 -2.2190 -2.0388 -1.9033 -1.8062 -1.7593 -1.7429 -1.6833 -1.5993 -1.5266
 -1.4687 -1.4228 -1.3832 -1.3479 -1.3185 -1.2583 -1.2089 -1.1668 -1.1330 -1.1114
 -1.1058 -1.1167 -1.1406 -1.1737 -1.2130 -1.2566 -1.3040 -1.3548 -1.4096 -1.4693
 -1.5336
 -2.5837 -2.2975 -2.0763 -1.9137 -1.7910 -1.6981 -1.6362 -1.6037 -1.5744 -1.5220
 -1.4610 -1.4100 -1.3695 -1.3353 -1.3051 -1.2479 -1.2028 -1.1648 -1.1340 -1.1133
 -1.1069 -1.1163 -1.1391 -1.1713 -1.2097 -1.2525 -1.2988 -1.3480 -1.4004 -1.4567
 -1.5172
 -2.7610 -2.4179 -2.1502 -1.9504 -1.8036 -1.6926 -1.6065 -1.5419 -1.4973 -1.4659
 -1.4350 -1.3970 -1.3552 -1.3202 -1.2911 -1.2349 -1.1936 -1.1595 -1.1318 -1.1129
 -1.1064 -1.1146 -1.1361 -1.1675 -1.2054 -1.2478 -1.2937 -1.3423 -1.3936 -1.4480
 -1.5055
 -2.9804 -2.5802 -2.2605 -2.0205 -1.8396 -1.7064 -1.6060 -1.5272 -1.4654 -1.4178
 -1.3817 -1.3527 -1.3259 -1.2988 -1.2765 -1.2193 -1.1813 -1.1509 -1.1264
